calibration,alpha,method,baseline,scope,gained_tp,lost_tp,added_fp,removed_fp,shared_tp,earlier,same,later,median_query_delta
task_init,0.01,dynamics_only,v82_reference,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,21,1,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_goal/push_the_plate_to_the_front_of_the_stove,0,0,0,0,1,0,0,1,10.0
task_init,0.01,dynamics_only,v82_reference,libero_goal/put_the_bowl_on_the_plate,0,1,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_goal/put_the_bowl_on_the_stove,5,0,0,0,4,2,2,0,-0.5
task_init,0.01,dynamics_only,v82_reference,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,16,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_goal/put_the_cream_cheese_in_the_bowl,5,1,0,0,2,2,0,0,-3.0
task_init,0.01,dynamics_only,v82_reference,libero_goal/put_the_wine_bottle_on_the_rack,0,1,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,1,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_goal/turn_on_the_stove,0,0,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,4,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,1,6,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,1,0,3,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,89,1,7,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,5,17,2,1,6,3,0,3,0.0
task_init,0.01,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0,8,2,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,1,1,4,0,1,0,0,1,19.0
task_init,0.01,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,1,6,0,0,4,0,0,4,18.5
task_init,0.01,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,14,12,5,4,7,4,1,2,-1.0
task_init,0.01,dynamics_only,v82_reference,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,2,0,2,1,4,2,0,2,0.5
task_init,0.01,dynamics_only,v82_reference,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,2,1,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,3,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,1,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_object/pick_up_the_milk_and_place_it_in_the_basket,2,2,0,0,1,0,0,1,1.0
task_init,0.01,dynamics_only,v82_reference,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0,1,0,1,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,2,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,2,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,1,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,2,5,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,0,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,2,0,0,0,2,1,1,0,-0.5
task_init,0.01,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,2,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,2,10,0,1,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,4,0,0,1,0,0,1,2.0
task_init,0.01,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,23,0,0,0,0,0,0,
task_init,0.01,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,1,3,0,0,0,0,0,0,
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,all,4,0,16,0,475,10,465,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_goal,0,0,0,0,87,0,87,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_long,2,0,15,0,239,9,230,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_object,0,0,1,0,30,1,29,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_spatial,2,0,0,0,119,0,119,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,0,0,0,0,0,
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,0,0,0,39,0,39,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_goal/push_the_plate_to_the_front_of_the_stove,0,0,0,0,1,0,1,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_bowl_on_the_plate,0,0,0,0,11,0,11,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_bowl_on_the_stove,0,0,0,0,9,0,9,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,0,0,0,16,0,16,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_cream_cheese_in_the_bowl,0,0,0,0,9,0,9,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_wine_bottle_on_the_rack,0,0,0,0,1,0,1,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,0,0,0,1,0,1,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_goal/turn_on_the_stove,0,0,0,0,0,0,0,0,
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,0,0,4,0,4,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,4,0,1,0,1,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,0,0,0,1,0,1,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,0,1,0,123,0,123,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,1,0,1,0,29,3,26,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0,0,1,0,8,0,8,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,1,0,1,0,3,0,3,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,0,0,0,0,17,0,17,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,0,0,5,0,47,4,43,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,2,0,6,2,4,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,0,1,0,2,0,2,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,0,0,0,9,0,9,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,0,0,0,0,0,
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,0,0,0,0,0,
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,0,0,5,0,5,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,0,0,0,1,0,1,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_milk_and_place_it_in_the_basket,0,0,0,0,6,1,5,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0,0,0,0,1,0,1,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,0,0,0,3,0,3,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,0,0,0,3,0,3,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,0,0,0,0,0,0,
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,0,0,0,3,0,3,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,1,0,0,0,10,0,10,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,0,0,0,1,0,1,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,0,0,0,0,18,0,18,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,0,0,0,7,0,7,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,0,0,0,0,13,0,13,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,1,0,0,0,10,0,10,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,0,0,0,0,38,0,38,0,0.0
task_init,0.01,v82_frozen_plus_dynamics,v82_frozen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0,0,0,0,19,0,19,0,0.0
task_init,0.02,v82_integrated,v82_reference,all,34,97,22,20,249,17,20,212,1.0
task_init,0.02,v82_integrated,v82_reference,libero_goal,3,23,1,2,50,6,5,39,1.0
task_init,0.02,v82_integrated,v82_reference,libero_long,21,27,20,15,158,9,9,140,2.0
task_init,0.02,v82_integrated,v82_reference,libero_object,1,6,1,3,10,0,2,8,1.0
task_init,0.02,v82_integrated,v82_reference,libero_spatial,9,41,0,0,31,2,4,25,1.0
task_init,0.02,v82_integrated,v82_reference,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,0,0,0,0,0,
task_init,0.02,v82_integrated,v82_reference,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,17,1,0,18,0,1,17,1.5
task_init,0.02,v82_integrated,v82_reference,libero_goal/push_the_plate_to_the_front_of_the_stove,0,0,0,1,1,0,0,1,11.0
task_init,0.02,v82_integrated,v82_reference,libero_goal/put_the_bowl_on_the_plate,0,3,0,0,1,0,0,1,10.0
task_init,0.02,v82_integrated,v82_reference,libero_goal/put_the_bowl_on_the_stove,2,0,0,0,7,0,1,6,3.0
task_init,0.02,v82_integrated,v82_reference,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,0,0,0,16,0,3,13,1.0
task_init,0.02,v82_integrated,v82_reference,libero_goal/put_the_cream_cheese_in_the_bowl,1,2,0,1,6,6,0,0,-2.0
task_init,0.02,v82_integrated,v82_reference,libero_goal/put_the_wine_bottle_on_the_rack,0,1,0,0,0,0,0,0,
task_init,0.02,v82_integrated,v82_reference,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,0,0,0,1,0,0,1,1.0
task_init,0.02,v82_integrated,v82_reference,libero_goal/turn_on_the_stove,0,0,0,0,0,0,0,0,
task_init,0.02,v82_integrated,v82_reference,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,0,0,0,4,0,0,4,3.5
task_init,0.02,v82_integrated,v82_reference,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,0,4,0,1,0,0,1,3.0
task_init,0.02,v82_integrated,v82_reference,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,1,0,1,0,0,0,0,
task_init,0.02,v82_integrated,v82_reference,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,2,12,1,2,87,0,2,85,2.0
task_init,0.02,v82_integrated,v82_reference,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,4,3,2,0,21,1,1,19,1.0
task_init,0.02,v82_integrated,v82_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0,0,1,0,8,0,0,8,3.0
task_init,0.02,v82_integrated,v82_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,1,0,4,1,2,0,0,2,1.0
task_init,0.02,v82_integrated,v82_reference,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,1,3,0,2,9,0,1,8,2.0
task_init,0.02,v82_integrated,v82_reference,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,13,8,6,1,20,6,5,9,0.0
task_init,0.02,v82_integrated,v82_reference,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,2,8,6,2,0,4,3.0
task_init,0.02,v82_integrated,v82_reference,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,1,1,1,1,0,0,1,3.0
task_init,0.02,v82_integrated,v82_reference,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,1,0,0,2,0,1,1,0.5
task_init,0.02,v82_integrated,v82_reference,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,1,0,0,0,0,
task_init,0.02,v82_integrated,v82_reference,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,1,0,0,0,0,
task_init,0.02,v82_integrated,v82_reference,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,0,0,0,0,0,0,0,0,
task_init,0.02,v82_integrated,v82_reference,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,1,0,0,0,0,0,0,
task_init,0.02,v82_integrated,v82_reference,libero_object/pick_up_the_milk_and_place_it_in_the_basket,1,0,0,0,4,0,1,3,1.5
task_init,0.02,v82_integrated,v82_reference,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0,0,0,0,1,0,0,1,1.0
task_init,0.02,v82_integrated,v82_reference,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,0,0,0,2,0,0,2,2.0
task_init,0.02,v82_integrated,v82_reference,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,3,0,0,0,0,0,0,
task_init,0.02,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,0,0,0,0,0,0,
task_init,0.02,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,0,2,0,0,0,0,0,0,
task_init,0.02,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,2,4,0,0,4,0,0,4,1.0
task_init,0.02,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,0,0,0,0,0,0,0,
task_init,0.02,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,2,0,0,0,2,1,1,0,-0.5
task_init,0.02,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,1,0,0,2,0,1,1,0.5
task_init,0.02,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,2,2,0,0,9,0,0,9,2.0
task_init,0.02,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,1,0,0,6,0,1,5,1.5
task_init,0.02,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,1,25,0,0,6,1,1,4,1.0
task_init,0.02,v82_integrated,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,0,6,0,0,2,0,0,2,1.5
task_init,0.02,dynamics_only,v82_reference,all,46,278,32,33,68,31,7,30,0.0
task_init,0.02,dynamics_only,v82_reference,libero_goal,3,58,1,2,15,6,1,8,1.0
task_init,0.02,dynamics_only,v82_reference,libero_long,24,144,30,27,41,19,3,19,0.0
task_init,0.02,dynamics_only,v82_reference,libero_object,3,14,1,3,2,0,1,1,0.5
task_init,0.02,dynamics_only,v82_reference,libero_spatial,16,62,0,1,10,6,2,2,-1.0
task_init,0.02,dynamics_only,v82_reference,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,34,1,0,1,0,0,1,7.0
task_init,0.02,dynamics_only,v82_reference,libero_goal/push_the_plate_to_the_front_of_the_stove,0,0,0,1,1,0,0,1,10.0
task_init,0.02,dynamics_only,v82_reference,libero_goal/put_the_bowl_on_the_plate,0,4,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_goal/put_the_bowl_on_the_stove,2,0,0,0,7,0,1,6,1.0
task_init,0.02,dynamics_only,v82_reference,libero_goal/put_the_bowl_on_top_of_the_cabinet,0,16,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_goal/put_the_cream_cheese_in_the_bowl,1,2,0,1,6,6,0,0,-2.0
task_init,0.02,dynamics_only,v82_reference,libero_goal/put_the_wine_bottle_on_the_rack,0,1,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,0,1,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_goal/turn_on_the_stove,0,0,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,0,4,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,0,1,4,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,1,7,3,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,2,97,1,9,2,2,0,0,-1.0
task_init,0.02,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,4,15,3,1,9,2,0,7,2.0
task_init,0.02,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,0,7,1,0,1,0,0,1,29.0
task_init,0.02,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,1,1,4,1,1,0,0,1,16.0
task_init,0.02,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,2,7,0,2,5,0,0,5,18.0
task_init,0.02,dynamics_only,v82_reference,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,15,11,8,4,17,11,2,4,-4.0
task_init,0.02,dynamics_only,v82_reference,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,0,0,2,7,6,4,1,1,-1.5
task_init,0.02,dynamics_only,v82_reference,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,0,2,1,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,0,3,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,0,0,1,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,0,0,1,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,1,0,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,0,1,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_object/pick_up_the_milk_and_place_it_in_the_basket,2,2,0,0,2,0,1,1,0.5
task_init,0.02,dynamics_only,v82_reference,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,0,1,0,1,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,0,2,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,0,3,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,0,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,1,2,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,3,8,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,0,0,0,0,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,5,0,0,0,2,2,0,0,-1.5
task_init,0.02,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,0,2,0,0,1,1,0,0,-3.0
task_init,0.02,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,2,11,0,1,0,0,0,0,
task_init,0.02,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,2,4,0,0,3,1,2,0,0.0
task_init,0.02,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,2,30,0,0,1,1,0,0,-4.0
task_init,0.02,dynamics_only,v82_reference,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,1,5,0,0,3,1,0,2,1.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,all,5,0,20,0,475,21,454,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_goal,0,0,0,0,87,0,87,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_long,2,0,19,0,239,14,225,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_object,0,0,1,0,30,2,28,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_spatial,3,0,0,0,119,5,114,0,0.0
task_init,0.02,v82_frozen_plus_dynamics,v82_frozen,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,0,0,0,0,0,
