cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,alarms,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall,representation,width,confirmations,quantile,long_risk_n,long_tp,long_fp,long_recall,long_early4_recall,long_early8_recall,long_fpr,long_precision,long_max_task_fpr,long_worst_task_recall_min_risk5,eligible
development_main,all,candidate,14800,487,14313,30,457,236,228,8,259,14305,0.4681724845995893,0.0005589324390414309,0.9661016949152542,0.36666666666666664,0.474835886214442,4.0,0.40451745379876797,0.3326488706365503,0.1293634496919918,0.09240246406570841,L12,2,12,0.975,222,14,1,0.06306306306306306,0.05855855855855856,0.05405405405405406,0.0003878975950349108,0.9333333333333333,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,234,226,8,261,14305,0.46406570841889117,0.0005589324390414309,0.9658119658119658,0.36666666666666664,0.47045951859956237,4.0,0.4004106776180698,0.32854209445585214,0.1273100616016427,0.08829568788501027,L12,2,12,0.98,222,12,1,0.05405405405405406,0.04954954954954955,0.04954954954954955,0.0003878975950349108,0.9230769230769231,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,231,223,8,264,14305,0.45790554414784396,0.0005589324390414309,0.9653679653679653,0.36666666666666664,0.4638949671772429,4.0,0.3942505133470226,0.324435318275154,0.12114989733059549,0.08624229979466119,L12,2,12,0.99,222,9,1,0.04054054054054054,0.04054054054054054,0.036036036036036036,0.0003878975950349108,0.9,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,228,220,8,267,14305,0.4517453798767967,0.0005589324390414309,0.9649122807017544,0.36666666666666664,0.4573304157549234,4.0,0.38809034907597534,0.3182751540041068,0.11704312114989733,0.08418891170431211,L12,2,12,0.995,222,6,1,0.02702702702702703,0.02702702702702703,0.02702702702702703,0.0003878975950349108,0.8571428571428571,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,524,387,137,100,14176,0.7946611909650924,0.009571718018584504,0.7385496183206107,0.7333333333333333,0.7986870897155361,11.0,0.728952772073922,0.648870636550308,0.433264887063655,0.3942505133470226,L12,4,4,0.5,222,173,130,0.7792792792792793,0.7522522522522522,0.7207207207207207,0.0504266873545384,0.570957095709571,0.11224489795918367,0.6739130434782609,False
development_main,all,candidate,14800,487,14313,30,457,496,382,114,105,14199,0.784394250513347,0.007964787256340389,0.7701612903225806,0.7,0.7899343544857768,10.5,0.7145790554414785,0.6365503080082136,0.42505133470225875,0.3839835728952772,L12,4,4,0.6,222,168,107,0.7567567567567568,0.7252252252252253,0.7027027027027027,0.041505042668735455,0.610909090909091,0.07653061224489796,0.6376811594202898,False
development_main,all,candidate,14800,487,14313,30,457,472,377,95,110,14218,0.7741273100616016,0.006637322713616991,0.798728813559322,0.6666666666666666,0.7811816192560175,9.0,0.702258726899384,0.6262833675564682,0.4106776180698152,0.3655030800821355,L12,4,4,0.7,222,163,88,0.7342342342342343,0.7027027027027027,0.6711711711711712,0.03413498836307215,0.649402390438247,0.05612244897959184,0.6159420289855072,False
development_main,all,candidate,14800,487,14313,30,457,452,374,78,113,14235,0.7679671457905544,0.005449591280653951,0.827433628318584,0.6666666666666666,0.774617067833698,9.0,0.6960985626283368,0.6201232032854209,0.40451745379876797,0.3593429158110883,L12,4,4,0.75,222,160,71,0.7207207207207207,0.6891891891891891,0.6576576576576577,0.027540729247478666,0.6926406926406926,0.04481792717086835,0.5942028985507246,False
development_main,all,candidate,14800,487,14313,30,457,427,356,71,131,14242,0.731006160164271,0.004960525396492699,0.8337236533957846,0.6666666666666666,0.7352297592997812,9.0,0.6632443531827515,0.5913757700205339,0.3839835728952772,0.3408624229979466,L12,4,4,0.8,222,142,64,0.6396396396396397,0.6261261261261262,0.6126126126126126,0.02482544608223429,0.6893203883495146,0.04481792717086835,0.463768115942029,False
development_main,all,candidate,14800,487,14313,30,457,399,337,62,150,14251,0.6919917864476386,0.0043317264025710895,0.8446115288220551,0.6,0.6980306345733042,7.0,0.6242299794661191,0.5503080082135524,0.3326488706365503,0.2648870636550308,L12,4,4,0.85,222,123,55,0.5540540540540541,0.536036036036036,0.5,0.021334367726920093,0.6910112359550562,0.04060913705583756,0.34057971014492755,False
development_main,all,candidate,14800,487,14313,30,457,350,301,49,186,14264,0.6180698151950719,0.003423461189128764,0.86,0.5333333333333333,0.6236323851203501,6.0,0.5523613963039015,0.48254620123203285,0.26283367556468173,0.21560574948665298,L12,4,4,0.9,222,87,42,0.3918918918918919,0.38738738738738737,0.34684684684684686,0.016291698991466253,0.6744186046511628,0.03299492385786802,0.15217391304347827,False
development_main,all,candidate,14800,487,14313,30,457,318,286,32,201,14281,0.5872689938398358,0.0022357297561657235,0.89937106918239,0.5,0.5929978118161926,5.0,0.5236139630390144,0.44969199178644764,0.2299794661190965,0.18275154004106775,L12,4,4,0.925,222,72,25,0.32432432432432434,0.3153153153153153,0.2747747747747748,0.009697439875872769,0.7422680412371134,0.027918781725888325,0.12318840579710146,False
development_main,all,candidate,14800,487,14313,30,457,297,273,24,214,14289,0.5605749486652978,0.0016767973171242926,0.9191919191919192,0.4666666666666667,0.5667396061269147,5.0,0.49691991786447637,0.4271047227926078,0.21765913757700206,0.17659137577002054,L12,4,4,0.95,222,59,17,0.26576576576576577,0.26576576576576577,0.24774774774774774,0.0065942591155934835,0.7763157894736842,0.017766497461928935,0.050724637681159424,True
development_main,all,candidate,14800,487,14313,30,457,289,269,20,218,14293,0.5523613963039015,0.0013973310976035773,0.9307958477508651,0.4666666666666667,0.5579868708971554,5.0,0.4887063655030801,0.41683778234086244,0.20944558521560575,0.16427104722792607,L12,4,4,0.96,222,55,13,0.24774774774774774,0.24324324324324326,0.22972972972972974,0.00504266873545384,0.8088235294117647,0.012690355329949238,0.043478260869565216,True
development_main,all,candidate,14800,487,14313,30,457,268,255,13,232,14300,0.5236139630390144,0.0009082652134423251,0.9514925373134329,0.43333333333333335,0.5295404814004376,5.0,0.459958932238193,0.38809034907597534,0.18480492813141683,0.13963039014373715,L12,4,4,0.975,222,41,6,0.18468468468468469,0.18018018018018017,0.17567567567567569,0.0023273855702094647,0.8723404255319149,0.005076142131979695,0.021739130434782608,True
development_main,all,candidate,14800,487,14313,30,457,260,250,10,237,14303,0.5133470225872689,0.0006986655488017886,0.9615384615384616,0.4,0.5207877461706784,5.0,0.44969199178644764,0.3798767967145791,0.17864476386036962,0.13552361396303902,L12,4,4,0.98,222,36,3,0.16216216216216217,0.16216216216216217,0.16216216216216217,0.0011636927851047323,0.9230769230769231,0.0025380710659898475,0.007246376811594203,True
development_main,all,candidate,14800,487,14313,30,457,242,233,9,254,14304,0.4784394250513347,0.0006287989939216097,0.9628099173553719,0.36666666666666664,0.48577680525164113,5.0,0.41478439425051333,0.34496919917864477,0.14168377823408623,0.10882956878850103,L12,4,4,0.99,222,19,2,0.08558558558558559,0.08558558558558559,0.08108108108108109,0.0007757951900698216,0.9047619047619048,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,235,227,8,260,14305,0.46611909650924027,0.0005589324390414309,0.9659574468085106,0.36666666666666664,0.4726477024070022,4.0,0.4024640657084189,0.33059548254620125,0.1273100616016427,0.0944558521560575,L12,4,4,0.995,222,13,1,0.05855855855855856,0.05405405405405406,0.04954954954954955,0.0003878975950349108,0.9285714285714286,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,427,370,57,117,14256,0.7597535934291582,0.0039823936281701946,0.8665105386416861,0.6666666666666666,0.7658643326039387,9.0,0.6899383983572895,0.6098562628336756,0.3942505133470226,0.35728952772073924,L12,4,6,0.5,222,156,50,0.7027027027027027,0.6666666666666666,0.6351351351351351,0.019394879751745538,0.7572815533980582,0.036414565826330535,0.6086956521739131,False
development_main,all,candidate,14800,487,14313,30,457,413,365,48,122,14265,0.7494866529774127,0.003353594634248585,0.8837772397094431,0.6666666666666666,0.7549234135667396,9.0,0.6796714579055442,0.6016427104722792,0.38809034907597534,0.34291581108829566,L12,4,6,0.6,222,151,41,0.6801801801801802,0.6486486486486487,0.6216216216216216,0.01590380139643134,0.7864583333333334,0.03361344537815126,0.572463768115942,False
development_main,all,candidate,14800,487,14313,30,457,405,362,43,125,14270,0.7433264887063655,0.0030042618598476907,0.8938271604938272,0.6666666666666666,0.7483588621444202,8.5,0.675564681724846,0.5975359342915811,0.38193018480492813,0.33880903490759756,L12,4,6,0.7,222,148,36,0.6666666666666666,0.6396396396396397,0.6081081081081081,0.013964313421256789,0.8043478260869565,0.03081232492997199,0.5579710144927537,False
development_main,all,candidate,14800,487,14313,30,457,392,356,36,131,14277,0.731006160164271,0.0025151959756864388,0.9081632653061225,0.6666666666666666,0.7352297592997812,8.0,0.6632443531827515,0.5852156057494866,0.37166324435318276,0.32238193018480493,L12,4,6,0.75,222,142,29,0.6396396396396397,0.6126126126126126,0.5855855855855856,0.011249030256012413,0.8304093567251462,0.028011204481792718,0.5217391304347826,False
development_main,all,candidate,14800,487,14313,30,457,379,346,33,141,14280,0.7104722792607803,0.002305596311045902,0.9129287598944591,0.6666666666666666,0.7133479212253829,8.0,0.6427104722792608,0.5687885010266941,0.3593429158110883,0.29774127310061604,L12,4,6,0.8,222,132,26,0.5945945945945946,0.5765765765765766,0.5585585585585585,0.01008533747090768,0.8354430379746836,0.028011204481792718,0.4492753623188406,False
development_main,all,candidate,14800,487,14313,30,457,344,313,31,174,14282,0.6427104722792608,0.0021658632012855447,0.9098837209302325,0.5,0.6520787746170679,6.0,0.5770020533880903,0.5010266940451745,0.2751540041067762,0.20739219712525667,L12,4,6,0.85,222,99,24,0.44594594594594594,0.42792792792792794,0.3738738738738739,0.009309542280837859,0.8048780487804879,0.028011204481792718,0.2391304347826087,False
development_main,all,candidate,14800,487,14313,30,457,300,278,22,209,14291,0.5708418891170431,0.001537064207363935,0.9266666666666666,0.43333333333333335,0.5798687089715536,5.0,0.5051334702258727,0.42915811088295686,0.21149897330595482,0.16837782340862423,L12,4,6,0.9,222,64,15,0.2882882882882883,0.2702702702702703,0.23423423423423423,0.0058184639255236615,0.810126582278481,0.01015228426395939,0.07246376811594203,True
development_main,all,candidate,14800,487,14313,30,457,288,270,18,217,14295,0.5544147843942505,0.0012575979878432194,0.9375,0.43333333333333335,0.562363238512035,5.0,0.4887063655030801,0.4106776180698152,0.19917864476386038,0.15811088295687886,L12,4,6,0.925,222,56,11,0.25225225225225223,0.22972972972972974,0.2072072072072072,0.004266873545384018,0.835820895522388,0.007614213197969543,0.050724637681159424,True
development_main,all,candidate,14800,487,14313,30,457,273,260,13,227,14300,0.5338809034907598,0.0009082652134423251,0.9523809523809523,0.43333333333333335,0.5404814004376368,5.0,0.4681724845995893,0.3921971252566735,0.19096509240246407,0.1457905544147844,L12,4,6,0.95,222,46,6,0.2072072072072072,0.1891891891891892,0.1891891891891892,0.0023273855702094647,0.8846153846153846,0.0056022408963585435,0.007246376811594203,True
development_main,all,candidate,14800,487,14313,30,457,266,255,11,232,14302,0.5236139630390144,0.0007685321036819675,0.9586466165413534,0.4,0.5317286652078774,5.0,0.459958932238193,0.38809034907597534,0.18480492813141683,0.1437371663244353,L12,4,6,0.96,222,41,4,0.18468468468468469,0.18018018018018017,0.17567567567567569,0.0015515903801396431,0.9111111111111111,0.005050505050505051,0.0,True
development_main,all,candidate,14800,487,14313,30,457,259,249,10,238,14303,0.5112936344969199,0.0006986655488017886,0.9613899613899614,0.4,0.5185995623632386,5.0,0.4455852156057495,0.3737166324435318,0.1704312114989733,0.12525667351129363,L12,4,6,0.975,222,35,3,0.15765765765765766,0.14864864864864866,0.14414414414414414,0.0011636927851047323,0.9210526315789473,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,256,246,10,241,14303,0.5051334702258727,0.0006986655488017886,0.9609375,0.4,0.5120350109409191,5.0,0.4394250513347023,0.36960985626283366,0.16427104722792607,0.12320328542094455,L12,4,6,0.98,222,32,3,0.14414414414414414,0.13963963963963963,0.13063063063063063,0.0011636927851047323,0.9142857142857143,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,236,228,8,259,14305,0.4681724845995893,0.0005589324390414309,0.9661016949152542,0.36666666666666664,0.474835886214442,4.5,0.40451745379876797,0.3347022587268994,0.13347022587268995,0.09650924024640657,L12,4,6,0.99,222,14,1,0.06306306306306306,0.06306306306306306,0.06306306306306306,0.0003878975950349108,0.9333333333333333,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,230,222,8,265,14305,0.45585215605749485,0.0005589324390414309,0.9652173913043478,0.36666666666666664,0.4617067833698031,4.0,0.3921971252566735,0.32238193018480493,0.12114989733059549,0.08624229979466119,L12,4,6,0.995,222,8,1,0.036036036036036036,0.036036036036036036,0.036036036036036036,0.0003878975950349108,0.8888888888888888,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,384,355,29,132,14284,0.728952772073922,0.002026130091525187,0.9244791666666666,0.6666666666666666,0.7330415754923414,8.0,0.6550308008213552,0.5790554414784395,0.3675564681724846,0.31211498973305957,L12,4,8,0.5,222,141,22,0.6351351351351351,0.5990990990990991,0.5765765765765766,0.008533747090768037,0.8650306748466258,0.025210084033613446,0.5289855072463768,False
development_main,all,candidate,14800,487,14313,30,457,378,351,27,136,14286,0.7207392197125256,0.0018863969817648292,0.9285714285714286,0.6666666666666666,0.7242888402625821,8.0,0.648870636550308,0.5749486652977412,0.36344969199178645,0.3059548254620123,L12,4,8,0.6,222,137,20,0.6171171171171171,0.5900900900900901,0.5675675675675675,0.007757951900698216,0.8726114649681529,0.025210084033613446,0.5,False
development_main,all,candidate,14800,487,14313,30,457,375,351,24,136,14289,0.7207392197125256,0.0016767973171242926,0.936,0.6666666666666666,0.7242888402625821,7.0,0.648870636550308,0.5728952772073922,0.3593429158110883,0.30390143737166325,L12,4,8,0.7,222,137,17,0.6171171171171171,0.5855855855855856,0.5585585585585585,0.0065942591155934835,0.8896103896103896,0.022408963585434174,0.5,True
development_main,all,candidate,14800,487,14313,30,457,373,349,24,138,14289,0.7166324435318275,0.0016767973171242926,0.935656836461126,0.6666666666666666,0.7199124726477024,8.0,0.6447638603696099,0.5687885010266941,0.3593429158110883,0.28542094455852157,L12,4,8,0.75,222,135,17,0.6081081081081081,0.5765765765765766,0.5585585585585585,0.0065942591155934835,0.8881578947368421,0.022408963585434174,0.4855072463768116,True
development_main,all,candidate,14800,487,14313,30,457,363,340,23,147,14290,0.6981519507186859,0.0016069307622441137,0.9366391184573003,0.6666666666666666,0.700218818380744,7.0,0.6303901437371663,0.5544147843942505,0.34291581108829566,0.2464065708418891,L12,4,8,0.8,222,126,16,0.5675675675675675,0.545045045045045,0.5225225225225225,0.0062063615205585725,0.8873239436619719,0.022408963585434174,0.43478260869565216,True
development_main,all,candidate,14800,487,14313,30,457,319,301,18,186,14295,0.6180698151950719,0.0012575979878432194,0.9435736677115988,0.4666666666666667,0.6280087527352297,5.0,0.5482546201232033,0.4702258726899384,0.2402464065708419,0.1806981519507187,L12,4,8,0.85,222,87,11,0.3918918918918919,0.36036036036036034,0.2972972972972973,0.004266873545384018,0.8877551020408163,0.014005602240896359,0.18115942028985507,True
development_main,all,candidate,14800,487,14313,30,457,280,266,14,221,14299,0.5462012320328542,0.000978131768322504,0.95,0.43333333333333335,0.5536105032822757,5.0,0.4804928131416838,0.406570841889117,0.19917864476386038,0.15811088295687886,L12,4,8,0.9,222,52,7,0.23423423423423423,0.22072072072072071,0.2072072072072072,0.0027152831652443757,0.8813559322033898,0.0056022408963585435,0.014492753623188406,True
development_main,all,candidate,14800,487,14313,30,457,271,259,12,228,14301,0.5318275154004107,0.0008383986585621463,0.955719557195572,0.43333333333333335,0.5382932166301969,5.0,0.46406570841889117,0.3921971252566735,0.1868583162217659,0.1437371663244353,L12,4,8,0.925,222,45,5,0.20270270270270271,0.1891891891891892,0.18018018018018017,0.001939487975174554,0.9,0.0056022408963585435,0.0,True
development_main,all,candidate,14800,487,14313,30,457,264,255,9,232,14304,0.5236139630390144,0.0006287989939216097,0.9659090909090909,0.4,0.5317286652078774,5.0,0.45585215605749485,0.3839835728952772,0.18275154004106775,0.13347022587268995,L12,4,8,0.95,222,41,2,0.18468468468468469,0.17117117117117117,0.17117117117117117,0.0007757951900698216,0.9534883720930233,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,259,250,9,237,14304,0.5133470225872689,0.0006287989939216097,0.9652509652509652,0.4,0.5207877461706784,5.0,0.44763860369609854,0.3757700205338809,0.17248459958932238,0.1273100616016427,L12,4,8,0.96,222,36,2,0.16216216216216217,0.15315315315315314,0.14864864864864866,0.0007757951900698216,0.9473684210526315,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,254,245,9,242,14304,0.5030800821355236,0.0006287989939216097,0.9645669291338582,0.4,0.5098468271334792,5.0,0.43737166324435317,0.3655030800821355,0.1601642710472279,0.11909650924024641,L12,4,8,0.975,222,31,2,0.13963963963963963,0.13063063063063063,0.12162162162162163,0.0007757951900698216,0.9393939393939394,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,247,238,9,249,14304,0.4887063655030801,0.0006287989939216097,0.9635627530364372,0.36666666666666664,0.49671772428884026,5.0,0.42505133470225875,0.3531827515400411,0.14989733059548255,0.11088295687885011,L12,4,8,0.98,222,24,2,0.10810810810810811,0.1036036036036036,0.0990990990990991,0.0007757951900698216,0.9230769230769231,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,234,226,8,261,14305,0.46406570841889117,0.0005589324390414309,0.9658119658119658,0.36666666666666664,0.47045951859956237,4.0,0.4004106776180698,0.33059548254620125,0.1293634496919918,0.09240246406570841,L12,4,8,0.99,222,12,1,0.05405405405405406,0.05405405405405406,0.05405405405405406,0.0003878975950349108,0.9230769230769231,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,229,221,8,266,14305,0.4537987679671458,0.0005589324390414309,0.9650655021834061,0.36666666666666664,0.45951859956236324,4.0,0.39014373716632444,0.3203285420944558,0.11909650924024641,0.08624229979466119,L12,4,8,0.995,222,7,1,0.03153153153153153,0.03153153153153153,0.03153153153153153,0.0003878975950349108,0.875,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,366,345,21,142,14292,0.7084188911704312,0.001467197652483756,0.9426229508196722,0.6666666666666666,0.7111597374179431,7.0,0.6406570841889117,0.5626283367556468,0.3531827515400411,0.2587268993839836,L12,4,10,0.5,222,131,14,0.5900900900900901,0.5630630630630631,0.545045045045045,0.005430566330488751,0.903448275862069,0.01680672268907563,0.47058823529411764,True
development_main,all,candidate,14800,487,14313,30,457,362,345,17,142,14296,0.7084188911704312,0.0011877314329630407,0.9530386740331491,0.6666666666666666,0.7111597374179431,7.0,0.6406570841889117,0.5626283367556468,0.3531827515400411,0.2464065708418891,L12,4,10,0.6,222,131,10,0.5900900900900901,0.5630630630630631,0.545045045045045,0.003878975950349108,0.9290780141843972,0.011204481792717087,0.47058823529411764,True
development_main,all,candidate,14800,487,14313,30,457,359,343,16,144,14297,0.704312114989733,0.0011178648780828617,0.9554317548746518,0.6666666666666666,0.7067833698030634,7.0,0.6365503080082136,0.5605749486652978,0.351129363449692,0.23613963039014374,L12,4,10,0.7,222,129,9,0.581081081081081,0.5585585585585585,0.5405405405405406,0.0034910783553141972,0.9347826086956522,0.011204481792717087,0.47058823529411764,True
development_main,all,candidate,14800,487,14313,30,457,356,342,14,145,14299,0.702258726899384,0.000978131768322504,0.9606741573033708,0.6666666666666666,0.7045951859956237,7.0,0.6344969199178645,0.5605749486652978,0.3470225872689938,0.2135523613963039,L12,4,10,0.75,222,128,7,0.5765765765765766,0.5585585585585585,0.5315315315315315,0.0027152831652443757,0.9481481481481482,0.008403361344537815,0.463768115942029,True
development_main,all,candidate,14800,487,14313,30,457,347,334,13,153,14300,0.6858316221765913,0.0009082652134423251,0.962536023054755,0.6333333333333333,0.6892778993435449,7.0,0.6180698151950719,0.5462012320328542,0.3203285420944558,0.18275154004106775,L12,4,10,0.8,222,120,6,0.5405405405405406,0.527027027027027,0.47297297297297297,0.0023273855702094647,0.9523809523809523,0.008403361344537815,0.427536231884058,True
development_main,all,candidate,14800,487,14313,30,457,300,288,12,199,14301,0.5913757700205339,0.0008383986585621463,0.96,0.43333333333333335,0.6017505470459519,5.0,0.5236139630390144,0.4414784394250513,0.2135523613963039,0.16427104722792607,L12,4,10,0.85,222,74,5,0.3333333333333333,0.2972972972972973,0.23873873873873874,0.001939487975174554,0.9367088607594937,0.008403361344537815,0.12318840579710146,True
development_main,all,candidate,14800,487,14313,30,457,271,260,11,227,14302,0.5338809034907598,0.0007685321036819675,0.959409594095941,0.43333333333333335,0.5404814004376368,5.0,0.4681724845995893,0.39630390143737165,0.188911704312115,0.13963039014373715,L12,4,10,0.9,222,46,4,0.2072072072072072,0.1981981981981982,0.18468468468468469,0.0015515903801396431,0.92,0.0056022408963585435,0.0,True
development_main,all,candidate,14800,487,14313,30,457,264,254,10,233,14303,0.5215605749486653,0.0006986655488017886,0.9621212121212122,0.4,0.5295404814004376,5.0,0.45585215605749485,0.3839835728952772,0.17864476386036962,0.13347022587268995,L12,4,10,0.925,222,40,3,0.18018018018018017,0.17117117117117117,0.16216216216216217,0.0011636927851047323,0.9302325581395349,0.0028011204481792717,0.0,True
development_main,all,candidate,14800,487,14313,30,457,258,249,9,238,14304,0.5112936344969199,0.0006287989939216097,0.9651162790697675,0.4,0.5185995623632386,5.0,0.44763860369609854,0.37782340862423,0.16837782340862423,0.12320328542094455,L12,4,10,0.95,222,35,2,0.15765765765765766,0.15765765765765766,0.13963963963963963,0.0007757951900698216,0.9459459459459459,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,257,248,9,239,14304,0.5092402464065708,0.0006287989939216097,0.9649805447470817,0.4,0.5164113785557987,5.0,0.4414784394250513,0.37166324435318276,0.16427104722792607,0.11704312114989733,L12,4,10,0.96,222,34,2,0.15315315315315314,0.14414414414414414,0.13063063063063063,0.0007757951900698216,0.9444444444444444,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,251,242,9,245,14304,0.49691991786447637,0.0006287989939216097,0.9641434262948207,0.36666666666666664,0.5054704595185996,5.0,0.43121149897330596,0.3613963039014374,0.14989733059548255,0.11293634496919917,L12,4,10,0.975,222,28,2,0.12612612612612611,0.12162162162162163,0.0990990990990991,0.0007757951900698216,0.9333333333333333,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,246,237,9,250,14304,0.486652977412731,0.0006287989939216097,0.9634146341463414,0.36666666666666664,0.49452954048140046,5.0,0.4209445585215606,0.351129363449692,0.1437371663244353,0.10472279260780287,L12,4,10,0.98,222,23,2,0.1036036036036036,0.0990990990990991,0.08558558558558559,0.0007757951900698216,0.92,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,234,226,8,261,14305,0.46406570841889117,0.0005589324390414309,0.9658119658119658,0.36666666666666664,0.47045951859956237,4.0,0.4004106776180698,0.33059548254620125,0.1273100616016427,0.09240246406570841,L12,4,10,0.99,222,12,1,0.05405405405405406,0.05405405405405406,0.04954954954954955,0.0003878975950349108,0.9230769230769231,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,229,221,8,266,14305,0.4537987679671458,0.0005589324390414309,0.9650655021834061,0.36666666666666664,0.45951859956236324,4.0,0.39014373716632444,0.3203285420944558,0.11909650924024641,0.08624229979466119,L12,4,10,0.995,222,7,1,0.03153153153153153,0.03153153153153153,0.03153153153153153,0.0003878975950349108,0.875,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,353,340,13,147,14300,0.6981519507186859,0.0009082652134423251,0.9631728045325779,0.6666666666666666,0.700218818380744,7.0,0.6303901437371663,0.5585215605749486,0.33675564681724846,0.17864476386036962,L12,4,12,0.5,222,126,6,0.5675675675675675,0.5540540540540541,0.509009009009009,0.0023273855702094647,0.9545454545454546,0.008403361344537815,0.47058823529411764,True
development_main,all,candidate,14800,487,14313,30,457,353,340,13,147,14300,0.6981519507186859,0.0009082652134423251,0.9631728045325779,0.6666666666666666,0.700218818380744,7.0,0.6303901437371663,0.5585215605749486,0.3347022587268994,0.16427104722792607,L12,4,12,0.6,222,126,6,0.5675675675675675,0.5540540540540541,0.5045045045045045,0.0023273855702094647,0.9545454545454546,0.008403361344537815,0.47058823529411764,True
development_main,all,candidate,14800,487,14313,30,457,352,339,13,148,14300,0.6960985626283368,0.0009082652134423251,0.9630681818181818,0.6666666666666666,0.6980306345733042,7.0,0.6283367556468172,0.5544147843942505,0.3326488706365503,0.162217659137577,L12,4,12,0.7,222,125,6,0.5630630630630631,0.545045045045045,0.5,0.0023273855702094647,0.9541984732824428,0.008403361344537815,0.463768115942029,True
development_main,all,candidate,14800,487,14313,30,457,350,337,13,150,14300,0.6919917864476386,0.0009082652134423251,0.9628571428571429,0.6666666666666666,0.6936542669584245,7.0,0.6262833675564682,0.5523613963039015,0.3141683778234086,0.1540041067761807,L12,4,12,0.75,222,123,6,0.5540540540540541,0.5405405405405406,0.4594594594594595,0.0023273855702094647,0.9534883720930233,0.008403361344537815,0.45652173913043476,True
development_main,all,candidate,14800,487,14313,30,457,341,329,12,158,14301,0.675564681724846,0.0008383986585621463,0.9648093841642229,0.6,0.6805251641137856,6.0,0.6119096509240246,0.5338809034907598,0.2731006160164271,0.15195071868583163,L12,4,12,0.8,222,115,5,0.5180180180180181,0.5,0.36936936936936937,0.001939487975174554,0.9583333333333334,0.008403361344537815,0.41304347826086957,True
development_main,all,candidate,14800,487,14313,30,457,290,278,12,209,14301,0.5708418891170431,0.0008383986585621463,0.9586206896551724,0.43333333333333335,0.5798687089715536,5.0,0.5010266940451745,0.42299794661190965,0.2032854209445585,0.14168377823408623,L12,4,12,0.85,222,64,5,0.2882882882882883,0.25675675675675674,0.21621621621621623,0.001939487975174554,0.927536231884058,0.008403361344537815,0.07246376811594203,True
development_main,all,candidate,14800,487,14313,30,457,268,258,10,229,14303,0.5297741273100616,0.0006986655488017886,0.9626865671641791,0.43333333333333335,0.5361050328227571,5.0,0.46406570841889117,0.3921971252566735,0.1806981519507187,0.12320328542094455,L12,4,12,0.9,222,44,3,0.1981981981981982,0.1891891891891892,0.16666666666666666,0.0011636927851047323,0.9361702127659575,0.0028011204481792717,0.0,True
development_main,all,candidate,14800,487,14313,30,457,260,251,9,236,14304,0.5154004106776181,0.0006287989939216097,0.9653846153846154,0.4,0.5229759299781181,5.0,0.44969199178644764,0.3798767967145791,0.17248459958932238,0.12320328542094455,L12,4,12,0.925,222,37,2,0.16666666666666666,0.16216216216216217,0.14864864864864866,0.0007757951900698216,0.9487179487179487,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,257,248,9,239,14304,0.5092402464065708,0.0006287989939216097,0.9649805447470817,0.4,0.5164113785557987,5.0,0.44353182751540043,0.37166324435318276,0.15605749486652978,0.10882956878850103,L12,4,12,0.95,222,34,2,0.15315315315315314,0.14414414414414414,0.11261261261261261,0.0007757951900698216,0.9444444444444444,0.0025380710659898475,0.0,True
development_main,all,candidate,14800,487,14313,30,457,252,243,9,244,14304,0.4989733059548255,0.0006287989939216097,0.9642857142857143,0.4,0.5054704595185996,5.0,0.4353182751540041,0.36344969199178645,0.14989733059548255,0.09856262833675565,L12,4,12,0.96,222,29,2,0.13063063063063063,0.12612612612612611,0.0990990990990991,0.0007757951900698216,0.9354838709677419,0.0025380710659898475,0.0,True
