suite,cohort,arm,variant,chunk,phase,alpha,tp,fp,recall,fpr,baseline_recall,n_risk,n_safe,safe_alive,risk_alive,excess_recall
libero_long,external_8b,stacked_mv,crossfit,10,0.21153846153846154,0.02,14,66,0.051094890510948905,0.017713365539452495,0.017713365539452495,274,3726,3726,274,0.03338152497149641
libero_long,external_8b,stacked_mv,crossfit,10,0.21153846153846154,0.025,19,81,0.06934306569343066,0.021739130434782608,0.021739130434782608,274,3726,3726,274,0.04760393525864805
libero_long,external_8b,stacked_mv,crossfit,10,0.21153846153846154,0.03,23,97,0.08394160583941605,0.026033279656468063,0.02603327965646806,274,3726,3726,274,0.05790832618294799
libero_long,external_8b,stacked_mv,crossfit,10,0.21153846153846154,0.04,32,128,0.11678832116788321,0.03435319377348363,0.03435319377348363,274,3726,3726,274,0.08243512739439958
libero_long,external_8b,stacked_mv,crossfit,10,0.21153846153846154,0.05,39,161,0.14233576642335766,0.043209876543209874,0.043209876543209874,274,3726,3726,274,0.09912588988014778
libero_long,external_8b,stacked_mv,crossfit,10,0.21153846153846154,0.075,56,244,0.20437956204379562,0.06548577563070317,0.06548577563070317,274,3726,3726,274,0.13889378641309247
libero_long,external_8b,stacked_mv,crossfit,10,0.21153846153846154,0.1,67,333,0.24452554744525548,0.0893719806763285,0.0893719806763285,274,3726,3726,274,0.155153566768927
libero_long,external_8b,stacked_mv,crossfit,10,0.21153846153846154,0.15,90,510,0.3284671532846715,0.13687600644122383,0.1368760064412238,274,3726,3726,274,0.19159114684344772
libero_long,external_8b,stacked_mv,crossfit,10,0.21153846153846154,0.2,102,698,0.3722627737226277,0.1873322597960279,0.18733225979602788,274,3726,3726,274,0.18493051392659984
libero_long,external_8b,stacked_mv,crossfit,10,0.21153846153846154,0.3,124,1076,0.45255474452554745,0.28878153515834676,0.28878153515834676,274,3726,3726,274,0.1637732093672007
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.0005,4,6,0.014598540145985401,0.001610305958132045,0.0016103059581320449,274,3726,3726,274,0.012988234187853356
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.001,4,6,0.014598540145985401,0.001610305958132045,0.0016103059581320449,274,3726,3726,274,0.012988234187853356
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.0015,4,6,0.014598540145985401,0.001610305958132045,0.0016103059581320449,274,3726,3726,274,0.012988234187853356
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.002,4,6,0.014598540145985401,0.001610305958132045,0.0016103059581320449,274,3726,3726,274,0.012988234187853356
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.003,9,11,0.032846715328467155,0.0029522275899087494,0.002952227589908749,274,3726,3726,274,0.029894487738558406
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.004,9,11,0.032846715328467155,0.0029522275899087494,0.002952227589908749,274,3726,3726,274,0.029894487738558406
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.005,9,11,0.032846715328467155,0.0029522275899087494,0.002952227589908749,274,3726,3726,274,0.029894487738558406
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.006,12,18,0.043795620437956206,0.004830917874396135,0.004830917874396135,274,3726,3726,274,0.03896470256356007
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.008,16,24,0.058394160583941604,0.00644122383252818,0.0064412238325281795,274,3726,3726,274,0.05195293675141342
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.01,16,24,0.058394160583941604,0.00644122383252818,0.0064412238325281795,274,3726,3726,274,0.05195293675141342
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.0125,20,30,0.072992700729927,0.008051529790660225,0.008051529790660225,274,3726,3726,274,0.06494117093926678
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.015,23,37,0.08394160583941605,0.009930220075147612,0.00993022007514761,274,3726,3726,274,0.07401138576426844
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.02,29,51,0.10583941605839416,0.013687600644122383,0.013687600644122382,274,3726,3726,274,0.09215181541427178
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.025,33,67,0.12043795620437957,0.017981749865807837,0.017981749865807837,274,3726,3726,274,0.10245620633857173
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.03,36,84,0.13138686131386862,0.02254428341384863,0.022544283413848627,274,3726,3726,274,0.10884257790002
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.04,44,116,0.16058394160583941,0.031132581857219538,0.031132581857219534,274,3726,3726,274,0.12945135974861988
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.05,50,150,0.18248175182481752,0.040257648953301126,0.040257648953301126,274,3726,3726,274,0.14222410287151638
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.075,70,230,0.25547445255474455,0.06172839506172839,0.06172839506172839,274,3726,3726,274,0.19374605749301615
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.1,83,317,0.3029197080291971,0.08507783145464305,0.08507783145464304,274,3726,3726,274,0.21784187657455406
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.15,101,499,0.3686131386861314,0.1339237788513151,0.13392377885131507,274,3726,3726,274,0.2346893598348163
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.2,121,679,0.4416058394160584,0.18223295759527644,0.1822329575952764,274,3726,3726,274,0.259372881820782
libero_long,external_8b,stacked_mv,dev_fitted_transfer,10,0.21153846153846154,0.3,160,1040,0.583941605839416,0.2791196994095545,0.2791196994095545,274,3726,3726,274,0.3048219064298615
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.0005,0,10,0.0,0.0026838432635534087,0.0026838432635534083,274,3726,3726,274,-0.0026838432635534083
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.001,0,10,0.0,0.0026838432635534087,0.0026838432635534083,274,3726,3726,274,-0.0026838432635534083
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.0015,0,10,0.0,0.0026838432635534087,0.0026838432635534083,274,3726,3726,274,-0.0026838432635534083
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.002,0,10,0.0,0.0026838432635534087,0.0026838432635534083,274,3726,3726,274,-0.0026838432635534083
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.003,1,19,0.0036496350364963502,0.005099302200751476,0.005099302200751476,274,3726,3726,274,-0.001449667164255126
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.004,1,19,0.0036496350364963502,0.005099302200751476,0.005099302200751476,274,3726,3726,274,-0.001449667164255126
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.005,1,19,0.0036496350364963502,0.005099302200751476,0.005099302200751476,274,3726,3726,274,-0.001449667164255126
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.006,1,29,0.0036496350364963502,0.0077831454643048845,0.007783145464304884,274,3726,3726,274,-0.004133510427808533
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.008,2,38,0.0072992700729927005,0.010198604401502952,0.010198604401502952,274,3726,3726,274,-0.002899334328510252
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.01,2,38,0.0072992700729927005,0.010198604401502952,0.010198604401502952,274,3726,3726,274,-0.002899334328510252
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.0125,4,46,0.014598540145985401,0.012345679012345678,0.012345679012345678,274,3726,3726,274,0.0022528611336397227
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.015,5,55,0.01824817518248175,0.014761137949543746,0.014761137949543745,274,3726,3726,274,0.003487037232938006
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.02,7,73,0.025547445255474453,0.019592055823939882,0.019592055823939882,274,3726,3726,274,0.00595538943153457
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.025,7,93,0.025547445255474453,0.0249597423510467,0.024959742351046695,274,3726,3726,274,0.0005877029044277574
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.03,7,113,0.025547445255474453,0.030327428878153515,0.030327428878153512,274,3726,3726,274,-0.004779983622679059
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.04,9,151,0.032846715328467155,0.04052603327965647,0.04052603327965646,274,3726,3726,274,-0.007679317951189306
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.05,10,190,0.0364963503649635,0.05099302200751476,0.05099302200751475,274,3726,3726,274,-0.014496671642551251
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.075,16,284,0.058394160583941604,0.0762211486849168,0.07622114868491679,274,3726,3726,274,-0.01782698810097519
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.1,28,372,0.10218978102189781,0.0998389694041868,0.09983896940418678,274,3726,3726,274,0.0023508116177110294
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.15,41,559,0.14963503649635038,0.15002683843263553,0.1500268384326355,274,3726,3726,274,-0.00039180193628512994
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.2,57,743,0.20802919708029197,0.19940955448201825,0.19940955448201825,274,3726,3726,274,0.008619642598273719
libero_long,external_8b,null_mv,crossfit,10,0.21153846153846154,0.3,85,1115,0.3102189781021898,0.29924852388620504,0.299248523886205,274,3726,3726,274,0.010970454215984804
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.0005,2,8,0.0072992700729927005,0.0021470746108427268,0.0021470746108427268,274,3726,3726,274,0.005152195462149974
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.001,2,8,0.0072992700729927005,0.0021470746108427268,0.0021470746108427268,274,3726,3726,274,0.005152195462149974
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.0015,2,8,0.0072992700729927005,0.0021470746108427268,0.0021470746108427268,274,3726,3726,274,0.005152195462149974
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.002,2,8,0.0072992700729927005,0.0021470746108427268,0.0021470746108427268,274,3726,3726,274,0.005152195462149974
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.003,4,16,0.014598540145985401,0.0042941492216854536,0.0042941492216854536,274,3726,3726,274,0.010304390924299947
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.004,4,16,0.014598540145985401,0.0042941492216854536,0.0042941492216854536,274,3726,3726,274,0.010304390924299947
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.005,4,16,0.014598540145985401,0.0042941492216854536,0.0042941492216854536,274,3726,3726,274,0.010304390924299947
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.006,5,25,0.01824817518248175,0.0067096081588835215,0.00670960815888352,274,3726,3726,274,0.01153856702359823
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.008,7,33,0.025547445255474453,0.008856682769726247,0.008856682769726247,274,3726,3726,274,0.016690762485748203
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.01,7,33,0.025547445255474453,0.008856682769726247,0.008856682769726247,274,3726,3726,274,0.016690762485748203
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.0125,7,43,0.025547445255474453,0.011540526033279656,0.011540526033279656,274,3726,3726,274,0.014006919222194797
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.015,8,52,0.029197080291970802,0.013955984970477724,0.013955984970477724,274,3726,3726,274,0.015241095321493078
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.02,9,71,0.032846715328467155,0.0190552871712292,0.019055287171229198,274,3726,3726,274,0.013791428157237957
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.025,10,90,0.0364963503649635,0.024154589371980676,0.024154589371980673,274,3726,3726,274,0.012341760992982828
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.03,11,109,0.040145985401459854,0.029253891572732154,0.02925389157273215,274,3726,3726,274,0.010892093828727703
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.04,12,148,0.043795620437956206,0.03972088030059045,0.03972088030059044,274,3726,3726,274,0.004074740137365765
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.05,15,185,0.05474452554744526,0.049651100375738055,0.049651100375738055,274,3726,3726,274,0.005093425171707203
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.075,19,281,0.06934306569343066,0.07541599570585078,0.07541599570585077,274,3726,3726,274,-0.006072930012420111
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.1,26,374,0.0948905109489051,0.10037573805689748,0.10037573805689746,274,3726,3726,274,-0.00548522710799236
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.15,46,554,0.1678832116788321,0.14868491680085882,0.14868491680085882,274,3726,3726,274,0.019198294877973282
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.2,58,742,0.2116788321167883,0.1991411701556629,0.19914117015566288,274,3726,3726,274,0.012537661961125435
libero_long,external_8b,null_mv,dev_fitted_transfer,10,0.21153846153846154,0.3,79,1121,0.28832116788321166,0.3008588298443371,0.30085882984433704,274,3726,3726,274,-0.01253766196112538
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.0005,2,8,0.0072992700729927005,0.0021470746108427268,0.0021470746108427268,274,3726,3726,274,0.005152195462149974
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.001,2,8,0.0072992700729927005,0.0021470746108427268,0.0021470746108427268,274,3726,3726,274,0.005152195462149974
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.0015,2,8,0.0072992700729927005,0.0021470746108427268,0.0021470746108427268,274,3726,3726,274,0.005152195462149974
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.002,2,8,0.0072992700729927005,0.0021470746108427268,0.0021470746108427268,274,3726,3726,274,0.005152195462149974
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.003,4,16,0.014598540145985401,0.0042941492216854536,0.0042941492216854536,274,3726,3726,274,0.010304390924299947
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.004,4,16,0.014598540145985401,0.0042941492216854536,0.0042941492216854536,274,3726,3726,274,0.010304390924299947
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.005,4,16,0.014598540145985401,0.0042941492216854536,0.0042941492216854536,274,3726,3726,274,0.010304390924299947
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.006,8,22,0.029197080291970802,0.005904455179817499,0.005904455179817498,274,3726,3726,274,0.023292625112153305
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.008,10,30,0.0364963503649635,0.008051529790660225,0.008051529790660225,274,3726,3726,274,0.028444820574303274
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.01,10,30,0.0364963503649635,0.008051529790660225,0.008051529790660225,274,3726,3726,274,0.028444820574303274
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.0125,13,37,0.04744525547445255,0.009930220075147612,0.00993022007514761,274,3726,3726,274,0.03751503539930494
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.015,16,44,0.058394160583941604,0.011808910359634998,0.011808910359634996,274,3726,3726,274,0.04658525022430661
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.02,21,59,0.07664233576642336,0.01583467525496511,0.015834675254965107,274,3726,3726,274,0.06080766051145825
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.025,25,75,0.09124087591240876,0.020128824476650563,0.020128824476650563,274,3726,3726,274,0.07111205143575819
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.03,27,93,0.09854014598540146,0.0249597423510467,0.024959742351046695,274,3726,3726,274,0.07358040363435477
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.04,30,130,0.10948905109489052,0.03488996242619431,0.03488996242619431,274,3726,3726,274,0.0745990886686962
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.05,38,162,0.1386861313868613,0.043478260869565216,0.043478260869565216,274,3726,3726,274,0.0952078705172961
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.075,50,250,0.18248175182481752,0.06709608158883522,0.0670960815888352,274,3726,3726,274,0.11538567023598231
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.1,63,337,0.22992700729927007,0.09044551798174987,0.09044551798174985,274,3726,3726,274,0.13948148931752022
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.15,80,520,0.291970802919708,0.13955984970477725,0.13955984970477725,274,3726,3726,274,0.15241095321493076
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.2,96,704,0.35036496350364965,0.18894256575415996,0.18894256575415994,274,3726,3726,274,0.16142239774948972
libero_long,external_8b,stacked_mv,crossfit,11,0.23076923076923078,0.3,122,1078,0.44525547445255476,0.28931830381105744,0.28931830381105744,274,3726,3726,274,0.1559371706414973
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.0005,5,5,0.01824817518248175,0.0013419216317767043,0.0013419216317767041,274,3726,3726,274,0.016906253550705047
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.001,5,5,0.01824817518248175,0.0013419216317767043,0.0013419216317767041,274,3726,3726,274,0.016906253550705047
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.0015,5,5,0.01824817518248175,0.0013419216317767043,0.0013419216317767041,274,3726,3726,274,0.016906253550705047
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.002,5,5,0.01824817518248175,0.0013419216317767043,0.0013419216317767041,274,3726,3726,274,0.016906253550705047
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.003,9,11,0.032846715328467155,0.0029522275899087494,0.002952227589908749,274,3726,3726,274,0.029894487738558406
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.004,9,11,0.032846715328467155,0.0029522275899087494,0.002952227589908749,274,3726,3726,274,0.029894487738558406
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.005,9,11,0.032846715328467155,0.0029522275899087494,0.002952227589908749,274,3726,3726,274,0.029894487738558406
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.006,15,15,0.05474452554744526,0.004025764895330112,0.004025764895330112,274,3726,3726,274,0.05071876065211515
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.008,20,20,0.072992700729927,0.005367686527106817,0.0053676865271068165,274,3726,3726,274,0.06762501420282019
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.01,20,20,0.072992700729927,0.005367686527106817,0.0053676865271068165,274,3726,3726,274,0.06762501420282019
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.0125,24,26,0.08759124087591241,0.006977992485238862,0.006977992485238862,274,3726,3726,274,0.08061324839067355
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.015,27,33,0.09854014598540146,0.008856682769726247,0.008856682769726247,274,3726,3726,274,0.08968346321567522
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.02,36,44,0.13138686131386862,0.011808910359634998,0.011808910359634996,274,3726,3726,274,0.11957795095423362
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.025,41,59,0.14963503649635038,0.01583467525496511,0.015834675254965107,274,3726,3726,274,0.13380036124138528
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.03,46,74,0.1678832116788321,0.019860440150295224,0.01986044015029522,274,3726,3726,274,0.14802277152853688
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.04,58,102,0.2116788321167883,0.027375201288244767,0.027375201288244763,274,3726,3726,274,0.18430363082854356
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.05,68,132,0.24817518248175183,0.03542673107890499,0.03542673107890499,274,3726,3726,274,0.21274845140284684
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.075,83,217,0.3029197080291971,0.058239398819108966,0.05823939881910896,274,3726,3726,274,0.24468030921008815
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.1,98,302,0.35766423357664234,0.08105206655931294,0.08105206655931292,274,3726,3726,274,0.27661216701732944
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.15,127,473,0.4635036496350365,0.12694578636607623,0.1269457863660762,274,3726,3726,274,0.3365578632689603
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.2,143,657,0.5218978102189781,0.17632850241545894,0.17632850241545894,274,3726,3726,274,0.34556930780351913
libero_long,external_8b,stacked_mv,dev_fitted_transfer,11,0.23076923076923078,0.3,170,1030,0.6204379562043796,0.2764358561460011,0.276435856146001,274,3726,3726,274,0.34400210005837856
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.0005,0,10,0.0,0.0026838432635534087,0.0026838432635534083,274,3726,3726,274,-0.0026838432635534083
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.001,0,10,0.0,0.0026838432635534087,0.0026838432635534083,274,3726,3726,274,-0.0026838432635534083
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.0015,0,10,0.0,0.0026838432635534087,0.0026838432635534083,274,3726,3726,274,-0.0026838432635534083
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.002,0,10,0.0,0.0026838432635534087,0.0026838432635534083,274,3726,3726,274,-0.0026838432635534083
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.003,1,19,0.0036496350364963502,0.005099302200751476,0.005099302200751476,274,3726,3726,274,-0.001449667164255126
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.004,1,19,0.0036496350364963502,0.005099302200751476,0.005099302200751476,274,3726,3726,274,-0.001449667164255126
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.005,1,19,0.0036496350364963502,0.005099302200751476,0.005099302200751476,274,3726,3726,274,-0.001449667164255126
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.006,1,29,0.0036496350364963502,0.0077831454643048845,0.007783145464304884,274,3726,3726,274,-0.004133510427808533
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.008,1,39,0.0036496350364963502,0.010466988727858293,0.010466988727858293,274,3726,3726,274,-0.0068173536913619425
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.01,1,39,0.0036496350364963502,0.010466988727858293,0.010466988727858293,274,3726,3726,274,-0.0068173536913619425
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.0125,2,48,0.0072992700729927005,0.01288244766505636,0.012882447665056359,274,3726,3726,274,-0.0055831775920636584
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.015,3,57,0.010948905109489052,0.015297906602254429,0.015297906602254429,274,3726,3726,274,-0.004349001492765377
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.02,7,73,0.025547445255474453,0.019592055823939882,0.019592055823939882,274,3726,3726,274,0.00595538943153457
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.025,7,93,0.025547445255474453,0.0249597423510467,0.024959742351046695,274,3726,3726,274,0.0005877029044277574
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.03,9,111,0.032846715328467155,0.029790660225442835,0.029790660225442835,274,3726,3726,274,0.00305605510302432
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.04,10,150,0.0364963503649635,0.040257648953301126,0.040257648953301126,274,3726,3726,274,-0.003761298588337625
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.05,13,187,0.04744525547445255,0.05018786902844874,0.05018786902844873,274,3726,3726,274,-0.00274261355399618
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.075,24,276,0.08759124087591241,0.07407407407407407,0.07407407407407407,274,3726,3726,274,0.013517166801838343
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.1,32,368,0.11678832116788321,0.09876543209876543,0.09876543209876543,274,3726,3726,274,0.01802288906911778
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.15,51,549,0.18613138686131386,0.1473429951690821,0.1473429951690821,274,3726,3726,274,0.03878839169223175
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.2,65,735,0.23722627737226276,0.1972624798711755,0.1972624798711755,274,3726,3726,274,0.03996379750108725
libero_long,external_8b,null_mv,crossfit,11,0.23076923076923078,0.3,94,1106,0.34306569343065696,0.29683306494900696,0.2968330649490069,274,3726,3726,274,0.04623262848165005
libero_long,external_8b,null_mv,dev_fitted_transfer,11,0.23076923076923078,0.0005,1,9,0.0036496350364963502,0.0024154589371980675,0.0024154589371980675,274,3726,3726,274,0.0012341760992982827
libero_long,external_8b,null_mv,dev_fitted_transfer,11,0.23076923076923078,0.001,1,9,0.0036496350364963502,0.0024154589371980675,0.0024154589371980675,274,3726,3726,274,0.0012341760992982827
libero_long,external_8b,null_mv,dev_fitted_transfer,11,0.23076923076923078,0.0015,1,9,0.0036496350364963502,0.0024154589371980675,0.0024154589371980675,274,3726,3726,274,0.0012341760992982827
libero_long,external_8b,null_mv,dev_fitted_transfer,11,0.23076923076923078,0.002,1,9,0.0036496350364963502,0.0024154589371980675,0.0024154589371980675,274,3726,3726,274,0.0012341760992982827
libero_long,external_8b,null_mv,dev_fitted_transfer,11,0.23076923076923078,0.003,1,19,0.0036496350364963502,0.005099302200751476,0.005099302200751476,274,3726,3726,274,-0.001449667164255126
libero_long,external_8b,null_mv,dev_fitted_transfer,11,0.23076923076923078,0.004,1,19,0.0036496350364963502,0.005099302200751476,0.005099302200751476,274,3726,3726,274,-0.001449667164255126
libero_long,external_8b,null_mv,dev_fitted_transfer,11,0.23076923076923078,0.005,1,19,0.0036496350364963502,0.005099302200751476,0.005099302200751476,274,3726,3726,274,-0.001449667164255126
libero_long,external_8b,null_mv,dev_fitted_transfer,11,0.23076923076923078,0.006,1,29,0.0036496350364963502,0.0077831454643048845,0.007783145464304884,274,3726,3726,274,-0.004133510427808533
libero_long,external_8b,null_mv,dev_fitted_transfer,11,0.23076923076923078,0.008,2,38,0.0072992700729927005,0.010198604401502952,0.010198604401502952,274,3726,3726,274,-0.002899334328510252
libero_long,external_8b,null_mv,dev_fitted_transfer,11,0.23076923076923078,0.01,2,38,0.0072992700729927005,0.010198604401502952,0.010198604401502952,274,3726,3726,274,-0.002899334328510252
libero_long,external_8b,null_mv,dev_fitted_transfer,11,0.23076923076923078,0.0125,2,48,0.0072992700729927005,0.01288244766505636,0.012882447665056359,274,3726,3726,274,-0.0055831775920636584
libero_long,external_8b,null_mv,dev_fitted_transfer,11,0.23076923076923078,0.015,2,58,0.0072992700729927005,0.015566290928609769,0.015566290928609767,274,3726,3726,274,-0.008267020855617067
