cohort_d,representation_d,suite,cap_d,chunk,phase_d,quantity,layer,auc_d,se_d,ci_lo_d,ci_hi_d,effect_d,auc_equal_d,se_equal_d,ci_equal_lo_d,ci_equal_hi_d,n_tasks_d,pairs_d,n_alive_d,n_alive_risk_d,prior_d,in_window_65_d,in_window_cross_d,abs_effect_d,cohort_e,representation_e,cap_e,phase_e,auc_e,se_e,ci_lo_e,ci_hi_e,effect_e,auc_equal_e,se_equal_e,ci_equal_lo_e,ci_equal_hi_e,n_tasks_e,pairs_e,n_alive_e,n_alive_risk_e,prior_e,in_window_65_e,in_window_cross_e,abs_effect_e,same,min_abs
development_main,raw,libero_object,28,9,0.357143,flow_path,L3,0.845388,0.0240502,0.792201,0.886905,0.345388,0.855925,0.0306881,0.784841,0.906327,6,13356,4000,37,0.00925,True,True,0.345388,external_8b,raw,28,0.357143,0.853044,0.0245504,0.798161,0.894967,0.353044,0.853515,0.0330325,0.776366,0.90723,7,16903,3600,44,0.0122222,True,True,0.353044,True,0.345388
development_main,raw,libero_object,28,9,0.357143,mobility_d0_minus_d9,L5,0.154687,0.0313035,0.102706,0.226341,-0.345313,0.142524,0.049887,0.0694901,0.27004,6,13356,4000,37,0.00925,True,True,0.345313,external_8b,raw,28,0.357143,0.131811,0.0220106,0.0943179,0.181226,-0.368189,0.125007,0.0274505,0.0803406,0.189392,7,16903,3600,44,0.0122222,True,True,0.368189,True,0.345313
development_main,raw,libero_object,28,8,0.321429,tie_margin,L15,0.844976,0.0306487,0.775067,0.896071,0.344976,0.874249,0.0245724,0.817721,0.915067,6,13356,4000,37,0.00925,True,True,0.344976,external_8b,raw,28,0.321429,0.84488,0.0243765,0.790914,0.886908,0.34488,0.857911,0.0323678,0.782045,0.910396,7,16903,3600,44,0.0122222,True,True,0.34488,True,0.34488
development_main,raw,libero_spatial,22,12,0.590909,hb_entropy_action,L13,0.0974973,0.0179463,0.067541,0.138763,-0.402503,0.213646,0.031261,0.15872,0.281227,4,11308,760,126,0.165789,True,True,0.402503,external_8b,raw,22,0.590909,0.155726,0.0230338,0.115704,0.206361,-0.344274,0.246086,0.0311367,0.190227,0.312027,4,12994,764,140,0.183246,True,True,0.344274,True,0.344274
development_main,raw,libero_object,28,8,0.321429,mobility_d0,L15,0.842767,0.0249653,0.787463,0.885768,0.342767,0.890326,0.0148739,0.857603,0.916264,6,13356,4000,37,0.00925,True,True,0.342767,external_8b,raw,28,0.321429,0.880376,0.0139879,0.850137,0.905195,0.380376,0.905626,0.0113085,0.88101,0.92558,7,16903,3600,44,0.0122222,True,True,0.380376,True,0.342767
development_main,raw,libero_spatial,22,10,0.5,hb_entropy_action,L3,0.157346,0.0195479,0.122704,0.199545,-0.342654,0.300613,0.0420333,0.225094,0.388759,8,27503,2050,126,0.0614634,True,True,0.342654,external_8b,raw,22,0.5,0.110581,0.0147638,0.084786,0.142998,-0.389419,0.242677,0.0319714,0.185576,0.310646,8,33446,2070,140,0.0676329,True,True,0.389419,True,0.342654
development_main,raw,libero_object,28,9,0.357143,flow_speed_d1,L15,0.842543,0.0337203,0.764784,0.898023,0.342543,0.84134,0.0526629,0.709919,0.919935,6,13356,4000,37,0.00925,True,True,0.342543,external_8b,raw,28,0.357143,0.872804,0.0285635,0.805605,0.919106,0.372804,0.86106,0.0437471,0.751649,0.926955,7,16903,3600,44,0.0122222,True,True,0.372804,True,0.342543
development_main,raw,libero_spatial,22,12,0.590909,hb_entropy_action,L5,0.157809,0.0211438,0.120635,0.203783,-0.342191,0.270393,0.0365724,0.204895,0.347672,4,11308,760,126,0.165789,True,True,0.342191,external_8b,raw,22,0.590909,0.145375,0.0205381,0.10955,0.19041,-0.354625,0.218567,0.0309938,0.16387,0.285291,4,12994,764,140,0.183246,True,True,0.354625,True,0.342191
development_main,raw,libero_object,28,8,0.321429,flow_speed_d1,L14,0.842168,0.0407746,0.745208,0.906843,0.342168,0.863876,0.0484506,0.738913,0.934343,6,13356,4000,37,0.00925,True,True,0.342168,external_8b,raw,28,0.321429,0.905046,0.0164501,0.867545,0.932753,0.405046,0.905488,0.0207961,0.856125,0.93912,7,16903,3600,44,0.0122222,True,True,0.405046,True,0.342168
development_main,raw,libero_object,28,9,0.357143,flow_endpoint,L3,0.841794,0.0280796,0.778749,0.889425,0.341794,0.84419,0.0368862,0.757698,0.90373,6,13356,4000,37,0.00925,True,True,0.341794,external_8b,raw,28,0.357143,0.856771,0.0215423,0.809175,0.89405,0.356771,0.84991,0.0345946,0.768944,0.905973,7,16903,3600,44,0.0122222,True,True,0.356771,True,0.341794
development_main,raw,libero_object,28,9,0.357143,token_entropy_d0,L15,0.158768,0.0259361,0.114251,0.216391,-0.341232,0.120924,0.0200857,0.086745,0.166121,6,13356,4000,37,0.00925,True,True,0.341232,external_8b,raw,28,0.357143,0.128853,0.0183991,0.0968784,0.169401,-0.371147,0.105993,0.0148539,0.0802045,0.138823,7,16903,3600,44,0.0122222,True,True,0.371147,True,0.341232
development_main,raw,libero_object,28,8,0.321429,action_consensus,L13,0.158842,0.0317869,0.105916,0.231372,-0.341158,0.114065,0.0227464,0.0764885,0.166769,6,13356,4000,37,0.00925,True,True,0.341158,external_8b,raw,28,0.321429,0.140508,0.0144344,0.114524,0.171247,-0.359492,0.114206,0.0164771,0.0856678,0.150683,7,16903,3600,44,0.0122222,True,True,0.359492,True,0.341158
development_main,raw,libero_object,28,8,0.321429,action_consensus,L15,0.15903,0.0320254,0.10576,0.232164,-0.34097,0.121356,0.0216538,0.0848913,0.170565,6,13356,4000,37,0.00925,True,True,0.34097,external_8b,raw,28,0.321429,0.136011,0.017802,0.10473,0.174811,-0.363989,0.110439,0.0142263,0.0854824,0.141554,7,16903,3600,44,0.0122222,True,True,0.363989,True,0.34097
development_main,raw,libero_object,28,8,0.321429,action_consensus,L12,0.159254,0.032059,0.105923,0.232456,-0.340746,0.124758,0.0259957,0.0820558,0.185198,6,13356,4000,37,0.00925,True,True,0.340746,external_8b,raw,28,0.321429,0.138023,0.0150799,0.111033,0.170317,-0.361977,0.111026,0.0147481,0.0852414,0.143387,7,16903,3600,44,0.0122222,True,True,0.361977,True,0.340746
development_main,raw,libero_object,28,9,0.357143,hb_entropy_action,L12,0.152403,0.0245239,0.110272,0.206889,-0.347597,0.109288,0.0166942,0.0806043,0.146552,6,13356,4000,37,0.00925,True,True,0.347597,external_8b,raw,28,0.357143,0.159291,0.0214423,0.121604,0.205921,-0.340709,0.133097,0.0185863,0.100691,0.173916,7,16903,3600,44,0.0122222,True,True,0.340709,True,0.340709
development_main,raw,libero_object,28,9,0.357143,token_entropy_d0,L12,0.147649,0.0290028,0.0993159,0.213917,-0.352351,0.105835,0.0187173,0.0743538,0.148508,6,13356,4000,37,0.00925,True,True,0.352351,external_8b,raw,28,0.357143,0.15935,0.0241087,0.117553,0.212432,-0.34065,0.132976,0.0209506,0.0969967,0.179647,7,16903,3600,44,0.0122222,True,True,0.34065,True,0.34065
development_main,raw,libero_object,28,9,0.357143,token_entropy_d0,L14,0.159741,0.0299586,0.109329,0.227462,-0.340259,0.116104,0.0192258,0.0833984,0.159404,6,13356,4000,37,0.00925,True,True,0.340259,external_8b,raw,28,0.357143,0.147341,0.0202981,0.11182,0.191709,-0.352659,0.117467,0.0149147,0.0912377,0.149992,7,16903,3600,44,0.0122222,True,True,0.352659,True,0.340259
development_main,raw,libero_object,28,8,0.321429,flow_path,L4,0.839323,0.0303853,0.770582,0.890397,0.339323,0.880182,0.0258776,0.819539,0.922376,6,13356,4000,37,0.00925,True,True,0.339323,external_8b,raw,28,0.321429,0.892386,0.0134255,0.863108,0.916012,0.392386,0.906002,0.0132268,0.87668,0.928917,7,16903,3600,44,0.0122222,True,True,0.392386,True,0.339323
development_main,raw,libero_object,28,9,0.357143,flow_path,L15,0.839173,0.0299684,0.771514,0.889663,0.339173,0.873713,0.0270319,0.810616,0.917916,6,13356,4000,37,0.00925,True,True,0.339173,external_8b,raw,28,0.357143,0.849494,0.020349,0.805134,0.885196,0.349494,0.858764,0.0245775,0.803434,0.900449,7,16903,3600,44,0.0122222,True,True,0.349494,True,0.339173
development_main,raw,libero_spatial,22,12,0.590909,selected_mass,L5,0.838875,0.0217689,0.791538,0.877132,0.338875,0.711721,0.0356858,0.637114,0.776372,4,11308,760,126,0.165789,True,True,0.338875,external_8b,raw,22,0.590909,0.864399,0.0195747,0.821274,0.898406,0.364399,0.7867,0.0301298,0.721764,0.839844,4,12994,764,140,0.183246,True,True,0.364399,True,0.338875
development_main,raw,libero_object,28,9,0.357143,flow_speed_d1,L12,0.839248,0.0250269,0.783988,0.882491,0.339248,0.860908,0.0357498,0.775165,0.917435,6,13356,4000,37,0.00925,True,True,0.339248,external_8b,raw,28,0.357143,0.837839,0.0224233,0.788976,0.87715,0.337839,0.869178,0.018096,0.829458,0.900754,7,16903,3600,44,0.0122222,True,True,0.337839,True,0.337839
development_main,raw,libero_object,28,8,0.321429,selected_mass,L3,0.837751,0.0339883,0.759783,0.893945,0.337751,0.882247,0.0200102,0.83704,0.916169,6,13356,4000,37,0.00925,True,True,0.337751,external_8b,raw,28,0.321429,0.896675,0.0217773,0.845551,0.932233,0.396675,0.902373,0.02111,0.852484,0.936643,7,16903,3600,44,0.0122222,True,True,0.396675,True,0.337751
development_main,raw,libero_object,28,8,0.321429,hb_entropy_action,L3,0.162624,0.0343723,0.105879,0.241564,-0.337376,0.119904,0.0206401,0.0849673,0.16659,6,13356,4000,37,0.00925,True,True,0.337376,external_8b,raw,28,0.321429,0.114063,0.0220689,0.0774194,0.164948,-0.385937,0.109723,0.0245824,0.0699923,0.167934,7,16903,3600,44,0.0122222,True,True,0.385937,True,0.337376
development_main,raw,libero_object,28,9,0.357143,token_differentiation_d0,L13,0.836253,0.0240905,0.783435,0.878193,0.336253,0.87294,0.018061,0.833141,0.904336,6,13356,4000,37,0.00925,True,True,0.336253,external_8b,raw,28,0.357143,0.841981,0.0305182,0.772674,0.893081,0.341981,0.859957,0.0292135,0.792407,0.908076,7,16903,3600,44,0.0122222,True,True,0.341981,True,0.336253
development_main,raw,libero_object,28,8,0.321429,flow_speed_d1,L12,0.836104,0.0341523,0.757872,0.892639,0.336104,0.851466,0.0318009,0.777874,0.903695,6,13356,4000,37,0.00925,True,True,0.336104,external_8b,raw,28,0.321429,0.838194,0.0272184,0.777561,0.88475,0.338194,0.833182,0.0352024,0.752491,0.891365,7,16903,3600,44,0.0122222,True,True,0.338194,True,0.336104
development_main,raw,libero_object,28,9,0.357143,token_differentiation_d0,L14,0.835879,0.0305771,0.766924,0.887428,0.335879,0.870235,0.0329675,0.790981,0.922387,6,13356,4000,37,0.00925,True,True,0.335879,external_8b,raw,28,0.357143,0.844998,0.0194592,0.802929,0.879435,0.344998,0.874502,0.0156291,0.840539,0.902074,7,16903,3600,44,0.0122222,True,True,0.344998,True,0.335879
development_main,raw,libero_spatial,22,10,0.5,selected_mass,L5,0.835618,0.0153862,0.803203,0.8636,0.335618,0.676839,0.030468,0.6145,0.733469,8,27503,2050,126,0.0614634,True,True,0.335618,external_8b,raw,22,0.5,0.84025,0.0239384,0.787605,0.881804,0.34025,0.760903,0.0249441,0.708665,0.806334,8,33446,2070,140,0.0676329,True,True,0.34025,True,0.335618
development_main,raw,libero_spatial,22,12,0.590909,tie_margin,L15,0.874469,0.0250135,0.816746,0.915883,0.374469,0.756049,0.0389182,0.672072,0.824148,4,11308,760,126,0.165789,True,True,0.374469,external_8b,raw,22,0.590909,0.835347,0.02111,0.789712,0.872675,0.335347,0.727852,0.0321413,0.660545,0.786134,4,12994,764,140,0.183246,True,True,0.335347,True,0.335347
development_main,raw,libero_spatial,22,10,0.5,hb_entropy_action,L5,0.1648,0.0141155,0.138962,0.194358,-0.3352,0.337475,0.0287756,0.283571,0.395962,8,27503,2050,126,0.0614634,True,True,0.3352,external_8b,raw,22,0.5,0.153994,0.0219401,0.115712,0.202049,-0.346006,0.239462,0.024499,0.194773,0.290703,8,33446,2070,140,0.0676329,True,True,0.346006,True,0.3352
development_main,raw,libero_object,28,8,0.321429,flow_endpoint,L5,0.83513,0.0267658,0.775812,0.881158,0.33513,0.874909,0.0205401,0.828813,0.909942,6,13356,4000,37,0.00925,True,True,0.33513,external_8b,raw,28,0.321429,0.867597,0.0217089,0.818984,0.904675,0.367597,0.87525,0.0295905,0.804873,0.922682,7,16903,3600,44,0.0122222,True,True,0.367597,True,0.33513
development_main,raw,libero_object,28,8,0.321429,mobility_d0,L14,0.835055,0.0227026,0.785639,0.874894,0.335055,0.869778,0.0173274,0.8319,0.900145,6,13356,4000,37,0.00925,True,True,0.335055,external_8b,raw,28,0.321429,0.862628,0.0157546,0.828739,0.890696,0.362628,0.888578,0.0134945,0.85926,0.912411,7,16903,3600,44,0.0122222,True,True,0.362628,True,0.335055
development_main,raw,libero_object,28,9,0.357143,flow_path,L12,0.834906,0.0262877,0.776782,0.880228,0.334906,0.871408,0.0248179,0.814478,0.912739,6,13356,4000,37,0.00925,True,True,0.334906,external_8b,raw,28,0.357143,0.838372,0.0225314,0.789226,0.877833,0.338372,0.860836,0.0204647,0.815692,0.896327,7,16903,3600,44,0.0122222,True,True,0.338372,True,0.334906
development_main,raw,libero_object,28,8,0.321429,flow_speed_d1,L15,0.834831,0.0384193,0.745387,0.897187,0.334831,0.862968,0.0442542,0.751511,0.929145,6,13356,4000,37,0.00925,True,True,0.334831,external_8b,raw,28,0.321429,0.883039,0.0256661,0.822658,0.924742,0.383039,0.875178,0.0385846,0.778211,0.93338,7,16903,3600,44,0.0122222,True,True,0.383039,True,0.334831
development_main,raw,libero_object,28,7,0.285714,hb_entropy_action,L12,0.165581,0.0258216,0.120938,0.222531,-0.334419,0.122381,0.0171268,0.0925736,0.160094,6,13356,4000,37,0.00925,True,True,0.334419,external_8b,raw,28,0.285714,0.14175,0.0183821,0.109391,0.181728,-0.35825,0.113271,0.0150377,0.0869703,0.14625,7,16903,3600,44,0.0122222,True,True,0.35825,True,0.334419
development_main,raw,libero_object,28,9,0.357143,token_differentiation_d0,L15,0.833895,0.0326113,0.759883,0.888443,0.333895,0.84934,0.0477275,0.730744,0.921324,6,13356,4000,37,0.00925,True,True,0.333895,external_8b,raw,28,0.357143,0.852748,0.0217788,0.80477,0.890539,0.352748,0.860832,0.0233104,0.808587,0.900571,7,16903,3600,44,0.0122222,True,True,0.352748,True,0.333895
development_main,raw,libero_object,28,9,0.357143,flow_speed_d1,L13,0.833857,0.0294706,0.767863,0.883926,0.333857,0.841751,0.0406079,0.745323,0.906261,6,13356,4000,37,0.00925,True,True,0.333857,external_8b,raw,28,0.357143,0.835296,0.0249392,0.780459,0.878566,0.335296,0.852764,0.0255396,0.795397,0.896146,7,16903,3600,44,0.0122222,True,True,0.335296,True,0.333857
development_main,raw,libero_object,28,9,0.357143,flow_path,L5,0.840222,0.0303586,0.771475,0.891204,0.340222,0.849123,0.0357826,0.765004,0.9068,6,13356,4000,37,0.00925,True,True,0.340222,external_8b,raw,28,0.357143,0.833698,0.0255766,0.777387,0.878,0.333698,0.833755,0.0364836,0.74962,0.89363,7,16903,3600,44,0.0122222,True,True,0.333698,True,0.333698
development_main,raw,libero_spatial,22,11,0.545455,expert_load_effective_rank,L12,0.158152,0.0222407,0.119261,0.206749,-0.341848,0.194548,0.0256683,0.149087,0.249802,7,22668,1494,126,0.0843373,True,True,0.341848,external_8b,raw,22,0.545455,0.166603,0.0161128,0.137366,0.200616,-0.333397,0.195364,0.0212461,0.157039,0.240375,7,28799,1500,140,0.0933333,True,True,0.333397,True,0.333397
development_main,raw,libero_object,28,7,0.285714,selected_mass,L15,0.833184,0.0254568,0.777192,0.877325,0.333184,0.877381,0.0159042,0.842655,0.905304,6,13356,4000,37,0.00925,True,True,0.333184,external_8b,raw,28,0.285714,0.846477,0.020245,0.802485,0.88211,0.346477,0.879827,0.016403,0.843793,0.908451,7,16903,3600,44,0.0122222,True,True,0.346477,True,0.333184
development_main,raw,libero_object,28,8,0.321429,flow_settling_log_ratio,L12,0.833034,0.0364871,0.74897,0.89297,0.333034,0.859329,0.0287793,0.793001,0.906899,6,13356,4000,37,0.00925,True,True,0.333034,external_8b,raw,28,0.321429,0.865527,0.0264166,0.804888,0.90944,0.365527,0.859176,0.0404907,0.759977,0.921607,7,16903,3600,44,0.0122222,True,True,0.365527,True,0.333034
development_main,raw,libero_object,28,9,0.357143,tie_margin,L15,0.832809,0.0293547,0.767181,0.882765,0.332809,0.877561,0.0192097,0.834675,0.910515,6,13356,4000,37,0.00925,True,True,0.332809,external_8b,raw,28,0.357143,0.860084,0.0146402,0.828856,0.886395,0.360084,0.880696,0.0133905,0.851859,0.904549,7,16903,3600,44,0.0122222,True,True,0.360084,True,0.332809
development_main,raw,libero_object,28,8,0.321429,token_entropy_d0,L13,0.167303,0.0296407,0.116926,0.233643,-0.332697,0.124109,0.0251829,0.0825547,0.18242,6,13356,4000,37,0.00925,True,True,0.332697,external_8b,raw,28,0.321429,0.144028,0.0271166,0.0985596,0.205685,-0.355972,0.141568,0.0403197,0.079249,0.240114,7,16903,3600,44,0.0122222,True,True,0.355972,True,0.332697
development_main,raw,libero_spatial,22,11,0.545455,selected_mass,L2,0.870037,0.0169861,0.832974,0.899864,0.370037,0.762937,0.0271206,0.705775,0.811952,7,22668,1494,126,0.0843373,True,True,0.370037,external_8b,raw,22,0.545455,0.832407,0.0201616,0.789103,0.868304,0.332407,0.753946,0.0271618,0.696946,0.803251,7,28799,1500,140,0.0933333,True,True,0.332407,True,0.332407
development_main,raw,libero_spatial,22,12,0.590909,selected_mass,L12,0.877255,0.0234222,0.823517,0.916293,0.377255,0.752529,0.0379396,0.671031,0.819275,4,11308,760,126,0.165789,True,True,0.377255,external_8b,raw,22,0.590909,0.832307,0.0281373,0.769758,0.880502,0.332307,0.761469,0.0338774,0.688944,0.821466,4,12994,764,140,0.183246,True,True,0.332307,True,0.332307
development_main,raw,libero_object,28,8,0.321429,mobility,L13,0.831462,0.0276255,0.770235,0.878937,0.331462,0.877853,0.0184364,0.836889,0.90964,6,13356,4000,37,0.00925,True,True,0.331462,external_8b,raw,28,0.321429,0.861386,0.0241504,0.806966,0.90232,0.361386,0.881169,0.022875,0.828548,0.919214,7,16903,3600,44,0.0122222,True,True,0.361386,True,0.331462
development_main,raw,libero_object,28,9,0.357143,selected_mass,L13,0.831312,0.0298457,0.764554,0.882061,0.331312,0.874519,0.0217782,0.825281,0.911371,6,13356,4000,37,0.00925,True,True,0.331312,external_8b,raw,28,0.357143,0.85405,0.0207784,0.808455,0.890264,0.35405,0.878002,0.0169263,0.840765,0.90749,7,16903,3600,44,0.0122222,True,True,0.35405,True,0.331312
development_main,raw,libero_object,28,9,0.357143,hb_entropy_action,L13,0.168913,0.0306695,0.116959,0.237732,-0.331087,0.13039,0.0225742,0.0921448,0.181337,6,13356,4000,37,0.00925,True,True,0.331087,external_8b,raw,28,0.357143,0.139798,0.0202473,0.104615,0.184377,-0.360202,0.116087,0.016647,0.087225,0.152898,7,16903,3600,44,0.0122222,True,True,0.360202,True,0.331087
development_main,raw,libero_object,28,9,0.357143,mobility_d0_minus_d9,L4,0.169287,0.0327175,0.114389,0.243295,-0.330713,0.125482,0.0242271,0.0851596,0.181117,6,13356,4000,37,0.00925,True,True,0.330713,external_8b,raw,28,0.357143,0.131397,0.0255118,0.0889296,0.189916,-0.368603,0.11636,0.0220012,0.0796766,0.16687,7,16903,3600,44,0.0122222,True,True,0.368603,True,0.330713
development_main,raw,libero_object,28,8,0.321429,mobility,L3,0.830713,0.0281296,0.768283,0.878972,0.330713,0.875908,0.0207077,0.829323,0.91114,6,13356,4000,37,0.00925,True,True,0.330713,external_8b,raw,28,0.321429,0.876472,0.0181614,0.83626,0.907895,0.376472,0.90007,0.0154261,0.865513,0.926502,7,16903,3600,44,0.0122222,True,True,0.376472,True,0.330713
development_main,raw,libero_object,28,9,0.357143,hb_entropy_action,L15,0.169662,0.0296466,0.119151,0.23585,-0.330338,0.13316,0.0254009,0.0907418,0.191236,6,13356,4000,37,0.00925,True,True,0.330338,external_8b,raw,28,0.357143,0.140981,0.0222568,0.102719,0.190469,-0.359019,0.121672,0.020921,0.086244,0.168962,7,16903,3600,44,0.0122222,True,True,0.359019,True,0.330338
development_main,raw,libero_object,28,8,0.321429,flow_endpoint,L4,0.82959,0.0384214,0.740784,0.892391,0.32959,0.855207,0.0485861,0.732435,0.927241,6,13356,4000,37,0.00925,True,True,0.32959,external_8b,raw,28,0.321429,0.917884,0.0117101,0.891817,0.938106,0.417884,0.929567,0.00941848,0.90872,0.945936,7,16903,3600,44,0.0122222,True,True,0.417884,True,0.32959
development_main,raw,libero_spatial,22,10,0.5,selected_mass,L3,0.829091,0.0184084,0.789942,0.862217,0.329091,0.705318,0.0327959,0.63726,0.765311,8,27503,2050,126,0.0614634,True,True,0.329091,external_8b,raw,22,0.5,0.871674,0.0165127,0.835691,0.900713,0.371674,0.779244,0.0331848,0.707478,0.837448,8,33446,2070,140,0.0676329,True,True,0.371674,True,0.329091
development_main,raw,libero_object,28,9,0.357143,flow_path,L4,0.828392,0.0250797,0.773555,0.872144,0.328392,0.862603,0.0224975,0.812302,0.901066,6,13356,4000,37,0.00925,True,True,0.328392,external_8b,raw,28,0.357143,0.850145,0.0255058,0.793039,0.893608,0.350145,0.860607,0.0327865,0.783244,0.913411,7,16903,3600,44,0.0122222,True,True,0.350145,True,0.328392
development_main,raw,libero_spatial,22,12,0.590909,flow_path,L12,0.91254,0.0198647,0.864972,0.944427,0.41254,0.80887,0.0361161,0.728063,0.869954,4,11308,760,126,0.165789,True,True,0.41254,external_8b,raw,22,0.590909,0.828074,0.027583,0.767153,0.87564,0.328074,0.792906,0.0299825,0.728032,0.845587,4,12994,764,140,0.183246,True,True,0.328074,True,0.328074
development_main,raw,libero_object,28,10,0.392857,partial_query_d1,L2,0.827418,0.0411331,0.731622,0.893976,0.327418,0.836184,0.0480619,0.719588,0.91034,6,13356,4000,37,0.00925,True,True,0.327418,external_8b,raw,28,0.392857,0.906703,0.0183883,0.86389,0.937031,0.406703,0.922052,0.0141901,0.889298,0.945706,7,16903,3600,44,0.0122222,True,True,0.406703,True,0.327418
