global_row,task,episode,failure,boundary,calibration,alpha,method,cached_first,raw_first,exact
15047,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,247,True,True,task_init,0.01,ac_window_mean,-1,-1,True
15047,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,247,True,True,task_init,0.02,ac_window_mean,-1,-1,True
15047,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,247,True,True,task_init,0.05,ac_window_mean,32,32,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.005,ac_reference,36,36,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.01,ac_reference,35,35,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.02,ac_reference,25,25,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.05,ac_reference,23,23,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.005,relative_curvature,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.01,relative_curvature,51,51,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.02,relative_curvature,50,50,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.05,relative_curvature,45,45,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.005,relative_path_mobility,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.01,relative_path_mobility,51,51,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.02,relative_path_mobility,44,44,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.05,relative_path_mobility,43,43,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.005,relative_state,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.01,relative_state,51,51,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.02,relative_state,44,44,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.05,relative_state,41,41,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.005,relative_both,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.01,relative_both,51,51,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.02,relative_both,45,45,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.05,relative_both,44,44,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.005,relative_soft,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.01,relative_soft,51,51,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.02,relative_soft,50,50,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.05,relative_soft,45,45,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.005,layer_consensus,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.01,layer_consensus,51,51,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.02,layer_consensus,44,44,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.05,layer_consensus,44,44,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.005,relative_recovery,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.01,relative_recovery,51,51,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.02,relative_recovery,50,50,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.05,relative_recovery,45,45,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.005,ac_window_mean,37,37,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.01,ac_window_mean,36,36,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.02,ac_window_mean,25,25,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,episode,0.05,ac_window_mean,23,23,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.005,ac_reference,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.01,ac_reference,44,44,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.02,ac_reference,42,42,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.05,ac_reference,25,25,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.005,relative_curvature,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.01,relative_curvature,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.02,relative_curvature,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.05,relative_curvature,50,50,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.005,relative_path_mobility,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.01,relative_path_mobility,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.02,relative_path_mobility,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.05,relative_path_mobility,44,44,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.005,relative_state,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.01,relative_state,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.02,relative_state,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.05,relative_state,50,50,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.005,relative_both,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.01,relative_both,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.02,relative_both,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.05,relative_both,49,49,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.005,relative_soft,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.01,relative_soft,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.02,relative_soft,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.05,relative_soft,50,50,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.005,layer_consensus,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.01,layer_consensus,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.02,layer_consensus,51,51,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.05,layer_consensus,44,44,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.005,relative_recovery,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.01,relative_recovery,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.02,relative_recovery,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.05,relative_recovery,50,50,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.005,ac_window_mean,-1,-1,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.01,ac_window_mean,43,43,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.02,ac_window_mean,38,38,True
15061,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,261,True,True,task_init,0.05,ac_window_mean,26,26,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.005,ac_reference,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.01,ac_reference,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.02,ac_reference,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.05,ac_reference,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.005,relative_curvature,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.01,relative_curvature,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.02,relative_curvature,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.05,relative_curvature,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.005,relative_path_mobility,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.01,relative_path_mobility,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.02,relative_path_mobility,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.05,relative_path_mobility,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.005,relative_state,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.01,relative_state,15,15,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.02,relative_state,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.05,relative_state,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.005,relative_both,15,15,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.01,relative_both,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.02,relative_both,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.05,relative_both,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.005,relative_soft,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.01,relative_soft,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.02,relative_soft,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.05,relative_soft,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.005,layer_consensus,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.01,layer_consensus,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.02,layer_consensus,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.05,layer_consensus,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.005,relative_recovery,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.01,relative_recovery,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.02,relative_recovery,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.05,relative_recovery,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.005,ac_window_mean,18,18,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.01,ac_window_mean,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.02,ac_window_mean,15,15,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,episode,0.05,ac_window_mean,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.005,ac_reference,-1,-1,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.01,ac_reference,-1,-1,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.02,ac_reference,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.05,ac_reference,15,15,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.005,relative_curvature,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.01,relative_curvature,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.02,relative_curvature,15,15,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.05,relative_curvature,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.005,relative_path_mobility,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.01,relative_path_mobility,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.02,relative_path_mobility,15,15,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.05,relative_path_mobility,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.005,relative_state,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.01,relative_state,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.02,relative_state,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.05,relative_state,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.005,relative_both,-1,-1,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.01,relative_both,15,15,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.02,relative_both,15,15,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.05,relative_both,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.005,relative_soft,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.01,relative_soft,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.02,relative_soft,15,15,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.05,relative_soft,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.005,layer_consensus,-1,-1,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.01,layer_consensus,-1,-1,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.02,layer_consensus,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.05,layer_consensus,13,13,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.005,relative_recovery,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.01,relative_recovery,16,16,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.02,relative_recovery,15,15,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.05,relative_recovery,14,14,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.005,ac_window_mean,-1,-1,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.01,ac_window_mean,-1,-1,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.02,ac_window_mean,18,18,True
15194,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,394,False,True,task_init,0.05,ac_window_mean,15,15,True
