key,d_tp0,d_fp0,d_tp4,d_fp4
raw|bnd:front_state|high|2|3|0.99|4|-,1.0,20.0,2.0,20.0
raw|bnd:front_state|high|2|3|0.99|4|4-16,1.0,20.0,1.0,20.0
raw|bnd:front_state|high|2|3|0.99|4|4-24,1.0,20.0,2.0,20.0
raw|bnd:front_state|high|2|1|0.99|2|8-24,14.0,212.0,17.0,142.0
raw|bnd:front_state|high|2|1|0.99|4|8-24,14.0,212.0,17.0,142.0
raw|bnd:front_state|high|2|1|0.99|6|8-24,14.0,212.0,17.0,142.0
raw|bnd:front_state|high|2|2|0.99|2|8-24,3.0,16.0,5.0,15.0
raw|bnd:front_state|high|2|2|0.99|4|8-24,3.0,16.0,5.0,15.0
raw|bnd:front_state|high|2|2|0.99|6|8-24,3.0,16.0,5.0,15.0
raw|bnd:front_state|high|2|1|0.99|2|6-20,12.0,438.0,15.0,223.0
raw|bnd:front_state|high|2|1|0.99|4|6-20,12.0,438.0,15.0,223.0
raw|bnd:front_state|high|2|1|0.99|6|-,15.0,446.0,17.0,230.0
raw|bnd:front_state|high|2|1|0.99|6|4-16,10.0,417.0,13.0,204.0
raw|bnd:front_state|high|2|1|0.99|6|4-24,14.0,443.0,17.0,228.0
raw|bnd:front_state|high|2|1|0.99|6|6-20,12.0,438.0,15.0,223.0
raw|bnd:front_state|high|2|2|0.99|2|6-20,3.0,59.0,4.0,56.0
raw|bnd:front_state|high|2|2|0.99|4|6-20,3.0,59.0,4.0,56.0
raw|bnd:front_state|high|2|2|0.99|6|-,3.0,59.0,5.0,56.0
raw|bnd:front_state|high|2|2|0.99|6|4-16,2.0,59.0,3.0,56.0
raw|bnd:front_state|high|2|2|0.99|6|4-24,3.0,59.0,5.0,56.0
raw|bnd:front_state|high|2|2|0.99|6|6-20,3.0,59.0,4.0,56.0
raw|bnd:front_state|high|2|3|0.99|2|6-20,1.0,11.0,1.0,11.0
raw|bnd:front_state|high|2|3|0.99|4|6-20,1.0,11.0,1.0,11.0
raw|bnd:front_state|high|2|3|0.99|6|-,1.0,11.0,2.0,11.0
raw|bnd:front_state|high|2|3|0.99|6|4-16,1.0,11.0,1.0,11.0
raw|bnd:front_state|high|2|3|0.99|6|4-24,1.0,11.0,2.0,11.0
raw|bnd:front_state|high|2|3|0.99|6|6-20,1.0,11.0,1.0,11.0
raw|bnd:front_state|high|2|1|0.995|2|-,8.0,203.0,10.0,127.0
raw|bnd:front_state|high|2|2|0.995|2|-,1.0,20.0,2.0,20.0
raw|bnd:front_state|high|2|3|0.995|2|-,0.0,4.0,1.0,4.0
raw|bnd:front_state|high|2|1|0.995|2|4-16,5.0,189.0,7.0,113.0
raw|bnd:front_state|high|2|1|0.995|2|4-24,8.0,191.0,10.0,115.0
raw|bnd:front_state|high|2|1|0.995|4|-,8.0,191.0,10.0,115.0
raw|bnd:front_state|high|2|1|0.995|4|4-16,5.0,189.0,7.0,113.0
raw|bnd:front_state|high|2|1|0.995|4|4-24,8.0,191.0,10.0,115.0
raw|bnd:front_state|high|2|2|0.995|2|4-16,1.0,20.0,1.0,20.0
raw|bnd:front_state|high|2|2|0.995|2|4-24,1.0,20.0,2.0,20.0
raw|bnd:front_state|high|2|2|0.995|4|-,1.0,20.0,2.0,20.0
raw|bnd:front_state|high|2|2|0.995|4|4-16,1.0,20.0,1.0,20.0
raw|bnd:front_state|high|2|2|0.995|4|4-24,1.0,20.0,2.0,20.0
raw|bnd:front_state|high|2|3|0.995|2|4-24,0.0,4.0,1.0,4.0
raw|bnd:front_state|high|2|3|0.995|4|-,0.0,4.0,1.0,4.0
raw|bnd:front_state|high|2|3|0.995|4|4-24,0.0,4.0,1.0,4.0
raw|bnd:front_state|high|2|1|0.995|2|8-24,8.0,96.0,10.0,65.0
raw|bnd:front_state|high|2|1|0.995|4|8-24,8.0,96.0,10.0,65.0
raw|bnd:front_state|high|2|1|0.995|6|8-24,8.0,96.0,10.0,65.0
raw|bnd:front_state|high|2|2|0.995|2|8-24,1.0,5.0,2.0,5.0
raw|bnd:front_state|high|2|2|0.995|4|8-24,1.0,5.0,2.0,5.0
raw|bnd:front_state|high|2|2|0.995|6|8-24,1.0,5.0,2.0,5.0
raw|bnd:front_state|high|2|1|0.995|2|6-20,7.0,168.0,9.0,94.0
raw|bnd:front_state|high|2|1|0.995|4|6-20,7.0,168.0,9.0,94.0
raw|bnd:front_state|high|2|1|0.995|6|-,8.0,168.0,10.0,94.0
raw|bnd:front_state|high|2|1|0.995|6|4-16,5.0,166.0,7.0,92.0
raw|bnd:front_state|high|2|1|0.995|6|4-24,8.0,168.0,10.0,94.0
raw|bnd:front_state|high|2|1|0.995|6|6-20,7.0,168.0,9.0,94.0
raw|bnd:front_state|high|2|2|0.995|2|6-20,1.0,19.0,2.0,19.0
raw|bnd:front_state|high|2|2|0.995|4|6-20,1.0,19.0,2.0,19.0
raw|bnd:front_state|high|2|2|0.995|6|-,1.0,19.0,2.0,19.0
raw|bnd:front_state|high|2|2|0.995|6|4-16,1.0,19.0,1.0,19.0
raw|bnd:front_state|high|2|2|0.995|6|4-24,1.0,19.0,2.0,19.0
raw|bnd:front_state|high|2|2|0.995|6|6-20,1.0,19.0,2.0,19.0
raw|bnd:front_state|high|2|3|0.995|6|-,0.0,4.0,1.0,4.0
raw|bnd:front_state|high|2|3|0.995|6|4-24,0.0,4.0,1.0,4.0
raw|bnd:front_state|high|2|1|0.998|2|-,7.0,71.0,7.0,56.0
raw|bnd:front_state|high|2|2|0.998|2|-,0.0,7.0,0.0,7.0
raw|bnd:front_state|high|2|1|0.998|2|4-16,3.0,71.0,4.0,56.0
raw|bnd:front_state|high|2|1|0.998|2|4-24,6.0,71.0,7.0,56.0
raw|bnd:front_state|high|2|1|0.998|4|-,7.0,71.0,7.0,56.0
raw|bnd:front_state|high|2|1|0.998|4|4-16,3.0,71.0,4.0,56.0
raw|bnd:front_state|high|2|1|0.998|4|4-24,6.0,71.0,7.0,56.0
raw|bnd:front_state|high|2|2|0.998|2|4-16,0.0,7.0,0.0,7.0
raw|bnd:front_state|high|2|2|0.998|2|4-24,0.0,7.0,0.0,7.0
raw|bnd:front_state|high|2|2|0.998|4|-,0.0,7.0,0.0,7.0
raw|bnd:front_state|high|2|2|0.998|4|4-16,0.0,7.0,0.0,7.0
raw|bnd:front_state|high|2|2|0.998|4|4-24,0.0,7.0,0.0,7.0
raw|bnd:front_state|high|2|1|0.998|2|8-24,6.0,44.0,7.0,33.0
raw|bnd:front_state|high|2|1|0.998|4|8-24,6.0,44.0,7.0,33.0
raw|bnd:front_state|high|2|1|0.998|6|8-24,6.0,44.0,7.0,33.0
raw|bnd:front_state|high|2|1|0.998|2|6-20,4.0,65.0,5.0,50.0
raw|bnd:front_state|high|2|1|0.998|4|6-20,4.0,65.0,5.0,50.0
raw|bnd:front_state|high|2|1|0.998|6|-,7.0,65.0,7.0,50.0
raw|bnd:front_state|high|2|1|0.998|6|4-16,3.0,65.0,4.0,50.0
raw|bnd:front_state|high|2|1|0.998|6|4-24,6.0,65.0,7.0,50.0
raw|bnd:front_state|high|2|1|0.998|6|6-20,4.0,65.0,5.0,50.0
raw|bnd:front_state|high|2|2|0.998|2|6-20,0.0,7.0,0.0,7.0
raw|bnd:front_state|high|2|2|0.998|4|6-20,0.0,7.0,0.0,7.0
raw|bnd:front_state|high|2|2|0.998|6|-,0.0,7.0,0.0,7.0
raw|bnd:front_state|high|2|2|0.998|6|4-16,0.0,7.0,0.0,7.0
raw|bnd:front_state|high|2|2|0.998|6|4-24,0.0,7.0,0.0,7.0
raw|bnd:front_state|high|2|2|0.998|6|6-20,0.0,7.0,0.0,7.0
raw|bnd:front_state|high|2|1|0.999|2|-,5.0,44.0,5.0,39.0
raw|bnd:front_state|high|2|1|0.999|2|4-16,3.0,44.0,3.0,39.0
raw|bnd:front_state|high|2|1|0.999|2|4-24,4.0,44.0,5.0,39.0
raw|bnd:front_state|high|2|1|0.999|4|-,5.0,44.0,5.0,39.0
raw|bnd:front_state|high|2|1|0.999|4|4-16,3.0,44.0,3.0,39.0
raw|bnd:front_state|high|2|1|0.999|4|4-24,4.0,44.0,5.0,39.0
raw|bnd:front_state|high|2|1|0.999|2|8-24,4.0,24.0,5.0,19.0
raw|bnd:front_state|high|2|1|0.999|4|8-24,4.0,24.0,5.0,19.0
raw|bnd:front_state|high|2|1|0.999|6|8-24,4.0,24.0,5.0,19.0
raw|bnd:front_state|high|2|1|0.999|2|6-20,3.0,41.0,4.0,36.0
raw|bnd:front_state|high|2|1|0.999|4|6-20,3.0,41.0,4.0,36.0
raw|bnd:front_state|high|2|1|0.999|6|-,5.0,41.0,5.0,36.0
raw|bnd:front_state|high|2|1|0.999|6|4-16,3.0,41.0,3.0,36.0
raw|bnd:front_state|high|2|1|0.999|6|4-24,4.0,41.0,5.0,36.0
raw|bnd:front_state|high|2|1|0.999|6|6-20,3.0,41.0,4.0,36.0
raw|bnd:front_state|low|2|1|0.98|2|-,38.0,215.0,55.0,162.0
raw|bnd:front_state|low|2|2|0.98|2|-,26.0,87.0,28.0,65.0
raw|bnd:front_state|low|2|3|0.98|2|-,12.0,35.0,12.0,26.0
raw|bnd:front_state|low|2|1|0.98|2|4-16,15.0,110.0,20.0,90.0
raw|bnd:front_state|low|2|1|0.98|2|4-24,26.0,190.0,42.0,155.0
raw|bnd:front_state|low|2|1|0.98|4|-,38.0,215.0,55.0,162.0
raw|bnd:front_state|low|2|1|0.98|4|4-16,15.0,110.0,20.0,90.0
raw|bnd:front_state|low|2|1|0.98|4|4-24,26.0,190.0,42.0,155.0
raw|bnd:front_state|low|2|2|0.98|2|4-16,6.0,16.0,6.0,17.0
raw|bnd:front_state|low|2|2|0.98|2|4-24,13.0,69.0,16.0,59.0
raw|bnd:front_state|low|2|2|0.98|4|-,26.0,87.0,28.0,65.0
raw|bnd:front_state|low|2|2|0.98|4|4-16,6.0,16.0,6.0,17.0
raw|bnd:front_state|low|2|2|0.98|4|4-24,13.0,69.0,16.0,59.0
raw|bnd:front_state|low|2|3|0.98|2|4-16,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|3|0.98|2|4-24,7.0,28.0,6.0,23.0
raw|bnd:front_state|low|2|3|0.98|4|-,12.0,35.0,12.0,26.0
raw|bnd:front_state|low|2|3|0.98|4|4-16,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|3|0.98|4|4-24,7.0,28.0,6.0,23.0
raw|bnd:front_state|low|2|1|0.98|2|8-24,26.0,189.0,42.0,154.0
raw|bnd:front_state|low|2|1|0.98|4|8-24,26.0,189.0,42.0,154.0
raw|bnd:front_state|low|2|1|0.98|6|8-24,26.0,189.0,42.0,154.0
raw|bnd:front_state|low|2|2|0.98|2|8-24,13.0,69.0,16.0,59.0
raw|bnd:front_state|low|2|2|0.98|4|8-24,13.0,69.0,16.0,59.0
raw|bnd:front_state|low|2|2|0.98|6|8-24,13.0,69.0,16.0,59.0
raw|bnd:front_state|low|2|3|0.98|2|8-24,7.0,28.0,6.0,23.0
raw|bnd:front_state|low|2|3|0.98|4|8-24,7.0,28.0,6.0,23.0
raw|bnd:front_state|low|2|3|0.98|6|8-24,7.0,28.0,6.0,23.0
raw|bnd:front_state|low|2|1|0.98|2|6-20,21.0,172.0,40.0,146.0
raw|bnd:front_state|low|2|1|0.98|4|6-20,21.0,172.0,40.0,146.0
raw|bnd:front_state|low|2|1|0.98|6|-,38.0,215.0,55.0,162.0
raw|bnd:front_state|low|2|1|0.98|6|4-16,15.0,110.0,20.0,90.0
raw|bnd:front_state|low|2|1|0.98|6|4-24,26.0,190.0,42.0,155.0
raw|bnd:front_state|low|2|1|0.98|6|6-20,21.0,172.0,40.0,146.0
raw|bnd:front_state|low|2|2|0.98|2|6-20,8.0,44.0,15.0,47.0
raw|bnd:front_state|low|2|2|0.98|4|6-20,8.0,44.0,15.0,47.0
raw|bnd:front_state|low|2|2|0.98|6|-,26.0,87.0,28.0,65.0
raw|bnd:front_state|low|2|2|0.98|6|4-16,6.0,16.0,6.0,17.0
raw|bnd:front_state|low|2|2|0.98|6|4-24,13.0,69.0,16.0,59.0
raw|bnd:front_state|low|2|2|0.98|6|6-20,8.0,44.0,15.0,47.0
raw|bnd:front_state|low|2|3|0.98|2|6-20,2.0,11.0,4.0,12.0
raw|bnd:front_state|low|2|3|0.98|4|6-20,2.0,11.0,4.0,12.0
raw|bnd:front_state|low|2|3|0.98|6|-,12.0,35.0,12.0,26.0
raw|bnd:front_state|low|2|3|0.98|6|4-16,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|3|0.98|6|4-24,7.0,28.0,6.0,23.0
raw|bnd:front_state|low|2|3|0.98|6|6-20,2.0,11.0,4.0,12.0
raw|bnd:front_state|low|2|1|0.99|2|-,8.0,18.0,9.0,12.0
raw|bnd:front_state|low|2|2|0.99|2|-,5.0,8.0,4.0,4.0
raw|bnd:front_state|low|2|3|0.99|2|-,1.0,2.0,0.0,2.0
raw|bnd:front_state|low|2|1|0.99|2|4-16,2.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|1|0.99|2|4-24,5.0,11.0,5.0,11.0
raw|bnd:front_state|low|2|1|0.99|4|-,8.0,18.0,9.0,12.0
raw|bnd:front_state|low|2|1|0.99|4|4-16,2.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|1|0.99|4|4-24,5.0,11.0,5.0,11.0
raw|bnd:front_state|low|2|2|0.99|2|4-24,3.0,4.0,3.0,4.0
raw|bnd:front_state|low|2|2|0.99|4|-,5.0,8.0,4.0,4.0
raw|bnd:front_state|low|2|2|0.99|4|4-24,3.0,4.0,3.0,4.0
raw|bnd:front_state|low|2|3|0.99|2|4-24,1.0,2.0,0.0,2.0
raw|bnd:front_state|low|2|3|0.99|4|-,1.0,2.0,0.0,2.0
raw|bnd:front_state|low|2|3|0.99|4|4-24,1.0,2.0,0.0,2.0
raw|bnd:front_state|low|2|1|0.99|2|8-24,5.0,11.0,5.0,11.0
raw|bnd:front_state|low|2|1|0.99|4|8-24,5.0,11.0,5.0,11.0
raw|bnd:front_state|low|2|1|0.99|6|8-24,5.0,11.0,5.0,11.0
raw|bnd:front_state|low|2|2|0.99|2|8-24,3.0,4.0,3.0,4.0
raw|bnd:front_state|low|2|2|0.99|4|8-24,3.0,4.0,3.0,4.0
raw|bnd:front_state|low|2|2|0.99|6|8-24,3.0,4.0,3.0,4.0
raw|bnd:front_state|low|2|3|0.99|2|8-24,1.0,2.0,0.0,2.0
raw|bnd:front_state|low|2|3|0.99|4|8-24,1.0,2.0,0.0,2.0
raw|bnd:front_state|low|2|3|0.99|6|8-24,1.0,2.0,0.0,2.0
raw|bnd:front_state|low|2|1|0.99|2|6-20,2.0,8.0,5.0,8.0
raw|bnd:front_state|low|2|1|0.99|4|6-20,2.0,8.0,5.0,8.0
raw|bnd:front_state|low|2|1|0.99|6|-,8.0,18.0,9.0,12.0
raw|bnd:front_state|low|2|1|0.99|6|4-16,2.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|1|0.99|6|4-24,5.0,11.0,5.0,11.0
raw|bnd:front_state|low|2|1|0.99|6|6-20,2.0,8.0,5.0,8.0
raw|bnd:front_state|low|2|2|0.99|2|6-20,1.0,3.0,3.0,3.0
raw|bnd:front_state|low|2|2|0.99|4|6-20,1.0,3.0,3.0,3.0
raw|bnd:front_state|low|2|2|0.99|6|-,5.0,8.0,4.0,4.0
raw|bnd:front_state|low|2|2|0.99|6|4-24,3.0,4.0,3.0,4.0
raw|bnd:front_state|low|2|2|0.99|6|6-20,1.0,3.0,3.0,3.0
raw|bnd:front_state|low|2|3|0.99|2|6-20,0.0,1.0,0.0,1.0
raw|bnd:front_state|low|2|3|0.99|4|6-20,0.0,1.0,0.0,1.0
raw|bnd:front_state|low|2|3|0.99|6|-,1.0,2.0,0.0,2.0
raw|bnd:front_state|low|2|3|0.99|6|4-24,1.0,2.0,0.0,2.0
raw|bnd:front_state|low|2|3|0.99|6|6-20,0.0,1.0,0.0,1.0
raw|bnd:front_state|low|2|1|0.995|2|-,1.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|2|0.995|2|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|3|0.995|2|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|1|0.995|2|4-24,1.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|1|0.995|4|-,1.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|1|0.995|4|4-24,1.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|2|0.995|2|4-24,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.995|4|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.995|4|4-24,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|3|0.995|4|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|1|0.995|2|8-24,1.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|1|0.995|4|8-24,1.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|1|0.995|6|8-24,1.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|2|0.995|2|8-24,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.995|4|8-24,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.995|6|8-24,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|1|0.995|2|6-20,0.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|1|0.995|4|6-20,0.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|1|0.995|6|-,1.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|1|0.995|6|4-24,1.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|1|0.995|6|6-20,0.0,1.0,2.0,1.0
raw|bnd:front_state|low|2|2|0.995|2|6-20,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.995|4|6-20,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.995|6|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.995|6|4-24,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.995|6|6-20,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|3|0.995|6|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|1|0.998|2|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.998|2|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|3|0.998|2|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|1|0.998|4|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.998|4|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|3|0.998|4|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|1|0.998|6|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.998|6|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|3|0.998|6|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|1|0.999|2|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.999|2|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|3|0.999|2|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|1|0.999|4|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.999|4|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|3|0.999|4|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|1|0.999|6|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|2|0.999|6|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|low|2|3|0.999|6|-,0.0,0.0,0.0,0.0
raw|bnd:front_state|high|3|1|0.98|2|-,11.0,1138.0,18.0,905.0
raw|bnd:front_state|high|3|2|0.98|2|-,10.0,294.0,13.0,216.0
raw|bnd:front_state|high|3|3|0.98|2|-,8.0,83.0,10.0,67.0
raw|bnd:front_state|high|3|1|0.98|2|4-16,8.0,711.0,15.0,471.0
raw|bnd:front_state|high|3|1|0.98|2|4-24,11.0,713.0,18.0,473.0
raw|bnd:front_state|high|3|1|0.98|4|-,11.0,715.0,18.0,475.0
raw|bnd:front_state|high|3|1|0.98|4|4-16,8.0,711.0,15.0,471.0
raw|bnd:front_state|high|3|1|0.98|4|4-24,11.0,713.0,18.0,473.0
raw|bnd:front_state|high|3|2|0.98|2|4-16,5.0,220.0,7.0,142.0
raw|bnd:front_state|high|3|2|0.98|2|4-24,10.0,220.0,13.0,142.0
raw|bnd:front_state|high|3|2|0.98|4|-,10.0,223.0,13.0,145.0
raw|bnd:front_state|high|3|2|0.98|4|4-16,5.0,220.0,7.0,142.0
raw|bnd:front_state|high|3|2|0.98|4|4-24,10.0,220.0,13.0,142.0
raw|bnd:front_state|high|3|3|0.98|2|4-16,3.0,76.0,3.0,60.0
raw|bnd:front_state|high|3|3|0.98|2|4-24,8.0,76.0,10.0,60.0
raw|bnd:front_state|high|3|3|0.98|4|-,8.0,78.0,10.0,62.0
raw|bnd:front_state|high|3|3|0.98|4|4-16,3.0,76.0,3.0,60.0
raw|bnd:front_state|high|3|3|0.98|4|4-24,8.0,76.0,10.0,60.0
raw|bnd:front_state|high|3|1|0.98|2|8-24,10.0,282.0,14.0,189.0
raw|bnd:front_state|high|3|1|0.98|4|8-24,10.0,282.0,14.0,189.0
raw|bnd:front_state|high|3|1|0.98|6|8-24,10.0,282.0,14.0,189.0
raw|bnd:front_state|high|3|2|0.98|2|8-24,10.0,97.0,13.0,81.0
raw|bnd:front_state|high|3|2|0.98|4|8-24,10.0,97.0,13.0,81.0
raw|bnd:front_state|high|3|2|0.98|6|8-24,10.0,97.0,13.0,81.0
raw|bnd:front_state|high|3|3|0.98|2|8-24,8.0,28.0,10.0,25.0
raw|bnd:front_state|high|3|3|0.98|4|8-24,8.0,28.0,10.0,25.0
raw|bnd:front_state|high|3|3|0.98|6|8-24,8.0,28.0,10.0,25.0
raw|bnd:front_state|high|3|1|0.98|2|6-20,11.0,632.0,18.0,390.0
raw|bnd:front_state|high|3|1|0.98|4|6-20,11.0,632.0,18.0,390.0
raw|bnd:front_state|high|3|1|0.98|6|-,11.0,636.0,18.0,394.0
raw|bnd:front_state|high|3|1|0.98|6|4-16,8.0,632.0,15.0,390.0
raw|bnd:front_state|high|3|1|0.98|6|4-24,11.0,634.0,18.0,392.0
raw|bnd:front_state|high|3|1|0.98|6|6-20,11.0,632.0,18.0,390.0
raw|bnd:front_state|high|3|2|0.98|2|6-20,7.0,174.0,10.0,111.0
raw|bnd:front_state|high|3|2|0.98|4|6-20,7.0,174.0,10.0,111.0
raw|bnd:front_state|high|3|2|0.98|6|-,10.0,177.0,13.0,114.0
raw|bnd:front_state|high|3|2|0.98|6|4-16,5.0,174.0,7.0,111.0
raw|bnd:front_state|high|3|2|0.98|6|4-24,10.0,174.0,13.0,111.0
raw|bnd:front_state|high|3|2|0.98|6|6-20,7.0,174.0,10.0,111.0
raw|bnd:front_state|high|3|3|0.98|2|6-20,6.0,63.0,7.0,44.0
raw|bnd:front_state|high|3|3|0.98|4|6-20,6.0,63.0,7.0,44.0
raw|bnd:front_state|high|3|3|0.98|6|-,8.0,65.0,10.0,46.0
raw|bnd:front_state|high|3|3|0.98|6|4-16,3.0,63.0,3.0,44.0
raw|bnd:front_state|high|3|3|0.98|6|4-24,8.0,63.0,10.0,44.0
raw|bnd:front_state|high|3|3|0.98|6|6-20,6.0,63.0,7.0,44.0
raw|bnd:front_state|high|3|1|0.99|2|-,11.0,394.0,14.0,329.0
raw|bnd:front_state|high|3|2|0.99|2|-,5.0,80.0,8.0,72.0
raw|bnd:front_state|high|3|3|0.99|2|-,2.0,27.0,3.0,18.0
raw|bnd:front_state|high|3|1|0.99|2|4-16,8.0,268.0,10.0,203.0
raw|bnd:front_state|high|3|1|0.99|2|4-24,11.0,269.0,14.0,204.0
raw|bnd:front_state|high|3|1|0.99|4|-,11.0,272.0,14.0,207.0
raw|bnd:front_state|high|3|1|0.99|4|4-16,8.0,268.0,10.0,203.0
raw|bnd:front_state|high|3|1|0.99|4|4-24,11.0,269.0,14.0,204.0
raw|bnd:front_state|high|3|2|0.99|2|4-16,3.0,67.0,3.0,59.0
raw|bnd:front_state|high|3|2|0.99|2|4-24,5.0,67.0,8.0,59.0
raw|bnd:front_state|high|3|2|0.99|4|-,5.0,67.0,8.0,59.0
raw|bnd:front_state|high|3|2|0.99|4|4-16,3.0,67.0,3.0,59.0
raw|bnd:front_state|high|3|2|0.99|4|4-24,5.0,67.0,8.0,59.0
raw|bnd:front_state|high|3|3|0.99|2|4-16,1.0,27.0,1.0,18.0
raw|bnd:front_state|high|3|3|0.99|2|4-24,2.0,27.0,3.0,18.0
raw|bnd:front_state|high|3|3|0.99|4|-,2.0,27.0,3.0,18.0
raw|bnd:front_state|high|3|3|0.99|4|4-16,1.0,27.0,1.0,18.0
raw|bnd:front_state|high|3|3|0.99|4|4-24,2.0,27.0,3.0,18.0
raw|bnd:front_state|high|3|1|0.99|2|8-24,10.0,159.0,13.0,132.0
raw|bnd:front_state|high|3|1|0.99|4|8-24,10.0,159.0,13.0,132.0
raw|bnd:front_state|high|3|1|0.99|6|8-24,10.0,159.0,13.0,132.0
raw|bnd:front_state|high|3|2|0.99|2|8-24,5.0,42.0,8.0,38.0
raw|bnd:front_state|high|3|2|0.99|4|8-24,5.0,42.0,8.0,38.0
raw|bnd:front_state|high|3|2|0.99|6|8-24,5.0,42.0,8.0,38.0
raw|bnd:front_state|high|3|3|0.99|2|8-24,2.0,6.0,3.0,5.0
raw|bnd:front_state|high|3|3|0.99|4|8-24,2.0,6.0,3.0,5.0
raw|bnd:front_state|high|3|3|0.99|6|8-24,2.0,6.0,3.0,5.0
raw|bnd:front_state|high|3|1|0.99|2|6-20,10.0,246.0,13.0,182.0
raw|bnd:front_state|high|3|1|0.99|4|6-20,10.0,246.0,13.0,182.0
raw|bnd:front_state|high|3|1|0.99|6|-,11.0,249.0,14.0,185.0
raw|bnd:front_state|high|3|1|0.99|6|4-16,8.0,245.0,10.0,181.0
raw|bnd:front_state|high|3|1|0.99|6|4-24,11.0,246.0,14.0,182.0
raw|bnd:front_state|high|3|1|0.99|6|6-20,10.0,246.0,13.0,182.0
raw|bnd:front_state|high|3|2|0.99|2|6-20,5.0,62.0,6.0,55.0
raw|bnd:front_state|high|3|2|0.99|4|6-20,5.0,62.0,6.0,55.0
raw|bnd:front_state|high|3|2|0.99|6|-,5.0,62.0,8.0,55.0
raw|bnd:front_state|high|3|2|0.99|6|4-16,3.0,62.0,3.0,55.0
raw|bnd:front_state|high|3|2|0.99|6|4-24,5.0,62.0,8.0,55.0
raw|bnd:front_state|high|3|2|0.99|6|6-20,5.0,62.0,6.0,55.0
raw|bnd:front_state|high|3|3|0.99|2|6-20,2.0,24.0,2.0,15.0
raw|bnd:front_state|high|3|3|0.99|4|6-20,2.0,24.0,2.0,15.0
raw|bnd:front_state|high|3|3|0.99|6|-,2.0,24.0,3.0,15.0
raw|bnd:front_state|high|3|3|0.99|6|4-16,1.0,24.0,1.0,15.0
raw|bnd:front_state|high|3|3|0.99|6|4-24,2.0,24.0,3.0,15.0
raw|bnd:front_state|high|3|3|0.99|6|6-20,2.0,24.0,2.0,15.0
raw|bnd:front_state|high|3|1|0.995|2|-,3.0,106.0,4.0,100.0
raw|bnd:front_state|high|3|2|0.995|2|-,1.0,28.0,2.0,28.0
raw|bnd:front_state|high|3|1|0.995|2|4-16,1.0,89.0,2.0,83.0
raw|bnd:front_state|high|3|1|0.995|2|4-24,3.0,89.0,4.0,83.0
raw|bnd:front_state|high|3|1|0.995|4|-,3.0,89.0,4.0,83.0
