label,comparison,signal,direction,auc,auc_ci_low,auc_ci_high,det_auc,ci_low,ci_high,mixed_groups,positive_n,negative_n
goal_regression,other_failure,lag_recurrence_mean,low,0.4411309523809524,0.2861026785714286,0.6004374999999998,0.5588690476190477,0.3995625,0.7138973214285712,20,34,58
goal_regression,other_failure,lag_periodicity_mean,low,0.25645833333333334,0.128125,0.41583333333333333,0.7435416666666667,0.5841666666666667,0.871875,20,34,58
goal_regression,other_failure,front_state_jump_mean,high,0.6772619047619047,0.5238869047619048,0.8147678571428573,0.6772619047619047,0.5238869047619048,0.8147678571428573,20,34,58
goal_regression,other_failure,front_action_jump_mean,high,0.635327380952381,0.46423883928571424,0.7859040178571427,0.635327380952381,0.46423883928571424,0.7859040178571427,20,34,58
goal_regression,other_failure,front_feedback_split_mean,high,0.6772619047619047,0.5245148809523811,0.8147678571428573,0.6772619047619047,0.5245148809523811,0.8147678571428573,20,34,58
goal_regression,other_failure,gate_entropy_slope,low,0.2697916666666667,0.118125,0.43378124999999984,0.7302083333333333,0.5662187499999999,0.881875,20,34,58
goal_regression,other_failure,top4_union_slope,low,0.49940476190476185,0.3269047619047619,0.6696726190476189,0.5005952380952381,0.330327380952381,0.6730952380952381,20,34,58
goal_regression,other_failure,layer5_state_action_gap_slope,high,0.5936011904761905,0.4179010416666667,0.7562723214285713,0.5936011904761905,0.4179010416666667,0.7562723214285713,20,34,58
goal_regression,other_failure,front_feedback_split_p90,high,0.686845238095238,0.5450416666666666,0.8175044642857143,0.686845238095238,0.5450416666666666,0.8175044642857143,20,34,58
goal_regression,other_failure,head_instability,low,0.25882440476190477,0.13915215773809522,0.3848069196428569,0.7411755952380952,0.6151930803571429,0.8608478422619046,20,34,58
goal_regression,other_failure,head_lock_in,low,0.4145833333333334,0.26040624999999995,0.5854479166666665,0.5854166666666666,0.4145520833333333,0.7395937499999998,20,34,58
goal_regression,other_failure,head_flat_narrow_support,high,0.5270833333333333,0.36,0.6954479166666665,0.5270833333333333,0.36,0.6954479166666665,20,34,58
goal_regression,other_failure,head_feedback_decoupling,high,0.6158630952380952,0.43861830357142867,0.7737797619047619,0.6158630952380952,0.43861830357142867,0.7737797619047619,20,34,58
goal_regression,other_failure,head_dual_extremes,low,0.325,0.17745833333333333,0.4758333333333334,0.675,0.5241666666666667,0.8225416666666664,20,34,58
goal_regression,other_failure,head_dual_mean_control,low,0.35458333333333336,0.2128645833333333,0.5033333333333333,0.6454166666666666,0.4966666666666667,0.7871354166666664,20,34,58
goal_regression,other_failure,head_multi_phenotype,low,0.3049702380952381,0.16139285714285714,0.4657738095238095,0.695029761904762,0.5342261904761905,0.8386071428571428,20,34,58
goal_regression,success,late_flow_volatility_mean,high,0.9264069264069263,0.863108225108225,0.98,0.9264069264069263,0.863108225108225,0.98,55,96,302
goal_regression,success,route_acceleration_mean,high,0.9198268398268398,0.8533181818181818,0.9725584415584416,0.9198268398268398,0.8533181818181818,0.9725584415584416,55,96,302
goal_regression,success,gate_entropy_mean,low,0.2756709956709957,0.18063311688311687,0.3723820346320347,0.7243290043290044,0.6276179653679653,0.8193668831168831,55,96,302
goal_regression,success,top12_margin_mean,high,0.865757575757576,0.7799978354978355,0.9342943722943723,0.865757575757576,0.7799978354978355,0.9342943722943723,55,96,302
goal_regression,success,top4_union_mean,low,0.10735930735930736,0.03896103896103896,0.18530303030303016,0.8926406926406928,0.8146969696969696,0.961038961038961,55,96,302
goal_regression,success,support_entropy_mean,low,0.1644155844155844,0.08358766233766232,0.25213311688311685,0.8355844155844155,0.7478668831168833,0.9164123376623377,55,96,302
goal_regression,success,token_disagreement_mean,low,0.3174891774891775,0.21294264069264066,0.4314448051948051,0.6825108225108225,0.5685551948051949,0.7870573593073591,55,96,302
goal_regression,success,front_state_action_gap_mean,low,0.3005844155844156,0.19452597402597405,0.41510876623376625,0.6994155844155845,0.5848912337662338,0.8054740259740258,55,96,302
goal_regression,success,layer5_state_action_gap_mean,low,0.3743073593073593,0.2651433982683982,0.48560768398268384,0.6256926406926407,0.514392316017316,0.7348566017316018,55,96,302
goal_regression,success,back_state_action_gap_mean,high,0.5602597402597403,0.451797619047619,0.6685779220779221,0.5602597402597403,0.451797619047619,0.6685779220779221,55,96,302
goal_regression,success,route_mobility_mean,low,0.06666666666666667,0.012121212121212121,0.13333333333333333,0.9333333333333333,0.8666666666666668,0.9878787878787879,55,96,302
goal_regression,success,lag_recurrence_mean,high,0.9696969696969696,0.9315584415584416,0.9974025974025975,0.9696969696969696,0.9315584415584416,0.9974025974025975,55,96,302
goal_regression,success,lag_periodicity_mean,low,0.1645887445887446,0.08620995670995671,0.25680735930735926,0.8354112554112555,0.7431926406926407,0.9137900432900431,55,96,302
goal_regression,success,front_state_jump_mean,low,0.06969696969696969,0.01818181818181818,0.13939393939393938,0.9303030303030304,0.8606060606060606,0.9818181818181818,55,96,302
goal_regression,success,front_action_jump_mean,low,0.07484848484848484,0.02333333333333333,0.14424999999999996,0.9251515151515152,0.85575,0.9766666666666666,55,96,302
goal_regression,success,front_feedback_split_mean,low,0.07229437229437229,0.017748917748917747,0.13939393939393938,0.9277056277056277,0.8606060606060606,0.9822510822510823,55,96,302
goal_regression,success,gate_entropy_slope,high,0.5044588744588745,0.38506277056277055,0.6254556277056276,0.5044588744588745,0.38506277056277055,0.6254556277056276,55,96,302
goal_regression,success,top4_union_slope,low,0.39967532467532463,0.3107478354978355,0.4952559523809521,0.6003246753246754,0.5047440476190476,0.6892521645021645,55,96,302
goal_regression,success,layer5_state_action_gap_slope,low,0.4780735930735931,0.3673501082251083,0.5898398268398267,0.5219264069264069,0.41016017316017317,0.6326498917748917,55,96,302
goal_regression,success,front_feedback_split_p90,low,0.09718614718614718,0.03937770562770562,0.16646103896103892,0.9028138528138528,0.8335389610389611,0.9606222943722944,55,96,302
goal_regression,success,head_instability,low,0.4957142857142856,0.3933290043290043,0.5978831168831169,0.5042857142857143,0.40211688311688315,0.6066709956709957,55,96,302
goal_regression,success,head_lock_in,high,0.882857142857143,0.8122943722943723,0.945647186147186,0.882857142857143,0.8122943722943723,0.945647186147186,55,96,302
goal_regression,success,head_flat_narrow_support,low,0.41588744588744586,0.31922077922077924,0.5179209956709954,0.584112554112554,0.48207900432900436,0.6807792207792208,55,96,302
goal_regression,success,head_feedback_decoupling,low,0.2638095238095238,0.17103896103896107,0.36360930735930724,0.7361904761904762,0.6363906926406927,0.8289610389610389,55,96,302
goal_regression,success,head_dual_extremes,high,0.8954112554112552,0.8307337662337663,0.9493549783549784,0.8954112554112552,0.8307337662337663,0.9493549783549784,55,96,302
goal_regression,success,head_dual_mean_control,high,0.9553030303030302,0.922228354978355,0.9826920995670996,0.9553030303030302,0.922228354978355,0.9826920995670996,55,96,302
goal_regression,success,head_multi_phenotype,high,0.8589177489177489,0.7879101731601731,0.9245941558441557,0.8589177489177489,0.7879101731601731,0.9245941558441557,55,96,302
goal_approach_leave,other_failure,late_flow_volatility_mean,high,0.5714285714285715,0.30952380952380953,0.8333333333333334,0.5714285714285715,0.30952380952380953,0.8333333333333334,6,6,15
goal_approach_leave,other_failure,route_acceleration_mean,high,0.5714285714285715,0.30952380952380953,0.8333333333333334,0.5714285714285715,0.30952380952380953,0.8333333333333334,6,6,15
goal_approach_leave,other_failure,gate_entropy_mean,low,0.2380952380952381,0.0,0.5714285714285714,0.7619047619047619,0.42857142857142855,1.0,6,6,15
goal_approach_leave,other_failure,top12_margin_mean,low,0.4047619047619048,0.15476190476190477,0.6666666666666666,0.5952380952380952,0.3333333333333333,0.8452380952380952,6,6,15
goal_approach_leave,other_failure,top4_union_mean,high,0.5714285714285715,0.30952380952380953,0.8333333333333334,0.5714285714285715,0.30952380952380953,0.8333333333333334,6,6,15
goal_approach_leave,other_failure,support_entropy_mean,low,0.19047619047619047,0.0,0.5238095238095238,0.8095238095238096,0.4761904761904762,1.0,6,6,15
goal_approach_leave,other_failure,token_disagreement_mean,high,0.7976190476190476,0.5595238095238094,1.0,0.7976190476190476,0.5595238095238094,1.0,6,6,15
goal_approach_leave,other_failure,front_state_action_gap_mean,high,0.9761904761904763,0.9285714285714285,1.0,0.9761904761904763,0.9285714285714285,1.0,6,6,15
goal_approach_leave,other_failure,layer5_state_action_gap_mean,high,0.7023809523809524,0.4047619047619048,0.9523809523809524,0.7023809523809524,0.4047619047619048,0.9523809523809524,6,6,15
goal_approach_leave,other_failure,back_state_action_gap_mean,high,0.8809523809523809,0.6428571428571428,1.0,0.8809523809523809,0.6428571428571428,1.0,6,6,15
