task,checkpoint_sha256,episode,init_state_id,flow_noise_seed,episode_length,failure_mode_proxy,mean_soft_speed,late_soft_speed,mean_hard_speed,middle_to_terminal_drift,terminal_nonlocal_return_distance,backward_return_fraction,mean_action_route_entropy,geometry_cluster,geometry_partition_status,geometry_interpretation_status,change_cluster,change_partition_status,change_interpretation_status,recurrence_cluster,recurrence_partition_status,recurrence_interpretation_status,expert_occupancy_cluster,expert_occupancy_partition_status,expert_occupancy_interpretation_status
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,268,26,1012,52,partial,0.008851517923176289,0.006494832690805197,0.2587975859642029,0.02005811035633087,0.008204546757042408,0.0,3.4640417098999023,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,269,26,1013,52,partial,0.009635744616389275,0.006035584956407547,0.27586236596107483,0.01917865499854088,0.005493368953466415,0.25,3.4640891551971436,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,270,26,1014,52,partial,0.009687574580311775,0.006189865525811911,0.2830146551132202,0.020563725382089615,0.007740549743175507,0.0,3.4639732837677,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,271,26,1015,52,partial,0.013418251648545265,0.01902974583208561,0.32292798161506653,0.024184420704841614,0.023710209876298904,0.375,3.4639859199523926,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,273,26,1017,52,partial,0.008952095173299313,0.006415300536900759,0.2587944269180298,0.020370488986372948,0.007050687912851572,0.375,3.464111328125,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,274,26,1018,52,reached_then_lost,0.017982373014092445,0.023541459813714027,0.3927558362483978,0.02711564302444458,0.02385755442082882,0.5,3.4638147354125977,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,275,26,1019,52,partial,0.008839411661028862,0.005559114273637533,0.2576811909675598,0.020784741267561913,0.006079403683543205,0.25,3.464041233062744,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,277,26,1021,52,partial,0.007941080257296562,0.006136254873126745,0.25726303458213806,0.019967595115303993,0.006358349230140448,0.25,3.463947057723999,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,278,26,1022,52,partial,0.009284994564950466,0.006795766297727823,0.2719190716743469,0.021040618419647217,0.008452865295112133,0.0,3.464106559753418,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,280,26,1024,52,partial,0.013254823163151741,0.019066015258431435,0.3494391441345215,0.02014876715838909,0.02014876715838909,0.375,3.464231491088867,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,281,26,1025,52,partial,0.02054644748568535,0.019868278875947,0.44764387607574463,0.019470056518912315,0.017796559259295464,0.5,3.4639177322387695,0,stable_partition,task_shadowed+representation_specific,1,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,282,26,1026,52,partial,0.008176170289516449,0.005282802972942591,0.25520092248916626,0.020361686125397682,0.005282098893076181,0.375,3.463935613632202,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,283,26,1027,52,partial,0.009140098467469215,0.005998497363179922,0.27731257677078247,0.021258313208818436,0.006329356227070093,0.0,3.463968515396118,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,284,26,1028,52,partial,0.01726796105504036,0.021134063601493835,0.37141814827919006,0.021202322095632553,0.021202322095632553,0.375,3.463939905166626,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,286,26,1030,52,reached_then_lost,0.01904594525694847,0.01791420206427574,0.40606746077537537,0.02341240830719471,0.020434973761439323,0.0,3.4638144969940186,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,287,26,1031,52,partial,0.009525066241621971,0.006569288671016693,0.27348268032073975,0.01979120261967182,0.007926909253001213,0.125,3.4640722274780273,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,291,29,1003,52,partial,0.009625033475458622,0.005680795293301344,0.2775678336620331,0.018470119684934616,0.005883033387362957,0.25,3.4642531871795654,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,293,29,1005,52,misplaced,0.018770772963762283,0.014112687669694424,0.4020490348339081,0.025156056508421898,0.016643106937408447,0.625,3.4635016918182373,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,314,29,1026,52,misplaced,0.01903429999947548,0.019155075773596764,0.422544926404953,0.02256731130182743,0.020706545561552048,0.5,3.463902235031128,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,315,29,1027,52,partial,0.008202684111893177,0.005436412524431944,0.25415822863578796,0.02010682225227356,0.007317511830478907,0.0,3.4640815258026123,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,384,39,1000,52,partial,0.012487216852605343,0.019816873595118523,0.32125410437583923,0.022182900458574295,0.022102732211351395,0.25,3.4640238285064697,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,386,39,1002,52,partial,0.007786255795508623,0.006163055542856455,0.2535848021507263,0.02091008424758911,0.007383690681308508,0.25,3.4640862941741943,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,387,39,1003,52,partial,0.007810672745108604,0.0059072840958833694,0.25003135204315186,0.01838875375688076,0.005822330713272095,0.25,3.4641835689544678,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,388,39,1004,52,partial,0.007640182971954346,0.005484833847731352,0.25176870822906494,0.019060347229242325,0.005175943020731211,0.25,3.464125633239746,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,389,39,1005,52,partial,0.015369321219623089,0.01735713891685009,0.3582371175289154,0.024196404963731766,0.022441068664193153,0.125,3.4640183448791504,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,390,39,1006,52,partial,0.008231071755290031,0.0066317226737737656,0.2546271085739136,0.01943356916308403,0.005340022034943104,0.5,3.464053153991699,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,391,39,1007,52,partial,0.01757272519171238,0.017305046319961548,0.3911508023738861,0.018613722175359726,0.018613722175359726,0.25,3.464007616043091,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,392,39,1008,52,partial,0.011556955985724926,0.016306957229971886,0.30158212780952454,0.022305458784103394,0.022305458784103394,0.125,3.4640607833862305,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,393,39,1009,52,partial,0.0074861180037260056,0.004950817674398422,0.2322971522808075,0.018400173634290695,0.0058740898966789246,0.25,3.4640703201293945,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,394,39,1010,52,partial,0.018098602071404457,0.01965094916522503,0.3955308794975281,0.02161676622927189,0.020492326468229294,0.25,3.463921308517456,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,395,39,1011,52,partial,0.011040200479328632,0.01279466599225998,0.3010033369064331,0.024204259738326073,0.024204259738326073,0.25,3.4640145301818848,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,396,39,1012,52,partial,0.008239049464464188,0.00602323142811656,0.25908100605010986,0.020035093650221825,0.0077909426763653755,0.0,3.4642324447631836,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,399,39,1015,52,partial,0.01870298758149147,0.020897293463349342,0.40962356328964233,0.01983672007918358,0.01983672007918358,0.375,3.4638831615448,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,400,39,1016,52,partial,0.007623591460287571,0.004968415014445782,0.23929555714130402,0.018910372629761696,0.005073393229395151,0.25,3.4639780521392822,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,401,39,1017,52,partial,0.008714801631867886,0.006056714802980423,0.25325265526771545,0.02029142901301384,0.0054222941398620605,0.375,3.464078426361084,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,403,39,1019,52,partial,0.007378679234534502,0.005000237841159105,0.24214738607406616,0.019892150536179543,0.0045579541474580765,0.125,3.4639787673950195,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,404,39,1020,52,partial,0.01977512426674366,0.02094159461557865,0.42420694231987,0.01703989878296852,0.01703989878296852,0.5,3.4639763832092285,0,stable_partition,task_shadowed+representation_specific,1,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,405,39,1021,52,partial,0.017555564641952515,0.01879163272678852,0.3834192752838135,0.020874667912721634,0.020874667912721634,0.375,3.463947057723999,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,406,39,1022,52,partial,0.00738134142011404,0.005155832972377539,0.2373630255460739,0.019283819943666458,0.005371404346078634,0.125,3.4640283584594727,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,407,39,1023,52,partial,0.009061566554009914,0.009621192701160908,0.2615657150745392,0.01967776194214821,0.016379464417696,0.375,3.4641168117523193,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,3,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,408,39,1024,52,partial,0.01578480750322342,0.01796579733490944,0.3683488070964813,0.021397221833467484,0.021397221833467484,0.125,3.464043617248535,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,409,39,1025,52,partial,0.019073469564318657,0.019295210018754005,0.40792009234428406,0.019955258816480637,0.019955258816480637,0.375,3.4639086723327637,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,410,39,1026,52,partial,0.014893419109284878,0.02150593511760235,0.3502558469772339,0.024755418300628662,0.023217659443616867,0.125,3.4640588760375977,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,411,39,1027,52,partial,0.015317524783313274,0.01154028344899416,0.3601285517215729,0.021284017711877823,0.010517130605876446,0.125,3.464007616043091,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,412,39,1028,52,partial,0.018278274685144424,0.0211199764162302,0.39659690856933594,0.01971456967294216,0.01971456967294216,0.25,3.4639885425567627,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,413,39,1029,52,partial,0.00791622418910265,0.005076905246824026,0.25026533007621765,0.018876567482948303,0.005710873287171125,0.375,3.4640321731567383,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,414,39,1030,52,partial,0.018675699830055237,0.021998725831508636,0.39488840103149414,0.01998402550816536,0.01998402550816536,0.5,3.4639194011688232,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,415,39,1031,52,partial,0.007748771924525499,0.005803788546472788,0.2523825466632843,0.019055981189012527,0.005786810535937548,0.125,3.464111566543579,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,416,42,1000,52,partial,0.021807758137583733,0.01973865181207657,0.44936683773994446,0.02020605280995369,0.02020605280995369,0.75,3.463897466659546,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,422,42,1006,52,partial,0.008166113868355751,0.006885590497404337,0.24420949816703796,0.02033807896077633,0.005600390024483204,0.5,3.4641807079315186,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,423,42,1007,52,partial,0.007748177275061607,0.005334094166755676,0.24010059237480164,0.019904525950551033,0.006585150025784969,0.125,3.4641406536102295,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,0,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,425,42,1009,52,misplaced,0.016681279987096786,0.00981160718947649,0.36343738436698914,0.024468515068292618,0.012269769795238972,0.375,3.4633498191833496,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,4,stable_partition,task_shadowed+representation_specific+phase_sensitive,2,stable_partition,task_shadowed+secondary_expert_id_view
libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,cdc2b21f9ef657ab31049cfd2b1e2086ceb193a1b8c16af0cd6688925491a256,427,42,1011,52,partial,0.008326571434736252,0.005622796714305878,0.2587282955646515,0.020083658397197723,0.00723522761836648,0.0,3.46415638923645,0,stable_partition,task_shadowed+representation_specific,0,no_stable_partition,exploratory_only+task_shadowed+representation_specific,1,stable_partition,task_shadowed+representation_specific+phase_sensitive,0,stable_partition,task_shadowed+secondary_expert_id_view
