corpus,slice,stat,t,auc_success,npairs,n_alive,n_scored,censored
B,front,R:hel_to_cohort_LOO_W3,25,0.5303784860557769,2008,512,512,False
B,front,R:hel_to_cohort_LOO_W5,25,0.5159362549800797,2008,512,512,False
B,front,R:hel_to_cohort_LOO_W8,25,0.5184262948207171,2008,512,512,False
B,front,R:hel_to_cohort_LOO_W12,25,0.5074701195219123,2008,512,512,False
B,front,R:hel_to_fail_ref_W3,25,0.6378351036924633,1977,512,440,False
B,front,R:hel_to_fail_ref_W5,25,0.6186140617096612,1977,512,440,False
B,front,R:hel_to_fail_ref_W8,25,0.6332827516439049,1977,512,440,False
B,front,R:hel_to_fail_ref_W12,25,0.644916540212443,1977,512,440,False
B,front,R:succ_minus_fail_ref,25,0.24582701062215478,1977,512,408,False
B,front,R:succ_minus_fail_ref_W3,25,0.2635306019221042,1977,512,408,False
B,front,R:succ_minus_fail_ref_W5,25,0.2736469398077896,1977,512,408,False
B,front,R:succ_minus_fail_ref_W8,25,0.30197268588770865,1977,512,408,False
B,front,R:succ_minus_fail_ref_W12,25,0.3090541224076884,1977,512,408,False
B,front,I:ent_norm,30,0.500996015936255,2008,512,512,False
B,front,I:top1,30,0.523406374501992,2008,512,512,False
B,front,I:top4mass,30,0.525398406374502,2008,512,512,False
B,front,I:gap45,30,0.5109561752988048,2008,512,512,False
B,front,I:kl_p_unif,30,0.499003984063745,2008,512,512,False
B,front,I:kl_unif_p,30,0.49850597609561753,2008,512,512,False
B,front,I:bhatt_unif,30,0.49701195219123506,2008,512,512,False
B,front,I:hell_unif,30,0.5139442231075697,2008,512,512,False
B,front,I:gini,30,0.5149402390438247,2008,512,512,False
B,front,I:partratio,30,0.44322709163346613,2008,512,512,False
B,front,I:ent_laystd,30,0.448207171314741,2008,512,512,False
B,front,I:lay_heterog,30,0.5079681274900398,2008,512,512,False
B,front,H:hel_prev_mean_W3,30,0.726593625498008,2008,512,512,False
B,front,H:hel_prev_std_W3,30,0.7300796812749004,2008,512,512,False
B,front,H:hel_prev_max_W3,30,0.7295816733067729,2008,512,512,False
B,front,H:hel_to_winmean_W3,30,0.7290836653386454,2008,512,512,False
B,front,H:hel_prev_mean_W5,30,0.74800796812749,2008,512,512,False
B,front,H:hel_prev_std_W5,30,0.7096613545816733,2008,512,512,False
B,front,H:hel_prev_max_W5,30,0.7435258964143426,2008,512,512,False
B,front,H:hel_to_winmean_W5,30,0.7096613545816733,2008,512,512,False
B,front,H:hel_prev_mean_W8,30,0.6643426294820717,2008,512,512,False
B,front,H:hel_prev_std_W8,30,0.6304780876494024,2008,512,512,False
B,front,H:hel_prev_max_W8,30,0.651394422310757,2008,512,512,False
B,front,H:hel_to_winmean_W8,30,0.703187250996016,2008,512,512,False
B,front,H:hel_prev_mean_W12,30,0.7773904382470119,2008,512,512,False
B,front,H:hel_prev_std_W12,30,0.6777888446215139,2008,512,512,False
B,front,H:hel_prev_max_W12,30,0.5493027888446215,2008,512,512,False
B,front,H:hel_to_winmean_W12,30,0.6842629482071713,2008,512,512,False
B,front,H:hel_prev_mean_W16,30,0.7300796812749004,2008,512,512,False
B,front,H:hel_prev_std_W16,30,0.7016932270916335,2008,512,512,False
B,front,H:hel_prev_max_W16,30,0.5423306772908366,2008,512,512,False
B,front,H:hel_to_winmean_W16,30,0.7026892430278885,2008,512,512,False
B,front,H:js_prev_mean_W8,30,0.6573705179282868,2008,512,512,False
B,front,H:l1_prev_mean_W8,30,0.6683266932270916,2008,512,512,False
B,front,H:hel_to_first,30,0.5209163346613546,2008,512,512,False
B,front,H:cum_speed,30,0.7719123505976095,2008,512,512,False
B,front,H:straightness,30,0.4581673306772908,2008,512,512,False
B,front,H:ewm_rate_a0.15,30,0.749003984063745,2008,512,512,False
B,front,H:ewm_rate_a0.3,30,0.7340637450199203,2008,512,512,False
B,front,H:ewm_rate_a0.5,30,0.7395418326693227,2008,512,512,False
B,front,H:acf_lag1,30,0.5747011952191236,2008,512,512,False
B,front,H:acf_lag2,30,0.3695219123505976,2008,512,512,False
B,front,H:acf_lag3,30,0.23954183266932272,2008,512,512,False
B,front,R:hel_to_cohort_LOO,30,0.5532868525896414,2008,512,512,False
B,front,R:hel_to_succ_ref,30,0.30727091633466136,2008,512,480,False
B,front,R:hel_to_fail_ref,30,0.6985331310065757,1977,512,440,False
B,front,R:hel_to_succ_ref_W3,30,0.27639442231075695,2008,512,480,False
B,front,R:hel_to_succ_ref_W5,30,0.23655378486055778,2008,512,480,False
B,front,R:hel_to_succ_ref_W8,30,0.2544820717131474,2008,512,480,False
B,front,R:hel_to_succ_ref_W12,30,0.24153386454183268,2008,512,480,False
B,front,R:hel_to_cohort_LOO_W3,30,0.5109561752988048,2008,512,512,False
B,front,R:hel_to_cohort_LOO_W5,30,0.47260956175298807,2008,512,512,False
B,front,R:hel_to_cohort_LOO_W8,30,0.4955179282868526,2008,512,512,False
B,front,R:hel_to_cohort_LOO_W12,30,0.4955179282868526,2008,512,512,False
B,front,R:hel_to_fail_ref_W3,30,0.6904400606980273,1977,512,440,False
B,front,R:hel_to_fail_ref_W5,30,0.6737481031866465,1977,512,440,False
B,front,R:hel_to_fail_ref_W8,30,0.6702073849266565,1977,512,440,False
B,front,R:hel_to_fail_ref_W12,30,0.6474456246838645,1977,512,440,False
B,front,R:succ_minus_fail_ref,30,0.2559433485078402,1977,512,408,False
B,front,R:succ_minus_fail_ref_W3,30,0.24582701062215478,1977,512,408,False
B,front,R:succ_minus_fail_ref_W5,30,0.22205361659079415,1977,512,408,False
B,front,R:succ_minus_fail_ref_W8,30,0.22003034901365706,1977,512,408,False
B,front,R:succ_minus_fail_ref_W12,30,0.2175012645422357,1977,512,408,False
B,front,I:ent_norm,35,0.3351758793969849,1990,511,511,True
B,front,I:top1,35,0.671859296482412,1990,511,511,True
B,front,I:top4mass,35,0.6552763819095477,1990,511,511,True
B,front,I:gap45,35,0.549748743718593,1990,511,511,True
B,front,I:kl_p_unif,35,0.6648241206030151,1990,511,511,True
B,front,I:kl_unif_p,35,0.6693467336683417,1990,511,511,True
B,front,I:bhatt_unif,35,0.6708542713567839,1990,511,511,True
B,front,I:hell_unif,35,0.6572864321608041,1990,511,511,True
B,front,I:gini,35,0.6497487437185929,1990,511,511,True
B,front,I:partratio,35,0.3185929648241206,1990,511,511,True
B,front,I:ent_laystd,35,0.742713567839196,1990,511,511,True
B,front,I:lay_heterog,35,0.6678391959798995,1990,511,511,True
B,front,H:hel_prev_mean_W3,35,0.7402010050251256,1990,511,511,True
B,front,H:hel_prev_std_W3,35,0.58643216080402,1990,511,511,True
B,front,H:hel_prev_max_W3,35,0.6914572864321608,1990,511,511,True
B,front,H:hel_to_winmean_W3,35,0.7537688442211056,1990,511,511,True
B,front,H:hel_prev_mean_W5,35,0.7185929648241206,1990,511,511,True
B,front,H:hel_prev_std_W5,35,0.6402010050251257,1990,511,511,True
B,front,H:hel_prev_max_W5,35,0.6879396984924623,1990,511,511,True
B,front,H:hel_to_winmean_W5,35,0.7452261306532664,1990,511,511,True
B,front,H:hel_prev_mean_W8,35,0.792964824120603,1990,511,511,True
B,front,H:hel_prev_std_W8,35,0.6889447236180904,1990,511,511,True
B,front,H:hel_prev_max_W8,35,0.6798994974874372,1990,511,511,True
B,front,H:hel_to_winmean_W8,35,0.7040201005025125,1990,511,511,True
B,front,H:hel_prev_mean_W12,35,0.7844221105527638,1990,511,511,True
B,front,H:hel_prev_std_W12,35,0.678894472361809,1990,511,511,True
B,front,H:hel_prev_max_W12,35,0.6618090452261306,1990,511,511,True
B,front,H:hel_to_winmean_W12,35,0.6753768844221105,1990,511,511,True
B,front,H:hel_prev_mean_W16,35,0.7884422110552763,1990,511,511,True
B,front,H:hel_prev_std_W16,35,0.6115577889447236,1990,511,511,True
B,front,H:hel_prev_max_W16,35,0.5834170854271357,1990,511,511,True
B,front,H:hel_to_winmean_W16,35,0.6668341708542713,1990,511,511,True
B,front,H:js_prev_mean_W8,35,0.7236180904522613,1990,511,511,True
B,front,H:l1_prev_mean_W8,35,0.807035175879397,1990,511,511,True
B,front,H:hel_to_first,35,0.6552763819095477,1990,511,511,True
B,front,H:cum_speed,35,0.8080402010050252,1990,511,511,True
B,front,H:straightness,35,0.6170854271356784,1990,511,511,True
B,front,H:ewm_rate_a0.15,35,0.7613065326633166,1990,511,511,True
B,front,H:ewm_rate_a0.3,35,0.7452261306532664,1990,511,511,True
B,front,H:ewm_rate_a0.5,35,0.7391959798994975,1990,511,511,True
B,front,H:acf_lag1,35,0.4743718592964824,1990,511,511,True
B,front,H:acf_lag2,35,0.2819095477386935,1990,511,511,True
B,front,H:acf_lag3,35,0.15577889447236182,1990,511,511,True
B,front,R:hel_to_cohort_LOO,35,0.44321608040201005,1990,511,511,True
B,front,R:hel_to_succ_ref,35,0.1914572864321608,1990,511,479,True
B,front,R:hel_to_fail_ref,35,0.6738131699846861,1959,511,439,True
B,front,R:hel_to_succ_ref_W3,35,0.20251256281407035,1990,511,479,True
B,front,R:hel_to_succ_ref_W5,35,0.2150753768844221,1990,511,479,True
B,front,R:hel_to_succ_ref_W8,35,0.19698492462311556,1990,511,479,True
B,front,R:hel_to_succ_ref_W12,35,0.18894472361809045,1990,511,479,True
B,front,R:hel_to_cohort_LOO_W3,35,0.4381909547738693,1990,511,511,True
B,front,R:hel_to_cohort_LOO_W5,35,0.4482412060301508,1990,511,511,True
B,front,R:hel_to_cohort_LOO_W8,35,0.46834170854271356,1990,511,511,True
B,front,R:hel_to_cohort_LOO_W12,35,0.43266331658291457,1990,511,511,True
B,front,R:hel_to_fail_ref_W3,35,0.6799387442572741,1959,511,439,True
B,front,R:hel_to_fail_ref_W5,35,0.6799387442572741,1959,511,439,True
B,front,R:hel_to_fail_ref_W8,35,0.7029096477794793,1959,511,439,True
B,front,R:hel_to_fail_ref_W12,35,0.6855538540071465,1959,511,439,True
B,front,R:succ_minus_fail_ref,35,0.17611026033690658,1959,511,407,True
B,front,R:succ_minus_fail_ref_W3,35,0.19601837672281777,1959,511,407,True
B,front,R:succ_minus_fail_ref_W5,35,0.18887187340479836,1959,511,407,True
B,front,R:succ_minus_fail_ref_W8,35,0.18223583460949463,1959,511,407,True
B,front,R:succ_minus_fail_ref_W12,35,0.17662072485962227,1959,511,407,True
