representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift,quantity
front_median,high,0.96,global,19,132,0.039014373716632446,0.009222385244183609,0.12582781456953643,4,132,0.029411764705882353,0.21052631578947367,0.1675272732728908,0.7510885368770449,running_coupling
front_median,high,0.975,per_task,21,52,0.043121149897330596,0.0036330608537693005,0.2876712328767123,6,52,0.10344827586206896,0.2857142857142857,0.24792027998714014,1.1603376411628532,running_coupling
front_median,high,0.975,global,11,64,0.022587268993839837,0.004471459512331447,0.14666666666666667,2,63,0.03076923076923077,0.18181818181818182,0.18121104857851716,0.8093693393265549,running_coupling
front_median,high,0.98,per_task,19,38,0.039014373716632446,0.0026549290854467967,0.3333333333333333,5,38,0.11627906976744186,0.2631578947368421,0.2642525116132748,1.2614197356093861,running_coupling
front_median,high,0.98,global,7,47,0.014373716632443531,0.0032837280793684065,0.12962962962962962,2,47,0.04081632653061224,0.2857142857142857,0.1508150350839315,0.8595272318670896,running_coupling
front_median,high,0.99,per_task,10,19,0.02053388090349076,0.0013274645427233983,0.3448275862068966,4,19,0.17391304347826086,0.4,0.2197363142246987,1.5692790125453804,running_coupling
front_median,high,0.99,global,1,18,0.002053388090349076,0.0012575979878432194,0.05263157894736842,1,18,0.05263157894736842,1.0,0.07098286807718893,0.741468756801081,running_coupling
front_median,high,0.995,per_task,6,10,0.012320328542094456,0.0006986655488017886,0.375,2,10,0.16666666666666666,0.3333333333333333,0.2736516722594898,1.3703552289803178,running_coupling
front_median,high,0.995,global,1,4,0.002053388090349076,0.00027946621952071543,0.2,1,4,0.2,1.0,0.07579904791290167,2.638555569059572,running_coupling
back_median,low,0.5,per_task,204,1885,0.4188911704312115,0.13169845594913715,0.09765438008616563,157,1823,0.07929292929292929,0.7696078431372549,0.07259383853106928,1.3452158208216354,running_coupling
back_median,low,0.5,global,149,2746,0.3059548254620123,0.19185355970097115,0.05146804835924007,139,2746,0.048180242634315425,0.9328859060402684,0.02980746132200729,1.7266833898813265,running_coupling
back_median,low,0.6,per_task,155,1181,0.3182751540041068,0.08251240131349123,0.11601796407185629,108,1144,0.08626198083067092,0.6967741935483871,0.08144946986596427,1.4244164420318386,running_coupling
back_median,low,0.6,global,127,1842,0.26078028747433263,0.12869419408928945,0.06449974606399188,119,1841,0.060714285714285714,0.937007874015748,0.0308292246087147,2.0921624491898285,running_coupling
back_median,low,0.7,per_task,111,686,0.22792607802874743,0.047928456647802695,0.13927227101631118,73,662,0.09931972789115646,0.6576576576576577,0.09046990520778131,1.5394320431357364,running_coupling
back_median,low,0.7,global,90,1099,0.18480492813141683,0.07678334381331657,0.07569386038687972,84,1098,0.07106598984771574,0.9333333333333333,0.033006909102010644,2.293273209949512,running_coupling
back_median,low,0.75,per_task,90,505,0.18480492813141683,0.03528261021449032,0.15126050420168066,61,489,0.11090909090909092,0.6777777777777778,0.09050879998606454,1.6712242812297804,running_coupling
back_median,low,0.75,global,71,781,0.1457905544147844,0.05456577936141969,0.08333333333333333,66,777,0.07829181494661921,0.9295774647887324,0.03605211951359997,2.3114683535290466,running_coupling
back_median,low,0.8,per_task,71,351,0.1457905544147844,0.02452316076294278,0.16824644549763032,48,343,0.12276214833759591,0.676056338028169,0.09316276978802139,1.8059407838608827,running_coupling
back_median,low,0.8,global,48,490,0.09856262833675565,0.03423461189128764,0.08921933085501858,42,489,0.07909604519774012,0.875,0.03940246606138952,2.2643082977601905,running_coupling
back_median,low,0.85,per_task,54,251,0.11088295687885011,0.017536505274924893,0.17704918032786884,34,243,0.12274368231046931,0.6296296296296297,0.10625098572354699,1.6663297674106359,running_coupling
back_median,low,0.85,global,27,276,0.055441478439425054,0.019283169146929364,0.0891089108910891,25,274,0.08361204013377926,0.9259259259259259,0.037099981049978956,2.4018586632442402,running_coupling
back_median,low,0.9,per_task,30,147,0.061601642710472276,0.010270383567386292,0.1694915254237288,17,143,0.10625,0.5666666666666667,0.10467794396579788,1.6191713268566672,running_coupling
back_median,low,0.9,global,18,126,0.03696098562628337,0.008803185914902536,0.125,18,126,0.125,1.0,0.0331373086838872,3.7721832268406406,running_coupling
back_median,low,0.925,per_task,19,101,0.039014373716632446,0.007056522042898064,0.15833333333333333,11,100,0.0990990990990991,0.5789473684210527,0.09815679950137995,1.6130653621312028,running_coupling
back_median,low,0.925,global,10,63,0.02053388090349076,0.004401592957451268,0.136986301369863,10,63,0.136986301369863,1.0,0.03934435588829495,3.4817268773897196,running_coupling
back_median,low,0.95,per_task,12,64,0.024640657084188913,0.004471459512331447,0.15789473684210525,6,63,0.08695652173913043,0.5,0.09904905003061297,1.5941065239222882,running_coupling
back_median,low,0.95,global,6,31,0.012320328542094456,0.0021658632012855447,0.16216216216216217,6,31,0.16216216216216217,1.0,0.04182850861548719,3.876833469078573,running_coupling
back_median,low,0.96,per_task,10,57,0.02053388090349076,0.0039823936281701946,0.14925373134328357,5,55,0.08333333333333333,0.5,0.10788743171172528,1.3834209321257072,running_coupling
back_median,low,0.96,global,0,23,0.0,0.0016069307622441137,0.0,0,23,0.0,0.0,0.0380104241211608,0.0,running_coupling
back_median,low,0.975,per_task,5,32,0.01026694045174538,0.0022357297561657235,0.13513513513513514,3,31,0.08823529411764706,0.6,0.09519290109585789,1.4195925702385728,running_coupling
back_median,low,0.975,global,0,8,0.0,0.0005589324390414309,0.0,0,8,0.0,0.0,0.04058254263376947,0.0,running_coupling
back_median,low,0.98,per_task,5,30,0.01026694045174538,0.0020959966464053656,0.14285714285714285,3,29,0.09375,0.6,0.10315070685911086,1.3849361502899376,running_coupling
back_median,low,0.98,global,0,6,0.0,0.00041919932928107315,0.0,0,6,0.0,0.0,0.03681207311611241,0.0,running_coupling
back_median,low,0.99,per_task,5,16,0.01026694045174538,0.0011178648780828617,0.23809523809523808,3,16,0.15789473684210525,0.6,0.1298671120445728,1.8333759359607489,running_coupling
back_median,low,0.99,global,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.048704130037605375,0.0,running_coupling
back_median,low,0.995,per_task,3,11,0.006160164271047228,0.0007685321036819675,0.21428571428571427,0,11,0.0,0.0,0.1359527831251974,1.5761774739718344,running_coupling
back_median,low,0.995,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.0423244877393349,0.0,running_coupling
back_median,high,0.5,per_task,306,1780,0.6283367556468172,0.12436246768671837,0.14669223394055608,88,1757,0.04769647696476965,0.2875816993464052,0.14629793953073494,1.002695146706002,running_coupling
back_median,high,0.5,global,376,3134,0.7720739219712526,0.21896178299448055,0.10712250712250712,209,3114,0.06289497442070419,0.5558510638297872,0.10554249430455956,1.0149703948950475,running_coupling
back_median,high,0.6,per_task,269,1154,0.5523613963039015,0.0806260043317264,0.18903724525650034,55,1132,0.04633529907329402,0.20446096654275092,0.18151813045447682,1.041423491874875,running_coupling
back_median,high,0.6,global,340,2379,0.6981519507186859,0.16621253405994552,0.1250459727841118,186,2363,0.07296979207532366,0.5470588235294118,0.11419013984196402,1.0950680414015777,running_coupling
back_median,high,0.7,per_task,227,686,0.46611909650924027,0.047928456647802695,0.24863088718510407,27,663,0.0391304347826087,0.11894273127753303,0.24013136735962534,1.035395291831032,running_coupling
back_median,high,0.7,global,294,1638,0.6036960985626283,0.11444141689373297,0.15217391304347827,143,1625,0.08088235294117647,0.48639455782312924,0.13107769438980835,1.1609443830384478,running_coupling
back_median,high,0.75,per_task,212,505,0.4353182751540041,0.03528261021449032,0.29567642956764295,17,486,0.033797216699801194,0.08018867924528301,0.28304604587443893,1.0446230706180115,running_coupling
back_median,high,0.75,global,267,1273,0.5482546201232033,0.08894012436246769,0.17337662337662338,121,1261,0.08755426917510854,0.45318352059925093,0.14206429894177017,1.2204095234911032,running_coupling
back_median,high,0.8,per_task,189,351,0.38809034907597534,0.02452316076294278,0.35,14,333,0.040345821325648415,0.07407407407407407,0.32717532420071915,1.069762827789782,running_coupling
back_median,high,0.8,global,231,925,0.47433264887063653,0.06462656326416544,0.19982698961937717,105,916,0.10284035259549461,0.45454545454545453,0.1516169016585457,1.3179730454418912,running_coupling
back_median,high,0.85,per_task,163,225,0.3347022587268994,0.015719974848040243,0.42010309278350516,10,217,0.04405286343612335,0.06134969325153374,0.37553169180224394,1.1186887870031823,running_coupling
back_median,high,0.85,global,198,607,0.406570841889117,0.04240899881226857,0.24596273291925466,77,601,0.11356932153392331,0.3888888888888889,0.1765132717050761,1.3934517815193912,running_coupling
back_median,high,0.9,per_task,139,122,0.28542094455852157,0.00852371969538182,0.5325670498084292,8,114,0.06557377049180328,0.05755395683453238,0.4625645196809377,1.151335710261083,running_coupling
back_median,high,0.9,global,157,313,0.32238193018480493,0.02186823167749598,0.33404255319148934,46,308,0.12994350282485875,0.2929936305732484,0.24014282181092977,1.391016190583823,running_coupling
back_median,high,0.925,per_task,120,75,0.2464065708418891,0.005239991616013414,0.6153846153846154,7,69,0.09210526315789473,0.058333333333333334,0.5326675004003197,1.155288458413796,running_coupling
back_median,high,0.925,global,140,183,0.2874743326488706,0.012785579543072731,0.43343653250773995,26,179,0.12682926829268293,0.18571428571428572,0.33333750180170646,1.3002933368282688,running_coupling
back_median,high,0.95,per_task,93,48,0.19096509240246407,0.003353594634248585,0.6595744680851063,5,43,0.10416666666666667,0.053763440860215055,0.57593144792402,1.1452308611772855,running_coupling
back_median,high,0.95,global,115,77,0.23613963039014374,0.0053797247257737725,0.5989583333333334,12,74,0.13953488372093023,0.10434782608695652,0.48107441775408377,1.2450429938253538,running_coupling
back_median,high,0.96,per_task,80,36,0.16427104722792607,0.0025151959756864388,0.6896551724137931,4,33,0.10810810810810811,0.05,0.6017228530489618,1.14613425253715,running_coupling
back_median,high,0.96,global,105,46,0.21560574948665298,0.0032138615244882273,0.695364238410596,8,42,0.16,0.0761904761904762,0.5715107909655212,1.216712351547789,running_coupling
back_median,high,0.975,per_task,60,21,0.12320328542094455,0.001467197652483756,0.7407407407407407,3,20,0.13043478260869565,0.05,0.6514977328824963,1.1369813022424442,running_coupling
back_median,high,0.975,global,69,20,0.14168377823408623,0.0013973310976035773,0.7752808988764045,3,17,0.15,0.043478260869565216,0.6673535708342698,1.1617243583595618,running_coupling
back_median,high,0.98,per_task,47,14,0.09650924024640657,0.000978131768322504,0.7704918032786885,2,13,0.13333333333333333,0.0425531914893617,0.6752976478524138,1.1409662179766387,running_coupling
back_median,high,0.98,global,54,14,0.11088295687885011,0.000978131768322504,0.7941176470588235,3,11,0.21428571428571427,0.05555555555555555,0.6896120706616374,1.1515425568130206,running_coupling
back_median,high,0.99,per_task,24,6,0.049281314168377825,0.00041919932928107315,0.8,1,6,0.14285714285714285,0.041666666666666664,0.640359269750281,1.2492986949528717,running_coupling
back_median,high,0.99,global,25,5,0.0513347022587269,0.0003493327744008943,0.8333333333333334,1,5,0.16666666666666666,0.04,0.7740278799321747,1.0766192729470616,running_coupling
back_median,high,0.995,per_task,12,3,0.024640657084188913,0.00020959966464053657,0.8,1,3,0.25,0.08333333333333333,0.6445314644383259,1.2412117082556342,running_coupling
back_median,high,0.995,global,9,2,0.018480492813141684,0.00013973310976035772,0.8181818181818182,1,2,0.3333333333333333,0.1111111111111111,0.7374941355536287,1.1094078972812687,running_coupling
all_median,low,0.5,per_task,192,1652,0.3942505133470226,0.11541954866205548,0.10412147505422993,147,1643,0.08212290502793296,0.765625,0.06290034064612773,1.6553404001420118,running_coupling
all_median,low,0.5,global,130,2364,0.2669404517453799,0.16516453573674283,0.052125100240577385,121,2362,0.048731373338703185,0.9307692307692308,0.03588170302760483,1.452693039694243,running_coupling
all_median,low,0.6,per_task,144,1014,0.29568788501026694,0.07084468664850137,0.12435233160621761,112,1011,0.09973285841495994,0.7777777777777778,0.06753417910008926,1.8413243969682496,running_coupling
all_median,low,0.6,global,101,1533,0.20739219712525667,0.10710542863131418,0.06181150550795594,96,1532,0.05896805896805897,0.9504950495049505,0.035112603255845684,1.7603794585542534,running_coupling
all_median,low,0.7,per_task,94,584,0.19301848049281314,0.040802068050024454,0.13864306784660768,75,581,0.11432926829268293,0.7978723404255319,0.07320752579716255,1.893836273482983,running_coupling
all_median,low,0.7,global,71,854,0.1457905544147844,0.059666037867672744,0.07675675675675675,66,854,0.07173913043478261,0.9295774647887324,0.03681530154341633,2.084914520290902,running_coupling
all_median,low,0.75,per_task,71,431,0.1457905544147844,0.03011248515335709,0.14143426294820718,57,424,0.11850311850311851,0.8028169014084507,0.07875489298657772,1.7958790569661747,running_coupling
all_median,low,0.75,global,55,555,0.11293634496919917,0.03877593795849927,0.09016393442622951,51,552,0.0845771144278607,0.9272727272727272,0.041318993538389394,2.182142562172004,running_coupling
all_median,low,0.8,per_task,52,317,0.10677618069815195,0.022147697897016698,0.14092140921409213,38,311,0.10888252148997135,0.7307692307692307,0.08925696857360761,1.5788280900205385,running_coupling
all_median,low,0.8,global,32,354,0.06570841889117043,0.024732760427583315,0.08290155440414508,28,350,0.07407407407407407,0.875,0.04709021735033064,1.7604835795807383,running_coupling
all_median,low,0.85,per_task,34,208,0.06981519507186858,0.014532243415077202,0.14049586776859505,23,208,0.09956709956709957,0.6764705882352942,0.0877462341546221,1.6011612250050542,running_coupling
all_median,low,0.85,global,20,192,0.04106776180698152,0.01341437853699434,0.09433962264150944,18,192,0.08571428571428572,0.9,0.04217197914646098,2.237021466644311,running_coupling
all_median,low,0.9,per_task,20,125,0.04106776180698152,0.008733319360022357,0.13793103448275862,15,124,0.1079136690647482,0.75,0.09248608378761203,1.4913706888001423,running_coupling
all_median,low,0.9,global,12,77,0.024640657084188913,0.0053797247257737725,0.1348314606741573,11,77,0.125,0.9166666666666666,0.04697241889524415,2.870438947903717,running_coupling
all_median,low,0.925,per_task,15,95,0.030800821355236138,0.006637322713616991,0.13636363636363635,12,94,0.11320754716981132,0.8,0.0831295177004506,1.640375646770981,running_coupling
all_median,low,0.925,global,5,40,0.01026694045174538,0.0027946621952071545,0.1111111111111111,5,40,0.1111111111111111,1.0,0.04194658636754933,2.6488713560030894,running_coupling
all_median,low,0.95,per_task,11,52,0.022587268993839837,0.0036330608537693005,0.1746031746031746,7,52,0.11864406779661017,0.6363636363636364,0.09865212240948136,1.7698876652489905,running_coupling
all_median,low,0.95,global,3,18,0.006160164271047228,0.0012575979878432194,0.14285714285714285,3,18,0.14285714285714285,1.0,0.04725755628508115,3.022948160826542,running_coupling
all_median,low,0.96,per_task,9,44,0.018480492813141684,0.00307412841472787,0.16981132075471697,5,43,0.10416666666666667,0.5555555555555556,0.10692465169181634,1.5881400413083018,running_coupling
all_median,low,0.96,global,0,14,0.0,0.000978131768322504,0.0,0,14,0.0,0.0,0.04232448773933491,0.0,running_coupling
all_median,low,0.975,per_task,7,28,0.014373716632443531,0.001956263536645008,0.2,2,28,0.06666666666666667,0.2857142857142857,0.1301041203532507,1.5372303310377282,running_coupling
all_median,low,0.975,global,0,6,0.0,0.00041919932928107315,0.0,0,6,0.0,0.0,0.0423244877393349,0.0,running_coupling
all_median,low,0.98,per_task,4,17,0.008213552361396304,0.0011877314329630407,0.19047619047619047,2,17,0.10526315789473684,0.5,0.11271225103925131,1.6899333366153637,running_coupling
all_median,low,0.98,global,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.0423244877393349,0.0,running_coupling
all_median,low,0.99,per_task,2,10,0.004106776180698152,0.0006986655488017886,0.16666666666666666,1,10,0.09090909090909091,0.5,0.09414797211544079,1.7702629480144947,running_coupling
all_median,low,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling
all_median,low,0.995,per_task,2,5,0.004106776180698152,0.0003493327744008943,0.2857142857142857,1,5,0.16666666666666666,0.5,0.12438532897047902,2.2970095274025097,running_coupling
all_median,low,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling
all_median,high,0.5,per_task,277,1671,0.5687885010266941,0.11674701320477887,0.14219712525667352,83,1645,0.048032407407407406,0.2996389891696751,0.14119948440309224,1.0070654709385003,running_coupling
all_median,high,0.5,global,362,2952,0.7433264887063655,0.206246070006288,0.1092335546167773,217,2917,0.06924058710912571,0.5994475138121547,0.10738960634644967,1.0171706400001028,running_coupling
all_median,high,0.6,per_task,235,1141,0.48254620123203285,0.07971773911828407,0.17078488372093023,59,1118,0.05012744265080714,0.251063829787234,0.16788927933526135,1.0172471071240148,running_coupling
all_median,high,0.6,global,322,2212,0.6611909650924025,0.15454481939495562,0.1270718232044199,183,2187,0.07721518987341772,0.5683229813664596,0.11633690052402976,1.092274442864092,running_coupling
all_median,high,0.7,per_task,201,687,0.4127310061601643,0.04799832320268287,0.22635135135135134,38,671,0.0535966149506347,0.1890547263681592,0.21747873258962191,1.0407976387211704,running_coupling
all_median,high,0.7,global,272,1597,0.5585215605749486,0.11157688814364564,0.14553237025147137,138,1581,0.08027923211169284,0.5073529411764706,0.12783828044634946,1.138409948439096,running_coupling
all_median,high,0.75,per_task,181,511,0.37166324435318276,0.0357018095437714,0.2615606936416185,32,496,0.06060606060606061,0.17679558011049723,0.24674550175627138,1.0600423990706878,running_coupling
all_median,high,0.75,global,238,1232,0.4887063655030801,0.08607559561238036,0.1619047619047619,97,1222,0.07354056103108415,0.40756302521008403,0.14271024815035363,1.1344998975419462,running_coupling
all_median,high,0.8,per_task,155,342,0.3182751540041068,0.02389436176902117,0.3118712273641851,24,331,0.0676056338028169,0.15483870967741936,0.28313605198083525,1.1014889314953606,running_coupling
all_median,high,0.8,global,204,949,0.4188911704312115,0.06630336058128973,0.1769297484822203,71,939,0.0702970297029703,0.3480392156862745,0.15048802756516064,1.175706475424502,running_coupling
all_median,high,0.85,per_task,142,223,0.2915811088295688,0.015580241738279885,0.38904109589041097,21,215,0.08898305084745763,0.14788732394366197,0.3448544249619218,1.1281313729216849,running_coupling
all_median,high,0.85,global,173,666,0.35523613963039014,0.04653112555019912,0.2061978545887962,46,656,0.06552706552706553,0.2658959537572254,0.17113331001372104,1.204896081144365,running_coupling
all_median,high,0.9,per_task,123,135,0.25256673511293637,0.009431984908824145,0.47674418604651164,12,129,0.0851063829787234,0.0975609756097561,0.4152478024352477,1.148095626877769,running_coupling
all_median,high,0.9,global,141,373,0.28952772073921973,0.026060224970306713,0.27431906614785995,31,364,0.07848101265822785,0.2198581560283688,0.2229297704398271,1.2305178694018517,running_coupling
all_median,high,0.925,per_task,109,92,0.22381930184804927,0.006427723048976455,0.5422885572139303,8,87,0.08421052631578947,0.07339449541284404,0.46396029642972464,1.16882535291696,running_coupling
all_median,high,0.925,global,127,238,0.26078028747433263,0.016628240061482568,0.34794520547945207,20,232,0.07936507936507936,0.15748031496062992,0.2751359302503592,1.2646301962918485,running_coupling
all_median,high,0.95,per_task,81,42,0.16632443531827515,0.002934395304967512,0.6585365853658537,3,40,0.06976744186046512,0.037037037037037035,0.5502625426504762,1.1967679686024941,running_coupling
all_median,high,0.95,global,105,132,0.21560574948665298,0.009222385244183609,0.4430379746835443,10,131,0.07092198581560284,0.09523809523809523,0.35019427101148504,1.265120566946723,running_coupling
all_median,high,0.96,per_task,70,34,0.1437371663244353,0.0023754628659260813,0.6730769230769231,2,32,0.058823529411764705,0.02857142857142857,0.5602203811052647,1.2014502609651625,running_coupling
all_median,high,0.96,global,95,98,0.19507186858316222,0.006846922378257528,0.49222797927461137,8,96,0.07692307692307693,0.08421052631578947,0.40067947962908235,1.228483125041186,running_coupling
all_median,high,0.975,per_task,49,21,0.10061601642710473,0.001467197652483756,0.7,2,18,0.1,0.04081632653061224,0.6022706366428537,1.162268185448828,running_coupling
all_median,high,0.975,global,70,34,0.1437371663244353,0.0023754628659260813,0.6730769230769231,4,32,0.1111111111111111,0.05714285714285714,0.5834059368978166,1.1537025602720468,running_coupling
all_median,high,0.98,per_task,43,11,0.08829568788501027,0.0007685321036819675,0.7962962962962963,2,10,0.16666666666666666,0.046511627906976744,0.6664047186999411,1.1949139523647954,running_coupling
all_median,high,0.98,global,58,20,0.11909650924024641,0.0013973310976035773,0.7435897435897436,2,19,0.09523809523809523,0.034482758620689655,0.6472897952882503,1.14877408697384,running_coupling
all_median,high,0.99,per_task,33,5,0.06776180698151951,0.0003493327744008943,0.868421052631579,2,5,0.2857142857142857,0.06060606060606061,0.7226308237387297,1.2017492530121583,running_coupling
all_median,high,0.99,global,22,3,0.045174537987679675,0.00020959966464053657,0.88,2,1,0.6666666666666666,0.09090909090909091,0.7582431718762587,1.160577546412263,running_coupling
all_median,high,0.995,per_task,18,4,0.03696098562628337,0.00027946621952071543,0.8181818181818182,1,4,0.2,0.05555555555555555,0.6512326343907326,1.2563587495078108,running_coupling
all_median,high,0.995,global,6,0,0.012320328542094456,0.0,1.0,1,0,1.0,0.16666666666666666,0.6754998587753728,1.4803852095734262,running_coupling
