representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift,quantity
front_median,high,0.8,global,106,844,0.21765913757700206,0.058967372318870954,0.11157894736842106,26,834,0.030232558139534883,0.24528301886792453,0.1333734822568414,0.8365901937954208,running_coupling_log
front_median,high,0.85,per_task,115,293,0.23613963039014374,0.020470900579892405,0.2818627450980392,33,290,0.1021671826625387,0.28695652173913044,0.23645159587801076,1.1920526230808643,running_coupling_log
front_median,high,0.85,global,75,541,0.1540041067761807,0.03779780619017676,0.12175324675324675,15,536,0.02722323049001815,0.2,0.14868218697683444,0.8188825388492343,running_coupling_log
front_median,high,0.9,per_task,96,165,0.1971252566735113,0.011527981555229511,0.367816091954023,29,163,0.15104166666666666,0.3020833333333333,0.28583407339610867,1.28681681502787,running_coupling_log
front_median,high,0.9,global,51,322,0.10472279260780287,0.022497030671417593,0.13672922252010725,9,319,0.027439024390243903,0.17647058823529413,0.16472708833493013,0.8300348406699423,running_coupling_log
front_median,high,0.925,per_task,81,116,0.16632443531827515,0.008104520366100747,0.41116751269035534,24,114,0.17391304347826086,0.2962962962962963,0.31250108086881256,1.3157314897831114,running_coupling_log
front_median,high,0.925,global,41,217,0.08418891170431211,0.015161042408998812,0.15891472868217055,7,215,0.03153153153153153,0.17073170731707318,0.1838414308197402,0.8644119444326414,running_coupling_log
front_median,high,0.95,per_task,62,91,0.1273100616016427,0.006357856494096276,0.40522875816993464,19,90,0.1743119266055046,0.3064516129032258,0.30059865741884906,1.3480724153910502,running_coupling_log
front_median,high,0.95,global,34,148,0.06981519507186858,0.010340250122266472,0.18681318681318682,5,147,0.03289473684210526,0.14705882352941177,0.21248994866875073,0.8791624638415662,running_coupling_log
front_median,high,0.96,per_task,54,73,0.11088295687885011,0.005100258506253057,0.4251968503937008,14,73,0.16091954022988506,0.25925925925925924,0.30796621882909003,1.3806606841826035,running_coupling_log
front_median,high,0.96,global,28,112,0.057494866529774126,0.007825054146580033,0.2,5,112,0.042735042735042736,0.17857142857142858,0.2134398129118075,0.9370323056019508,running_coupling_log
front_median,high,0.975,per_task,33,46,0.06776180698151951,0.0032138615244882273,0.4177215189873418,2,46,0.041666666666666664,0.06060606060606061,0.3827698750823466,1.0913124208049965,running_coupling_log
front_median,high,0.975,global,16,61,0.03285420944558522,0.00426185984769091,0.2077922077922078,2,61,0.031746031746031744,0.125,0.22925323490511648,0.9063872441242062,running_coupling_log
front_median,high,0.98,per_task,29,36,0.059548254620123205,0.0025151959756864388,0.4461538461538462,2,36,0.05263157894736842,0.06896551724137931,0.40353052182292437,1.105626023375812,running_coupling_log
front_median,high,0.98,global,14,47,0.028747433264887063,0.0032837280793684065,0.22950819672131148,2,47,0.04081632653061224,0.14285714285714285,0.24528886581469858,0.9356649595937694,running_coupling_log
front_median,high,0.99,per_task,17,15,0.03490759753593429,0.0010479983232026828,0.53125,1,15,0.0625,0.058823529411764705,0.4781726339754779,1.1110004258989947,running_coupling_log
front_median,high,0.99,global,7,19,0.014373716632443531,0.0013274645427233983,0.2692307692307692,1,19,0.05,0.14285714285714285,0.2866670528153008,0.9391758368696602,running_coupling_log
front_median,high,0.995,per_task,12,4,0.024640657084188913,0.00027946621952071543,0.75,1,4,0.2,0.08333333333333333,0.6168324478063032,1.2158893434794045,running_coupling_log
front_median,high,0.995,global,5,6,0.01026694045174538,0.00041919932928107315,0.45454545454545453,1,6,0.14285714285714285,0.2,0.4129687077138737,1.1006777173547673,running_coupling_log
back_median,low,0.5,per_task,190,1788,0.39014373716632444,0.1249214001257598,0.09605662285136501,146,1749,0.07704485488126649,0.7684210526315789,0.06926916081658506,1.3867155559414004,running_coupling_log
back_median,low,0.5,global,147,2589,0.30184804928131415,0.18088451058478305,0.0537280701754386,139,2588,0.05097176384305097,0.9455782312925171,0.0309331873345638,1.736907018159247,running_coupling_log
back_median,low,0.6,per_task,143,1136,0.2936344969199179,0.07936840634388319,0.11180609851446442,103,1102,0.08547717842323652,0.7202797202797203,0.07757890323661648,1.4411920489962926,running_coupling_log
back_median,low,0.6,global,129,1683,0.2648870636550308,0.11758541186334102,0.07119205298013245,117,1680,0.0651085141903172,0.9069767441860465,0.03435683444788916,2.0721365668339797,running_coupling_log
back_median,low,0.7,per_task,102,691,0.20944558521560575,0.04827778942220359,0.12862547288776796,70,670,0.0945945945945946,0.6862745098039216,0.08661208732652234,1.485075315213888,running_coupling_log
back_median,low,0.7,global,86,970,0.17659137577002054,0.0677705582337735,0.08143939393939394,82,968,0.07809523809523809,0.9534883720930233,0.03422750000353842,2.379355603855811,running_coupling_log
back_median,low,0.75,per_task,81,516,0.16632443531827515,0.03605114231817229,0.135678391959799,53,501,0.09566787003610108,0.654320987654321,0.09182426712298127,1.4775875289925637,running_coupling_log
back_median,low,0.75,global,69,684,0.14168377823408623,0.04778872353804234,0.09163346613545817,66,681,0.08835341365461848,0.9565217391304348,0.03549963709414866,2.5812507855344227,running_coupling_log
back_median,low,0.8,per_task,56,361,0.11498973305954825,0.025221826311744567,0.1342925659472422,39,354,0.09923664122137404,0.6964285714285714,0.08473250898703578,1.5849001469765187,running_coupling_log
back_median,low,0.8,global,47,436,0.09650924024640657,0.030461817927757984,0.09730848861283643,43,436,0.08977035490605428,0.9148936170212766,0.0372230525228152,2.614199589171064,running_coupling_log
back_median,low,0.85,per_task,38,233,0.07802874743326489,0.016278907287081673,0.14022140221402213,24,225,0.0963855421686747,0.631578947368421,0.0977846502716242,1.43398173255739,running_coupling_log
back_median,low,0.85,global,28,234,0.057494866529774126,0.01634877384196185,0.10687022900763359,25,233,0.09689922480620156,0.8928571428571429,0.04315977514765462,2.476153516602394,running_coupling_log
back_median,low,0.9,per_task,27,143,0.055441478439425054,0.009990917347865577,0.1588235294117647,14,141,0.09032258064516129,0.5185185185185185,0.11057738026975693,1.436311196958273,running_coupling_log
back_median,low,0.9,global,12,103,0.024640657084188913,0.007196255152658423,0.10434782608695652,12,103,0.10434782608695652,1.0,0.03569747868629676,2.9231147388292342,running_coupling_log
back_median,low,0.925,per_task,17,95,0.03490759753593429,0.006637322713616991,0.15178571428571427,7,95,0.06862745098039216,0.4117647058823529,0.10442480834678014,1.4535407504091864,running_coupling_log
back_median,low,0.925,global,10,52,0.02053388090349076,0.0036330608537693005,0.16129032258064516,10,52,0.16129032258064516,1.0,0.03792823520882416,4.25251324488518,running_coupling_log
back_median,low,0.95,per_task,8,71,0.01642710472279261,0.004960525396492699,0.10126582278481013,4,71,0.05333333333333334,0.5,0.08780068761534923,1.1533602473416955,running_coupling_log
back_median,low,0.95,global,3,28,0.006160164271047228,0.001956263536645008,0.0967741935483871,3,28,0.0967741935483871,1.0,0.0403723645077532,2.397040518392287,running_coupling_log
back_median,low,0.96,per_task,7,53,0.014373716632443531,0.0037029274086494797,0.11666666666666667,4,53,0.07017543859649122,0.5714285714285714,0.08881387746300975,1.3136085260465897,running_coupling_log
back_median,low,0.96,global,0,20,0.0,0.0013973310976035773,0.0,0,20,0.0,0.0,0.03997398531014199,0.0,running_coupling_log
back_median,low,0.975,per_task,4,35,0.008213552361396304,0.00244532942080626,0.10256410256410256,2,35,0.05405405405405406,0.5,0.0928431759964201,1.1047026500693737,running_coupling_log
back_median,low,0.975,global,0,7,0.0,0.000489065884161252,0.0,0,7,0.0,0.0,0.040333693332974395,0.0,running_coupling_log
back_median,low,0.98,per_task,4,31,0.008213552361396304,0.0021658632012855447,0.11428571428571428,2,31,0.06060606060606061,0.5,0.09818672555566109,1.1639629862279788,running_coupling_log
back_median,low,0.98,global,0,6,0.0,0.00041919932928107315,0.0,0,6,0.0,0.0,0.03681207311611241,0.0,running_coupling_log
back_median,low,0.99,per_task,3,20,0.006160164271047228,0.0013973310976035773,0.13043478260869565,0,20,0.0,0.0,0.11563792071595644,1.1279585606618179,running_coupling_log
back_median,low,0.99,global,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.048704130037605375,0.0,running_coupling_log
back_median,low,0.995,per_task,3,15,0.006160164271047228,0.0010479983232026828,0.16666666666666666,0,15,0.0,0.0,0.18616232107845604,0.8952760456635414,running_coupling_log
back_median,low,0.995,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.0423244877393349,0.0,running_coupling_log
back_median,high,0.5,per_task,345,1643,0.7084188911704312,0.11479074966813387,0.17354124748490946,96,1611,0.056239015817223195,0.2782608695652174,0.15949059734640036,1.0880970437899373,running_coupling_log
back_median,high,0.5,global,385,2927,0.7905544147843943,0.20449940613428352,0.11624396135265701,190,2909,0.06131010003226847,0.4935064935064935,0.11264003430768761,1.0319950812082044,running_coupling_log
back_median,high,0.6,per_task,319,1083,0.6550308008213552,0.0756654789352337,0.2275320970042796,69,1053,0.06149732620320856,0.21630094043887146,0.20506339241018742,1.109569554711882,running_coupling_log
back_median,high,0.6,global,359,2073,0.7371663244353183,0.14483336826661078,0.14761513157894737,156,2049,0.0707482993197279,0.43454038997214484,0.13438175955334,1.0984759543973277,running_coupling_log
back_median,high,0.7,per_task,294,656,0.6036960985626283,0.04583246000139733,0.3094736842105263,41,627,0.061377245508982034,0.13945578231292516,0.28005455621537867,1.1050478463650582,running_coupling_log
back_median,high,0.7,global,312,1344,0.6406570841889117,0.09390064975896038,0.18840579710144928,114,1326,0.07916666666666666,0.36538461538461536,0.16017001807461054,1.1762862948150878,running_coupling_log
back_median,high,0.75,per_task,275,479,0.5646817248459959,0.03346607978760567,0.3647214854111406,30,457,0.061601642710472276,0.10909090909090909,0.32625795394784685,1.1178930076581128,running_coupling_log
back_median,high,0.75,global,292,1052,0.5995893223819302,0.07349961573394816,0.21726190476190477,94,1032,0.08348134991119005,0.3219178082191781,0.18055423987142755,1.2033054716223597,running_coupling_log
back_median,high,0.8,per_task,252,307,0.5174537987679672,0.021449032348214908,0.45080500894454384,25,294,0.07836990595611286,0.0992063492063492,0.3887014062894548,1.1597720040375727,running_coupling_log
back_median,high,0.8,global,273,760,0.5605749486652978,0.05309858170893593,0.26427879961277834,74,741,0.09079754601226994,0.27106227106227104,0.2099024309309366,1.2590554499091675,running_coupling_log
back_median,high,0.85,per_task,216,188,0.44353182751540043,0.013134912317473626,0.5346534653465347,16,178,0.08247422680412371,0.07407407407407407,0.450739649688232,1.1861691460166512,running_coupling_log
back_median,high,0.85,global,232,500,0.47638603696098564,0.03493327744008943,0.31693989071038253,49,481,0.09245283018867924,0.21120689655172414,0.24455852144393705,1.2959674798452618,running_coupling_log
back_median,high,0.9,per_task,173,108,0.35523613963039014,0.007545587927059317,0.6156583629893239,10,99,0.09174311926605505,0.057803468208092484,0.5091005285134339,1.2093060771062982,running_coupling_log
back_median,high,0.9,global,193,239,0.39630390143737165,0.016698106616362746,0.44675925925925924,25,225,0.1,0.12953367875647667,0.32562520499821695,1.3720045389659121,running_coupling_log
back_median,high,0.925,per_task,152,70,0.31211498973305957,0.00489065884161252,0.6846846846846847,9,61,0.12857142857142856,0.05921052631578947,0.5629770486128082,1.2161857865640662,running_coupling_log
back_median,high,0.925,global,164,115,0.33675564681724846,0.008034653811220569,0.5878136200716846,16,105,0.1322314049586777,0.0975609756097561,0.408987891593606,1.4372396644342962,running_coupling_log
back_median,high,0.95,per_task,118,39,0.24229979466119098,0.0027247956403269754,0.7515923566878981,6,31,0.16216216216216217,0.05084745762711865,0.6306893531151412,1.1916997694278255,running_coupling_log
back_median,high,0.95,global,139,60,0.28542094455852157,0.004191993292810731,0.6984924623115578,6,50,0.10714285714285714,0.04316546762589928,0.5152115371602511,1.35573917106266,running_coupling_log
back_median,high,0.96,per_task,99,30,0.2032854209445585,0.0020959966464053656,0.7674418604651163,6,25,0.1935483870967742,0.06060606060606061,0.6294601081987437,1.2192065080362595,running_coupling_log
back_median,high,0.96,global,131,39,0.26899383983572894,0.0027247956403269754,0.7705882352941177,4,29,0.12121212121212122,0.030534351145038167,0.5907454236436452,1.304433694198127,running_coupling_log
back_median,high,0.975,per_task,76,14,0.15605749486652978,0.000978131768322504,0.8444444444444444,5,13,0.2777777777777778,0.06578947368421052,0.6774341624966241,1.2465335986781632,running_coupling_log
back_median,high,0.975,global,104,16,0.2135523613963039,0.0011178648780828617,0.8666666666666667,2,11,0.15384615384615385,0.019230769230769232,0.6916509032000204,1.2530406056825938,running_coupling_log
back_median,high,0.98,per_task,63,11,0.1293634496919918,0.0007685321036819675,0.8513513513513513,5,10,0.3333333333333333,0.07936507936507936,0.6772098888347485,1.257145480873355,running_coupling_log
back_median,high,0.98,global,92,9,0.188911704312115,0.0006287989939216097,0.9108910891089109,2,7,0.2222222222222222,0.021739130434782608,0.7305615932540402,1.2468368136513361,running_coupling_log
back_median,high,0.99,per_task,39,3,0.08008213552361396,0.00020959966464053657,0.9285714285714286,3,3,0.5,0.07692307692307693,0.717046629515775,1.2949944820164587,running_coupling_log
back_median,high,0.99,global,52,1,0.10677618069815195,6.986655488017886e-05,0.9811320754716981,1,1,0.5,0.019230769230769232,0.8382719957725774,1.1704221069289764,running_coupling_log
back_median,high,0.995,per_task,26,0,0.053388090349075976,0.0,1.0,1,0,1.0,0.038461538461538464,0.705958514601675,1.4165138309355654,running_coupling_log
back_median,high,0.995,global,24,0,0.049281314168377825,0.0,1.0,1,0,1.0,0.041666666666666664,0.8561406538974771,1.1680323734746394,running_coupling_log
all_median,low,0.5,per_task,160,1650,0.32854209445585214,0.11527981555229512,0.08839779005524862,135,1644,0.07588532883642496,0.84375,0.05984495243605698,1.4771135485436255,running_coupling_log
all_median,low,0.5,global,124,2179,0.2546201232032854,0.15223922308390972,0.053842813721233174,113,2176,0.049366535605067714,0.9112903225806451,0.03809099954436765,1.4135311324271793,running_coupling_log
all_median,low,0.6,per_task,119,1034,0.24435318275154005,0.07224201774610493,0.10320901994796183,95,1034,0.0841452612931798,0.7983193277310925,0.06566952062985439,1.571642657934089,running_coupling_log
all_median,low,0.6,global,99,1388,0.2032854209445585,0.09697477817368826,0.06657700067249496,93,1388,0.06279540850776502,0.9393939393939394,0.03762777759121953,1.7693577706282273,running_coupling_log
all_median,low,0.7,per_task,84,567,0.17248459958932238,0.039614336617061416,0.12903225806451613,69,566,0.10866141732283464,0.8214285714285714,0.0705924516365566,1.8278478091232098,running_coupling_log
all_median,low,0.7,global,72,708,0.14784394250513347,0.04946552085516663,0.09230769230769231,70,707,0.09009009009009009,0.9722222222222222,0.03832805401225855,2.4083584383952634,running_coupling_log
all_median,low,0.75,per_task,61,407,0.12525667351129363,0.028435687836232796,0.13034188034188035,47,405,0.10398230088495575,0.7704918032786885,0.07643432765156995,1.7052793469454055,running_coupling_log
all_median,low,0.75,global,55,477,0.11293634496919917,0.033326346677845314,0.10338345864661654,49,474,0.09369024856596558,0.8909090909090909,0.046402672350279034,2.227963464392905,running_coupling_log
all_median,low,0.8,per_task,45,286,0.09240246406570841,0.019981834695731154,0.13595166163141995,34,285,0.10658307210031348,0.7555555555555555,0.08074039976115614,1.6838120944853892,running_coupling_log
all_median,low,0.8,global,30,291,0.061601642710472276,0.02033116747013205,0.09345794392523364,29,291,0.090625,0.9666666666666667,0.04105396523820152,2.27646570515116,running_coupling_log
all_median,low,0.85,per_task,26,208,0.053388090349075976,0.014532243415077202,0.1111111111111111,18,207,0.08,0.6923076923076923,0.0824340548962166,1.3478787529134477,running_coupling_log
all_median,low,0.85,global,15,156,0.030800821355236138,0.010899182561307902,0.08771929824561403,14,155,0.08284023668639054,0.9333333333333333,0.044616444857841234,1.9660754801309,running_coupling_log
all_median,low,0.9,per_task,15,127,0.030800821355236138,0.008873052469782716,0.1056338028169014,10,126,0.07352941176470588,0.6666666666666666,0.07942896134436514,1.329915449340007,running_coupling_log
all_median,low,0.9,global,10,60,0.02053388090349076,0.004191993292810731,0.14285714285714285,9,60,0.13043478260869565,0.9,0.05183072576882972,2.7562250139868802,running_coupling_log
all_median,low,0.925,per_task,12,104,0.024640657084188913,0.007266121707538601,0.10344827586206896,7,103,0.06363636363636363,0.5833333333333334,0.08845153918475292,1.1695474925087697,running_coupling_log
all_median,low,0.925,global,6,31,0.012320328542094456,0.0021658632012855447,0.16216216216216217,6,31,0.16216216216216217,1.0,0.04427090256397716,3.662951346605526,running_coupling_log
all_median,low,0.95,per_task,8,69,0.01642710472279261,0.004820792286732341,0.1038961038961039,7,69,0.09210526315789473,0.875,0.0670149254054658,1.5503427522673932,running_coupling_log
all_median,low,0.95,global,3,16,0.006160164271047228,0.0011178648780828617,0.15789473684210525,3,16,0.15789473684210525,1.0,0.043824860900549684,3.602857683916227,running_coupling_log
all_median,low,0.96,per_task,3,50,0.006160164271047228,0.003493327744008943,0.05660377358490566,2,50,0.038461538461538464,0.6666666666666666,0.07130474037481632,0.7938290397996765,running_coupling_log
all_median,low,0.96,global,0,12,0.0,0.0008383986585621463,0.0,0,12,0.0,0.0,0.0423244877393349,0.0,running_coupling_log
all_median,low,0.975,per_task,2,25,0.004106776180698152,0.0017466638720044715,0.07407407407407407,1,25,0.038461538461538464,0.5,0.08114960432954144,0.9128088138700682,running_coupling_log
all_median,low,0.975,global,0,5,0.0,0.0003493327744008943,0.0,0,5,0.0,0.0,0.0423244877393349,0.0,running_coupling_log
all_median,low,0.98,per_task,1,17,0.002053388090349076,0.0011877314329630407,0.05555555555555555,1,17,0.05555555555555555,1.0,0.05900917335887798,0.9414732048131152,running_coupling_log
all_median,low,0.98,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.0423244877393349,0.0,running_coupling_log
all_median,low,0.99,per_task,1,8,0.002053388090349076,0.0005589324390414309,0.1111111111111111,1,8,0.1111111111111111,1.0,0.05393638128469108,2.06004015220517,running_coupling_log
all_median,low,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling_log
all_median,low,0.995,per_task,1,4,0.002053388090349076,0.00027946621952071543,0.2,1,4,0.2,1.0,0.05103594088993355,3.9188069527576492,running_coupling_log
all_median,low,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,running_coupling_log
all_median,high,0.5,per_task,300,1577,0.6160164271047228,0.11017955704604206,0.15982951518380395,95,1544,0.057962172056131786,0.31666666666666665,0.15235023614436996,1.0490926645649994,running_coupling_log
all_median,high,0.5,global,380,2994,0.7802874743326489,0.2091804653112555,0.11262596324836989,209,2957,0.06601389766266583,0.55,0.10806762656610505,1.0421804089449165,running_coupling_log
all_median,high,0.6,per_task,265,1010,0.5441478439425051,0.07056522042898064,0.20784313725490197,68,990,0.06427221172022685,0.25660377358490566,0.18933930863455442,1.0977284049138574,running_coupling_log
all_median,high,0.6,global,329,2121,0.675564681724846,0.14818696290085936,0.13428571428571429,150,2083,0.06717420510523958,0.45592705167173253,0.12790671133785997,1.049872308349829,running_coupling_log
all_median,high,0.7,per_task,219,609,0.44969199178644764,0.042548731922028925,0.2644927536231884,49,595,0.07608695652173914,0.2237442922374429,0.23457364798918592,1.127546746578208,running_coupling_log
all_median,high,0.7,global,277,1287,0.5687885010266941,0.08991825613079019,0.17710997442455242,84,1259,0.06254653760238273,0.30324909747292417,0.1636595093633094,1.0821856616433099,running_coupling_log
all_median,high,0.75,per_task,196,439,0.4024640657084189,0.03067141759239852,0.30866141732283464,38,427,0.08172043010752689,0.19387755102040816,0.26705709788151233,1.155788105882066,running_coupling_log
all_median,high,0.75,global,248,981,0.5092402464065708,0.06853909033745546,0.2017900732302685,59,958,0.05801376597836775,0.23790322580645162,0.18221144143143225,1.1074500681462633,running_coupling_log
all_median,high,0.8,per_task,175,315,0.3593429158110883,0.02200796478725634,0.35714285714285715,35,307,0.1023391812865497,0.2,0.29927155464131805,1.193373882696265,running_coupling_log
all_median,high,0.8,global,228,697,0.4681724845995893,0.04869698875148466,0.2464864864864865,41,682,0.056708160442600276,0.17982456140350878,0.21459459677710305,1.1486145978899422,running_coupling_log
all_median,high,0.85,per_task,156,206,0.3203285420944558,0.014392510305316845,0.430939226519337,27,198,0.12,0.17307692307692307,0.37111633294659047,1.1611971456436978,running_coupling_log
all_median,high,0.85,global,192,468,0.3942505133470226,0.0326975476839237,0.2909090909090909,26,457,0.053830227743271224,0.13541666666666666,0.25289994832674545,1.1502932002707957,running_coupling_log
all_median,high,0.9,per_task,136,126,0.2792607802874743,0.008803185914902536,0.5190839694656488,20,119,0.14388489208633093,0.14705882352941177,0.43637716930884723,1.1895305391155,running_coupling_log
all_median,high,0.9,global,145,231,0.29774127310061604,0.016139174177321317,0.38563829787234044,15,223,0.06302521008403361,0.10344827586206896,0.32407713100887564,1.189958380191223,running_coupling_log
all_median,high,0.925,per_task,129,83,0.2648870636550308,0.005798924055054846,0.6084905660377359,9,78,0.10344827586206896,0.06976744186046512,0.5089287114280986,1.1956302569966195,running_coupling_log
all_median,high,0.925,global,114,164,0.23408624229979466,0.011458115000349333,0.41007194244604317,9,159,0.05357142857142857,0.07894736842105263,0.3526427773049009,1.1628536548516575,running_coupling_log
all_median,high,0.95,per_task,109,50,0.22381930184804927,0.003493327744008943,0.6855345911949685,5,47,0.09615384615384616,0.045871559633027525,0.5837726830824175,1.1743176943039388,running_coupling_log
all_median,high,0.95,global,86,104,0.17659137577002054,0.007266121707538601,0.45263157894736844,5,101,0.04716981132075472,0.05813953488372093,0.3926115273817762,1.1528738902951992,running_coupling_log
all_median,high,0.96,per_task,89,43,0.18275154004106775,0.0030042618598476907,0.6742424242424242,4,42,0.08695652173913043,0.0449438202247191,0.5650446594029921,1.1932551047466,running_coupling_log
all_median,high,0.96,global,70,75,0.1437371663244353,0.005239991616013414,0.4827586206896552,4,73,0.05194805194805195,0.05714285714285714,0.4117839143295754,1.1723591036226697,running_coupling_log
all_median,high,0.975,per_task,61,25,0.12525667351129363,0.0017466638720044715,0.7093023255813954,3,24,0.1111111111111111,0.04918032786885246,0.616758758881293,1.1500482406897026,running_coupling_log
all_median,high,0.975,global,48,36,0.09856262833675565,0.0025151959756864388,0.5714285714285714,3,34,0.08108108108108109,0.0625,0.48628665152507217,1.175085866816374,running_coupling_log
all_median,high,0.98,per_task,48,20,0.09856262833675565,0.0013973310976035773,0.7058823529411765,3,19,0.13636363636363635,0.0625,0.599852844582353,1.1767591990543056,running_coupling_log
all_median,high,0.98,global,43,26,0.08829568788501027,0.0018165304268846503,0.6231884057971014,2,25,0.07407407407407407,0.046511627906976744,0.5349865830787183,1.1648673546368267,running_coupling_log
all_median,high,0.99,per_task,30,10,0.061601642710472276,0.0006986655488017886,0.75,2,10,0.16666666666666666,0.06666666666666667,0.6241388792262214,1.2016556330056147,running_coupling_log
all_median,high,0.99,global,31,7,0.06365503080082136,0.000489065884161252,0.8157894736842105,1,6,0.14285714285714285,0.03225806451612903,0.7158001584813052,1.1396888698866037,running_coupling_log
all_median,high,0.995,per_task,20,5,0.04106776180698152,0.0003493327744008943,0.8,1,4,0.2,0.05,0.650620106660826,1.2295961834100633,running_coupling_log
all_median,high,0.995,global,18,0,0.03696098562628337,0.0,1.0,1,0,1.0,0.05555555555555555,0.8863271930719508,1.128251516840036,running_coupling_log
