episode,init_state_id,failure,release_query,offset,query,metric,value
367,45,True,11,3,14,front_flow_path,0.11451946198940277
25,3,False,10,3,13,front_flow_acceleration,0.01346055418252945
28,3,True,7,3,10,front_flow_acceleration,0.013796125538647175
29,3,False,8,3,11,front_flow_acceleration,0.014770039357244968
30,3,False,10,3,13,front_flow_acceleration,0.013202197849750519
77,9,True,9,3,12,front_flow_acceleration,0.0142190121114254
96,12,True,10,3,13,front_flow_acceleration,0.013981041498482227
100,12,True,10,3,13,front_flow_acceleration,0.01451167557388544
102,12,True,11,3,14,front_flow_acceleration,0.013635512441396713
105,13,False,10,3,13,front_flow_acceleration,0.013283921405673027
108,13,True,10,3,13,front_flow_acceleration,0.01479774434119463
110,13,False,10,3,13,front_flow_acceleration,0.013903887942433357
120,15,True,11,3,14,front_flow_acceleration,0.014143941923975945
121,15,True,10,3,13,front_flow_acceleration,0.014482887461781502
137,17,False,7,3,10,front_flow_acceleration,0.013141321018338203
139,17,True,9,3,12,front_flow_acceleration,0.014183355495333672
167,20,True,7,3,10,front_flow_acceleration,0.014716830104589462
174,21,False,10,3,13,front_flow_acceleration,0.01450137235224247
190,23,False,10,3,13,front_flow_acceleration,0.014376986771821976
213,26,True,7,3,10,front_flow_acceleration,0.013957053422927856
214,26,True,8,3,11,front_flow_acceleration,0.01405067928135395
281,35,True,10,3,13,front_flow_acceleration,0.01440385077148676
283,35,True,10,3,13,front_flow_acceleration,0.014708762988448143
285,35,True,10,3,13,front_flow_acceleration,0.014473899267613888
286,35,True,10,3,13,front_flow_acceleration,0.01453359704464674
287,35,True,10,3,13,front_flow_acceleration,0.01440887339413166
318,39,True,11,3,14,front_flow_acceleration,0.01444949209690094
360,45,True,11,3,14,front_flow_acceleration,0.013793331570923328
363,45,True,11,3,14,front_flow_acceleration,0.013956032693386078
366,45,True,11,3,14,front_flow_acceleration,0.01333701889961958
367,45,True,11,3,14,front_flow_acceleration,0.013807633891701698
25,3,False,10,3,13,front_flow_efficiency,0.5134046077728271
28,3,True,7,3,10,front_flow_efficiency,0.468487024307251
29,3,False,8,3,11,front_flow_efficiency,0.49192455410957336
30,3,False,10,3,13,front_flow_efficiency,0.5188315510749817
77,9,True,9,3,12,front_flow_efficiency,0.4652310609817505
96,12,True,10,3,13,front_flow_efficiency,0.5298421382904053
100,12,True,10,3,13,front_flow_efficiency,0.47061246633529663
102,12,True,11,3,14,front_flow_efficiency,0.4822990298271179
105,13,False,10,3,13,front_flow_efficiency,0.5108678340911865
108,13,True,10,3,13,front_flow_efficiency,0.4791915714740753
110,13,False,10,3,13,front_flow_efficiency,0.4672708511352539
120,15,True,11,3,14,front_flow_efficiency,0.4951780438423157
121,15,True,10,3,13,front_flow_efficiency,0.4813644289970398
137,17,False,7,3,10,front_flow_efficiency,0.48529988527297974
139,17,True,9,3,12,front_flow_efficiency,0.47226256132125854
167,20,True,7,3,10,front_flow_efficiency,0.525486171245575
174,21,False,10,3,13,front_flow_efficiency,0.49717724323272705
190,23,False,10,3,13,front_flow_efficiency,0.5112160444259644
213,26,True,7,3,10,front_flow_efficiency,0.4946412146091461
214,26,True,8,3,11,front_flow_efficiency,0.468248575925827
281,35,True,10,3,13,front_flow_efficiency,0.4989089369773865
283,35,True,10,3,13,front_flow_efficiency,0.49649882316589355
285,35,True,10,3,13,front_flow_efficiency,0.5018243789672852
286,35,True,10,3,13,front_flow_efficiency,0.4971345067024231
287,35,True,10,3,13,front_flow_efficiency,0.5010402202606201
318,39,True,11,3,14,front_flow_efficiency,0.5012617111206055
360,45,True,11,3,14,front_flow_efficiency,0.507821798324585
363,45,True,11,3,14,front_flow_efficiency,0.49398374557495117
366,45,True,11,3,14,front_flow_efficiency,0.473867803812027
367,45,True,11,3,14,front_flow_efficiency,0.5357282161712646
25,3,False,10,3,13,front_flow_top4_turnover,0.2222222238779068
28,3,True,7,3,10,front_flow_top4_turnover,0.18333333730697632
29,3,False,8,3,11,front_flow_top4_turnover,0.22152777016162872
30,3,False,10,3,13,front_flow_top4_turnover,0.2048611044883728
77,9,True,9,3,12,front_flow_top4_turnover,0.23680555820465088
96,12,True,10,3,13,front_flow_top4_turnover,0.20902778208255768
100,12,True,10,3,13,front_flow_top4_turnover,0.2263888716697693
102,12,True,11,3,14,front_flow_top4_turnover,0.21944443881511688
105,13,False,10,3,13,front_flow_top4_turnover,0.23819443583488464
108,13,True,10,3,13,front_flow_top4_turnover,0.21111109852790833
110,13,False,10,3,13,front_flow_top4_turnover,0.24027778208255768
120,15,True,11,3,14,front_flow_top4_turnover,0.20555555820465088
121,15,True,10,3,13,front_flow_top4_turnover,0.21319444477558136
137,17,False,7,3,10,front_flow_top4_turnover,0.21250000596046448
139,17,True,9,3,12,front_flow_top4_turnover,0.21805556118488312
167,20,True,7,3,10,front_flow_top4_turnover,0.20416668057441711
174,21,False,10,3,13,front_flow_top4_turnover,0.2118055522441864
190,23,False,10,3,13,front_flow_top4_turnover,0.21249999105930328
213,26,True,7,3,10,front_flow_top4_turnover,0.20277777314186096
214,26,True,8,3,11,front_flow_top4_turnover,0.21805554628372192
281,35,True,10,3,13,front_flow_top4_turnover,0.21388888359069824
283,35,True,10,3,13,front_flow_top4_turnover,0.20694443583488464
285,35,True,10,3,13,front_flow_top4_turnover,0.19305555522441864
286,35,True,10,3,13,front_flow_top4_turnover,0.18958333134651184
287,35,True,10,3,13,front_flow_top4_turnover,0.20624999701976776
318,39,True,11,3,14,front_flow_top4_turnover,0.20069444179534912
360,45,True,11,3,14,front_flow_top4_turnover,0.20694443583488464
363,45,True,11,3,14,front_flow_top4_turnover,0.2256944477558136
366,45,True,11,3,14,front_flow_top4_turnover,0.22708332538604736
367,45,True,11,3,14,front_flow_top4_turnover,0.20763888955116272
25,3,False,10,3,13,front_flow_entropy_change,-0.0020808696281164885
28,3,True,7,3,10,front_flow_entropy_change,-0.0016427438240498304
29,3,False,8,3,11,front_flow_entropy_change,-0.0022548988927155733
30,3,False,10,3,13,front_flow_entropy_change,-0.0023483887780457735
77,9,True,9,3,12,front_flow_entropy_change,-0.0006766313454136252
96,12,True,10,3,13,front_flow_entropy_change,-0.002902706153690815
100,12,True,10,3,13,front_flow_entropy_change,-0.0014268024824559689
102,12,True,11,3,14,front_flow_entropy_change,-0.0019215105567127466
105,13,False,10,3,13,front_flow_entropy_change,-0.0017797795590013266
108,13,True,10,3,13,front_flow_entropy_change,-0.0023215250112116337
110,13,False,10,3,13,front_flow_entropy_change,-0.0011224447516724467
120,15,True,11,3,14,front_flow_entropy_change,-0.0023554915096610785
121,15,True,10,3,13,front_flow_entropy_change,-0.001237277640029788
137,17,False,7,3,10,front_flow_entropy_change,-0.0006534825079143047
139,17,True,9,3,12,front_flow_entropy_change,-0.0008755121380090714
167,20,True,7,3,10,front_flow_entropy_change,-0.0027925854083150625
174,21,False,10,3,13,front_flow_entropy_change,-0.002218645066022873
190,23,False,10,3,13,front_flow_entropy_change,-0.0021717625204473734
213,26,True,7,3,10,front_flow_entropy_change,-0.0016076250467449427
214,26,True,8,3,11,front_flow_entropy_change,-0.0014149184571579099
281,35,True,10,3,13,front_flow_entropy_change,-0.0021831821650266647
283,35,True,10,3,13,front_flow_entropy_change,-0.002196631161496043
285,35,True,10,3,13,front_flow_entropy_change,-0.0020876287017017603
286,35,True,10,3,13,front_flow_entropy_change,-0.0023787780664861202
287,35,True,10,3,13,front_flow_entropy_change,-0.002666694112122059
318,39,True,11,3,14,front_flow_entropy_change,-0.0027700213249772787
360,45,True,11,3,14,front_flow_entropy_change,-0.002581734675914049
363,45,True,11,3,14,front_flow_entropy_change,-0.0014384628739207983
366,45,True,11,3,14,front_flow_entropy_change,-0.0017273938283324242
367,45,True,11,3,14,front_flow_entropy_change,-0.0015406033489853144
25,3,False,10,3,13,front_flow_curvature,0.01063995249569416
28,3,True,7,3,10,front_flow_curvature,0.011088117957115173
29,3,False,8,3,11,front_flow_curvature,0.01215418055653572
30,3,False,10,3,13,front_flow_curvature,0.0096786729991436
77,9,True,9,3,12,front_flow_curvature,0.01341844443231821
96,12,True,10,3,13,front_flow_curvature,0.009009063243865967
100,12,True,10,3,13,front_flow_curvature,0.012912563048303127
102,12,True,11,3,14,front_flow_curvature,0.01100121159106493
105,13,False,10,3,13,front_flow_curvature,0.011810660362243652
108,13,True,10,3,13,front_flow_curvature,0.012971257790923119
110,13,False,10,3,13,front_flow_curvature,0.01021234318614006
120,15,True,11,3,14,front_flow_curvature,0.012680413201451302
121,15,True,10,3,13,front_flow_curvature,0.011008595116436481
137,17,False,7,3,10,front_flow_curvature,0.006810235325247049
139,17,True,9,3,12,front_flow_curvature,0.013113606721162796
167,20,True,7,3,10,front_flow_curvature,0.007390839047729969
174,21,False,10,3,13,front_flow_curvature,0.012782229110598564
190,23,False,10,3,13,front_flow_curvature,0.015335549600422382
213,26,True,7,3,10,front_flow_curvature,0.01135573536157608
214,26,True,8,3,11,front_flow_curvature,0.012392248027026653
281,35,True,10,3,13,front_flow_curvature,0.013214260339736938
283,35,True,10,3,13,front_flow_curvature,0.011654099449515343
285,35,True,10,3,13,front_flow_curvature,0.01208501122891903
286,35,True,10,3,13,front_flow_curvature,0.013281040824949741
287,35,True,10,3,13,front_flow_curvature,0.012330923229455948
318,39,True,11,3,14,front_flow_curvature,0.014012577012181282
360,45,True,11,3,14,front_flow_curvature,0.0101929921656847
363,45,True,11,3,14,front_flow_curvature,0.013901244848966599
366,45,True,11,3,14,front_flow_curvature,0.01124473474919796
367,45,True,11,3,14,front_flow_curvature,0.012773202732205391
25,3,False,10,3,13,front_relative_mobility,0.32723844051361084
28,3,True,7,3,10,front_relative_mobility,0.07938552647829056
29,3,False,8,3,11,front_relative_mobility,0.5201176404953003
30,3,False,10,3,13,front_relative_mobility,0.3291589617729187
77,9,True,9,3,12,front_relative_mobility,0.04851004481315613
96,12,True,10,3,13,front_relative_mobility,0.09516037255525589
100,12,True,10,3,13,front_relative_mobility,0.03589630872011185
102,12,True,11,3,14,front_relative_mobility,0.18455146253108978
105,13,False,10,3,13,front_relative_mobility,0.39953023195266724
108,13,True,10,3,13,front_relative_mobility,-0.11202716827392578
110,13,False,10,3,13,front_relative_mobility,0.29703742265701294
120,15,True,11,3,14,front_relative_mobility,0.04427868872880936
121,15,True,10,3,13,front_relative_mobility,-0.20703217387199402
137,17,False,7,3,10,front_relative_mobility,0.3023301661014557
139,17,True,9,3,12,front_relative_mobility,-0.019183989614248276
167,20,True,7,3,10,front_relative_mobility,0.42304176092147827
174,21,False,10,3,13,front_relative_mobility,0.02706928178668022
190,23,False,10,3,13,front_relative_mobility,0.053811632096767426
213,26,True,7,3,10,front_relative_mobility,0.33285537362098694
214,26,True,8,3,11,front_relative_mobility,-0.21825458109378815
281,35,True,10,3,13,front_relative_mobility,-0.5233611464500427
283,35,True,10,3,13,front_relative_mobility,-0.398599237203598
285,35,True,10,3,13,front_relative_mobility,-0.5738642811775208
286,35,True,10,3,13,front_relative_mobility,-0.47486263513565063
287,35,True,10,3,13,front_relative_mobility,-0.402040958404541
318,39,True,11,3,14,front_relative_mobility,-0.09672043472528458
360,45,True,11,3,14,front_relative_mobility,0.13176771998405457
363,45,True,11,3,14,front_relative_mobility,0.2839276194572449
366,45,True,11,3,14,front_relative_mobility,0.40737250447273254
367,45,True,11,3,14,front_relative_mobility,0.2748245298862457
25,3,False,10,3,13,front_relative_acceleration,0.029495321214199066
28,3,True,7,3,10,front_relative_acceleration,0.03713757544755936
29,3,False,8,3,11,front_relative_acceleration,0.1097545251250267
30,3,False,10,3,13,front_relative_acceleration,-0.006021206732839346
77,9,True,9,3,12,front_relative_acceleration,0.07463239133358002
96,12,True,10,3,13,front_relative_acceleration,0.06639797985553741
100,12,True,10,3,13,front_relative_acceleration,0.08951922506093979
102,12,True,11,3,14,front_relative_acceleration,0.04112368822097778
105,13,False,10,3,13,front_relative_acceleration,0.016633780673146248
108,13,True,10,3,13,front_relative_acceleration,0.11107896268367767
110,13,False,10,3,13,front_relative_acceleration,0.06351324915885925
120,15,True,11,3,14,front_relative_acceleration,0.07820699363946915
121,15,True,10,3,13,front_relative_acceleration,0.09125111997127533
137,17,False,7,3,10,front_relative_acceleration,-0.004546742886304855
139,17,True,9,3,12,front_relative_acceleration,0.06890803575515747
167,20,True,7,3,10,front_relative_acceleration,0.0996984913945198
174,21,False,10,3,13,front_relative_acceleration,0.08400874584913254
190,23,False,10,3,13,front_relative_acceleration,0.08231905847787857
213,26,True,7,3,10,front_relative_acceleration,0.06338389217853546
214,26,True,8,3,11,front_relative_acceleration,0.06828483939170837
281,35,True,10,3,13,front_relative_acceleration,0.07658558338880539
283,35,True,10,3,13,front_relative_acceleration,0.10705568641424179
285,35,True,10,3,13,front_relative_acceleration,0.10055433213710785
286,35,True,10,3,13,front_relative_acceleration,0.10237842798233032
287,35,True,10,3,13,front_relative_acceleration,0.08507388830184937
318,39,True,11,3,14,front_relative_acceleration,0.10071467608213425
360,45,True,11,3,14,front_relative_acceleration,0.039416078478097916
363,45,True,11,3,14,front_relative_acceleration,0.060550618916749954
366,45,True,11,3,14,front_relative_acceleration,0.012079434469342232
367,45,True,11,3,14,front_relative_acceleration,0.042294226586818695
25,3,False,10,3,13,back_entropy,0.9940904378890991
28,3,True,7,3,10,back_entropy,0.9928097724914551
29,3,False,8,3,11,back_entropy,0.9929827451705933
30,3,False,10,3,13,back_entropy,0.9931429624557495
77,9,True,9,3,12,back_entropy,0.9921442270278931
96,12,True,10,3,13,back_entropy,0.9929705262184143
100,12,True,10,3,13,back_entropy,0.992302417755127
102,12,True,11,3,14,back_entropy,0.99553382396698
105,13,False,10,3,13,back_entropy,0.9941000938415527
108,13,True,10,3,13,back_entropy,0.9937776923179626
110,13,False,10,3,13,back_entropy,0.9945001006126404
120,15,True,11,3,14,back_entropy,0.9941175580024719
121,15,True,10,3,13,back_entropy,0.9931883811950684
137,17,False,7,3,10,back_entropy,0.9937917590141296
139,17,True,9,3,12,back_entropy,0.9920022487640381
167,20,True,7,3,10,back_entropy,0.9918543100357056
174,21,False,10,3,13,back_entropy,0.9933885931968689
190,23,False,10,3,13,back_entropy,0.9915246367454529
213,26,True,7,3,10,back_entropy,0.99431312084198
214,26,True,8,3,11,back_entropy,0.995622992515564
281,35,True,10,3,13,back_entropy,0.9931285381317139
283,35,True,10,3,13,back_entropy,0.9924337267875671
285,35,True,10,3,13,back_entropy,0.9938412308692932
286,35,True,10,3,13,back_entropy,0.9926784634590149
287,35,True,10,3,13,back_entropy,0.9934093952178955
318,39,True,11,3,14,back_entropy,0.9922739863395691
360,45,True,11,3,14,back_entropy,0.9933273196220398
363,45,True,11,3,14,back_entropy,0.9949399828910828
366,45,True,11,3,14,back_entropy,0.9944974780082703
367,45,True,11,3,14,back_entropy,0.9946449995040894
25,3,False,10,3,13,back_top1_probability,0.04727047309279442
28,3,True,7,3,10,back_top1_probability,0.047769077122211456
29,3,False,8,3,11,back_top1_probability,0.0475485734641552
30,3,False,10,3,13,back_top1_probability,0.0458732470870018
77,9,True,9,3,12,back_top1_probability,0.05164167284965515
96,12,True,10,3,13,back_top1_probability,0.046761803328990936
100,12,True,10,3,13,back_top1_probability,0.04821707308292389
102,12,True,11,3,14,back_top1_probability,0.04422964155673981
105,13,False,10,3,13,back_top1_probability,0.04596544802188873
108,13,True,10,3,13,back_top1_probability,0.046236611902713776
110,13,False,10,3,13,back_top1_probability,0.04503811150789261
120,15,True,11,3,14,back_top1_probability,0.04501587152481079
121,15,True,10,3,13,back_top1_probability,0.04743736982345581
137,17,False,7,3,10,back_top1_probability,0.04606679454445839
139,17,True,9,3,12,back_top1_probability,0.049240484833717346
167,20,True,7,3,10,back_top1_probability,0.04894188046455383
174,21,False,10,3,13,back_top1_probability,0.048437006771564484
190,23,False,10,3,13,back_top1_probability,0.05180242657661438
213,26,True,7,3,10,back_top1_probability,0.04294249415397644
214,26,True,8,3,11,back_top1_probability,0.04316891357302666
281,35,True,10,3,13,back_top1_probability,0.047085344791412354
283,35,True,10,3,13,back_top1_probability,0.04945959150791168
285,35,True,10,3,13,back_top1_probability,0.04652132838964462
286,35,True,10,3,13,back_top1_probability,0.04820123314857483
287,35,True,10,3,13,back_top1_probability,0.046847257763147354
318,39,True,11,3,14,back_top1_probability,0.04933690279722214
360,45,True,11,3,14,back_top1_probability,0.047003284096717834
363,45,True,11,3,14,back_top1_probability,0.04417702555656433
366,45,True,11,3,14,back_top1_probability,0.04606841504573822
367,45,True,11,3,14,back_top1_probability,0.046480193734169006
25,3,False,10,3,13,back_top4_mass,0.16843700408935547
28,3,True,7,3,10,back_top4_mass,0.1737576127052307
29,3,False,8,3,11,back_top4_mass,0.1707611083984375
30,3,False,10,3,13,back_top4_mass,0.17054444551467896
77,9,True,9,3,12,back_top4_mass,0.17784439027309418
96,12,True,10,3,13,back_top4_mass,0.17203037440776825
100,12,True,10,3,13,back_top4_mass,0.17402902245521545
102,12,True,11,3,14,back_top4_mass,0.16098463535308838
105,13,False,10,3,13,back_top4_mass,0.16907384991645813
108,13,True,10,3,13,back_top4_mass,0.16938650608062744
110,13,False,10,3,13,back_top4_mass,0.16603422164916992
120,15,True,11,3,14,back_top4_mass,0.1666395664215088
121,15,True,10,3,13,back_top4_mass,0.16982680559158325
137,17,False,7,3,10,back_top4_mass,0.16922032833099365
139,17,True,9,3,12,back_top4_mass,0.17639979720115662
167,20,True,7,3,10,back_top4_mass,0.17591343820095062
174,21,False,10,3,13,back_top4_mass,0.171662837266922
190,23,False,10,3,13,back_top4_mass,0.17793232202529907
213,26,True,7,3,10,back_top4_mass,0.16387499868869781
214,26,True,8,3,11,back_top4_mass,0.16152432560920715
281,35,True,10,3,13,back_top4_mass,0.17221665382385254
283,35,True,10,3,13,back_top4_mass,0.17694038152694702
285,35,True,10,3,13,back_top4_mass,0.1695244014263153
286,35,True,10,3,13,back_top4_mass,0.17509236931800842
287,35,True,10,3,13,back_top4_mass,0.17130610346794128
318,39,True,11,3,14,back_top4_mass,0.1768093705177307
360,45,True,11,3,14,back_top4_mass,0.17196767032146454
363,45,True,11,3,14,back_top4_mass,0.16384658217430115
366,45,True,11,3,14,back_top4_mass,0.16635917127132416
367,45,True,11,3,14,back_top4_mass,0.16718527674674988
25,3,False,10,3,13,back_token_js,0.0024566520005464554
28,3,True,7,3,10,back_token_js,0.0018379787215963006
29,3,False,8,3,11,back_token_js,0.0034339777193963528
30,3,False,10,3,13,back_token_js,0.00307307206094265
77,9,True,9,3,12,back_token_js,0.0020295672584325075
96,12,True,10,3,13,back_token_js,0.0037804364692419767
100,12,True,10,3,13,back_token_js,0.002602682216092944
102,12,True,11,3,14,back_token_js,0.0008884795242920518
105,13,False,10,3,13,back_token_js,0.0020973628852516413
108,13,True,10,3,13,back_token_js,0.002324689645320177
110,13,False,10,3,13,back_token_js,0.0017428206047043204
120,15,True,11,3,14,back_token_js,0.0021453287918120623
121,15,True,10,3,13,back_token_js,0.002048777649179101
137,17,False,7,3,10,back_token_js,0.0030381595715880394
139,17,True,9,3,12,back_token_js,0.002150333486497402
167,20,True,7,3,10,back_token_js,0.005173289682716131
174,21,False,10,3,13,back_token_js,0.002859091153368354
190,23,False,10,3,13,back_token_js,0.004089472349733114
213,26,True,7,3,10,back_token_js,0.0019886870868504047
214,26,True,8,3,11,back_token_js,0.0009482091991230845
281,35,True,10,3,13,back_token_js,0.002503241878002882
283,35,True,10,3,13,back_token_js,0.0024791813921183348
285,35,True,10,3,13,back_token_js,0.002261606277897954
286,35,True,10,3,13,back_token_js,0.0026549305766820908
287,35,True,10,3,13,back_token_js,0.0021677552722394466
318,39,True,11,3,14,back_token_js,0.002329573966562748
360,45,True,11,3,14,back_token_js,0.0035347421653568745
363,45,True,11,3,14,back_token_js,0.0017828410491347313
366,45,True,11,3,14,back_token_js,0.0013446980156004429
367,45,True,11,3,14,back_token_js,0.0017838900675997138
25,3,False,10,3,13,back_token_top1_agreement,0.47499996423721313
28,3,True,7,3,10,back_token_top1_agreement,0.5
29,3,False,8,3,11,back_token_top1_agreement,0.4749999940395355
30,3,False,10,3,13,back_token_top1_agreement,0.32500001788139343
77,9,True,9,3,12,back_token_top1_agreement,0.6749999523162842
96,12,True,10,3,13,back_token_top1_agreement,0.3500000238418579
100,12,True,10,3,13,back_token_top1_agreement,0.42500001192092896
102,12,True,11,3,14,back_token_top1_agreement,0.7499999403953552
105,13,False,10,3,13,back_token_top1_agreement,0.44999998807907104
108,13,True,10,3,13,back_token_top1_agreement,0.30000001192092896
110,13,False,10,3,13,back_token_top1_agreement,0.4750000238418579
120,15,True,11,3,14,back_token_top1_agreement,0.32499998807907104
121,15,True,10,3,13,back_token_top1_agreement,0.4750000238418579
137,17,False,7,3,10,back_token_top1_agreement,0.375
139,17,True,9,3,12,back_token_top1_agreement,0.550000011920929
167,20,True,7,3,10,back_token_top1_agreement,0.2750000059604645
174,21,False,10,3,13,back_token_top1_agreement,0.3500000238418579
190,23,False,10,3,13,back_token_top1_agreement,0.42500001192092896
213,26,True,7,3,10,back_token_top1_agreement,0.2750000059604645
214,26,True,8,3,11,back_token_top1_agreement,0.42500001192092896
281,35,True,10,3,13,back_token_top1_agreement,0.375
283,35,True,10,3,13,back_token_top1_agreement,0.375
285,35,True,10,3,13,back_token_top1_agreement,0.42500001192092896
286,35,True,10,3,13,back_token_top1_agreement,0.40000003576278687
287,35,True,10,3,13,back_token_top1_agreement,0.4749999940395355
318,39,True,11,3,14,back_token_top1_agreement,0.5750000476837158
360,45,True,11,3,14,back_token_top1_agreement,0.32499998807907104
363,45,True,11,3,14,back_token_top1_agreement,0.5249999761581421
366,45,True,11,3,14,back_token_top1_agreement,0.625
367,45,True,11,3,14,back_token_top1_agreement,0.5
25,3,False,10,3,13,back_mobility,0.10268902033567429
28,3,True,7,3,10,back_mobility,0.07181549072265625
29,3,False,8,3,11,back_mobility,0.10152816772460938
30,3,False,10,3,13,back_mobility,0.10540106892585754
77,9,True,9,3,12,back_mobility,0.0774824321269989
96,12,True,10,3,13,back_mobility,0.07443927228450775
100,12,True,10,3,13,back_mobility,0.06759092956781387
102,12,True,11,3,14,back_mobility,0.08001337945461273
105,13,False,10,3,13,back_mobility,0.09795553982257843
108,13,True,10,3,13,back_mobility,0.05360013246536255
110,13,False,10,3,13,back_mobility,0.09308627247810364
120,15,True,11,3,14,back_mobility,0.08329297602176666
121,15,True,10,3,13,back_mobility,0.06495320051908493
137,17,False,7,3,10,back_mobility,0.09552358090877533
139,17,True,9,3,12,back_mobility,0.06995657831430435
167,20,True,7,3,10,back_mobility,0.10838864743709564
174,21,False,10,3,13,back_mobility,0.07041067630052567
190,23,False,10,3,13,back_mobility,0.0714341476559639
213,26,True,7,3,10,back_mobility,0.09620123356580734
214,26,True,8,3,11,back_mobility,0.06697288155555725
281,35,True,10,3,13,back_mobility,0.043308429419994354
283,35,True,10,3,13,back_mobility,0.05468139797449112
285,35,True,10,3,13,back_mobility,0.035396985709667206
286,35,True,10,3,13,back_mobility,0.05071227252483368
287,35,True,10,3,13,back_mobility,0.05226186662912369
318,39,True,11,3,14,back_mobility,0.05890991538763046
360,45,True,11,3,14,back_mobility,0.07152476906776428
363,45,True,11,3,14,back_mobility,0.08596017956733704
366,45,True,11,3,14,back_mobility,0.10098691284656525
367,45,True,11,3,14,back_mobility,0.08688576519489288
25,3,False,10,3,13,back_top1_switch,0.9750000238418579
28,3,True,7,3,10,back_top1_switch,0.875
29,3,False,8,3,11,back_top1_switch,0.925000011920929
30,3,False,10,3,13,back_top1_switch,1.0
77,9,True,9,3,12,back_top1_switch,0.8999999761581421
96,12,True,10,3,13,back_top1_switch,0.8500000238418579
100,12,True,10,3,13,back_top1_switch,0.75
102,12,True,11,3,14,back_top1_switch,0.875
105,13,False,10,3,13,back_top1_switch,0.9750000238418579
108,13,True,10,3,13,back_top1_switch,0.75
110,13,False,10,3,13,back_top1_switch,0.9750000238418579
120,15,True,11,3,14,back_top1_switch,0.9750000238418579
121,15,True,10,3,13,back_top1_switch,0.9750000238418579
137,17,False,7,3,10,back_top1_switch,1.0
139,17,True,9,3,12,back_top1_switch,0.7250000238418579
167,20,True,7,3,10,back_top1_switch,1.0
174,21,False,10,3,13,back_top1_switch,0.7249999642372131
190,23,False,10,3,13,back_top1_switch,0.699999988079071
213,26,True,7,3,10,back_top1_switch,0.949999988079071
214,26,True,8,3,11,back_top1_switch,0.8500000238418579
281,35,True,10,3,13,back_top1_switch,0.6000000238418579
283,35,True,10,3,13,back_top1_switch,0.75
285,35,True,10,3,13,back_top1_switch,0.550000011920929
286,35,True,10,3,13,back_top1_switch,0.7250000238418579
287,35,True,10,3,13,back_top1_switch,0.550000011920929
318,39,True,11,3,14,back_top1_switch,0.550000011920929
360,45,True,11,3,14,back_top1_switch,0.875
363,45,True,11,3,14,back_top1_switch,0.875
366,45,True,11,3,14,back_top1_switch,0.9750000238418579
367,45,True,11,3,14,back_top1_switch,0.8499999642372131
25,3,False,10,3,13,back_top4_turnover,0.8624999523162842
28,3,True,7,3,10,back_top4_turnover,0.6499999761581421
29,3,False,8,3,11,back_top4_turnover,0.8937499523162842
30,3,False,10,3,13,back_top4_turnover,0.84375
77,9,True,9,3,12,back_top4_turnover,0.6937500238418579
96,12,True,10,3,13,back_top4_turnover,0.6499999761581421
100,12,True,10,3,13,back_top4_turnover,0.6062500476837158
102,12,True,11,3,14,back_top4_turnover,0.7562500238418579
105,13,False,10,3,13,back_top4_turnover,0.856249988079071
108,13,True,10,3,13,back_top4_turnover,0.518750011920929
110,13,False,10,3,13,back_top4_turnover,0.862500011920929
120,15,True,11,3,14,back_top4_turnover,0.6812499761581421
121,15,True,10,3,13,back_top4_turnover,0.6749999523162842
137,17,False,7,3,10,back_top4_turnover,0.8812500238418579
139,17,True,9,3,12,back_top4_turnover,0.606249988079071
167,20,True,7,3,10,back_top4_turnover,0.9375
174,21,False,10,3,13,back_top4_turnover,0.625
190,23,False,10,3,13,back_top4_turnover,0.5625
213,26,True,7,3,10,back_top4_turnover,0.793749988079071
214,26,True,8,3,11,back_top4_turnover,0.7312500476837158
281,35,True,10,3,13,back_top4_turnover,0.3999999761581421
283,35,True,10,3,13,back_top4_turnover,0.44999998807907104
285,35,True,10,3,13,back_top4_turnover,0.34375
286,35,True,10,3,13,back_top4_turnover,0.45625001192092896
287,35,True,10,3,13,back_top4_turnover,0.42500001192092896
318,39,True,11,3,14,back_top4_turnover,0.4750000238418579
360,45,True,11,3,14,back_top4_turnover,0.668749988079071
363,45,True,11,3,14,back_top4_turnover,0.7312500476837158
366,45,True,11,3,14,back_top4_turnover,0.893750011920929
367,45,True,11,3,14,back_top4_turnover,0.7312500476837158
25,3,False,10,3,13,back_lag1_similarity,0.7980576753616333
28,3,True,7,3,10,back_lag1_similarity,0.8491901755332947
29,3,False,8,3,11,back_lag1_similarity,0.7939201593399048
30,3,False,10,3,13,back_lag1_similarity,0.7949031591415405
77,9,True,9,3,12,back_lag1_similarity,0.8415511250495911
96,12,True,10,3,13,back_lag1_similarity,0.8470011353492737
100,12,True,10,3,13,back_lag1_similarity,0.8603140711784363
102,12,True,11,3,14,back_lag1_similarity,0.8356289863586426
105,13,False,10,3,13,back_lag1_similarity,0.8012412786483765
108,13,True,10,3,13,back_lag1_similarity,0.8882544040679932
110,13,False,10,3,13,back_lag1_similarity,0.8116357922554016
120,15,True,11,3,14,back_lag1_similarity,0.8270320892333984
121,15,True,10,3,13,back_lag1_similarity,0.8639670610427856
137,17,False,7,3,10,back_lag1_similarity,0.8082237839698792
139,17,True,9,3,12,back_lag1_similarity,0.8529790043830872
167,20,True,7,3,10,back_lag1_similarity,0.7842049598693848
174,21,False,10,3,13,back_lag1_similarity,0.8573150634765625
