cohort,query,representation,layer,expert,paired_states,success_mean,failure_mean,delta
B,9,hard_load,4,19,11,0.02765151672065258,0.023749999701976776,-0.003901517018675804
B,9,hard_load,4,20,11,0.020151514559984207,0.02250000089406967,0.0023484863340854645
B,9,hard_load,4,21,11,0.03702922165393829,0.035189393907785416,-0.0018398277461528778
B,9,hard_load,4,22,11,0.0985768511891365,0.09041666984558105,-0.00816018134355545
B,9,hard_load,4,23,11,0.032613638788461685,0.03689393773674965,0.004280298948287964
B,9,hard_load,4,24,11,0.04389068856835365,0.04242424666881561,-0.0014664418995380402
B,9,hard_load,4,25,11,0.022678570821881294,0.031098486855626106,0.008419916033744812
B,9,hard_load,4,26,11,0.0025378786958754063,0.0,-0.0025378786958754063
B,9,hard_load,4,27,11,0.011336580850183964,0.011060606688261032,-0.00027597416192293167
B,9,hard_load,4,28,11,0.04435606300830841,0.023068184033036232,-0.02128787897527218
B,9,hard_load,4,29,11,0.04156385362148285,0.04374999925494194,0.002186145633459091
B,9,hard_load,4,30,11,0.007316017523407936,0.01606060564517975,0.008744588121771812
B,9,hard_load,4,31,11,0.014659091830253601,0.029507577419281006,0.014848485589027405
B,9,hard_load,5,0,11,0.007987013086676598,0.010037878528237343,0.0020508654415607452
B,9,hard_load,5,1,11,0.03416125848889351,0.03386363759636879,-0.00029762089252471924
B,9,hard_load,5,2,11,0.010173160582780838,0.017500000074505806,0.007326839491724968
B,9,hard_load,5,3,11,0.038836583495140076,0.05071970075368881,0.011883117258548737
B,9,hard_load,5,4,11,0.05254329368472099,0.07159090042114258,0.019047606736421585
B,9,hard_load,5,5,11,0.02533549629151821,0.03136363625526428,0.006028139963746071
B,9,hard_load,5,6,11,0.014707792550325394,0.016325758770108223,0.0016179662197828293
B,9,hard_load,5,7,11,0.020524892956018448,0.022613637149333954,0.002088744193315506
B,9,hard_load,5,8,11,0.01786796562373638,0.004053030628710985,-0.013814935460686684
B,9,hard_load,5,9,11,0.004659091122448444,0.008181818760931492,0.0035227276384830475
B,9,hard_load,5,10,11,0.004431818146258593,0.0026893941685557365,-0.001742423977702856
B,9,hard_load,5,11,11,0.06771103292703629,0.02916666865348816,-0.038544364273548126
B,9,hard_load,5,12,11,0.049475111067295074,0.020606063306331635,-0.02886904776096344
B,9,hard_load,5,13,11,0.011699134483933449,0.029659094288945198,0.01795995980501175
B,9,hard_load,5,14,11,0.048517320305109024,0.051325760781764984,0.00280844047665596
B,9,hard_load,5,15,11,0.006136363837867975,0.013636364601552486,0.007500000763684511
B,9,hard_load,5,16,11,0.04774351045489311,0.017954545095562935,-0.029788965359330177
B,9,hard_load,5,17,11,0.05950216203927994,0.050757575780153275,-0.008744586259126663
B,9,hard_load,5,18,11,0.03733225166797638,0.04310606047511101,0.005773808807134628
B,9,hard_load,5,19,11,0.035876624286174774,0.031590912491083145,-0.004285711795091629
B,9,hard_load,5,20,11,0.03071969747543335,0.028787881135940552,-0.0019318163394927979
B,9,hard_load,5,21,11,0.039280302822589874,0.04212120920419693,0.0028409063816070557
B,9,hard_load,5,22,11,0.007678571622818708,0.021022727712988853,0.013344155624508858
B,9,hard_load,5,23,11,0.051753249019384384,0.05416667088866234,0.002413421869277954
B,9,hard_load,5,24,11,0.021515153348445892,0.02450757473707199,0.0029924213886260986
B,9,hard_load,5,25,11,0.041888527572155,0.036704543977975845,-0.0051839835941791534
B,9,hard_load,5,26,11,0.07778679579496384,0.08053030073642731,0.0027435049414634705
B,9,hard_load,5,27,11,0.05495671182870865,0.04518939554691315,-0.009767316281795502
B,9,hard_load,5,28,11,0.004058441612869501,0.0038257576525211334,-0.0002326839603483677
B,9,hard_load,5,29,11,0.03367965295910835,0.041477274149656296,0.007797621190547943
B,9,hard_load,5,30,11,0.01104437280446291,0.013977273367345333,0.0029329005628824234
B,9,hard_load,5,31,11,0.030416669324040413,0.05094697326421738,0.020530303940176964
B,9,hard_load,12,0,11,0.027895022183656693,0.021287880837917328,-0.006607141345739365
B,9,hard_load,12,1,11,0.012408008798956871,0.026363639160990715,0.013955630362033844
B,9,hard_load,12,2,11,0.061910174787044525,0.0660606101155281,0.0041504353284835815
B,9,hard_load,12,3,11,0.03746212273836136,0.022007577121257782,-0.015454545617103577
B,9,hard_load,12,4,11,0.017927490174770355,0.032537881284952164,0.014610391110181808
B,9,hard_load,12,5,11,0.022521646693348885,0.02234848588705063,-0.00017316080629825592
B,9,hard_load,12,6,11,0.0305140670388937,0.03700757399201393,0.006493506953120232
B,9,hard_load,12,7,11,0.045530304312705994,0.03246212378144264,-0.013068180531263351
B,9,hard_load,12,8,11,0.03052489086985588,0.030909089371562004,0.00038419850170612335
B,9,hard_load,12,9,11,0.05056818574666977,0.03806818649172783,-0.01249999925494194
B,9,hard_load,12,10,11,0.04289502277970314,0.027840910479426384,-0.015054112300276756
B,9,hard_load,12,11,11,0.0030032468494027853,0.001590909087099135,-0.0014123377623036504
B,9,hard_load,12,12,11,0.004550865851342678,0.026325756683945656,0.021774891763925552
B,9,hard_load,12,13,11,0.039096321910619736,0.049962118268013,0.010865796357393265
B,9,hard_load,12,14,11,0.018576839938759804,0.041439399123191833,0.02286255918443203
B,9,hard_load,12,15,11,0.03287879005074501,0.007575757801532745,-0.025303032249212265
B,9,hard_load,12,16,11,0.05095238611102104,0.04863636568188667,-0.002316020429134369
B,9,hard_load,12,17,11,0.04067099466919899,0.060719702392816544,0.020048707723617554
B,9,hard_load,12,18,11,0.03352813795208931,0.031136363744735718,-0.002391774207353592
B,9,hard_load,12,19,11,0.060411252081394196,0.07791666686534882,0.01750541478395462
B,9,hard_load,12,20,11,0.03174242377281189,0.024621212854981422,-0.007121210917830467
B,9,hard_load,12,21,11,0.09569264203310013,0.10431818664073944,0.008625544607639313
B,9,hard_load,12,22,11,0.009810606949031353,0.010303031653165817,0.0004924247041344643
B,9,hard_load,12,23,11,0.015741342678666115,0.011363636702299118,-0.004377705976366997
B,9,hard_load,12,24,11,0.023387445136904716,0.020681817084550858,-0.002705628052353859
B,9,hard_load,12,25,11,0.004085497930645943,0.0035984849091619253,-0.00048701302148401737
B,9,hard_load,12,26,11,0.050005409866571426,0.03537878766655922,-0.014626622200012207
B,9,hard_load,12,27,11,0.04283008724451065,0.030000001192092896,-0.012830086052417755
B,9,hard_load,12,28,11,0.027732687070965767,0.012007576413452625,-0.015725109726190567
B,9,hard_load,12,29,11,0.02850649319589138,0.0333712138235569,0.00486472062766552
B,9,hard_load,12,30,11,0.005340909119695425,0.005340909585356712,4.656612873077393e-10
B,9,hard_load,12,31,11,0.0012987012742087245,0.006818182300776243,0.005519480910152197
B,9,hard_load,13,0,11,0.030817102640867233,0.024204546585679054,-0.006612556055188179
B,9,hard_load,13,1,11,0.0031060606706887484,0.03897726908326149,0.03587120771408081
B,9,hard_load,13,2,11,0.04872835800051689,0.02704545669257641,-0.021682901307940483
B,9,hard_load,13,3,11,0.018522726371884346,0.0181818176060915,-0.0003409087657928467
B,9,hard_load,13,4,11,0.023896103724837303,0.02284090965986252,-0.0010551940649747849
B,9,hard_load,13,5,11,0.022673161700367928,0.01193181797862053,-0.010741343721747398
B,9,hard_load,13,6,11,0.014464286155998707,0.021590910851955414,0.007126624695956707
B,9,hard_load,13,7,11,0.019134199246764183,0.01821969635784626,-0.000914502888917923
B,9,hard_load,13,8,11,0.01560606062412262,0.02704545669257641,0.011439396068453789
B,9,hard_load,13,9,11,0.05650433152914047,0.06397727876901627,0.0074729472398757935
B,9,hard_load,13,10,11,0.015854977071285248,0.02090909145772457,0.005054114386439323
B,9,hard_load,13,11,11,0.038647186011075974,0.06878788024187088,0.030140694230794907
B,9,hard_load,13,12,11,0.0064015151001513,0.007007576525211334,0.0006060614250600338
B,9,hard_load,13,13,11,0.03070887364447117,0.01723484881222248,-0.013474024832248688
B,9,hard_load,13,14,11,0.015119046904146671,0.004545454401522875,-0.01057359203696251
B,9,hard_load,13,15,11,0.019951296970248222,0.022575756534934044,0.0026244595646858215
B,9,hard_load,13,16,11,0.03564935550093651,0.048674240708351135,0.013024885207414627
B,9,hard_load,13,17,11,0.020930735394358635,0.038219694048166275,0.01728895865380764
B,9,hard_load,13,18,11,0.03214285522699356,0.011250000447034836,-0.020892854779958725
B,9,hard_load,13,19,11,0.029172079637646675,0.02712121419608593,-0.0020508654415607452
B,9,hard_load,13,20,11,0.03502705320715904,0.042992424219846725,0.007965371012687683
B,9,hard_load,13,21,11,0.041038960218429565,0.013636364601552486,-0.027402594685554504
B,9,hard_load,13,22,11,0.03115800768136978,0.029924243688583374,-0.0012337639927864075
B,9,hard_load,13,23,11,0.029848488047719002,0.034583333879709244,0.004734845831990242
B,9,hard_load,13,24,11,0.023944806307554245,0.020643940195441246,-0.003300866112112999
B,9,hard_load,13,25,11,0.07420454174280167,0.07212121039628983,-0.002083331346511841
B,9,hard_load,13,26,11,0.0425216443836689,0.0563257560133934,0.013804111629724503
B,9,hard_load,13,27,11,0.04245129972696304,0.0552651546895504,0.012813854962587357
B,9,hard_load,13,28,11,0.05652057006955147,0.03352272883057594,-0.022997841238975525
B,9,hard_load,13,29,11,0.04318182170391083,0.032651517540216446,-0.010530304163694382
B,9,hard_load,13,30,11,0.011158009059727192,0.013787880539894104,0.002629871480166912
B,9,hard_load,13,31,11,0.07091450691223145,0.0542045459151268,-0.016709960997104645
B,9,hard_load,14,0,11,0.01183982752263546,0.0117424251511693,-9.740237146615982e-05
B,9,hard_load,14,1,11,0.0068019479513168335,0.011174242943525314,0.004372294992208481
B,9,hard_load,14,2,11,0.03743506968021393,0.030075758695602417,-0.007359310984611511
B,9,hard_load,14,3,11,0.038538962602615356,0.04640151187777519,0.007862549275159836
B,9,hard_load,14,4,11,0.032472942024469376,0.033560607582330704,0.0010876655578613281
B,9,hard_load,14,5,11,0.015687229111790657,0.016477273777127266,0.0007900446653366089
B,9,hard_load,14,6,11,0.016883116215467453,0.011363636702299118,-0.005519479513168335
B,9,hard_load,14,7,11,0.00631493516266346,0.005113636609166861,-0.0012012985534965992
B,9,hard_load,14,8,11,0.020016232505440712,0.01984848640859127,-0.00016774609684944153
B,9,hard_load,14,9,11,0.04627705737948418,0.0722348615527153,0.025957804173231125
B,9,hard_load,14,10,11,0.05045454576611519,0.02655303291976452,-0.02390151284635067
B,9,hard_load,14,11,11,0.044534631073474884,0.05094697326421738,0.006412342190742493
B,9,hard_load,14,12,11,0.01378787960857153,0.00958333257585764,-0.00420454703271389
B,9,hard_load,14,13,11,0.03936147317290306,0.053787875920534134,0.014426402747631073
B,9,hard_load,14,14,11,0.06489178538322449,0.06098484992980957,-0.003906935453414917
B,9,hard_load,14,15,11,0.04510822519659996,0.03901515156030655,-0.006093073636293411
B,9,hard_load,14,16,11,0.029588742181658745,0.022083334624767303,-0.007505407556891441
B,9,hard_load,14,17,11,0.028982682153582573,0.05003788322210312,0.021055201068520546
B,9,hard_load,14,18,11,0.012359307147562504,0.0,-0.012359307147562504
B,9,hard_load,14,19,11,0.05120671167969704,0.07064393162727356,0.019437219947576523
B,9,hard_load,14,20,11,0.01699134148657322,0.024621212854981422,0.007629871368408203
B,9,hard_load,14,21,11,0.031904760748147964,0.033560607582330704,0.0016558468341827393
B,9,hard_load,14,22,11,0.0300865788012743,0.034090910106897354,0.0040043313056230545
B,9,hard_load,14,23,11,0.04005952179431915,0.053863633424043655,0.013804111629724503
B,9,hard_load,14,24,11,0.004204545635730028,0.005681818351149559,0.0014772727154195309
B,9,hard_load,14,25,11,0.01676948182284832,0.012537878938019276,-0.004231602884829044
B,9,hard_load,14,26,11,0.05773268640041351,0.03696969896554947,-0.020762987434864044
B,9,hard_load,14,27,11,0.059978362172842026,0.04689393937587738,-0.013084422796964645
B,9,hard_load,14,28,11,0.04577922448515892,0.031174244359135628,-0.014604980126023293
B,9,hard_load,14,29,11,0.0325486995279789,0.027386365458369255,-0.005162334069609642
B,9,hard_load,14,30,11,0.012224025093019009,0.0022727272007614374,-0.009951298125088215
B,9,hard_load,14,31,11,0.03917749226093292,0.049318183213472366,0.010140690952539444
B,9,hard_load,15,0,11,0.012418830767273903,0.018522728234529495,0.006103897467255592
B,9,hard_load,15,1,11,0.02517857402563095,0.02034090831875801,-0.00483766570687294
B,9,hard_load,15,2,11,0.023690475150942802,0.014696970582008362,-0.00899350456893444
B,9,hard_load,15,3,11,0.006158008705824614,0.015378788113594055,0.009220778942108154
B,9,hard_load,15,4,11,0.0708116888999939,0.054545458406209946,-0.01626623049378395
B,9,hard_load,15,5,11,0.0676298663020134,0.052916668355464935,-0.014713197946548462
B,9,hard_load,15,6,11,0.015725107863545418,0.003484848653897643,-0.012240258976817131
B,9,hard_load,15,7,11,0.028419913724064827,0.01723484881222248,-0.011185064911842346
B,9,hard_load,15,8,11,0.006553031038492918,0.0017803030787035823,-0.004772727843374014
B,9,hard_load,15,9,11,0.05784090980887413,0.06882575154304504,0.010984841734170914
B,9,hard_load,15,10,11,0.030211037024855614,0.06284090876579285,0.032629869878292084
B,9,hard_load,15,11,11,0.04911796748638153,0.07265151292085648,0.023533545434474945
B,9,hard_load,15,12,11,0.02159632369875908,0.02443181909620762,0.0028354953974485397
B,9,hard_load,15,13,11,0.029572509229183197,0.008522727526724339,-0.021049782633781433
B,9,hard_load,15,14,11,0.05790584906935692,0.07363636046648026,0.015730511397123337
B,9,hard_load,15,15,11,0.03125540912151337,0.038939397782087326,0.007683988660573959
B,9,hard_load,15,16,11,0.024577921256422997,0.022613637149333954,-0.0019642841070890427
B,9,hard_load,15,17,11,0.037402596324682236,0.04083333536982536,0.0034307390451431274
B,9,hard_load,15,18,11,0.049036797136068344,0.037121210247278214,-0.01191558688879013
B,9,hard_load,15,19,11,0.038062773644924164,0.03768939524888992,-0.0003733783960342407
B,9,hard_load,15,20,11,0.04049783572554588,0.020757576450705528,-0.019740259274840355
B,9,hard_load,15,21,11,0.017851732671260834,0.01329545397311449,-0.004556278698146343
B,9,hard_load,15,22,11,0.03429112583398819,0.02397727221250534,-0.010313853621482849
B,9,hard_load,15,23,11,0.025340909138321877,0.01727272756397724,-0.008068181574344635
B,9,hard_load,15,24,11,0.02241341955959797,0.014204545877873898,-0.008208873681724072
B,9,hard_load,15,25,11,0.02462662383913994,0.04488636553287506,0.020259741693735123
B,9,hard_load,15,26,11,0.013971861451864243,0.036818183958530426,0.022846322506666183
B,9,hard_load,15,27,11,0.013273809105157852,0.022537879645824432,0.00926407054066658
B,9,hard_load,15,28,11,0.053382035344839096,0.06651515513658524,0.01313311979174614
B,9,hard_load,15,29,11,0.01783008687198162,0.013636364601552486,-0.004193722270429134
B,9,hard_load,15,30,11,0.035086579620838165,0.023295454680919647,-0.011791124939918518
B,9,hard_load,15,31,11,0.018268398940563202,0.015795456245541573,-0.0024729426950216293
B,10,load,2,0,6,0.028990335762500763,0.026472771540284157,-0.002517564222216606
B,10,load,2,1,6,0.032910097390413284,0.03394990786910057,0.0010398104786872864
B,10,load,2,2,6,0.03275769203901291,0.03254092112183571,-0.00021677091717720032
B,10,load,2,3,6,0.03178001940250397,0.03182793781161308,4.79184091091156e-05
B,10,load,2,4,6,0.02834308333694935,0.0280622486025095,-0.00028083473443984985
B,10,load,2,5,6,0.03163765370845795,0.03129945322871208,-0.00033820047974586487
B,10,load,2,6,6,0.0346662737429142,0.0346684455871582,2.171844244003296e-06
B,10,load,2,7,6,0.031968194991350174,0.03209977224469185,0.0001315772533416748
B,10,load,2,8,6,0.03397947922348976,0.03536033257842064,0.0013808533549308777
B,10,load,2,9,6,0.029615124687552452,0.029478302225470543,-0.00013682246208190918
B,10,load,2,10,6,0.033412858843803406,0.03382837399840355,0.00041551515460014343
B,10,load,2,11,6,0.029423527419567108,0.029801353812217712,0.00037782639265060425
B,10,load,2,12,6,0.028136946260929108,0.027377426624298096,-0.000759519636631012
B,10,load,2,13,6,0.029034150764346123,0.028844771906733513,-0.00018937885761260986
B,10,load,2,14,6,0.029545696452260017,0.029980836436152458,0.0004351399838924408
B,10,load,2,15,6,0.0295096542686224,0.02941548265516758,-9.417161345481873e-05
B,10,load,2,16,6,0.03268284723162651,0.03308539092540741,0.00040254369378089905
B,10,load,2,17,6,0.03354720398783684,0.03438543900847435,0.0008382350206375122
B,10,load,2,18,6,0.030302586033940315,0.0306465532630682,0.0003439672291278839
B,10,load,2,19,6,0.030798254534602165,0.03032279945909977,-0.00047545507550239563
B,10,load,2,20,6,0.03146471455693245,0.031153349205851555,-0.00031136535108089447
B,10,load,2,21,6,0.03103223629295826,0.030510254204273224,-0.0005219820886850357
B,10,load,2,22,6,0.03046591766178608,0.03014158271253109,-0.0003243349492549896
B,10,load,2,23,6,0.032858025282621384,0.03238585591316223,-0.0004721693694591522
B,10,load,2,24,6,0.030870305374264717,0.030383707955479622,-0.0004865974187850952
B,10,load,2,25,6,0.027990421280264854,0.027787014842033386,-0.0002034064382314682
B,10,load,2,26,6,0.033444326370954514,0.03417647257447243,0.0007321462035179138
B,10,load,2,27,6,0.030547985807061195,0.030132031068205833,-0.00041595473885536194
B,10,load,2,28,6,0.03470413386821747,0.03554891049861908,0.0008447766304016113
B,10,load,2,29,6,0.03222975134849548,0.033393651247024536,0.0011638998985290527
B,10,load,2,30,6,0.03369409218430519,0.03382164239883423,0.00012755021452903748
B,10,load,2,31,6,0.027656400576233864,0.027116991579532623,-0.0005394089967012405
B,10,load,3,0,6,0.0319833941757679,0.03251468017697334,0.0005312860012054443
B,10,load,3,1,6,0.03145840764045715,0.03272463381290436,0.0012662261724472046
