cohort,kind,query,metric,region,success_n,success_mean,success_median,success_p25,success_p75,failure_n,failure_mean,failure_median,failure_p25,failure_p75,auc_high_failure,paired_states,paired_success_mean,paired_failure_mean,paired_delta,paired_delta_ci_low,paired_delta_ci_high,paired_auc,positive_delta_states
A,query,12,flow_top4_turnover,L3,10,0.2336111068725586,0.23749999701976776,0.2118055522441864,0.25208333134651184,14,0.22341270744800568,0.22499999403953552,0.21458333730697632,0.2326388955116272,0.41785714285714287,1,0.23749999701976776,0.24444444477558136,0.006944447755813599,0.006944447755813599,0.006944447755813599,0.75,1
A,query,0,flow_top4_turnover,L4,386,0.21537132561206818,0.21388888359069824,0.20277777314186096,0.22777777910232544,14,0.20813491940498352,0.21111111342906952,0.20069444179534912,0.21805554628372192,0.40044411547002223,7,0.21605725373540605,0.20984126840318953,-0.006215985332216535,-0.01407334181879248,0.0007427041019712172,0.3880952380952381,3
A,query,4,flow_top4_turnover,L4,386,0.2307138741016388,0.23055554926395416,0.21666666865348816,0.24444444477558136,14,0.2303571254014969,0.22361111640930176,0.2083333283662796,0.26180556416511536,0.48186528497409326,7,0.23125472239085607,0.239761906010764,0.008507183619907923,-0.010030248335429601,0.026647784880229404,0.5960034013605442,4
A,query,6,flow_top4_turnover,L4,386,0.21739348769187927,0.21666666865348816,0.20277777314186096,0.23055554926395416,14,0.21865080296993256,0.22083333134651184,0.2048611044883728,0.2326388955116272,0.5355292376017765,7,0.20867819019726344,0.21658729868275778,0.00790910848549434,-0.002181625738739967,0.018496688561780102,0.685204081632653,5
A,query,8,flow_top4_turnover,L4,385,0.2147619128227234,0.21666666865348816,0.20000000298023224,0.22777777910232544,14,0.2123015820980072,0.20555555820465088,0.19722221791744232,0.23194444179534912,0.450278293135436,7,0.21605725373540605,0.2111507930925914,-0.004906460642814636,-0.019869614924703325,0.009231951247368534,0.45625,3
A,query,9,flow_top4_turnover,L4,314,0.22305379807949066,0.2222222238779068,0.20555555820465088,0.23888888955116272,14,0.22341270744800568,0.22083333134651184,0.20277777314186096,0.24444444477558136,0.49510919017288446,6,0.2285824492573738,0.23113426566123962,0.002551816403865814,-0.02206196865687768,0.0275463064511617,0.5361111111111111,3
A,query,10,flow_top4_turnover,L4,37,0.22012010216712952,0.2222222238779068,0.21111111342906952,0.22777777910232544,14,0.22341270744800568,0.22361111640930176,0.2152777761220932,0.23333333432674408,0.5791505791505791,1,0.2083333283662796,0.23333333432674408,0.025000005960464478,0.025000005960464478,0.025000005960464478,1.0,1
A,query,12,flow_top4_turnover,L4,10,0.2202777862548828,0.21666666865348816,0.19513888657093048,0.2395833283662796,14,0.21984125673770905,0.23055554926395416,0.19513888657093048,0.23541666567325592,0.4928571428571429,1,0.24166667461395264,0.23055554926395416,-0.011111125349998474,-0.011111125349998474,-0.011111125349998474,0.5,0
A,query,0,flow_top4_turnover,L5,386,0.21373777091503143,0.21388888359069824,0.20000000298023224,0.22777777910232544,14,0.21349206566810608,0.21666666865348816,0.2048611044883728,0.2222222238779068,0.5071243523316062,7,0.21252361365727016,0.21654761689049856,0.004024003233228411,-0.005627361791474479,0.012712900659867694,0.5621173469387756,4
A,query,4,flow_top4_turnover,L5,386,0.20966465771198273,0.21111111342906952,0.1944444477558136,0.2222222238779068,14,0.21408727765083313,0.21805554628372192,0.20555555820465088,0.22777777910232544,0.5744818652849741,7,0.2141061978680747,0.20942460213388717,-0.004681595734187535,-0.015717129622186934,0.0075588181082691455,0.5057397959183673,2
A,query,6,flow_top4_turnover,L5,386,0.2145005613565445,0.21388888359069824,0.20000000298023224,0.23055554926395416,14,0.20892858505249023,0.21250000596046448,0.20069444179534912,0.22152778506278992,0.4325499629903775,7,0.21654383625302995,0.20984127053192683,-0.006702565721103123,-0.021228258098874773,0.005725626434598651,0.37559523809523815,3
A,query,8,flow_top4_turnover,L5,385,0.2219552844762802,0.21944443881511688,0.2083333283662796,0.2361111044883728,14,0.21567462384700775,0.20972222089767456,0.19583334028720856,0.23194444179534912,0.4031539888682746,7,0.22560941108635493,0.21892857125827245,-0.006680839828082493,-0.02176964921610696,0.013340892536299569,0.3905612244897959,2
A,query,9,flow_top4_turnover,L5,314,0.21643663942813873,0.21666666865348816,0.20277777314186096,0.23055554926395416,14,0.2172618955373764,0.21805554628372192,0.2118055522441864,0.22847221791744232,0.5319608735213831,6,0.21956017861763635,0.21358796209096909,-0.005972216526667277,-0.019699064393838246,0.009189814329147339,0.3759920634920635,2
A,query,10,flow_top4_turnover,L5,37,0.2131381332874298,0.21666666865348816,0.20555555820465088,0.22499999403953552,14,0.20396827161312103,0.20416666567325592,0.1979166567325592,0.2152777761220932,0.32625482625482627,1,0.22083333134651184,0.21666666865348816,-0.004166662693023682,-0.004166662693023682,-0.004166662693023682,0.25,0
A,query,12,flow_top4_turnover,L5,10,0.20666666328907013,0.20277777314186096,0.19583334028720856,0.2118055522441864,14,0.20515872538089752,0.20277777314186096,0.18125000596046448,0.21666666865348816,0.4607142857142857,1,0.20416666567325592,0.20277777314186096,-0.0013888925313949585,-0.0013888925313949585,-0.0013888925313949585,0.25,0
A,query,0,flow_top4_turnover,L12,386,0.16290299594402313,0.16249999403953552,0.14722222089767456,0.17777778208255768,14,0.16706350445747375,0.16944444179534912,0.15555556118488312,0.17916665971279144,0.5686528497409327,7,0.1664588110787528,0.16771825296538218,0.0012594418866293772,-0.0076676408627203525,0.009833704148020064,0.5454931972789115,4
A,query,4,flow_top4_turnover,L12,386,0.1517558991909027,0.1527777761220932,0.1388888955116272,0.1666666716337204,14,0.14444443583488464,0.14722222089767456,0.1284722238779068,0.1597222238779068,0.4121021465581051,7,0.1522108848605837,0.14625000740800584,-0.005960877452577863,-0.014956063990082058,0.0031533555792910635,0.40773809523809523,3
A,query,6,flow_top4_turnover,L12,386,0.1472797989845276,0.14722222089767456,0.13333334028720856,0.1631944477558136,14,0.1438492238521576,0.14166668057441711,0.13263888657093048,0.15486112236976624,0.45003700962250187,7,0.14543651044368744,0.14013889006205968,-0.005297620381627764,-0.018055909393089157,0.006438770358051563,0.44608843537414966,2
A,query,8,flow_top4_turnover,L12,385,0.14886724948883057,0.15000000596046448,0.13611111044883728,0.16111111640930176,14,0.1468254029750824,0.14861111342906952,0.1319444477558136,0.15763889253139496,0.47504638218923934,7,0.15219199231692723,0.13829365159784043,-0.013898340719086784,-0.026154574884900025,-0.0013888967888695852,0.2772534013605442,1
A,query,9,flow_top4_turnover,L12,314,0.15124735236167908,0.15000000596046448,0.1388888955116272,0.16388888657093048,14,0.1545635163784027,0.15694445371627808,0.14166668057441711,0.16597223281860352,0.5625568698817106,6,0.15025904277960458,0.15879630049069723,0.00853725771109263,-0.001868384579817454,0.01931216816107432,0.670436507936508,4
A,query,10,flow_top4_turnover,L12,37,0.14759761095046997,0.14722222089767456,0.13611111044883728,0.1666666716337204,14,0.14226190745830536,0.14166668057441711,0.12222222238779068,0.16041666269302368,0.416988416988417,1,0.16944444179534912,0.1527777761220932,-0.01666666567325592,-0.01666666567325592,-0.01666666567325592,0.0,0
A,query,12,flow_top4_turnover,L12,10,0.15194444358348846,0.15694445371627808,0.13472223281860352,0.1631944477558136,14,0.16031746566295624,0.15833333134651184,0.14791667461395264,0.17152777314186096,0.6107142857142858,1,0.16249999403953552,0.13611111044883728,-0.026388883590698242,-0.026388883590698242,-0.026388883590698242,0.0,0
A,query,0,flow_top4_turnover,L13,386,0.15746258199214935,0.15833333134651184,0.14444445073604584,0.17222222685813904,14,0.14999999105930328,0.1527777761220932,0.13055557012557983,0.16527777910232544,0.41200962250185047,7,0.1560326942375728,0.1552380993962288,-0.000794594841344016,-0.008249384856649807,0.008842617432985986,0.4060374149659864,2
A,query,4,flow_top4_turnover,L13,386,0.14974093437194824,0.15000000596046448,0.13333334028720856,0.16388888657093048,14,0.13968254625797272,0.14166668057441711,0.13124999403953552,0.1493055522441864,0.3558475203552924,7,0.15021731385162898,0.14275793944086348,-0.007459374410765511,-0.017479335569909642,0.005102042640958514,0.35514455782312926,1
A,query,6,flow_top4_turnover,L13,386,0.14219199120998383,0.14166666567325592,0.12777778506278992,0.15555556118488312,14,0.14742062985897064,0.14166668057441711,0.13124999403953552,0.16180555522441864,0.5326609918578831,7,0.14388700042452132,0.13876984481300628,-0.005117155611515045,-0.015377928103719438,0.005782314709254673,0.32113095238095235,2
A,query,8,flow_top4_turnover,L13,385,0.14175324141979218,0.14166666567325592,0.12777778506278992,0.15555556118488312,14,0.13750000298023224,0.13750000298023224,0.12013889104127884,0.15069444477558136,0.43070500927643784,7,0.13485922664403915,0.1368055556501661,0.0019463290061269487,-0.007618582488170692,0.011357703113130155,0.5491496598639456,4
A,query,9,flow_top4_turnover,L13,314,0.1375884711742401,0.1388888955116272,0.125,0.1527777761220932,14,0.1329365074634552,0.13611111044883728,0.1284722238779068,0.14652778208255768,0.4624658780709736,6,0.13969907661279043,0.14048611372709274,0.0007870371143023173,-0.009868827958901724,0.009760801990826925,0.5156746031746032,4
A,query,10,flow_top4_turnover,L13,37,0.1408408284187317,0.13611111044883728,0.13055555522441864,0.14722222089767456,14,0.1458333283662796,0.1458333432674408,0.1388888955116272,0.15625,0.6167953667953668,1,0.13333332538604736,0.14444445073604584,0.011111125349998474,0.011111125349998474,0.011111125349998474,1.0,1
A,query,12,flow_top4_turnover,L13,10,0.14777778089046478,0.14166668057441711,0.13680556416511536,0.16180555522441864,14,0.14523807168006897,0.13611111044883728,0.1284722238779068,0.16597223281860352,0.43214285714285716,1,0.15416666865348816,0.1111111119389534,-0.04305555671453476,-0.04305555671453476,-0.04305555671453476,0.0,0
A,query,0,flow_top4_turnover,L14,386,0.14289723336696625,0.14166666567325592,0.12777778506278992,0.15833333134651184,14,0.1478174775838852,0.1527777761220932,0.14305555820465088,0.15833333134651184,0.596780162842339,7,0.15286281492028916,0.1434325405529567,-0.009430274367332458,-0.025317460298538208,0.004538688968334875,0.42678571428571427,4
A,query,4,flow_top4_turnover,L14,386,0.1480282098054886,0.14722222089767456,0.13333334028720856,0.15833333134651184,14,0.14246031641960144,0.1388888955116272,0.12638889253139496,0.16180555522441864,0.41996669133974834,7,0.14738756843975612,0.1558730219091688,0.008485453469412667,0.0008323958941868373,0.01609715537301131,0.6183673469387755,4
A,query,6,flow_top4_turnover,L14,386,0.14251583814620972,0.14166666567325592,0.12777778506278992,0.15763889253139496,14,0.1488095223903656,0.14444443583488464,0.13958333432674408,0.16458334028720856,0.5856772760917839,7,0.15019841279302323,0.14390873057501657,-0.006289682218006679,-0.014511125428336007,0.0005815623061997523,0.38941326530612247,2
A,query,8,flow_top4_turnover,L14,385,0.13575758039951324,0.13611111044883728,0.12222222238779068,0.15000000596046448,14,0.14464284479618073,0.14444445073604584,0.12777778506278992,0.15208333730697632,0.6126159554730983,7,0.13684807611363276,0.13916667125054769,0.0023185951369149344,-0.0081266564982278,0.012192177346774488,0.4604166666666667,3
A,query,9,flow_top4_turnover,L14,314,0.14093241095542908,0.14166666567325592,0.12777778506278992,0.15486112236976624,14,0.15297618508338928,0.15138888359069824,0.13680556416511536,0.16597223281860352,0.643312101910828,6,0.13897707064946493,0.14972222596406937,0.01074515531460444,-0.0020138820012410483,0.02270502845446269,0.6888888888888888,4
A,query,10,flow_top4_turnover,L14,37,0.14166665077209473,0.14444445073604584,0.12777778506278992,0.15555556118488312,14,0.14821429550647736,0.1527777910232544,0.13680556416511536,0.16041666269302368,0.584942084942085,1,0.15694445371627808,0.17499999701976776,0.018055543303489685,0.018055543303489685,0.018055543303489685,0.75,1
A,query,12,flow_top4_turnover,L14,10,0.14194443821907043,0.14166666567325592,0.13263888657093048,0.14652778208255768,14,0.15218254923820496,0.1527777761220932,0.13124999403953552,0.17222222685813904,0.5964285714285714,1,0.12916666269302368,0.10833333432674408,-0.020833328366279602,-0.020833328366279602,-0.020833328366279602,0.0,0
A,query,0,flow_top4_turnover,L15,386,0.15743379294872284,0.15833333134651184,0.14444445073604584,0.17222222685813904,14,0.13531745970249176,0.13055555522441864,0.12777778506278992,0.14097222685813904,0.18514063656550703,7,0.1458852972303118,0.13865079624312265,-0.007234500987189156,-0.01598742657474109,0.001389457072530471,0.4417517006802721,2
A,query,4,flow_top4_turnover,L15,386,0.14633707702159882,0.14722222089767456,0.13055555522441864,0.16111111640930176,14,0.13253967463970184,0.13055555522441864,0.1111111119389534,0.15347221493721008,0.3463175425610659,7,0.13975340447255544,0.13966270003999984,-9.070443255560739e-05,-0.00974036678671837,0.009353740034358841,0.5045918367346939,4
A,query,6,flow_top4_turnover,L15,386,0.14412781596183777,0.14444445073604584,0.13055555522441864,0.15833333134651184,14,0.1438492089509964,0.14444443583488464,0.12638889253139496,0.15555556118488312,0.48612139156180606,7,0.14622071172509873,0.14970238187483378,0.003481670149735042,-0.00583900511264801,0.014058956104729858,0.5590986394557823,4
A,query,8,flow_top4_turnover,L15,385,0.13904041051864624,0.1388888955116272,0.125,0.1527777761220932,14,0.12519840896129608,0.12222222238779068,0.1076388880610466,0.13958333432674408,0.31651205936920224,7,0.13196806928941182,0.12480158997433526,-0.007166479315076556,-0.02171674370765686,0.005688182876578397,0.35650510204081637,3
A,query,9,flow_top4_turnover,L15,314,0.14752298593521118,0.14722222089767456,0.13333334028720856,0.16041666269302368,14,0.15099205076694489,0.14861111342906952,0.1423611044883728,0.16041666269302368,0.5475432211101001,6,0.1470403497417768,0.1478240763147672,0.0007837265729904175,-0.006534392635027568,0.007986105978488922,0.5154761904761905,4
A,query,10,flow_top4_turnover,L15,37,0.1389639675617218,0.1388888955116272,0.12222222238779068,0.1527777761220932,14,0.1498015969991684,0.15000000596046448,0.13611111044883728,0.1597222238779068,0.638030888030888,1,0.16805556416511536,0.15555556118488312,-0.012500002980232239,-0.012500002980232239,-0.012500002980232239,0.0,0
A,query,12,flow_top4_turnover,L15,10,0.1391666680574417,0.14166666567325592,0.125,0.15416666865348816,14,0.1378968358039856,0.1388888955116272,0.11944444477558136,0.15763889253139496,0.4928571428571429,1,0.13611111044883728,0.13333334028720856,-0.002777770161628723,-0.002777770161628723,-0.002777770161628723,0.5,0
A,query,0,flow_entropy_change,L2,386,2.60451251961058e-05,1.4171369912219234e-05,-0.00020441858214326203,0.00026567879831418395,14,6.745160499121994e-05,6.868987111374736e-05,-0.0001260632707271725,0.0004103849933017045,0.5440414507772021,7,0.00012578962741827127,-9.121566316545276e-05,-0.00021700529240271344,-0.0003659462498035282,-7.937100698265056e-05,0.2135204081632653,1
A,query,4,flow_entropy_change,L2,386,-0.00029525713762268424,-0.0002632366376928985,-0.0006159730837680399,9.675743785919622e-05,14,-0.0003599547781050205,-0.0003455475380178541,-0.0006359058315865695,9.16839562705718e-05,0.46965210954848263,7,-0.00039923982902629565,-0.0002519098603183271,0.00014732996662912359,-0.00011534159732816209,0.00044758590437205773,0.6074829931972789,4
A,query,6,flow_entropy_change,L2,386,-0.00015334258205257356,-0.00010318958811694756,-0.0005028257146477699,0.00023468752624467015,14,-0.0007645512814633548,-0.0010024525690823793,-0.001382138580083847,-0.00024084449978545308,0.24407846039970393,7,-0.0005145720788277686,-0.0002900536481839871,0.00022451842752551393,-5.698203136229754e-05,0.00048120324416751307,0.7375850340136054,5
A,query,8,flow_entropy_change,L2,385,-6.974025745876133e-05,-4.6228935389081016e-05,-0.0002832898171618581,0.00017480316455475986,14,4.190480103716254e-05,6.927461072336882e-05,-2.6313344278605655e-05,0.00022748144692741334,0.6111317254174397,7,1.6106117982417345e-05,-9.399686937935517e-05,-0.00011010298632235,-0.00021900925201927228,-8.067750747743844e-06,0.30578231292517005,1
A,query,9,flow_entropy_change,L2,314,-0.0005199247389100492,-0.0004956196062266827,-0.0007581511163152754,-0.0002680177567526698,14,-0.0008030802709981799,-0.0008541002171114087,-0.001016262685880065,-0.000552425510250032,0.28798908098271153,6,-0.0007308562392912185,-0.000702398926174889,2.8457313116329413e-05,-0.00016976162308613614,0.00021230046695563942,0.5178571428571428,3
A,query,10,flow_entropy_change,L2,37,-0.0004445760860107839,-0.0004888434777967632,-0.0007025835220701993,-0.0002147719351341948,14,-0.00013972852320875973,-0.00017569746705703437,-0.0003639840870164335,0.00021570062381215394,0.7181467181467182,1,-0.0005212794058024883,-0.0005170486401766539,4.230765625834465e-06,4.230765625834465e-06,4.230765625834465e-06,0.5,1
A,query,12,flow_entropy_change,L2,10,-0.00012111706018913537,7.18887458788231e-05,-0.00022605400590691715,0.0001662728318478912,14,0.00011253562843194231,0.00013294258678797632,-6.684965774184093e-05,0.00030203594360500574,0.6214285714285714,1,-0.0006347191520035267,-0.000529018638189882,0.00010570051381364465,0.00010570051381364465,0.00010570051381364465,0.5,1
A,query,0,flow_entropy_change,L3,386,-0.000843684421852231,-0.0007994441548362374,-0.001093242084607482,-0.0005562606966122985,14,-0.0007161996909417212,-0.0007942846859805286,-0.0009464721661061049,-0.0004754976253025234,0.5716136195410807,7,-0.0007695395449575569,-0.0006900685953691468,7.947094854898751e-05,-0.00011393661750064764,0.00029434602734649417,0.5601190476190475,4
A,query,4,flow_entropy_change,L3,386,-0.0009693123283796012,-0.0010274931555613875,-0.0013936958275735378,-0.0006582463975064456,14,-0.0007909237174317241,-0.0007449944387190044,-0.0012800153344869614,-0.00028291146736592054,0.5901184307920059,7,-0.0008839096678587209,-0.0008915275882048133,-7.6179193066699165e-06,-0.00013851261059504136,0.00012674633762799203,0.536734693877551,3
A,query,6,flow_entropy_change,L3,386,-0.00019294884987175465,-0.00014487818407360464,-0.00039743472007103264,7.971395825734362e-05,14,-0.00041535284253768623,-0.0003464074688963592,-0.0008490267209708691,3.594436748244334e-06,0.3802738712065137,7,-0.0002356121362286753,-0.0002877893836869459,-5.2177247458270616e-05,-0.0002436074242203696,0.00013510999872648534,0.49362244897959184,3
A,query,8,flow_entropy_change,L3,385,-0.0005789296701550484,-0.0005980180576443672,-0.0008466361905448139,-0.0003249096334911883,14,-0.0005470620817504823,-0.0006087498040869832,-0.0007202117703855038,-0.0004213231150060892,0.523747680890538,7,-0.0004320979903533433,-0.0005908871805461656,-0.00015878918929956853,-0.0005011411807832441,0.00012891300076652045,0.41955782312925166,3
A,query,9,flow_entropy_change,L3,314,-0.0017001954838633537,-0.0019132725428789854,-0.00236723804846406,-0.0008652963442727923,14,-0.0016998568316921592,-0.0019557178020477295,-0.0023473568726330996,-0.000867944851052016,0.494540491355778,6,-0.0017660987020159762,-0.0019946610555052757,-0.00022856235348929962,-0.0006518833494434754,0.00017858124920167005,0.4253968253968254,3
A,query,10,flow_entropy_change,L3,37,-0.0014472814509645104,-0.0015413772780448198,-0.0022571003064513206,-0.0005403694813139737,14,-0.0009080832242034376,-0.0009127807570621371,-0.0012490068329498172,-0.0004636308294720948,0.6583011583011583,1,-0.0013818461447954178,-0.0006674302858300507,0.0007144158589653671,0.0007144158589653671,0.0007144158589653671,1.0,1
A,query,12,flow_entropy_change,L3,10,-0.0007796249119564891,-0.00093558564549312,-0.0010903356596827507,-0.0004604835412465036,14,-0.000905724533367902,-0.001099966699257493,-0.0013689131010323763,-0.00022552085283678025,0.4357142857142857,1,-0.001315288944169879,-0.0013872120762243867,-7.192313205450773e-05,-7.192313205450773e-05,-7.192313205450773e-05,0.5,0
A,query,0,flow_entropy_change,L4,386,-0.00395939452573657,-0.003957114182412624,-0.004217289388179779,-0.003661304246634245,14,-0.003908856306225061,-0.0038632461801171303,-0.004081991035491228,-0.0037904116325080395,0.5227609178386381,7,-0.003924254128443343,-0.004036308499053121,-0.00011205437060977732,-0.0002229893338933055,-1.4115491649135994e-05,0.2879251700680272,1
A,query,4,flow_entropy_change,L4,386,-0.002278255997225642,-0.002253592014312744,-0.0026634265668690205,-0.0018242887454107404,14,-0.0023810702841728926,-0.002487625926733017,-0.00287142232991755,-0.0017045200802385807,0.44282013323464103,7,-0.0022892355752576676,-0.0023519713265289155,-6.273575127124786e-05,-0.0002531139849452302,0.00011487928360501013,0.43698979591836734,3
A,query,6,flow_entropy_change,L4,386,-0.0007099866052158177,-0.0007143815164454281,-0.0009191957069560885,-0.000470097380457446,14,-0.0009217237820848823,-0.0010041722562164068,-0.0011445616837590933,-0.0006174005102366209,0.3427091043671355,7,-0.0007411978315628533,-0.0007371348536772919,4.06297788556133e-06,-0.00022907137328210018,0.0002338444547993796,0.5687074829931973,4
A,query,8,flow_entropy_change,L4,385,-0.001177383353933692,-0.0011095632798969746,-0.0013314896496012807,-0.0009367550956085324,14,-0.0013508499832823873,-0.0012711925664916635,-0.0013333815149962902,-0.001075957901775837,0.373469387755102,7,-0.0012291549688338169,-0.0015033224398004158,-0.0002741674792819789,-0.0007893698510347999,0.00017244081079427685,0.39693877551020407,3
A,query,9,flow_entropy_change,L4,314,-0.002768883015960455,-0.0025189267471432686,-0.003881235606968403,-0.0014793259324505925,14,-0.0031850894447416067,-0.003105662763118744,-0.003388746175915003,-0.002741988282650709,0.39331210191082805,6,-0.00325866227891917,-0.0033289758721366525,-7.031359321748216e-05,-0.0005540066034882329,0.0004554976282330851,0.4710317460317461,3
A,query,10,flow_entropy_change,L4,37,-0.00418036850169301,-0.0042631058022379875,-0.005147096700966358,-0.0036381210666149855,14,-0.0029650398064404726,-0.002887760754674673,-0.003494309028610587,-0.00202918890863657,0.777992277992278,1,-0.0034971642307937145,-0.0029355373699218035,0.000561626860871911,0.000561626860871911,0.000561626860871911,1.0,1
A,query,12,flow_entropy_change,L4,10,-0.0017969779437407851,-0.0018283820245414972,-0.0020684697665274143,-0.0014184096362441778,14,-0.0021665391977876425,-0.0022445800714194775,-0.0026228558272123337,-0.0019189652521163225,0.3,1,-0.0018982412293553352,-0.0027119601145386696,-0.0008137188851833344,-0.0008137188851833344,-0.0008137188851833344,0.0,0
A,query,0,flow_entropy_change,L5,386,-0.002306934678927064,-0.0022636698558926582,-0.002577641513198614,-0.0019913355354219675,14,-0.0019282252760604024,-0.001884001074358821,-0.002189029473811388,-0.0018291559536010027,0.7387120651369357,7,-0.0021871263992839624,-0.0020823320041277577,0.0001047943951562047,1.3190629293343856e-06,0.00020011776027136608,0.6241496598639455,5
A,query,4,flow_entropy_change,L5,386,-0.0028889623936265707,-0.0029935643542557955,-0.00421949103474617,-0.0015594870783388615,14,-0.0028701298870146275,-0.003360300324857235,-0.0038224519230425358,-0.0017328972462564707,0.5049962990377498,7,-0.0029632573049249394,-0.002748028707823583,0.0002152285971013563,-7.707737469380456e-05,0.0004973758698075208,0.6533163265306122,5
A,query,6,flow_entropy_change,L5,386,-0.0014593477826565504,-0.00144489505328238,-0.0017240229062736034,-0.0011497039813548326,14,-0.00156533217523247,-0.0013542945962399244,-0.0022969485726207495,-0.001036694273352623,0.4770540340488527,7,-0.0013408813974820077,-0.0014661334238813392,-0.00012525202639933144,-0.0003098340461812248,4.023966279679111e-05,0.41309523809523807,3
A,query,8,flow_entropy_change,L5,385,-0.0015759126981720328,-0.001553347334265709,-0.0019176065688952804,-0.0011961737181991339,14,-0.00174212537240237,-0.001589945168234408,-0.0018937181448563933,-0.0013190037570893764,0.4909090909090909,7,-0.0017398433327408774,-0.0019901124594200936,-0.0002502691266792161,-0.0011472046441797698,0.0003690084309450218,0.5591836734693877,5
A,query,9,flow_entropy_change,L5,314,-0.004760765936225653,-0.004786965437233448,-0.006449658889323473,-0.00300845829769969,14,-0.005165415350347757,-0.005045145750045776,-0.0061076027341187,-0.004181620664894581,0.4422202001819836,6,-0.0052329055809726315,-0.005849846638739109,-0.0006169410577664772,-0.0012464425526559353,-3.638956695795059e-05,0.2726190476190476,2
A,query,10,flow_entropy_change,L5,37,-0.005511742550879717,-0.005713469814509153,-0.006855434738099575,-0.004647934343665838,14,-0.0033621282782405615,-0.0032400155905634165,-0.004075988661497831,-0.0017235585255548358,0.8088803088803089,1,-0.005151396617293358,-0.003312179585918784,0.0018392170313745737,0.0018392170313745737,0.0018392170313745737,1.0,1
A,query,12,flow_entropy_change,L5,10,-0.0024367948062717915,-0.0019252769416198134,-0.0027387035079300404,-0.0014559191185981035,14,-0.0030882281716912985,-0.0031532675493508577,-0.003740708576515317,-0.002249808283522725,0.30714285714285716,1,-0.004113928414881229,-0.0051501234993338585,-0.001036195084452629,-0.001036195084452629,-0.001036195084452629,0.5,0
A,query,0,flow_entropy_change,L12,386,-0.002500128000974655,-0.002417835406959057,-0.0028795916587114334,-0.0021160917822271585,14,-0.0023470718879252672,-0.002330468036234379,-0.0025699022226035595,-0.002115593058988452,0.5755921539600296,7,-0.0024364189178283724,-0.002380893931591085,5.552498623728752e-05,-0.00011530767826895629,0.00019714130986747984,0.6284013605442177,5
A,query,4,flow_entropy_change,L12,386,-0.003880648408085108,-0.003845944767817855,-0.004384319297969341,-0.003319591749459505,14,-0.0042554703541100025,-0.004229225218296051,-0.004558383021503687,-0.0037467279471457005,0.3747224278312361,7,-0.004077106348371932,-0.004083630263007113,-6.523914635181427e-06,-0.0003202412210937057,0.0002916076353618076,0.5220238095238096,3
A,query,6,flow_entropy_change,L12,386,-0.0035835246089845896,-0.0035958820953965187,-0.004217049106955528,-0.0029037892818450928,14,-0.0035439629573374987,-0.00326756713911891,-0.004225097596645355,-0.0028347212355583906,0.5186898593634345,7,-0.003576763439923525,-0.0035624373371579816,1.432610276554312e-05,-0.0003537568413386388,0.0003379788557400128,0.5302721088435375,4
A,query,8,flow_entropy_change,L12,385,-0.003288043662905693,-0.0033533177338540554,-0.0037536933086812496,-0.0027790332678705454,14,-0.004248324781656265,-0.004461642820388079,-0.004809048026800156,-0.003624534234404564,0.18979591836734694,7,-0.0036195777356624603,-0.0038561788387596607,-0.0002366011030972004,-0.0006778726487287454,0.0002526912971266678,0.35518707482993195,2
A,query,9,flow_entropy_change,L12,314,-0.003494036151096225,-0.003275616094470024,-0.004148548003286123,-0.002692491514608264,14,-0.004628480412065983,-0.00490711210295558,-0.005135367624461651,-0.004319826140999794,0.20336669699727025,6,-0.004280672292225063,-0.004374763385082285,-9.409109285722177e-05,-0.0007818827871233225,0.0004863444870958726,0.4515873015873016,3
A,query,10,flow_entropy_change,L12,37,-0.004232562147080898,-0.00425622658804059,-0.005116277374327183,-0.003263198770582676,14,-0.004141076933592558,-0.004107083193957806,-0.004311312921345234,-0.0037998016923666,0.5386100386100386,1,-0.0033333676401525736,-0.003922029864042997,-0.0005886622238904238,-0.0005886622238904238,-0.0005886622238904238,0.5,0
A,query,12,flow_entropy_change,L12,10,-0.00410088524222374,-0.003941636066883802,-0.004943194333463907,-0.0034347171895205975,14,-0.004450390115380287,-0.004273046739399433,-0.005457301624119282,-0.0038697300478816032,0.39285714285714285,1,-0.0034522078931331635,-0.0038605290465056896,-0.00040832115337252617,-0.00040832115337252617,-0.00040832115337252617,0.5,0
A,query,0,flow_entropy_change,L13,386,-0.0029794261790812016,-0.002980356104671955,-0.0032999515533447266,-0.0026952605694532394,14,-0.003270864486694336,-0.0032951533794403076,-0.003408128395676613,-0.003110632998868823,0.29829755736491487,7,-0.003133750587169613,-0.0031888080162129234,-5.5057429043310026e-05,-0.00015311109434281076,4.341972193547618e-05,0.30085034013605444,3
A,query,4,flow_entropy_change,L13,386,-0.003299481002613902,-0.0032924357801675797,-0.003859307849779725,-0.002758739283308387,14,-0.002824043622240424,-0.002835615538060665,-0.0030919555574655533,-0.0026155293453484774,0.6893042190969653,7,-0.0028610683678250226,-0.002750499839229243,0.00011056852859577962,-0.0001330073324165174,0.00036736871074286406,0.6001700680272108,4
A,query,6,flow_entropy_change,L13,386,-0.003637468907982111,-0.003600904019549489,-0.004219662863761187,-0.002931237919256091,14,-0.0035582915879786015,-0.0036706600803881884,-0.004350971896201372,-0.0028870899695903063,0.5101776461880089,7,-0.0030570838799966232,-0.0032212291844189167,-0.0001641453044222934,-0.000419857822791008,0.00010741866592849986,0.4869897959183673,2
