row,source_run,run_id,suite,task,episode,sequence,subtask,init_state,seed,success,length,regime,replan_steps,primary_failure_reason,freeze_back_quarter,freeze_back_half,freeze_back_eighth,freeze_all_half,freeze_all_quarter,freeze_all_eighth,freeze_front_half,freeze_front_quarter,freeze_front_eighth,freeze_back_quarter_k1,freeze_back_quarter_k4,freeze_back_quarter_b2,freeze_back_quarter_b8,recurrence_back_015,recurrence_back_025,recurrence_back_035,collapse_back_half,joint_back_half,collapse_back_quarter,joint_back_quarter,freeze_back_half_k1,freeze_back_half_k4,freeze_back_half_k8,primary_previous_query_only,primary_observation_onset_q,primary_actions_executed_before_alarm
1062,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,38,-1,-1,3,1006,False,52,libero_natural,10,stable_grasp_not_observed,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,5,-1,-1,-1,-1,33,36,40,-1,-1,-1
1064,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,40,-1,-1,3,1008,False,52,libero_natural,10,stable_grasp_not_observed,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,5,-1,-1,-1,-1,31,34,-1,-1,-1,-1
1065,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,41,-1,-1,3,1009,False,52,libero_natural,10,stable_grasp_not_observed,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,33,36,40,-1,-1,-1
1066,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,42,-1,-1,3,1010,False,52,libero_natural,10,stable_grasp_not_observed,-1,33,-1,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,32,35,39,-1,-1,-1
1068,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,44,-1,-1,3,1012,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,10,-1,-1,-1,-1,-1
1069,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,45,-1,-1,3,1013,False,52,libero_natural,10,stable_grasp_not_observed,-1,33,-1,45,-1,-1,-1,-1,-1,-1,-1,45,-1,-1,-1,5,-1,-1,-1,-1,32,35,39,-1,-1,-1
1070,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,46,-1,-1,3,1014,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,31,46,50,-1,-1,-1
1072,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,48,-1,-1,3,1016,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,30,-1,-1,-1,-1,-1
1073,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,49,-1,-1,3,1017,False,52,libero_natural,10,stable_grasp_not_observed,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,32,35,39,-1,-1,-1
1074,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,50,-1,-1,3,1018,False,52,libero_natural,10,goal_predicate_regressed,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,31,34,-1,-1,-1,-1
1076,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,52,-1,-1,3,1020,False,52,libero_natural,10,stable_grasp_not_observed,-1,32,-1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,31,34,38,-1,-1,-1
1077,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,53,-1,-1,3,1021,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,51,5,-1,-1,-1,-1,32,35,39,-1,-1,-1
1078,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,54,-1,-1,3,1022,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,-1,-1,-1,7,-1,-1,-1,-1,32,35,39,-1,-1,-1
1079,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,55,-1,-1,3,1023,False,52,libero_natural,10,goal_predicate_regressed,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,32,-1,-1,-1,-1,-1
1080,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,56,-1,-1,3,1024,False,52,libero_natural,10,timeout_while_holding_target,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,32,35,39,-1,-1,-1
1081,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,57,-1,-1,3,1025,False,52,libero_natural,10,stable_grasp_not_observed,-1,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,32,-1,-1,-1,-1,-1
1082,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,58,-1,-1,3,1026,False,52,libero_natural,10,stable_grasp_not_observed,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,50,7,-1,-1,-1,-1,32,35,39,-1,-1,-1
1084,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,60,-1,-1,3,1028,False,52,libero_natural,10,stable_grasp_not_observed,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,31,34,38,-1,-1,-1
1085,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,61,-1,-1,3,1029,False,52,libero_natural,10,stable_grasp_not_observed,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,32,35,39,-1,-1,-1
1086,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,62,-1,-1,3,1030,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,30,-1,-1,-1,-1,-1
1087,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,63,-1,-1,3,1031,False,52,libero_natural,10,stable_grasp_not_observed,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,41,7,-1,-1,-1,-1,33,36,40,-1,-1,-1
1090,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,66,-1,-1,7,1002,False,52,libero_natural,10,object_released_or_dropped_before_goal,-1,33,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,32,-1,-1,-1,-1,-1
1093,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,69,-1,-1,7,1005,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
1098,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,74,-1,-1,7,1010,False,52,libero_natural,10,object_released_or_dropped_before_goal,-1,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,33,-1,-1,-1,-1,-1
1120,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,96,-1,-1,10,1000,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1121,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,97,-1,-1,10,1001,False,52,libero_natural,10,stable_grasp_not_observed,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,5,-1,-1,-1,-1,29,32,-1,-1,-1,-1
1122,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,98,-1,-1,10,1002,False,52,libero_natural,10,timeout_while_holding_target,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1123,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,99,-1,-1,10,1003,False,52,libero_natural,10,approached_target_without_observed_contact,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1125,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,101,-1,-1,10,1005,False,52,libero_natural,10,stable_grasp_not_observed,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,5,-1,-1,-1,-1,29,32,36,-1,-1,-1
1126,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,102,-1,-1,10,1006,False,52,libero_natural,10,stable_grasp_not_observed,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,5,-1,-1,-1,-1,29,32,36,-1,-1,-1
1129,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,105,-1,-1,10,1009,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1130,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,106,-1,-1,10,1010,False,52,libero_natural,10,object_released_or_dropped_before_goal,-1,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,47,-1,-1,-1,-1,-1
1131,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,107,-1,-1,10,1011,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1133,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,109,-1,-1,10,1013,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1134,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,110,-1,-1,10,1014,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1137,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,113,-1,-1,10,1017,False,52,libero_natural,10,stable_grasp_not_observed,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,29,32,36,-1,-1,-1
1138,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,114,-1,-1,10,1018,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1140,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,116,-1,-1,10,1020,False,52,libero_natural,10,stable_grasp_not_observed,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,35,6,-1,-1,-1,-1,29,32,36,-1,-1,-1
1141,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,117,-1,-1,10,1021,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1142,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,118,-1,-1,10,1022,False,52,libero_natural,10,timeout_while_holding_target,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1143,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,119,-1,-1,10,1023,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1145,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,121,-1,-1,10,1025,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1146,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,122,-1,-1,10,1026,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1148,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,124,-1,-1,10,1028,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,5,-1,-1,-1,-1,30,33,-1,-1,-1,-1
1149,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,125,-1,-1,10,1029,False,52,libero_natural,10,approached_target_without_observed_contact,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1150,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,126,-1,-1,10,1030,False,52,libero_natural,10,stable_grasp_not_observed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1151,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,127,-1,-1,10,1031,False,52,libero_natural,10,goal_predicate_regressed,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1153,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,129,-1,-1,13,1001,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
1154,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,130,-1,-1,13,1002,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
1155,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,131,-1,-1,13,1003,False,52,libero_natural,10,stable_grasp_not_observed,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,29,32,36,-1,-1,-1
1156,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,132,-1,-1,13,1004,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,30,33,37,-1,-1,-1
1157,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,133,-1,-1,13,1005,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
1159,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,135,-1,-1,13,1007,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,39,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
1161,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,137,-1,-1,13,1009,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,30,33,37,-1,-1,-1
1162,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,138,-1,-1,13,1010,False,52,libero_natural,10,stable_grasp_not_observed,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,31,34,38,-1,-1,-1
1164,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,140,-1,-1,13,1012,False,52,libero_natural,10,stable_grasp_not_observed,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,7,-1,-1,-1,-1,31,34,38,-1,-1,-1
1165,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,141,-1,-1,13,1013,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
1166,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,142,-1,-1,13,1014,False,52,libero_natural,10,stable_grasp_not_observed,-1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21,5,-1,-1,-1,-1,33,36,40,-1,-1,-1
1167,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,143,-1,-1,13,1015,False,52,libero_natural,10,stable_grasp_not_observed,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,31,34,38,-1,-1,-1
1168,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,144,-1,-1,13,1016,False,52,libero_natural,10,timeout_while_holding_target,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,29,32,36,-1,-1,-1
1169,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,145,-1,-1,13,1017,False,52,libero_natural,10,stable_grasp_not_observed,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,31,34,38,-1,-1,-1
1170,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,146,-1,-1,13,1018,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,45,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
1171,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,147,-1,-1,13,1019,False,52,libero_natural,10,stable_grasp_not_observed,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
1174,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,150,-1,-1,13,1022,False,52,libero_natural,10,timeout_while_holding_target,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,30,33,37,-1,-1,-1
1176,cache/HiMoE-VLA/libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove/right-16x32,right-16x32,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,152,-1,-1,13,1024,False,52,libero_natural,10,object_moved_but_goal_unmet,-1,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,31,-1,-1,-1,-1,-1
