rule,regime,run_id,suite,query,stratification,active,failures,pooled_auc,matched_auc,equal_stratum_auc,pairs,comparable_strata,positive_strata,alerts,tp,fpr_active,matched_expected_tp,matched_lift
freeze_back_eighth,pin_intervention,pin-on,libero_spatial,11,task,15,8,0.4107142857142857,0.4107142857142857,0.4107142857142857,56,1,0,0,0,0.0,0.0,
freeze_back_eighth,pin_intervention,pin-on,libero_spatial,11,task_init,15,8,0.4107142857142857,,,0,0,0,0,0,0.0,0.0,
freeze_back_eighth,pin_intervention,pin-on,libero_spatial,13,task,9,8,0.75,0.75,0.75,8,1,1,0,0,0.0,0.0,
freeze_back_eighth,pin_intervention,pin-on,libero_spatial,13,task_init,9,8,0.75,,,0,0,0,0,0,0.0,0.0,
freeze_back_eighth,pin_intervention,pin-on,libero_spatial,15,task,8,8,,,,0,0,0,0,0,,0.0,
freeze_back_eighth,pin_intervention,pin-on,libero_spatial,15,task_init,8,8,,,,0,0,0,0,0,,0.0,
freeze_back_eighth,pin_intervention,pin-on,libero_spatial,19,task,8,8,,,,0,0,0,0,0,,0.0,
freeze_back_eighth,pin_intervention,pin-on,libero_spatial,19,task_init,8,8,,,,0,0,0,0,0,,0.0,
freeze_back_eighth,pin_smoke,pin-smoke,libero_spatial,7,task,2,0,,,,0,0,0,0,0,0.0,0.0,
freeze_back_eighth,pin_smoke,pin-smoke,libero_spatial,7,task_init,2,0,,,,0,0,0,0,0,0.0,0.0,
freeze_back_eighth,pin_smoke,pin-smoke,libero_spatial,9,task,1,0,,,,0,0,0,0,0,0.0,0.0,
freeze_back_eighth,pin_smoke,pin-smoke,libero_spatial,9,task_init,1,0,,,,0,0,0,0,0,0.0,0.0,
recurrence_back_025,calvin_partial,routes-v1,calvin_d,5,task,286,30,0.47825520833333335,0.4966887417218543,0.502991452991453,151,13,6,0,0,0.0,0.0,
recurrence_back_025,calvin_partial,routes-v1,calvin_d,5,task_init,286,30,0.47825520833333335,,,0,0,0,0,0,0.0,0.0,
recurrence_back_025,calvin_partial,routes-v1,calvin_d,7,task,193,30,0.5468302658486708,0.6017699115044248,0.608080808080808,113,11,8,1,1,0.0,0.3333333333333333,3.0
recurrence_back_025,calvin_partial,routes-v1,calvin_d,7,task_init,193,30,0.5468302658486708,,,0,0,0,1,1,0.0,1.0,1.0
recurrence_back_025,calvin_partial,routes-v1,calvin_d,9,task,119,30,0.6292134831460674,0.6071428571428571,0.5063131313131313,84,11,5,4,3,0.011235955056179775,2.4333333333333336,1.232876712328767
recurrence_back_025,calvin_partial,routes-v1,calvin_d,9,task_init,119,30,0.6292134831460674,,,0,0,0,4,3,0.011235955056179775,3.0,1.0
recurrence_back_025,calvin_partial,routes-v1,calvin_d,11,task,70,30,0.48083333333333333,0.5,0.5979166666666667,50,8,5,7,3,0.1,3.225,0.9302325581395349
recurrence_back_025,calvin_partial,routes-v1,calvin_d,11,task_init,70,30,0.48083333333333333,,,0,0,0,7,3,0.1,3.0,1.0
recurrence_back_025,calvin_partial,routes-v1,calvin_d,13,task,52,30,0.5196969696969697,0.4838709677419355,0.5104166666666666,31,8,4,7,5,0.09090909090909091,5.533333333333333,0.9036144578313253
recurrence_back_025,calvin_partial,routes-v1,calvin_d,13,task_init,52,30,0.5196969696969697,,,0,0,0,7,5,0.09090909090909091,5.0,1.0
recurrence_back_025,calvin_partial,routes-v1,calvin_d,15,task,41,30,0.5757575757575758,0.55,0.5,20,5,2,6,4,0.18181818181818182,4.15,0.9638554216867469
recurrence_back_025,calvin_partial,routes-v1,calvin_d,15,task_init,41,30,0.5757575757575758,,,0,0,0,6,4,0.18181818181818182,4.0,1.0
recurrence_back_025,calvin_partial,routes-v1,calvin_d,19,task,37,30,0.4,0.35714285714285715,0.4666666666666666,14,5,2,6,5,0.14285714285714285,4.75,1.0526315789473684
recurrence_back_025,calvin_partial,routes-v1,calvin_d,19,task_init,37,30,0.4,,,0,0,0,6,5,0.14285714285714285,5.0,1.0
recurrence_back_025,calvin_partial,routes-v1,calvin_d,25,task,33,30,0.6222222222222222,1.0,1.0,3,1,1,3,3,0.0,3.0,1.0
recurrence_back_025,calvin_partial,routes-v1,calvin_d,25,task_init,33,30,0.6222222222222222,,,0,0,0,3,3,0.0,3.0,1.0
recurrence_back_025,calvin_partial,routes-v1,calvin_d,31,task,31,30,0.9333333333333333,1.0,1.0,3,1,1,4,4,0.0,3.75,1.0666666666666667
recurrence_back_025,calvin_partial,routes-v1,calvin_d,31,task_init,31,30,0.9333333333333333,,,0,0,0,4,4,0.0,4.0,1.0
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,5,task,705,77,0.5653073041608073,0.5997392438070405,0.6049061181873682,767,16,12,7,5,0.0031847133757961785,2.01330750569881,2.4834755673672024
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,5,task_init,705,77,0.5653073041608073,,,0,0,0,7,5,0.0031847133757961785,5.0,1.0
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,7,task,476,77,0.5979884776877258,0.5474060822898033,0.5972476680065966,559,16,11,10,3,0.017543859649122806,4.224021592442645,0.710223642172524
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,7,task_init,476,77,0.5979884776877258,,,0,0,0,10,3,0.017543859649122806,3.0,1.0
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,9,task,274,77,0.5902168897092755,0.5915915915915916,0.5844444444444444,333,15,8,8,3,0.025380710659898477,2.8999333999333996,1.0345065166216916
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,9,task_init,274,77,0.5902168897092755,,,0,0,0,8,3,0.025380710659898477,3.0,1.0
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,11,task,170,77,0.5137550621421589,0.5370370370370371,0.5505341880341881,216,13,7,14,8,0.06451612903225806,7.394017094017094,1.081955843255115
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,11,task_init,170,77,0.5137550621421589,,,0,0,0,14,8,0.06451612903225806,8.0,1.0
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,13,task,135,77,0.5152261531571877,0.6024844720496895,0.4543650793650793,161,12,4,9,6,0.05172413793103448,4.916666666666666,1.2203389830508475
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,13,task_init,135,77,0.5152261531571877,,,0,0,0,9,6,0.05172413793103448,6.0,1.0
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,15,task,119,77,0.5102040816326531,0.5714285714285714,0.6047619047619047,119,11,5,13,10,0.07142857142857142,9.51388888888889,1.051094890510949
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,15,task_init,119,77,0.5102040816326531,,,0,0,0,13,10,0.07142857142857142,10.0,1.0
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,19,task,97,77,0.6525974025974026,0.68,0.7110119047619048,50,8,5,11,10,0.05,9.455555555555556,1.0575793184488838
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,19,task_init,97,77,0.6525974025974026,,,0,0,0,11,10,0.05,10.0,1.0
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,25,task,87,77,0.6272727272727273,0.7,0.6628571428571428,30,5,4,14,13,0.1,12.698412698412698,1.0237500000000002
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,25,task_init,87,77,0.6272727272727273,,,0,0,0,14,13,0.1,13.0,1.0
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,31,task,80,77,0.7402597402597403,0.6428571428571429,0.6428571428571429,14,1,1,10,10,0.0,9.777777777777779,1.0227272727272727
recurrence_back_025,calvin_partial,routes-v2-20260903,calvin_d,31,task_init,80,77,0.7402597402597403,,,0,0,0,10,10,0.0,10.0,1.0
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,5,task,512,12,0.43216666666666664,0.43216666666666664,0.43216666666666664,6000,1,0,132,2,0.26,3.09375,0.6464646464646465
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,5,task_init,512,12,0.43216666666666664,0.5446927374301676,0.6373919930875576,358,8,5,132,2,0.26,1.59375,1.2549019607843137
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,7,task,512,12,0.4053333333333333,0.4053333333333333,0.4053333333333333,6000,1,0,7,0,0.014,0.1640625,0.0
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,7,task_init,512,12,0.4053333333333333,0.4273743016759777,0.4689468125960061,358,8,4,7,0,0.014,0.15625,0.0
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,9,task,291,12,0.31451612903225806,0.31451612903225806,0.31451612903225806,3348,1,0,6,0,0.021505376344086023,0.24742268041237114,0.0
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,9,task_init,291,12,0.31451612903225806,0.3225806451612903,0.35740869484612525,186,8,2,6,0,0.021505376344086023,0.6360119047619047,0.0
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,11,task,34,12,0.4734848484848485,0.4734848484848485,0.4734848484848485,264,1,0,5,3,0.09090909090909091,1.7647058823529413,1.6999999999999997
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,11,task_init,34,12,0.4734848484848485,0.20833333333333334,0.6666666666666666,24,3,2,5,3,0.09090909090909091,2.6500000000000004,1.132075471698113
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,13,task,15,12,0.3333333333333333,0.3333333333333333,0.3333333333333333,36,1,0,2,2,0.0,1.6,1.25
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,13,task_init,15,12,0.3333333333333333,0.0,0.0,6,3,0,2,2,0.0,2.0,1.0
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,15,task,14,12,0.5,0.5,0.5,24,1,0,0,0,0.0,0.0,
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,15,task_init,14,12,0.5,0.5,0.5,2,2,1,0,0,0.0,0.0,
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,19,task,13,12,0.25,0.25,0.25,12,1,0,0,0,0.0,0.0,
recurrence_back_025,duplicate_pin_base,pin-base,libero_spatial,19,task_init,13,12,0.25,1.0,1.0,1,1,1,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_goal,5,task,1024,42,0.8848317331005722,0.7709219858156028,0.7709219858156028,19740,1,1,32,0,0.032586558044806514,2.625,0.0
recurrence_back_025,libero_natural,right-16x32,libero_goal,5,task_init,1024,42,0.8848317331005722,0.5676156583629893,0.5078721885491312,562,7,5,32,0,0.032586558044806514,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_goal,7,task,1024,42,0.25497041993987,0.29934143870314084,0.29934143870314084,19740,1,0,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_goal,7,task_init,1024,42,0.25497041993987,0.4750889679715303,0.47753120961646306,562,7,3,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_goal,9,task,1024,42,0.8568519057317427,0.7009118541033434,0.7009118541033434,19740,1,1,312,39,0.2780040733197556,25.59375,1.5238095238095237
recurrence_back_025,libero_natural,right-16x32,libero_goal,9,task_init,1024,42,0.8568519057317427,0.4359430604982206,0.35779634001666416,562,7,2,312,39,0.2780040733197556,39.15625,0.9960095770151636
recurrence_back_025,libero_natural,right-16x32,libero_goal,11,task,1024,42,0.26532344098535543,0.454305977710233,0.454305977710233,19740,1,0,5,0,0.0050916496945010185,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_goal,11,task_init,1024,42,0.26532344098535543,0.505338078291815,0.5841918605286632,562,7,5,5,0,0.0050916496945010185,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_goal,13,task,524,42,0.5198577356253705,0.5113981762917933,0.5113981762917933,19740,1,1,14,1,0.026970954356846474,1.1484375,0.8707482993197279
recurrence_back_025,libero_natural,right-16x32,libero_goal,13,task_init,524,42,0.5198577356253705,0.5516014234875445,0.6369352925943582,562,7,5,14,1,0.026970954356846474,1.75,0.5714285714285714
recurrence_back_025,libero_natural,right-16x32,libero_goal,15,task,512,42,0.2783181357649443,0.2783181357649443,0.2783181357649443,19740,1,0,7,0,0.014893617021276596,0.57421875,0.0
recurrence_back_025,libero_natural,right-16x32,libero_goal,15,task_init,512,42,0.2783181357649443,0.26868327402135234,0.3481585107161144,562,7,2,7,0,0.014893617021276596,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_goal,19,task,118,42,0.7760025062656641,0.7760025062656641,0.7760025062656641,3192,1,1,1,1,0.0,0.3559322033898305,2.8095238095238098
recurrence_back_025,libero_natural,right-16x32,libero_goal,19,task_init,118,42,0.7760025062656641,0.9259259259259259,0.9259259259259259,27,1,1,1,1,0.0,1.0,1.0
recurrence_back_025,libero_natural,right-16x32,libero_goal,25,task,42,42,,,,0,0,0,0,0,,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_goal,25,task_init,42,42,,,,0,0,0,0,0,,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_long,5,task,512,216,0.3269519519519519,0.3269519519519519,0.3269519519519519,63936,1,0,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_long,5,task_init,512,216,0.3269519519519519,0.4447211155378486,0.46900740150425785,2008,13,5,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_long,7,task,512,216,0.40457645145145144,0.40457645145145144,0.40457645145145144,63936,1,0,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_long,7,task_init,512,216,0.40457645145145144,0.4795816733067729,0.45307655041477646,2008,13,5,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_long,9,task,512,216,0.3689314314314314,0.3689314314314314,0.3689314314314314,63936,1,0,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_long,9,task_init,512,216,0.3689314314314314,0.4845617529880478,0.5601027974728222,2008,13,7,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_long,11,task,512,216,0.44849537037037035,0.44849537037037035,0.44849537037037035,63936,1,0,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_long,11,task_init,512,216,0.44849537037037035,0.5378486055776892,0.51166186669161,2008,13,8,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_long,13,task,512,216,0.5419012762762763,0.5419012762762763,0.5419012762762763,63936,1,1,2,2,0.0,0.84375,2.3703703703703702
recurrence_back_025,libero_natural,right-16x32,libero_long,13,task_init,512,216,0.5419012762762763,0.46563745019920316,0.42129794283999444,2008,13,2,2,2,0.0,1.71875,1.1636363636363636
recurrence_back_025,libero_natural,right-16x32,libero_long,15,task,512,216,0.40202702702702703,0.40202702702702703,0.40202702702702703,63936,1,0,6,1,0.016891891891891893,2.53125,0.3950617283950617
recurrence_back_025,libero_natural,right-16x32,libero_long,15,task_init,512,216,0.40202702702702703,0.31623505976095617,0.3114340932550779,2008,13,4,6,1,0.016891891891891893,2.125,0.47058823529411764
recurrence_back_025,libero_natural,right-16x32,libero_long,19,task,512,216,0.5674111611611612,0.5674111611611612,0.5674111611611612,63936,1,1,3,3,0.0,1.265625,2.3703703703703702
recurrence_back_025,libero_natural,right-16x32,libero_long,19,task_init,512,216,0.5674111611611612,0.5084661354581673,0.4558705232243463,2008,13,4,3,3,0.0,2.15625,1.391304347826087
recurrence_back_025,libero_natural,right-16x32,libero_long,25,task,512,216,0.5677396146146146,0.5677396146146146,0.5677396146146146,63936,1,1,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_long,25,task_init,512,216,0.5677396146146146,0.45667330677290835,0.47139405749092833,2008,13,5,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_long,31,task,512,216,0.1701388888888889,0.1701388888888889,0.1701388888888889,63936,1,0,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_long,31,task_init,512,216,0.1701388888888889,0.24302788844621515,0.2576547612305943,2008,13,1,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_spatial,5,task,1024,49,0.3911250654107797,0.4995121951219512,0.47733511142721663,23575,2,1,132,2,0.13333333333333333,3.09375,0.6464646464646465
recurrence_back_025,libero_natural,right-16x32,libero_spatial,5,task_init,1024,49,0.3911250654107797,0.48477366255144033,0.5026496615783411,1215,20,9,132,2,0.13333333333333333,1.59375,1.2549019607843137
recurrence_back_025,libero_natural,right-16x32,libero_spatial,7,task,1024,49,0.38256410256410256,0.39910922587486747,0.40115884305357985,23575,2,0,25,0,0.02564102564102564,1.46484375,0.0
recurrence_back_025,libero_natural,right-16x32,libero_spatial,7,task_init,1024,49,0.38256410256410256,0.24526748971193416,0.2980373703917051,1215,20,5,25,0,0.02564102564102564,4.5,0.0
recurrence_back_025,libero_natural,right-16x32,libero_spatial,9,task,803,49,0.279326584745304,0.24212589016871386,0.27142591657871795,20923,2,0,6,0,0.007957559681697613,0.24742268041237114,0.0
recurrence_back_025,libero_natural,right-16x32,libero_spatial,9,task_init,803,49,0.279326584745304,0.21188878235858102,0.2599232393631813,1043,20,3,6,0,0.007957559681697613,0.6360119047619047,0.0
recurrence_back_025,libero_natural,right-16x32,libero_spatial,11,task,543,49,0.48884574072543996,0.3768050541516246,0.4244142061938672,17728,2,0,5,3,0.004048582995951417,1.7647058823529413,1.6999999999999997
recurrence_back_025,libero_natural,right-16x32,libero_spatial,11,task_init,543,49,0.48884574072543996,0.3047508690614137,0.4135219556120557,863,15,5,5,3,0.004048582995951417,2.6500000000000004,1.132075471698113
recurrence_back_025,libero_natural,right-16x32,libero_spatial,13,task,109,49,0.20952380952380953,0.12727272727272726,0.2285443338074917,2145,2,0,2,2,0.0,1.6,1.25
recurrence_back_025,libero_natural,right-16x32,libero_spatial,13,task_init,109,49,0.20952380952380953,0.09836065573770492,0.0844671201814059,61,7,0,2,2,0.0,2.0,1.0
recurrence_back_025,libero_natural,right-16x32,libero_spatial,15,task,54,49,0.5102040816326531,0.6074074074074074,0.5653153153153153,135,2,1,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_spatial,15,task_init,54,49,0.5102040816326531,0.7142857142857143,0.5,7,4,2,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_spatial,19,task,51,49,0.23469387755102042,0.22448979591836735,0.23310810810810811,49,2,0,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-16x32,libero_spatial,19,task_init,51,49,0.23469387755102042,0.3333333333333333,0.5,3,2,1,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,5,task,4000,102,0.6448052797311844,0.461835311651674,0.4649943137730326,37574,8,2,78,2,0.019497178040020522,3.3274999999999997,0.6010518407212623
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,5,task_init,4000,102,0.6448052797311844,0.5022321428571429,0.48142361111111104,448,48,24,78,2,0.019497178040020522,2.0,1.0
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,7,task,3879,102,0.3608476485643238,0.4847546323490148,0.574198834808773,37454,8,6,962,16,0.2504633306857294,17.478846153846156,0.9153922323687973
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,7,task_init,3879,102,0.3608476485643238,0.47392290249433106,0.4854910714285714,441,48,25,962,16,0.2504633306857294,19.06547619047619,0.8392132375897596
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,9,task,2027,102,0.7905882352941176,0.6475180765647873,0.5022469628468775,22543,8,5,324,56,0.13922077922077922,41.79974358974359,1.3397211368000048
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,9,task_init,2027,102,0.7905882352941176,0.4874551971326165,0.47537414965986385,279,35,16,324,56,0.13922077922077922,55.625,1.006741573033708
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,11,task,1648,102,0.5673020825406488,0.5141296250310404,0.4910811242067126,20135,5,2,29,10,0.012289780077619664,10.924642857142858,0.9153617313413317
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,11,task_init,1648,102,0.5673020825406488,0.4881889763779528,0.4699692780337942,254,31,15,29,10,0.012289780077619664,10.8,0.9259259259259258
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,13,task,810,102,0.5431898748199845,0.494437707597406,0.31796679563207125,18967,5,0,27,4,0.03248587570621469,7.109905094905095,0.562595413948123
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,13,task_init,810,102,0.5431898748199845,0.5344827586206896,0.5276360544217688,232,28,15,27,4,0.03248587570621469,5.433333333333334,0.7361963190184049
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,15,task,503,102,0.3436506772284974,0.27804557405784397,0.2928632861391482,18256,5,0,11,7,0.00997506234413965,8.525604395604395,0.8210561592101363
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,15,task_init,503,102,0.3436506772284974,0.19730941704035873,0.236331569664903,223,27,4,11,7,0.00997506234413965,7.075,0.989399293286219
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,19,task,172,102,0.6485994397759104,0.8473314025651634,0.25920634920634916,2417,5,1,18,16,0.02857142857142857,13.416864922019561,1.1925289620931516
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,19,task_init,172,102,0.6485994397759104,0.5238095238095238,0.5,21,6,2,18,16,0.02857142857142857,16.0,1.0
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,25,task,105,102,0.2679738562091503,0.22413793103448276,0.19871794871794873,116,2,0,3,3,0.0,2.9230769230769234,1.026315789473684
recurrence_back_025,libero_natural,right-50x8-20260903,libero_goal,25,task_init,105,102,0.2679738562091503,0.75,0.75,4,2,1,3,3,0.0,2.6666666666666665,1.125
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,5,task,4000,267,0.3541508019877377,0.47346456227463496,0.5397044206436926,84585,10,5,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,5,task_init,4000,267,0.3541508019877377,0.5210084033613446,0.5240291950113379,833,84,40,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,7,task,4000,267,0.45714856161916545,0.4319560205710232,0.42746418817211235,84585,10,4,89,6,0.022234128047147066,6.9175,0.8673653776653415
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,7,task_init,4000,267,0.45714856161916545,0.4957983193277311,0.4743480725623583,833,84,42,89,6,0.022234128047147066,6.125,0.9795918367346939
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,9,task,4000,267,0.19196537411546577,0.35419991724301,0.35413913342899256,84585,10,1,443,6,0.11706402357353335,14.009999999999998,0.42826552462526774
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,9,task_init,4000,267,0.19196537411546577,0.42737094837935174,0.4257511337868481,833,84,33,443,6,0.11706402357353335,8.625,0.6956521739130435
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,11,task,4000,267,0.24511217394008894,0.4560383046639475,0.44546168497231575,84585,10,6,119,5,0.03053844093222609,1.7449999999999997,2.8653295128939833
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,11,task_init,4000,267,0.24511217394008894,0.44417767106842737,0.43838577097505665,833,84,36,119,5,0.03053844093222609,4.5,1.1111111111111112
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,13,task,4000,267,0.40648994543052097,0.4302181237808122,0.4193454433831773,84585,10,2,201,9,0.05143316367532815,10.629999999999999,0.8466603951081845
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,13,task_init,4000,267,0.40648994543052097,0.468187274909964,0.4454081632653062,833,84,35,201,9,0.05143316367532815,7.25,1.2413793103448276
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,15,task,3978,267,0.5254880469744266,0.40635477259533936,0.4172750441610599,84409,10,3,397,9,0.10455402856372946,19.0975,0.47126587249640006
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,15,task_init,3978,267,0.5254880469744266,0.42016806722689076,0.4155045351473923,833,84,31,397,9,0.10455402856372946,10.75,0.8372093023255814
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,19,task,3699,267,0.2900602830378111,0.42863574966231427,0.34049371532137207,82177,10,3,186,6,0.05244755244755245,6.66,0.9009009009009009
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,19,task_init,3699,267,0.2900602830378111,0.4019253910950662,0.3721371882086168,831,84,28,186,6,0.05244755244755245,6.0,1.0
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,25,task,1405,267,0.38124905379698926,0.4719671689431467,0.42069860919917035,48247,10,3,37,5,0.028119507908611598,4.7627991156204885,1.0498028320366415
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,25,task_init,1405,267,0.38124905379698926,0.5234215885947047,0.5249816849816851,491,65,35,37,5,0.028119507908611598,4.125,1.2121212121212122
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,31,task,585,267,0.24408169033990532,0.16696802051005263,0.2928493108448709,37055,9,0,3,2,0.0031446540880503146,2.278787878787879,0.8776595744680851
recurrence_back_025,libero_natural,right-50x8-20260903,libero_long,31,task_init,585,267,0.24408169033990532,0.22418879056047197,0.31504706533776305,339,43,10,3,2,0.0031446540880503146,2.0,1.0
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,5,task,4000,37,0.5263348132386739,0.5588619338877053,0.5363837471402846,14551,8,5,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,5,task_init,4000,37,0.5263348132386739,0.5232067510548524,0.5011288998357964,237,29,14,0,0,0.0,0.0,
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,7,task,4000,37,0.3445110515511727,0.36890935330905095,0.34334968318931036,14551,8,2,1150,4,0.2891748675246026,9.84,0.4065040650406504
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,7,task_init,4000,37,0.3445110515511727,0.39662447257383965,0.4178981937602627,237,29,12,1150,4,0.2891748675246026,4.75,0.8421052631578947
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,9,task,4000,37,0.7099794722807592,0.7150711291320184,0.7440991145019181,14551,8,7,673,11,0.16704516780217007,7.2075,1.5261879986125564
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,9,task_init,4000,37,0.7099794722807592,0.620253164556962,0.6161740558292281,237,29,16,673,11,0.16704516780217007,11.75,0.9361702127659575
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,11,task,3972,37,0.8485799649713246,0.8205340509211343,0.8811173036797769,14493,8,8,61,8,0.013468869123252859,1.033168394912581,7.743171432065439
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,11,task_init,3972,37,0.8485799649713246,0.7510548523206751,0.7464080459770116,237,29,23,61,8,0.013468869123252859,2.875,2.782608695652174
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,13,task,2097,37,0.8433744424035686,0.6941199004022218,0.6531944595050034,5221,8,7,46,6,0.019417475728155338,2.8165112485549413,2.1302950602730246
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,13,task_init,2097,37,0.8433744424035686,0.6308724832214765,0.6103479853479853,149,26,17,46,6,0.019417475728155338,4.8880952380952385,1.227471992206527
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,15,task,502,37,0.6685265911072362,0.7653958944281525,0.6095696277357476,1705,8,7,25,11,0.030107526881720432,3.340416588551826,3.293002446969897
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,15,task_init,502,37,0.6685265911072362,0.6307692307692307,0.7366666666666666,65,20,15,25,11,0.030107526881720432,8.702380952380953,1.2640218878248974
recurrence_back_025,libero_natural,right-50x8-20260903,libero_object,19,task,62,37,0.5545945945945946,0.4722222222222222,0.5826930014430014,108,7,3,12,11,0.04,8.726282051282052,1.2605597590538455
