split,suite,selection,model,raw_score_auroc,episodes,rows,successes,success_rate,brier,log_loss,auroc,ece10
test_unseen_init,libero_goal,q15,support_current_unseen_task,0.5883668903803132,176,176,149,0.8465909090909091,0.1334061090119677,0.5000973463508344,0.5876211782252051,0.10491502256753224
test_unseen_init,libero_goal,q15,support_window4_unseen_task,0.5006214267959235,176,176,149,0.8465909090909091,0.13402588511796046,0.4769929389251805,0.5006214267959235,0.10018844389316647
test_unseen_init,libero_goal,q15,support_prefix_mean_unseen_task,0.447427293064877,176,176,149,0.8465909090909091,0.13479103391281347,0.4485437538684712,0.4422073079791201,0.0920572357975995
test_unseen_init,libero_goal,q15,support_prefix_max_unseen_task,0.5821526224210788,176,176,149,0.8465909090909091,0.12640826047819798,0.4242502113202249,0.5814069102659706,0.06351169125819944
test_unseen_init,libero_goal,q15,freeze_unseen_task,0.32960477255779275,176,176,149,0.8465909090909091,0.13900716093315804,0.4945545644696313,0.31394481730052204,0.0916194937045046
test_unseen_init,libero_goal,q15,supervised_moe_unseen_task,,176,176,149,0.8465909090909091,0.1366510865083974,0.5793909429712769,0.8535918468804375,0.13159388861497176
test_unseen_init,libero_goal,q25,prior,,27,27,0,0.0,0.8358010257996719,2.455987363156834,,0.9142215408748976
test_unseen_init,libero_goal,q25,support_current,,27,27,0,0.0,0.6413429903048118,1.9005285614006335,,0.766965250120679
test_unseen_init,libero_goal,q25,support_window4,,27,27,0,0.0,0.45870203834488626,1.1822307645728316,,0.6555686989683863
test_unseen_init,libero_goal,q25,support_prefix_mean,,27,27,0,0.0,0.7816606845446853,2.318418456564572,,0.8771452454289863
test_unseen_init,libero_goal,q25,support_prefix_max,,27,27,0,0.0,0.4231110034983487,1.0762541711662232,,0.6333841273582218
test_unseen_init,libero_goal,q25,freeze,,27,27,0,0.0,0.550871577805596,1.4686755959966131,,0.7294651182375552
test_unseen_init,libero_goal,q25,supervised_moe,,27,27,0,0.0,0.24115618473662664,0.6736431233139996,,0.44178197865297403
test_unseen_init,libero_goal,q25,clock_cap,,27,27,0,0.0,0.006674723633872388,0.08523003562005403,,0.08169898184109999
test_unseen_init,libero_goal,q25,prior_unseen_task,,27,27,0,0.0,0.8249878051301506,2.391322723814976,,0.9082689782029086
test_unseen_init,libero_goal,q25,support_current_unseen_task,,27,27,0,0.0,0.6368435292015887,1.8668507173515996,,0.7627143139406414
test_unseen_init,libero_goal,q25,support_window4_unseen_task,,27,27,0,0.0,0.45346487392379015,1.1655227425657102,,0.649315660610957
test_unseen_init,libero_goal,q25,support_prefix_mean_unseen_task,,27,27,0,0.0,0.585559055077717,1.4859879782203482,,0.7581154796845413
test_unseen_init,libero_goal,q25,support_prefix_max_unseen_task,,27,27,0,0.0,0.38809662446060655,0.990911032437519,,0.6015683400385563
test_unseen_init,libero_goal,q25,freeze_unseen_task,,27,27,0,0.0,0.5359969029506466,1.4331016374302914,,0.7178819517477334
test_unseen_init,libero_goal,q25,supervised_moe_unseen_task,,27,27,0,0.0,0.3264861871959056,0.89722699245758,,0.5322604331953704
test_unseen_init,libero_goal,half_k4_alarm,prior,,9,9,0,0.0,0.8358010257996719,2.4559873631568334,,0.9142215408748976
test_unseen_init,libero_goal,half_k4_alarm,support_current,,9,9,0,0.0,0.5963772180478277,1.5289173604551678,,0.7673077401404841
test_unseen_init,libero_goal,half_k4_alarm,support_window4,,9,9,0,0.0,0.5396826873400328,1.3979434379082047,,0.723421599923621
test_unseen_init,libero_goal,half_k4_alarm,support_prefix_mean,,9,9,0,0.0,0.8265581888653756,2.4067428538589386,,0.909073734618564
test_unseen_init,libero_goal,half_k4_alarm,support_prefix_max,,9,9,0,0.0,0.40406199992177616,1.02129673224964,,0.6286458157237074
test_unseen_init,libero_goal,half_k4_alarm,freeze,,9,9,0,0.0,0.2728345427457059,0.7388786260297556,,0.5127567474629049
test_unseen_init,libero_goal,half_k4_alarm,supervised_moe,,9,9,0,0.0,0.03878803731209424,0.14807650009314077,,0.12034016167305556
test_unseen_init,libero_goal,half_k4_alarm,clock_cap,,9,9,0,0.0,0.0033913875860428675,0.04387473673071884,,0.04201670746502222
test_unseen_init,libero_goal,half_k4_alarm,prior_unseen_task,,9,9,0,0.0,0.8211363445641479,2.366225222192655,,0.906165737911199
test_unseen_init,libero_goal,half_k4_alarm,support_current_unseen_task,,9,9,0,0.0,0.5916858293184656,1.512137389231877,,0.7644425572396002
test_unseen_init,libero_goal,half_k4_alarm,support_window4_unseen_task,,9,9,0,0.0,0.5416602733480778,1.4002857618697708,,0.7254695244651861
test_unseen_init,libero_goal,half_k4_alarm,support_prefix_mean_unseen_task,,9,9,0,0.0,0.6359258198052548,1.5997600410746862,,0.7972463069307013
test_unseen_init,libero_goal,half_k4_alarm,support_prefix_max_unseen_task,,9,9,0,0.0,0.41036663531511736,1.035802047081914,,0.6336886396803787
test_unseen_init,libero_goal,half_k4_alarm,freeze_unseen_task,,9,9,0,0.0,0.2526191433738847,0.6969366311127575,,0.492626616809532
test_unseen_init,libero_goal,half_k4_alarm,supervised_moe_unseen_task,,9,9,0,0.0,0.060948206216062895,0.22689711350534805,,0.1768248914466889
test_unseen_init,libero_long,all_q7plus,prior,,1600,31639,27184,0.8591927684187237,0.12400872091372647,0.4228752086850595,0.5,0.05502877245617388
test_unseen_init,libero_long,all_q7plus,support_current,0.707471475925959,1600,31639,27184,0.8591927684187237,0.1072452737283595,0.3835476526532179,0.707471475925959,0.06396086767267314
test_unseen_init,libero_long,all_q7plus,support_window4,0.7074849436091343,1600,31639,27184,0.8591927684187237,0.10417920762266246,0.37662304322126205,0.7074849436091343,0.0659977863901824
test_unseen_init,libero_long,all_q7plus,support_prefix_mean,0.6639978772090799,1600,31639,27184,0.8591927684187237,0.11351351089550053,0.4146355714182336,0.6639978772090799,0.080690035987125
test_unseen_init,libero_long,all_q7plus,support_prefix_max,0.754197449942496,1600,31639,27184,0.8591927684187237,0.09918465545092307,0.3608016305639832,0.754197449942496,0.06193708442039334
test_unseen_init,libero_long,all_q7plus,freeze,0.76401353720978,1600,31639,27184,0.8591927684187237,0.09800920208140274,0.3419155065068496,0.76401353720978,0.05343533776770369
test_unseen_init,libero_long,all_q7plus,supervised_moe,,1600,31639,27184,0.8591927684187237,0.07450502906364141,0.2529601300346277,0.8944965439827615,0.025657779874013173
test_unseen_init,libero_long,all_q7plus,clock_cap,,1600,31639,27184,0.8591927684187237,0.08382135338088885,0.29906429420530856,0.7817891243214965,0.025778410669261356
test_unseen_init,libero_long,all_q7plus,prior_unseen_task,,1600,31639,27184,0.8591927684187237,0.12384447445466976,0.4219493570919313,0.45880802581435304,0.05472767952001589
test_unseen_init,libero_long,all_q7plus,support_current_unseen_task,0.7070743898338561,1600,31639,27184,0.8591927684187237,0.10935698959142999,0.3708396335519699,0.707431229765446,0.021763823001172276
test_unseen_init,libero_long,all_q7plus,support_window4_unseen_task,0.7377439954446037,1600,31639,27184,0.8591927684187237,0.10385738549342363,0.3533606525924147,0.7351273013966755,0.018036093321354665
test_unseen_init,libero_long,all_q7plus,support_prefix_mean_unseen_task,0.795076888828115,1600,31639,27184,0.8591927684187237,0.10283042831789498,0.3413035674882248,0.7825380381540868,0.03412082557375814
test_unseen_init,libero_long,all_q7plus,support_prefix_max_unseen_task,0.83660165351111,1600,31639,27184,0.8591927684187237,0.09484215571601388,0.31623344485496274,0.8305454981440855,0.034498412742608724
test_unseen_init,libero_long,all_q7plus,freeze_unseen_task,0.76401353720978,1600,31639,27184,0.8591927684187237,0.09752762434363432,0.34129915368590735,0.7624546425605871,0.05251946654961105
test_unseen_init,libero_long,all_q7plus,supervised_moe_unseen_task,,1600,31639,27184,0.8591927684187237,0.08648403501820343,0.31184515015669045,0.8025813857626689,0.03282909082607927
test_unseen_init,libero_long,q7,prior,,1600,1600,1501,0.938125,0.05861785973314544,0.23609747345944676,0.5,0.02390345912510239
test_unseen_init,libero_long,q7,support_current,0.5554748013109105,1600,1600,1501,0.938125,0.0571870876024177,0.23653564544492547,0.5554748013109105,0.021093452881564945
test_unseen_init,libero_long,q7,support_window4,0.5554748013109105,1600,1600,1501,0.938125,0.05712036989603308,0.23907008764260834,0.5554748013109105,0.02644384232670755
test_unseen_init,libero_long,q7,support_prefix_mean,0.5554748013109105,1600,1600,1501,0.938125,0.057093671420959995,0.23944011406449395,0.5554748013109105,0.026341840959736365
test_unseen_init,libero_long,q7,support_prefix_max,0.5554748013109105,1600,1600,1501,0.938125,0.05911212706057463,0.27144145310728507,0.5554748013109105,0.04581620183359233
test_unseen_init,libero_long,q7,freeze,0.7624546598563919,1600,1600,1501,0.938125,0.05498242473193495,0.20720850043672123,0.7624546598563919,0.017433639003978027
test_unseen_init,libero_long,q7,supervised_moe,,1600,1600,1501,0.938125,0.05645707658706533,0.21471339423986044,0.7488913115162283,0.017519113303168177
