corpus,signal,variant,control_kind,relative,auc_trap_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
B,weighted_recurrence,raw,success_no_trap,-3,0.915695067264574,0.915695067264574,trap_high,0.8249351034636209,0.9704255377224588,12,140,1115,,,
B,weighted_recurrence,raw,success_no_trap,-2,0.9132111861137898,0.9132111861137898,trap_high,0.8318646198314079,0.9711398110722558,12,138,1037,0.0009995002498750624,0.0009995002498750624,0.3080332754946873
B,weighted_recurrence,raw,success_no_trap,-1,0.8505494505494505,0.8505494505494505,trap_high,0.7545262234782466,0.9395398230088494,12,133,910,,,
B,weighted_recurrence,raw,success_no_trap,0,0.7527624309392266,0.7527624309392266,trap_high,0.6093925241306938,0.9085668530421765,12,129,724,0.00399800099950025,0.136431784107946,0.3080332754946873
B,weighted_recurrence,raw,success_no_trap,1,0.6477064220183486,0.6477064220183486,trap_high,0.4387411108975591,0.8641460680964496,12,115,545,,,
B,weighted_recurrence,raw,success_no_trap,2,0.5986078886310905,0.5986078886310905,trap_high,0.35555555555555557,0.8544352590196843,10,96,431,,,
B,weighted_recurrence,raw,success_no_trap,3,0.5621301775147929,0.5621301775147929,trap_high,0.2825889328063241,0.8195942616737416,10,84,338,,,
B,weighted_recurrence,raw,success_no_trap,4,0.6557971014492754,0.6557971014492754,trap_high,0.3018867924528302,0.8667164179104475,8,70,276,,,
B,lag_periodicity,raw,success_no_trap,-8,0.30763473053892215,0.6923652694610778,trap_low,0.20524003944281904,0.4410942933021821,12,154,1336,0.043478260869565216,0.34382808595702147,0.3080332754946873
B,lag_periodicity,raw,success_no_trap,-7,0.2592879256965944,0.7407120743034056,trap_low,0.18466906185310358,0.34630411929262606,12,152,1292,,,
B,lag_periodicity,raw,success_no_trap,-6,0.304140127388535,0.695859872611465,trap_low,0.21443426778242677,0.409973366975049,12,150,1256,0.015492253873063468,0.32283858070964516,0.3080332754946873
B,lag_periodicity,raw,success_no_trap,-5,0.5262725779967159,0.5262725779967159,trap_high,0.4273768999941874,0.6123384508262146,12,147,1218,,,
B,lag_periodicity,raw,success_no_trap,-4,0.7126833477135461,0.7126833477135461,trap_high,0.5966511262039061,0.820585765040884,12,144,1159,0.014492753623188406,0.25787106446776614,0.3080332754946873
B,lag_periodicity,raw,success_no_trap,-3,0.8125560538116592,0.8125560538116592,trap_high,0.7153111305872042,0.9018851522789152,12,140,1115,,,
B,lag_periodicity,raw,success_no_trap,-2,0.8389585342333655,0.8389585342333655,trap_high,0.7271368506580912,0.9263076205458404,12,138,1037,0.001999000499750125,0.02148925537231384,0.3080332754946873
B,lag_periodicity,raw,success_no_trap,-1,0.8791208791208791,0.8791208791208791,trap_high,0.7869652683551936,0.9493816162132045,12,133,910,,,
B,lag_periodicity,raw,success_no_trap,0,0.888121546961326,0.888121546961326,trap_high,0.8092255034656234,0.9474882186268673,12,129,724,0.0009995002498750624,0.0034982508745627187,0.3080332754946873
B,lag_periodicity,raw,success_no_trap,1,0.8733944954128441,0.8733944954128441,trap_high,0.7724444788583752,0.9466381819412482,12,115,545,,,
B,lag_periodicity,raw,success_no_trap,2,0.7215777262180975,0.7215777262180975,trap_high,0.532499774368231,0.9134663654618473,10,96,431,,,
B,lag_periodicity,raw,success_no_trap,3,0.5710059171597633,0.5710059171597633,trap_high,0.3177583214212783,0.8502392675131725,10,84,338,,,
B,lag_periodicity,raw,success_no_trap,4,0.4673913043478261,0.5326086956521738,trap_low,0.09364548494983277,0.827770466941418,8,70,276,,,
B,late_flow_volatility,raw,success_no_trap,-8,0.24176646706586827,0.7582335329341318,trap_low,0.16590507230775572,0.3092505471247155,12,154,1336,0.0014992503748125937,0.12643678160919541,0.3080332754946873
B,late_flow_volatility,raw,success_no_trap,-7,0.19814241486068113,0.8018575851393188,trap_low,0.13131980852518807,0.26650902352713446,12,152,1292,,,
B,late_flow_volatility,raw,success_no_trap,-6,0.16321656050955413,0.8367834394904459,trap_low,0.10092326958105648,0.22447850414274417,12,150,1256,0.0009995002498750624,0.021989005497251374,0.3080332754946873
B,late_flow_volatility,raw,success_no_trap,-5,0.16502463054187191,0.8349753694581281,trap_low,0.1024693045649241,0.2370315030301006,12,147,1218,,,
B,late_flow_volatility,raw,success_no_trap,-4,0.19672131147540983,0.8032786885245902,trap_low,0.11181276610700513,0.3069072956751706,12,144,1159,0.006496751624187906,0.054972513743128434,0.3080332754946873
B,late_flow_volatility,raw,success_no_trap,-3,0.2591928251121076,0.7408071748878924,trap_low,0.14923300165837478,0.38436173698169307,12,140,1115,,,
B,late_flow_volatility,raw,success_no_trap,-2,0.29122468659594986,0.7087753134040502,trap_low,0.16829847133064957,0.4141436602364175,12,138,1037,0.019490254872563718,0.2683658170914543,0.3080332754946873
B,late_flow_volatility,raw,success_no_trap,-1,0.3131868131868132,0.6868131868131868,trap_low,0.16757177951043314,0.4429504538015176,12,133,910,,,
B,late_flow_volatility,raw,success_no_trap,0,0.34806629834254144,0.6519337016574586,trap_low,0.1771304344124833,0.49066276043127527,12,129,724,0.08095952023988005,0.6521739130434783,0.3080332754946873
B,late_flow_volatility,raw,success_no_trap,1,0.41100917431192663,0.5889908256880734,trap_low,0.16775512545899632,0.6097609912696237,12,115,545,,,
B,late_flow_volatility,raw,success_no_trap,2,0.4733178654292343,0.5266821345707657,trap_low,0.19764327242524915,0.726437297046544,10,96,431,,,
B,late_flow_volatility,raw,success_no_trap,3,0.5207100591715976,0.5207100591715976,trap_high,0.20115561359966183,0.7857202580028666,10,84,338,,,
B,late_flow_volatility,raw,success_no_trap,4,0.48188405797101447,0.5181159420289856,trap_low,0.18928330115830116,0.7661424731182794,8,70,276,,,
B,route_acceleration,raw,success_no_trap,-8,0.32110778443113774,0.6788922155688623,trap_low,0.257724066492379,0.3931706217544588,12,154,1336,0.00399800099950025,0.431784107946027,0.3080332754946873
B,route_acceleration,raw,success_no_trap,-7,0.29721362229102166,0.7027863777089783,trap_low,0.2230744680851064,0.36585973872559235,12,152,1292,,,
B,route_acceleration,raw,success_no_trap,-6,0.2961783439490446,0.7038216560509554,trap_low,0.20032038067387267,0.397171776434869,12,150,1256,0.0069965017491254375,0.28385807096451776,0.3080332754946873
B,route_acceleration,raw,success_no_trap,-5,0.3579638752052545,0.6420361247947455,trap_low,0.2462237087817583,0.4713196964114429,12,147,1218,,,
B,route_acceleration,raw,success_no_trap,-4,0.44089732528041414,0.5591026747195859,trap_low,0.29554883585306796,0.5790035334096628,12,144,1159,0.47926036981509246,0.9995002498750625,0.3080332754946873
B,route_acceleration,raw,success_no_trap,-3,0.49865470852017935,0.5013452914798207,trap_low,0.3355546054895887,0.6565046201182319,12,140,1115,,,
B,route_acceleration,raw,success_no_trap,-2,0.5043394406943105,0.5043394406943105,trap_high,0.3616008413246101,0.6343869403905498,12,138,1037,0.9545227386306847,1.0,0.3080332754946873
B,route_acceleration,raw,success_no_trap,-1,0.5164835164835165,0.5164835164835165,trap_high,0.34175945760245735,0.665196701740748,12,133,910,,,
B,route_acceleration,raw,success_no_trap,0,0.5386740331491713,0.5386740331491713,trap_high,0.3455591783302339,0.6895221160257833,12,129,724,0.6806596701649176,1.0,0.3080332754946873
B,route_acceleration,raw,success_no_trap,1,0.5229357798165137,0.5229357798165137,trap_high,0.2907284580498866,0.733129305776364,12,115,545,,,
B,route_acceleration,raw,success_no_trap,2,0.531322505800464,0.531322505800464,trap_high,0.2705132283257283,0.773508468052348,10,96,431,,,
B,route_acceleration,raw,success_no_trap,3,0.6094674556213018,0.6094674556213018,trap_high,0.3529364172853608,0.8138273793595575,10,84,338,,,
B,route_acceleration,raw,success_no_trap,4,0.6304347826086957,0.6304347826086957,trap_high,0.40764331210191085,0.8014440433212996,8,70,276,,,
B,gate_entropy,raw,success_no_trap,-8,0.6594311377245509,0.6594311377245509,trap_high,0.5565499636531913,0.7660725621720484,12,154,1336,0.012993503248375811,0.5887056471764118,0.3080332754946873
B,gate_entropy,raw,success_no_trap,-7,0.7043343653250774,0.7043343653250774,trap_high,0.6046596900360103,0.7975976353772318,12,152,1292,,,
B,gate_entropy,raw,success_no_trap,-6,0.7428343949044586,0.7428343949044586,trap_high,0.6663758518476746,0.8197358231429848,12,150,1256,0.0014992503748125937,0.15692153923038482,0.3080332754946873
B,gate_entropy,raw,success_no_trap,-5,0.7413793103448276,0.7413793103448276,trap_high,0.6641756850862004,0.8303992966260763,12,147,1218,,,
B,gate_entropy,raw,success_no_trap,-4,0.637618636755824,0.637618636755824,trap_high,0.5693648132244623,0.7311085080604399,12,144,1159,0.005997001499250375,0.7486256871564217,0.3080332754946873
B,gate_entropy,raw,success_no_trap,-3,0.5399103139013453,0.5399103139013453,trap_high,0.4785765283030552,0.611645649972449,12,140,1115,,,
B,gate_entropy,raw,success_no_trap,-2,0.4821600771456123,0.5178399228543877,trap_low,0.43459246019486986,0.5543229516150676,12,138,1037,0.6131934032983508,1.0,0.3080332754946873
B,gate_entropy,raw,success_no_trap,-1,0.45384615384615384,0.5461538461538462,trap_low,0.3939259344716197,0.5651426970391993,12,133,910,,,
B,gate_entropy,raw,success_no_trap,0,0.4861878453038674,0.5138121546961326,trap_low,0.4159767424851898,0.6004749673842138,12,129,724,0.7811094452773614,1.0,0.3080332754946873
B,gate_entropy,raw,success_no_trap,1,0.44954128440366975,0.5504587155963303,trap_low,0.258813615333774,0.6569508540496611,12,115,545,,,
B,gate_entropy,raw,success_no_trap,2,0.45707656612529,0.54292343387471,trap_low,0.1877460507136948,0.7487751256281405,10,96,431,,,
B,gate_entropy,raw,success_no_trap,3,0.3668639053254438,0.6331360946745562,trap_low,0.0881608262577232,0.6849040835101974,10,84,338,,,
B,gate_entropy,raw,success_no_trap,4,0.286231884057971,0.713768115942029,trap_low,0.03676470588235294,0.5491893939393934,8,70,276,,,
B,top12_margin,raw,success_no_trap,-8,0.36002994011976047,0.6399700598802396,trap_low,0.2690773154357632,0.4473071049331432,12,154,1336,0.013493253373313344,0.7296351824087957,0.3080332754946873
B,top12_margin,raw,success_no_trap,-7,0.34055727554179566,0.6594427244582044,trap_low,0.2507713114890225,0.41529369802171473,12,152,1292,,,
B,top12_margin,raw,success_no_trap,-6,0.2898089171974522,0.7101910828025477,trap_low,0.21419895704578862,0.3633791659040324,12,150,1256,0.0024987506246876563,0.2613693153423288,0.3080332754946873
B,top12_margin,raw,success_no_trap,-5,0.28653530377668307,0.7134646962233169,trap_low,0.2087955032087905,0.3673220531366599,12,147,1218,,,
B,top12_margin,raw,success_no_trap,-4,0.31492666091458155,0.6850733390854185,trap_low,0.24237510853871233,0.3907556360187939,12,144,1159,0.009995002498750625,0.38780609695152424,0.3080332754946873
B,top12_margin,raw,success_no_trap,-3,0.31928251121076234,0.6807174887892377,trap_low,0.2513683498993748,0.41608127600908856,12,140,1115,,,
B,top12_margin,raw,success_no_trap,-2,0.32497589199614274,0.6750241080038573,trap_low,0.2456450254096801,0.4213484881301744,12,138,1037,0.019490254872563718,0.4547726136931534,0.3080332754946873
B,top12_margin,raw,success_no_trap,-1,0.3516483516483517,0.6483516483516483,trap_low,0.2406401146557082,0.4706744646182495,12,133,910,,,
B,top12_margin,raw,success_no_trap,0,0.35220994475138123,0.6477900552486188,trap_low,0.21680056736070225,0.475806715159182,12,129,724,0.06646676661669165,0.6796601699150425,0.3080332754946873
B,top12_margin,raw,success_no_trap,1,0.4055045871559633,0.5944954128440367,trap_low,0.22203511574263085,0.580212679804676,12,115,545,,,
B,top12_margin,raw,success_no_trap,2,0.4385150812064965,0.5614849187935035,trap_low,0.20568953880764904,0.6537828485555534,10,96,431,,,
B,top12_margin,raw,success_no_trap,3,0.46449704142011833,0.5355029585798816,trap_low,0.21881952947919653,0.6729346356354101,10,84,338,,,
B,top12_margin,raw,success_no_trap,4,0.42028985507246375,0.5797101449275363,trap_low,0.1946066499669156,0.6607929515418502,8,70,276,,,
B,state_action_gap,raw,success_no_trap,-8,0.5082335329341318,0.5082335329341318,trap_high,0.3648237657788554,0.6562054885091481,12,154,1336,0.9340329835082459,1.0,0.3080332754946873
B,state_action_gap,raw,success_no_trap,-7,0.4907120743034056,0.5092879256965944,trap_low,0.3504700297840655,0.6185125811688312,12,152,1292,,,
B,state_action_gap,raw,success_no_trap,-6,0.5613057324840764,0.5613057324840764,trap_high,0.41490133191064354,0.6649065263601178,12,150,1256,0.40229885057471265,0.9995002498750625,0.3080332754946873
B,state_action_gap,raw,success_no_trap,-5,0.5377668308702791,0.5377668308702791,trap_high,0.38410056373921647,0.6615139953728782,12,147,1218,,,
B,state_action_gap,raw,success_no_trap,-4,0.5289042277825712,0.5289042277825712,trap_high,0.3656898185839095,0.654449680475641,12,144,1159,0.7116441779110445,1.0,0.3080332754946873
B,state_action_gap,raw,success_no_trap,-3,0.536322869955157,0.536322869955157,trap_high,0.3681384723523899,0.6742552776344113,12,140,1115,,,
B,state_action_gap,raw,success_no_trap,-2,0.5458052073288332,0.5458052073288332,trap_high,0.35531300355720413,0.6886283796127146,12,138,1037,0.6126936531734133,1.0,0.3080332754946873
B,state_action_gap,raw,success_no_trap,-1,0.5010989010989011,0.5010989010989011,trap_high,0.3447442258071283,0.6238087071858297,12,133,910,,,
B,state_action_gap,raw,success_no_trap,0,0.44060773480662985,0.5593922651933702,trap_low,0.26521780142858997,0.5871879037571338,12,129,724,0.5017491254372813,0.9995002498750625,0.3080332754946873
B,state_action_gap,raw,success_no_trap,1,0.3688073394495413,0.6311926605504588,trap_low,0.205942303506615,0.5120090659340659,12,115,545,,,
B,state_action_gap,raw,success_no_trap,2,0.3433874709976798,0.6566125290023201,trap_low,0.21209029066171925,0.4560072494669509,10,96,431,,,
B,state_action_gap,raw,success_no_trap,3,0.41124260355029585,0.5887573964497042,trap_low,0.2507641065830721,0.536538634321653,10,84,338,,,
B,state_action_gap,raw,success_no_trap,4,0.5253623188405797,0.5253623188405797,trap_high,0.3201581027667984,0.6761035573336216,8,70,276,,,
B,macro_stickiness,raw,success_no_trap,-8,0.46107784431137727,0.5389221556886228,trap_low,0.3774677192271241,0.5722853018265214,12,154,1336,0.4897551224387806,1.0,0.3080332754946873
B,macro_stickiness,raw,success_no_trap,-7,0.5,0.5,trap_high,0.4092730707306647,0.5932552401302401,12,152,1292,,,
B,macro_stickiness,raw,success_no_trap,-6,0.5378184713375797,0.5378184713375797,trap_high,0.4347372066663868,0.6421270989004745,12,150,1256,0.5622188905547226,1.0,0.3080332754946873
B,macro_stickiness,raw,success_no_trap,-5,0.6018062397372742,0.6018062397372742,trap_high,0.511696824781793,0.7153988655772513,12,147,1218,,,
B,macro_stickiness,raw,success_no_trap,-4,0.6824849007765315,0.6824849007765315,trap_high,0.5727904381462229,0.7999457190192518,12,144,1159,0.015992003998001,0.4027986006996502,0.3080332754946873
B,macro_stickiness,raw,success_no_trap,-3,0.7053811659192825,0.7053811659192825,trap_high,0.5909828597247128,0.8306508195549626,12,140,1115,,,
B,macro_stickiness,raw,success_no_trap,-2,0.7266152362584378,0.7266152362584378,trap_high,0.6118618112721886,0.8405204761865228,12,138,1037,0.0074962518740629685,0.20339830084957522,0.3080332754946873
B,macro_stickiness,raw,success_no_trap,-1,0.7263736263736263,0.7263736263736263,trap_high,0.5939906374501992,0.8543196811573704,12,133,910,,,
B,macro_stickiness,raw,success_no_trap,0,0.7348066298342542,0.7348066298342542,trap_high,0.6249912464985995,0.8447736822788318,12,129,724,0.006496751624187906,0.17991004497751126,0.3080332754946873
B,macro_stickiness,raw,success_no_trap,1,0.7339449541284404,0.7339449541284404,trap_high,0.6072727489204979,0.8411381074168798,12,115,545,,,
B,macro_stickiness,raw,success_no_trap,2,0.7320185614849188,0.7320185614849188,trap_high,0.60177901410273,0.8389881769641493,10,96,431,,,
B,macro_stickiness,raw,success_no_trap,3,0.7263313609467456,0.7263313609467456,trap_high,0.6513383354618987,0.8139231524218792,10,84,338,,,
B,macro_stickiness,raw,success_no_trap,4,0.7155797101449275,0.7155797101449275,trap_high,0.5725275735294117,0.8575,8,70,276,,,
B,weighted_recurrence,residual_route_mobility,success_no_trap,-8,0.5591317365269461,0.5591317365269461,trap_high,0.48285556555755194,0.6591690057511542,12,154,1336,0.1854072963518241,1.0,0.23480662983425415
B,weighted_recurrence,residual_route_mobility,success_no_trap,-7,0.6323529411764706,0.6323529411764706,trap_high,0.5740736683221346,0.7053293713628708,12,152,1292,,,
B,weighted_recurrence,residual_route_mobility,success_no_trap,-6,0.6867038216560509,0.6867038216560509,trap_high,0.6286062272191016,0.7378966165413534,12,150,1256,0.0009995002498750624,0.20789605197401298,0.23480662983425415
B,weighted_recurrence,residual_route_mobility,success_no_trap,-5,0.6654351395730707,0.6654351395730707,trap_high,0.6048186749603518,0.7282316773912094,12,147,1218,,,
B,weighted_recurrence,residual_route_mobility,success_no_trap,-4,0.6397756686798964,0.6397756686798964,trap_high,0.5476594297634267,0.7581458109559613,12,144,1159,0.017491254372813594,0.5412293853073463,0.23480662983425415
B,weighted_recurrence,residual_route_mobility,success_no_trap,-3,0.6354260089686099,0.6354260089686099,trap_high,0.5810897352647353,0.7074242196878752,12,140,1115,,,
B,weighted_recurrence,residual_route_mobility,success_no_trap,-2,0.6509161041465766,0.6509161041465766,trap_high,0.6021849109818439,0.7028029366064492,12,138,1037,0.005497251374312844,0.4357821089455272,0.23480662983425415
B,weighted_recurrence,residual_route_mobility,success_no_trap,-1,0.7225274725274725,0.7225274725274725,trap_high,0.6741540933667204,0.767136847438995,12,133,910,,,
B,weighted_recurrence,residual_route_mobility,success_no_trap,0,0.6567679558011049,0.6567679558011049,trap_high,0.567097077922078,0.7493294627922356,12,129,724,0.013493253373313344,0.39030484757621187,0.23480662983425415
B,weighted_recurrence,residual_route_mobility,success_no_trap,1,0.6018348623853211,0.6018348623853211,trap_high,0.5170600930507745,0.6958490732814768,12,115,545,,,
B,weighted_recurrence,residual_route_mobility,success_no_trap,2,0.4988399071925754,0.5011600928074246,trap_low,0.36674715077118314,0.606872386325921,10,96,431,,,
B,weighted_recurrence,residual_route_mobility,success_no_trap,3,0.43047337278106507,0.569526627218935,trap_low,0.28629295842345587,0.5823045267489712,10,84,338,,,
B,weighted_recurrence,residual_route_mobility,success_no_trap,4,0.48007246376811596,0.519927536231884,trap_low,0.2857142857142857,0.6073469673623757,8,70,276,,,
B,lag_periodicity,residual_route_mobility,success_no_trap,-8,0.38398203592814373,0.6160179640718563,trap_low,0.27950738838660283,0.5244298758494382,12,154,1336,0.13943028485757122,0.7931034482758621,0.23480662983425415
B,lag_periodicity,residual_route_mobility,success_no_trap,-7,0.336687306501548,0.663312693498452,trap_low,0.2590283702927227,0.4340706911558929,12,152,1292,,,
B,lag_periodicity,residual_route_mobility,success_no_trap,-6,0.41162420382165604,0.588375796178344,trap_low,0.3133927167072096,0.5069009599847922,12,150,1256,0.12443778110944528,0.9690154922538731,0.23480662983425415
B,lag_periodicity,residual_route_mobility,success_no_trap,-5,0.5927750410509032,0.5927750410509032,trap_high,0.48133155939324934,0.6923219584569732,12,147,1218,,,
B,lag_periodicity,residual_route_mobility,success_no_trap,-4,0.6514236410698878,0.6514236410698878,trap_high,0.5524619119370501,0.777127482030761,12,144,1159,0.027486256871564217,0.43428285857071464,0.23480662983425415
B,lag_periodicity,residual_route_mobility,success_no_trap,-3,0.7291479820627803,0.7291479820627803,trap_high,0.6568308600519931,0.8071110472281938,12,140,1115,,,
B,lag_periodicity,residual_route_mobility,success_no_trap,-2,0.7348119575699132,0.7348119575699132,trap_high,0.649849733325343,0.8209612240523513,12,138,1037,0.00399800099950025,0.046476761619190406,0.23480662983425415
B,lag_periodicity,residual_route_mobility,success_no_trap,-1,0.7527472527472527,0.7527472527472527,trap_high,0.6598722751459793,0.828093454694858,12,133,910,,,
B,lag_periodicity,residual_route_mobility,success_no_trap,0,0.7665745856353591,0.7665745856353591,trap_high,0.640446518255507,0.8632391967132352,12,129,724,0.00849575212393803,0.00849575212393803,0.23480662983425415
B,lag_periodicity,residual_route_mobility,success_no_trap,1,0.7229357798165138,0.7229357798165138,trap_high,0.5544363698786908,0.848987921135305,12,115,545,,,
B,lag_periodicity,residual_route_mobility,success_no_trap,2,0.648491879350348,0.648491879350348,trap_high,0.4627391017810069,0.8192911321398955,10,96,431,,,
B,lag_periodicity,residual_route_mobility,success_no_trap,3,0.5044378698224852,0.5044378698224852,trap_high,0.3185652054606572,0.7116635516347687,10,84,338,,,
B,lag_periodicity,residual_route_mobility,success_no_trap,4,0.41304347826086957,0.5869565217391304,trap_low,0.11605612846955006,0.7273124834349323,8,70,276,,,
B,late_flow_volatility,residual_route_mobility,success_no_trap,-8,0.3405688622754491,0.659431137724551,trap_low,0.27542078241344725,0.4004326321737794,12,154,1336,0.001999000499750125,0.3613193403298351,0.23480662983425415
B,late_flow_volatility,residual_route_mobility,success_no_trap,-7,0.35758513931888547,0.6424148606811145,trap_low,0.3048646950630998,0.4103556276542596,12,152,1292,,,
B,late_flow_volatility,residual_route_mobility,success_no_trap,-6,0.41003184713375795,0.589968152866242,trap_low,0.3357905525259348,0.4734514472813738,12,150,1256,0.026486756621689155,0.9630184907546226,0.23480662983425415
B,late_flow_volatility,residual_route_mobility,success_no_trap,-5,0.44991789819376027,0.5500821018062397,trap_low,0.35941279362527273,0.5465718277476431,12,147,1218,,,
B,late_flow_volatility,residual_route_mobility,success_no_trap,-4,0.5323554788610871,0.5323554788610871,trap_high,0.4240232933579336,0.6408225025323663,12,144,1159,0.567216391804098,1.0,0.23480662983425415
B,late_flow_volatility,residual_route_mobility,success_no_trap,-3,0.568609865470852,0.568609865470852,trap_high,0.4588888854011024,0.6768709052073264,12,140,1115,,,
B,late_flow_volatility,residual_route_mobility,success_no_trap,-2,0.5843780135004821,0.5843780135004821,trap_high,0.4395697561501942,0.7144185718863607,12,138,1037,0.31384307846076964,0.9790104947526237,0.23480662983425415
B,late_flow_volatility,residual_route_mobility,success_no_trap,-1,0.554945054945055,0.554945054945055,trap_high,0.3992586510443653,0.6970407342272162,12,133,910,,,
B,late_flow_volatility,residual_route_mobility,success_no_trap,0,0.5317679558011049,0.5317679558011049,trap_high,0.397191913452842,0.6341853130044549,12,129,724,0.623688155922039,1.0,0.23480662983425415
B,late_flow_volatility,residual_route_mobility,success_no_trap,1,0.48623853211009177,0.5137614678899083,trap_low,0.3498407193143346,0.6104076479076478,12,115,545,,,
B,late_flow_volatility,residual_route_mobility,success_no_trap,2,0.531322505800464,0.531322505800464,trap_high,0.3264141097705059,0.7299796168077509,10,96,431,,,
B,late_flow_volatility,residual_route_mobility,success_no_trap,3,0.5562130177514792,0.5562130177514792,trap_high,0.3599939024390244,0.708629914947016,10,84,338,,,
B,late_flow_volatility,residual_route_mobility,success_no_trap,4,0.6159420289855072,0.6159420289855072,trap_high,0.3641939750810719,0.8344594594594594,8,70,276,,,
B,route_acceleration,residual_route_mobility,success_no_trap,-8,0.4004491017964072,0.5995508982035929,trap_low,0.3369503795452235,0.4812855097686952,12,154,1336,0.050474762618690654,0.9175412293853074,0.23480662983425415
B,route_acceleration,residual_route_mobility,success_no_trap,-7,0.43498452012383904,0.565015479876161,trap_low,0.3516569530889177,0.5186640281919219,12,152,1292,,,
B,route_acceleration,residual_route_mobility,success_no_trap,-6,0.482484076433121,0.5175159235668789,trap_low,0.39531126849370596,0.5567848314361488,12,150,1256,0.7016491754122939,1.0,0.23480662983425415
B,route_acceleration,residual_route_mobility,success_no_trap,-5,0.5558292282430214,0.5558292282430214,trap_high,0.4532298077605024,0.6511989604803994,12,147,1218,,,
B,route_acceleration,residual_route_mobility,success_no_trap,-4,0.630716134598792,0.630716134598792,trap_high,0.502802034428795,0.7545604190048634,12,144,1159,0.10344827586206896,0.6476761619190404,0.23480662983425415
B,route_acceleration,residual_route_mobility,success_no_trap,-3,0.6717488789237668,0.6717488789237668,trap_high,0.5302546354013192,0.8015278423491654,12,140,1115,,,
B,route_acceleration,residual_route_mobility,success_no_trap,-2,0.6817743490838959,0.6817743490838959,trap_high,0.5318265010549194,0.8150999017486874,12,138,1037,0.07446276861569215,0.22638680659670166,0.23480662983425415
B,route_acceleration,residual_route_mobility,success_no_trap,-1,0.6747252747252748,0.6747252747252748,trap_high,0.5358357954256023,0.8023237737350324,12,133,910,,,
B,route_acceleration,residual_route_mobility,success_no_trap,0,0.680939226519337,0.680939226519337,trap_high,0.5276489129930932,0.7963871151573468,12,129,724,0.09195402298850575,0.22788605697151423,0.23480662983425415
B,route_acceleration,residual_route_mobility,success_no_trap,1,0.6293577981651376,0.6293577981651376,trap_high,0.4661336554235546,0.7661618529632406,12,115,545,,,
B,route_acceleration,residual_route_mobility,success_no_trap,2,0.6334106728538283,0.6334106728538283,trap_high,0.44487095363079615,0.8004577531947358,10,96,431,,,
B,route_acceleration,residual_route_mobility,success_no_trap,3,0.7011834319526628,0.7011834319526628,trap_high,0.5323064516129031,0.8258738805970149,10,84,338,,,
B,route_acceleration,residual_route_mobility,success_no_trap,4,0.7318840579710145,0.7318840579710145,trap_high,0.5559344137152309,0.8488951149425287,8,70,276,,,
B,gate_entropy,residual_route_mobility,success_no_trap,-8,0.5426646706586826,0.5426646706586826,trap_high,0.4526058195957812,0.6455093428383286,12,154,1336,0.4307846076961519,1.0,0.23480662983425415
B,gate_entropy,residual_route_mobility,success_no_trap,-7,0.5224458204334366,0.5224458204334366,trap_high,0.4616611138600253,0.5854618994844928,12,152,1292,,,
B,gate_entropy,residual_route_mobility,success_no_trap,-6,0.5103503184713376,0.5103503184713376,trap_high,0.43980643534815733,0.5660719376313156,12,150,1256,0.7636181909045477,1.0,0.23480662983425415
B,gate_entropy,residual_route_mobility,success_no_trap,-5,0.47619047619047616,0.5238095238095238,trap_low,0.4013040692352501,0.5537262072738791,12,147,1218,,,
B,gate_entropy,residual_route_mobility,success_no_trap,-4,0.3554788610871441,0.6445211389128559,trap_low,0.2834956991786547,0.44482474467615724,12,144,1159,0.014492753623188406,0.49725137431284355,0.23480662983425415
B,gate_entropy,residual_route_mobility,success_no_trap,-3,0.31748878923766816,0.6825112107623319,trap_low,0.23276479000917777,0.39669667760459376,12,140,1115,,,
B,gate_entropy,residual_route_mobility,success_no_trap,-2,0.28254580520732886,0.7174541947926711,trap_low,0.19583634038474862,0.3759969716602369,12,138,1037,0.0029985007496251873,0.09195402298850575,0.23480662983425415
B,gate_entropy,residual_route_mobility,success_no_trap,-1,0.27692307692307694,0.7230769230769231,trap_low,0.18200175195770363,0.38692405556574355,12,133,910,,,
B,gate_entropy,residual_route_mobility,success_no_trap,0,0.3259668508287293,0.6740331491712708,trap_low,0.23420986915123548,0.42445226537216824,12,129,724,0.012993503248375811,0.271864067966017,0.23480662983425415
B,gate_entropy,residual_route_mobility,success_no_trap,1,0.3302752293577982,0.6697247706422018,trap_low,0.1686266407389402,0.5000251509054324,12,115,545,,,
B,gate_entropy,residual_route_mobility,success_no_trap,2,0.345707656612529,0.654292343387471,trap_low,0.13166728796207686,0.5863242451130647,10,96,431,,,
B,gate_entropy,residual_route_mobility,success_no_trap,3,0.26627218934911245,0.7337278106508875,trap_low,0.06521297278190173,0.5248016944225259,10,84,338,,,
B,gate_entropy,residual_route_mobility,success_no_trap,4,0.19202898550724637,0.8079710144927537,trap_low,0.014878386699507388,0.38825791855203606,8,70,276,,,
B,top12_margin,residual_route_mobility,success_no_trap,-8,0.4296407185628742,0.5703592814371258,trap_low,0.36536820480404547,0.48714578616046755,12,154,1336,0.047476261869065464,1.0,0.23480662983425415
B,top12_margin,residual_route_mobility,success_no_trap,-7,0.45588235294117646,0.5441176470588236,trap_low,0.391222901207624,0.5061489581462187,12,152,1292,,,
