corpus,event_kind,signal,variant,control_kind,relative,auc_event_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
A,loop,gate_entropy,residual_route_mobility,all_no_event,0,0.3369723435225619,0.6630276564774381,event_low,0.28561241858405445,0.4081090038902539,14,118,687,0.0024987506246876563,0.29735132433783107,0.2391304347826087
A,loop,gate_entropy,residual_route_mobility,all_no_event,1,0.4023494860499266,0.5976505139500734,event_low,0.3218198368275873,0.497127805722451,14,117,681,,,
A,loop,gate_entropy,residual_route_mobility,all_no_event,2,0.31703703703703706,0.682962962962963,event_low,0.22235738318463633,0.4339468337535221,14,117,675,,,
A,loop,gate_entropy,residual_route_mobility,all_no_event,3,0.2537313432835821,0.7462686567164178,event_low,0.16594130196621115,0.35619533058914327,14,117,670,,,
A,loop,gate_entropy,residual_route_mobility,all_no_event,4,0.2896764252696456,0.7103235747303545,event_low,0.2022561752390944,0.3867764562088402,13,113,649,,,
A,loop,top12_margin,residual_route_mobility,all_no_event,-8,0.6047120418848168,0.6047120418848168,event_high,0.5306342573719256,0.6713578379389932,17,123,764,0.01999000499750125,0.862568715642179,0.2391304347826087
A,loop,top12_margin,residual_route_mobility,all_no_event,-7,0.5767690253671562,0.5767690253671562,event_high,0.5084896069376906,0.6397903225806452,17,123,749,,,
A,loop,top12_margin,residual_route_mobility,all_no_event,-6,0.5822959889349931,0.5822959889349931,event_high,0.4956951263190999,0.6653593708996348,17,122,723,0.10444777611194403,0.9850074962518741,0.2391304347826087
A,loop,top12_margin,residual_route_mobility,all_no_event,-5,0.6416430594900849,0.6416430594900849,event_high,0.5405405405405406,0.7279791984098275,16,121,706,,,
A,loop,top12_margin,residual_route_mobility,all_no_event,-4,0.6590257879656161,0.6590257879656161,event_high,0.5627863116497628,0.740377576317565,15,120,698,0.014492753623188406,0.33033483258370816,0.2391304347826087
A,loop,top12_margin,residual_route_mobility,all_no_event,-3,0.6982758620689655,0.6982758620689655,event_high,0.6100432053175776,0.7773221434185753,15,120,696,,,
A,loop,top12_margin,residual_route_mobility,all_no_event,-2,0.7782608695652173,0.7782608695652173,event_high,0.7040407800690109,0.8498795565039488,15,119,690,0.0004997501249375312,0.015992003998001,0.2391304347826087
A,loop,top12_margin,residual_route_mobility,all_no_event,-1,0.6884057971014492,0.6884057971014492,event_high,0.629759292970652,0.7352994458653027,15,119,690,,,
A,loop,top12_margin,residual_route_mobility,all_no_event,0,0.6091703056768559,0.6091703056768559,event_high,0.5600953733766234,0.6473755193140635,14,118,687,0.004997501249375313,0.8205897051474262,0.2391304347826087
A,loop,top12_margin,residual_route_mobility,all_no_event,1,0.6152716593245228,0.6152716593245228,event_high,0.5635331810279702,0.6587052142306199,14,117,681,,,
A,loop,top12_margin,residual_route_mobility,all_no_event,2,0.5718518518518518,0.5718518518518518,event_high,0.47972165946836454,0.6526658819018585,14,117,675,,,
A,loop,top12_margin,residual_route_mobility,all_no_event,3,0.682089552238806,0.682089552238806,event_high,0.5752107867047592,0.7789864037347362,14,117,670,,,
A,loop,top12_margin,residual_route_mobility,all_no_event,4,0.5701078582434514,0.5701078582434514,event_high,0.4670469180211386,0.6581209395302349,13,113,649,,,
A,loop,state_action_gap,residual_route_mobility,all_no_event,-8,0.6073298429319371,0.6073298429319371,event_high,0.4793803539756217,0.7263809794478053,17,123,764,0.14742628685657172,0.8420789605197402,0.2391304347826087
A,loop,state_action_gap,residual_route_mobility,all_no_event,-7,0.5387182910547397,0.5387182910547397,event_high,0.4178316960980007,0.6572133963415409,17,123,749,,,
A,loop,state_action_gap,residual_route_mobility,all_no_event,-6,0.47717842323651455,0.5228215767634854,event_low,0.37432871120715533,0.5785165918530015,17,122,723,0.6611694152923538,1.0,0.2391304347826087
A,loop,state_action_gap,residual_route_mobility,all_no_event,-5,0.48725212464589235,0.5127478753541077,event_low,0.38873891347460426,0.5777159927641469,16,121,706,,,
A,loop,state_action_gap,residual_route_mobility,all_no_event,-4,0.5587392550143266,0.5587392550143266,event_high,0.4621440350231032,0.6645485171107133,15,120,698,0.33883058470764615,1.0,0.2391304347826087
A,loop,state_action_gap,residual_route_mobility,all_no_event,-3,0.5316091954022989,0.5316091954022989,event_high,0.4359575144762239,0.6327581120943951,15,120,696,,,
A,loop,state_action_gap,residual_route_mobility,all_no_event,-2,0.4449275362318841,0.5550724637681159,event_low,0.37804839111609506,0.5242784157179702,15,119,690,0.16991504247876063,1.0,0.2391304347826087
A,loop,state_action_gap,residual_route_mobility,all_no_event,-1,0.43623188405797103,0.5637681159420289,event_low,0.3680696653159525,0.5202422788552611,15,119,690,,,
A,loop,state_action_gap,residual_route_mobility,all_no_event,0,0.5829694323144105,0.5829694323144105,event_high,0.48690061552617175,0.6820709534241574,14,118,687,0.11144427786106946,0.984007996001999,0.2391304347826087
A,loop,state_action_gap,residual_route_mobility,all_no_event,1,0.7268722466960352,0.7268722466960352,event_high,0.5943303257214358,0.8455304705313342,14,117,681,,,
A,loop,state_action_gap,residual_route_mobility,all_no_event,2,0.7496296296296296,0.7496296296296296,event_high,0.6325023365536958,0.8791823849104858,14,117,675,,,
A,loop,state_action_gap,residual_route_mobility,all_no_event,3,0.7522388059701492,0.7522388059701492,event_high,0.6247730770127539,0.8702097643785661,14,117,670,,,
A,loop,state_action_gap,residual_route_mobility,all_no_event,4,0.7010785824345146,0.7010785824345146,event_high,0.5881310587234423,0.8081214473068719,13,113,649,,,
A,loop,macro_stickiness,residual_route_mobility,all_no_event,-8,0.5629139072847682,0.5629139072847682,event_high,0.4968748000610275,0.6331778309409888,17,121,755,0.09145427286356822,0.9995002498750625,0.2391304347826087
A,loop,macro_stickiness,residual_route_mobility,all_no_event,-7,0.5300400534045394,0.5300400534045394,event_high,0.4564235682045812,0.6011558596434491,17,123,749,,,
A,loop,macro_stickiness,residual_route_mobility,all_no_event,-6,0.5228215767634855,0.5228215767634855,event_high,0.4471245011375928,0.6002721546263334,17,122,723,0.6231884057971014,1.0,0.2391304347826087
A,loop,macro_stickiness,residual_route_mobility,all_no_event,-5,0.43909348441926344,0.5609065155807366,event_low,0.3599297531512605,0.5113008104914116,16,121,706,,,
A,loop,macro_stickiness,residual_route_mobility,all_no_event,-4,0.40974212034383956,0.5902578796561604,event_low,0.3252744121651598,0.48583813929562464,15,120,698,0.05897051474262868,0.9615192403798101,0.2391304347826087
A,loop,macro_stickiness,residual_route_mobility,all_no_event,-3,0.5028735632183908,0.5028735632183908,event_high,0.4170851423010858,0.5760915622697126,15,120,696,,,
A,loop,macro_stickiness,residual_route_mobility,all_no_event,-2,0.6217391304347826,0.6217391304347826,event_high,0.538361465450217,0.6966211887126823,15,119,690,0.019490254872563718,0.6826586706646677,0.2391304347826087
A,loop,macro_stickiness,residual_route_mobility,all_no_event,-1,0.5594202898550724,0.5594202898550724,event_high,0.5032347553077312,0.6125412576393177,15,119,690,,,
A,loop,macro_stickiness,residual_route_mobility,all_no_event,0,0.6491994177583698,0.6491994177583698,event_high,0.6017452485380117,0.7029305804156738,14,118,687,0.0004997501249375312,0.4012993503248376,0.2391304347826087
A,loop,macro_stickiness,residual_route_mobility,all_no_event,1,0.6138032305433186,0.6138032305433186,event_high,0.5718558572510152,0.652178906718157,14,117,681,,,
A,loop,macro_stickiness,residual_route_mobility,all_no_event,2,0.49037037037037035,0.5096296296296297,event_low,0.42837409013165745,0.5580292122922658,14,117,675,,,
A,loop,macro_stickiness,residual_route_mobility,all_no_event,3,0.5671641791044776,0.5671641791044776,event_high,0.5,0.6486026897652154,14,117,670,,,
A,loop,macro_stickiness,residual_route_mobility,all_no_event,4,0.5639445300462249,0.5639445300462249,event_high,0.484209363192013,0.6527248718489512,13,113,649,,,
A,loop,route_mobility,comparator,all_no_event,-8,0.5934640522875817,0.5934640522875817,event_high,0.5015013550243189,0.6959073987060396,18,124,765,0.08545727136431784,0.9195402298850575,0.3118393234672304
A,loop,route_mobility,comparator,all_no_event,-7,0.6461949265687583,0.6461949265687583,event_high,0.5657751716247139,0.7250007344300823,17,123,749,,,
A,loop,route_mobility,comparator,all_no_event,-6,0.5580110497237569,0.5580110497237569,event_high,0.4860705304410476,0.6336232533359164,17,123,724,0.1664167916041979,0.9995002498750625,0.3118393234672304
A,loop,route_mobility,comparator,all_no_event,-5,0.3385049365303244,0.6614950634696757,event_low,0.2731122146944682,0.41392354124748487,17,123,709,,,
A,loop,route_mobility,comparator,all_no_event,-4,0.3442857142857143,0.6557142857142857,event_low,0.2717849331100517,0.43123317751724655,16,122,700,0.013493253373313344,0.5152423788105946,0.3118393234672304
A,loop,route_mobility,comparator,all_no_event,-3,0.533715925394548,0.533715925394548,event_high,0.4421851524279677,0.6290672682395179,16,121,697,,,
A,loop,route_mobility,comparator,all_no_event,-2,0.7283236994219653,0.7283236994219653,event_high,0.6263097653990569,0.8327035564260324,16,121,692,0.004497751124437781,0.2063968015992004,0.3118393234672304
A,loop,route_mobility,comparator,all_no_event,-1,0.9232995658465991,0.9232995658465991,event_high,0.8639476037032291,0.9646317815262692,15,120,691,,,
A,loop,route_mobility,comparator,all_no_event,0,0.9361393323657474,0.9361393323657474,event_high,0.8790554524693119,0.9734547801421453,15,120,689,0.0009995002498750624,0.00399800099950025,0.3118393234672304
A,loop,route_mobility,comparator,all_no_event,1,0.8140556368960469,0.8140556368960469,event_high,0.7263153870915822,0.886066649614991,15,119,683,,,
A,loop,route_mobility,comparator,all_no_event,2,0.6336779911373708,0.6336779911373708,event_high,0.5269568928555458,0.746976613206029,15,119,677,,,
A,loop,route_mobility,comparator,all_no_event,3,0.4419642857142857,0.5580357142857143,event_low,0.2972454444014901,0.5889431631419529,15,119,672,,,
A,loop,route_mobility,comparator,all_no_event,4,0.3266871165644172,0.6733128834355828,event_low,0.2079006630014971,0.46871022329886347,15,116,652,,,
A,loop,action_change,comparator,all_no_event,-8,0.3843137254901961,0.615686274509804,event_low,0.3091812565072059,0.4581630848384157,18,124,765,0.014992503748125937,0.7916041979010495,0.3118393234672304
A,loop,action_change,comparator,all_no_event,-7,0.32977303070761016,0.6702269692923899,event_low,0.2654303745085868,0.40265370344276924,17,123,749,,,
A,loop,action_change,comparator,all_no_event,-6,0.3011049723756906,0.6988950276243093,event_low,0.2365582525994535,0.37987058332728724,17,123,724,0.0009995002498750624,0.31434282858570717,0.3118393234672304
A,loop,action_change,comparator,all_no_event,-5,0.2073342736248237,0.7926657263751763,event_low,0.12953675602134943,0.29334949641553393,17,123,709,,,
A,loop,action_change,comparator,all_no_event,-4,0.1957142857142857,0.8042857142857143,event_low,0.11344127494747899,0.2857142857142857,16,122,700,0.0014992503748125937,0.062468765617191405,0.3118393234672304
A,loop,action_change,comparator,all_no_event,-3,0.23385939741750358,0.7661406025824964,event_low,0.1448591910264449,0.3345108962500762,16,121,697,,,
A,loop,action_change,comparator,all_no_event,-2,0.3815028901734104,0.6184971098265897,event_low,0.25992019406994554,0.5105915703110241,16,121,692,0.11694152923538231,0.7806096951524237,0.3118393234672304
A,loop,action_change,comparator,all_no_event,-1,0.5065123010130246,0.5065123010130246,event_high,0.3865628866645737,0.6266566427289044,15,120,691,,,
A,loop,action_change,comparator,all_no_event,0,0.5094339622641509,0.5094339622641509,event_high,0.3938434800060538,0.6248155702270658,15,120,689,0.8710644677661169,1.0,0.3118393234672304
A,loop,action_change,comparator,all_no_event,1,0.49633967789165445,0.5036603221083455,event_low,0.3751994541106434,0.6095072011616042,15,119,683,,,
A,loop,action_change,comparator,all_no_event,2,0.41063515509601184,0.5893648449039881,event_low,0.29999601275917065,0.5322357282897012,15,119,677,,,
A,loop,action_change,comparator,all_no_event,3,0.36904761904761907,0.6309523809523809,event_low,0.24228816767621145,0.51964507729167,15,119,672,,,
A,loop,action_change,comparator,all_no_event,4,0.294478527607362,0.705521472392638,event_low,0.16577972207925887,0.43942356262070986,15,116,652,,,
A,loop,action_recurrence,comparator,all_no_event,-8,0.596078431372549,0.596078431372549,event_high,0.5160723437431849,0.6731610557437476,18,124,765,0.05147426286856572,0.9085457271364318,0.3118393234672304
A,loop,action_recurrence,comparator,all_no_event,-7,0.6461949265687583,0.6461949265687583,event_high,0.5632132174501947,0.726068919261184,17,123,749,,,
A,loop,action_recurrence,comparator,all_no_event,-6,0.6740331491712708,0.6740331491712708,event_high,0.5888096314822847,0.7490493962421123,17,123,724,0.004997501249375313,0.4217891054472764,0.3118393234672304
A,loop,action_recurrence,comparator,all_no_event,-5,0.763046544428773,0.763046544428773,event_high,0.691645525009528,0.830299275162529,17,123,709,,,
A,loop,action_recurrence,comparator,all_no_event,-4,0.7842857142857143,0.7842857142857143,event_high,0.7061758899163846,0.8566507854751481,16,122,700,0.0009995002498750624,0.08445777111444278,0.3118393234672304
A,loop,action_recurrence,comparator,all_no_event,-3,0.7345767575322812,0.7345767575322812,event_high,0.6415463073257892,0.8126284710086301,16,121,697,,,
A,loop,action_recurrence,comparator,all_no_event,-2,0.5751445086705202,0.5751445086705202,event_high,0.441417886940235,0.6920293991722563,16,121,692,0.2463768115942029,0.9855072463768116,0.3118393234672304
A,loop,action_recurrence,comparator,all_no_event,-1,0.447178002894356,0.5528219971056441,event_low,0.33117304287962235,0.5604902503092761,15,120,691,,,
A,loop,action_recurrence,comparator,all_no_event,0,0.4644412191582003,0.5355587808417996,event_low,0.3468915058184099,0.5840753759031437,15,120,689,0.5687156421789106,1.0,0.3118393234672304
A,loop,action_recurrence,comparator,all_no_event,1,0.45241581259150804,0.5475841874084919,event_low,0.3385342219899367,0.5620588452299947,15,119,683,,,
A,loop,action_recurrence,comparator,all_no_event,2,0.5731166912850812,0.5731166912850812,event_high,0.45007725832012674,0.7055000162885019,15,119,677,,,
A,loop,action_recurrence,comparator,all_no_event,3,0.6116071428571429,0.6116071428571429,event_high,0.4681033263352243,0.7523592597844583,15,119,672,,,
A,loop,action_recurrence,comparator,all_no_event,4,0.6886503067484663,0.6886503067484663,event_high,0.5442827315155981,0.8208965503063197,15,116,652,,,
A,loop,action_magnitude,comparator,all_no_event,-8,0.4091503267973856,0.5908496732026144,event_low,0.32598484132701866,0.5048699376196312,18,124,765,0.09145427286356822,0.9310344827586207,0.3118393234672304
A,loop,action_magnitude,comparator,all_no_event,-7,0.4032042723631509,0.5967957276368492,event_low,0.318826882290562,0.5008774868448079,17,123,749,,,
A,loop,action_magnitude,comparator,all_no_event,-6,0.4212707182320442,0.5787292817679558,event_low,0.3183959748427673,0.5350679363107128,17,123,724,0.23638180909545228,0.9775112443778111,0.3118393234672304
A,loop,action_magnitude,comparator,all_no_event,-5,0.4330042313117066,0.5669957686882934,event_low,0.3555219364599092,0.5161509765196399,17,123,709,,,
A,loop,action_magnitude,comparator,all_no_event,-4,0.49142857142857144,0.5085714285714286,event_low,0.41449675523626667,0.5659456011591646,16,122,700,0.8350824587706147,1.0,0.3118393234672304
A,loop,action_magnitude,comparator,all_no_event,-3,0.49784791965566716,0.5021520803443329,event_low,0.4411710440633818,0.5535899703331811,16,121,697,,,
A,loop,action_magnitude,comparator,all_no_event,-2,0.3598265895953757,0.6401734104046243,event_low,0.29898398493268913,0.42807708246995435,16,121,692,0.005497251374312844,0.632183908045977,0.3118393234672304
A,loop,action_magnitude,comparator,all_no_event,-1,0.402315484804631,0.597684515195369,event_low,0.28387994109797066,0.5151057945184637,15,120,691,,,
A,loop,action_magnitude,comparator,all_no_event,0,0.4949201741654572,0.5050798258345428,event_low,0.3898508743798223,0.6057897362349566,15,120,689,0.9345327336331835,1.0,0.3118393234672304
A,loop,action_magnitude,comparator,all_no_event,1,0.5314787701317716,0.5314787701317716,event_high,0.4184681115767418,0.6507026396339061,15,119,683,,,
A,loop,action_magnitude,comparator,all_no_event,2,0.5125553914327917,0.5125553914327917,event_high,0.39853360286320255,0.6332670177004084,15,119,677,,,
