corpus,group,relative,concordant,pairs,n_events,auc_trap_high,signal,variant,control_kind
B,16,2,3.0,21,2,0.14285714285714285,top12_margin,residual_route_mobility,success_no_trap
B,20,2,15.0,23,1,0.6521739130434783,top12_margin,residual_route_mobility,success_no_trap
B,23,2,0.0,1,1,0.0,top12_margin,residual_route_mobility,success_no_trap
B,26,2,9.0,16,9,0.5625,top12_margin,residual_route_mobility,success_no_trap
B,39,2,14.0,42,21,0.3333333333333333,top12_margin,residual_route_mobility,success_no_trap
B,42,2,39.0,73,7,0.5342465753424658,top12_margin,residual_route_mobility,success_no_trap
B,7,2,4.0,17,3,0.23529411764705882,top12_margin,residual_route_mobility,success_no_trap
B,0,3,41.0,54,12,0.7592592592592593,top12_margin,residual_route_mobility,success_no_trap
B,10,3,35.0,54,13,0.6481481481481481,top12_margin,residual_route_mobility,success_no_trap
B,13,3,17.0,72,22,0.2361111111111111,top12_margin,residual_route_mobility,success_no_trap
B,16,3,0.0,4,1,0.0,top12_margin,residual_route_mobility,success_no_trap
B,20,3,12.0,23,1,0.5217391304347826,top12_margin,residual_route_mobility,success_no_trap
B,23,3,0.0,1,1,0.0,top12_margin,residual_route_mobility,success_no_trap
B,26,3,3.0,9,5,0.3333333333333333,top12_margin,residual_route_mobility,success_no_trap
B,39,3,9.0,42,21,0.21428571428571427,top12_margin,residual_route_mobility,success_no_trap
B,42,3,48.0,69,5,0.6956521739130435,top12_margin,residual_route_mobility,success_no_trap
B,7,3,2.0,10,3,0.2,top12_margin,residual_route_mobility,success_no_trap
B,0,4,27.0,38,10,0.7105263157894737,top12_margin,residual_route_mobility,success_no_trap
B,10,4,29.0,40,7,0.725,top12_margin,residual_route_mobility,success_no_trap
B,13,4,12.0,66,22,0.18181818181818182,top12_margin,residual_route_mobility,success_no_trap
B,20,4,7.0,19,1,0.3684210526315789,top12_margin,residual_route_mobility,success_no_trap
B,26,4,2.0,2,1,1.0,top12_margin,residual_route_mobility,success_no_trap
B,39,4,8.0,42,21,0.19047619047619047,top12_margin,residual_route_mobility,success_no_trap
B,42,4,45.5,64,5,0.7109375,top12_margin,residual_route_mobility,success_no_trap
B,7,4,1.0,5,3,0.2,top12_margin,residual_route_mobility,success_no_trap
B,0,-8,119.0,224,16,0.53125,state_action_gap,residual_route_mobility,success_no_trap
B,10,-8,29.0,130,20,0.2230769230769231,state_action_gap,residual_route_mobility,success_no_trap
B,13,-8,176.0,203,23,0.8669950738916257,state_action_gap,residual_route_mobility,success_no_trap
B,16,-8,28.0,84,3,0.3333333333333333,state_action_gap,residual_route_mobility,success_no_trap
B,20,-8,16.0,37,2,0.43243243243243246,state_action_gap,residual_route_mobility,success_no_trap
B,23,-8,7.0,29,1,0.2413793103448276,state_action_gap,residual_route_mobility,success_no_trap
B,26,-8,58.0,188,21,0.30851063829787234,state_action_gap,residual_route_mobility,success_no_trap
B,29,-8,21.0,56,2,0.375,state_action_gap,residual_route_mobility,success_no_trap
B,3,-8,67.0,92,23,0.7282608695652174,state_action_gap,residual_route_mobility,success_no_trap
B,39,-8,28.0,52,26,0.5384615384615384,state_action_gap,residual_route_mobility,success_no_trap
B,42,-8,96.0,176,14,0.5454545454545454,state_action_gap,residual_route_mobility,success_no_trap
B,7,-8,61.0,65,3,0.9384615384615385,state_action_gap,residual_route_mobility,success_no_trap
B,0,-7,131.0,224,16,0.5848214285714286,state_action_gap,residual_route_mobility,success_no_trap
B,10,-7,35.0,126,19,0.2777777777777778,state_action_gap,residual_route_mobility,success_no_trap
B,13,-7,162.0,203,23,0.7980295566502463,state_action_gap,residual_route_mobility,success_no_trap
B,16,-7,16.0,84,3,0.19047619047619047,state_action_gap,residual_route_mobility,success_no_trap
B,20,-7,2.0,25,2,0.08,state_action_gap,residual_route_mobility,success_no_trap
B,23,-7,4.0,29,1,0.13793103448275862,state_action_gap,residual_route_mobility,success_no_trap
B,26,-7,61.0,183,21,0.3333333333333333,state_action_gap,residual_route_mobility,success_no_trap
B,29,-7,23.0,56,2,0.4107142857142857,state_action_gap,residual_route_mobility,success_no_trap
B,3,-7,55.0,89,23,0.6179775280898876,state_action_gap,residual_route_mobility,success_no_trap
B,39,-7,34.0,52,26,0.6538461538461539,state_action_gap,residual_route_mobility,success_no_trap
B,42,-7,100.0,170,13,0.5882352941176471,state_action_gap,residual_route_mobility,success_no_trap
B,7,-7,48.0,51,3,0.9411764705882353,state_action_gap,residual_route_mobility,success_no_trap
B,0,-6,141.0,224,16,0.6294642857142857,state_action_gap,residual_route_mobility,success_no_trap
B,10,-6,46.0,121,18,0.38016528925619836,state_action_gap,residual_route_mobility,success_no_trap
B,13,-6,147.0,201,23,0.7313432835820896,state_action_gap,residual_route_mobility,success_no_trap
B,16,-6,14.0,84,3,0.16666666666666666,state_action_gap,residual_route_mobility,success_no_trap
B,20,-6,8.0,24,2,0.3333333333333333,state_action_gap,residual_route_mobility,success_no_trap
B,23,-6,5.0,28,1,0.17857142857142858,state_action_gap,residual_route_mobility,success_no_trap
B,26,-6,82.0,179,21,0.4581005586592179,state_action_gap,residual_route_mobility,success_no_trap
B,29,-6,42.0,55,2,0.7636363636363637,state_action_gap,residual_route_mobility,success_no_trap
B,3,-6,54.0,82,23,0.6585365853658537,state_action_gap,residual_route_mobility,success_no_trap
B,39,-6,46.0,52,26,0.8846153846153846,state_action_gap,residual_route_mobility,success_no_trap
B,42,-6,111.0,166,12,0.6686746987951807,state_action_gap,residual_route_mobility,success_no_trap
B,7,-6,36.0,40,3,0.9,state_action_gap,residual_route_mobility,success_no_trap
B,0,-5,159.0,224,16,0.7098214285714286,state_action_gap,residual_route_mobility,success_no_trap
B,10,-5,25.0,115,18,0.21739130434782608,state_action_gap,residual_route_mobility,success_no_trap
B,13,-5,135.0,201,23,0.6716417910447762,state_action_gap,residual_route_mobility,success_no_trap
B,16,-5,16.0,84,3,0.19047619047619047,state_action_gap,residual_route_mobility,success_no_trap
B,20,-5,10.0,24,2,0.4166666666666667,state_action_gap,residual_route_mobility,success_no_trap
B,23,-5,4.0,28,1,0.14285714285714285,state_action_gap,residual_route_mobility,success_no_trap
B,26,-5,68.0,172,21,0.3953488372093023,state_action_gap,residual_route_mobility,success_no_trap
B,29,-5,34.0,41,2,0.8292682926829268,state_action_gap,residual_route_mobility,success_no_trap
B,3,-5,50.0,76,20,0.6578947368421053,state_action_gap,residual_route_mobility,success_no_trap
B,39,-5,48.0,52,26,0.9230769230769231,state_action_gap,residual_route_mobility,success_no_trap
B,42,-5,85.0,166,12,0.5120481927710844,state_action_gap,residual_route_mobility,success_no_trap
B,7,-5,25.0,35,3,0.7142857142857143,state_action_gap,residual_route_mobility,success_no_trap
B,0,-4,125.0,224,16,0.5580357142857143,state_action_gap,residual_route_mobility,success_no_trap
B,10,-4,14.0,109,17,0.12844036697247707,state_action_gap,residual_route_mobility,success_no_trap
B,13,-4,135.0,201,23,0.6716417910447762,state_action_gap,residual_route_mobility,success_no_trap
B,16,-4,29.0,84,3,0.34523809523809523,state_action_gap,residual_route_mobility,success_no_trap
B,20,-4,8.0,23,1,0.34782608695652173,state_action_gap,residual_route_mobility,success_no_trap
B,23,-4,2.0,15,1,0.13333333333333333,state_action_gap,residual_route_mobility,success_no_trap
B,26,-4,56.0,155,21,0.36129032258064514,state_action_gap,residual_route_mobility,success_no_trap
B,29,-4,26.0,29,2,0.896551724137931,state_action_gap,residual_route_mobility,success_no_trap
B,3,-4,50.0,72,19,0.6944444444444444,state_action_gap,residual_route_mobility,success_no_trap
B,39,-4,46.0,52,26,0.8846153846153846,state_action_gap,residual_route_mobility,success_no_trap
B,42,-4,77.0,160,12,0.48125,state_action_gap,residual_route_mobility,success_no_trap
B,7,-4,18.0,35,3,0.5142857142857142,state_action_gap,residual_route_mobility,success_no_trap
B,0,-3,110.0,220,16,0.5,state_action_gap,residual_route_mobility,success_no_trap
B,10,-3,14.0,106,16,0.1320754716981132,state_action_gap,residual_route_mobility,success_no_trap
B,13,-3,128.0,199,23,0.6432160804020101,state_action_gap,residual_route_mobility,success_no_trap
B,16,-3,36.0,84,3,0.42857142857142855,state_action_gap,residual_route_mobility,success_no_trap
B,20,-3,6.0,23,1,0.2608695652173913,state_action_gap,residual_route_mobility,success_no_trap
B,23,-3,1.0,6,1,0.16666666666666666,state_action_gap,residual_route_mobility,success_no_trap
B,26,-3,51.0,145,20,0.35172413793103446,state_action_gap,residual_route_mobility,success_no_trap
B,29,-3,25.0,28,1,0.8928571428571429,state_action_gap,residual_route_mobility,success_no_trap
B,3,-3,44.0,69,18,0.6376811594202898,state_action_gap,residual_route_mobility,success_no_trap
B,39,-3,43.0,51,26,0.8431372549019608,state_action_gap,residual_route_mobility,success_no_trap
B,42,-3,76.0,149,12,0.5100671140939598,state_action_gap,residual_route_mobility,success_no_trap
B,7,-3,17.0,35,3,0.4857142857142857,state_action_gap,residual_route_mobility,success_no_trap
B,0,-2,108.0,202,16,0.5346534653465347,state_action_gap,residual_route_mobility,success_no_trap
B,10,-2,15.0,105,15,0.14285714285714285,state_action_gap,residual_route_mobility,success_no_trap
B,13,-2,119.0,191,23,0.6230366492146597,state_action_gap,residual_route_mobility,success_no_trap
B,16,-2,43.0,84,3,0.5119047619047619,state_action_gap,residual_route_mobility,success_no_trap
B,20,-2,2.0,23,1,0.08695652173913043,state_action_gap,residual_route_mobility,success_no_trap
B,23,-2,0.0,3,1,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,26,-2,35.0,116,20,0.3017241379310345,state_action_gap,residual_route_mobility,success_no_trap
B,29,-2,22.0,28,1,0.7857142857142857,state_action_gap,residual_route_mobility,success_no_trap
B,3,-2,30.0,67,17,0.44776119402985076,state_action_gap,residual_route_mobility,success_no_trap
B,39,-2,33.0,49,26,0.673469387755102,state_action_gap,residual_route_mobility,success_no_trap
B,42,-2,81.0,135,12,0.6,state_action_gap,residual_route_mobility,success_no_trap
B,7,-2,16.0,34,3,0.47058823529411764,state_action_gap,residual_route_mobility,success_no_trap
B,0,-1,97.0,174,16,0.5574712643678161,state_action_gap,residual_route_mobility,success_no_trap
B,10,-1,18.0,105,15,0.17142857142857143,state_action_gap,residual_route_mobility,success_no_trap
B,13,-1,111.0,168,23,0.6607142857142857,state_action_gap,residual_route_mobility,success_no_trap
B,16,-1,43.0,80,3,0.5375,state_action_gap,residual_route_mobility,success_no_trap
B,20,-1,1.0,23,1,0.043478260869565216,state_action_gap,residual_route_mobility,success_no_trap
B,23,-1,0.0,1,1,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,26,-1,23.0,78,18,0.2948717948717949,state_action_gap,residual_route_mobility,success_no_trap
B,29,-1,26.0,27,1,0.9629629629629629,state_action_gap,residual_route_mobility,success_no_trap
B,3,-1,17.0,54,17,0.3148148148148148,state_action_gap,residual_route_mobility,success_no_trap
B,39,-1,23.0,48,25,0.4791666666666667,state_action_gap,residual_route_mobility,success_no_trap
B,42,-1,62.0,119,10,0.5210084033613446,state_action_gap,residual_route_mobility,success_no_trap
B,7,-1,20.0,33,3,0.6060606060606061,state_action_gap,residual_route_mobility,success_no_trap
B,0,0,80.0,131,16,0.6106870229007634,state_action_gap,residual_route_mobility,success_no_trap
B,10,0,23.0,103,15,0.22330097087378642,state_action_gap,residual_route_mobility,success_no_trap
B,13,0,80.0,134,23,0.5970149253731343,state_action_gap,residual_route_mobility,success_no_trap
B,16,0,32.0,69,3,0.463768115942029,state_action_gap,residual_route_mobility,success_no_trap
B,20,0,0.0,23,1,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,23,0,0.0,1,1,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,26,0,13.0,45,17,0.28888888888888886,state_action_gap,residual_route_mobility,success_no_trap
B,29,0,13.0,13,1,1.0,state_action_gap,residual_route_mobility,success_no_trap
B,3,0,3.0,26,16,0.11538461538461539,state_action_gap,residual_route_mobility,success_no_trap
B,39,0,10.0,44,23,0.22727272727272727,state_action_gap,residual_route_mobility,success_no_trap
B,42,0,29.0,102,10,0.28431372549019607,state_action_gap,residual_route_mobility,success_no_trap
B,7,0,28.0,33,3,0.8484848484848485,state_action_gap,residual_route_mobility,success_no_trap
B,0,1,54.0,88,16,0.6136363636363636,state_action_gap,residual_route_mobility,success_no_trap
B,10,1,20.0,91,15,0.21978021978021978,state_action_gap,residual_route_mobility,success_no_trap
B,13,1,60.0,109,22,0.5504587155963303,state_action_gap,residual_route_mobility,success_no_trap
B,16,1,21.0,45,3,0.4666666666666667,state_action_gap,residual_route_mobility,success_no_trap
B,20,1,0.0,23,1,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,23,1,0.0,1,1,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,26,1,13.0,28,17,0.4642857142857143,state_action_gap,residual_route_mobility,success_no_trap
B,29,1,0.0,1,1,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,3,1,0.0,5,5,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,39,1,5.0,44,23,0.11363636363636363,state_action_gap,residual_route_mobility,success_no_trap
B,42,1,20.0,84,8,0.23809523809523808,state_action_gap,residual_route_mobility,success_no_trap
B,7,1,21.0,26,3,0.8076923076923077,state_action_gap,residual_route_mobility,success_no_trap
B,0,2,39.0,69,15,0.5652173913043478,state_action_gap,residual_route_mobility,success_no_trap
B,10,2,22.0,69,15,0.3188405797101449,state_action_gap,residual_route_mobility,success_no_trap
B,13,2,46.0,100,22,0.46,state_action_gap,residual_route_mobility,success_no_trap
B,16,2,8.0,21,2,0.38095238095238093,state_action_gap,residual_route_mobility,success_no_trap
B,20,2,0.0,23,1,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,23,2,0.0,1,1,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,26,2,6.0,16,9,0.375,state_action_gap,residual_route_mobility,success_no_trap
B,39,2,0.0,42,21,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,42,2,18.0,73,7,0.2465753424657534,state_action_gap,residual_route_mobility,success_no_trap
B,7,2,13.0,17,3,0.7647058823529411,state_action_gap,residual_route_mobility,success_no_trap
B,0,3,28.0,54,12,0.5185185185185185,state_action_gap,residual_route_mobility,success_no_trap
B,10,3,18.0,54,13,0.3333333333333333,state_action_gap,residual_route_mobility,success_no_trap
B,13,3,39.0,72,22,0.5416666666666666,state_action_gap,residual_route_mobility,success_no_trap
B,16,3,1.0,4,1,0.25,state_action_gap,residual_route_mobility,success_no_trap
B,20,3,0.0,23,1,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,23,3,0.0,1,1,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,26,3,4.0,9,5,0.4444444444444444,state_action_gap,residual_route_mobility,success_no_trap
B,39,3,6.0,42,21,0.14285714285714285,state_action_gap,residual_route_mobility,success_no_trap
B,42,3,33.0,69,5,0.4782608695652174,state_action_gap,residual_route_mobility,success_no_trap
B,7,3,8.0,10,3,0.8,state_action_gap,residual_route_mobility,success_no_trap
B,0,4,18.0,38,10,0.47368421052631576,state_action_gap,residual_route_mobility,success_no_trap
B,10,4,24.0,40,7,0.6,state_action_gap,residual_route_mobility,success_no_trap
B,13,4,45.0,66,22,0.6818181818181818,state_action_gap,residual_route_mobility,success_no_trap
B,20,4,4.0,19,1,0.21052631578947367,state_action_gap,residual_route_mobility,success_no_trap
B,26,4,0.0,2,1,0.0,state_action_gap,residual_route_mobility,success_no_trap
B,39,4,16.0,42,21,0.38095238095238093,state_action_gap,residual_route_mobility,success_no_trap
B,42,4,37.0,64,5,0.578125,state_action_gap,residual_route_mobility,success_no_trap
B,7,4,4.0,5,3,0.8,state_action_gap,residual_route_mobility,success_no_trap
B,0,-8,87.0,224,16,0.38839285714285715,macro_stickiness,residual_route_mobility,success_no_trap
B,10,-8,76.0,130,20,0.5846153846153846,macro_stickiness,residual_route_mobility,success_no_trap
B,13,-8,83.0,203,23,0.4088669950738916,macro_stickiness,residual_route_mobility,success_no_trap
B,16,-8,11.0,84,3,0.13095238095238096,macro_stickiness,residual_route_mobility,success_no_trap
B,20,-8,37.0,37,2,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,23,-8,3.0,29,1,0.10344827586206896,macro_stickiness,residual_route_mobility,success_no_trap
B,26,-8,61.0,188,21,0.324468085106383,macro_stickiness,residual_route_mobility,success_no_trap
B,29,-8,24.0,56,2,0.42857142857142855,macro_stickiness,residual_route_mobility,success_no_trap
B,3,-8,55.0,92,23,0.5978260869565217,macro_stickiness,residual_route_mobility,success_no_trap
B,39,-8,28.0,52,26,0.5384615384615384,macro_stickiness,residual_route_mobility,success_no_trap
B,42,-8,105.0,176,14,0.5965909090909091,macro_stickiness,residual_route_mobility,success_no_trap
B,7,-8,30.0,65,3,0.46153846153846156,macro_stickiness,residual_route_mobility,success_no_trap
B,0,-7,98.0,224,16,0.4375,macro_stickiness,residual_route_mobility,success_no_trap
B,10,-7,85.0,126,19,0.6746031746031746,macro_stickiness,residual_route_mobility,success_no_trap
B,13,-7,86.0,203,23,0.4236453201970443,macro_stickiness,residual_route_mobility,success_no_trap
B,16,-7,8.0,84,3,0.09523809523809523,macro_stickiness,residual_route_mobility,success_no_trap
B,20,-7,25.0,25,2,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,23,-7,21.0,29,1,0.7241379310344828,macro_stickiness,residual_route_mobility,success_no_trap
B,26,-7,55.0,183,21,0.3005464480874317,macro_stickiness,residual_route_mobility,success_no_trap
B,29,-7,33.0,56,2,0.5892857142857143,macro_stickiness,residual_route_mobility,success_no_trap
B,3,-7,35.0,89,23,0.39325842696629215,macro_stickiness,residual_route_mobility,success_no_trap
B,39,-7,27.0,52,26,0.5192307692307693,macro_stickiness,residual_route_mobility,success_no_trap
B,42,-7,103.0,170,13,0.6058823529411764,macro_stickiness,residual_route_mobility,success_no_trap
B,7,-7,27.0,51,3,0.5294117647058824,macro_stickiness,residual_route_mobility,success_no_trap
B,0,-6,97.0,224,16,0.4330357142857143,macro_stickiness,residual_route_mobility,success_no_trap
B,10,-6,68.0,121,18,0.5619834710743802,macro_stickiness,residual_route_mobility,success_no_trap
B,13,-6,113.0,201,23,0.5621890547263682,macro_stickiness,residual_route_mobility,success_no_trap
B,16,-6,28.0,84,3,0.3333333333333333,macro_stickiness,residual_route_mobility,success_no_trap
B,20,-6,24.0,24,2,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,23,-6,21.0,28,1,0.75,macro_stickiness,residual_route_mobility,success_no_trap
B,26,-6,54.0,179,21,0.3016759776536313,macro_stickiness,residual_route_mobility,success_no_trap
B,29,-6,26.0,55,2,0.4727272727272727,macro_stickiness,residual_route_mobility,success_no_trap
B,3,-6,27.0,82,23,0.32926829268292684,macro_stickiness,residual_route_mobility,success_no_trap
B,39,-6,21.0,52,26,0.40384615384615385,macro_stickiness,residual_route_mobility,success_no_trap
B,42,-6,98.0,166,12,0.5903614457831325,macro_stickiness,residual_route_mobility,success_no_trap
B,7,-6,30.0,40,3,0.75,macro_stickiness,residual_route_mobility,success_no_trap
B,0,-5,111.0,224,16,0.4955357142857143,macro_stickiness,residual_route_mobility,success_no_trap
B,10,-5,65.0,115,18,0.5652173913043478,macro_stickiness,residual_route_mobility,success_no_trap
B,13,-5,131.0,201,23,0.6517412935323383,macro_stickiness,residual_route_mobility,success_no_trap
B,16,-5,60.0,84,3,0.7142857142857143,macro_stickiness,residual_route_mobility,success_no_trap
B,20,-5,24.0,24,2,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,23,-5,20.0,28,1,0.7142857142857143,macro_stickiness,residual_route_mobility,success_no_trap
B,26,-5,70.0,172,21,0.4069767441860465,macro_stickiness,residual_route_mobility,success_no_trap
B,29,-5,19.0,41,2,0.4634146341463415,macro_stickiness,residual_route_mobility,success_no_trap
B,3,-5,23.0,76,20,0.3026315789473684,macro_stickiness,residual_route_mobility,success_no_trap
B,39,-5,23.0,52,26,0.4423076923076923,macro_stickiness,residual_route_mobility,success_no_trap
B,42,-5,95.0,166,12,0.572289156626506,macro_stickiness,residual_route_mobility,success_no_trap
B,7,-5,23.0,35,3,0.6571428571428571,macro_stickiness,residual_route_mobility,success_no_trap
B,0,-4,117.0,224,16,0.5223214285714286,macro_stickiness,residual_route_mobility,success_no_trap
B,10,-4,50.0,109,17,0.45871559633027525,macro_stickiness,residual_route_mobility,success_no_trap
B,13,-4,125.0,201,23,0.6218905472636815,macro_stickiness,residual_route_mobility,success_no_trap
B,16,-4,84.0,84,3,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,20,-4,23.0,23,1,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,23,-4,13.0,15,1,0.8666666666666667,macro_stickiness,residual_route_mobility,success_no_trap
B,26,-4,92.0,155,21,0.5935483870967742,macro_stickiness,residual_route_mobility,success_no_trap
B,29,-4,24.0,29,2,0.8275862068965517,macro_stickiness,residual_route_mobility,success_no_trap
B,3,-4,24.0,72,19,0.3333333333333333,macro_stickiness,residual_route_mobility,success_no_trap
B,39,-4,22.0,52,26,0.4230769230769231,macro_stickiness,residual_route_mobility,success_no_trap
B,42,-4,99.0,160,12,0.61875,macro_stickiness,residual_route_mobility,success_no_trap
B,7,-4,5.0,35,3,0.14285714285714285,macro_stickiness,residual_route_mobility,success_no_trap
B,0,-3,119.0,220,16,0.5409090909090909,macro_stickiness,residual_route_mobility,success_no_trap
B,10,-3,38.0,106,16,0.3584905660377358,macro_stickiness,residual_route_mobility,success_no_trap
B,13,-3,119.0,199,23,0.5979899497487438,macro_stickiness,residual_route_mobility,success_no_trap
B,16,-3,84.0,84,3,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,20,-3,23.0,23,1,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,23,-3,5.0,6,1,0.8333333333333334,macro_stickiness,residual_route_mobility,success_no_trap
B,26,-3,83.0,145,20,0.5724137931034483,macro_stickiness,residual_route_mobility,success_no_trap
B,29,-3,28.0,28,1,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,3,-3,31.0,69,18,0.4492753623188406,macro_stickiness,residual_route_mobility,success_no_trap
B,39,-3,20.0,51,26,0.39215686274509803,macro_stickiness,residual_route_mobility,success_no_trap
B,42,-3,79.0,149,12,0.5302013422818792,macro_stickiness,residual_route_mobility,success_no_trap
B,7,-3,18.0,35,3,0.5142857142857142,macro_stickiness,residual_route_mobility,success_no_trap
B,0,-2,111.0,202,16,0.5495049504950495,macro_stickiness,residual_route_mobility,success_no_trap
B,10,-2,44.0,105,15,0.41904761904761906,macro_stickiness,residual_route_mobility,success_no_trap
B,13,-2,116.0,191,23,0.6073298429319371,macro_stickiness,residual_route_mobility,success_no_trap
B,16,-2,84.0,84,3,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,20,-2,20.0,23,1,0.8695652173913043,macro_stickiness,residual_route_mobility,success_no_trap
B,23,-2,3.0,3,1,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,26,-2,64.0,116,20,0.5517241379310345,macro_stickiness,residual_route_mobility,success_no_trap
B,29,-2,28.0,28,1,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,3,-2,44.0,67,17,0.6567164179104478,macro_stickiness,residual_route_mobility,success_no_trap
B,39,-2,21.0,49,26,0.42857142857142855,macro_stickiness,residual_route_mobility,success_no_trap
B,42,-2,80.0,135,12,0.5925925925925926,macro_stickiness,residual_route_mobility,success_no_trap
B,7,-2,9.0,34,3,0.2647058823529412,macro_stickiness,residual_route_mobility,success_no_trap
B,0,-1,111.0,174,16,0.6379310344827587,macro_stickiness,residual_route_mobility,success_no_trap
B,10,-1,53.0,105,15,0.5047619047619047,macro_stickiness,residual_route_mobility,success_no_trap
B,13,-1,127.0,168,23,0.7559523809523809,macro_stickiness,residual_route_mobility,success_no_trap
B,16,-1,78.0,80,3,0.975,macro_stickiness,residual_route_mobility,success_no_trap
B,20,-1,12.0,23,1,0.5217391304347826,macro_stickiness,residual_route_mobility,success_no_trap
B,23,-1,0.0,1,1,0.0,macro_stickiness,residual_route_mobility,success_no_trap
B,26,-1,51.0,78,18,0.6538461538461539,macro_stickiness,residual_route_mobility,success_no_trap
B,29,-1,27.0,27,1,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,3,-1,37.0,54,17,0.6851851851851852,macro_stickiness,residual_route_mobility,success_no_trap
B,39,-1,22.0,48,25,0.4583333333333333,macro_stickiness,residual_route_mobility,success_no_trap
B,42,-1,57.0,119,10,0.4789915966386555,macro_stickiness,residual_route_mobility,success_no_trap
B,7,-1,10.0,33,3,0.30303030303030304,macro_stickiness,residual_route_mobility,success_no_trap
B,0,0,98.0,131,16,0.7480916030534351,macro_stickiness,residual_route_mobility,success_no_trap
B,10,0,51.0,103,15,0.49514563106796117,macro_stickiness,residual_route_mobility,success_no_trap
B,13,0,103.0,134,23,0.7686567164179104,macro_stickiness,residual_route_mobility,success_no_trap
B,16,0,65.0,69,3,0.9420289855072463,macro_stickiness,residual_route_mobility,success_no_trap
B,20,0,5.0,23,1,0.21739130434782608,macro_stickiness,residual_route_mobility,success_no_trap
B,23,0,0.0,1,1,0.0,macro_stickiness,residual_route_mobility,success_no_trap
B,26,0,32.0,45,17,0.7111111111111111,macro_stickiness,residual_route_mobility,success_no_trap
B,29,0,12.0,13,1,0.9230769230769231,macro_stickiness,residual_route_mobility,success_no_trap
B,3,0,20.0,26,16,0.7692307692307693,macro_stickiness,residual_route_mobility,success_no_trap
B,39,0,16.0,44,23,0.36363636363636365,macro_stickiness,residual_route_mobility,success_no_trap
B,42,0,62.0,102,10,0.6078431372549019,macro_stickiness,residual_route_mobility,success_no_trap
B,7,0,20.0,33,3,0.6060606060606061,macro_stickiness,residual_route_mobility,success_no_trap
B,0,1,72.0,88,16,0.8181818181818182,macro_stickiness,residual_route_mobility,success_no_trap
B,10,1,57.0,91,15,0.6263736263736264,macro_stickiness,residual_route_mobility,success_no_trap
B,13,1,86.0,109,22,0.7889908256880734,macro_stickiness,residual_route_mobility,success_no_trap
B,16,1,40.0,45,3,0.8888888888888888,macro_stickiness,residual_route_mobility,success_no_trap
B,20,1,0.0,23,1,0.0,macro_stickiness,residual_route_mobility,success_no_trap
B,23,1,0.0,1,1,0.0,macro_stickiness,residual_route_mobility,success_no_trap
B,26,1,25.0,28,17,0.8928571428571429,macro_stickiness,residual_route_mobility,success_no_trap
B,29,1,0.0,1,1,0.0,macro_stickiness,residual_route_mobility,success_no_trap
B,3,1,5.0,5,5,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,39,1,14.0,44,23,0.3181818181818182,macro_stickiness,residual_route_mobility,success_no_trap
B,42,1,59.0,84,8,0.7023809523809523,macro_stickiness,residual_route_mobility,success_no_trap
B,7,1,12.0,26,3,0.46153846153846156,macro_stickiness,residual_route_mobility,success_no_trap
B,0,2,58.0,69,15,0.8405797101449275,macro_stickiness,residual_route_mobility,success_no_trap
B,10,2,41.0,69,15,0.5942028985507246,macro_stickiness,residual_route_mobility,success_no_trap
B,13,2,77.0,100,22,0.77,macro_stickiness,residual_route_mobility,success_no_trap
B,16,2,18.0,21,2,0.8571428571428571,macro_stickiness,residual_route_mobility,success_no_trap
B,20,2,1.0,23,1,0.043478260869565216,macro_stickiness,residual_route_mobility,success_no_trap
B,23,2,0.0,1,1,0.0,macro_stickiness,residual_route_mobility,success_no_trap
B,26,2,16.0,16,9,1.0,macro_stickiness,residual_route_mobility,success_no_trap
B,39,2,13.0,42,21,0.30952380952380953,macro_stickiness,residual_route_mobility,success_no_trap
B,42,2,48.0,73,7,0.6575342465753424,macro_stickiness,residual_route_mobility,success_no_trap
B,7,2,11.0,17,3,0.6470588235294118,macro_stickiness,residual_route_mobility,success_no_trap
B,0,3,39.0,54,12,0.7222222222222222,macro_stickiness,residual_route_mobility,success_no_trap
