detector,bundle,name,cohort,alarms_any,alarms_in_window,tp,fp,recall,fpr,precision,task_prior,task_lift,suite_prior,suite_lift,is_baseline,tp_libero_goal,fp_libero_goal,recall_libero_goal,fpr_libero_goal,tp_libero_long,fp_libero_long,recall_libero_long,fpr_libero_long,tp_libero_object,fp_libero_object,recall_libero_object,fpr_libero_object,tp_libero_spatial,fp_libero_spatial,recall_libero_spatial,fpr_libero_spatial,shared_cohorts
moe-failure-modes-0906::mobility|global,moe-failure-modes-0906,mobility|global,development_main,187,71,62,9,0.1273100616016427,0.0006287989939216097,0.8732394366197183,0.6256147362875701,1.3958102102926249,0.3397312517780573,2.5703830073018894,True,19,2,0.18627450980392157,0.000513083632632119,43,7,0.19369369369369369,0.0027152831652443757,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-failure-modes-0906::mobility|per_task,moe-failure-modes-0906,mobility|per_task,development_main,274,103,76,27,0.15605749486652978,0.0018863969817648292,0.7378640776699029,0.554776171475307,1.3300212150563593,0.2594800516285228,2.8436254464996216,True,29,2,0.28431372549019607,0.000513083632632119,43,20,0.19369369369369369,0.007757951900698216,2,0,0.05405405405405406,0.0,2,5,0.015873015873015872,0.0012906556530717604,True
moe-failure-modes-0906::partial_edge_std|global,moe-failure-modes-0906,partial_edge_std|global,development_main,109,102,62,40,0.1273100616016427,0.0027946621952071545,0.6078431372549019,0.40186855435450325,1.5125421749687356,0.17698110760176133,3.4345086065494406,True,0,0,0.0,0.0,56,40,0.25225225225225223,0.015515903801396431,0,0,0.0,0.0,6,0,0.047619047619047616,0.0,True
moe-failure-modes-0906::partial_edge_std|per_task,moe-failure-modes-0906,partial_edge_std|per_task,development_main,103,37,28,9,0.057494866529774126,0.0006287989939216097,0.7567567567567568,0.7458825716142791,1.0145789505698508,0.19008672346016273,3.981113162357988,True,24,1,0.23529411764705882,0.0002565418163160595,4,5,0.018018018018018018,0.001939487975174554,0,0,0.0,0.0,0,3,0.0,0.0007743933918430562,True
moe-failure-modes-0906::partial_query_d1|global,moe-failure-modes-0906,partial_query_d1|global,development_main,61,55,34,21,0.06981519507186858,0.001467197652483756,0.6181818181818182,0.36803124076500693,1.6796993018767552,0.14407993843264053,4.290547489863255,True,0,0,0.0,0.0,32,18,0.14414414414414414,0.0069821567106283944,0,0,0.0,0.0,2,3,0.015873015873015872,0.0007743933918430562,True
moe-failure-modes-0906::partial_query_d1|per_task,moe-failure-modes-0906,partial_query_d1|per_task,development_main,171,59,44,15,0.09034907597535935,0.0010479983232026828,0.7457627118644068,0.5488794969523695,1.358700253890377,0.24054826812893398,3.100262237035428,True,21,5,0.20588235294117646,0.0012827090815802976,23,7,0.1036036036036036,0.0027152831652443757,0,0,0.0,0.0,0,3,0.0,0.0007743933918430562,True
moe-failure-modes-0906::state_action_alignment|global,moe-failure-modes-0906,state_action_alignment|global,development_main,32,16,11,5,0.022587268993839837,0.0003493327744008943,0.6875,0.7052493773178024,0.974832480695968,0.3949636062237925,1.7406667074293722,True,3,0,0.029411764705882353,0.0,8,5,0.036036036036036036,0.001939487975174554,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-failure-modes-0906::state_action_alignment|per_task,moe-failure-modes-0906,state_action_alignment|per_task,development_main,31,27,22,5,0.045174537987679675,0.0003493327744008943,0.8148148148148148,0.7459185977761883,1.0923642569631957,0.23596810071111185,3.4530718870868324,True,16,1,0.1568627450980392,0.0002565418163160595,5,3,0.02252252252252252,0.0011636927851047323,1,0,0.02702702702702703,0.0,0,1,0.0,0.0002581311306143521,True
moe-failure-modes-0906::v7_acceleration|task_agnostic,moe-failure-modes-0906,v7_acceleration|task_agnostic,development_main,383,177,69,108,0.14168377823408623,0.007545587927059317,0.3898305084745763,0.3009535271446017,1.2953179587999017,0.224189631774119,1.7388427171660992,True,5,0,0.049019607843137254,0.0,62,107,0.27927927927927926,0.041505042668735455,2,1,0.05405405405405406,0.00025233409033560434,0,0,0.0,0.0,True
moe-failure-modes-0906::v7_freeze|task_agnostic,moe-failure-modes-0906,v7_freeze|task_agnostic,development_main,361,195,149,46,0.3059548254620123,0.0032138615244882273,0.764102564102564,0.4485265215374157,1.7035839073316055,0.33236353356546006,2.298996390806128,True,22,0,0.21568627450980393,0.0,117,42,0.527027027027027,0.016291698991466253,9,4,0.24324324324324326,0.0010093363613424174,1,0,0.007936507936507936,0.0,True
moe-failure-modes-0906::v7_guard|task_agnostic,moe-failure-modes-0906,v7_guard|task_agnostic,development_main,449,219,168,51,0.34496919917864477,0.0035631942988891218,0.7671232876712328,0.45649845288138857,1.680451013205413,0.3301424316218104,2.3236131263187616,True,22,0,0.21568627450980393,0.0,136,47,0.6126126126126126,0.018231186966640806,9,4,0.24324324324324326,0.0010093363613424174,1,0,0.007936507936507936,0.0,True
moe-failure-modes-0906::v7_periodicity|task_agnostic,moe-failure-modes-0906,v7_periodicity|task_agnostic,development_main,2195,2025,166,1859,0.3408624229979466,0.1298819255222525,0.0819753086419753,0.06785348206828691,1.2081223563365011,0.07113067775001906,1.1524606714710142,True,23,9,0.22549019607843138,0.002308876346844536,61,396,0.2747747747747748,0.15360744763382467,14,917,0.3783783783783784,0.2313903608377492,68,537,0.5396825396825397,0.13861641713990708,True
moe-failure-modes-0906::v7_turbulence|task_agnostic,moe-failure-modes-0906,v7_turbulence|task_agnostic,development_main,162,49,37,12,0.07597535934291581,0.0008383986585621463,0.7551020408163265,0.575815155618909,1.3113618727258278,0.3423592743253439,2.2055837170012027,True,1,0,0.00980392156862745,0.0,36,12,0.16216216216216217,0.004654771140418929,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.5,moe-combination-rules-0906,action_consensus|global|0.5,development_main,1822,1759,191,1568,0.3921971252566735,0.10955075805212044,0.10858442296759523,0.10996007319764628,0.9874895478872735,0.05681159281651733,1.9113074917347774,True,28,801,0.27450980392156865,0.20548999486916367,163,679,0.7342342342342343,0.26338246702870444,0,88,0.0,0.022205399949533182,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.6,moe-combination-rules-0906,action_consensus|global|0.6,development_main,1269,1209,174,1035,0.35728952772073924,0.07231188430098512,0.14392059553349876,0.1414163770937692,1.0177081218681558,0.07049870184851117,2.041464477498576,True,20,543,0.19607843137254902,0.1393022062596203,154,469,0.6936936936936937,0.18192397207137315,0,23,0.0,0.0058036840777189,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.7,moe-combination-rules-0906,action_consensus|global|0.7,development_main,913,869,160,709,0.32854209445585214,0.04953538741004681,0.18411967779056387,0.170115358290066,1.0823224877592705,0.12564255445382871,1.4654245020004302,True,19,419,0.18627450980392157,0.10749102103642894,141,289,0.6351351351351351,0.11210240496508922,0,1,0.0,0.00025233409033560434,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.75,moe-combination-rules-0906,action_consensus|global|0.75,development_main,774,733,143,590,0.2936344969199179,0.04122126737930552,0.19508867667121418,0.16803654566054427,1.160989568693698,0.14844106729374737,1.314250026814727,True,19,385,0.18627450980392157,0.09876859928168291,124,204,0.5585585585585585,0.0791311093871218,0,1,0.0,0.00025233409033560434,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.8,moe-combination-rules-0906,action_consensus|global|0.8,development_main,626,591,119,472,0.24435318275154005,0.03297701390344442,0.20135363790186125,0.15192965201136868,1.325308359732136,0.15894428520282838,1.266818984054157,True,18,359,0.17647058823529413,0.09209851205746537,101,113,0.45495495495495497,0.04383242823894492,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.85,moe-combination-rules-0906,action_consensus|global|0.85,development_main,460,432,90,342,0.18480492813141683,0.02389436176902117,0.20833333333333334,0.13417085120955502,1.5527466022254528,0.14789296255126777,1.4086764490982027,True,18,295,0.17647058823529413,0.07567983581323756,72,47,0.32432432432432434,0.018231186966640806,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.9,moe-combination-rules-0906,action_consensus|global|0.9,development_main,234,207,42,165,0.08624229979466119,0.011527981555229511,0.2028985507246377,0.13613622096672937,1.4904082784421093,0.12398022336658364,1.6365396449134395,True,17,157,0.16666666666666666,0.04027706516162134,25,8,0.11261261261261261,0.0031031807602792862,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.925,moe-combination-rules-0906,action_consensus|global|0.925,development_main,109,94,25,69,0.0513347022587269,0.004820792286732341,0.26595744680851063,0.19662339223464353,1.352623631328292,0.12520701340252202,2.124141767949506,True,14,68,0.13725490196078433,0.017444843509492047,11,1,0.04954954954954955,0.0003878975950349108,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.95,moe-combination-rules-0906,action_consensus|global|0.95,development_main,46,37,16,21,0.03285420944558522,0.001467197652483756,0.43243243243243246,0.399882424797679,1.0813989453305486,0.13612136946573938,3.1768151769974082,True,14,21,0.13725490196078433,0.00538737814263725,2,0,0.009009009009009009,0.0,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.96,moe-combination-rules-0906,action_consensus|global|0.96,development_main,31,25,14,11,0.028747433264887063,0.0007685321036819675,0.56,0.536025988700565,1.0447254644453956,0.1523803659228345,3.6750141437748245,True,13,11,0.12745098039215685,0.0028219599794766545,1,0,0.0045045045045045045,0.0,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.975,moe-combination-rules-0906,action_consensus|global|0.975,development_main,21,20,14,6,0.028747433264887063,0.00041919932928107315,0.7,0.66875,1.0467289719626167,0.1755234236046915,3.9880717093150975,True,13,6,0.12745098039215685,0.0015392508978963571,1,0,0.0045045045045045045,0.0,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.98,moe-combination-rules-0906,action_consensus|global|0.98,development_main,17,16,13,3,0.026694045174537988,0.00020959966464053657,0.8125,0.7725,1.051779935275081,0.19525073140670426,4.161316037826127,True,12,3,0.11764705882352941,0.0007696254489481786,1,0,0.0045045045045045045,0.0,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.99,moe-combination-rules-0906,action_consensus|global|0.99,development_main,11,10,10,0,0.02053388090349076,0.0,1.0,1.0,1.0,0.20915170136207548,4.781218577174459,True,10,0,0.09803921568627451,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|0.995,moe-combination-rules-0906,action_consensus|global|0.995,development_main,9,8,8,0,0.01642710472279261,0.0,1.0,1.0,1.0,0.2097487389711319,4.767609116055911,True,8,0,0.0784313725490196,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|global|selected,moe-combination-rules-0906,action_consensus|global|selected,development_main,21,20,14,6,0.028747433264887063,0.00041919932928107315,0.7,0.66875,1.0467289719626167,0.1755234236046915,3.9880717093150975,True,13,6,0.12745098039215685,0.0015392508978963571,1,0,0.0045045045045045045,0.0,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::action_consensus|per_task|0.5,moe-combination-rules-0906,action_consensus|per_task|0.5,development_main,787,603,134,469,0.2751540041067762,0.03276741423880389,0.2222222222222222,0.13457684133205997,1.6512664439337132,0.0920431602145549,2.4143262976218622,True,41,106,0.4019607843137255,0.02719343252950231,48,127,0.21621621621621623,0.04926299456943367,23,137,0.6216216216216216,0.0345697703759778,22,99,0.1746031746031746,0.025554981930820855,True
moe-combination-rules-0906::action_consensus|per_task|0.6,moe-combination-rules-0906,action_consensus|per_task|0.6,development_main,608,430,115,315,0.23613963039014374,0.02200796478725634,0.26744186046511625,0.16346553196693048,1.636074940368594,0.10532434101487785,2.5392217780630415,True,37,70,0.3627450980392157,0.017957927142124165,37,92,0.16666666666666666,0.035686578743211794,22,107,0.5945945945945946,0.026999747665909665,19,46,0.15079365079365079,0.011874032008260196,True
moe-combination-rules-0906::action_consensus|per_task|0.7,moe-combination-rules-0906,action_consensus|per_task|0.7,development_main,482,309,97,212,0.19917864476386038,0.014811709634597919,0.313915857605178,0.18630557554009408,1.6849514927030265,0.11448175841931514,2.7420600621401245,True,33,38,0.3235294117647059,0.009748589020010261,30,63,0.13513513513513514,0.024437548487199378,20,83,0.5405405405405406,0.02094372949785516,14,28,0.1111111111111111,0.007227671657201859,True
moe-combination-rules-0906::action_consensus|per_task|0.75,moe-combination-rules-0906,action_consensus|per_task|0.75,development_main,421,263,91,172,0.1868583162217659,0.012017047439390763,0.34600760456273766,0.20914101256723022,1.6544225368111884,0.1254660128180663,2.7577795515385564,True,32,31,0.3137254901960784,0.007952796305797845,28,54,0.12612612612612611,0.02094647013188518,20,66,0.5405405405405406,0.016654049962149888,11,21,0.0873015873015873,0.0054207537429013936,True
moe-combination-rules-0906::action_consensus|per_task|0.8,moe-combination-rules-0906,action_consensus|per_task|0.8,development_main,353,203,79,124,0.162217659137577,0.008663452805142179,0.3891625615763547,0.2281392452910059,1.7058115585503646,0.13696528642485833,2.841322584243683,True,31,23,0.30392156862745096,0.005900461775269369,19,47,0.08558558558558559,0.018231186966640806,19,39,0.5135135135135135,0.00984102952308857,10,15,0.07936507936507936,0.0038719669592152815,True
moe-combination-rules-0906::action_consensus|per_task|0.85,moe-combination-rules-0906,action_consensus|per_task|0.85,development_main,277,132,67,65,0.1375770020533881,0.004541326067211626,0.5075757575757576,0.3010059259851814,1.6862649993168097,0.1619926272639338,3.1333262886635382,True,29,14,0.28431372549019607,0.0035915854284248334,15,31,0.06756756756756757,0.012024825446082235,16,12,0.43243243243243246,0.003028009084027252,7,8,0.05555555555555555,0.002065049044914817,True
moe-combination-rules-0906::action_consensus|per_task|0.9,moe-combination-rules-0906,action_consensus|per_task|0.9,development_main,217,96,54,42,0.11088295687885011,0.002934395304967512,0.5625,0.32680133491335583,1.7212291992293558,0.15576638142473834,3.6111771670819945,True,25,11,0.24509803921568626,0.0028219599794766545,10,20,0.04504504504504504,0.007757951900698216,13,8,0.35135135135135137,0.0020186727226848347,6,3,0.047619047619047616,0.0007743933918430562,True
moe-combination-rules-0906::action_consensus|per_task|0.925,moe-combination-rules-0906,action_consensus|per_task|0.925,development_main,174,88,49,39,0.10061601642710473,0.0027247956403269754,0.5568181818181818,0.3424909200190544,1.6257896173924942,0.16009606449440902,3.478025419154681,True,23,10,0.22549019607843138,0.002565418163160595,8,19,0.036036036036036036,0.007370054305663305,12,7,0.32432432432432434,0.0017663386323492304,6,3,0.047619047619047616,0.0007743933918430562,True
moe-combination-rules-0906::action_consensus|per_task|0.95,moe-combination-rules-0906,action_consensus|per_task|0.95,development_main,145,73,43,30,0.08829568788501027,0.0020959966464053656,0.589041095890411,0.3677687769160965,1.6016615136004217,0.1734230454693921,3.396556059179415,True,22,7,0.21568627450980393,0.0017957927142124167,7,16,0.03153153153153153,0.0062063615205585725,10,4,0.2702702702702703,0.0010093363613424174,4,3,0.031746031746031744,0.0007743933918430562,True
moe-combination-rules-0906::action_consensus|per_task|0.96,moe-combination-rules-0906,action_consensus|per_task|0.96,development_main,121,58,39,19,0.08008213552361396,0.0013274645427233983,0.6724137931034483,0.4088564747143774,1.6446206301934905,0.18077170655298883,3.719684932588422,True,21,6,0.20588235294117646,0.0015392508978963571,4,9,0.018018018018018018,0.0034910783553141972,10,2,0.2702702702702703,0.0005046681806712087,4,2,0.031746031746031744,0.0005162622612287042,True
moe-combination-rules-0906::action_consensus|per_task|0.975,moe-combination-rules-0906,action_consensus|per_task|0.975,development_main,87,45,34,11,0.06981519507186858,0.0007685321036819675,0.7555555555555555,0.45606728884408315,1.6566756135274134,0.19398876464248183,3.894841832453711,True,19,5,0.18627450980392157,0.0012827090815802976,4,3,0.018018018018018018,0.0011636927851047323,8,1,0.21621621621621623,0.00025233409033560434,3,2,0.023809523809523808,0.0005162622612287042,True
moe-combination-rules-0906::action_consensus|per_task|0.98,moe-combination-rules-0906,action_consensus|per_task|0.98,development_main,75,40,31,9,0.06365503080082136,0.0006287989939216097,0.775,0.4950314452912085,1.5655571123246452,0.19975291589254393,3.879793176170241,True,18,4,0.17647058823529413,0.001026167265264238,2,3,0.009009009009009009,0.0011636927851047323,8,0,0.21621621621621623,0.0,3,2,0.023809523809523808,0.0005162622612287042,True
moe-combination-rules-0906::action_consensus|per_task|0.99,moe-combination-rules-0906,action_consensus|per_task|0.99,development_main,35,19,15,4,0.030800821355236138,0.00027946621952071543,0.7894736842105263,0.4889398197688665,1.614664325322755,0.22290440555120244,3.541758998698568,True,9,1,0.08823529411764706,0.0002565418163160595,2,2,0.009009009009009009,0.0007757951900698216,4,0,0.10810810810810811,0.0,0,1,0.0,0.0002581311306143521,True
moe-combination-rules-0906::action_consensus|per_task|0.995,moe-combination-rules-0906,action_consensus|per_task|0.995,development_main,17,7,6,1,0.012320328542094456,6.986655488017886e-05,0.8571428571428571,0.5015422082164417,1.709014402179597,0.29105086500546984,2.9449933334736813,True,5,0,0.049019607843137254,0.0,0,0,0.0,0.0,1,0,0.02702702702702703,0.0,0,1,0.0,0.0002581311306143521,True
moe-combination-rules-0906::action_consensus|per_task|selected,moe-combination-rules-0906,action_consensus|per_task|selected,development_main,145,73,43,30,0.08829568788501027,0.0020959966464053656,0.589041095890411,0.3677687769160965,1.6016615136004217,0.1734230454693921,3.396556059179415,True,22,7,0.21568627450980393,0.0017957927142124167,7,16,0.03153153153153153,0.0062063615205585725,10,4,0.2702702702702703,0.0010093363613424174,4,3,0.031746031746031744,0.0007743933918430562,True
moe-combination-rules-0906::conditional_effective_rank|global|0.5,moe-combination-rules-0906,conditional_effective_rank|global|0.5,development_main,2837,2795,305,2490,0.6262833675564682,0.17396772165164537,0.10912343470483005,0.10466110801874944,1.0426359587678091,0.08341586874060823,1.308185556925177,True,7,6,0.06862745098039216,0.0015392508978963571,210,1713,0.9459459459459459,0.6644685802948022,14,92,0.3783783783783784,0.0232147363108756,74,679,0.5873015873015873,0.17527103768714508,True
moe-combination-rules-0906::conditional_effective_rank|global|0.6,moe-combination-rules-0906,conditional_effective_rank|global|0.6,development_main,1886,1854,273,1581,0.5605749486652978,0.11045902326556277,0.14724919093851133,0.13935663286987182,1.0566356828957644,0.09392801184552646,1.5676813343039413,True,1,0,0.00980392156862745,0.0,199,1200,0.8963963963963963,0.46547711404189296,9,32,0.24324324324324326,0.008074690890739339,64,349,0.5079365079365079,0.09008776458440888,True
moe-combination-rules-0906::conditional_effective_rank|global|0.7,moe-combination-rules-0906,conditional_effective_rank|global|0.7,development_main,1220,1191,232,959,0.47638603696098564,0.06700202613009153,0.19479429051217464,0.18750665510556871,1.0388660093291244,0.1094653164511906,1.779506941808653,True,0,0,0.0,0.0,183,782,0.8243243243243243,0.30333591931730025,3,5,0.08108108108108109,0.0012616704516780217,46,172,0.36507936507936506,0.04439855446566856,True
moe-combination-rules-0906::conditional_effective_rank|global|0.75,moe-combination-rules-0906,conditional_effective_rank|global|0.75,development_main,911,884,203,681,0.41683778234086244,0.0475791238734018,0.22963800904977374,0.2256949666801503,1.0174706703814598,0.12035065408452986,1.9080744578960451,True,0,0,0.0,0.0,164,574,0.7387387387387387,0.22265321955003878,2,0,0.05405405405405406,0.0,37,107,0.29365079365079366,0.027620030975735673,True
moe-combination-rules-0906::conditional_effective_rank|global|0.8,moe-combination-rules-0906,conditional_effective_rank|global|0.8,development_main,574,548,160,388,0.32854209445585214,0.027108223293509398,0.291970802919708,0.27925321257376734,1.0455414289731086,0.13570740084747604,2.151472956496007,True,0,0,0.0,0.0,137,349,0.6171171171171171,0.13537626066718386,0,0,0.0,0.0,23,39,0.18253968253968253,0.010067114093959731,True
moe-combination-rules-0906::conditional_effective_rank|global|0.85,moe-combination-rules-0906,conditional_effective_rank|global|0.85,development_main,268,251,98,153,0.20123203285420946,0.010689582896667365,0.3904382470119522,0.3531005664953274,1.1057423410197753,0.15747498615408984,2.479366765143938,True,0,0,0.0,0.0,89,151,0.4009009009009009,0.05857253685027153,0,0,0.0,0.0,9,2,0.07142857142857142,0.0005162622612287042,True
moe-combination-rules-0906::conditional_effective_rank|global|0.9,moe-combination-rules-0906,conditional_effective_rank|global|0.9,development_main,114,98,48,50,0.09856262833675565,0.003493327744008943,0.4897959183673469,0.3617217145754048,1.3540683310712431,0.1422739321497427,3.442625862423194,True,0,0,0.0,0.0,47,50,0.21171171171171171,0.019394879751745538,0,0,0.0,0.0,1,0,0.007936507936507936,0.0,True
moe-combination-rules-0906::conditional_effective_rank|global|0.925,moe-combination-rules-0906,conditional_effective_rank|global|0.925,development_main,62,53,33,20,0.06776180698151951,0.0013973310976035773,0.6226415094339622,0.3945325999457791,1.578175059600987,0.15603076874748825,3.9905046577166554,True,0,0,0.0,0.0,33,20,0.14864864864864866,0.007757951900698216,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::conditional_effective_rank|global|0.95,moe-combination-rules-0906,conditional_effective_rank|global|0.95,development_main,31,26,16,10,0.03285420944558522,0.0006986655488017886,0.6153846153846154,0.37693549871181453,1.6325992576653197,0.1414570943647982,4.350326988886284,True,0,0,0.0,0.0,16,10,0.07207207207207207,0.003878975950349108,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::conditional_effective_rank|global|0.96,moe-combination-rules-0906,conditional_effective_rank|global|0.96,development_main,23,19,12,7,0.024640657084188913,0.000489065884161252,0.631578947368421,0.3520614035087719,1.793945434159711,0.11634220345910752,5.428631473276258,True,0,0,0.0,0.0,12,7,0.05405405405405406,0.0027152831652443757,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::conditional_effective_rank|global|0.975,moe-combination-rules-0906,conditional_effective_rank|global|0.975,development_main,9,7,4,3,0.008213552361396304,0.00020959966464053657,0.5714285714285714,0.3980952380952381,1.4354066985645932,0.13939513008658372,4.099343865697711,True,0,0,0.0,0.0,4,3,0.018018018018018018,0.0011636927851047323,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::conditional_effective_rank|global|0.98,moe-combination-rules-0906,conditional_effective_rank|global|0.98,development_main,7,6,4,2,0.008213552361396304,0.00013973310976035772,0.6666666666666666,0.4069444444444444,1.6382252559726964,0.14274586778057732,4.670304486091585,True,0,0,0.0,0.0,4,2,0.018018018018018018,0.0007757951900698216,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::conditional_effective_rank|global|0.99,moe-combination-rules-0906,conditional_effective_rank|global|0.99,development_main,1,1,0,1,0.0,6.986655488017886e-05,0.0,0.7166666666666667,0.0,0.4036363636363636,0.0,True,0,0,0.0,0.0,0,1,0.0,0.0003878975950349108,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::conditional_effective_rank|global|0.995,moe-combination-rules-0906,conditional_effective_rank|global|0.995,development_main,0,0,0,0,0.0,0.0,,,,,,True,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::conditional_effective_rank|global|selected,moe-combination-rules-0906,conditional_effective_rank|global|selected,development_main,62,53,33,20,0.06776180698151951,0.0013973310976035773,0.6226415094339622,0.3945325999457791,1.578175059600987,0.15603076874748825,3.9905046577166554,True,0,0,0.0,0.0,33,20,0.14864864864864866,0.007757951900698216,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::conditional_effective_rank|per_task|0.5,moe-combination-rules-0906,conditional_effective_rank|per_task|0.5,development_main,391,254,47,207,0.09650924024640657,0.014462376860197024,0.18503937007874016,0.18638610372024444,0.9927744954445442,0.11310973521398113,1.6359278865668148,True,20,75,0.19607843137254902,0.019240636223704463,24,61,0.10810810810810811,0.023661753297129558,0,3,0.0,0.000757002271006813,3,68,0.023809523809523808,0.017552916881775942,True
moe-combination-rules-0906::conditional_effective_rank|per_task|0.6,moe-combination-rules-0906,conditional_effective_rank|per_task|0.6,development_main,306,172,42,130,0.08624229979466119,0.009082652134423252,0.2441860465116279,0.2374654511666167,1.028301360522107,0.130642363773918,1.86911840430415,True,20,47,0.19607843137254902,0.012057465366854798,20,42,0.09009009009009009,0.016291698991466253,0,0,0.0,0.0,2,41,0.015873015873015872,0.010583376355188436,True
moe-combination-rules-0906::conditional_effective_rank|per_task|0.7,moe-combination-rules-0906,conditional_effective_rank|per_task|0.7,development_main,252,130,39,91,0.08008213552361396,0.006357856494096276,0.3,0.2787238256046077,1.0763342507560667,0.14066423516700227,2.132738287339549,True,20,26,0.19607843137254902,0.006670087224217547,17,32,0.07657657657657657,0.012412723041117145,0,0,0.0,0.0,2,33,0.015873015873015872,0.008518327310273618,True
moe-combination-rules-0906::conditional_effective_rank|per_task|0.75,moe-combination-rules-0906,conditional_effective_rank|per_task|0.75,development_main,225,109,37,72,0.07597535934291581,0.0050303919513728776,0.3394495412844037,0.30688557084297,1.1061111161140134,0.1470943131501983,2.307699964836785,True,20,18,0.19607843137254902,0.004617752693689072,15,27,0.06756756756756757,0.01047323506594259,0,0,0.0,0.0,2,27,0.015873015873015872,0.006969540526587507,True
moe-combination-rules-0906::conditional_effective_rank|per_task|0.8,moe-combination-rules-0906,conditional_effective_rank|per_task|0.8,development_main,207,95,37,58,0.07597535934291581,0.004052260183050374,0.3894736842105263,0.3398120426619187,1.1461444425558993,0.15899985199279695,2.4495223066507656,True,20,11,0.19607843137254902,0.0028219599794766545,15,24,0.06756756756756757,0.009309542280837859,0,0,0.0,0.0,2,23,0.015873015873015872,0.005937016004130098,True
moe-combination-rules-0906::conditional_effective_rank|per_task|0.85,moe-combination-rules-0906,conditional_effective_rank|per_task|0.85,development_main,176,73,34,39,0.06981519507186858,0.0027247956403269754,0.4657534246575342,0.38460773709632157,1.2109829827497476,0.16111710853449474,2.8907757152172184,True,20,5,0.19607843137254902,0.0012827090815802976,13,17,0.05855855855855856,0.0065942591155934835,0,0,0.0,0.0,1,17,0.007936507936507936,0.0043882292204439855,True
moe-combination-rules-0906::conditional_effective_rank|per_task|0.9,moe-combination-rules-0906,conditional_effective_rank|per_task|0.9,development_main,138,51,32,19,0.06570841889117043,0.0013274645427233983,0.6274509803921569,0.5095975302838048,1.2312677026568735,0.1961023538697149,3.19960963247294,True,20,0,0.19607843137254902,0.0,11,11,0.04954954954954955,0.004266873545384018,0,0,0.0,0.0,1,8,0.007936507936507936,0.002065049044914817,True
moe-combination-rules-0906::conditional_effective_rank|per_task|0.925,moe-combination-rules-0906,conditional_effective_rank|per_task|0.925,development_main,113,39,29,10,0.059548254620123205,0.0006986655488017886,0.7435897435897436,0.5977966778394128,1.2438840347478402,0.19886348786637031,3.739196931361333,True,19,0,0.18627450980392157,0.0,10,8,0.04504504504504504,0.0031031807602792862,0,0,0.0,0.0,0,2,0.0,0.0005162622612287042,True
moe-combination-rules-0906::conditional_effective_rank|per_task|0.95,moe-combination-rules-0906,conditional_effective_rank|per_task|0.95,development_main,85,31,27,4,0.055441478439425054,0.00027946621952071543,0.8709677419354839,0.7455633474450678,1.1682008576738085,0.2325184330519974,3.7458008404035303,True,18,0,0.17647058823529413,0.0,9,4,0.04054054054054054,0.0015515903801396431,0,0,0.0,0.0,0,0,0.0,0.0,True
moe-combination-rules-0906::conditional_effective_rank|per_task|0.96,moe-combination-rules-0906,conditional_effective_rank|per_task|0.96,development_main,73,29,25,4,0.0513347022587269,0.00027946621952071543,0.8620689655172413,0.7783497792118482,1.1075598510353104,0.2337624220289157,3.687799595995827,True,18,0,0.17647058823529413,0.0,7,4,0.03153153153153153,0.0015515903801396431,0,0,0.0,0.0,0,0,0.0,0.0,True
