arm,cohort,suite,partition,n_methods,n_episodes,n_flagged_union,sum_of_sets,concentration,concentration_null,concentration_null_sd,concentration_null_within,concentration_null_within_sd,excess_over_null,excess_over_null_within,mean_votes_given_flagged,share_flagged_by_exactly_one
families@0.2,external_8b,libero_long,safe,9,3726,3280,7130,2.173780487804878,2.179461236166574,0.008021274649062179,2.037405200286455,0.006948286563361126,-0.005680748361696075,0.13637528751842298,2.173780487804878,0.26615853658536587
families@0.2,external_8b,libero_object,risk,9,44,42,100,2.380952380952381,1.3381754562673185,0.10888360438839823,2.328782672706382,0.05579260467397865,1.0427769246850624,0.05216970824599887,2.380952380952381,0.19047619047619047
families@0.2,external_8b,libero_object,safe,9,3556,2051,2766,1.348610433934666,1.3447154548562237,0.010752227859758124,1.3315980556896398,0.009543651742591953,0.0038949790784423843,0.017012378245026216,1.348610433934666,0.7025841053144808
families@0.2,external_8b,libero_spatial,risk,9,140,140,536,3.8285714285714287,1.762562301925029,0.07675908943634219,3.830499486125386,0.0070276876060480255,2.0660091266464,-0.0019280575539570854,3.8285714285714287,0.007142857142857143
families@0.2,external_8b,libero_spatial,safe,9,3860,3102,5549,1.7888459058671824,1.7552145676909354,0.008988953072752982,1.6926520214690135,0.008489923248621929,0.03363133817624697,0.0961938843981689,1.7888459058671824,0.4377820760799484
greedy_top5@0.2,development_main,pooled,risk,5,487,486,1204,2.477366255144033,1.2619033714335979,0.0343130020536088,2.545838463097348,0.017088985032043973,1.215462883710435,-0.06847220795331488,2.477366255144033,0.10493827160493827
greedy_top5@0.2,development_main,pooled,safe,5,14313,6079,7848,1.2910018095081428,1.2598509405378993,0.005170489572591372,1.2263359765052106,0.004937561045859252,0.03115086897024355,0.06466583300293216,1.2910018095081428,0.7499588748149366
greedy_top5@0.2,development_main,libero_goal,risk,5,102,101,222,2.198019801980198,1.0645749643960956,0.03751301488072532,2.239743224628534,0.03678494772251331,1.1334448375841026,-0.04172342264833562,2.198019801980198,0.21782178217821782
greedy_top5@0.2,development_main,libero_goal,safe,5,3898,1263,1351,1.0696753760886777,1.0673581354200659,0.005646822778206451,1.0356087497842401,0.004374790378127711,0.0023172406686118308,0.034066626304437575,1.0696753760886777,0.9374505146476643
greedy_top5@0.2,development_main,libero_long,risk,5,222,222,572,2.5765765765765765,1.4951345545503278,0.04452539947688346,2.5820090162684846,0.00792442625989675,1.0814420220262486,-0.0054324396919080975,2.5765765765765765,0.02252252252252252
greedy_top5@0.2,development_main,libero_long,safe,5,2578,1989,2920,1.4680744092508797,1.4979844602617283,0.009042774064269815,1.4190222271660644,0.008276952822341548,-0.029910051010848537,0.04905218208481532,1.4680744092508797,0.6219205630970337
greedy_top5@0.2,development_main,libero_object,risk,5,37,37,94,2.5405405405405403,1.0372274330607665,0.11370111067900332,2.5728938854821206,0.043542820385452284,1.5033131074797739,-0.032353344941580264,2.5405405405405403,0.13513513513513514
greedy_top5@0.2,development_main,libero_object,safe,5,3963,337,412,1.2225519287833828,1.039161348317465,0.008273954296684712,1.027165576125237,0.008309272833394327,0.18339058046591772,0.19538635265814586,1.2225519287833828,0.8189910979228486
greedy_top5@0.2,development_main,libero_spatial,risk,5,126,126,316,2.507936507936508,1.248981427281295,0.048532431154105785,2.5248759924519693,0.01653741774187595,1.258955080655213,-0.016939484515461345,2.507936507936508,0.15079365079365079
greedy_top5@0.2,development_main,libero_spatial,safe,5,3874,2490,3165,1.2710843373493976,1.2458767129690214,0.00628318038501442,1.2101964747199805,0.005655463745398195,0.02520762438037627,0.060887862629417144,1.2710843373493976,0.7477911646586345
greedy_top5@0.2,external_8b,pooled,risk,5,564,562,1425,2.5355871886120998,1.2902330425013906,0.03148102102942933,2.5931731456268157,0.01571349847345349,1.2453541461107092,-0.057585957014715916,2.5355871886120998,0.10676156583629894
greedy_top5@0.2,external_8b,pooled,safe,5,15036,7120,9112,1.2797752808988765,1.2885006379743411,0.00531296434946228,1.2508835982496038,0.004617368142380034,-0.008725357075464624,0.028891682649272665,1.2797752808988765,0.7605337078651685
greedy_top5@0.2,external_8b,libero_goal,risk,5,106,105,235,2.238095238095238,1.080265849853052,0.04307854998463496,2.275265296174492,0.03200405444996258,1.1578293882421862,-0.037170058079254,2.238095238095238,0.2
greedy_top5@0.2,external_8b,libero_goal,safe,5,3894,1283,1383,1.077942322681216,1.077323723273287,0.006333847659634127,1.044423244467116,0.004901798581353583,0.0006185994079288548,0.03351907821409994,1.077942322681216,0.926734216679657
greedy_top5@0.2,external_8b,libero_long,risk,5,274,274,757,2.7627737226277373,1.4229429321577576,0.03662472284945226,2.7656616616790255,0.005591389915008459,1.3398307904699798,-0.0028879390512881464,2.7627737226277373,0.0036496350364963502
greedy_top5@0.2,external_8b,libero_long,safe,5,3726,2900,3930,1.3551724137931034,1.4193646936242457,0.006929995560584145,1.334014651773938,0.0060403366048682695,-0.06419227983114228,0.021157762019165416,1.3551724137931034,0.7134482758620689
greedy_top5@0.2,external_8b,libero_object,risk,5,44,43,93,2.1627906976744184,1.0502344877344876,0.12967395943486235,2.1787620531765457,0.05348782586961136,1.1125562099399309,-0.01597135550212725,2.1627906976744184,0.2558139534883721
greedy_top5@0.2,external_8b,libero_object,safe,5,3556,323,391,1.2105263157894737,1.0397581750794067,0.00910613149346969,1.0287896423855027,0.0077859713170362116,0.17076814071006696,0.18173667340397093,1.2105263157894737,0.8359133126934984
greedy_top5@0.2,external_8b,libero_spatial,risk,5,140,140,340,2.4285714285714284,1.276338426026068,0.05419132305142686,2.4572504399661352,0.01982964148570236,1.1522330025453604,-0.028679011394706855,2.4285714285714284,0.19285714285714287
greedy_top5@0.2,external_8b,libero_spatial,safe,5,3860,2614,3408,1.3037490436113237,1.275103114594971,0.006539214036562331,1.2361667226691784,0.0057832941660054945,0.028645929016352767,0.06758232094214534,1.3037490436113237,0.7218821729150727
families@1.0,development_main,pooled,risk,9,487,486,1985,4.084362139917696,1.9495354569808696,0.04621130538644705,4.086696602022565,0.009503341800088043,2.134826682936826,-0.002334462104869317,4.084362139917696,0.0205761316872428
families@1.0,development_main,pooled,safe,9,14313,10986,22450,2.043509921718551,1.9489934468135381,0.005654621719456072,1.888537787784681,0.0049377686044485645,0.09451647490501291,0.1549721339338701,2.043509921718551,0.311942472237393
families@1.0,development_main,libero_goal,risk,9,102,102,309,3.0294117647058822,1.3820092671943973,0.06968957300693804,3.0648543062383493,0.030006672008941866,1.647402497511485,-0.035442541532467065,3.0294117647058822,0.08823529411764706
families@1.0,development_main,libero_goal,safe,9,3898,2271,3309,1.4570673712021136,1.3851203597039219,0.009048088838226994,1.3470436310746985,0.008988987363910498,0.07194701149819172,0.11002374012741511,1.4570673712021136,0.583883751651255
families@1.0,development_main,libero_long,risk,9,222,222,1060,4.774774774774775,2.705011625551602,0.07065290667116304,4.774774774774776,8.881784197001252e-16,2.069763149223173,-8.881784197001252e-16,4.774774774774775,0.0
families@1.0,development_main,libero_long,safe,9,2578,2441,6303,2.5821384678410486,2.6974223741712127,0.009495121537585449,2.53380491278106,0.009047639486143295,-0.11528390633016405,0.0483335550599886,2.5821384678410486,0.18680868496517822
families@1.0,development_main,libero_object,risk,9,37,36,113,3.138888888888889,1.418730308867016,0.13202233900462565,3.0599924924924924,0.021645354998581955,1.7201585800218728,0.07889639639639645,3.138888888888889,0.027777777777777776
families@1.0,development_main,libero_object,safe,9,3963,2400,3513,1.46375,1.4071693277663064,0.009855506214737022,1.392933979449163,0.00982247014293316,0.056580672233693674,0.07081602055083702,1.46375,0.6354166666666666
families@1.0,development_main,libero_spatial,risk,9,126,126,503,3.992063492063492,2.450493650793651,0.06248487806983677,3.9920634920634934,1.3322676295501878e-15,1.5415698412698413,-1.3322676295501878e-15,3.992063492063492,0.0
families@1.0,development_main,libero_spatial,safe,9,3874,3874,9325,2.407072792978833,2.4570964273398523,0.0019158067730125794,2.4071162980383507,0.00015857408765573635,-0.0500236343610192,-4.350505951755679e-05,2.407072792978833,0.030975735673722252
families@1.0,external_8b,pooled,risk,9,564,563,2339,4.154529307282416,2.026198605197269,0.04375140232968538,4.155873738380966,0.008093813312489026,2.1283307020851465,-0.0013444310985502028,4.154529307282416,0.02664298401420959
families@1.0,external_8b,pooled,safe,9,15036,11914,25118,2.108275977841195,2.02605828400826,0.005644308455221764,1.959404482058382,0.005014879683823571,0.08221769383293509,0.148871495782813,2.108275977841195,0.2871411784455263
families@1.0,external_8b,libero_goal,risk,9,106,106,337,3.1792452830188678,1.4182085718633788,0.07295107262804072,3.215680040482215,0.033125110470601626,1.761036711155489,-0.03643475746334701,3.1792452830188678,0.11320754716981132
families@1.0,external_8b,libero_goal,safe,9,3894,2345,3435,1.464818763326226,1.4069459825422987,0.010394293408890549,1.3652677824144877,0.00922835882408242,0.057872780783927213,0.09955098091173831,1.464818763326226,0.5756929637526652
families@1.0,external_8b,libero_long,risk,9,274,274,1318,4.810218978102189,2.6964003526178946,0.06464818092334844,4.81021897810219,8.881784197001252e-16,2.1138186254842948,-8.881784197001252e-16,4.810218978102189,0.0
families@1.0,external_8b,libero_long,safe,9,3726,3590,9191,2.56016713091922,2.689685752556278,0.007400685325785564,2.5447155728372124,0.006890523976960161,-0.12951862163705785,0.015451558082007821,2.56016713091922,0.1724233983286908
families@1.0,external_8b,libero_object,risk,9,44,43,117,2.7209302325581395,1.3980099997602569,0.12088135699442996,2.667439217758986,0.02113195453600934,1.3229202327978826,0.053491014799153636,2.7209302325581395,0.06976744186046512
families@1.0,external_8b,libero_object,safe,9,3556,2119,3046,1.4374705049551675,1.402774213311799,0.01082457890883997,1.3859804627627745,0.009928777798326963,0.034696291643368404,0.05149004219239295,1.4374705049551675,0.6465313827277017
families@1.0,external_8b,libero_spatial,risk,9,140,140,567,4.05,2.509321428571428,0.060242695805874956,4.049999999999999,8.881784197001252e-16,1.5406785714285718,8.881784197001252e-16,4.05,0.0
families@1.0,external_8b,libero_spatial,safe,9,3860,3860,9446,2.4471502590673575,2.5033290920759894,0.002003358374127069,2.4471946489398975,0.00016179919341534555,-0.05617883300863191,-4.438987253996274e-05,2.4471502590673575,0.021243523316062177
greedy_top5@1.0,development_main,pooled,risk,5,487,486,1230,2.5308641975308643,1.3176888960589224,0.03169182025289369,2.5918333708365635,0.017841329023520477,1.213175301471942,-0.060969173305699176,2.5308641975308643,0.0720164609053498
greedy_top5@1.0,development_main,pooled,safe,5,14313,6824,10159,1.4887162954279016,1.317867804961319,0.004834855694807583,1.2824203961695124,0.0045731561792287856,0.17084849046658257,0.2062958992583892,1.4887162954279016,0.5764947245017585
greedy_top5@1.0,development_main,libero_goal,risk,5,102,101,208,2.0594059405940595,1.0616031527603729,0.04081445819832724,2.1059503210928128,0.031683152408941595,0.9978027878336866,-0.04654438049875331,2.0594059405940595,0.24752475247524752
greedy_top5@1.0,development_main,libero_goal,safe,5,3898,1258,1345,1.0691573926868045,1.0619142323281057,0.005458313610843306,1.0337189514594562,0.004313256378893746,0.007243160358698875,0.035438441227348294,1.0691573926868045,0.9379968203497615
greedy_top5@1.0,development_main,libero_long,risk,5,222,222,573,2.581081081081081,1.398490539969897,0.04387788880853089,2.5851740747328984,0.0066989990127304545,1.1825905411111841,-0.004092993651817256,2.581081081081081,0.018018018018018018
greedy_top5@1.0,development_main,libero_long,safe,5,2578,1470,2158,1.4680272108843537,1.3946245545783478,0.011554366130728392,1.3186426889243077,0.010753632449733283,0.07340265630600595,0.14938452196004604,1.4680272108843537,0.6517006802721088
greedy_top5@1.0,development_main,libero_object,risk,5,37,37,85,2.2972972972972974,1.0310893562162597,0.10506249759612492,2.3430450255450257,0.0519507991850468,1.2662079410810376,-0.045747728247728325,2.2972972972972974,0.10810810810810811
greedy_top5@1.0,development_main,libero_object,safe,5,3963,313,364,1.1629392971246006,1.0293544248261879,0.007329014552405151,1.018245907402253,0.007140124787904789,0.13358487229841276,0.1446933897223477,1.1629392971246006,0.8594249201277955
greedy_top5@1.0,development_main,libero_spatial,risk,5,126,126,364,2.888888888888889,1.7019528517732812,0.052352056140402455,2.8888888888888884,4.440892098500626e-16,1.1869360371156077,4.440892098500626e-16,2.888888888888889,0.015873015873015872
greedy_top5@1.0,development_main,libero_spatial,safe,5,3874,3783,6292,1.6632302405498283,1.6930638790385657,0.0032087961043128126,1.6554990398165257,0.0031022256518376517,-0.029833638488737435,0.007731200733302579,1.6632302405498283,0.4036478984932593
greedy_top5@1.0,external_8b,pooled,risk,5,564,561,1458,2.5989304812834226,1.3329281361697372,0.02803650503836622,2.6421987589240334,0.01666001183596976,1.2660023451136855,-0.04326827764061081,2.5989304812834226,0.0784313725490196
greedy_top5@1.0,external_8b,pooled,safe,5,15036,7295,10979,1.5050034270047978,1.331219056694931,0.0052338044547793235,1.2920319572478633,0.00447992560214364,0.17378437030986693,0.21297146975693448,1.5050034270047978,0.5721727210418095
greedy_top5@1.0,external_8b,libero_goal,risk,5,106,105,216,2.057142857142857,1.0733870381350639,0.040692760931086265,2.1020797741340966,0.029067855952455233,0.9837558190077931,-0.044936916991239695,2.057142857142857,0.21904761904761905
greedy_top5@1.0,external_8b,libero_goal,safe,5,3894,1279,1378,1.0774042220484754,1.0728661611578603,0.006025392846197215,1.0444362379561398,0.005220364284701293,0.004538060890615148,0.03296798409233559,1.0774042220484754,0.9272869429241595
greedy_top5@1.0,external_8b,libero_long,risk,5,274,274,757,2.7627737226277373,1.3386952365619902,0.040662371390647684,2.7655585967542553,0.005060131483801651,1.4240784860657472,-0.0027848741265179555,2.7627737226277373,0.0072992700729927005
greedy_top5@1.0,external_8b,libero_long,safe,5,3726,1895,2671,1.4094986807387864,1.337146832805993,0.008740519192194656,1.2614679960153077,0.008485827353685053,0.07235184793279337,0.1480306847234787,1.4094986807387864,0.6986807387862797
greedy_top5@1.0,external_8b,libero_object,risk,5,44,42,90,2.142857142857143,1.0346847041847043,0.08281403745069779,2.1098847720628777,0.04996842858744534,1.1081724386724385,0.03297237079426507,2.142857142857143,0.2619047619047619
greedy_top5@1.0,external_8b,libero_object,safe,5,3556,308,367,1.1915584415584415,1.034633207035489,0.008738481538534765,1.022968292689427,0.007668659350101173,0.15692523452295237,0.16859014886901447,1.1915584415584415,0.8409090909090909
greedy_top5@1.0,external_8b,libero_spatial,risk,5,140,140,395,2.8214285714285716,1.7501205241494917,0.052934209164496836,2.821428571428572,4.440892098500626e-16,1.07130804727908,-4.440892098500626e-16,2.8214285714285716,0.05714285714285714
greedy_top5@1.0,external_8b,libero_spatial,safe,5,3860,3813,6563,1.7212168895882507,1.7585051942006276,0.002770083512331702,1.7209402469682282,0.00234090341646295,-0.037288304612376866,0.0002766426200224714,1.7212168895882507,0.36847626540781536
