arm,cohort,suite,k,tp,fp,recall,fpr,precision,fp_removed_vs_k1,fp_removed_that_were_idiosyncratic,share_of_removed_fp_idiosyncratic,tp_lost_vs_k1,fp_removed_per_tp_lost
families@0.2,development_main,pooled,8,2,0,0.004106776180698152,0.0,1.0,9787,4829,0.493409625012772,482,20.304979253112034
families@0.2,development_main,pooled,9,0,0,0.0,0.0,,9787,4829,0.493409625012772,484,20.22107438016529
families@0.2,development_main,libero_goal,1,102,2271,1.0,0.5826064648537712,0.04298356510745891,0,0,,0,inf
families@0.2,development_main,libero_goal,2,92,944,0.9019607843137255,0.2421754746023602,0.0888030888030888,1327,1327,1.0,10,132.7
families@0.2,development_main,libero_goal,3,56,86,0.5490196078431373,0.022062596203181118,0.39436619718309857,2185,1327,0.6073226544622425,46,47.5
families@0.2,development_main,libero_goal,4,33,5,0.3235294117647059,0.0012827090815802976,0.868421052631579,2266,1327,0.5856134157105031,69,32.84057971014493
families@0.2,development_main,libero_goal,5,10,1,0.09803921568627451,0.0002565418163160595,0.9090909090909091,2270,1327,0.5845814977973568,92,24.67391304347826
families@0.2,development_main,libero_goal,6,1,0,0.00980392156862745,0.0,1.0,2271,1327,0.5843240863055923,101,22.485148514851485
families@0.2,development_main,libero_goal,7,0,0,0.0,0.0,,2271,1327,0.5843240863055923,102,22.264705882352942
families@0.2,development_main,libero_goal,8,0,0,0.0,0.0,,2271,1327,0.5843240863055923,102,22.264705882352942
families@0.2,development_main,libero_goal,9,0,0,0.0,0.0,,2271,1327,0.5843240863055923,102,22.264705882352942
families@0.2,development_main,libero_long,1,222,2229,1.0,0.8646237393328161,0.09057527539779682,0,0,,0,inf
families@0.2,development_main,libero_long,2,222,1700,1.0,0.6594259115593484,0.11550468262226847,529,529,1.0,0,inf
families@0.2,development_main,libero_long,3,217,858,0.9774774774774775,0.33281613653995346,0.20186046511627906,1371,529,0.38584974471188915,5,274.2
families@0.2,development_main,libero_long,4,168,289,0.7567567567567568,0.11210240496508922,0.3676148796498906,1940,529,0.272680412371134,54,35.925925925925924
families@0.2,development_main,libero_long,5,71,85,0.31981981981981983,0.032971295577967415,0.4551282051282051,2144,529,0.24673507462686567,151,14.198675496688741
families@0.2,development_main,libero_long,6,36,29,0.16216216216216217,0.011249030256012413,0.5538461538461539,2200,529,0.24045454545454545,186,11.827956989247312
families@0.2,development_main,libero_long,7,8,9,0.036036036036036036,0.0034910783553141972,0.47058823529411764,2220,529,0.2382882882882883,214,10.373831775700934
families@0.2,development_main,libero_long,8,2,0,0.009009009009009009,0.0,1.0,2229,529,0.237326155226559,220,10.131818181818181
families@0.2,development_main,libero_long,9,0,0,0.0,0.0,,2229,529,0.237326155226559,222,10.04054054054054
families@0.2,development_main,libero_object,1,34,2341,0.918918918918919,0.5907141054756497,0.01431578947368421,0,0,,0,inf
families@0.2,development_main,libero_object,2,32,744,0.8648648648648649,0.18773656320968962,0.041237113402061855,1597,1597,1.0,2,798.5
families@0.2,development_main,libero_object,3,21,129,0.5675675675675675,0.03255109765329296,0.14,2212,1597,0.7219710669077758,13,170.15384615384616
families@0.2,development_main,libero_object,4,11,14,0.2972972972972973,0.0035326772646984608,0.44,2327,1597,0.6862913622690159,23,101.17391304347827
families@0.2,development_main,libero_object,5,3,3,0.08108108108108109,0.000757002271006813,0.5,2338,1597,0.6830624465355004,31,75.41935483870968
families@0.2,development_main,libero_object,6,1,0,0.02702702702702703,0.0,1.0,2341,1597,0.6821870995301154,33,70.93939393939394
families@0.2,development_main,libero_object,7,0,0,0.0,0.0,,2341,1597,0.6821870995301154,34,68.8529411764706
families@0.2,development_main,libero_object,8,0,0,0.0,0.0,,2341,1597,0.6821870995301154,34,68.8529411764706
families@0.2,development_main,libero_object,9,0,0,0.0,0.0,,2341,1597,0.6821870995301154,34,68.8529411764706
families@0.2,development_main,libero_spatial,1,126,2946,1.0,0.7604543107898812,0.041015625,0,0,,0,inf
families@0.2,development_main,libero_spatial,2,124,1570,0.9841269841269841,0.40526587506453277,0.07319952774498228,1376,1376,1.0,2,688.0
families@0.2,development_main,libero_spatial,3,114,487,0.9047619047619048,0.12570986060918946,0.1896838602329451,2459,1376,0.5595770638470923,12,204.91666666666666
families@0.2,development_main,libero_spatial,4,82,82,0.6507936507936508,0.021166752710376872,0.5,2864,1376,0.48044692737430167,44,65.0909090909091
families@0.2,development_main,libero_spatial,5,25,2,0.1984126984126984,0.0005162622612287042,0.9259259259259259,2944,1376,0.4673913043478261,101,29.14851485148515
families@0.2,development_main,libero_spatial,6,1,0,0.007936507936507936,0.0,1.0,2946,1376,0.46707399864222676,125,23.568
families@0.2,development_main,libero_spatial,7,0,0,0.0,0.0,,2946,1376,0.46707399864222676,126,23.38095238095238
families@0.2,development_main,libero_spatial,8,0,0,0.0,0.0,,2946,1376,0.46707399864222676,126,23.38095238095238
families@0.2,development_main,libero_spatial,9,0,0,0.0,0.0,,2946,1376,0.46707399864222676,126,23.38095238095238
families@0.2,development_main,_base,0,484,9787,0.9938398357289527,0.6837839726123105,0.04712296757861941,0,4829,,0,
families@0.2,external_8b,pooled,1,562,10778,0.9964539007092199,0.7168129821761107,0.04955908289241623,0,0,,0,inf
families@0.2,external_8b,pooled,2,538,5751,0.9539007092198581,0.38248204309656825,0.08554619176339641,5027,5027,1.0,24,209.45833333333334
families@0.2,external_8b,pooled,3,468,1758,0.8297872340425532,0.1169193934557063,0.21024258760107817,9020,5027,0.5573170731707318,94,95.95744680851064
families@0.2,external_8b,pooled,4,345,449,0.6117021276595744,0.02986166533652567,0.4345088161209068,10329,5027,0.48668796592119273,217,47.59907834101382
families@0.2,external_8b,pooled,5,143,100,0.25354609929078015,0.006650704974727321,0.588477366255144,10678,5027,0.4707810451395392,419,25.484486873508352
families@0.2,external_8b,pooled,6,59,31,0.10460992907801418,0.0020617185421654693,0.6555555555555556,10747,5027,0.4677584442169908,503,21.365805168986082
families@0.2,external_8b,pooled,7,20,6,0.03546099290780142,0.0003990422984836393,0.7692307692307693,10772,5027,0.4666728555514296,542,19.874538745387454
families@0.2,external_8b,pooled,8,4,0,0.0070921985815602835,0.0,1.0,10778,5027,0.4664130636481722,558,19.315412186379927
families@0.2,external_8b,pooled,9,0,0,0.0,0.0,,10778,5027,0.4664130636481722,562,19.177935943060497
families@0.2,external_8b,libero_goal,1,106,2345,1.0,0.6022085259373395,0.04324765401876785,0,0,,0,inf
families@0.2,external_8b,libero_goal,2,91,990,0.8584905660377359,0.2542372881355932,0.0841813135985199,1355,1355,1.0,15,90.33333333333333
families@0.2,external_8b,libero_goal,3,57,86,0.5377358490566038,0.022085259373394967,0.3986013986013986,2259,1355,0.5998229305002213,49,46.10204081632653
families@0.2,external_8b,libero_goal,4,38,7,0.3584905660377358,0.0017976373908577298,0.8444444444444444,2338,1355,0.5795551753635586,68,34.38235294117647
families@0.2,external_8b,libero_goal,5,20,0,0.18867924528301888,0.0,1.0,2345,1355,0.5778251599147122,86,27.267441860465116
families@0.2,external_8b,libero_goal,6,4,0,0.03773584905660377,0.0,1.0,2345,1355,0.5778251599147122,102,22.99019607843137
families@0.2,external_8b,libero_goal,7,1,0,0.009433962264150943,0.0,1.0,2345,1355,0.5778251599147122,105,22.333333333333332
families@0.2,external_8b,libero_goal,8,0,0,0.0,0.0,,2345,1355,0.5778251599147122,106,22.12264150943396
families@0.2,external_8b,libero_goal,9,0,0,0.0,0.0,,2345,1355,0.5778251599147122,106,22.12264150943396
families@0.2,external_8b,libero_long,1,274,3280,1.0,0.880300590445518,0.07709622960045019,0,0,,0,inf
families@0.2,external_8b,libero_long,2,274,2407,1.0,0.6460010735373054,0.10220067139127191,873,873,1.0,0,inf
families@0.2,external_8b,libero_long,3,268,996,0.9781021897810219,0.2673107890499195,0.2120253164556962,2284,873,0.38222416812609455,6,380.6666666666667
families@0.2,external_8b,libero_long,4,208,318,0.7591240875912408,0.0853462157809984,0.39543726235741444,2962,873,0.2947332883187036,66,44.878787878787875
families@0.2,external_8b,libero_long,5,89,93,0.3248175182481752,0.0249597423510467,0.489010989010989,3187,873,0.2739253216190775,185,17.227027027027027
families@0.2,external_8b,libero_long,6,50,30,0.18248175182481752,0.008051529790660225,0.625,3250,873,0.2686153846153846,224,14.508928571428571
families@0.2,external_8b,libero_long,7,19,6,0.06934306569343066,0.001610305958132045,0.76,3274,873,0.2666463042150275,255,12.83921568627451
families@0.2,external_8b,libero_long,8,4,0,0.014598540145985401,0.0,1.0,3280,873,0.26615853658536587,270,12.148148148148149
families@0.2,external_8b,libero_long,9,0,0,0.0,0.0,,3280,873,0.26615853658536587,274,11.97080291970803
families@0.2,external_8b,libero_object,1,42,2051,0.9545454545454546,0.5767716535433071,0.020066889632107024,0,0,,0,inf
families@0.2,external_8b,libero_object,2,34,610,0.7727272727272727,0.17154105736782901,0.052795031055900624,1441,1441,1.0,8,180.125
families@0.2,external_8b,libero_object,3,14,93,0.3181818181818182,0.026152980877390326,0.1308411214953271,1958,1441,0.7359550561797753,28,69.92857142857143
families@0.2,external_8b,libero_object,4,6,10,0.13636363636363635,0.00281214848143982,0.375,2041,1441,0.7060264576188143,36,56.69444444444444
families@0.2,external_8b,libero_object,5,3,2,0.06818181818181818,0.0005624296962879641,0.6,2049,1441,0.703269887750122,39,52.53846153846154
families@0.2,external_8b,libero_object,6,1,0,0.022727272727272728,0.0,1.0,2051,1441,0.7025841053144808,41,50.02439024390244
families@0.2,external_8b,libero_object,7,0,0,0.0,0.0,,2051,1441,0.7025841053144808,42,48.833333333333336
families@0.2,external_8b,libero_object,8,0,0,0.0,0.0,,2051,1441,0.7025841053144808,42,48.833333333333336
families@0.2,external_8b,libero_object,9,0,0,0.0,0.0,,2051,1441,0.7025841053144808,42,48.833333333333336
families@0.2,external_8b,libero_spatial,1,140,3102,1.0,0.8036269430051813,0.0431832202344232,0,0,,0,inf
families@0.2,external_8b,libero_spatial,2,139,1744,0.9928571428571429,0.45181347150259066,0.07381837493361657,1358,1358,1.0,1,1358.0
families@0.2,external_8b,libero_spatial,3,129,583,0.9214285714285714,0.1510362694300518,0.18117977528089887,2519,1358,0.5391028185788012,11,229.0
families@0.2,external_8b,libero_spatial,4,93,114,0.6642857142857143,0.029533678756476684,0.4492753623188406,2988,1358,0.4544846050870147,47,63.57446808510638
families@0.2,external_8b,libero_spatial,5,31,5,0.22142857142857142,0.0012953367875647669,0.8611111111111112,3097,1358,0.438488860187278,109,28.412844036697248
families@0.2,external_8b,libero_spatial,6,4,1,0.02857142857142857,0.00025906735751295336,0.8,3101,1358,0.43792325056433407,136,22.801470588235293
families@0.2,external_8b,libero_spatial,7,0,0,0.0,0.0,,3102,1358,0.4377820760799484,140,22.15714285714286
families@0.2,external_8b,libero_spatial,8,0,0,0.0,0.0,,3102,1358,0.4377820760799484,140,22.15714285714286
families@0.2,external_8b,libero_spatial,9,0,0,0.0,0.0,,3102,1358,0.4377820760799484,140,22.15714285714286
families@0.2,external_8b,_base,0,562,10778,0.9964539007092199,0.7168129821761107,0.04955908289241623,0,5027,,0,
greedy_top5@0.2,development_main,pooled,1,486,6079,0.997946611909651,0.42471878711660727,0.07402894135567403,0,0,,0,inf
greedy_top5@0.2,development_main,pooled,2,435,1520,0.893223819301848,0.10619716341787186,0.22250639386189258,4559,4559,1.0,51,89.3921568627451
greedy_top5@0.2,development_main,pooled,3,204,187,0.4188911704312115,0.013065045762593446,0.5217391304347826,5892,4559,0.7737610319076714,282,20.893617021276597
greedy_top5@0.2,development_main,pooled,4,67,50,0.1375770020533881,0.003493327744008943,0.5726495726495726,6029,4559,0.75617847072483,419,14.389021479713604
greedy_top5@0.2,development_main,pooled,5,12,12,0.024640657084188913,0.0008383986585621463,0.5,6067,4559,0.7514422284489863,474,12.79957805907173
greedy_top5@0.2,development_main,libero_goal,1,101,1263,0.9901960784313726,0.32401231400718317,0.07404692082111437,0,0,,0,inf
greedy_top5@0.2,development_main,libero_goal,2,79,79,0.7745098039215687,0.020266803488968702,0.5,1184,1184,1.0,22,53.81818181818182
greedy_top5@0.2,development_main,libero_goal,3,40,9,0.39215686274509803,0.002308876346844536,0.8163265306122449,1254,1184,0.9441786283891547,61,20.557377049180328
greedy_top5@0.2,development_main,libero_goal,4,2,0,0.0196078431372549,0.0,1.0,1263,1184,0.9374505146476643,99,12.757575757575758
greedy_top5@0.2,development_main,libero_goal,5,0,0,0.0,0.0,,1263,1184,0.9374505146476643,101,12.504950495049505
greedy_top5@0.2,development_main,libero_long,1,222,1989,1.0,0.7715283165244375,0.10040705563093623,0,0,,0,inf
greedy_top5@0.2,development_main,libero_long,2,217,752,0.9774774774774775,0.2916989914662529,0.22394220846233232,1237,1237,1.0,5,247.4
greedy_top5@0.2,development_main,libero_long,3,74,120,0.3333333333333333,0.04654771140418929,0.38144329896907214,1869,1237,0.6618512573568753,148,12.628378378378379
greedy_top5@0.2,development_main,libero_long,4,47,47,0.21171171171171171,0.018231186966640806,0.5,1942,1237,0.63697219361483,175,11.097142857142858
greedy_top5@0.2,development_main,libero_long,5,12,12,0.05405405405405406,0.004654771140418929,0.5,1977,1237,0.6256954982296409,210,9.414285714285715
greedy_top5@0.2,development_main,libero_object,1,37,337,1.0,0.08503658844309867,0.09893048128342247,0,0,,0,inf
greedy_top5@0.2,development_main,libero_object,2,32,61,0.8648648648648649,0.015392379510471866,0.34408602150537637,276,276,1.0,5,55.2
greedy_top5@0.2,development_main,libero_object,3,22,14,0.5945945945945946,0.0035326772646984608,0.6111111111111112,323,276,0.8544891640866873,15,21.533333333333335
greedy_top5@0.2,development_main,libero_object,4,3,0,0.08108108108108109,0.0,1.0,337,276,0.8189910979228486,34,9.911764705882353
greedy_top5@0.2,development_main,libero_object,5,0,0,0.0,0.0,,337,276,0.8189910979228486,37,9.108108108108109
greedy_top5@0.2,development_main,libero_spatial,1,126,2490,1.0,0.6427465152297367,0.0481651376146789,0,0,,0,inf
greedy_top5@0.2,development_main,libero_spatial,2,107,628,0.8492063492063492,0.1621063500258131,0.145578231292517,1862,1862,1.0,19,98.0
greedy_top5@0.2,development_main,libero_spatial,3,68,44,0.5396825396825397,0.011357769747031492,0.6071428571428571,2446,1862,0.7612428454619787,58,42.172413793103445
greedy_top5@0.2,development_main,libero_spatial,4,15,3,0.11904761904761904,0.0007743933918430562,0.8333333333333334,2487,1862,0.7486932046642542,111,22.405405405405407
greedy_top5@0.2,development_main,libero_spatial,5,0,0,0.0,0.0,,2490,1862,0.7477911646586345,126,19.761904761904763
greedy_top5@0.2,development_main,_base,0,486,6079,0.997946611909651,0.42471878711660727,0.07402894135567403,0,4559,,0,
greedy_top5@0.2,external_8b,pooled,1,562,7120,0.9964539007092199,0.4735301942005853,0.07315803176256183,0,0,,0,inf
greedy_top5@0.2,external_8b,pooled,2,502,1705,0.8900709219858156,0.11339451981910083,0.2274580879021296,5415,5415,1.0,60,90.25
greedy_top5@0.2,external_8b,pooled,3,238,207,0.4219858156028369,0.013766959297685556,0.5348314606741573,6913,5415,0.7833068132503977,324,21.33641975308642
greedy_top5@0.2,external_8b,pooled,4,99,71,0.17553191489361702,0.004722000532056398,0.5823529411764706,7049,5415,0.7681940700808625,463,15.224622030237581
greedy_top5@0.2,external_8b,pooled,5,24,9,0.0425531914893617,0.0005985634477254589,0.7272727272727273,7111,5415,0.7614962733792715,538,13.217472118959108
greedy_top5@0.2,external_8b,libero_goal,1,105,1283,0.9905660377358491,0.32948125321006677,0.07564841498559077,0,0,,0,inf
greedy_top5@0.2,external_8b,libero_goal,2,84,94,0.7924528301886793,0.024139702105803802,0.47191011235955055,1189,1189,1.0,21,56.61904761904762
greedy_top5@0.2,external_8b,libero_goal,3,40,6,0.37735849056603776,0.0015408320493066256,0.8695652173913043,1277,1189,0.9310884886452623,65,19.646153846153847
greedy_top5@0.2,external_8b,libero_goal,4,6,0,0.05660377358490566,0.0,1.0,1283,1189,0.926734216679657,99,12.95959595959596
greedy_top5@0.2,external_8b,libero_goal,5,0,0,0.0,0.0,,1283,1189,0.926734216679657,105,12.219047619047618
greedy_top5@0.2,external_8b,libero_long,1,274,2900,1.0,0.7783145464304885,0.08632640201638311,0,0,,0,inf
greedy_top5@0.2,external_8b,libero_long,2,273,831,0.9963503649635036,0.22302737520128824,0.24728260869565216,2069,2069,1.0,1,2069.0
greedy_top5@0.2,external_8b,libero_long,3,115,132,0.4197080291970803,0.03542673107890499,0.46558704453441296,2768,2069,0.747471098265896,159,17.40880503144654
greedy_top5@0.2,external_8b,libero_long,4,71,58,0.2591240875912409,0.015566290928609769,0.5503875968992248,2842,2069,0.7280084447572133,203,14.0
greedy_top5@0.2,external_8b,libero_long,5,24,9,0.08759124087591241,0.0024154589371980675,0.7272727272727273,2891,2069,0.7156693185748876,250,11.564
greedy_top5@0.2,external_8b,libero_object,1,43,323,0.9772727272727273,0.09083239595050618,0.11748633879781421,0,0,,0,inf
greedy_top5@0.2,external_8b,libero_object,2,32,53,0.7272727272727273,0.014904386951631047,0.3764705882352941,270,270,1.0,11,24.545454545454547
greedy_top5@0.2,external_8b,libero_object,3,14,14,0.3181818181818182,0.003937007874015748,0.5,309,270,0.8737864077669902,29,10.655172413793103
greedy_top5@0.2,external_8b,libero_object,4,4,1,0.09090909090909091,0.00028121484814398203,0.8,322,270,0.8385093167701864,39,8.256410256410257
greedy_top5@0.2,external_8b,libero_object,5,0,0,0.0,0.0,,323,270,0.8359133126934984,43,7.511627906976744
greedy_top5@0.2,external_8b,libero_spatial,1,140,2614,1.0,0.6772020725388601,0.050835148874364564,0,0,,0,inf
greedy_top5@0.2,external_8b,libero_spatial,2,113,727,0.8071428571428572,0.1883419689119171,0.13452380952380952,1887,1887,1.0,27,69.88888888888889
greedy_top5@0.2,external_8b,libero_spatial,3,69,55,0.4928571428571429,0.014248704663212436,0.5564516129032258,2559,1887,0.7373974208675264,71,36.04225352112676
greedy_top5@0.2,external_8b,libero_spatial,4,18,12,0.12857142857142856,0.0031088082901554403,0.6,2602,1887,0.7252113758647194,122,21.327868852459016
greedy_top5@0.2,external_8b,libero_spatial,5,0,0,0.0,0.0,,2614,1887,0.7218821729150727,140,18.67142857142857
greedy_top5@0.2,external_8b,_base,0,562,7120,0.9964539007092199,0.4735301942005853,0.07315803176256183,0,5415,,0,
families@1.0,development_main,pooled,1,486,10986,0.997946611909651,0.7675539719136449,0.04236401673640167,0,0,,0,inf
families@1.0,development_main,pooled,2,476,7559,0.9774127310061602,0.528121288339272,0.05924082140634723,3427,3427,1.0,10,342.7
families@1.0,development_main,pooled,3,431,2681,0.8850102669404517,0.1873122336337595,0.1384961439588689,8305,3427,0.41264298615291994,55,151.0
families@1.0,development_main,pooled,4,356,924,0.731006160164271,0.06455669670928527,0.278125,10062,3427,0.3405883522162592,130,77.4
families@1.0,development_main,pooled,5,143,206,0.2936344969199179,0.014392510305316845,0.40974212034383956,10780,3427,0.3179035250463822,343,31.428571428571427
families@1.0,development_main,pooled,6,61,65,0.12525667351129363,0.004541326067211626,0.48412698412698413,10921,3427,0.3137991026462778,425,25.696470588235293
families@1.0,development_main,pooled,7,28,26,0.057494866529774126,0.0018165304268846503,0.5185185185185185,10960,3427,0.31268248175182484,458,23.930131004366814
families@1.0,development_main,pooled,8,4,3,0.008213552361396304,0.00020959966464053657,0.5714285714285714,10983,3427,0.31202767914048984,482,22.786307053941908
families@1.0,development_main,pooled,9,0,0,0.0,0.0,,10986,3427,0.311942472237393,486,22.604938271604937
families@1.0,development_main,libero_goal,1,102,2271,1.0,0.5826064648537712,0.04298356510745891,0,0,,0,inf
families@1.0,development_main,libero_goal,2,93,945,0.9117647058823529,0.24243201641867623,0.08959537572254335,1326,1326,1.0,9,147.33333333333334
families@1.0,development_main,libero_goal,3,62,86,0.6078431372549019,0.022062596203181118,0.4189189189189189,2185,1326,0.6068649885583524,40,54.625
families@1.0,development_main,libero_goal,4,36,6,0.35294117647058826,0.0015392508978963571,0.8571428571428571,2265,1326,0.5854304635761589,66,34.31818181818182
families@1.0,development_main,libero_goal,5,15,1,0.14705882352941177,0.0002565418163160595,0.9375,2270,1326,0.5841409691629956,87,26.091954022988507
families@1.0,development_main,libero_goal,6,1,0,0.00980392156862745,0.0,1.0,2271,1326,0.583883751651255,101,22.485148514851485
families@1.0,development_main,libero_goal,7,0,0,0.0,0.0,,2271,1326,0.583883751651255,102,22.264705882352942
families@1.0,development_main,libero_goal,8,0,0,0.0,0.0,,2271,1326,0.583883751651255,102,22.264705882352942
families@1.0,development_main,libero_goal,9,0,0,0.0,0.0,,2271,1326,0.583883751651255,102,22.264705882352942
families@1.0,development_main,libero_long,1,222,2441,1.0,0.9468580294802172,0.08336462636124671,0,0,,0,inf
families@1.0,development_main,libero_long,2,222,1985,1.0,0.7699767261442979,0.10058903488898958,456,456,1.0,0,inf
families@1.0,development_main,libero_long,3,222,1076,1.0,0.417377812257564,0.17103235747303544,1365,456,0.33406593406593404,0,inf
families@1.0,development_main,libero_long,4,214,553,0.963963963963964,0.21450737005430567,0.2790091264667536,1888,456,0.24152542372881355,8,236.0
families@1.0,development_main,libero_long,5,93,154,0.4189189189189189,0.05973622963537626,0.3765182186234818,2287,456,0.19938784433756013,129,17.728682170542637
families@1.0,development_main,libero_long,6,55,65,0.24774774774774774,0.0252133436772692,0.4583333333333333,2376,456,0.1919191919191919,167,14.22754491017964
families@1.0,development_main,libero_long,7,28,26,0.12612612612612611,0.01008533747090768,0.5185185185185185,2415,456,0.18881987577639753,194,12.448453608247423
families@1.0,development_main,libero_long,8,4,3,0.018018018018018018,0.0011636927851047323,0.5714285714285714,2438,456,0.18703855619360132,218,11.18348623853211
families@1.0,development_main,libero_long,9,0,0,0.0,0.0,,2441,456,0.18680868496517822,222,10.995495495495495
families@1.0,development_main,libero_object,1,36,2400,0.972972972972973,0.6056018168054504,0.014778325123152709,0,0,,0,inf
families@1.0,development_main,libero_object,2,35,875,0.9459459459459459,0.22079232904365378,0.038461538461538464,1525,1525,1.0,1,1525.0
families@1.0,development_main,libero_object,3,24,187,0.6486486486486487,0.04718647489275801,0.11374407582938388,2213,1525,0.6891098056936286,12,184.41666666666666
families@1.0,development_main,libero_object,4,14,45,0.3783783783783784,0.011355034065102196,0.23728813559322035,2355,1525,0.6475583864118896,22,107.04545454545455
families@1.0,development_main,libero_object,5,3,6,0.08108108108108109,0.001514004542013626,0.3333333333333333,2394,1525,0.6370091896407686,33,72.54545454545455
families@1.0,development_main,libero_object,6,1,0,0.02702702702702703,0.0,1.0,2400,1525,0.6354166666666666,35,68.57142857142857
families@1.0,development_main,libero_object,7,0,0,0.0,0.0,,2400,1525,0.6354166666666666,36,66.66666666666667
families@1.0,development_main,libero_object,8,0,0,0.0,0.0,,2400,1525,0.6354166666666666,36,66.66666666666667
families@1.0,development_main,libero_object,9,0,0,0.0,0.0,,2400,1525,0.6354166666666666,36,66.66666666666667
families@1.0,development_main,libero_spatial,1,126,3874,1.0,1.0,0.0315,0,0,,0,inf
families@1.0,development_main,libero_spatial,2,126,3754,1.0,0.9690242643262778,0.032474226804123714,120,120,1.0,0,inf
families@1.0,development_main,libero_spatial,3,123,1332,0.9761904761904762,0.34383066597831696,0.08453608247422681,2542,120,0.04720692368214005,3,847.3333333333334
families@1.0,development_main,libero_spatial,4,92,320,0.7301587301587301,0.08260196179659267,0.22330097087378642,3554,120,0.03376477208778841,34,104.52941176470588
families@1.0,development_main,libero_spatial,5,32,45,0.25396825396825395,0.011615900877645843,0.4155844155844156,3829,120,0.031339775398276315,94,40.734042553191486
families@1.0,development_main,libero_spatial,6,4,0,0.031746031746031744,0.0,1.0,3874,120,0.030975735673722252,122,31.75409836065574
families@1.0,development_main,libero_spatial,7,0,0,0.0,0.0,,3874,120,0.030975735673722252,126,30.746031746031747
families@1.0,development_main,libero_spatial,8,0,0,0.0,0.0,,3874,120,0.030975735673722252,126,30.746031746031747
families@1.0,development_main,libero_spatial,9,0,0,0.0,0.0,,3874,120,0.030975735673722252,126,30.746031746031747
families@1.0,development_main,_base,0,486,10986,0.997946611909651,0.7675539719136449,0.04236401673640167,0,3427,,0,
families@1.0,external_8b,pooled,1,563,11914,0.99822695035461,0.792364990689013,0.045123026368518074,0,0,,0,inf
families@1.0,external_8b,pooled,2,548,8493,0.9716312056737588,0.5648443735035914,0.06061276407477049,3421,3421,1.0,15,228.06666666666666
families@1.0,external_8b,pooled,3,490,3301,0.8687943262411347,0.21953977121574886,0.1292534951200211,8613,3421,0.39719029374201786,73,117.98630136986301
families@1.0,external_8b,pooled,4,421,1072,0.7464539007092199,0.07129555732907689,0.28198258539852644,10842,3421,0.3155321896329091,142,76.35211267605634
families@1.0,external_8b,pooled,5,194,243,0.34397163120567376,0.01616121308858739,0.4439359267734554,11671,3421,0.293119698397738,369,31.62872628726287
families@1.0,external_8b,pooled,6,84,68,0.14893617021276595,0.004522479382814578,0.5526315789473685,11846,3421,0.28878946479824413,479,24.730688935281837
families@1.0,external_8b,pooled,7,30,25,0.05319148936170213,0.0016626762436818302,0.5454545454545454,11889,3421,0.28774497434603413,533,22.305816135084427
families@1.0,external_8b,pooled,8,9,2,0.015957446808510637,0.00013301409949454643,0.8181818181818182,11912,3421,0.28718938885157824,554,21.501805054151625
families@1.0,external_8b,pooled,9,0,0,0.0,0.0,,11914,3421,0.2871411784455263,563,21.161634103019537
families@1.0,external_8b,libero_goal,1,106,2345,1.0,0.6022085259373395,0.04324765401876785,0,0,,0,inf
families@1.0,external_8b,libero_goal,2,94,995,0.8867924528301887,0.2555213148433487,0.08631772268135904,1350,1350,1.0,12,112.5
families@1.0,external_8b,libero_goal,3,59,86,0.5566037735849056,0.022085259373394967,0.4068965517241379,2259,1350,0.5976095617529881,47,48.06382978723404
families@1.0,external_8b,libero_goal,4,41,9,0.3867924528301887,0.0023112480739599386,0.82,2336,1350,0.5779109589041096,65,35.93846153846154
families@1.0,external_8b,libero_goal,5,29,0,0.27358490566037735,0.0,1.0,2345,1350,0.5756929637526652,77,30.454545454545453
families@1.0,external_8b,libero_goal,6,6,0,0.05660377358490566,0.0,1.0,2345,1350,0.5756929637526652,100,23.45
families@1.0,external_8b,libero_goal,7,2,0,0.018867924528301886,0.0,1.0,2345,1350,0.5756929637526652,104,22.548076923076923
families@1.0,external_8b,libero_goal,8,0,0,0.0,0.0,,2345,1350,0.5756929637526652,106,22.12264150943396
families@1.0,external_8b,libero_goal,9,0,0,0.0,0.0,,2345,1350,0.5756929637526652,106,22.12264150943396
families@1.0,external_8b,libero_long,1,274,3590,1.0,0.9634997316156736,0.07091097308488613,0,0,,0,inf
families@1.0,external_8b,libero_long,2,274,2971,1.0,0.7973698336017176,0.08443759630200308,619,619,1.0,0,inf
families@1.0,external_8b,libero_long,3,274,1643,1.0,0.44095544820182503,0.1429316640584246,1947,619,0.3179250128402671,0,inf
families@1.0,external_8b,libero_long,4,269,699,0.9817518248175182,0.18760064412238325,0.27789256198347106,2891,619,0.21411276374956761,5,578.2
families@1.0,external_8b,libero_long,5,123,194,0.4489051094890511,0.05206655931293613,0.38801261829652994,3396,619,0.18227326266195523,151,22.490066225165563
families@1.0,external_8b,libero_long,6,67,67,0.24452554744525548,0.017981749865807837,0.5,3523,619,0.1757025262560318,207,17.019323671497585
families@1.0,external_8b,libero_long,7,28,25,0.10218978102189781,0.0067096081588835215,0.5283018867924528,3565,619,0.17363253856942495,246,14.491869918699187
families@1.0,external_8b,libero_long,8,9,2,0.032846715328467155,0.0005367686527106817,0.8181818181818182,3588,619,0.1725195094760312,265,13.539622641509434
families@1.0,external_8b,libero_long,9,0,0,0.0,0.0,,3590,619,0.1724233983286908,274,13.102189781021897
families@1.0,external_8b,libero_object,1,43,2119,0.9772727272727273,0.5958942632170978,0.019888991674375578,0,0,,0,inf
