cohort,quantity,layer,block,step,n,mean,q25,median,q75
development_main,along_state_fraction,L2,front,2,221781,0.012505894526839256,0.004879180341959,0.008872192353010178,0.015758521854877472
development_main,along_state_fraction,L2,front,3,221781,0.012226148508489132,0.004809475038200617,0.008692778646945953,0.01537944283336401
development_main,along_state_fraction,L2,front,4,221781,0.011891534551978111,0.004697626456618309,0.008445085026323795,0.014942358247935772
development_main,along_state_fraction,L2,front,5,221781,0.011872351169586182,0.004702719394117594,0.00841077882796526,0.014879695139825344
development_main,along_state_fraction,L2,front,6,221781,0.011578995734453201,0.004563036374747753,0.008179656229913235,0.014543936587870121
development_main,along_state_fraction,L2,front,7,221781,0.011173908598721027,0.004326255992054939,0.007854621857404709,0.014092614874243736
development_main,along_state_fraction,L2,front,8,221781,0.010697862133383751,0.004001653287559748,0.007449760101735592,0.013618034310638905
development_main,along_state_fraction,L2,front,9,221781,0.010003064759075642,0.003555718809366226,0.006686847191303968,0.012528158724308014
development_main,along_state_fraction,L3,front,0,221781,0.011685337871313095,0.004387048073112965,0.007914851419627666,0.014602826908230782
development_main,along_state_fraction,L3,front,1,221781,0.01154599990695715,0.0043685557320714,0.007845614105463028,0.014495011419057846
development_main,along_state_fraction,L3,front,2,221781,0.011196565814316273,0.004193709697574377,0.007551955059170723,0.014048573561012745
development_main,along_state_fraction,L3,front,3,221781,0.010940986685454845,0.004096187651157379,0.0073859794065356255,0.013763688504695892
development_main,along_state_fraction,L3,front,4,221781,0.010736793279647827,0.003959021996706724,0.007225543260574341,0.013545936904847622
development_main,along_state_fraction,L3,front,5,221781,0.010353829711675644,0.003775375196710229,0.006924667861312628,0.013084718026220798
development_main,along_state_fraction,L3,front,6,221781,0.009937110356986523,0.003593615023419261,0.006601979490369558,0.012587380595505238
development_main,along_state_fraction,L3,front,7,221781,0.009426250122487545,0.0033350412268191576,0.006203978322446346,0.011864591389894485
development_main,along_state_fraction,L3,front,8,221781,0.009115106426179409,0.0031611176673322916,0.005915091838687658,0.011307823471724987
development_main,along_state_fraction,L3,front,9,221781,0.008937218226492405,0.0030190949328243732,0.0057031153701245785,0.010950499214231968
development_main,along_state_fraction,L4,front,0,221781,0.014701717533171177,0.004681077785789967,0.00966193713247776,0.019754834473133087
development_main,along_state_fraction,L4,front,1,221781,0.014505092985928059,0.004649422597140074,0.009619684889912605,0.019495561718940735
development_main,along_state_fraction,L4,front,2,221781,0.014340092428028584,0.004563155118376017,0.009467494674026966,0.01914534904062748
development_main,along_state_fraction,L4,front,3,221781,0.013967779465019703,0.004404565319418907,0.009184357710182667,0.01857404224574566
development_main,along_state_fraction,L4,front,4,221781,0.01336981076747179,0.004200821742415428,0.008704609237611294,0.017604250460863113
development_main,along_state_fraction,L4,front,5,221781,0.013167493045330048,0.00404750881716609,0.008484398014843464,0.017223317176103592
development_main,along_state_fraction,L4,front,6,221781,0.012566779740154743,0.003827594220638275,0.00797838345170021,0.016323745250701904
development_main,along_state_fraction,L4,front,7,221781,0.011873791925609112,0.0035582303535193205,0.007412782870233059,0.015329612419009209
development_main,along_state_fraction,L4,front,8,221781,0.01102437824010849,0.0032728163059800863,0.0067688338458538055,0.014066544361412525
development_main,along_state_fraction,L4,front,9,221781,0.010404201224446297,0.002999449148774147,0.006300762761384249,0.013143470510840416
development_main,along_state_fraction,L5,front,0,221781,0.011653907597064972,0.003534811083227396,0.006938798353075981,0.014474865980446339
development_main,along_state_fraction,L5,front,1,221781,0.011778625659644604,0.003511955728754401,0.006968344561755657,0.014815145172178745
development_main,along_state_fraction,L5,front,2,221781,0.011303909122943878,0.0034744879230856895,0.00680072046816349,0.014239287935197353
development_main,along_state_fraction,L5,front,3,221781,0.011208494193851948,0.0034031872637569904,0.006675250828266144,0.014091182500123978
development_main,along_state_fraction,L5,front,4,221781,0.011073385365307331,0.0033662253990769386,0.006607266142964363,0.01389480009675026
development_main,along_state_fraction,L5,front,5,221781,0.011133179068565369,0.003328793914988637,0.006598215084522963,0.013910251669585705
development_main,along_state_fraction,L5,front,6,221781,0.010875293053686619,0.003217077348381281,0.006414755713194609,0.013499015010893345
development_main,along_state_fraction,L5,front,7,221781,0.010745455510914326,0.0030888214241713285,0.0062457239255309105,0.013171950355172157
development_main,along_state_fraction,L5,front,8,221781,0.010727396234869957,0.0029192210640758276,0.006037465762346983,0.01284801959991455
development_main,along_state_fraction,L5,front,9,221781,0.01134119089692831,0.0027973114047199488,0.006001465953886509,0.013208894990384579
development_main,along_state_fraction,L12,back,0,221781,0.001329144462943077,0.000551727891433984,0.0009482031455263495,0.001641088631004095
development_main,along_state_fraction,L12,back,1,221781,0.0013251958880573511,0.0005417311913333833,0.0009400930139236152,0.001637941924855113
development_main,along_state_fraction,L12,back,2,221781,0.0013278612168505788,0.0005307882674969733,0.0009313357877545059,0.0016405823407694697
development_main,along_state_fraction,L12,back,3,221781,0.0013379693264141679,0.0005247471272014081,0.0009302128455601633,0.001657161395996809
development_main,along_state_fraction,L12,back,4,221781,0.0013448994141072035,0.0005180054577067494,0.0009271425078622997,0.0016700708074495196
development_main,along_state_fraction,L12,back,5,221781,0.0013659391552209854,0.0005145656177774072,0.0009344296413473785,0.0017009973526000977
development_main,along_state_fraction,L12,back,6,221781,0.0013805213384330273,0.000508075812831521,0.0009343452984467149,0.0017201222945004702
development_main,along_state_fraction,L12,back,7,221781,0.0014031830942258239,0.0005044149002060294,0.0009411608916707337,0.0017596324905753136
development_main,along_state_fraction,L12,back,8,221781,0.0014287533704191446,0.0005056430818513036,0.0009568759705871344,0.0018025367753580213
development_main,along_state_fraction,L12,back,9,221781,0.0014371592551469803,0.0005164285539649427,0.0009789391187950969,0.0018259302014485002
development_main,along_state_fraction,L13,back,0,221781,0.0011665035272017121,0.0004978770157322288,0.0008622978930361569,0.00147873570676893
development_main,along_state_fraction,L13,back,1,221781,0.0011687112273648381,0.0004875829617958516,0.0008523346041329205,0.001477214740589261
development_main,along_state_fraction,L13,back,2,221781,0.0011693324195221066,0.0004787089128512889,0.0008409772417508066,0.0014724208740517497
development_main,along_state_fraction,L13,back,3,221781,0.00117243523709476,0.0004719531862065196,0.0008334661833941936,0.0014749724650755525
development_main,along_state_fraction,L13,back,4,221781,0.0011789086274802685,0.0004610275209415704,0.0008250832906924188,0.0014778953045606613
development_main,along_state_fraction,L13,back,5,221781,0.0011942454148083925,0.0004544725234154612,0.0008220392046496272,0.0014955421211197972
development_main,along_state_fraction,L13,back,6,221781,0.0012081604218110442,0.0004473761364351958,0.0008188207284547389,0.0015114002162590623
development_main,along_state_fraction,L13,back,7,221781,0.0012234552996233106,0.00044100399827584624,0.0008191253873519599,0.0015287474961951375
development_main,along_state_fraction,L13,back,8,221781,0.0012499472359195352,0.000442942779045552,0.0008355421014130116,0.0015631038695573807
development_main,along_state_fraction,L13,back,9,221781,0.0012741787359118462,0.00045926266466267407,0.0008676028228364885,0.0016115738544613123
development_main,along_state_fraction,L14,back,0,221781,0.0010239328257739544,0.0004294558602850884,0.0007344110053963959,0.0012645306997001171
development_main,along_state_fraction,L14,back,1,221781,0.0010438518365845084,0.0004291631921660155,0.00074170739389956,0.0012918164720758796
development_main,along_state_fraction,L14,back,2,221781,0.0010549218859523535,0.0004290301294531673,0.0007446580566465855,0.001305541954934597
development_main,along_state_fraction,L14,back,3,221781,0.0010655607329681516,0.00042618863517418504,0.0007479572668671608,0.001319347764365375
development_main,along_state_fraction,L14,back,4,221781,0.0010745326289907098,0.00042240810580551624,0.0007492526201531291,0.0013336697593331337
development_main,along_state_fraction,L14,back,5,221781,0.0010870223632082343,0.00041801080806180835,0.0007506967522203922,0.001351896207779646
development_main,along_state_fraction,L14,back,6,221781,0.0010982095263898373,0.0004130287852603942,0.0007524460670538247,0.0013726298930123448
development_main,along_state_fraction,L14,back,7,221781,0.0011181108420714736,0.00040893719415180385,0.0007595509523525834,0.001403054571710527
development_main,along_state_fraction,L14,back,8,221781,0.0011531523196026683,0.00041182772838510573,0.0007754203979857266,0.0014539598487317562
development_main,along_state_fraction,L14,back,9,221781,0.0012136015575379133,0.0004316067206673324,0.000818278465885669,0.001532076857984066
development_main,along_state_fraction,L15,back,0,221781,0.001292203669436276,0.0004516548942774534,0.0008399810176342726,0.0015915745170786977
development_main,along_state_fraction,L15,back,1,221781,0.001296549802646041,0.0004409469838719815,0.0008293755818158388,0.0015914392424747348
development_main,along_state_fraction,L15,back,2,221781,0.0013027722015976906,0.00043261097744107246,0.0008201329619623721,0.0015956019051373005
development_main,along_state_fraction,L15,back,3,221781,0.0013180715031921864,0.0004291711957193911,0.0008180002332665026,0.0016106662806123495
development_main,along_state_fraction,L15,back,4,221781,0.0013213630300015211,0.00042342921369709074,0.0008137843105942011,0.0016119227511808276
development_main,along_state_fraction,L15,back,5,221781,0.001322227530181408,0.0004201564297545701,0.0008138107368722558,0.0016172252362594008
development_main,along_state_fraction,L15,back,6,221781,0.0013232576893642545,0.0004175186331849545,0.0008147842017933726,0.0016174627235159278
development_main,along_state_fraction,L15,back,7,221781,0.0012863066513091326,0.00041400492773391306,0.0008069019531831145,0.00158396374899894
development_main,along_state_fraction,L15,back,8,221781,0.0012374470243230462,0.0004138505319133401,0.0007994726183824241,0.0015328162116929889
development_main,along_state_fraction,L15,back,9,221781,0.001199836260639131,0.00041983448318205774,0.0007951062871143222,0.001488076290115714
development_main,orthogonal_energy,L2,front,0,221781,0.001978432759642601,0.0014655701816082,0.0018124657217413187,0.0023125046864151955
development_main,orthogonal_energy,L2,front,1,221781,0.0019301360007375479,0.0014377551851794124,0.0017702638870105147,0.0022554511670023203
development_main,orthogonal_energy,L2,front,2,221781,0.0019508106634020805,0.0014425169210880995,0.0018043315503746271,0.002293454483151436
development_main,orthogonal_energy,L2,front,3,221781,0.0019827818032354116,0.0014530661283060908,0.0018458169652149081,0.002343818312510848
development_main,orthogonal_energy,L2,front,4,221781,0.001983418595045805,0.0014320985646918416,0.001866270788013935,0.0023588440380990505
development_main,orthogonal_energy,L2,front,5,221781,0.001980499131605029,0.0014140770072117448,0.001867076032795012,0.002369366819038987
development_main,orthogonal_energy,L2,front,6,221781,0.0019211253384128213,0.0013505463721230626,0.0018019024282693863,0.002316824859008193
development_main,orthogonal_energy,L2,front,7,221781,0.0018253694288432598,0.0012504945043474436,0.00168321724049747,0.002221156843006611
development_main,orthogonal_energy,L2,front,8,221781,0.001727425609715283,0.0011544737499207258,0.0015646069077774882,0.0021283887326717377
development_main,orthogonal_energy,L2,front,9,221781,0.0016112357843667269,0.0010801352327689528,0.0014340750640258193,0.0019869485404342413
development_main,orthogonal_energy,L3,front,0,221781,0.0016531450673937798,0.0012061374727636576,0.0015369452303275466,0.0019393132533878088
development_main,orthogonal_energy,L3,front,1,221781,0.0016795479459688067,0.0012285445118322968,0.0015595413278788328,0.0019751463551074266
development_main,orthogonal_energy,L3,front,2,221781,0.0017137335380539298,0.0012483240570873022,0.001585614518262446,0.0020217124838382006
development_main,orthogonal_energy,L3,front,3,221781,0.0017704948550090194,0.001284650294110179,0.0016322764568030834,0.002106252359226346
development_main,orthogonal_energy,L3,front,4,221781,0.001810563262552023,0.0013063546502962708,0.0016618717927485704,0.002181502291932702
development_main,orthogonal_energy,L3,front,5,221781,0.0018422489520162344,0.001318412716500461,0.0016768007772043347,0.002263312228024006
development_main,orthogonal_energy,L3,front,6,221781,0.0018254765309393406,0.001289642066694796,0.0016330191865563393,0.002286097500473261
development_main,orthogonal_energy,L3,front,7,221781,0.0018012546934187412,0.0012380109401419759,0.0015704758698120713,0.0022727460600435734
development_main,orthogonal_energy,L3,front,8,221781,0.0018114037811756134,0.0011928403982892632,0.0015428222250193357,0.0022696275264024734
development_main,orthogonal_energy,L3,front,9,221781,0.0018470857758074999,0.001194434124045074,0.0015728715807199478,0.0022623760160058737
development_main,orthogonal_energy,L4,front,0,221781,0.001435820129700005,0.0010723482118919492,0.0013825204223394394,0.0017103798454627395
development_main,orthogonal_energy,L4,front,1,221781,0.001450778334401548,0.0010841210605576634,0.0013933269074186683,0.001737456303089857
development_main,orthogonal_energy,L4,front,2,221781,0.001551404595375061,0.0011624140897765756,0.0014945019502192736,0.0018600949551910162
development_main,orthogonal_energy,L4,front,3,221781,0.0016463742358610034,0.0012329953024163842,0.0015845996094867587,0.001973109319806099
development_main,orthogonal_energy,L4,front,4,221781,0.0017412909073755145,0.001303945668041706,0.001683161943219602,0.0020923507399857044
development_main,orthogonal_energy,L4,front,5,221781,0.0018236354226246476,0.0013515087775886059,0.0017518431413918734,0.0021997285075485706
development_main,orthogonal_energy,L4,front,6,221781,0.0018846433376893401,0.001372643280774355,0.001783669227734208,0.002287551760673523
development_main,orthogonal_energy,L4,front,7,221781,0.001919931499287486,0.0013499371707439423,0.0017705406062304974,0.002339996164664626
development_main,orthogonal_energy,L4,front,8,221781,0.0019893066491931677,0.001335309469141066,0.0017810938879847527,0.0024295428302139044
development_main,orthogonal_energy,L4,front,9,221781,0.00209237402305007,0.001369307516142726,0.0018614076543599367,0.002532021841034293
development_main,orthogonal_energy,L5,front,0,221781,0.0019662047270685434,0.0014634703984484076,0.0018978430889546871,0.0024004830047488213
development_main,orthogonal_energy,L5,front,1,221781,0.001979219261556864,0.0014656232669949532,0.0018988066585734487,0.002419525058940053
development_main,orthogonal_energy,L5,front,2,221781,0.0020968341268599033,0.001537167583592236,0.0020052148029208183,0.00257503823377192
development_main,orthogonal_energy,L5,front,3,221781,0.0022246071603149176,0.0016131934244185686,0.0021204291842877865,0.0027447680477052927
development_main,orthogonal_energy,L5,front,4,221781,0.002346104010939598,0.0016873411368578672,0.002227687742561102,0.00290052592754364
development_main,orthogonal_energy,L5,front,5,221781,0.0024450456257909536,0.001731212018057704,0.0022905892692506313,0.00303641427308321
development_main,orthogonal_energy,L5,front,6,221781,0.002508734120056033,0.0017170240171253681,0.0022819936275482178,0.003134617581963539
development_main,orthogonal_energy,L5,front,7,221781,0.0026161556597799063,0.001665745978243649,0.002246403368189931,0.0032702521421015263
development_main,orthogonal_energy,L5,front,8,221781,0.002801412483677268,0.0015934017719700933,0.0022198122460395098,0.003434921381995082
development_main,orthogonal_energy,L5,front,9,221781,0.003031659172847867,0.0016119591891765594,0.0022802611347287893,0.0036126780323684216
development_main,orthogonal_energy,L12,back,0,221781,0.000919801474083215,0.0005097647663205862,0.000743880751542747,0.001179185346700251
development_main,orthogonal_energy,L12,back,1,221781,0.0009567698580212891,0.0005221695173531771,0.0007746533956378698,0.0012312167091295123
development_main,orthogonal_energy,L12,back,2,221781,0.001024710014462471,0.000550383236259222,0.0008304895018227398,0.001324949786067009
development_main,orthogonal_energy,L12,back,3,221781,0.0011110270861536264,0.0005903209093958139,0.0009023860329762101,0.0014406602131202817
development_main,orthogonal_energy,L12,back,4,221781,0.0012076729908585548,0.0006378415273502469,0.0009831652278080583,0.0015703351236879826
development_main,orthogonal_energy,L12,back,5,221781,0.0013259017141535878,0.0006964961066842079,0.001078816712833941,0.0017251709941774607
development_main,orthogonal_energy,L12,back,6,221781,0.0014569590566679835,0.0007577865617349744,0.001180709688924253,0.0019003425259143114
development_main,orthogonal_energy,L12,back,7,221781,0.0016399763990193605,0.0008408946450799704,0.0013193030608817935,0.0021421730052679777
development_main,orthogonal_energy,L12,back,8,221781,0.0019098162883892655,0.0009732453036122024,0.0015334623167291284,0.0025010027457028627
development_main,orthogonal_energy,L12,back,9,221781,0.0023331043776124716,0.0012266227276995778,0.0019174154149368405,0.003041609888896346
development_main,orthogonal_energy,L13,back,0,221781,0.001010692911222577,0.000586493406444788,0.0008457600488327444,0.0012940751621499658
development_main,orthogonal_energy,L13,back,1,221781,0.0010481431381776929,0.0005937283858656883,0.0008722151978872716,0.0013490120181813836
development_main,orthogonal_energy,L13,back,2,221781,0.0011225772323086858,0.0006208785343915224,0.0009284362895414233,0.0014506191946566105
development_main,orthogonal_energy,L13,back,3,221781,0.0012194419978186488,0.0006625078385695815,0.0010032248683273792,0.001580595038831234
development_main,orthogonal_energy,L13,back,4,221781,0.001321703544817865,0.0007063013035804033,0.0010824182536453009,0.0017205665353685617
development_main,orthogonal_energy,L13,back,5,221781,0.0014550802297890186,0.0007684454321861267,0.001185158034786582,0.0019005084177479148
development_main,orthogonal_energy,L13,back,6,221781,0.0016050630947574973,0.0008398159989155829,0.0012991051189601421,0.0021048104390501976
development_main,orthogonal_energy,L13,back,7,221781,0.0018156019505113363,0.0009392048814333975,0.0014577241381630301,0.0023919634986668825
development_main,orthogonal_energy,L13,back,8,221781,0.002120695309713483,0.001103221089579165,0.0017015740741044283,0.002793971449136734
development_main,orthogonal_energy,L13,back,9,221781,0.002587823662906885,0.0014090482145547867,0.002126147737726569,0.0033599280286580324
development_main,orthogonal_energy,L14,back,0,221781,0.0008930453914217651,0.0005020010285079479,0.0007279411656782031,0.0011525960871949792
development_main,orthogonal_energy,L14,back,1,221781,0.0009168147225864232,0.0005026375292800367,0.0007445533410646021,0.001191630493849516
development_main,orthogonal_energy,L14,back,2,221781,0.0009793775388970971,0.0005278473254293203,0.000795193889643997,0.0012805421138182282
development_main,orthogonal_energy,L14,back,3,221781,0.0010589869925752282,0.0005643951008096337,0.0008599201682955027,0.0013871152186766267
development_main,orthogonal_energy,L14,back,4,221781,0.0011458692606538534,0.0006062067695893347,0.0009314245544373989,0.0015031535876914859
development_main,orthogonal_energy,L14,back,5,221781,0.0012586511438712478,0.0006610557902604342,0.001021803473122418,0.0016524383099749684
development_main,orthogonal_energy,L14,back,6,221781,0.0013973236782476306,0.0007318325224332511,0.0011309864930808544,0.0018316592322662473
development_main,orthogonal_energy,L14,back,7,221781,0.001606761827133596,0.0008347937255166471,0.0012948383809998631,0.002109459601342678
development_main,orthogonal_energy,L14,back,8,221781,0.0019326192559674382,0.001010547042824328,0.0015647939871996641,0.0025372530799359083
development_main,orthogonal_energy,L14,back,9,221781,0.002458764472976327,0.001346723409369588,0.002061078092083335,0.0032009552232921124
development_main,orthogonal_energy,L15,back,0,221781,0.0010985562112182379,0.0005486299050971866,0.0008373750024475157,0.001389116863720119
development_main,orthogonal_energy,L15,back,1,221781,0.0011459095403552055,0.0005644080229103565,0.0008660904713906348,0.0014523875433951616
development_main,orthogonal_energy,L15,back,2,221781,0.0012359071988612413,0.0006010939250700176,0.0009283643448725343,0.0015692500164732337
development_main,orthogonal_energy,L15,back,3,221781,0.0013476568274199963,0.0006504374323412776,0.001006097998470068,0.0017132241046056151
development_main,orthogonal_energy,L15,back,4,221781,0.0014649474760517478,0.0007070856518112123,0.0010918881744146347,0.001862035016529262
development_main,orthogonal_energy,L15,back,5,221781,0.0016125785186886787,0.0007820274331606925,0.0012033286038786173,0.0020554198417812586
development_main,orthogonal_energy,L15,back,6,221781,0.0017771200509741902,0.0008706600638106465,0.0013381539611145854,0.0022644749842584133
development_main,orthogonal_energy,L15,back,7,221781,0.001972116995602846,0.0009905940387398005,0.0015268889255821705,0.0025140391662716866
development_main,orthogonal_energy,L15,back,8,221781,0.002254836494103074,0.0011996476678177714,0.0018361235270276666,0.002866053720936179
development_main,orthogonal_energy,L15,back,9,221781,0.002759544411674142,0.0016240987461060286,0.0023895418271422386,0.0034848328214138746
external_8b,centred_energy,L2,front,0,248255,0.0019602933898568153,0.0014840420917607844,0.0018116027349606156,0.0021889035124331713
external_8b,centred_energy,L2,front,1,248255,0.001924977288581431,0.0014622643357142806,0.0017873728647828102,0.0021634568693116307
external_8b,centred_energy,L2,front,2,248255,0.001952980412170291,0.0014774370938539505,0.0018277267226949334,0.002228972385637462
external_8b,centred_energy,L2,front,3,248255,0.0019931902643293142,0.0014995390083640814,0.0018747884314507246,0.002295941929332912
external_8b,centred_energy,L2,front,4,248255,0.002002841094508767,0.001494256139267236,0.0018996698781847954,0.002331302152015269
external_8b,centred_energy,L2,front,5,248255,0.0020051831379532814,0.0014786451356485486,0.001903500291518867,0.0023528329329565167
external_8b,centred_energy,L2,front,6,248255,0.001947008422575891,0.0014084448921494186,0.0018408296164125204,0.0023090452887117863
external_8b,centred_energy,L2,front,7,248255,0.0018492992967367172,0.0013014179421588778,0.0017207823693752289,0.0022122852969914675
external_8b,centred_energy,L2,front,8,248255,0.0017475166823714972,0.0012018678826279938,0.001598585513420403,0.002115904586389661
external_8b,centred_energy,L2,front,9,248255,0.0016160483937710524,0.0011124490993097425,0.0014532499480992556,0.0019657168304547668
external_8b,centred_energy,L3,front,0,248255,0.0016765648033469915,0.0012518775765784085,0.0015702100936323404,0.0019286151509732008
external_8b,centred_energy,L3,front,1,248255,0.0017017512582242489,0.0012815241934731603,0.0015935456613078713,0.001956340274773538
external_8b,centred_energy,L3,front,2,248255,0.001732998644001782,0.0012993458076380193,0.0016192136099562049,0.0020075642969459295
external_8b,centred_energy,L3,front,3,248255,0.001795293064787984,0.0013399700401350856,0.0016785254701972008,0.002104970975778997
external_8b,centred_energy,L3,front,4,248255,0.0018369995523244143,0.0013634852366521955,0.0017110269982367754,0.002185042598284781
external_8b,centred_energy,L3,front,5,248255,0.0018759849481284618,0.0013702205615118146,0.001733147888444364,0.002277117222547531
external_8b,centred_energy,L3,front,6,248255,0.0018670157296583056,0.0013358303112909198,0.0016925305826589465,0.0023072347976267338
external_8b,centred_energy,L3,front,7,248255,0.0018469739006832242,0.001278561889193952,0.001620772760361433,0.00230563641525805
external_8b,centred_energy,L3,front,8,248255,0.0018605835502967238,0.0012364989379420877,0.0015836404636502266,0.0023010686272755265
external_8b,centred_energy,L3,front,9,248255,0.0018811330664902925,0.0012289247824810445,0.0015992495464161038,0.002276092185638845
external_8b,centred_energy,L4,front,0,248255,0.0014637658605352044,0.0011375038302503526,0.0014021230163052678,0.0017175933462567627
external_8b,centred_energy,L4,front,1,248255,0.0014815974282100797,0.0011504592257551849,0.0014245943166315556,0.0017391935107298195
external_8b,centred_energy,L4,front,2,248255,0.001589573104865849,0.001232301292475313,0.0015381879638880491,0.0018713209428824484
external_8b,centred_energy,L4,front,3,248255,0.0016908764373511076,0.00130750541575253,0.0016394006088376045,0.001992902485653758
external_8b,centred_energy,L4,front,4,248255,0.0017928190063685179,0.0013879215111956,0.001745910383760929,0.002119375509209931
external_8b,centred_energy,L4,front,5,248255,0.0018817232921719551,0.0014357278705574572,0.0018222329672425985,0.0022377445129677653
external_8b,centred_energy,L4,front,6,248255,0.0019462094642221928,0.0014526663580909371,0.0018590787658467889,0.0023304361384361982
external_8b,centred_energy,L4,front,7,248255,0.0019806385971605778,0.0014218591968528926,0.0018420879496261477,0.0023847949923947453
external_8b,centred_energy,L4,front,8,248255,0.0020506021101027727,0.0014012695755809546,0.0018483694875612855,0.0024783386616036296
external_8b,centred_energy,L4,front,9,248255,0.0021371508482843637,0.001425057474989444,0.0019084993982687593,0.0025675862561911345
external_8b,centred_energy,L5,front,0,248255,0.002008765935897827,0.0015318039804697037,0.0019325852626934648,0.0024178209714591503
external_8b,centred_energy,L5,front,1,248255,0.002022738568484783,0.0015325211570598185,0.0019437718437984586,0.0024371450999751687
external_8b,centred_energy,L5,front,2,248255,0.002146238461136818,0.0016072843573056161,0.0020654418040066957,0.0025950685376301408
external_8b,centred_energy,L5,front,3,248255,0.0022833680268377066,0.00169264868600294,0.0021974348928779364,0.002771480241790414
external_8b,centred_energy,L5,front,4,248255,0.002413454232737422,0.0017726828227750957,0.0023191296495497227,0.002934380783699453
external_8b,centred_energy,L5,front,5,248255,0.0025180678348988295,0.0018155475845560431,0.0023883613757789135,0.0030786090064793825
external_8b,centred_energy,L5,front,6,248255,0.002586771035566926,0.001800371566787362,0.0023723349440842867,0.003190726856701076
external_8b,centred_energy,L5,front,7,248255,0.002706820610910654,0.0017421844531781971,0.0023187908809632063,0.0033280790084972978
external_8b,centred_energy,L5,front,8,248255,0.002905490342527628,0.0016691737691871822,0.0022778452839702368,0.0034806993789970875
external_8b,centred_energy,L5,front,9,248255,0.0031130036804825068,0.0016891947016119957,0.0023188984487205744,0.0036253223661333323
external_8b,centred_energy,L12,back,0,248255,0.0008993169176392257,0.0005086226155981421,0.0007325862534344196,0.0011310569243505597
external_8b,centred_energy,L12,back,1,248255,0.0009355937363579869,0.0005205758207011968,0.000761967443395406,0.0011825247784145176
external_8b,centred_energy,L12,back,2,248255,0.0010024895891547203,0.0005490257462952286,0.0008172779344022274,0.0012740067904815078
external_8b,centred_energy,L12,back,3,248255,0.0010874259751290083,0.0005895824579056352,0.0008890716126188636,0.0013880294864065945
external_8b,centred_energy,L12,back,4,248255,0.0011821150546893477,0.0006380963313858956,0.0009692372987046838,0.0015135005814954638
external_8b,centred_energy,L12,back,5,248255,0.001297440379858017,0.0006960886821616441,0.0010635219514369965,0.0016634713392704725
external_8b,centred_energy,L12,back,6,248255,0.0014241808094084263,0.0007573480834253132,0.0011624498292803764,0.0018318985239602625
external_8b,centred_energy,L12,back,7,248255,0.0016027279198169708,0.000840188906295225,0.0012997094308957458,0.002067180466838181
external_8b,centred_energy,L12,back,8,248255,0.001869381288997829,0.0009767260635271668,0.0015115299029275775,0.002418515388853848
external_8b,centred_energy,L12,back,9,248255,0.002284812740981579,0.0012319449451752007,0.0018838790711015463,0.0029380337800830603
external_8b,centred_energy,L13,back,0,248255,0.0009953994303941727,0.0005919059331063181,0.0008398117497563362,0.0012504514888860285
external_8b,centred_energy,L13,back,1,248255,0.0010322422021999955,0.0006024550530128181,0.0008667617803439498,0.0013040215126238763
external_8b,centred_energy,L13,back,2,248255,0.0011062882840633392,0.00063246616628021,0.0009240133222192526,0.0014059122186154127
external_8b,centred_energy,L13,back,3,248255,0.0012014337116852403,0.0006753971101716161,0.0009993941057473421,0.0015328747685998678
external_8b,centred_energy,L13,back,4,248255,0.0013018496101722121,0.0007204296707641333,0.0010790679370984435,0.0016679862746968865
external_8b,centred_energy,L13,back,5,248255,0.0014337580651044846,0.000783284252975136,0.0011841269442811608,0.0018437026301398873
external_8b,centred_energy,L13,back,6,248255,0.0015808873577043414,0.0008533286745660007,0.0012989584356546402,0.00204345746897161
external_8b,centred_energy,L13,back,7,248255,0.001787753775715828,0.000952844216953963,0.0014583758311346173,0.0023203875171020627
external_8b,centred_energy,L13,back,8,248255,0.0020869860891252756,0.0011188021744601429,0.0016988798743113875,0.0027060225838795304
external_8b,centred_energy,L13,back,9,248255,0.0025396535638719797,0.001422130677383393,0.0021011591888964176,0.003246554988436401
external_8b,centred_energy,L14,back,0,248255,0.0008680250030010939,0.000498978013638407,0.0007141722599044442,0.00109599728602916
external_8b,centred_energy,L14,back,1,248255,0.0008913258789107203,0.0005003840487916023,0.0007300605066120625,0.0011351436260156333
external_8b,centred_energy,L14,back,2,248255,0.0009545322391204536,0.0005270187102723867,0.0007808447116985917,0.0012216282775625587
external_8b,centred_energy,L14,back,3,248255,0.0010337929707020521,0.0005648475489579141,0.0008460334502160549,0.0013255337253212929
external_8b,centred_energy,L14,back,4,248255,0.0011200690641999245,0.0006078035803511739,0.0009173756116069853,0.0014388665440492332
external_8b,centred_energy,L14,back,5,248255,0.0012318999506533146,0.0006631834548898041,0.0010080557549372315,0.0015828950563445687
external_8b,centred_energy,L14,back,6,248255,0.0013693716609850526,0.000734506465960294,0.0011203038739040494,0.0017573270597495139
external_8b,centred_energy,L14,back,7,248255,0.001577166491188109,0.0008386119152419269,0.001285972772166133,0.0020274233538657427
external_8b,centred_energy,L14,back,8,248255,0.0018998767482116818,0.0010167309665121138,0.0015582309570163488,0.00244357087649405
external_8b,centred_energy,L14,back,9,248255,0.0024138272274285555,0.0013529357383958995,0.002040483523160219,0.003084895433858037
external_8b,centred_energy,L15,back,0,248255,0.0010904025984928012,0.0005605226615443826,0.0008359022322110832,0.0013713199878111482
external_8b,centred_energy,L15,back,1,248255,0.0011400053044781089,0.0005785127577837557,0.0008658383740112185,0.0014378330670297146
