corpus,event,lead,axis,auc_event_high,events,pairs
main16x32,loop,-6,query|all|expert_load|acceleration,0.4559932942162615,98,1193
main16x32,loop,-6,query|all|expert_load|jerk,0.5149330587023687,89,971
main16x32,loop,-6,query|all|expert_load|lag4,0.42636457260556127,89,971
main16x32,loop,-6,query|all|expert_load|return_advantage,0.5257466529351185,89,971
main16x32,loop,-6,query|all|expert_load|turn_instability,0.4237217099748533,98,1193
main16x32,loop,-6,query|all|spectrum|d1,0.4557416267942584,100,1254
main16x32,loop,-6,query|all|spectrum|acceleration,0.5155071248952221,98,1193
main16x32,loop,-6,query|all|spectrum|jerk,0.46601441812564365,89,971
main16x32,loop,-6,query|all|spectrum|lag4,0.446961894953656,89,971
main16x32,loop,-6,query|all|spectrum|return_advantage,0.5262615859938208,89,971
main16x32,loop,-6,query|all|spectrum|turn_instability,0.597652975691534,98,1193
main16x32,loop,-6,query|front|edge_action|d1,0.5107655502392344,100,1254
main16x32,loop,-6,query|front|edge_action|acceleration,0.49706621961441744,98,1193
main16x32,loop,-6,query|front|edge_action|jerk,0.5417095777548918,89,971
main16x32,loop,-6,query|front|edge_action|lag4,0.5396498455200824,89,971
main16x32,loop,-6,query|front|edge_action|return_advantage,0.5113285272914521,89,971
main16x32,loop,-6,query|front|edge_action|turn_instability,0.5184409052808047,98,1193
main16x32,loop,-6,query|front|edge_state|d1,0.4262360446570973,100,1254
main16x32,loop,-6,query|front|edge_state|acceleration,0.4853310980720872,98,1193
main16x32,loop,-6,query|front|edge_state|jerk,0.46961894953656025,89,971
main16x32,loop,-6,query|front|edge_state|lag4,0.4047373841400618,89,971
main16x32,loop,-6,query|front|edge_state|return_advantage,0.6405767250257467,89,971
main16x32,loop,-6,query|front|edge_state|turn_instability,0.5825649622799665,98,1193
main16x32,loop,-6,query|front|token_gram|d1,0.41108452950558216,100,1254
main16x32,loop,-6,query|front|token_gram|acceleration,0.4316848281642917,98,1193
main16x32,loop,-6,query|front|token_gram|jerk,0.4922760041194645,89,971
main16x32,loop,-6,query|front|token_gram|lag4,0.43460350154479915,89,971
main16x32,loop,-6,query|front|token_gram|return_advantage,0.4768280123583934,89,971
main16x32,loop,-6,query|front|token_gram|turn_instability,0.49622799664710815,98,1193
main16x32,loop,-6,query|front|expert_load|d1,0.47248803827751196,100,1254
main16x32,loop,-6,query|front|expert_load|acceleration,0.43545683151718356,98,1193
main16x32,loop,-6,query|front|expert_load|jerk,0.476313079299691,89,971
main16x32,loop,-6,query|front|expert_load|lag4,0.5484037075180227,89,971
main16x32,loop,-6,query|front|expert_load|return_advantage,0.486096807415036,89,971
main16x32,loop,-6,query|front|expert_load|turn_instability,0.45766974015088013,98,1193
main16x32,loop,-6,query|front|spectrum|d1,0.4381977671451356,100,1254
main16x32,loop,-6,query|front|spectrum|acceleration,0.5402347024308466,98,1193
main16x32,loop,-6,query|front|spectrum|jerk,0.4933058702368692,89,971
main16x32,loop,-6,query|front|spectrum|lag4,0.45159629248197736,89,971
main16x32,loop,-6,query|front|spectrum|return_advantage,0.5200823892893924,89,971
main16x32,loop,-6,query|front|spectrum|turn_instability,0.5913663034367141,98,1193
main16x32,loop,-6,query|back|edge_action|d1,0.48724082934609253,100,1254
main16x32,loop,-6,query|back|edge_action|acceleration,0.4719195305951383,98,1193
main16x32,loop,-6,query|back|edge_action|jerk,0.5077239958805355,89,971
main16x32,loop,-6,query|back|edge_action|lag4,0.39237899073120497,89,971
main16x32,loop,-6,query|back|edge_action|return_advantage,0.5298661174047374,89,971
main16x32,loop,-6,query|back|edge_action|turn_instability,0.4677284157585918,98,1193
main16x32,loop,-6,query|back|edge_state|d1,0.5689792663476874,100,1254
main16x32,loop,-6,query|back|edge_state|acceleration,0.6177703269069572,98,1193
main16x32,loop,-6,query|back|edge_state|jerk,0.6035015447991761,89,971
main16x32,loop,-6,query|back|edge_state|lag4,0.45983522142121525,89,971
main16x32,loop,-6,query|back|edge_state|return_advantage,0.6385169927909372,89,971
main16x32,loop,-6,query|back|edge_state|turn_instability,0.6165129924559933,98,1193
main16x32,loop,-6,query|back|token_gram|d1,0.4876395534290271,100,1254
main16x32,loop,-6,query|back|token_gram|acceleration,0.47359597652975693,98,1193
main16x32,loop,-6,query|back|token_gram|jerk,0.4474768280123584,89,971
main16x32,loop,-6,query|back|token_gram|lag4,0.40267765190525234,89,971
main16x32,loop,-6,query|back|token_gram|return_advantage,0.6498455200823893,89,971
main16x32,loop,-6,query|back|token_gram|turn_instability,0.5637049455155071,98,1193
main16x32,loop,-6,query|back|expert_load|d1,0.5382775119617225,100,1254
main16x32,loop,-6,query|back|expert_load|acceleration,0.490360435875943,98,1193
main16x32,loop,-6,query|back|expert_load|jerk,0.5257466529351185,89,971
main16x32,loop,-6,query|back|expert_load|lag4,0.3903192584963955,89,971
main16x32,loop,-6,query|back|expert_load|return_advantage,0.537590113285273,89,971
main16x32,loop,-6,query|back|expert_load|turn_instability,0.4346186085498743,98,1193
main16x32,loop,-6,query|back|spectrum|d1,0.47089314194577353,100,1254
main16x32,loop,-6,query|back|spectrum|acceleration,0.461441743503772,98,1193
main16x32,loop,-6,query|back|spectrum|jerk,0.42687950566426364,89,971
main16x32,loop,-6,query|back|spectrum|lag4,0.3609680741503605,89,971
main16x32,loop,-6,query|back|spectrum|return_advantage,0.63697219361483,89,971
main16x32,loop,-6,query|back|spectrum|turn_instability,0.586756077116513,98,1193
main16x32,loop,-6,state|query_response,0.4477671451355662,100,1254
main16x32,loop,-6,state|query_acceleration,0.527661357921207,98,1193
main16x32,loop,-6,state|query_jerk,0.5231719876416066,89,971
main16x32,loop,-6,state|query_return,0.627188465499485,89,971
main16x32,loop,-6,state|query_turn,0.5515507124895223,98,1193
main16x32,loop,-4,flow|all|edge_action|early_speed,0.47817299919159256,107,1237
main16x32,loop,-4,flow|all|edge_action|late_speed,0.5489086499595797,107,1237
main16x32,loop,-4,flow|all|edge_action|path,0.5299110751818916,107,1237
main16x32,loop,-4,flow|all|edge_action|endpoint,0.5097008892481811,107,1237
main16x32,loop,-4,flow|all|edge_action|efficiency,0.5008084074373484,107,1237
main16x32,loop,-4,flow|all|edge_action|curvature,0.5699272433306386,107,1237
main16x32,loop,-4,flow|all|edge_action|settling_log_ratio,0.5755860953920776,107,1237
main16x32,loop,-4,flow|all|edge_state|early_speed,0.5,107,1237
main16x32,loop,-4,flow|all|edge_state|late_speed,0.5,107,1237
main16x32,loop,-4,flow|all|edge_state|path,0.5,107,1237
main16x32,loop,-4,flow|all|edge_state|endpoint,0.5,107,1237
main16x32,loop,-4,flow|all|edge_state|efficiency,0.5,107,1237
main16x32,loop,-4,flow|all|edge_state|curvature,0.5,107,1237
main16x32,loop,-4,flow|all|edge_state|settling_log_ratio,0.5,107,1237
main16x32,loop,-4,flow|all|token_gram|early_speed,0.4700889248181083,107,1237
main16x32,loop,-4,flow|all|token_gram|late_speed,0.555375909458367,107,1237
main16x32,loop,-4,flow|all|token_gram|path,0.5270816491511722,107,1237
main16x32,loop,-4,flow|all|token_gram|endpoint,0.5573969280517381,107,1237
main16x32,loop,-4,flow|all|token_gram|efficiency,0.5590137429264349,107,1237
main16x32,loop,-4,flow|all|token_gram|curvature,0.5165723524656427,107,1237
main16x32,loop,-4,flow|all|token_gram|settling_log_ratio,0.6050929668552951,107,1237
main16x32,loop,-4,flow|all|expert_load|early_speed,0.5521422797089733,107,1237
main16x32,loop,-4,flow|all|expert_load|late_speed,0.5379951495553759,107,1237
main16x32,loop,-4,flow|all|expert_load|path,0.563055780113177,107,1237
main16x32,loop,-4,flow|all|expert_load|endpoint,0.5198059822150364,107,1237
main16x32,loop,-4,flow|all|expert_load|efficiency,0.47817299919159256,107,1237
main16x32,loop,-4,flow|all|expert_load|curvature,0.580032336297494,107,1237
main16x32,loop,-4,flow|all|expert_load|settling_log_ratio,0.47534357316087306,107,1237
main16x32,loop,-4,flow|all|spectrum|early_speed,0.43654001616814875,107,1237
main16x32,loop,-4,flow|all|spectrum|late_speed,0.5012126111560227,107,1237
main16x32,loop,-4,flow|all|spectrum|path,0.4684721099434115,107,1237
main16x32,loop,-4,flow|all|spectrum|endpoint,0.48827809215844786,107,1237
main16x32,loop,-4,flow|all|spectrum|efficiency,0.553354890864996,107,1237
main16x32,loop,-4,flow|all|spectrum|curvature,0.502021018593371,107,1237
main16x32,loop,-4,flow|all|spectrum|settling_log_ratio,0.5784155214227971,107,1237
main16x32,loop,-4,flow|front|edge_action|early_speed,0.48544866612772836,107,1237
main16x32,loop,-4,flow|front|edge_action|late_speed,0.5347615198059822,107,1237
main16x32,loop,-4,flow|front|edge_action|path,0.5194017784963622,107,1237
main16x32,loop,-4,flow|front|edge_action|endpoint,0.5117219078415521,107,1237
main16x32,loop,-4,flow|front|edge_action|efficiency,0.49838318512530316,107,1237
main16x32,loop,-4,flow|front|edge_action|curvature,0.5824575586095392,107,1237
main16x32,loop,-4,flow|front|edge_action|settling_log_ratio,0.5468876313662085,107,1237
main16x32,loop,-4,flow|front|edge_state|early_speed,0.5,107,1237
main16x32,loop,-4,flow|front|edge_state|late_speed,0.5,107,1237
main16x32,loop,-4,flow|front|edge_state|path,0.5,107,1237
main16x32,loop,-4,flow|front|edge_state|endpoint,0.5,107,1237
main16x32,loop,-4,flow|front|edge_state|efficiency,0.5,107,1237
main16x32,loop,-4,flow|front|edge_state|curvature,0.5,107,1237
main16x32,loop,-4,flow|front|edge_state|settling_log_ratio,0.5,107,1237
main16x32,loop,-4,flow|front|token_gram|early_speed,0.4826192400970089,107,1237
main16x32,loop,-4,flow|front|token_gram|late_speed,0.5590137429264349,107,1237
main16x32,loop,-4,flow|front|token_gram|path,0.5327405012126112,107,1237
main16x32,loop,-4,flow|front|token_gram|endpoint,0.555375909458367,107,1237
main16x32,loop,-4,flow|front|token_gram|efficiency,0.5662894098625707,107,1237
main16x32,loop,-4,flow|front|token_gram|curvature,0.5258690379951495,107,1237
main16x32,loop,-4,flow|front|token_gram|settling_log_ratio,0.6046887631366209,107,1237
main16x32,loop,-4,flow|front|expert_load|early_speed,0.5699272433306386,107,1237
main16x32,loop,-4,flow|front|expert_load|late_speed,0.5198059822150364,107,1237
main16x32,loop,-4,flow|front|expert_load|path,0.5848827809215845,107,1237
main16x32,loop,-4,flow|front|expert_load|endpoint,0.5367825383993533,107,1237
main16x32,loop,-4,flow|front|expert_load|efficiency,0.4995957962813258,107,1237
main16x32,loop,-4,flow|front|expert_load|curvature,0.5885206143896524,107,1237
main16x32,loop,-4,flow|front|expert_load|settling_log_ratio,0.4749393694421989,107,1237
main16x32,loop,-4,flow|front|spectrum|early_speed,0.452303961196443,107,1237
main16x32,loop,-4,flow|front|spectrum|late_speed,0.5185933710590137,107,1237
main16x32,loop,-4,flow|front|spectrum|path,0.4785772029102668,107,1237
main16x32,loop,-4,flow|front|spectrum|endpoint,0.5282942603071948,107,1237
main16x32,loop,-4,flow|front|spectrum|efficiency,0.5561843168957155,107,1237
main16x32,loop,-4,flow|front|spectrum|curvature,0.5149555375909458,107,1237
main16x32,loop,-4,flow|front|spectrum|settling_log_ratio,0.582053354890865,107,1237
main16x32,loop,-4,flow|back|edge_action|early_speed,0.4587712206952304,107,1237
main16x32,loop,-4,flow|back|edge_action|late_speed,0.5582053354890865,107,1237
main16x32,loop,-4,flow|back|edge_action|path,0.5278900565885206,107,1237
main16x32,loop,-4,flow|back|edge_action|endpoint,0.5262732417138237,107,1237
main16x32,loop,-4,flow|back|edge_action|efficiency,0.42886014551333873,107,1237
main16x32,loop,-4,flow|back|edge_action|curvature,0.5436540016168149,107,1237
main16x32,loop,-4,flow|back|edge_action|settling_log_ratio,0.568714632174616,107,1237
main16x32,loop,-4,flow|back|edge_state|early_speed,0.5,107,1237
main16x32,loop,-4,flow|back|edge_state|late_speed,0.5,107,1237
main16x32,loop,-4,flow|back|edge_state|path,0.5,107,1237
main16x32,loop,-4,flow|back|edge_state|endpoint,0.5,107,1237
main16x32,loop,-4,flow|back|edge_state|efficiency,0.5,107,1237
main16x32,loop,-4,flow|back|edge_state|curvature,0.5,107,1237
main16x32,loop,-4,flow|back|edge_state|settling_log_ratio,0.5,107,1237
main16x32,loop,-4,flow|back|token_gram|early_speed,0.4939369442198868,107,1237
main16x32,loop,-4,flow|back|token_gram|late_speed,0.5088924818108327,107,1237
main16x32,loop,-4,flow|back|token_gram|path,0.4890864995957963,107,1237
main16x32,loop,-4,flow|back|token_gram|endpoint,0.49232012934519,107,1237
main16x32,loop,-4,flow|back|token_gram|efficiency,0.4421988682295877,107,1237
main16x32,loop,-4,flow|back|token_gram|curvature,0.4664510913500404,107,1237
main16x32,loop,-4,flow|back|token_gram|settling_log_ratio,0.5072756669361358,107,1237
main16x32,loop,-4,flow|back|expert_load|early_speed,0.473322554567502,107,1237
main16x32,loop,-4,flow|back|expert_load|late_speed,0.5590137429264349,107,1237
main16x32,loop,-4,flow|back|expert_load|path,0.5282942603071948,107,1237
main16x32,loop,-4,flow|back|expert_load|endpoint,0.49434114793856104,107,1237
main16x32,loop,-4,flow|back|expert_load|efficiency,0.4700889248181083,107,1237
main16x32,loop,-4,flow|back|expert_load|curvature,0.5068714632174616,107,1237
main16x32,loop,-4,flow|back|expert_load|settling_log_ratio,0.5598221503637834,107,1237
main16x32,loop,-4,flow|back|spectrum|early_speed,0.4583670169765562,107,1237
main16x32,loop,-4,flow|back|spectrum|late_speed,0.4890864995957963,107,1237
main16x32,loop,-4,flow|back|spectrum|path,0.4692805173807599,107,1237
main16x32,loop,-4,flow|back|spectrum|endpoint,0.5044462409054163,107,1237
main16x32,loop,-4,flow|back|spectrum|efficiency,0.5012126111560227,107,1237
main16x32,loop,-4,flow|back|spectrum|curvature,0.5246564268391269,107,1237
main16x32,loop,-4,flow|back|spectrum|settling_log_ratio,0.5335489086499596,107,1237
main16x32,loop,-4,terminal|all|effective_rank_fraction,0.5214227970897333,107,1237
main16x32,loop,-4,terminal|all|token_affinity,0.46443007275666937,107,1237
main16x32,loop,-4,terminal|all|state_action_affinity,0.4862570735650768,107,1237
main16x32,loop,-4,terminal|all|expert_load_entropy,0.47130153597413094,107,1237
main16x32,loop,-4,terminal|front|effective_rank_fraction,0.5194017784963622,107,1237
main16x32,loop,-4,terminal|front|token_affinity,0.5157639450282943,107,1237
main16x32,loop,-4,terminal|front|state_action_affinity,0.4838318512530315,107,1237
main16x32,loop,-4,terminal|front|expert_load_entropy,0.4385610347615198,107,1237
main16x32,loop,-4,terminal|back|effective_rank_fraction,0.48181083265966046,107,1237
main16x32,loop,-4,terminal|back|token_affinity,0.48059822150363785,107,1237
main16x32,loop,-4,terminal|back|state_action_affinity,0.5683104284559418,107,1237
main16x32,loop,-4,terminal|back|expert_load_entropy,0.4959579628132579,107,1237
main16x32,loop,-4,state|flow_nonsettling,0.601050929668553,107,1237
main16x32,loop,-4,state|flow_curvature,0.5634599838318513,107,1237
main16x32,loop,-4,state|flow_directness,0.5481002425222312,107,1237
main16x32,loop,-4,state|flow_late_motion,0.5448666127728375,107,1237
main16x32,loop,-4,state|diversity,0.5214227970897333,107,1237
main16x32,loop,-4,state|token_coherence,0.46443007275666937,107,1237
main16x32,loop,-4,query|all|edge_action|d1,0.3908649959579628,107,1237
main16x32,loop,-4,query|all|edge_action|acceleration,0.4361358124494745,107,1237
main16x32,loop,-4,query|all|edge_action|jerk,0.4502923976608187,91,855
main16x32,loop,-4,query|all|edge_action|lag4,0.48677581863979846,89,794
main16x32,loop,-4,query|all|edge_action|return_advantage,0.44080604534005036,89,794
main16x32,loop,-4,query|all|edge_action|turn_instability,0.45796281325788196,107,1237
main16x32,loop,-4,query|all|edge_state|d1,0.43290218270008085,107,1237
main16x32,loop,-4,query|all|edge_state|acceleration,0.5392077607113985,107,1237
main16x32,loop,-4,query|all|edge_state|jerk,0.5216374269005848,91,855
main16x32,loop,-4,query|all|edge_state|lag4,0.2777078085642317,89,794
main16x32,loop,-4,query|all|edge_state|return_advantage,0.6297229219143576,89,794
main16x32,loop,-4,query|all|edge_state|turn_instability,0.629749393694422,107,1237
main16x32,loop,-4,query|all|token_gram|d1,0.5121261115602264,107,1237
main16x32,loop,-4,query|all|token_gram|acceleration,0.6059013742926435,107,1237
main16x32,loop,-4,query|all|token_gram|jerk,0.5198830409356725,91,855
main16x32,loop,-4,query|all|token_gram|lag4,0.34760705289672544,89,794
main16x32,loop,-4,query|all|token_gram|return_advantage,0.6379093198992444,89,794
main16x32,loop,-4,query|all|token_gram|turn_instability,0.6693613581244947,107,1237
main16x32,loop,-4,query|all|expert_load|d1,0.431285367825384,107,1237
main16x32,loop,-4,query|all|expert_load|acceleration,0.4563459983831851,107,1237
main16x32,loop,-4,query|all|expert_load|jerk,0.4614035087719298,91,855
main16x32,loop,-4,query|all|expert_load|lag4,0.46788413098236775,89,794
main16x32,loop,-4,query|all|expert_load|return_advantage,0.47858942065491183,89,794
main16x32,loop,-4,query|all|expert_load|turn_instability,0.4995957962813258,107,1237
main16x32,loop,-4,query|all|spectrum|d1,0.5246564268391269,107,1237
main16x32,loop,-4,query|all|spectrum|acceleration,0.5990299110751819,107,1237
main16x32,loop,-4,query|all|spectrum|jerk,0.5327485380116959,91,855
main16x32,loop,-4,query|all|spectrum|lag4,0.36712846347607053,89,794
main16x32,loop,-4,query|all|spectrum|return_advantage,0.6083123425692695,89,794
main16x32,loop,-4,query|all|spectrum|turn_instability,0.6382376717865804,107,1237
