detector,arm,scope,budget,rule,alpha,tau,k,drift,point_id,development_main.iw_tp,development_main.iw_fp,development_main.n_risk,development_main.iw_recall,development_main.iw_fpr,development_main.iw_precision,external_8b.iw_tp,external_8b.iw_fp,external_8b.n_risk,external_8b.iw_recall,external_8b.iw_fpr,external_8b.iw_precision,legacy_main16x32.iw_tp,legacy_main16x32.iw_fp,legacy_main16x32.n_risk,legacy_main16x32.iw_recall,legacy_main16x32.iw_fpr,legacy_main16x32.iw_precision,corpus.iw_tp,corpus.iw_fp,corpus.n_risk,corpus.iw_recall,corpus.iw_fpr,corpus.iw_precision,sealed.iw_tp,sealed.iw_fp,sealed.n_risk,sealed.iw_recall,sealed.iw_fpr,sealed.iw_precision,development_main.survival_recall_at_same_fpr,development_main.excess_over_survival,external_8b.survival_recall_at_same_fpr,external_8b.excess_over_survival,legacy_main16x32.survival_recall_at_same_fpr,legacy_main16x32.excess_over_survival
null_episode_const,episode_const,cusum_all,0.05,cusum_all,0.0535593220338983,1.4486577899007074,,0.0002004184367046,1149.0,97,697,487,0.1991786447638603,0.0486969887514846,0.1221662468513853,96,999,564,0.1702127659574468,0.0664405426975259,0.0876712328767123,65.0,148.0,307.0,0.2117263843648208,0.0656901908566355,0.3051643192488263,258.0,1844.0,1358.0,0.18998527245949925,0.0583507372951079,0.12274024738344434,161.0,1147.0,871.0,0.18484500574052812,0.06634276129330788,0.12308868501529052,0.7905544147843943,-0.591375770020534,1.0,-0.8297872340425532,0.0,0.2117263843648208
null_episode_const,episode_const,cusum_all,0.1,cusum_all,0.1038983050847457,0.9914147516266112,,0.0002004184367046,1158.0,128,1411,487,0.2628336755646817,0.0985817089359323,0.083170890188434,131,1755,564,0.2322695035460993,0.1167198723064644,0.069459172852598,87.0,273.0,307.0,0.2833876221498371,0.1211717709720372,0.2416666666666666,346.0,3439.0,1358.0,0.2547864506627393,0.10882222644136447,0.09141347424042272,218.0,2028.0,871.0,0.2502870264064294,0.11730001735207357,0.09706144256455922,1.0,-0.7371663244353184,1.0,-0.7677304964539007,0.0,0.2833876221498371
null_episode_const,episode_const,cusum_all,0.2,cusum_all,0.2045762711864406,0.5789065023028588,,0.0002004184367046,1176.0,178,2851,487,0.3655030800821355,0.1991895479633899,0.0587652690656982,176,3292,564,0.3120567375886525,0.2189412077680234,0.0507497116493656,116.0,495.0,307.0,0.3778501628664495,0.2197070572569907,0.1898527004909983,470.0,6638.0,1358.0,0.34609720176730485,0.21004999683564332,0.06612267867191897,292.0,3787.0,871.0,0.33524684270952926,0.21904100873387702,0.07158617308163766,1.0,-0.6344969199178645,1.0,-0.6879432624113475,0.8631921824104235,-0.485342019543974
null_episode_const,episode_const,cusum_all,0.3,cusum_all,0.2940677966101694,0.3636951357880289,,0.0002004184367046,1192.0,212,4141,487,0.4353182751540041,0.2893174037588206,0.0487020445669653,221,4552,564,0.3918439716312056,0.3027400904495876,0.0463021160695579,128.0,691.0,307.0,0.4169381107491857,0.3067021748779405,0.1562881562881563,561.0,9384.0,1358.0,0.41310751104565535,0.29694323144104806,0.05641025641025641,349.0,5243.0,871.0,0.4006888633754305,0.3032564058071606,0.062410586552217456,1.0,-0.5646817248459959,1.0,-0.6081560283687943,1.0,-0.5830618892508144
null_episode_const,episode_const,cusum_gated,0.002,cusum_gated,0.0022751901022827,1.4272960624332782,,0.0002004184367046,989.0,4,22,487,0.0082135523613963,0.0015370642073639,0.1538461538461538,4,25,564,0.0070921985815602,0.0016626762436818,0.1379310344827586,0.0,6.0,307.0,0.0,0.0026631158455392,0.0,8.0,53.0,1358.0,0.005891016200294551,0.0016771090437314093,0.13114754098360656,4.0,31.0,871.0,0.004592422502870264,0.0017930476025218346,0.11428571428571428,0.0,0.0082135523613963,0.0,0.0070921985815602,0.0,0.0
null_episode_const,episode_const,cusum_gated,0.005,cusum_gated,0.0067456506021031,1.068389422347012,,0.0002004184367046,997.0,7,68,487,0.0143737166324435,0.0047509257318521,0.0933333333333333,8,97,564,0.0141843971631205,0.0064511838254855,0.0761904761904762,5.0,17.0,307.0,0.01628664495114,0.0075454948956946,0.2272727272727272,20.0,182.0,1358.0,0.014727540500736377,0.005759129169039934,0.09900990099009901,13.0,114.0,871.0,0.014925373134328358,0.00659378795766094,0.10236220472440945,0.0,0.0143737166324435,0.0,0.0141843971631205,0.0,0.01628664495114
null_episode_const,episode_const,cusum_gated,0.01,cusum_gated,0.01161520606972,0.9132179530524656,,0.0002004184367046,1001.0,10,119,487,0.0205338809034907,0.0083141200307412,0.0775193798449612,12,165,564,0.0212765957446808,0.0109736632083,0.0677966101694915,6.0,22.0,307.0,0.019543973941368,0.0097647581003106,0.2142857142857142,28.0,306.0,1358.0,0.020618556701030927,0.009682931460034174,0.08383233532934131,18.0,187.0,871.0,0.02066590126291619,0.010816125860373648,0.08780487804878048,0.0,0.0205338809034907,0.0,0.0212765957446808,0.0,0.019543973941368
null_episode_const,episode_const,cusum_gated,0.02,cusum_gated,0.025593220338983,0.741656698535431,,0.0002004184367046,1006.0,21,261,487,0.0431211498973305,0.0182351708237266,0.0744680851063829,21,383,564,0.0372340425531914,0.0254722000532056,0.0519801980198019,14.0,58.0,307.0,0.0456026058631921,0.0257434531735463,0.1944444444444444,56.0,702.0,1358.0,0.041237113402061855,0.02221378393772546,0.07387862796833773,35.0,441.0,871.0,0.040183696900114814,0.025507548152004164,0.07352941176470588,0.0,0.0431211498973305,0.5638297872340425,-0.5265957446808511,0.0,0.0456026058631921
null_episode_const,episode_const,cusum_gated,0.05,cusum_gated,0.0647457627118644,0.5596203333798722,,0.0002004184367046,1013.0,48,664,487,0.0985626283367556,0.0463913924404387,0.0674157303370786,53,869,564,0.0939716312056737,0.0577946262303804,0.0574837310195227,31.0,148.0,307.0,0.1009771986970684,0.0656901908566355,0.1731843575418994,132.0,1681.0,1358.0,0.09720176730486009,0.05319283589646225,0.07280750137892995,84.0,1017.0,871.0,0.09644087256027555,0.058823529411764705,0.07629427792915532,0.7905544147843943,-0.6919917864476387,1.0,-0.9060283687943262,0.0,0.1009771986970684
null_episode_const,episode_const,cusum_gated,0.1,cusum_gated,0.137457627118644,0.3679118342755998,,0.0002004184367046,1026.0,85,1424,487,0.1745379876796714,0.0994899741493746,0.0563286944996686,93,1680,564,0.1648936170212765,0.1117318435754189,0.0524534686971235,56.0,279.0,307.0,0.1824104234527687,0.1238348868175765,0.1671641791044776,234.0,3383.0,1358.0,0.1723122238586156,0.1070501866970445,0.0646944982029306,149.0,1959.0,871.0,0.17106773823191734,0.11330904043033142,0.0706831119544592,1.0,-0.8254620123203286,1.0,-0.8351063829787235,0.0,0.1824104234527687
null_episode_const,episode_const,cusum_gated,0.2,cusum_gated,0.2716949152542373,0.1542679394589726,,0.0002004184367046,1050.0,150,2831,487,0.3080082135523614,0.1977922168657863,0.0503186850050318,153,3217,564,0.2712765957446808,0.2139531790369779,0.04540059347181,104.0,481.0,307.0,0.3387622149837133,0.2134931202840657,0.1777777777777777,407.0,6529.0,1358.0,0.29970544918998526,0.20660084804759193,0.05867935409457901,257.0,3698.0,871.0,0.29506314580941445,0.21389322690728207,0.06498103666245258,1.0,-0.6919917864476386,1.0,-0.7287234042553192,0.8631921824104235,-0.5244299674267102
null_episode_const,episode_const,cusum_gated,0.3,cusum_gated,0.3999999999999999,0.052716684508625,,0.0002004184367046,1067.0,213,4176,487,0.4373716632443531,0.2917627331796269,0.0485304169514695,227,4608,564,0.4024822695035461,0.3064644852354349,0.0469493278179938,128.0,632.0,307.0,0.4169381107491857,0.2805148690634709,0.1684210526315789,568.0,9416.0,1358.0,0.4182621502209131,0.2979558255806595,0.05689102564102564,355.0,5240.0,871.0,0.40757749712973596,0.3030828850714327,0.06344950848972297,1.0,-0.5626283367556468,1.0,-0.5975177304964538,1.0,-0.5830618892508144
null_episode_const,episode_const,k_of_m,0.002,k_of_m,0.0044876764241012,0.2372619714232053,6.0,,202.0,4,20,487,0.0082135523613963,0.0013973310976035,0.1666666666666666,4,22,564,0.0070921985815602,0.00146315509444,0.1538461538461538,0.0,6.0,307.0,0.0,0.0026631158455392,0.0,8.0,48.0,1358.0,0.005891016200294551,0.0015188912094171254,0.14285714285714285,4.0,28.0,871.0,0.004592422502870264,0.0016195268667939151,0.125,0.0,0.0082135523613963,0.0,0.0070921985815602,0.0,0.0
null_episode_const,episode_const,k_of_m,0.005,k_of_m,0.0152415262160454,0.1705529121730905,6.0,,265.0,8,67,487,0.0164271047227926,0.0046810591769719,0.1066666666666666,8,95,564,0.0141843971631205,0.0063181697259909,0.0776699029126213,6.0,17.0,307.0,0.019543973941368,0.0075454948956946,0.2608695652173913,22.0,179.0,1358.0,0.016200294550810016,0.005664198468451364,0.10945273631840796,14.0,112.0,871.0,0.016073478760045924,0.0064781074671756604,0.1111111111111111,0.0,0.0164271047227926,0.0,0.0141843971631205,0.0,0.019543973941368
null_episode_const,episode_const,k_of_m,0.01,k_of_m,0.025593220338983,0.1469483381328467,6.0,,286.0,10,110,487,0.0205338809034907,0.0076853210368196,0.0833333333333333,12,164,564,0.0212765957446808,0.0109071561585528,0.0681818181818181,7.0,24.0,307.0,0.022801302931596,0.0106524633821571,0.2258064516129032,29.0,298.0,1358.0,0.021354933726067747,0.009429782925131322,0.08868501529051988,19.0,188.0,871.0,0.021814006888633754,0.010873966105616287,0.09178743961352658,0.0,0.0205338809034907,0.0,0.0212765957446808,0.0,0.022801302931596
null_episode_const,episode_const,k_of_m,0.02,k_of_m,0.0591525423728813,0.1193370845372319,6.0,,328.0,22,260,487,0.0451745379876796,0.0181653042688465,0.0780141843971631,25,385,564,0.0443262411347517,0.0256052141527001,0.0609756097560975,15.0,70.0,307.0,0.0488599348534201,0.0310696848646249,0.1764705882352941,62.0,715.0,1358.0,0.045655375552282766,0.0226251503069426,0.07979407979407979,40.0,455.0,871.0,0.045924225028702644,0.026317311585401123,0.08080808080808081,0.0,0.0451745379876796,0.5638297872340425,-0.5195035460992908,0.0,0.0488599348534201
null_episode_const,episode_const,k_of_m,0.05,k_of_m,0.1542372881355932,0.0831251220602675,6.0,,447.0,54,680,487,0.1108829568788501,0.0475092573185216,0.0735694822888283,63,930,564,0.1117021276595744,0.061851556264964,0.0634441087613293,41.0,190.0,307.0,0.1335504885993485,0.0843320017754105,0.1774891774891775,158.0,1800.0,1358.0,0.11634756995581738,0.056958420353142206,0.08069458631256383,104.0,1120.0,871.0,0.11940298507462686,0.0647810746717566,0.08496732026143791,0.7905544147843943,-0.6796714579055442,1.0,-0.8882978723404256,0.0,0.1335504885993485
null_episode_const,episode_const,k_of_m,0.1,k_of_m,0.3220338983050847,0.0373017874946897,6.0,,657.0,122,1419,487,0.2505133470225872,0.0991406413749738,0.0791693705386113,120,1858,564,0.2127659574468085,0.1235700984304336,0.0606673407482305,85.0,405.0,307.0,0.2768729641693811,0.1797603195739014,0.173469387755102,327.0,3682.0,1358.0,0.24079528718703977,0.11651161318903867,0.08156647543028187,205.0,2263.0,871.0,0.23536165327210104,0.13089247498409393,0.08306320907617504,1.0,-0.7494866529774128,1.0,-0.7872340425531915,0.8631921824104235,-0.5863192182410424
null_episode_const,episode_const,k_of_m,0.2,k_of_m,0.6333333333333333,-0.0258925916655801,6.0,,811.0,212,2831,487,0.4353182751540041,0.1977922168657863,0.0696680906999671,241,3592,564,0.427304964539007,0.2388933226922053,0.0628750326115314,160.0,800.0,307.0,0.5211726384364821,0.3550821127385708,0.1666666666666666,613.0,7223.0,1358.0,0.45139911634756996,0.22856148345041452,0.07822868810617663,401.0,4392.0,871.0,0.46039035591274396,0.2540343571056741,0.08366367619445024,1.0,-0.5646817248459959,1.0,-0.572695035460993,1.0,-0.4788273615635179
null_episode_const,episode_const,k_of_m,0.3,k_of_m,0.95,-0.128685343909127,6.0,,944.0,310,4292,487,0.6365503080082136,0.2998672535457277,0.0673620165145588,366,5385,564,0.648936170212766,0.3581404628890662,0.063641105894627,250.0,1212.0,307.0,0.8143322475570033,0.5379494007989347,0.1709986320109439,926.0,10889.0,1358.0,0.6818851251840943,0.3445667995696475,0.07837494710114261,616.0,6597.0,871.0,0.7072330654420207,0.38157209786569496,0.08540135865797865,1.0,-0.36344969199178645,1.0,-0.35106382978723405,1.0,-0.18566775244299671
null_episode_const,episode_const,single_chunk,0.002,single_chunk,0.0015136148586141,0.3094133365225869,,,140.0,1,13,487,0.002053388090349,0.0009082652134423,0.0714285714285714,2,14,564,0.0035460992907801,0.0009310986964618,0.125,0.0,2.0,307.0,0.0,0.0008877052818464,0.0,3.0,29.0,1358.0,0.0022091310751104565,0.0009176634390228467,0.09375,2.0,16.0,871.0,0.002296211251435132,0.0009254439238822373,0.1111111111111111,0.0,0.002053388090349,0.0,0.0035460992907801,0.0,0.0
null_episode_const,episode_const,single_chunk,0.005,single_chunk,0.0067456506021031,0.2166963892246463,,,217.0,6,55,487,0.0123203285420944,0.0038426605184098,0.0983606557377049,6,67,564,0.0106382978723404,0.0044559723330673,0.0821917808219178,2.0,11.0,307.0,0.006514657980456,0.0048823790501553,0.1538461538461538,14.0,133.0,1358.0,0.010309278350515464,0.004208594392759952,0.09523809523809523,8.0,78.0,871.0,0.009184845005740528,0.004511539128925907,0.09302325581395349,0.0,0.0123203285420944,0.0,0.0106382978723404,0.0,0.006514657980456
null_episode_const,episode_const,single_chunk,0.01,single_chunk,0.0152415262160454,0.1705529121730905,,,259.0,10,125,487,0.0205338809034907,0.0087333193600223,0.074074074074074,10,164,564,0.0177304964539007,0.0109071561585528,0.057471264367816,6.0,21.0,307.0,0.019543973941368,0.0093209054593874,0.2222222222222222,26.0,310.0,1358.0,0.01914580265095729,0.009809505727485603,0.07738095238095238,16.0,185.0,871.0,0.018369690011481057,0.010700445369888368,0.07960199004975124,0.0,0.0205338809034907,0.0,0.0177304964539007,0.0,0.019543973941368
null_episode_const,episode_const,single_chunk,0.02,single_chunk,0.025593220338983,0.1469483381328467,,,280.0,15,212,487,0.0308008213552361,0.0148117096345979,0.066079295154185,15,264,564,0.026595744680851,0.0175578611332801,0.053763440860215,8.0,32.0,307.0,0.0260586319218241,0.0142032845095428,0.2,38.0,508.0,1358.0,0.027982326951399118,0.016074931966331245,0.0695970695970696,23.0,296.0,871.0,0.02640642939150402,0.01712071259182139,0.07210031347962383,0.0,0.0308008213552361,0.0,0.026595744680851,0.0,0.0260586319218241
null_episode_const,episode_const,single_chunk,0.05,single_chunk,0.0815254237288135,0.1096934035474248,,,350.0,38,674,487,0.0780287474332648,0.0470900579892405,0.0533707865168539,49,796,564,0.0868794326241134,0.0529396115988294,0.0579881656804733,22.0,118.0,307.0,0.0716612377850162,0.0523746116289391,0.1571428571428571,109.0,1588.0,1358.0,0.08026509572901326,0.05024998417821657,0.06423099587507367,71.0,914.0,871.0,0.08151549942594719,0.0528659841517728,0.07208121827411168,0.7905544147843943,-0.7125256673511294,1.0,-0.9131205673758866,0.0,0.0716612377850162
null_episode_const,episode_const,single_chunk,0.1,single_chunk,0.1710169491525423,0.0784744540529294,,,462.0,82,1416,487,0.1683778234086242,0.0989310417103332,0.0547396528704939,96,1606,564,0.1702127659574468,0.1068103218941207,0.0564042303172738,49.0,249.0,307.0,0.1596091205211726,0.1105193075898801,0.1644295302013423,227.0,3271.0,1358.0,0.16715758468335787,0.10350610720840453,0.06489422527158376,145.0,1855.0,871.0,0.16647531572904709,0.10729365492509688,0.0725,1.0,-0.8316221765913758,1.0,-0.8297872340425532,0.0,0.1596091205211726
null_episode_const,episode_const,single_chunk,0.2,single_chunk,0.3444067796610169,0.0316156135334561,,,679.0,186,2846,487,0.3819301848049281,0.198840215188989,0.0613456464379947,192,3211,564,0.3404255319148936,0.2135541367384942,0.0564208051719071,110.0,527.0,307.0,0.3583061889250814,0.2339103417665335,0.1726844583987441,488.0,6584.0,1358.0,0.3593519882179676,0.20834124422504904,0.06900452488687783,302.0,3738.0,871.0,0.3467278989667049,0.21620683671698768,0.07475247524752475,1.0,-0.6180698151950719,1.0,-0.6595744680851063,0.8631921824104235,-0.504885993485342
null_episode_const,episode_const,single_chunk,0.3,single_chunk,0.5,0.0001984412929903,,,749.0,253,4152,487,0.5195071868583162,0.2900859358625026,0.0574347332576617,293,4635,564,0.5195035460992907,0.3082601755786113,0.0594561688311688,149.0,758.0,307.0,0.4853420195439739,0.3364403018197958,0.1642778390297684,695.0,9545.0,1358.0,0.5117820324005891,0.302037845705968,0.06787109375,442.0,5393.0,871.0,0.5074626865671642,0.31193244259355657,0.07574978577549271,1.0,-0.4804928131416838,1.0,-0.4804964539007093,1.0,-0.5146579804560261
null_white,white,any_rule,0.002,cusum_all,0.002606264322008,4.91329069705687,,0.0007538112441494,1128.0,13,27,487,0.0266940451745379,0.0018863969817648,0.325,14,51,564,0.0248226950354609,0.0033918595371109,0.2153846153846154,9.0,15.0,307.0,0.0293159609120521,0.0066577896138482,0.375,36.0,93.0,1358.0,0.026509572901325478,0.0029428517182456806,0.27906976744186046,23.0,66.0,871.0,0.02640642939150402,0.0038174561860142286,0.25842696629213485,0.0,0.0266940451745379,0.0,0.0248226950354609,0.0,0.0293159609120521
null_white,white,any_rule,0.005,cusum_all,0.0058887494080177,4.184658768598901,,0.0007538112441494,1134.0,23,66,487,0.0472279260780287,0.0046111926220918,0.2584269662921348,20,91,564,0.0354609929078014,0.0060521415270018,0.1801801801801801,20.0,29.0,307.0,0.0651465798045602,0.0128717265867731,0.4081632653061224,63.0,186.0,1358.0,0.04639175257731959,0.005885703436491361,0.25301204819277107,40.0,120.0,871.0,0.045924225028702644,0.006940829429116779,0.25,0.0,0.0472279260780287,0.0,0.0354609929078014,0.0,0.0651465798045602
null_white,white,any_rule,0.01,cusum_all,0.01161520606972,3.484733524235877,,0.0007538112441494,1139.0,37,136,487,0.0759753593429158,0.0095018514637043,0.2138728323699422,38,213,564,0.0673758865248227,0.0141660015961691,0.1513944223107569,26.0,41.0,307.0,0.0846905537459283,0.0181979582778517,0.3880597014925373,101.0,390.0,1358.0,0.0743740795287187,0.012340991076514145,0.20570264765784113,64.0,254.0,871.0,0.07347876004592423,0.014691422291630516,0.20125786163522014,0.0,0.0759753593429158,0.0,0.0673758865248227,0.0,0.0846905537459283
null_white,white,any_rule,0.02,cusum_all,0.02,2.8527920812861867,,0.0007538112441494,1143.0,53,244,487,0.108829568788501,0.0170474393907636,0.1784511784511784,55,356,564,0.0975177304964539,0.0236765097100292,0.1338199513381995,36.0,74.0,307.0,0.1172638436482084,0.0328450954283177,0.3272727272727272,144.0,674.0,1358.0,0.10603829160530191,0.021327764065565472,0.17603911980440098,91.0,430.0,871.0,0.1044776119402985,0.024871305454335125,0.1746641074856046,0.0,0.108829568788501,0.4858156028368794,-0.3882978723404255,0.0,0.1172638436482084
null_white,white,any_rule,0.05,cusum_all,0.0535593220338983,1.8942052137456005,,0.0007538112441494,1149.0,94,700,487,0.1930184804928131,0.0489065884161252,0.1183879093198992,104,928,564,0.1843971631205673,0.0617185421654695,0.1007751937984496,62.0,169.0,307.0,0.2019543973941368,0.075011096316023,0.2683982683982684,260.0,1797.0,1358.0,0.19145802650957292,0.05686348965255364,0.12639766650461837,166.0,1097.0,871.0,0.19058553386911595,0.0634507490311759,0.13143309580364212,0.7905544147843943,-0.5975359342915811,1.0,-0.8156028368794327,0.0,0.2019543973941368
null_white,white,any_rule,0.1,cusum_all,0.1038983050847457,1.3496411200516738,,0.0007538112441494,1158.0,132,1407,487,0.271047227926078,0.0983022427164116,0.0857699805068226,142,1696,564,0.25177304964539,0.1127959563713753,0.0772578890097932,85.0,280.0,307.0,0.2768729641693811,0.1242787394584997,0.2328767123287671,359.0,3383.0,1358.0,0.26435935198821797,0.1070501866970445,0.09593800106894709,227.0,1976.0,871.0,0.2606199770378875,0.1142923245994563,0.10304130730821606,1.0,-0.728952772073922,1.0,-0.74822695035461,0.0,0.2768729641693811
null_white,white,any_rule,0.2,single_chunk,0.3999999999999999,0.0377841717767405,,,707.0,215,2841,487,0.4414784394250513,0.1984908824145881,0.0703534031413612,222,3259,564,0.3936170212765957,0.2167464751263633,0.0637747773628267,124.0,632.0,307.0,0.4039087947882736,0.2805148690634709,0.164021164021164,561.0,6732.0,1358.0,0.41310751104565535,0.21302449212075186,0.07692307692307693,346.0,3891.0,871.0,0.39724454649827784,0.22505639423911158,0.08166155298560301,1.0,-0.5585215605749487,1.0,-0.6063829787234043,1.0,-0.5960912052117264
null_white,white,any_rule,0.3,single_chunk,0.6,-0.036613813427418,,,791.0,320,4285,487,0.6570841889117043,0.2993781876615664,0.0694896851248642,335,4851,564,0.5939716312056738,0.3226256983240223,0.0645969919012726,182.0,932.0,307.0,0.5928338762214984,0.4136706613404349,0.163375224416517,837.0,10068.0,1358.0,0.6163475699558174,0.3185874311752421,0.07675378266850069,517.0,5783.0,871.0,0.5935706084959816,0.33449013823818613,0.08206349206349206,1.0,-0.3429158110882957,1.0,-0.40602836879432624,1.0,-0.4071661237785016
null_white,white,cusum_all,0.002,cusum_all,0.002606264322008,4.91329069705687,,0.0007538112441494,1128.0,13,27,487,0.0266940451745379,0.0018863969817648,0.325,14,51,564,0.0248226950354609,0.0033918595371109,0.2153846153846154,9.0,15.0,307.0,0.0293159609120521,0.0066577896138482,0.375,36.0,93.0,1358.0,0.026509572901325478,0.0029428517182456806,0.27906976744186046,23.0,66.0,871.0,0.02640642939150402,0.0038174561860142286,0.25842696629213485,0.0,0.0266940451745379,0.0,0.0248226950354609,0.0,0.0293159609120521
null_white,white,cusum_all,0.005,cusum_all,0.0058887494080177,4.184658768598901,,0.0007538112441494,1134.0,23,66,487,0.0472279260780287,0.0046111926220918,0.2584269662921348,20,91,564,0.0354609929078014,0.0060521415270018,0.1801801801801801,20.0,29.0,307.0,0.0651465798045602,0.0128717265867731,0.4081632653061224,63.0,186.0,1358.0,0.04639175257731959,0.005885703436491361,0.25301204819277107,40.0,120.0,871.0,0.045924225028702644,0.006940829429116779,0.25,0.0,0.0472279260780287,0.0,0.0354609929078014,0.0,0.0651465798045602
null_white,white,cusum_all,0.01,cusum_all,0.01161520606972,3.484733524235877,,0.0007538112441494,1139.0,37,136,487,0.0759753593429158,0.0095018514637043,0.2138728323699422,38,213,564,0.0673758865248227,0.0141660015961691,0.1513944223107569,26.0,41.0,307.0,0.0846905537459283,0.0181979582778517,0.3880597014925373,101.0,390.0,1358.0,0.0743740795287187,0.012340991076514145,0.20570264765784113,64.0,254.0,871.0,0.07347876004592423,0.014691422291630516,0.20125786163522014,0.0,0.0759753593429158,0.0,0.0673758865248227,0.0,0.0846905537459283
null_white,white,cusum_all,0.02,cusum_all,0.02,2.8527920812861867,,0.0007538112441494,1143.0,53,244,487,0.108829568788501,0.0170474393907636,0.1784511784511784,55,356,564,0.0975177304964539,0.0236765097100292,0.1338199513381995,36.0,74.0,307.0,0.1172638436482084,0.0328450954283177,0.3272727272727272,144.0,674.0,1358.0,0.10603829160530191,0.021327764065565472,0.17603911980440098,91.0,430.0,871.0,0.1044776119402985,0.024871305454335125,0.1746641074856046,0.0,0.108829568788501,0.4858156028368794,-0.3882978723404255,0.0,0.1172638436482084
null_white,white,cusum_all,0.05,cusum_all,0.0535593220338983,1.8942052137456005,,0.0007538112441494,1149.0,94,700,487,0.1930184804928131,0.0489065884161252,0.1183879093198992,104,928,564,0.1843971631205673,0.0617185421654695,0.1007751937984496,62.0,169.0,307.0,0.2019543973941368,0.075011096316023,0.2683982683982684,260.0,1797.0,1358.0,0.19145802650957292,0.05686348965255364,0.12639766650461837,166.0,1097.0,871.0,0.19058553386911595,0.0634507490311759,0.13143309580364212,0.7905544147843943,-0.5975359342915811,1.0,-0.8156028368794327,0.0,0.2019543973941368
null_white,white,cusum_all,0.1,cusum_all,0.1038983050847457,1.3496411200516738,,0.0007538112441494,1158.0,132,1407,487,0.271047227926078,0.0983022427164116,0.0857699805068226,142,1696,564,0.25177304964539,0.1127959563713753,0.0772578890097932,85.0,280.0,307.0,0.2768729641693811,0.1242787394584997,0.2328767123287671,359.0,3383.0,1358.0,0.26435935198821797,0.1070501866970445,0.09593800106894709,227.0,1976.0,871.0,0.2606199770378875,0.1142923245994563,0.10304130730821606,1.0,-0.728952772073922,1.0,-0.74822695035461,0.0,0.2768729641693811
null_white,white,cusum_all,0.2,cusum_all,0.2045762711864406,0.8189801914948315,,0.0007538112441494,1176.0,185,2844,487,0.3798767967145791,0.1987004820792286,0.0610762627930009,200,3337,564,0.3546099290780142,0.2219340250066507,0.0565450947130336,137.0,511.0,307.0,0.4462540716612377,0.2268086995117621,0.2114197530864197,522.0,6692.0,1358.0,0.38438880706921946,0.21175874944623757,0.07235930135846964,337.0,3848.0,871.0,0.3869115958668197,0.22256926369367805,0.08052568697729988,1.0,-0.6201232032854209,1.0,-0.6453900709219857,0.8631921824104235,-0.4169381107491858
null_white,white,cusum_all,0.3,cusum_all,0.3052542372881355,0.5425401500893403,,0.0007538112441494,1194.0,228,4291,487,0.4681724845995893,0.2997973869908474,0.0504536401858818,247,4832,564,0.4379432624113475,0.3213620643788241,0.048631620397716,153.0,738.0,307.0,0.498371335504886,0.3275632490013315,0.1717171717171717,628.0,9861.0,1358.0,0.46244477172312226,0.3120372128346307,0.05987224711602631,400.0,5570.0,871.0,0.4592422502870264,0.32217016600150383,0.06700167504187604,1.0,-0.5318275154004106,1.0,-0.5620567375886525,1.0,-0.501628664495114
null_white,white,cusum_gated,0.002,cusum_gated,0.0022751901022827,1.6756759762445703,,0.0007538112441494,989.0,2,26,487,0.0041067761806981,0.0018165304268846,0.0714285714285714,3,35,564,0.0053191489361702,0.0023277467411545,0.0789473684210526,0.0,12.0,307.0,0.0,0.0053262316910785,0.0,5.0,73.0,1358.0,0.003681885125184094,0.002309980380988545,0.0641025641025641,3.0,47.0,871.0,0.003444316877152698,0.0027184915264040718,0.06,0.0,0.0041067761806981,0.0,0.0053191489361702,0.0,0.0
null_white,white,cusum_gated,0.005,cusum_gated,0.0058887494080177,0.9385518402195294,,0.0988311118409214,1272.0,5,65,487,0.0102669404517453,0.0045413260672116,0.0714285714285714,6,77,564,0.0106382978723404,0.00512104283054,0.072289156626506,0.0,21.0,307.0,0.0,0.0093209054593874,0.0,11.0,163.0,1358.0,0.008100147275405008,0.005157901398645655,0.06321839080459771,6.0,98.0,871.0,0.006888633754305396,0.005668344033778703,0.057692307692307696,0.0,0.0102669404517453,0.0,0.0106382978723404,0.0,0.0
null_white,white,cusum_gated,0.01,cusum_gated,0.0101397243796977,1.3865147629315917,,0.0007538112441494,1000.0,9,110,487,0.0184804928131416,0.0076853210368196,0.0756302521008403,8,134,564,0.0141843971631205,0.0089119446661346,0.056338028169014,4.0,27.0,307.0,0.013029315960912,0.0119840213049267,0.1290322580645161,21.0,271.0,1358.0,0.015463917525773196,0.008575406619834188,0.07191780821917808,12.0,161.0,871.0,0.013777267508610792,0.009312279484065012,0.06936416184971098,0.0,0.0184804928131416,0.0,0.0141843971631205,0.0,0.013029315960912
null_white,white,cusum_gated,0.02,cusum_gated,0.025593220338983,1.170110762181637,,0.0007538112441494,1006.0,23,274,487,0.0472279260780287,0.019143436037169,0.0774410774410774,16,306,564,0.0283687943262411,0.0203511572226656,0.0496894409937888,11.0,53.0,307.0,0.0358306188925081,0.0235241899689303,0.171875,50.0,633.0,1358.0,0.036818851251840944,0.02003037782418834,0.07320644216691069,27.0,359.0,871.0,0.030998851894374284,0.0207646480421077,0.06994818652849741,0.0,0.0472279260780287,0.4858156028368794,-0.4574468085106383,0.0,0.0358306188925081
