cohort,group,detector,episodes,risk_n,timely_n,late_n,persistent_n,alarms,tp,fp,fn,tn,risk_recall,timely_fpr,precision,late_recall,persistent_recall,detected_risk_lead_median,early2_risk_recall,early4_risk_recall,early8_risk_recall,early12_risk_recall,lock_quantile,instability_quantile,max_suite_fpr,max_task_fpr,worst_task_recall_min_risk5,eligible
development_main,all,candidate,14800,487,14313,30,457,3341,374,2967,113,11346,0.7679671457905544,0.20729406832949068,0.11194253217599522,0.6333333333333333,0.7768052516411379,16.0,0.7412731006160165,0.7063655030800822,0.6837782340862423,0.459958932238193,0.99,0.7,0.3020439061317184,0.3175,0.5,False
development_main,all,candidate,14800,487,14313,30,457,2828,354,2474,133,11839,0.7268993839835729,0.1728498567735625,0.12517680339462517,0.6,0.7352297592997812,16.0,0.6940451745379876,0.6550308008213552,0.6283367556468172,0.406570841889117,0.99,0.75,0.24930608125157708,0.2638190954773869,0.4230769230769231,False
development_main,all,candidate,14800,487,14313,30,457,2361,331,2030,156,12283,0.6796714579055442,0.14182910640676308,0.1401948326980093,0.6,0.6849015317286652,15.0,0.6386036960985626,0.6057494866529775,0.5749486652977412,0.3613963039014374,0.99,0.8,0.20161493817814788,0.22,0.35507246376811596,False
development_main,all,candidate,14800,487,14313,30,457,1838,307,1531,180,12782,0.6303901437371663,0.10696569552155383,0.16702937976060936,0.6,0.6323851203501094,10.0,0.5790554414784395,0.5441478439425051,0.5071868583162218,0.2997946611909651,0.99,0.85,0.152409790562705,0.16876574307304787,0.28846153846153844,False
development_main,all,candidate,14800,487,14313,30,457,1344,289,1055,198,13258,0.5934291581108829,0.0737092153985887,0.21502976190476192,0.5333333333333333,0.5973741794310722,10.0,0.5441478439425051,0.5051334702258727,0.4681724845995893,0.27104722792607805,0.99,0.9,0.10547564976028262,0.12,0.21739130434782608,False
development_main,all,candidate,14800,487,14313,30,457,1068,269,799,218,13514,0.5523613963039015,0.05582337734926291,0.25187265917602997,0.5,0.5557986870897156,10.0,0.49691991786447637,0.45585215605749485,0.4106776180698152,0.24845995893223818,0.99,0.925,0.07998990663638658,0.0975,0.18115942028985507,False
development_main,all,candidate,14800,487,14313,30,457,802,252,550,235,13763,0.5174537987679672,0.03842660518409837,0.314214463840399,0.4666666666666667,0.5207877461706784,10.0,0.45790554414784396,0.41683778234086244,0.3613963039014374,0.22381930184804927,0.99,0.95,0.05576583396416856,0.07052896725440806,0.15217391304347827,False
development_main,all,candidate,14800,487,14313,30,457,691,244,447,243,13866,0.5010266940451745,0.03123035003143995,0.35311143270622286,0.4666666666666667,0.5032822757111597,10.0,0.4353182751540041,0.3942505133470226,0.3326488706365503,0.21560574948665298,0.99,0.96,0.0464294726217512,0.0625,0.15217391304347827,False
development_main,all,candidate,14800,487,14313,30,457,516,215,301,272,14012,0.4414784394250513,0.021029833018933835,0.4166666666666667,0.4666666666666667,0.43982494529540483,10.0,0.3757700205338809,0.33675564681724846,0.28952772073921973,0.1868583162217659,0.99,0.975,0.03179409538228615,0.045,0.11594202898550725,False
development_main,all,candidate,14800,487,14313,30,457,460,208,252,279,14061,0.4271047227926078,0.01760637182980507,0.45217391304347826,0.4666666666666667,0.424507658643326,10.0,0.35728952772073924,0.3264887063655031,0.2792607802874743,0.17864476386036962,0.99,0.98,0.025990411304567248,0.04,0.10144927536231885,False
development_main,all,candidate,14800,487,14313,30,457,335,171,164,316,14149,0.351129363449692,0.011458115000349333,0.5104477611940299,0.3333333333333333,0.3522975929978118,10.0,0.2874743326488706,0.2587268993839836,0.20739219712525667,0.13347022587268995,0.99,0.99,0.018168054504163512,0.03,0.06521739130434782,False
development_main,all,candidate,14800,487,14313,30,457,267,152,115,335,14198,0.31211498973305957,0.008034653811220569,0.5692883895131086,0.3333333333333333,0.31072210065645517,8.0,0.24845995893223818,0.22587268993839835,0.16632443531827515,0.10677618069815195,0.99,0.995,0.012364370426444614,0.022556390977443608,0.050724637681159424,False
development_main,all,candidate,14800,487,14313,30,457,236,142,94,345,14219,0.2915811088295688,0.006567456158736813,0.6016949152542372,0.3333333333333333,0.2888402625820569,8.0,0.2299794661190965,0.20739219712525667,0.15195071868583163,0.0944558521560575,0.99,1.0,0.010093363613424174,0.020151133501259445,0.050724637681159424,False
development_main,all,candidate,14800,487,14313,30,457,5220,418,4802,69,9511,0.8583162217659137,0.3354991965346189,0.08007662835249042,0.7666666666666667,0.8643326039387309,16.0,0.8336755646817249,0.8090349075975359,0.8008213552361396,0.5564681724845996,0.995,0.5,0.4958364875094625,0.5127551020408163,0.3333333333333333,False
development_main,all,candidate,14800,487,14313,30,457,4274,389,3885,98,10428,0.7987679671457906,0.27143156570949484,0.09101544220870379,0.7666666666666667,0.8008752735229759,16.0,0.7761806981519507,0.7535934291581109,0.7392197125256673,0.5051334702258727,0.995,0.6,0.3981831945495837,0.41581632653061223,0.3333333333333333,False
development_main,all,candidate,14800,487,14313,30,457,3294,363,2931,124,11382,0.7453798767967146,0.20477887235380424,0.11020036429872496,0.6333333333333333,0.7527352297592997,16.0,0.7186858316221766,0.6878850102669405,0.6714579055441479,0.4455852156057495,0.995,0.7,0.2985112288670199,0.3125,0.3333333333333333,False
development_main,all,candidate,14800,487,14313,30,457,2780,343,2437,144,11876,0.704312114989733,0.17026479424299587,0.12338129496402878,0.6,0.7111597374179431,16.0,0.6714579055441479,0.6365503080082136,0.6160164271047228,0.3921971252566735,0.995,0.75,0.24577340398687864,0.25888324873096447,0.3333333333333333,False
development_main,all,candidate,14800,487,14313,30,457,2309,317,1992,170,12321,0.6509240246406571,0.1391741773213163,0.13728886964053702,0.6,0.6542669584245077,15.0,0.6098562628336756,0.5831622176591376,0.5585215605749486,0.34291581108829566,0.995,0.8,0.1980822609134494,0.2175,0.3333333333333333,False
development_main,all,candidate,14800,487,14313,30,457,1781,289,1492,198,12821,0.5934291581108829,0.10424089988122685,0.1622683885457608,0.6,0.5929978118161926,10.0,0.5482546201232033,0.5195071868583162,0.4887063655030801,0.2813141683778234,0.995,0.85,0.14862477920767095,0.165,0.2692307692307692,False
development_main,all,candidate,14800,487,14313,30,457,1285,270,1015,217,13298,0.5544147843942505,0.07091455320338154,0.21011673151750973,0.5333333333333333,0.5557986870897156,10.0,0.5133470225872689,0.4784394250513347,0.44763860369609854,0.25256673511293637,0.995,0.9,0.10169063840524854,0.115,0.2028985507246377,False
development_main,all,candidate,14800,487,14313,30,457,1006,247,759,240,13554,0.5071868583162218,0.05302871515405575,0.24552683896620278,0.5,0.5076586433260394,10.0,0.4620123203285421,0.42505133470225875,0.38809034907597534,0.22792607802874743,0.995,0.925,0.0762048952813525,0.09,0.16666666666666666,False
development_main,all,candidate,14800,487,14313,30,457,732,224,508,263,13805,0.459958932238193,0.03549220987913086,0.30601092896174864,0.4666666666666667,0.45951859956236324,10.0,0.41478439425051333,0.37782340862423,0.33880903490759756,0.2032854209445585,0.995,0.95,0.05147615442846329,0.065,0.13043478260869565,False
development_main,all,candidate,14800,487,14313,30,457,618,213,405,274,13908,0.43737166324435317,0.028295954726472436,0.3446601941747573,0.43333333333333335,0.437636761487965,10.0,0.39014373716632444,0.3531827515400411,0.31006160164271046,0.19507186858316222,0.995,0.96,0.04213979308604592,0.06,0.13043478260869565,False
development_main,all,candidate,14800,487,14313,30,457,442,183,259,304,14054,0.3757700205338809,0.018095437713966326,0.41402714932126694,0.43333333333333335,0.37199124726477023,10.0,0.32854209445585214,0.29568788501026694,0.2669404517453799,0.16632443531827515,0.995,0.975,0.027504415846580872,0.0425,0.09420289855072464,False
development_main,all,candidate,14800,487,14313,30,457,383,173,210,314,14103,0.35523613963039014,0.01467197652483756,0.4516971279373368,0.43333333333333335,0.350109409190372,10.0,0.30390143737166325,0.2792607802874743,0.25051334702258726,0.15605749486652978,0.995,0.98,0.021700731768861975,0.0375,0.07971014492753623,False
development_main,all,candidate,14800,487,14313,30,457,252,131,121,356,14192,0.26899383983572894,0.008453853140501642,0.5198412698412699,0.23333333333333334,0.2713347921225383,10.0,0.21765913757700206,0.19917864476386038,0.17248459958932238,0.11088295687885011,0.995,0.99,0.013626040878122634,0.0275,0.043478260869565216,False
development_main,all,candidate,14800,487,14313,30,457,181,109,72,378,14241,0.22381930184804927,0.0050303919513728776,0.6022099447513812,0.2,0.22538293216630198,10.0,0.17248459958932238,0.15811088295687886,0.1273100616016427,0.08418891170431211,0.995,0.995,0.007822356800403735,0.02,0.028985507246376812,False
development_main,all,candidate,14800,487,14313,30,457,150,99,51,388,14262,0.2032854209445585,0.0035631942988891218,0.66,0.2,0.20350109409190373,8.0,0.1540041067761807,0.13963039014373715,0.10882956878850103,0.06776180698151951,0.995,1.0,0.0055513499873832955,0.015,0.028985507246376812,False
development_main,all,candidate,14800,487,14313,30,457,5199,407,4792,80,9521,0.8357289527720739,0.3348005309858171,0.07828428543950759,0.7666666666666667,0.8402625820568927,16.0,0.8213552361396304,0.7967145790554415,0.7905544147843943,0.5462012320328542,1.0,0.5,0.49507948523845574,0.5127551020408163,0.25,False
development_main,all,candidate,14800,487,14313,30,457,4250,377,3873,110,10440,0.7741273100616016,0.2705931670509327,0.08870588235294118,0.7666666666666667,0.774617067833698,16.0,0.7618069815195072,0.7392197125256673,0.7268993839835729,0.4948665297741273,1.0,0.6,0.39717385818824125,0.41581632653061223,0.25,False
development_main,all,candidate,14800,487,14313,30,457,3265,348,2917,139,11396,0.7145790554414785,0.20380074058548173,0.10658499234303216,0.6333333333333333,0.7199124726477024,16.0,0.704312114989733,0.6735112936344969,0.6591375770020534,0.4353182751540041,1.0,0.7,0.2969972243250063,0.3112244897959184,0.16666666666666666,False
development_main,all,candidate,14800,487,14313,30,457,2750,327,2423,160,11890,0.6714579055441479,0.16928666247467336,0.11890909090909091,0.5666666666666667,0.6783369803063457,16.0,0.6570841889117043,0.62217659137577,0.6036960985626283,0.38193018480492813,1.0,0.75,0.244259399444865,0.2576530612244898,0.16666666666666666,False
development_main,all,candidate,14800,487,14313,30,457,2277,300,1977,187,12336,0.6160164271047228,0.1381261789981136,0.13175230566534915,0.5666666666666667,0.6192560175054704,15.5,0.5934291581108829,0.5667351129363449,0.5441478439425051,0.33059548254620125,1.0,0.8,0.19631592228110017,0.21,0.16666666666666666,False
development_main,all,candidate,14800,487,14313,30,457,1748,271,1477,216,12836,0.5564681724845996,0.10319290155802417,0.15503432494279176,0.5666666666666667,0.5557986870897156,10.0,0.5297741273100616,0.5010266940451745,0.4722792607802875,0.26899383983572894,1.0,0.85,0.1468584405753217,0.1575,0.16666666666666666,False
development_main,all,candidate,14800,487,14313,30,457,1252,252,1000,235,13313,0.5174537987679672,0.06986655488017886,0.2012779552715655,0.5,0.5185995623632386,10.0,0.4948665297741273,0.459958932238193,0.43121149897330596,0.2402464065708419,1.0,0.9,0.09992429977289932,0.11,0.16666666666666666,False
development_main,all,candidate,14800,487,14313,30,457,972,228,744,259,13569,0.4681724845995893,0.05198071683085307,0.2345679012345679,0.4666666666666667,0.4682713347921225,10.0,0.44353182751540043,0.406570841889117,0.37166324435318276,0.21560574948665298,1.0,0.925,0.07443855664900328,0.0875,0.08333333333333333,False
development_main,all,candidate,14800,487,14313,30,457,696,203,493,284,13820,0.41683778234086244,0.034444211555928174,0.2916666666666667,0.43333333333333335,0.41575492341356673,10.0,0.3921971252566735,0.35728952772073924,0.32238193018480493,0.19096509240246407,1.0,0.95,0.049709815796114054,0.06,0.08333333333333333,False
development_main,all,candidate,14800,487,14313,30,457,581,191,390,296,13923,0.3921971252566735,0.027247956403269755,0.3287435456110155,0.4,0.3916849015317287,10.0,0.3655030800821355,0.33059548254620125,0.2936344969199179,0.18275154004106775,1.0,0.96,0.040373454453696694,0.0525,0.08333333333333333,False
development_main,all,candidate,14800,487,14313,30,457,404,160,244,327,14069,0.32854209445585214,0.01704743939076364,0.39603960396039606,0.4,0.3238512035010941,10.5,0.30184804928131415,0.27104722792607805,0.24845995893223818,0.1540041067761807,1.0,0.975,0.025738077214231644,0.035,0.08333333333333333,False
development_main,all,candidate,14800,487,14313,30,457,342,147,195,340,14118,0.30184804928131415,0.013623978201634877,0.4298245614035088,0.36666666666666664,0.2975929978118162,11.0,0.2751540041067762,0.25256673511293637,0.2299794661190965,0.1437371663244353,1.0,0.98,0.019934393136512744,0.0325,0.07246376811594203,False
development_main,all,candidate,14800,487,14313,30,457,206,101,105,386,14208,0.20739219712525667,0.00733598826241878,0.49029126213592233,0.13333333333333333,0.212253829321663,11.0,0.18275154004106775,0.16632443531827515,0.14989733059548255,0.09650924024640657,1.0,0.99,0.0116073681554378,0.02295918367346939,0.036231884057971016,False
development_main,all,candidate,14800,487,14313,30,457,134,78,56,409,14257,0.1601642710472279,0.003912527073290016,0.582089552238806,0.1,0.16411378555798686,10.0,0.13141683778234087,0.12114989733059549,0.10472279260780287,0.06981519507186858,1.0,0.995,0.0058036840777189,0.012531328320802004,0.019230769230769232,False
development_main,all,candidate,14800,487,14313,30,457,99,64,35,423,14278,0.13141683778234087,0.00244532942080626,0.6464646464646465,0.1,0.13347921225382933,10.0,0.10472279260780287,0.09650924024640657,0.08213552361396304,0.0513347022587269,1.0,1.0,0.0035326772646984608,0.01,0.019230769230769232,False
