family,level,scope,outcome,method,episodes,alarms,no_alarm,alarm_rate,p25_pct,median_pct,p75_pct,median_query,at_or_after_75pct
standardized_task_init_1pct,task,libero_goal/put_the_wine_bottle_on_the_rack,failure,v82,1,1,0,1.0,76.66666666666667,76.66666666666667,76.66666666666667,23.0,1
standardized_task_init_1pct,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v7,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v8,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_wine_bottle_on_the_rack,success,v82,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v7,1,1,0,1.0,56.666666666666664,56.666666666666664,56.666666666666664,17.0,0
standardized_task_init_1pct,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v8,1,1,0,1.0,56.666666666666664,56.666666666666664,56.666666666666664,17.0,0
standardized_task_init_1pct,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,failure,v82,1,1,0,1.0,56.666666666666664,56.666666666666664,56.666666666666664,17.0,0
standardized_task_init_1pct,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v7,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v8,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,success,v82,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/turn_on_the_stove,failure,v7,0,0,0,,,,,,0
standardized_task_init_1pct,task,libero_goal/turn_on_the_stove,failure,v8,0,0,0,,,,,,0
standardized_task_init_1pct,task,libero_goal/turn_on_the_stove,failure,v82,0,0,0,,,,,,0
standardized_task_init_1pct,task,libero_goal/turn_on_the_stove,success,v7,400,0,400,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/turn_on_the_stove,success,v8,400,0,400,0.0,,,,,0
standardized_task_init_1pct,task,libero_goal/turn_on_the_stove,success,v82,400,0,400,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,failure,v7,4,4,0,1.0,71.15384615384616,76.92307692307693,84.61538461538461,40.0,2
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,failure,v8,4,4,0,1.0,71.15384615384616,76.92307692307693,84.61538461538461,40.0,2
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,failure,v82,4,4,0,1.0,71.15384615384616,76.92307692307693,84.61538461538461,40.0,2
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,success,v7,396,0,396,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,success,v8,396,0,396,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,success,v82,396,0,396,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,failure,v7,1,1,0,1.0,57.69230769230769,57.69230769230769,57.69230769230769,30.0,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,failure,v8,1,1,0,1.0,57.69230769230769,57.69230769230769,57.69230769230769,30.0,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,failure,v82,1,1,0,1.0,57.69230769230769,57.69230769230769,57.69230769230769,30.0,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,success,v7,399,1,398,0.002506265664160401,40.38461538461539,40.38461538461539,40.38461538461539,21.0,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,success,v8,399,1,398,0.002506265664160401,40.38461538461539,40.38461538461539,40.38461538461539,21.0,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,success,v82,399,1,398,0.002506265664160401,40.38461538461539,40.38461538461539,40.38461538461539,21.0,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,failure,v7,1,1,0,1.0,80.76923076923077,80.76923076923077,80.76923076923077,42.0,1
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,failure,v8,1,1,0,1.0,80.76923076923077,80.76923076923077,80.76923076923077,42.0,1
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,failure,v82,1,1,0,1.0,80.76923076923077,80.76923076923077,80.76923076923077,42.0,1
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,success,v7,399,3,396,0.007518796992481203,37.5,40.38461538461539,43.269230769230774,21.0,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,success,v8,399,3,396,0.007518796992481203,37.5,40.38461538461539,43.269230769230774,21.0,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,success,v82,399,3,396,0.007518796992481203,37.5,40.38461538461539,43.269230769230774,21.0,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure,v7,151,89,62,0.5894039735099338,63.46153846153846,65.38461538461539,67.3076923076923,34.0,8
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure,v8,151,89,62,0.5894039735099338,63.46153846153846,65.38461538461539,67.3076923076923,34.0,8
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure,v82,151,89,62,0.5894039735099338,63.46153846153846,65.38461538461539,67.3076923076923,34.0,8
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,success,v7,249,7,242,0.028112449799196786,63.46153846153846,63.46153846153846,63.46153846153846,33.0,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,success,v8,249,7,242,0.028112449799196786,63.46153846153846,63.46153846153846,63.46153846153846,33.0,0
standardized_task_init_1pct,task,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,success,v82,249,7,242,0.028112449799196786,63.46153846153846,63.46153846153846,63.46153846153846,33.0,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,failure,v7,30,23,7,0.7666666666666667,21.153846153846153,30.76923076923077,50.96153846153846,16.0,3
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,failure,v8,30,23,7,0.7666666666666667,21.153846153846153,30.76923076923077,50.96153846153846,16.0,3
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,failure,v82,30,23,7,0.7666666666666667,21.153846153846153,30.76923076923077,50.96153846153846,16.0,3
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,success,v7,370,2,368,0.005405405405405406,20.192307692307693,23.076923076923077,25.96153846153846,12.0,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,success,v8,370,2,368,0.005405405405405406,20.192307692307693,23.076923076923077,25.96153846153846,12.0,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,success,v82,370,2,368,0.005405405405405406,20.192307692307693,23.076923076923077,25.96153846153846,12.0,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,failure,v7,10,8,2,0.8,19.23076923076923,20.192307692307693,21.153846153846153,10.5,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,failure,v8,10,8,2,0.8,19.23076923076923,20.192307692307693,21.153846153846153,10.5,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,failure,v82,10,8,2,0.8,19.23076923076923,20.192307692307693,21.153846153846153,10.5,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,success,v7,390,0,390,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,success,v8,390,0,390,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,success,v82,390,0,390,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,failure,v7,4,2,2,0.5,49.03846153846154,53.84615384615385,58.65384615384615,28.0,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,failure,v8,4,2,2,0.5,49.03846153846154,53.84615384615385,58.65384615384615,28.0,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,failure,v82,4,2,2,0.5,49.03846153846154,53.84615384615385,58.65384615384615,28.0,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,success,v7,396,0,396,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,success,v8,396,0,396,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,success,v82,396,0,396,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,failure,v7,20,10,10,0.5,57.69230769230769,57.69230769230769,67.78846153846153,30.0,2
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,failure,v8,20,10,10,0.5,57.69230769230769,57.69230769230769,67.78846153846153,30.0,2
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,failure,v82,20,10,10,0.5,57.69230769230769,57.69230769230769,67.78846153846153,30.0,2
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,success,v7,380,0,380,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,success,v8,380,0,380,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,success,v82,380,0,380,0.0,,,,,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v7,47,17,30,0.3617021276595745,61.53846153846154,65.38461538461539,80.76923076923077,34.0,6
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v8,47,18,29,0.3829787234042553,61.53846153846154,65.38461538461539,80.28846153846155,34.0,6
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v82,47,19,28,0.40425531914893614,61.53846153846154,65.38461538461539,79.8076923076923,34.0,7
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v7,353,4,349,0.0113314447592068,32.69230769230769,40.38461538461539,49.519230769230774,21.0,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v8,353,4,349,0.0113314447592068,32.69230769230769,40.38461538461539,49.519230769230774,21.0,0
standardized_task_init_1pct,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v82,353,4,349,0.0113314447592068,32.69230769230769,40.38461538461539,49.519230769230774,21.0,0
standardized_task_init_1pct,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v7,6,4,2,0.6666666666666666,56.25,58.65384615384615,65.86538461538461,30.5,1
standardized_task_init_1pct,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v8,6,4,2,0.6666666666666666,56.25,58.65384615384615,65.86538461538461,30.5,1
standardized_task_init_1pct,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v82,6,4,2,0.6666666666666666,56.25,58.65384615384615,65.86538461538461,30.5,1
standardized_task_init_1pct,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v7,394,7,387,0.017766497461928935,40.38461538461539,46.15384615384615,55.769230769230774,24.0,1
standardized_task_init_1pct,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v8,394,7,387,0.017766497461928935,40.38461538461539,46.15384615384615,55.769230769230774,24.0,1
standardized_task_init_1pct,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v82,394,7,387,0.017766497461928935,40.38461538461539,46.15384615384615,55.769230769230774,24.0,1
standardized_task_init_1pct,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v7,3,2,1,0.6666666666666666,81.25,83.92857142857143,86.60714285714286,23.5,2
standardized_task_init_1pct,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v8,3,2,1,0.6666666666666666,81.25,83.92857142857143,86.60714285714286,23.5,2
standardized_task_init_1pct,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v82,3,2,1,0.6666666666666666,81.25,83.92857142857143,86.60714285714286,23.5,2
standardized_task_init_1pct,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v7,397,0,397,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v8,397,0,397,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v82,397,0,397,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v7,10,3,7,0.3,75.0,75.0,83.92857142857143,21.0,3
standardized_task_init_1pct,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v8,10,3,7,0.3,75.0,75.0,83.92857142857143,21.0,3
standardized_task_init_1pct,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v82,10,3,7,0.3,75.0,75.0,83.92857142857143,21.0,3
standardized_task_init_1pct,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,success,v7,390,0,390,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,success,v8,390,0,390,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,success,v82,390,0,390,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v7,0,0,0,,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v8,0,0,0,,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,0,0,0,,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,400,0,400,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,400,0,400,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,400,0,400,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,0,0,0,,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,0,0,0,,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,0,0,0,,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,400,0,400,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,400,0,400,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,400,0,400,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,7,0,7,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v8,7,0,7,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v82,7,0,7,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v7,393,0,393,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v8,393,0,393,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,success,v82,393,0,393,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v7,1,1,0,1.0,75.0,75.0,75.0,21.0,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v8,1,1,0,1.0,75.0,75.0,75.0,21.0,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,failure,v82,1,1,0,1.0,75.0,75.0,75.0,21.0,1
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v7,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v8,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,success,v82,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v7,7,3,4,0.42857142857142855,66.07142857142858,67.85714285714286,71.42857142857143,19.0,1
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v8,7,3,4,0.42857142857142855,66.07142857142858,67.85714285714286,71.42857142857143,19.0,1
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,failure,v82,7,3,4,0.42857142857142855,66.07142857142858,67.85714285714286,71.42857142857143,19.0,1
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v7,393,0,393,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v8,393,0,393,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_milk_and_place_it_in_the_basket,success,v82,393,0,393,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v7,5,1,4,0.2,53.57142857142857,53.57142857142857,53.57142857142857,15.0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v8,5,1,4,0.2,53.57142857142857,53.57142857142857,53.57142857142857,15.0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,failure,v82,5,1,4,0.2,53.57142857142857,53.57142857142857,53.57142857142857,15.0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v7,395,1,394,0.002531645569620253,64.28571428571429,64.28571428571429,64.28571428571429,18.0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v8,395,1,394,0.002531645569620253,64.28571428571429,64.28571428571429,64.28571428571429,18.0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,success,v82,395,1,394,0.002531645569620253,64.28571428571429,64.28571428571429,64.28571428571429,18.0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v7,4,2,2,0.5,83.92857142857143,85.71428571428572,87.5,24.0,2
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v8,4,2,2,0.5,83.92857142857143,85.71428571428572,87.5,24.0,2
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,failure,v82,4,2,2,0.5,83.92857142857143,85.71428571428572,87.5,24.0,2
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v7,396,0,396,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v8,396,0,396,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,success,v82,396,0,396,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v7,7,2,5,0.2857142857142857,64.28571428571428,75.0,85.71428571428572,21.0,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v8,7,2,5,0.2857142857142857,64.28571428571428,75.0,85.71428571428572,21.0,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,failure,v82,7,2,5,0.2857142857142857,64.28571428571428,75.0,85.71428571428572,21.0,1
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v7,393,0,393,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v8,393,0,393,0.0,,,,,0
standardized_task_init_1pct,task,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,success,v82,393,0,393,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v7,1,0,1,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v8,1,0,1,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,failure,v82,1,0,1,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,success,v7,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,success,v8,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,success,v82,399,0,399,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,failure,v7,3,1,2,0.3333333333333333,95.45454545454545,95.45454545454545,95.45454545454545,21.0,1
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,failure,v8,3,1,2,0.3333333333333333,95.45454545454545,95.45454545454545,95.45454545454545,21.0,1
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,failure,v82,3,1,2,0.3333333333333333,95.45454545454545,95.45454545454545,95.45454545454545,21.0,1
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,success,v7,397,0,397,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,success,v8,397,0,397,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,success,v82,397,0,397,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,failure,v7,14,5,9,0.35714285714285715,86.36363636363636,90.9090909090909,95.45454545454545,20.0,5
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,failure,v8,14,5,9,0.35714285714285715,86.36363636363636,90.9090909090909,95.45454545454545,20.0,5
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,failure,v82,14,5,9,0.35714285714285715,86.36363636363636,90.9090909090909,95.45454545454545,20.0,5
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,success,v7,386,0,386,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,success,v8,386,0,386,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,success,v82,386,0,386,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,failure,v7,3,0,3,0.0,,,,,0
standardized_task_init_1pct,task,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,failure,v8,3,0,3,0.0,,,,,0
