family,level,scope,outcome,method,cutoff_pct,episodes,alarms
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v7,75,47,42
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v7,80,47,43
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v7,90,47,46
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v7,100,47,46
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v8,25,47,0
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v8,50,47,7
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v8,60,47,31
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v8,70,47,42
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v8,75,47,43
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v8,80,47,44
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v8,90,47,46
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v8,100,47,46
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v82,25,47,0
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v82,50,47,7
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v82,60,47,31
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v82,70,47,43
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v82,75,47,45
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v82,80,47,46
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v82,90,47,47
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,failure,v82,100,47,47
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v7,25,353,0
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v7,50,353,5
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v7,60,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v7,70,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v7,75,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v7,80,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v7,90,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v7,100,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v8,25,353,0
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v8,50,353,5
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v8,60,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v8,70,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v8,75,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v8,80,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v8,90,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v8,100,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v82,25,353,0
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v82,50,353,5
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v82,60,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v82,70,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v82,75,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v82,80,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v82,90,353,8
frozen,task,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,success,v82,100,353,8
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v7,25,6,0
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v7,50,6,4
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v7,60,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v7,70,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v7,75,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v7,80,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v7,90,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v7,100,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v8,25,6,0
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v8,50,6,4
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v8,60,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v8,70,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v8,75,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v8,80,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v8,90,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v8,100,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v82,25,6,0
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v82,50,6,4
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v82,60,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v82,70,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v82,75,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v82,80,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v82,90,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,failure,v82,100,6,6
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v7,25,394,0
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v7,50,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v7,60,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v7,70,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v7,75,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v7,80,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v7,90,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v7,100,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v8,25,394,0
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v8,50,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v8,60,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v8,70,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v8,75,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v8,80,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v8,90,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v8,100,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v82,25,394,0
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v82,50,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v82,60,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v82,70,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v82,75,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v82,80,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v82,90,394,20
frozen,task,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,success,v82,100,394,20
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v7,25,3,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v7,50,3,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v7,60,3,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v7,70,3,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v7,75,3,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v7,80,3,2
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v7,90,3,2
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v7,100,3,2
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v8,25,3,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v8,50,3,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v8,60,3,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v8,70,3,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v8,75,3,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v8,80,3,2
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v8,90,3,2
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v8,100,3,2
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v82,25,3,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v82,50,3,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v82,60,3,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v82,70,3,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v82,75,3,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v82,80,3,2
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v82,90,3,2
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,failure,v82,100,3,2
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v7,25,397,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v7,50,397,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v7,60,397,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v7,70,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v7,75,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v7,80,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v7,90,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v7,100,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v8,25,397,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v8,50,397,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v8,60,397,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v8,70,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v8,75,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v8,80,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v8,90,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v8,100,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v82,25,397,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v82,50,397,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v82,60,397,0
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v82,70,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v82,75,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v82,80,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v82,90,397,1
frozen,task,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,success,v82,100,397,1
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v7,25,10,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v7,50,10,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v7,60,10,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v7,70,10,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v7,75,10,3
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v7,80,10,3
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v7,90,10,5
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v7,100,10,7
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v8,25,10,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v8,50,10,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v8,60,10,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v8,70,10,1
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v8,75,10,3
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v8,80,10,3
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v8,90,10,5
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v8,100,10,7
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v82,25,10,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v82,50,10,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v82,60,10,1
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v82,70,10,4
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v82,75,10,6
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v82,80,10,6
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v82,90,10,8
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,failure,v82,100,10,9
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,success,v7,25,390,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,success,v7,50,390,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,success,v7,60,390,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,success,v7,70,390,0
frozen,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,success,v7,75,390,0
