family,level,scope,outcome,method,bin,count,episodes
standardized_task_init_1pct,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,success,v82,90-100%,0,390
standardized_task_init_1pct,task,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,success,v82,no_alarm,390,390
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v7,00-010%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v7,10-020%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v7,20-030%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v7,30-040%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v7,40-050%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v7,50-060%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v7,60-070%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v7,70-080%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v7,80-090%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v7,90-100%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v7,no_alarm,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v8,00-010%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v8,10-020%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v8,20-030%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v8,30-040%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v8,40-050%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v8,50-060%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v8,60-070%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v8,70-080%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v8,80-090%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v8,90-100%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v8,no_alarm,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,00-010%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,10-020%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,20-030%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,30-040%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,40-050%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,50-060%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,60-070%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,70-080%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,80-090%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,90-100%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,failure,v82,no_alarm,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,00-010%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,10-020%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,20-030%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,30-040%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,40-050%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,50-060%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,60-070%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,70-080%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,80-090%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,90-100%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v7,no_alarm,400,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,00-010%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,10-020%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,20-030%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,30-040%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,40-050%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,50-060%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,60-070%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,70-080%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,80-090%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,90-100%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v8,no_alarm,400,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,00-010%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,10-020%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,20-030%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,30-040%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,40-050%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,50-060%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,60-070%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,70-080%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,80-090%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,90-100%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_butter_and_place_it_in_the_basket,success,v82,no_alarm,400,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,00-010%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,10-020%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,20-030%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,30-040%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,40-050%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,50-060%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,60-070%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,70-080%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,80-090%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,90-100%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v7,no_alarm,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,00-010%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,10-020%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,20-030%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,30-040%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,40-050%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,50-060%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,60-070%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,70-080%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,80-090%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,90-100%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v8,no_alarm,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,00-010%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,10-020%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,20-030%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,30-040%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,40-050%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,50-060%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,60-070%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,70-080%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,80-090%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,90-100%,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,failure,v82,no_alarm,0,0
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,00-010%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,10-020%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,20-030%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,30-040%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,40-050%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,50-060%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,60-070%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,70-080%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,80-090%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,90-100%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v7,no_alarm,400,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,00-010%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,10-020%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,20-030%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,30-040%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,40-050%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,50-060%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,60-070%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,70-080%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,80-090%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,90-100%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v8,no_alarm,400,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,00-010%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,10-020%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,20-030%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,30-040%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,40-050%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,50-060%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,60-070%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,70-080%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,80-090%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,90-100%,0,400
standardized_task_init_1pct,task,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,success,v82,no_alarm,400,400
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,00-010%,0,7
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,10-020%,0,7
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,20-030%,0,7
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,30-040%,0,7
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,40-050%,0,7
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,50-060%,0,7
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,60-070%,0,7
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,70-080%,0,7
standardized_task_init_1pct,task,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,failure,v7,80-090%,0,7
