level,cohort,suite,task,method,clusters,variant,alpha,failure,episodes,query,count
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,7,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,8,89
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,9,242
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,10,192
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,11,157
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,12,101
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,13,61
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,14,22
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,15,8
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,16,4
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,17,5
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,18,3
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,19,3
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,20,3
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,21,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,22,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,23,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,24,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,25,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,26,1
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,27,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,28,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,29,1
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,30,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,31,1
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,32,1
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,33,2
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,34,3
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,35,1
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,36,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,37,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,38,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,39,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,40,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,41,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,42,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,43,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,44,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,45,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,46,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,47,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,48,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,49,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,50,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,False,15468,51,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,-1,105
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,0,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,1,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,2,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,3,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,4,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,5,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,6,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,7,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,8,4
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,9,3
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,10,15
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,11,14
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,12,35
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,13,42
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,14,24
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,15,30
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,16,25
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,17,18
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,18,10
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,19,6
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,20,5
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,21,3
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,22,6
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,23,10
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,24,13
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,25,8
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,26,8
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,27,3
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,28,4
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,29,5
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,30,5
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,31,13
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,32,11
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,33,18
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,34,24
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,35,12
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,36,9
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,37,6
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,38,3
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,39,5
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,40,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,41,2
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,42,0
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,43,3
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,44,2
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,45,2
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,46,5
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,47,3
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,48,6
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,49,4
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,50,3
cohort,A,all,all,c16_centroid_distance,16,centroid_distance,0.03,True,532,51,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,-1,14528
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,0,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,1,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,2,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,3,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,4,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,5,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,6,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,7,1
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,8,114
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,9,210
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,10,233
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,11,157
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,12,105
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,13,44
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,14,18
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,15,11
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,16,6
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,17,10
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,18,4
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,19,3
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,20,2
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,21,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,22,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,23,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,24,2
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,25,10
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,26,3
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,27,2
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,28,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,29,1
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,30,1
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,31,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,32,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,33,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,34,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,35,2
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,36,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,37,1
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,38,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,39,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,40,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,41,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,42,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,43,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,44,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,45,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,46,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,47,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,48,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,49,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,50,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,False,15468,51,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,-1,220
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,0,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,1,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,2,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,3,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,4,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,5,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,6,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,7,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,8,5
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,9,2
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,10,13
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,11,31
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,12,31
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,13,23
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,14,25
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,15,25
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,16,15
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,17,17
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,18,11
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,19,8
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,20,6
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,21,3
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,22,4
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,23,6
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,24,14
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,25,9
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,26,5
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,27,5
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,28,3
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,29,4
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,30,1
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,31,2
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,32,1
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,33,3
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,34,1
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,35,1
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,36,2
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,37,3
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,38,1
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,39,1
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,40,1
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,41,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,42,1
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,43,2
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,44,2
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,45,3
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,46,2
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,47,8
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,48,0
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,49,3
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,50,5
cohort,A,all,all,c16_assigned_radius,16,assigned_radius,0.03,True,532,51,4
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,-1,14682
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,0,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,1,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,2,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,3,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,4,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,5,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,6,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,7,2
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,8,82
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,9,202
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,10,211
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,11,119
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,12,59
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,13,22
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,14,5
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,15,8
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,16,2
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,17,12
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,18,8
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,19,4
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,20,5
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,21,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,22,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,23,6
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,24,12
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,25,14
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,26,4
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,27,3
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,28,2
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,29,1
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,30,1
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,31,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,32,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,33,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,34,1
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,35,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,36,1
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,37,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,38,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,39,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,40,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,41,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,42,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,43,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,44,0
cohort,A,all,all,c16_union_radius,16,union_radius,0.03,False,15468,45,0
