representation,direction,width,confirmations,quantile,tp,fp,risk_recall,early4_risk_recall,early8_risk_recall,precision,timely_fpr,max_suite_fpr,max_task_fpr,spatial_tp,spatial_fp,spatial_recall,spatial_fpr,logical_gpu,eligible
delta_back_min,high,3,2,0.775,326,314,0.6694045174537988,0.6242299794661191,0.4414784394250513,0.509375,0.021938098232376163,0.07511615753173828,0.11999999731779099,71,291,0.5634920634920635,0.07511615900877645,1,False
delta_back_min,high,3,2,0.8,321,269,0.6591375770020534,0.6160164271047228,0.43737166324435317,0.5440677966101695,0.018794103262768112,0.06350025534629822,0.1120000034570694,66,246,0.5238095238095238,0.06350025813113061,1,False
delta_back_min,high,3,2,0.825,317,224,0.6509240246406571,0.6098562628336756,0.43121149897330596,0.5859519408502772,0.015650108293160065,0.05188435688614845,0.09600000083446503,62,201,0.49206349206349204,0.05188435725348477,1,False
delta_back_min,high,3,2,0.85,313,177,0.6427104722792608,0.6036960985626283,0.42299794661190965,0.6387755102040816,0.012366380213791658,0.03975219279527664,0.06400000303983688,58,154,0.4603174603174603,0.03975219411461022,1,False
delta_back_min,high,3,2,0.875,308,143,0.6324435318275154,0.5934291581108829,0.4127310061601643,0.6829268292682927,0.009990917347865577,0.030975734815001488,0.0533333346247673,53,120,0.42063492063492064,0.030975735673722252,1,False
delta_back_min,high,3,2,0.9,305,116,0.6262833675564682,0.5790554414784395,0.40451745379876797,0.7244655581947743,0.008104520366100747,0.0240061953663826,0.03466666489839554,50,93,0.3968253968253968,0.024006195147134743,1,False
delta_back_min,high,3,2,0.925,300,86,0.6160164271047228,0.5687885010266941,0.4024640657084189,0.7772020725388601,0.006008523719695381,0.01626226119697094,0.024657534435391426,45,63,0.35714285714285715,0.01626226122870418,1,False
delta_back_min,high,3,2,0.95,290,55,0.5954825462012321,0.5482546201232033,0.3921971252566735,0.8405797101449275,0.003842660518409837,0.008260196074843407,0.02240896411240101,35,32,0.2777777777777778,0.008260196179659268,1,False
delta_back_min,high,3,2,0.96,288,42,0.5913757700205339,0.5462012320328542,0.3921971252566735,0.8727272727272727,0.002934395304967512,0.006594259291887283,0.02240896411240101,33,19,0.2619047619047619,0.00490449148167269,1,False
delta_back_min,high,3,2,0.975,284,35,0.5831622176591376,0.5420944558521561,0.39014373716632444,0.890282131661442,0.00244532942080626,0.006594259291887283,0.02240896411240101,29,12,0.23015873015873015,0.003097573567372225,1,False
delta_back_min,high,3,2,0.98,279,33,0.5728952772073922,0.5359342915811088,0.38809034907597534,0.8942307692307693,0.002305596311045902,0.006594259291887283,0.02240896411240101,24,10,0.19047619047619047,0.002581311306143521,1,False
delta_back_min,high,3,2,0.99,265,27,0.5441478439425051,0.5092402464065708,0.3675564681724846,0.9075342465753424,0.0018863969817648292,0.006594259291887283,0.02240896411240101,10,4,0.07936507936507936,0.0010325245224574084,1,False
delta_back_min,high,3,2,0.995,262,25,0.5379876796714579,0.5030800821355236,0.36344969199178645,0.9128919860627178,0.0017466638720044715,0.006594259291887283,0.02240896411240101,7,2,0.05555555555555555,0.0005162622612287042,1,False
delta_back_min,high,3,3,0.5,345,435,0.7084188911704312,0.6673511293634496,0.4414784394250513,0.4423076923076923,0.030391951372877802,0.10635002702474594,0.17866666615009308,90,412,0.7142857142857143,0.10635002581311306,1,False
delta_back_min,high,3,3,0.55,338,352,0.6940451745379876,0.6447638603696099,0.433264887063655,0.48985507246376814,0.02459302731782296,0.08492514491081238,0.13866665959358215,83,329,0.6587301587301587,0.08492514197212184,1,False
delta_back_min,high,3,3,0.6,330,292,0.6776180698151951,0.6283367556468172,0.42299794661190965,0.5305466237942122,0.020401034025012227,0.06943727284669876,0.109333336353302,75,269,0.5952380952380952,0.06943727413526071,1,False
delta_back_min,high,3,3,0.65,323,236,0.6632443531827515,0.6180698151950719,0.41683778234086244,0.5778175313059034,0.01648850695172221,0.054981932044029236,0.09315068274736404,68,213,0.5396825396825397,0.054981930820857,1,False
delta_back_min,high,3,3,0.7,321,175,0.6591375770020534,0.6098562628336756,0.4106776180698152,0.6471774193548387,0.0122266471040313,0.039235930889844894,0.06575342267751694,66,152,0.5238095238095238,0.03923593185338152,1,False
delta_back_min,high,3,3,0.725,316,156,0.648870636550308,0.5995893223819302,0.40451745379876797,0.6694915254237288,0.010899182561307902,0.034331440925598145,0.060273971408605576,61,133,0.48412698412698413,0.03433144037170883,1,False
delta_back_min,high,3,3,0.75,313,139,0.6427104722792608,0.5934291581108829,0.39835728952772076,0.6924778761061947,0.009711451128344862,0.029943211004137993,0.054794520139694214,58,116,0.4603174603174603,0.029943211151264842,1,False
delta_back_min,high,3,3,0.775,306,117,0.6283367556468172,0.5811088295687885,0.3921971252566735,0.723404255319149,0.008174386920980926,0.024264326319098473,0.04533333331346512,51,94,0.40476190476190477,0.024264326277749097,1,False
delta_back_min,high,3,3,0.8,301,97,0.6180698151950719,0.5728952772073922,0.3860369609856263,0.7562814070351759,0.0067770558233773495,0.0191017035394907,0.03999999910593033,46,74,0.36507936507936506,0.019101703665462055,1,False
delta_back_min,high,3,3,0.825,299,76,0.6139630390143738,0.5667351129363449,0.3839835728952772,0.7973333333333333,0.005309858170893593,0.013680949807167053,0.027397260069847107,44,53,0.3492063492063492,0.013680949922560661,1,False
delta_back_min,high,3,3,0.85,295,62,0.6057494866529775,0.5626283367556468,0.3839835728952772,0.8263305322128851,0.0043317264025710895,0.010067113675177097,0.02240896411240101,40,39,0.31746031746031744,0.010067114093959731,1,False
delta_back_min,high,3,3,0.875,291,48,0.5975359342915811,0.5503080082135524,0.37782340862423,0.8584070796460177,0.003353594634248585,0.006594259291887283,0.02240896411240101,36,25,0.2857142857142857,0.006453278265358802,1,False
delta_back_min,high,3,3,0.9,288,37,0.5913757700205339,0.5503080082135524,0.37782340862423,0.8861538461538462,0.002585062530566618,0.006594259291887283,0.02240896411240101,33,14,0.2619047619047619,0.0036138358286009293,1,False
delta_back_min,high,3,3,0.925,284,32,0.5831622176591376,0.5420944558521561,0.3737166324435318,0.8987341772151899,0.0022357297561657235,0.006594259291887283,0.02240896411240101,29,9,0.23015873015873015,0.0023231801755291687,1,False
delta_back_min,high,3,3,0.95,277,31,0.5687885010266941,0.5297741273100616,0.36960985626283366,0.8993506493506493,0.0021658632012855447,0.006594259291887283,0.02240896411240101,22,8,0.1746031746031746,0.002065049044914817,1,False
delta_back_min,high,3,3,0.96,276,28,0.5667351129363449,0.5277207392197125,0.36960985626283366,0.9078947368421053,0.001956263536645008,0.006594259291887283,0.02240896411240101,21,5,0.16666666666666666,0.0012906556530717604,1,False
delta_back_min,high,3,3,0.975,269,26,0.5523613963039015,0.5154004106776181,0.36344969199178645,0.911864406779661,0.0018165304268846503,0.006594259291887283,0.02240896411240101,14,3,0.1111111111111111,0.0007743933918430562,1,False
delta_back_min,high,3,3,0.98,267,26,0.5482546201232033,0.5112936344969199,0.36344969199178645,0.9112627986348123,0.0018165304268846503,0.006594259291887283,0.02240896411240101,12,3,0.09523809523809523,0.0007743933918430562,1,False
delta_back_min,high,3,3,0.99,261,24,0.5359342915811088,0.5010266940451745,0.36344969199178645,0.9157894736842105,0.0016767973171242926,0.006594259291887283,0.02240896411240101,6,1,0.047619047619047616,0.0002581311306143521,1,False
delta_back_min,high,3,3,0.995,257,24,0.5277207392197125,0.49691991786447637,0.3593429158110883,0.9145907473309609,0.0016767973171242926,0.006594259291887283,0.02240896411240101,2,1,0.015873015873015872,0.0002581311306143521,1,False
delta_back_min,high,3,4,0.5,308,131,0.6324435318275154,0.5852156057494866,0.39835728952772076,0.7015945330296127,0.00915251868930343,0.027878161519765854,0.05205479636788368,53,108,0.42063492063492064,0.027878162106350027,1,False
delta_back_min,high,3,4,0.55,302,94,0.6201232032854209,0.5728952772073922,0.38809034907597534,0.7626262626262627,0.006567456158736813,0.01832731068134308,0.04109589010477066,47,71,0.373015873015873,0.018327310273619,1,False
delta_back_min,high,3,4,0.6,298,72,0.6119096509240246,0.5667351129363449,0.3839835728952772,0.8054054054054054,0.0050303919513728776,0.012648425064980984,0.027397260069847107,43,49,0.3412698412698413,0.012648425400103252,1,False
delta_back_min,high,3,4,0.65,296,57,0.6078028747433265,0.5605749486652978,0.3798767967145791,0.8385269121813032,0.0039823936281701946,0.008776457980275154,0.02331606298685074,41,34,0.3253968253968254,0.008776458440887971,1,False
delta_back_min,high,3,4,0.7,291,46,0.5975359342915811,0.5503080082135524,0.3737166324435318,0.8635014836795252,0.0032138615244882273,0.006594259291887283,0.02331606298685074,36,23,0.2857142857142857,0.005937016004130098,1,False
delta_back_min,high,3,4,0.725,288,42,0.5913757700205339,0.5441478439425051,0.3737166324435318,0.8727272727272727,0.002934395304967512,0.006594259291887283,0.02240896411240101,33,19,0.2619047619047619,0.00490449148167269,1,False
delta_back_min,high,3,4,0.75,286,40,0.5872689938398358,0.5420944558521561,0.37166324435318276,0.8773006134969326,0.0027946621952071545,0.006594259291887283,0.02240896411240101,31,17,0.24603174603174602,0.0043882292204439855,1,False
delta_back_min,high,3,4,0.775,285,36,0.5852156057494866,0.5420944558521561,0.37166324435318276,0.8878504672897196,0.0025151959756864388,0.006594259291887283,0.02240896411240101,30,13,0.23809523809523808,0.003355704697986577,1,False
delta_back_min,high,3,4,0.8,284,32,0.5831622176591376,0.5400410677618069,0.37166324435318276,0.8987341772151899,0.0022357297561657235,0.006594259291887283,0.02240896411240101,29,9,0.23015873015873015,0.0023231801755291687,1,False
delta_back_min,high,3,4,0.825,280,27,0.5749486652977412,0.5359342915811088,0.36960985626283366,0.9120521172638436,0.0018863969817648292,0.006594259291887283,0.02240896411240101,25,4,0.1984126984126984,0.0010325245224574084,1,False
delta_back_min,high,3,4,0.85,279,25,0.5728952772073922,0.5318275154004107,0.3675564681724846,0.9177631578947368,0.0017466638720044715,0.006594259291887283,0.02240896411240101,24,2,0.19047619047619047,0.0005162622612287042,1,False
delta_back_min,high,3,4,0.875,273,23,0.5605749486652978,0.5195071868583162,0.36344969199178645,0.9222972972972973,0.0016069307622441137,0.006594259291887283,0.02240896411240101,18,0,0.14285714285714285,0.0,1,False
delta_back_min,high,3,4,0.9,271,23,0.5564681724845996,0.5133470225872689,0.3613963039014374,0.9217687074829932,0.0016069307622441137,0.006594259291887283,0.02240896411240101,16,0,0.12698412698412698,0.0,1,False
delta_back_min,high,3,4,0.925,267,23,0.5482546201232033,0.5092402464065708,0.3613963039014374,0.9206896551724137,0.0016069307622441137,0.006594259291887283,0.02240896411240101,12,0,0.09523809523809523,0.0,1,False
delta_back_min,high,3,4,0.95,265,23,0.5441478439425051,0.5051334702258727,0.3593429158110883,0.9201388888888888,0.0016069307622441137,0.006594259291887283,0.02240896411240101,10,0,0.07936507936507936,0.0,1,False
delta_back_min,high,3,4,0.96,265,23,0.5441478439425051,0.5051334702258727,0.3593429158110883,0.9201388888888888,0.0016069307622441137,0.006594259291887283,0.02240896411240101,10,0,0.07936507936507936,0.0,1,False
delta_back_min,high,3,4,0.975,262,23,0.5379876796714579,0.5030800821355236,0.35728952772073924,0.9192982456140351,0.0016069307622441137,0.006594259291887283,0.02240896411240101,7,0,0.05555555555555555,0.0,1,False
delta_back_min,high,3,4,0.98,262,23,0.5379876796714579,0.5030800821355236,0.35728952772073924,0.9192982456140351,0.0016069307622441137,0.006594259291887283,0.02240896411240101,7,0,0.05555555555555555,0.0,1,False
delta_back_min,high,3,4,0.99,258,23,0.5297741273100616,0.49691991786447637,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,1,False
delta_back_min,high,3,4,0.995,257,23,0.5277207392197125,0.49691991786447637,0.35728952772073924,0.9178571428571428,0.0016069307622441137,0.006594259291887283,0.02240896411240101,2,0,0.015873015873015872,0.0,1,False
delta_back_min,high,3,6,0.5,282,35,0.5790554414784395,0.5256673511293635,0.36344969199178645,0.889589905362776,0.00244532942080626,0.006594259291887283,0.02240896411240101,27,12,0.21428571428571427,0.003097573567372225,1,False
delta_back_min,high,3,6,0.55,275,33,0.5646817248459959,0.5174537987679672,0.3593429158110883,0.8928571428571429,0.002305596311045902,0.006594259291887283,0.02240896411240101,20,10,0.15873015873015872,0.002581311306143521,1,False
delta_back_min,high,3,6,0.6,275,29,0.5646817248459959,0.5174537987679672,0.3593429158110883,0.9046052631578947,0.002026130091525187,0.006594259291887283,0.02240896411240101,20,6,0.15873015873015872,0.0015487867836861124,1,False
delta_back_min,high,3,6,0.65,271,25,0.5564681724845996,0.5133470225872689,0.3593429158110883,0.9155405405405406,0.0017466638720044715,0.006594259291887283,0.02240896411240101,16,2,0.12698412698412698,0.0005162622612287042,1,False
delta_back_min,high,3,6,0.7,268,24,0.5503080082135524,0.5071868583162218,0.3593429158110883,0.9178082191780822,0.0016767973171242926,0.006594259291887283,0.02240896411240101,13,1,0.10317460317460317,0.0002581311306143521,1,False
delta_back_min,high,3,6,0.725,268,23,0.5503080082135524,0.5051334702258727,0.3593429158110883,0.9209621993127147,0.0016069307622441137,0.006594259291887283,0.02240896411240101,13,0,0.10317460317460317,0.0,1,False
delta_back_min,high,3,6,0.75,268,23,0.5503080082135524,0.5051334702258727,0.3593429158110883,0.9209621993127147,0.0016069307622441137,0.006594259291887283,0.02240896411240101,13,0,0.10317460317460317,0.0,1,False
delta_back_min,high,3,6,0.775,266,23,0.5462012320328542,0.5030800821355236,0.35728952772073924,0.9204152249134948,0.0016069307622441137,0.006594259291887283,0.02240896411240101,11,0,0.0873015873015873,0.0,1,False
delta_back_min,high,3,6,0.8,266,23,0.5462012320328542,0.5030800821355236,0.35728952772073924,0.9204152249134948,0.0016069307622441137,0.006594259291887283,0.02240896411240101,11,0,0.0873015873015873,0.0,1,False
delta_back_min,high,3,6,0.825,265,23,0.5441478439425051,0.5030800821355236,0.35728952772073924,0.9201388888888888,0.0016069307622441137,0.006594259291887283,0.02240896411240101,10,0,0.07936507936507936,0.0,1,False
delta_back_min,high,3,6,0.85,263,23,0.5400410677618069,0.4989733059548255,0.35728952772073924,0.9195804195804196,0.0016069307622441137,0.006594259291887283,0.02240896411240101,8,0,0.06349206349206349,0.0,1,False
delta_back_min,high,3,6,0.875,260,23,0.5338809034907598,0.49691991786447637,0.35728952772073924,0.9187279151943463,0.0016069307622441137,0.006594259291887283,0.02240896411240101,5,0,0.03968253968253968,0.0,1,False
delta_back_min,high,3,6,0.9,260,23,0.5338809034907598,0.49691991786447637,0.35728952772073924,0.9187279151943463,0.0016069307622441137,0.006594259291887283,0.02240896411240101,5,0,0.03968253968253968,0.0,1,False
delta_back_min,high,3,6,0.925,260,23,0.5338809034907598,0.49691991786447637,0.35728952772073924,0.9187279151943463,0.0016069307622441137,0.006594259291887283,0.02240896411240101,5,0,0.03968253968253968,0.0,1,False
delta_back_min,high,3,6,0.95,258,23,0.5297741273100616,0.4948665297741273,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,1,False
delta_back_min,high,3,6,0.96,258,23,0.5297741273100616,0.4948665297741273,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,1,False
delta_back_min,high,3,6,0.975,258,23,0.5297741273100616,0.4948665297741273,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,1,False
delta_back_min,high,3,6,0.98,258,23,0.5297741273100616,0.4948665297741273,0.35728952772073924,0.9181494661921709,0.0016069307622441137,0.006594259291887283,0.02240896411240101,3,0,0.023809523809523808,0.0,1,False
delta_back_min,high,3,6,0.99,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,1,False
delta_back_min,high,3,6,0.995,256,23,0.5256673511293635,0.4948665297741273,0.35728952772073924,0.9175627240143369,0.0016069307622441137,0.006594259291887283,0.02240896411240101,1,0,0.007936507936507936,0.0,1,False
delta_back_min,high,3,8,0.5,264,23,0.5420944558521561,0.5010266940451745,0.35728952772073924,0.9198606271777003,0.0016069307622441137,0.006594259291887283,0.02240896411240101,9,0,0.07142857142857142,0.0,1,False
delta_back_min,high,3,8,0.55,261,23,0.5359342915811088,0.49691991786447637,0.35728952772073924,0.9190140845070423,0.0016069307622441137,0.006594259291887283,0.02240896411240101,6,0,0.047619047619047616,0.0,1,False
delta_back_min,high,3,8,0.6,260,23,0.5338809034907598,0.49691991786447637,0.35728952772073924,0.9187279151943463,0.0016069307622441137,0.006594259291887283,0.02240896411240101,5,0,0.03968253968253968,0.0,1,False
