method,calibration,alpha,scope,query,tp,fp,failures,successes,active_failure,active_success,recall,fpr
reference_confirm3,task_init,0.05,libero_long,49,213,87,274,3726,274,2,0.7773722627737226,0.023349436392914653
reference_confirm3,task_init,0.05,libero_long,50,216,87,274,3726,274,2,0.7883211678832117,0.023349436392914653
reference_confirm3,task_init,0.05,libero_long,51,219,87,274,3726,274,0,0.7992700729927007,0.023349436392914653
reference_confirm3,task_init,0.05,libero_object,0,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,task_init,0.05,libero_object,1,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,task_init,0.05,libero_object,2,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,task_init,0.05,libero_object,3,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,task_init,0.05,libero_object,4,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,task_init,0.05,libero_object,5,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,task_init,0.05,libero_object,6,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,task_init,0.05,libero_object,7,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,task_init,0.05,libero_object,8,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,task_init,0.05,libero_object,9,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,task_init,0.05,libero_object,10,0,0,44,3956,44,3956,0.0,0.0
reference_confirm3,task_init,0.05,libero_object,11,0,0,44,3956,44,3932,0.0,0.0
reference_confirm3,task_init,0.05,libero_object,12,0,4,44,3956,44,3355,0.0,0.0010111223458038423
reference_confirm3,task_init,0.05,libero_object,13,0,56,44,3956,44,2091,0.0,0.014155712841253791
reference_confirm3,task_init,0.05,libero_object,14,1,95,44,3956,44,1298,0.022727272727272728,0.024014155712841254
reference_confirm3,task_init,0.05,libero_object,15,1,97,44,3956,44,470,0.022727272727272728,0.024519716885743174
reference_confirm3,task_init,0.05,libero_object,16,6,102,44,3956,44,195,0.13636363636363635,0.02578361981799798
reference_confirm3,task_init,0.05,libero_object,17,6,103,44,3956,44,90,0.13636363636363635,0.026036400404448937
reference_confirm3,task_init,0.05,libero_object,18,10,103,44,3956,44,38,0.22727272727272727,0.026036400404448937
reference_confirm3,task_init,0.05,libero_object,19,13,105,44,3956,44,23,0.29545454545454547,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,20,13,105,44,3956,44,16,0.29545454545454547,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,21,17,105,44,3956,44,9,0.38636363636363635,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,22,21,105,44,3956,44,6,0.4772727272727273,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,23,22,105,44,3956,44,4,0.5,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,24,26,105,44,3956,44,2,0.5909090909090909,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,25,28,105,44,3956,44,2,0.6363636363636364,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,26,29,105,44,3956,44,1,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,27,29,105,44,3956,44,1,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,28,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,29,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,30,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,31,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,32,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,33,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,34,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,35,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,36,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,37,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,38,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,39,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,40,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,41,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,42,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,43,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,44,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,45,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,46,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,47,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,48,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,49,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,50,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_object,51,29,105,44,3956,0,0,0.6590909090909091,0.02654196157735086
reference_confirm3,task_init,0.05,libero_spatial,0,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,task_init,0.05,libero_spatial,1,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,task_init,0.05,libero_spatial,2,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,task_init,0.05,libero_spatial,3,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,task_init,0.05,libero_spatial,4,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,task_init,0.05,libero_spatial,5,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,task_init,0.05,libero_spatial,6,0,0,140,3860,140,3860,0.0,0.0
reference_confirm3,task_init,0.05,libero_spatial,7,0,0,140,3860,140,3846,0.0,0.0
reference_confirm3,task_init,0.05,libero_spatial,8,0,0,140,3860,140,3537,0.0,0.0
reference_confirm3,task_init,0.05,libero_spatial,9,0,0,140,3860,140,2835,0.0,0.0
reference_confirm3,task_init,0.05,libero_spatial,10,0,0,140,3860,140,1930,0.0,0.0
reference_confirm3,task_init,0.05,libero_spatial,11,1,1,140,3860,140,1360,0.007142857142857143,0.00025906735751295336
reference_confirm3,task_init,0.05,libero_spatial,12,2,1,140,3860,140,624,0.014285714285714285,0.00025906735751295336
reference_confirm3,task_init,0.05,libero_spatial,13,3,1,140,3860,140,189,0.02142857142857143,0.00025906735751295336
reference_confirm3,task_init,0.05,libero_spatial,14,5,1,140,3860,140,24,0.03571428571428571,0.00025906735751295336
reference_confirm3,task_init,0.05,libero_spatial,15,9,1,140,3860,140,7,0.06428571428571428,0.00025906735751295336
reference_confirm3,task_init,0.05,libero_spatial,16,11,2,140,3860,140,6,0.07857142857142857,0.0005181347150259067
reference_confirm3,task_init,0.05,libero_spatial,17,25,2,140,3860,140,5,0.17857142857142858,0.0005181347150259067
reference_confirm3,task_init,0.05,libero_spatial,18,39,3,140,3860,140,5,0.2785714285714286,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,19,52,3,140,3860,140,3,0.37142857142857144,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,20,77,3,140,3860,140,2,0.55,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,21,104,3,140,3860,140,2,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,22,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,23,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,24,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,25,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,26,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,27,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,28,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,29,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,30,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,31,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,32,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,33,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,34,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,35,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,36,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,37,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,38,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,39,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,40,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,41,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,42,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,43,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,44,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,45,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,46,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,47,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,48,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,49,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,50,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
reference_confirm3,task_init,0.05,libero_spatial,51,104,3,140,3860,0,0,0.7428571428571429,0.0007772020725388601
recent4_confirm2,task_init,0.05,all,0,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,task_init,0.05,all,1,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,task_init,0.05,all,2,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,task_init,0.05,all,3,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,task_init,0.05,all,4,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,task_init,0.05,all,5,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,task_init,0.05,all,6,0,0,564,15436,564,15436,0.0,0.0
recent4_confirm2,task_init,0.05,all,7,0,0,564,15436,564,15299,0.0,0.0
recent4_confirm2,task_init,0.05,all,8,7,1,564,15436,564,14292,0.012411347517730497,6.47836227001814e-05
recent4_confirm2,task_init,0.05,all,9,8,1,564,15436,564,12438,0.014184397163120567,6.47836227001814e-05
recent4_confirm2,task_init,0.05,all,10,16,4,564,15436,564,11178,0.028368794326241134,0.0002591344908007256
recent4_confirm2,task_init,0.05,all,11,28,8,564,15436,564,10571,0.04964539007092199,0.0005182689816014512
recent4_confirm2,task_init,0.05,all,12,34,37,564,15436,564,8982,0.06028368794326241,0.0023969940399067116
recent4_confirm2,task_init,0.05,all,13,38,106,564,15436,564,6735,0.0673758865248227,0.006867064006219227
recent4_confirm2,task_init,0.05,all,14,46,112,564,15436,564,5543,0.08156028368794327,0.007255765742420316
recent4_confirm2,task_init,0.05,all,15,67,116,564,15436,564,4584,0.11879432624113476,0.007514900233221042
recent4_confirm2,task_init,0.05,all,16,87,121,564,15436,564,4239,0.15425531914893617,0.007838818346721949
recent4_confirm2,task_init,0.05,all,17,107,124,564,15436,564,4024,0.18971631205673758,0.008033169214822493
recent4_confirm2,task_init,0.05,all,18,125,130,564,15436,564,3739,0.22163120567375885,0.00842187095102358
recent4_confirm2,task_init,0.05,all,19,151,139,564,15436,564,3530,0.26773049645390073,0.009004923555325214
recent4_confirm2,task_init,0.05,all,20,177,151,564,15436,564,3431,0.31382978723404253,0.00978232702772739
recent4_confirm2,task_init,0.05,all,21,204,160,564,15436,564,3212,0.3617021276595745,0.010365379632029024
recent4_confirm2,task_init,0.05,all,22,209,168,564,15436,424,2776,0.37056737588652483,0.010883648613630474
recent4_confirm2,task_init,0.05,all,23,218,175,564,15436,424,2326,0.38652482269503546,0.011337133972531744
recent4_confirm2,task_init,0.05,all,24,232,178,564,15436,424,1750,0.41134751773049644,0.011531484840632288
recent4_confirm2,task_init,0.05,all,25,250,180,564,15436,424,1118,0.4432624113475177,0.011661052086032651
recent4_confirm2,task_init,0.05,all,26,264,181,564,15436,424,707,0.46808510638297873,0.011725835708732832
recent4_confirm2,task_init,0.05,all,27,266,181,564,15436,424,499,0.4716312056737589,0.011725835708732832
recent4_confirm2,task_init,0.05,all,28,272,182,564,15436,380,389,0.48226950354609927,0.011790619331433013
recent4_confirm2,task_init,0.05,all,29,282,183,564,15436,380,355,0.5,0.011855402954133195
recent4_confirm2,task_init,0.05,all,30,299,186,564,15436,274,333,0.5301418439716312,0.01204975382223374
recent4_confirm2,task_init,0.05,all,31,317,189,564,15436,274,313,0.5620567375886525,0.012244104690334283
recent4_confirm2,task_init,0.05,all,32,355,192,564,15436,274,295,0.6294326241134752,0.012438455558434827
recent4_confirm2,task_init,0.05,all,33,375,194,564,15436,274,287,0.6648936170212766,0.012568022803835191
recent4_confirm2,task_init,0.05,all,34,387,196,564,15436,274,284,0.6861702127659575,0.012697590049235553
recent4_confirm2,task_init,0.05,all,35,402,197,564,15436,274,278,0.7127659574468085,0.012762373671935735
recent4_confirm2,task_init,0.05,all,36,408,198,564,15436,274,270,0.723404255319149,0.012827157294635917
recent4_confirm2,task_init,0.05,all,37,410,199,564,15436,274,245,0.7269503546099291,0.012891940917336097
recent4_confirm2,task_init,0.05,all,38,413,200,564,15436,274,185,0.7322695035460993,0.012956724540036279
recent4_confirm2,task_init,0.05,all,39,416,201,564,15436,274,110,0.7375886524822695,0.01302150816273646
recent4_confirm2,task_init,0.05,all,40,419,201,564,15436,274,60,0.7429078014184397,0.01302150816273646
recent4_confirm2,task_init,0.05,all,41,421,201,564,15436,274,37,0.7464539007092199,0.01302150816273646
recent4_confirm2,task_init,0.05,all,42,422,201,564,15436,274,28,0.74822695035461,0.01302150816273646
recent4_confirm2,task_init,0.05,all,43,423,201,564,15436,274,23,0.75,0.01302150816273646
recent4_confirm2,task_init,0.05,all,44,424,201,564,15436,274,14,0.75177304964539,0.01302150816273646
recent4_confirm2,task_init,0.05,all,45,426,201,564,15436,274,11,0.7553191489361702,0.01302150816273646
recent4_confirm2,task_init,0.05,all,46,428,201,564,15436,274,8,0.7588652482269503,0.01302150816273646
recent4_confirm2,task_init,0.05,all,47,430,201,564,15436,274,5,0.7624113475177305,0.01302150816273646
recent4_confirm2,task_init,0.05,all,48,432,201,564,15436,274,2,0.7659574468085106,0.01302150816273646
recent4_confirm2,task_init,0.05,all,49,437,201,564,15436,274,2,0.774822695035461,0.01302150816273646
recent4_confirm2,task_init,0.05,all,50,439,201,564,15436,274,2,0.7783687943262412,0.01302150816273646
recent4_confirm2,task_init,0.05,all,51,441,201,564,15436,274,0,0.7819148936170213,0.01302150816273646
recent4_confirm2,task_init,0.05,libero_goal,0,0,0,106,3894,106,3894,0.0,0.0
recent4_confirm2,task_init,0.05,libero_goal,1,0,0,106,3894,106,3894,0.0,0.0
recent4_confirm2,task_init,0.05,libero_goal,2,0,0,106,3894,106,3894,0.0,0.0
recent4_confirm2,task_init,0.05,libero_goal,3,0,0,106,3894,106,3894,0.0,0.0
recent4_confirm2,task_init,0.05,libero_goal,4,0,0,106,3894,106,3894,0.0,0.0
recent4_confirm2,task_init,0.05,libero_goal,5,0,0,106,3894,106,3894,0.0,0.0
recent4_confirm2,task_init,0.05,libero_goal,6,0,0,106,3894,106,3894,0.0,0.0
recent4_confirm2,task_init,0.05,libero_goal,7,0,0,106,3894,106,3771,0.0,0.0
recent4_confirm2,task_init,0.05,libero_goal,8,0,0,106,3894,106,3073,0.0,0.0
recent4_confirm2,task_init,0.05,libero_goal,9,0,0,106,3894,106,1921,0.0,0.0
recent4_confirm2,task_init,0.05,libero_goal,10,1,3,106,3894,106,1566,0.009433962264150943,0.0007704160246533128
recent4_confirm2,task_init,0.05,libero_goal,11,3,5,106,3894,106,1553,0.02830188679245283,0.0012840267077555213
recent4_confirm2,task_init,0.05,libero_goal,12,3,7,106,3894,106,1277,0.02830188679245283,0.0017976373908577298
recent4_confirm2,task_init,0.05,libero_goal,13,6,9,106,3894,106,729,0.05660377358490566,0.0023112480739599386
recent4_confirm2,task_init,0.05,libero_goal,14,9,10,106,3894,106,495,0.08490566037735849,0.0025680534155110425
recent4_confirm2,task_init,0.05,libero_goal,15,20,10,106,3894,106,413,0.18867924528301888,0.0025680534155110425
recent4_confirm2,task_init,0.05,libero_goal,16,25,11,106,3894,106,394,0.2358490566037736,0.002824858757062147
recent4_confirm2,task_init,0.05,libero_goal,17,32,12,106,3894,106,369,0.3018867924528302,0.0030816640986132513
recent4_confirm2,task_init,0.05,libero_goal,18,35,13,106,3894,106,221,0.330188679245283,0.003338469440164355
