global_row,failure,suite,task,length,first_alarm,first_watch,last_state,alarm_entries,signal_clearances,alarm_clearances,first_alarm_clearance
28400,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28401,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28402,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28403,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28404,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28405,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28406,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28407,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28408,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28409,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28410,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28411,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28412,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28413,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28414,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28415,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28416,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28417,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28418,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28419,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28420,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28421,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28422,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28423,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28424,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28425,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28426,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28427,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28428,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28429,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28430,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28431,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28432,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28433,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28434,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28435,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28436,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28437,True,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,22,-1,14,WATCH,0,0,0,-1
28438,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28439,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28440,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28441,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28442,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28443,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28444,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28445,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28446,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28447,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28448,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,13,-1,-1,NORMAL,0,0,0,-1
28449,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28450,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28451,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28452,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28453,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28454,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28455,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,13,-1,-1,NORMAL,0,0,0,-1
28456,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28457,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28458,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28459,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28460,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28461,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28462,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28463,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28464,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28465,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28466,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28467,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28468,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28469,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28470,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28471,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28472,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28473,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28474,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28475,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28476,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28477,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28478,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28479,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28480,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28481,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28482,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28483,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28484,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28485,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28486,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28487,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28488,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28489,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28490,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28491,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28492,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28493,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28494,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28495,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28496,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28497,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28498,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28499,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28500,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28501,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28502,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28503,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28504,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28505,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28506,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28507,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28508,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28509,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28510,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28511,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28512,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28513,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28514,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28515,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28516,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28517,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28518,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28519,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28520,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28521,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28522,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28523,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28524,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,15,-1,-1,NORMAL,0,0,0,-1
28525,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28526,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28527,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28528,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28529,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28530,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28531,True,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,22,-1,13,WATCH,0,0,0,-1
28532,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28533,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28534,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28535,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28536,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28537,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28538,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28539,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28540,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28541,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28542,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28543,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28544,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28545,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28546,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28547,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28548,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28549,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28550,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28551,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28552,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28553,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28554,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28555,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28556,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28557,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28558,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28559,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28560,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28561,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28562,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28563,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28564,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28565,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28566,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28567,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,-1,-1,NORMAL,0,0,0,-1
28568,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28569,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,-1,-1,NORMAL,0,0,0,-1
28570,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28571,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28572,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28573,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28574,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
28575,False,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,-1,-1,NORMAL,0,0,0,-1
