fold,suite,seed,method,view,scope,origin,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_long_20260907,libero_long,20260907,route_hellinger_aligned_k20,full,seen,round6_jaccard,560,42,0.5551112336826622,0.19100785356084551,0.8468517246642246,0.7988888888888889,1.0,4
libero_long_20260907,libero_long,20260907,route_hellinger_aligned_k20,full,unseen,round6_jaccard,1200,49,0.6399404244756113,0.07127971880937459,0.6608953521166547,0.8944223985890652,1.0,3
libero_long_20260907,libero_long,20260907,route_hellinger_aligned_k20,common_horizon,seen,round6_jaccard,560,42,0.443417907703622,0.09598040932845273,0.78406788003663,0.7351190476190476,1.0,4
libero_long_20260907,libero_long,20260907,route_hellinger_aligned_k20,common_horizon,unseen,round6_jaccard,1200,49,0.24339084026312524,0.02543780837956212,0.5362321883707923,0.7644510582010581,1.0,3
libero_long_20260907,libero_long,20260907,route_hellinger_aligned_k20,q7,seen,round6_jaccard,560,42,0.2771649200220629,0.09937552643619751,0.7875836448625214,0.6861507936507937,1.0,4
libero_long_20260907,libero_long,20260907,route_hellinger_aligned_k20,q7,unseen,round6_jaccard,1200,49,0.5386265713931098,0.04334436767042188,0.6269254898441934,0.29663800705467375,1.0,3
libero_long_20260907,libero_long,20260907,route_hellinger_aligned_k20,q14,seen,round6_jaccard,560,42,0.39933811362382793,0.061949011777864,0.7529694368131868,0.7659523809523809,1.0,4
libero_long_20260907,libero_long,20260907,route_hellinger_aligned_k20,q14,unseen,round6_jaccard,1200,49,0.38357063068494124,0.03135018356737641,0.5396028797809724,0.4902557319223986,1.0,3
libero_long_20260907,libero_long,20260907,route_hellinger_aligned_k20,q21,seen,round6_jaccard,470,42,0.3968624833110814,0.12953135293557574,0.8410187203506876,0.8127777777777778,1.0,4
libero_long_20260907,libero_long,20260907,route_hellinger_aligned_k20,q21,unseen,round6_jaccard,1033,49,0.2842624854819977,0.031009121700691394,0.5699098694152819,0.7973104056437389,1.0,3
libero_long_20260908,libero_long,20260908,route_ja_k20,full,seen,round6_jaccard,560,18,0.9500820008200082,0.41214493145016357,0.9795973209218545,0.8955357142857143,1.0,6
libero_long_20260908,libero_long,20260908,route_ja_k20,full,unseen,round6_jaccard,1200,182,0.5757572486452643,0.15953589736106982,0.7520584569784156,0.7838978647014362,1.0,3
libero_long_20260908,libero_long,20260908,route_ja_k20,common_horizon,seen,round6_jaccard,560,18,0.5094813448134481,0.04034671716275807,0.6037629605355289,0.5595238095238095,1.0,6
libero_long_20260908,libero_long,20260908,route_ja_k20,common_horizon,unseen,round6_jaccard,1200,182,0.6516737192081004,0.1982816321632744,0.5047003638813682,0.5541005291005291,1.0,3
libero_long_20260908,libero_long,20260908,route_ja_k20,q7,seen,round6_jaccard,560,18,0.37628126281262814,0.028638037600704914,0.37930332800419403,0.5123015873015873,1.0,6
libero_long_20260908,libero_long,20260908,route_ja_k20,q7,unseen,round6_jaccard,1200,182,0.7231670588743281,0.24993793274555143,0.5736448274286696,0.6155446900982615,1.0,3
libero_long_20260908,libero_long,20260908,route_ja_k20,q14,seen,round6_jaccard,560,18,0.4334768347683477,0.034945557628660286,0.5273116633563836,0.5137301587301587,1.0,6
libero_long_20260908,libero_long,20260908,route_ja_k20,q14,unseen,round6_jaccard,1200,182,0.7428808912109501,0.2711590421286749,0.7440469262841778,0.7125283446712017,1.0,3
libero_long_20260908,libero_long,20260908,route_ja_k20,q21,seen,round6_jaccard,456,18,0.5455352612886859,0.059833894318128425,0.6646411069536219,0.5238095238095238,1.0,6
libero_long_20260908,libero_long,20260908,route_ja_k20,q21,unseen,round6_jaccard,1098,182,0.45280183790009115,0.13834546900365366,0.43084846925946424,0.44437122071050644,1.0,3
libero_long_20260908,libero_long,20260908,route_wj_site_k20,full,seen,round6_jaccard,560,18,0.7920254202542025,0.08497635389251137,0.8597812972969119,0.7970238095238095,1.0,6
libero_long_20260908,libero_long,20260908,route_wj_site_k20,full,unseen,round6_jaccard,1200,182,0.2613128521772923,0.09673680099248187,0.48582148620653287,0.6110709561602418,1.0,3
libero_long_20260908,libero_long,20260908,route_wj_site_k20,common_horizon,seen,round6_jaccard,560,18,0.44751947519475194,0.032752165499487104,0.5427996970874636,0.7043650793650794,1.0,6
libero_long_20260908,libero_long,20260908,route_wj_site_k20,common_horizon,unseen,round6_jaccard,1200,182,0.2512413912217449,0.0959429568489274,0.5659080369849833,0.6744921579743007,1.0,3
libero_long_20260908,libero_long,20260908,route_wj_site_k20,q7,seen,round6_jaccard,560,18,0.28546535465354655,0.022279216785914217,0.4349950136457048,0.566984126984127,1.0,6
libero_long_20260908,libero_long,20260908,route_wj_site_k20,q7,unseen,round6_jaccard,1200,182,0.36829378872600876,0.14052913343487222,0.6339946677419538,0.5229568216175359,1.0,3
libero_long_20260908,libero_long,20260908,route_wj_site_k20,q14,seen,round6_jaccard,560,18,0.44915949159491597,0.032473239296177375,0.5752325529973764,0.715873015873016,1.0,6
libero_long_20260908,libero_long,20260908,route_wj_site_k20,q14,unseen,round6_jaccard,1200,182,0.3339990068870226,0.10779597048399278,0.5602444742159685,0.6559760015117159,1.0,3
libero_long_20260908,libero_long,20260908,route_wj_site_k20,q21,seen,round6_jaccard,456,18,0.49682902080162356,0.04745375859561981,0.6274889333702326,0.699702380952381,1.0,6
libero_long_20260908,libero_long,20260908,route_wj_site_k20,q21,unseen,round6_jaccard,1098,182,0.24414559239886752,0.1046262348923787,0.5544660811870047,0.6675264550264549,1.0,3
libero_long_20260908,libero_long,20260908,route_wj_aligned_k20,full,seen,round6_jaccard,560,18,0.7912054120541205,0.0847755611394743,0.8593491484272632,0.7970238095238095,1.0,6
libero_long_20260908,libero_long,20260908,route_wj_aligned_k20,full,unseen,round6_jaccard,1200,182,0.2609080506919407,0.09669455397178782,0.48488167683836386,0.6110709561602418,1.0,3
libero_long_20260908,libero_long,20260908,route_wj_aligned_k20,common_horizon,seen,round6_jaccard,560,18,0.44792947929479293,0.03284117506695845,0.5415275899120003,0.7091269841269842,1.0,6
libero_long_20260908,libero_long,20260908,route_wj_aligned_k20,common_horizon,unseen,round6_jaccard,1200,182,0.25050735119497397,0.09586184094435914,0.564881880198623,0.678129724111867,1.0,3
libero_long_20260908,libero_long,20260908,route_wj_aligned_k20,q7,seen,round6_jaccard,560,18,0.28567035670356705,0.02228882092625229,0.43398416107235227,0.566984126984127,1.0,6
libero_long_20260908,libero_long,20260908,route_wj_aligned_k20,q7,unseen,round6_jaccard,1200,182,0.36381938297458927,0.13965402925313358,0.6306427183154307,0.5229568216175359,1.0,3
libero_long_20260908,libero_long,20260908,route_wj_aligned_k20,q14,seen,round6_jaccard,560,18,0.4485444854448544,0.03259027154033971,0.5754914467595597,0.7206349206349207,1.0,6
libero_long_20260908,libero_long,20260908,route_wj_aligned_k20,q14,unseen,round6_jaccard,1200,182,0.3317321185690537,0.10747966808574061,0.562027766847254,0.6569680650037792,1.0,3
libero_long_20260908,libero_long,20260908,route_wj_aligned_k20,q21,seen,round6_jaccard,456,18,0.4965753424657534,0.04742513371925865,0.6253792287288825,0.7044642857142858,1.0,6
libero_long_20260908,libero_long,20260908,route_wj_aligned_k20,q21,unseen,round6_jaccard,1098,182,0.2432518355007438,0.10452622641600831,0.5530554915089078,0.6711640211640212,1.0,3
libero_long_20260908,libero_long,20260908,route_hellinger_aligned_k20,full,seen,round6_jaccard,560,18,0.773780237802378,0.09142083369825163,0.8115802112564688,0.7255952380952381,1.0,6
libero_long_20260908,libero_long,20260908,route_hellinger_aligned_k20,full,unseen,round6_jaccard,1200,182,0.2836902782875278,0.10360445379931676,0.5065059494216625,0.7041217876039304,1.0,3
libero_long_20260908,libero_long,20260908,route_hellinger_aligned_k20,common_horizon,seen,round6_jaccard,560,18,0.4453669536695367,0.034607722463007,0.5416766407772404,0.6865079365079364,1.0,6
libero_long_20260908,libero_long,20260908,route_hellinger_aligned_k20,common_horizon,unseen,round6_jaccard,1200,182,0.2689393121613161,0.0987557407066394,0.5896731906774447,0.7290887188208616,1.0,3
libero_long_20260908,libero_long,20260908,route_hellinger_aligned_k20,q7,seen,round6_jaccard,560,18,0.3013530135301353,0.023597747466722035,0.42011276443009454,0.5451587301587302,1.0,6
libero_long_20260908,libero_long,20260908,route_hellinger_aligned_k20,q7,unseen,round6_jaccard,1200,182,0.3321693041732334,0.13227512974219305,0.6083143785015476,0.4700798374905517,1.0,3
libero_long_20260908,libero_long,20260908,route_hellinger_aligned_k20,q14,seen,round6_jaccard,560,18,0.4313243132431324,0.032007297512691706,0.5738749423584534,0.684126984126984,1.0,6
libero_long_20260908,libero_long,20260908,route_hellinger_aligned_k20,q14,unseen,round6_jaccard,1200,182,0.32309635354821997,0.11154707294381766,0.5791289597823507,0.6510393046107331,1.0,3
libero_long_20260908,libero_long,20260908,route_hellinger_aligned_k20,q21,seen,round6_jaccard,456,18,0.48376458650431253,0.04664852204311605,0.6321553727860949,0.7017857142857142,1.0,6
libero_long_20260908,libero_long,20260908,route_hellinger_aligned_k20,q21,unseen,round6_jaccard,1098,182,0.25795383655645665,0.10733605961834419,0.5782551091357176,0.7173398526077097,1.0,3
libero_long_20260909,libero_long,20260909,route_ja_k20,full,seen,round6_jaccard,560,49,0.8895323295658772,0.4215392895773745,0.8710660872178344,0.8419444444444444,1.0,5
libero_long_20260909,libero_long,20260909,route_ja_k20,full,unseen,round6_jaccard,1200,9,0.7494635693628137,0.020790251197133458,0.8613492379939748,0.8637566137566136,1.0,3
libero_long_20260909,libero_long,20260909,route_ja_k20,common_horizon,seen,round6_jaccard,560,49,0.5395383202204561,0.11577119462276433,0.5857745766360951,0.6249126984126984,1.0,5
libero_long_20260909,libero_long,20260909,route_ja_k20,common_horizon,unseen,round6_jaccard,1200,9,0.6987592126131169,0.019497939716095737,0.574796365914787,0.6018518518518519,1.0,3
libero_long_20260909,libero_long,20260909,route_ja_k20,q7,seen,round6_jaccard,560,49,0.37483525699908143,0.0818366051133978,0.4754975894467913,0.4766666666666667,1.0,5
libero_long_20260909,libero_long,20260909,route_ja_k20,q7,unseen,round6_jaccard,1200,9,0.5185185185185185,0.01805600280037447,0.48711741474899367,0.5582010582010583,1.0,3
libero_long_20260909,libero_long,20260909,route_ja_k20,q14,seen,round6_jaccard,560,49,0.4870402172610727,0.14700842278557952,0.5588090017366871,0.6744603174603175,1.0,5
libero_long_20260909,libero_long,20260909,route_ja_k20,q14,unseen,round6_jaccard,1200,9,0.6151226793544173,0.012323136617403871,0.6909627287916761,0.7328042328042329,1.0,3
libero_long_20260909,libero_long,20260909,route_ja_k20,q21,seen,round6_jaccard,481,49,0.5690665154950869,0.1760748858276752,0.6815420434477402,0.645547619047619,1.0,5
libero_long_20260909,libero_long,20260909,route_ja_k20,q21,unseen,round6_jaccard,1098,9,0.6229466380981532,0.017994792255841982,0.471415544332211,0.5066137566137566,1.0,3
libero_long_20260909,libero_long,20260909,route_wj_site_k20,full,seen,round6_jaccard,560,49,0.7347338152482128,0.21197658806475847,0.8824728977522334,0.8330634920634921,1.0,5
libero_long_20260909,libero_long,20260909,route_wj_site_k20,full,unseen,round6_jaccard,1200,9,0.647914917436328,0.011766760937079854,0.6053169540011645,0.6666666666666666,1.0,3
libero_long_20260909,libero_long,20260909,route_wj_site_k20,common_horizon,seen,round6_jaccard,560,49,0.4143935460681337,0.07151602638557912,0.5109657106506761,0.6340793650793651,1.0,5
libero_long_20260909,libero_long,20260909,route_wj_site_k20,common_horizon,unseen,round6_jaccard,1200,9,0.6166620020524303,0.010965959296210963,0.5981051112630059,0.7023809523809522,1.0,3
libero_long_20260909,libero_long,20260909,route_wj_site_k20,q7,seen,round6_jaccard,560,49,0.2861536003834019,0.05999745001171035,0.4630979632365525,0.5196587301587302,1.0,5
libero_long_20260909,libero_long,20260909,route_wj_site_k20,q7,unseen,round6_jaccard,1200,9,0.5744938893553503,0.010519396728690435,0.5697150072150071,0.5370370370370371,1.0,3
libero_long_20260909,libero_long,20260909,route_wj_site_k20,q14,seen,round6_jaccard,560,49,0.40313111545988256,0.07368728187205396,0.5045089978567114,0.5836904761904762,1.0,5
libero_long_20260909,libero_long,20260909,route_wj_site_k20,q14,unseen,round6_jaccard,1200,9,0.5951114842802501,0.010777055741373155,0.5570523531049847,0.6428571428571428,1.0,3
libero_long_20260909,libero_long,20260909,route_wj_site_k20,q21,seen,round6_jaccard,481,49,0.41602891156462585,0.09288367576564305,0.6872376889640529,0.644436507936508,1.0,5
libero_long_20260909,libero_long,20260909,route_wj_site_k20,q21,unseen,round6_jaccard,1098,9,0.5700438730741761,0.011031083059427295,0.5582912457912458,0.6666666666666666,1.0,3
libero_long_20260909,libero_long,20260909,route_wj_aligned_k20,full,seen,round6_jaccard,560,49,0.7347338152482128,0.21351439790428567,0.8842044994838352,0.8372301587301589,1.0,5
libero_long_20260909,libero_long,20260909,route_wj_aligned_k20,full,unseen,round6_jaccard,1200,9,0.6515533165407221,0.012023959712984093,0.6038565479354953,0.6666666666666666,1.0,3
libero_long_20260909,libero_long,20260909,route_wj_aligned_k20,common_horizon,seen,round6_jaccard,560,49,0.4154319261951356,0.07174854561961148,0.5132466747134565,0.6515793650793651,1.0,5
libero_long_20260909,libero_long,20260909,route_wj_aligned_k20,common_horizon,unseen,round6_jaccard,1200,9,0.621419908573561,0.011243761120979842,0.5960133920660237,0.7023809523809522,1.0,3
libero_long_20260909,libero_long,20260909,route_wj_aligned_k20,q7,seen,round6_jaccard,560,49,0.2868724789328647,0.05995162668916882,0.4610191392827286,0.5196587301587302,1.0,5
libero_long_20260909,libero_long,20260909,route_wj_aligned_k20,q7,unseen,round6_jaccard,1200,9,0.57402742793171,0.010471897308510576,0.5655189109136477,0.548941798941799,1.0,3
libero_long_20260909,libero_long,20260909,route_wj_aligned_k20,q14,seen,round6_jaccard,560,49,0.40377011861496065,0.07382524682511629,0.5055139046434345,0.5836904761904762,1.0,5
libero_long_20260909,libero_long,20260909,route_wj_aligned_k20,q14,unseen,round6_jaccard,1200,9,0.5946450228566098,0.01073348617684225,0.5574668995721628,0.6428571428571428,1.0,3
libero_long_20260909,libero_long,20260909,route_wj_aligned_k20,q21,seen,round6_jaccard,481,49,0.41619425547996974,0.09292293020362438,0.6890268508640182,0.661936507936508,1.0,5
libero_long_20260909,libero_long,20260909,route_wj_aligned_k20,q21,unseen,round6_jaccard,1098,9,0.5742271196816652,0.011301863230068165,0.5573092031425365,0.6785714285714285,1.0,3
libero_long_20260909,libero_long,20260909,route_hellinger_aligned_k20,full,seen,round6_jaccard,560,49,0.7481528815048525,0.28073171768668037,0.8749924839564616,0.8280396825396826,1.0,5
libero_long_20260909,libero_long,20260909,route_hellinger_aligned_k20,full,unseen,round6_jaccard,1200,9,0.6950275212239948,0.12522358690903537,0.6356389711652869,0.6970899470899471,1.0,3
libero_long_20260909,libero_long,20260909,route_hellinger_aligned_k20,common_horizon,seen,round6_jaccard,560,49,0.43711809577059785,0.0783879631019285,0.5249941605346049,0.6487698412698413,1.0,5
libero_long_20260909,libero_long,20260909,route_hellinger_aligned_k20,common_horizon,unseen,round6_jaccard,1200,9,0.653139285381099,0.12274004553758909,0.598551302498671,0.6865079365079364,1.0,3
libero_long_20260909,libero_long,20260909,route_hellinger_aligned_k20,q7,seen,round6_jaccard,560,49,0.3014896761052758,0.06043075490288628,0.4567523873164512,0.5249444444444444,1.0,5
libero_long_20260909,libero_long,20260909,route_hellinger_aligned_k20,q7,unseen,round6_jaccard,1200,9,0.5648847840283608,0.01009947216099541,0.545489354699881,0.5304232804232805,1.0,3
libero_long_20260909,libero_long,20260909,route_hellinger_aligned_k20,q14,seen,round6_jaccard,560,49,0.4195055713087583,0.0760184754414283,0.5125353902640356,0.6245634920634922,1.0,5
libero_long_20260909,libero_long,20260909,route_hellinger_aligned_k20,q14,unseen,round6_jaccard,1200,9,0.6136766489411326,0.011293280926903463,0.5839377484114325,0.638888888888889,1.0,3
libero_long_20260909,libero_long,20260909,route_hellinger_aligned_k20,q21,seen,round6_jaccard,481,49,0.4332482993197279,0.10842706357166099,0.6847990062448692,0.6762698412698412,1.0,5
libero_long_20260909,libero_long,20260909,route_hellinger_aligned_k20,q21,unseen,round6_jaccard,1098,9,0.5958575655545353,0.12251531763148206,0.5649551066217733,0.6626984126984127,1.0,3
libero_object_20260907,libero_object,20260907,route_ja_k20,full,seen,round6_jaccard,560,7,0.946267114440713,0.377796732728179,0.895278147901399,0.7619047619047619,1.0,3
libero_object_20260907,libero_object,20260907,route_ja_k20,full,unseen,round6_jaccard,1200,4,0.9910117056856187,0.19109848484848485,0.9932829554995801,0.9047619047619047,1.0,2
libero_object_20260907,libero_object,20260907,route_ja_k20,common_horizon,seen,round6_jaccard,560,7,0.8705760785326789,0.22793697225014958,0.7170807068791746,0.6726190476190476,1.0,3
libero_object_20260907,libero_object,20260907,route_ja_k20,common_horizon,unseen,round6_jaccard,1200,4,0.9446070234113713,0.04544939140093489,0.9409070535280266,0.9285714285714286,1.0,2
libero_object_20260907,libero_object,20260907,route_ja_k20,q7,seen,round6_jaccard,560,7,0.5488245931283906,0.015174365476593052,0.5613867820313523,0.35714285714285715,1.0,3
libero_object_20260907,libero_object,20260907,route_ja_k20,q7,unseen,round6_jaccard,1200,4,0.8090510033444817,0.020270612971617998,0.8707915885431463,0.8333333333333333,1.0,2
libero_object_20260907,libero_object,20260907,route_ja_k20,q14,seen,round6_jaccard,155,7,0.7577220077220077,0.16173078903595722,0.5523897058823529,0.753968253968254,1.0,3
libero_object_20260907,libero_object,20260907,route_ja_k20,q14,unseen,round6_jaccard,639,4,0.9188976377952756,0.053159978159978166,0.8833993768204295,0.6805555555555556,1.0,2
libero_object_20260907,libero_object,20260907,route_ja_k20,q21,seen,round6_jaccard,8,7,0.7142857142857143,0.9617346938775511,0.75,,1.0,1
libero_object_20260907,libero_object,20260907,route_ja_k20,q21,unseen,round6_jaccard,7,4,0.4166666666666667,0.5666666666666667,0.4444444444444444,0.0,1.0,1
libero_object_20260907,libero_object,20260907,route_wj_site_k20,full,seen,round6_jaccard,560,7,0.9411004908292431,0.1264989890335932,0.9339553545499583,0.9583333333333334,1.0,3
libero_object_20260907,libero_object,20260907,route_wj_site_k20,full,unseen,round6_jaccard,1200,4,0.9577759197324415,0.05027910685805423,0.9460332190678207,0.8095238095238095,1.0,2
libero_object_20260907,libero_object,20260907,route_wj_site_k20,common_horizon,seen,round6_jaccard,560,7,0.834151382071816,0.06347969950842623,0.7559846142457735,0.5119047619047619,1.0,3
libero_object_20260907,libero_object,20260907,route_wj_site_k20,common_horizon,unseen,round6_jaccard,1200,4,0.6956521739130435,0.006461244392650778,0.7128431911011787,0.8809523809523809,1.0,2
libero_object_20260907,libero_object,20260907,route_wj_site_k20,q7,seen,round6_jaccard,560,7,0.8367346938775511,0.04628360123279495,0.6766176537578935,0.3363095238095238,1.0,3
libero_object_20260907,libero_object,20260907,route_wj_site_k20,q7,unseen,round6_jaccard,1200,4,0.7773829431438127,0.03200537676234213,0.9455313346338137,0.9047619047619049,1.0,2
libero_object_20260907,libero_object,20260907,route_wj_site_k20,q14,seen,round6_jaccard,155,7,0.6138996138996139,0.0682624005313081,0.4987745098039216,0.423015873015873,1.0,3
libero_object_20260907,libero_object,20260907,route_wj_site_k20,q14,unseen,round6_jaccard,639,4,0.8645669291338582,0.06498145285686999,0.8510380681433314,0.6369047619047619,1.0,2
libero_object_20260907,libero_object,20260907,route_wj_site_k20,q21,seen,round6_jaccard,8,7,0.8571428571428571,0.9821428571428572,1.0,,1.0,1
libero_object_20260907,libero_object,20260907,route_wj_site_k20,q21,unseen,round6_jaccard,7,4,0.75,0.8041666666666667,0.7777777777777778,0.5,1.0,1
libero_object_20260907,libero_object,20260907,route_wj_aligned_k20,full,seen,round6_jaccard,560,7,0.9372255231206407,0.11504304553422506,0.9296797149478695,0.9583333333333334,1.0,3
libero_object_20260907,libero_object,20260907,route_wj_aligned_k20,full,unseen,round6_jaccard,1200,4,0.9567307692307693,0.049447653795479884,0.9456134037865445,0.8095238095238095,1.0,2
libero_object_20260907,libero_object,20260907,route_wj_aligned_k20,common_horizon,seen,round6_jaccard,560,7,0.833634719710669,0.062035383052438275,0.7548881230177032,0.5119047619047619,1.0,3
libero_object_20260907,libero_object,20260907,route_wj_aligned_k20,common_horizon,unseen,round6_jaccard,1200,4,0.6910535117056856,0.006363006767712579,0.7111639299760737,0.8809523809523809,1.0,2
libero_object_20260907,libero_object,20260907,route_wj_aligned_k20,q7,seen,round6_jaccard,560,7,0.8354430379746836,0.04560614016572349,0.6766176537578935,0.3363095238095238,1.0,3
libero_object_20260907,libero_object,20260907,route_wj_aligned_k20,q7,unseen,round6_jaccard,1200,4,0.7796822742474916,0.03204317004390267,0.9467907804776424,0.9047619047619049,1.0,2
libero_object_20260907,libero_object,20260907,route_wj_aligned_k20,q14,seen,round6_jaccard,155,7,0.6081081081081081,0.06682444387024933,0.48805147058823534,0.3841269841269841,1.0,3
libero_object_20260907,libero_object,20260907,route_wj_aligned_k20,q14,unseen,round6_jaccard,639,4,0.8625984251968504,0.06433555427554453,0.8510380681433314,0.6369047619047619,1.0,2
libero_object_20260907,libero_object,20260907,route_wj_aligned_k20,q21,seen,round6_jaccard,8,7,0.8571428571428571,0.9821428571428572,1.0,,1.0,1
libero_object_20260907,libero_object,20260907,route_wj_aligned_k20,q21,unseen,round6_jaccard,7,4,0.75,0.8041666666666667,0.7777777777777778,0.5,1.0,1
libero_object_20260907,libero_object,20260907,route_hellinger_aligned_k20,full,seen,round6_jaccard,560,7,0.9392921725652287,0.2697804996124324,0.9204298274085083,0.9553571428571429,1.0,3
libero_object_20260907,libero_object,20260907,route_hellinger_aligned_k20,full,unseen,round6_jaccard,1200,4,0.9690635451505016,0.06876432391138274,0.9673554162484297,0.9047619047619047,1.0,2
libero_object_20260907,libero_object,20260907,route_hellinger_aligned_k20,common_horizon,seen,round6_jaccard,560,7,0.8269181090157582,0.05816518144534096,0.7355989881389614,0.4672619047619047,1.0,3
libero_object_20260907,libero_object,20260907,route_hellinger_aligned_k20,common_horizon,unseen,round6_jaccard,1200,4,0.675376254180602,0.006140635954130948,0.705700018307734,0.8809523809523809,1.0,2
libero_object_20260907,libero_object,20260907,route_hellinger_aligned_k20,q7,seen,round6_jaccard,560,7,0.8395763368638595,0.047124696025603846,0.6742559803435886,0.3214285714285714,1.0,3
libero_object_20260907,libero_object,20260907,route_hellinger_aligned_k20,q7,unseen,round6_jaccard,1200,4,0.7867892976588629,0.03019717109341314,0.9522357531107365,0.9047619047619049,1.0,2
libero_object_20260907,libero_object,20260907,route_hellinger_aligned_k20,q14,seen,round6_jaccard,155,7,0.5878378378378378,0.062128913138712216,0.4071691176470589,0.2698412698412698,1.0,3
libero_object_20260907,libero_object,20260907,route_hellinger_aligned_k20,q14,unseen,round6_jaccard,639,4,0.8940944881889764,0.06855154132486341,0.8862358599200705,0.7083333333333334,1.0,2
libero_object_20260907,libero_object,20260907,route_hellinger_aligned_k20,q21,seen,round6_jaccard,8,7,0.8571428571428571,0.9821428571428572,1.0,,1.0,1
libero_object_20260907,libero_object,20260907,route_hellinger_aligned_k20,q21,unseen,round6_jaccard,7,4,0.9166666666666666,0.95,0.8888888888888888,1.0,1.0,1
libero_object_20260908,libero_object,20260908,route_ja_k20,full,seen,round6_jaccard,560,7,0.9938000516662361,0.5460317460317461,0.9935897435897436,1.0,1.0,2
libero_object_20260908,libero_object,20260908,route_ja_k20,full,unseen,round6_jaccard,1200,13,0.9833452141792496,0.48895893744270824,0.9803342375508622,0.9206349206349207,1.0,2
libero_object_20260908,libero_object,20260908,route_ja_k20,common_horizon,seen,round6_jaccard,560,7,0.9925083957633687,0.7475598935226264,0.996,1.0,1.0,2
libero_object_20260908,libero_object,20260908,route_ja_k20,common_horizon,unseen,round6_jaccard,1200,13,0.8950813297906811,0.21403969702859635,0.8814674158754763,0.8492063492063492,1.0,2
libero_object_20260908,libero_object,20260908,route_ja_k20,q7,seen,round6_jaccard,560,7,0.8381555153707052,0.1045877437733897,0.9173333333333333,0.875,1.0,2
libero_object_20260908,libero_object,20260908,route_ja_k20,q7,unseen,round6_jaccard,1200,13,0.5347352731514484,0.0160427918386139,0.5734056707356455,0.6507936507936508,1.0,2
libero_object_20260908,libero_object,20260908,route_ja_k20,q14,seen,round6_jaccard,128,7,0.9492325855962219,0.49298427063132944,0.48,1.0,1.0,2
libero_object_20260908,libero_object,20260908,route_ja_k20,q14,unseen,round6_jaccard,615,13,0.8312036800408893,0.23920462604105705,0.7080805461930688,0.5992063492063492,1.0,2
libero_object_20260908,libero_object,20260908,route_ja_k20,q21,seen,round6_jaccard,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,route_ja_k20,q21,unseen,round6_jaccard,18,13,0.7230769230769231,0.8705184584143859,0.7583333333333333,0.5,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_site_k20,full,seen,round6_jaccard,560,7,0.9808834926375614,0.3011691343203948,0.988,1.0,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_site_k20,full,unseen,round6_jaccard,1200,13,0.8145291944786469,0.03888145779231432,0.8680187948072079,0.7222222222222222,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_site_k20,common_horizon,seen,round6_jaccard,560,7,0.9684835959700335,0.2208682846179224,0.9226666666666667,0.953125,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_site_k20,common_horizon,unseen,round6_jaccard,1200,13,0.6978808891193053,0.018226622926053215,0.6750274494606989,0.6190476190476191,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_site_k20,q7,seen,round6_jaccard,560,7,0.9793335055541204,0.35079365079365077,0.96,0.890625,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_site_k20,q7,unseen,round6_jaccard,1200,13,0.7484284881083533,0.024847435617607896,0.7818923981140606,0.6666666666666667,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_site_k20,q14,seen,round6_jaccard,128,7,0.8925619834710744,0.25099295281623474,0.87,0.75,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_site_k20,q14,unseen,round6_jaccard,615,13,0.6196013289036545,0.03828270056332936,0.5062008469449486,0.24404761904761907,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_site_k20,q21,seen,round6_jaccard,7,7,,0.9999999999999998,,,1.0,0
libero_object_20260908,libero_object,20260908,route_wj_site_k20,q21,unseen,round6_jaccard,18,13,0.5692307692307692,0.7918601509099246,0.5888888888888889,0.5,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_aligned_k20,full,seen,round6_jaccard,560,7,0.9803668302764144,0.29901011686725976,0.9866666666666667,1.0,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_aligned_k20,full,unseen,round6_jaccard,1200,13,0.8131034929686993,0.03748953860766534,0.8673425692695214,0.7142857142857142,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_aligned_k20,common_horizon,seen,round6_jaccard,560,7,0.9679669336088866,0.21762153137116913,0.9199999999999999,0.953125,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_aligned_k20,common_horizon,unseen,round6_jaccard,1200,13,0.6930853476767546,0.017898910938681296,0.6700952657753665,0.6190476190476191,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_aligned_k20,q7,seen,round6_jaccard,560,7,0.9790751743735469,0.34540786011374247,0.9586666666666667,0.875,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_aligned_k20,q7,unseen,round6_jaccard,1200,13,0.7497893850042123,0.02505901471644209,0.782277013498676,0.6666666666666667,1.0,2
libero_object_20260908,libero_object,20260908,route_wj_aligned_k20,q14,seen,round6_jaccard,128,7,0.8902007083825265,0.24673813505335246,0.87,0.75,1.0,2
