fold,suite,seed,method,calibration,scope,global_row,first_alarm,drop_goal_release,failed_goal_release,reason,origin
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27628,9,7.0,7.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27677,13,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27696,12,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27700,9,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27702,10,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27708,10,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27720,12,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27721,12,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27725,10,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27726,13,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27739,14,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27767,8,7.0,7.0,object_released_outside_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27813,9,7.0,7.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27814,13,8.0,8.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27881,13,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27883,11,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27885,12,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27886,13,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27887,12,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27918,10,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27960,12,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27963,11,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27966,10,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,27967,12,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,28787,14,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,28789,14,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,28791,14,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,29287,10,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,29438,13,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,29467,13,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,30064,14,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,30094,7,5.0,5.0,object_released_outside_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,30125,11,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,30128,10,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,30218,15,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,30272,10,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,30275,9,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,30278,10,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,30358,11,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,30359,9,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,30366,10,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,unseen,30374,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,30872,12,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,30874,12,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,30875,12,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,30879,13,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,30961,13,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,30964,13,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,31065,13,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,31068,13,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,31069,13,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,31070,13,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,31071,13,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,31680,16,12.0,12.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,31687,13,,,approached_target_without_observed_contact,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,31960,14,8.0,8.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,dyn_pca2_success_knn_k20,task_init,seen,31962,13,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,25589,9,8.0,8.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,25590,9,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26007,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26205,8,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26256,8,8.0,8.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26257,9,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26263,9,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26272,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26274,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26275,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26276,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26305,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26360,7,,,approached_target_without_observed_contact,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26365,7,,,approached_target_without_observed_contact,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26371,7,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,26373,7,7.0,7.0,object_released_outside_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27628,7,7.0,7.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27677,7,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27696,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27700,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27702,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27708,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27720,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27721,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27725,7,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27726,7,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27739,7,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27767,7,7.0,7.0,object_released_outside_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27813,7,7.0,7.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27814,8,8.0,8.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27881,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27883,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27885,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27886,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27887,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27918,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27960,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27963,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27966,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,27967,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,28787,9,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,28789,9,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,28791,12,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,29287,10,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,29438,10,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,29467,9,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,30064,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,30094,7,5.0,5.0,object_released_outside_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,30125,7,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,30128,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,30218,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,30272,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,30275,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,30278,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,30358,7,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,30359,7,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,30366,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,unseen,30374,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,30872,7,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,30874,7,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,30875,7,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,30879,7,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,30961,7,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,30964,7,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,31065,7,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,31068,13,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,31069,7,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,31070,9,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,31071,8,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,31680,12,12.0,12.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,31687,10,,,approached_target_without_observed_contact,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,31960,11,8.0,8.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,episode,seen,31962,10,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,25589,11,8.0,8.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,25590,12,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26007,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26205,11,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26256,11,8.0,8.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26257,11,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26263,10,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26272,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26274,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26275,12,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26276,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26305,12,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26360,11,,,approached_target_without_observed_contact,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26365,11,,,approached_target_without_observed_contact,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26371,11,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,26373,11,7.0,7.0,object_released_outside_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27628,7,7.0,7.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27677,10,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27696,11,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27700,10,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27702,11,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27708,10,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27720,10,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27721,9,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27725,10,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27726,10,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27739,10,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27767,8,7.0,7.0,object_released_outside_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27813,8,7.0,7.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27814,8,8.0,8.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27881,9,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27883,9,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27885,10,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27886,9,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27887,10,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27918,11,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27960,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27963,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27966,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,27967,7,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,28787,13,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,28789,13,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,28791,13,13.0,13.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,29287,10,9.0,9.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,29438,10,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,29467,10,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,30064,11,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,30094,7,5.0,5.0,object_released_outside_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,30125,11,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,30128,7,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,30218,10,11.0,11.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,30272,9,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,30275,8,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,30278,9,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,30358,11,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,30359,12,,,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,30366,11,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,unseen,30374,7,,,object_moved_but_goal_unmet,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,30872,10,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,30874,8,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,30875,8,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,30879,11,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,30961,11,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,30964,12,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,31065,13,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,31068,14,10.0,10.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,31069,13,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,31070,13,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,31071,9,,,stable_grasp_not_observed,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,31680,13,12.0,12.0,object_released_or_dropped_before_goal,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,31687,13,,,approached_target_without_observed_contact,round5
libero_spatial_20260909,libero_spatial,20260909,route_success_knn_k20,task_init,seen,31960,13,8.0,8.0,object_released_or_dropped_before_goal,round5
