dataset,grouping,task,fold,method,budget,reference_size,calibration_size,calibration_alarms,threshold
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_entropy_low__flowmean,0.01,256,128,1,-3.4614959767038274
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_entropy_low__flowmean,0.03,256,128,3,-3.461610589012197
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_entropy_low__flowmean,0.05,256,128,6,-3.461753067603676
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_entropy_low__flowmean,0.1,256,128,12,-3.4618644788062034
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__d0,0.01,256,128,1,-0.0006149318551500959
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__d0,0.03,256,128,3,-0.000655350091776681
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__d0,0.05,256,128,6,-0.0006729194908068385
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__d0,0.1,256,128,12,-0.0007255425460410052
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__d9,0.01,256,128,1,-0.0010894728852384784
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__d9,0.03,256,128,3,-0.0011367690315616577
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__d9,0.05,256,128,6,-0.0011649759979879704
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__d9,0.1,256,128,12,-0.0012107678251572736
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__flowmean,0.01,256,128,1,-0.0007878052758509965
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__flowmean,0.03,256,128,3,-0.0008399964942808855
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__flowmean,0.05,256,128,6,-0.0008474654260402501
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_margin_low__flowmean,0.1,256,128,12,-0.0008849412555801333
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d0,0.01,256,128,1,-0.0016174866621471162
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d0,0.03,256,128,3,-0.0016345768777870084
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d0,0.05,256,128,6,-0.0016654487370542093
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d0,0.1,256,128,12,-0.0017296387519950551
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d9,0.01,256,128,1,-0.0028197171283406153
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d9,0.03,256,128,3,-0.0028479665403523535
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d9,0.05,256,128,6,-0.00289363185291025
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__d9,0.1,256,128,12,-0.0029498957784614976
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__flowmean,0.01,256,128,1,-0.0020375621876207116
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__flowmean,0.03,256,128,3,-0.0020807685431619262
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__flowmean,0.05,256,128,6,-0.002124862544930628
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,route_token_collapse__flowmean,0.1,256,128,12,-0.002147003070872744
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,clock,0.01,256,128,0,0.0
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,clock,0.03,256,128,0,0.0
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,clock,0.05,256,128,0,0.0
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,clock,0.1,256,128,0,0.0
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,random,0.01,256,128,1,0.971148440974979
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,random,0.03,256,128,3,0.9632678656716818
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,random,0.05,256,128,6,0.93463773388116
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,0,random,0.1,256,128,12,0.8953791042832929
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__deviation,0.01,256,128,1,0.9094538092771346
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__deviation,0.03,256,128,3,0.9056552317334899
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__deviation,0.05,256,128,6,0.8966553737458964
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__deviation,0.1,256,128,12,0.8875079435547611
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__knn5,0.01,256,128,1,1.4221785718047404
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__knn5,0.03,256,128,3,1.4205995295908271
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__knn5,0.05,256,128,6,1.4085953483864864
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d0__knn5,0.1,256,128,12,1.4048886096869997
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__deviation,0.01,256,128,1,0.9266756831677793
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__deviation,0.03,256,128,3,0.9226890807700834
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__deviation,0.05,256,128,6,0.9121519905950122
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__deviation,0.1,256,128,12,0.8995993919264592
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__knn5,0.01,256,128,1,1.2398214642415266
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__knn5,0.03,256,128,3,1.2193484638775913
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__knn5,0.05,256,128,6,1.2095745094354746
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_d9__knn5,0.1,256,128,12,1.180012160606958
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__deviation,0.01,256,128,1,0.9251035703166746
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__deviation,0.03,256,128,3,0.9124023846859565
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__deviation,0.05,256,128,6,0.9056423960838883
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__deviation,0.1,256,128,12,0.8955161337674735
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__knn5,0.01,256,128,1,1.3209222663424995
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__knn5,0.03,256,128,3,1.3140876183377896
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__knn5,0.05,256,128,6,1.3106008625014298
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,routed_flowmean__knn5,0.1,256,128,12,1.3010764046083862
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__deviation,0.01,256,128,1,1.0045952416952322
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__deviation,0.03,256,128,3,0.9950783335813256
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__deviation,0.05,256,128,6,0.9864044366896358
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__deviation,0.1,256,128,12,0.9707775750934828
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__knn5,0.01,256,128,1,1.525753939032194
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__knn5,0.03,256,128,3,1.5190064881447543
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__knn5,0.05,256,128,6,1.5141071176304939
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d0__knn5,0.1,256,128,12,1.4966348775318066
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__deviation,0.01,256,128,1,1.0818752760618278
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__deviation,0.03,256,128,3,1.072111184016197
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__deviation,0.05,256,128,6,1.0450967716883448
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__deviation,0.1,256,128,12,1.0191068881064849
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__knn5,0.01,256,128,1,1.0119327145972967
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__knn5,0.03,256,128,3,0.9936329670012439
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__knn5,0.05,256,128,6,0.9775734414714549
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_d9__knn5,0.1,256,128,12,0.9700734341962924
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__deviation,0.01,256,128,1,0.992608438618903
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__deviation,0.03,256,128,3,0.9591042238721543
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__deviation,0.05,256,128,6,0.9484379871578101
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__deviation,0.1,256,128,12,0.9340766650351388
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__knn5,0.01,256,128,1,1.3990542612399366
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__knn5,0.03,256,128,3,1.3904758070129486
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__knn5,0.05,256,128,6,1.3797385113049745
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,shared_flowmean__knn5,0.1,256,128,12,1.368205911413624
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__deviation,0.01,256,128,1,1.018946811603271
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__deviation,0.03,256,128,3,1.0085198066452357
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__deviation,0.05,256,128,6,0.9995958326769422
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__deviation,0.1,256,128,12,0.9859207197212616
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__knn5,0.01,256,128,1,1.5135145151051117
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__knn5,0.03,256,128,3,1.5026452507076882
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__knn5,0.05,256,128,6,1.50036356071429
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d0__knn5,0.1,256,128,12,1.4880955763660384
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__deviation,0.01,256,128,1,1.0710422340408445
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__deviation,0.03,256,128,3,1.0579877775338884
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__deviation,0.05,256,128,6,1.0456702568545655
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__deviation,0.1,256,128,12,1.0231319069528682
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__knn5,0.01,256,128,1,0.913842869674078
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__knn5,0.03,256,128,3,0.9065802102461678
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__knn5,0.05,256,128,6,0.9025938922281295
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_d9__knn5,0.1,256,128,12,0.8943016975592719
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__deviation,0.01,256,128,1,0.9782693470638408
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__deviation,0.03,256,128,3,0.9539320658119582
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__deviation,0.05,256,128,6,0.9465009128390969
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__deviation,0.1,256,128,12,0.9339300901621559
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__knn5,0.01,256,128,1,1.4014885528459144
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__knn5,0.03,256,128,3,1.400123820419633
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__knn5,0.05,256,128,6,1.3980221887542048
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,hidden_flowmean__knn5,0.1,256,128,12,1.3909440122103238
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__deviation,0.01,256,128,1,2.153257386129626
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__deviation,0.03,256,128,3,1.9953495811381652
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__deviation,0.05,256,128,6,1.9222759706632941
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__deviation,0.1,256,128,12,1.7234913867421726
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__knn5,0.01,256,128,1,0.9357071158763727
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__knn5,0.03,256,128,3,0.8378822210446447
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__knn5,0.05,256,128,6,0.7197166781321543
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d0__knn5,0.1,256,128,12,0.5948207014939705
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__deviation,0.01,256,128,1,1.9868277135902292
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__deviation,0.03,256,128,3,1.7618221155701401
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__deviation,0.05,256,128,6,1.5267114901397265
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__deviation,0.1,256,128,12,1.456428352057301
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__knn5,0.01,256,128,1,0.59787409228576
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__knn5,0.03,256,128,3,0.540676026452129
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__knn5,0.05,256,128,6,0.5331790276026219
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_d9__knn5,0.1,256,128,12,0.45485977166516395
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__deviation,0.01,256,128,1,1.9049983491379914
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__deviation,0.03,256,128,3,1.7236305584720013
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__deviation,0.05,256,128,6,1.4693900680962066
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__deviation,0.1,256,128,12,1.4029923249837895
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__knn5,0.01,256,128,1,0.7024379874108772
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__knn5,0.03,256,128,3,0.6472620760580245
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__knn5,0.05,256,128,6,0.5257707030965544
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,function4_flowmean__knn5,0.1,256,128,12,0.47844058310394677
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__deviation,0.01,256,128,1,1.0528359954913529
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__deviation,0.03,256,128,3,1.030259858111614
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__deviation,0.05,256,128,6,1.0182577766385168
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__deviation,0.1,256,128,12,0.9792643787561286
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__knn5,0.01,256,128,1,1.3885755533385913
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__knn5,0.03,256,128,3,1.3826384786444588
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__knn5,0.05,256,128,6,1.376165936756483
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d0__knn5,0.1,256,128,12,1.370080796115887
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__deviation,0.01,256,128,1,1.0549537525762875
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__deviation,0.03,256,128,3,1.0132575193925182
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__deviation,0.05,256,128,6,0.9951158289949695
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__deviation,0.1,256,128,12,0.94878862969477
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__knn5,0.01,256,128,1,1.023578587230252
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__knn5,0.03,256,128,3,1.015834417615236
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__knn5,0.05,256,128,6,1.0070925975616085
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_d9__knn5,0.1,256,128,12,0.992510294006052
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_flowmean__deviation,0.01,256,128,1,1.060389447444118
q0,flow_noise_seed,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,1,route_flowmean__deviation,0.03,256,128,3,1.0266866810310138
