dataset,setting,scope,method,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d0__deviation,512,12,0.5576666666666666,0.04129637014346294,0.5576666666666666,0.6154065860215054
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d0__knn5,512,12,0.5385,0.06886523610357945,0.5385,0.6029233870967742
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d9__deviation,512,12,0.4036666666666667,0.022538697483406117,0.4036666666666667,0.5539986559139785
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_d9__knn5,512,12,0.485,0.028519679489449803,0.485,0.5991263440860215
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_flowmean__deviation,512,12,0.5053333333333333,0.031230286941530138,0.5053333333333333,0.6129224270353303
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_flowmean__knn5,512,12,0.5448333333333333,0.06139275879527227,0.5448333333333333,0.6257488479262673
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,proprio__deviation,512,12,0.6066666666666667,0.035658959096459095,0.6066666666666667,0.5
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,proprio__knn5,512,12,0.5,0.0234375,0.5,0.5
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,action__deviation,512,12,0.4706666666666667,0.025604159876835376,0.4706666666666667,0.5207637288786482
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,action__knn5,512,12,0.55,0.04545177313694508,0.55,0.5031466013824885
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,authority_low__d0,512,12,0.5863333333333334,0.03250217433706632,0.5863333333333334,0.44621495775729647
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,disagreement_low__d0,512,12,0.42283333333333334,0.024379081338497553,0.42283333333333334,0.4359014976958525
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,cancellation_low__d0,512,12,0.3935,0.020686694051859675,0.3935,0.41853638632872503
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,cosine_high__d0,512,12,0.45866666666666667,0.02591905724474873,0.45866666666666667,0.40185531874039937
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,authority_low__d9,512,12,0.44966666666666666,0.02154047867070128,0.44966666666666666,0.4486943164362519
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,disagreement_low__d9,512,12,0.40941666666666665,0.022584180321803364,0.40941666666666665,0.5159178187403994
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,cancellation_low__d9,512,12,0.38300000000000006,0.040164123347188246,0.38300000000000006,0.547314228110599
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,cosine_high__d9,512,12,0.41433333333333333,0.02038811313194535,0.41433333333333333,0.44573492703533024
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,authority_low__flowmean,512,12,0.5633333333333335,0.04098525449526534,0.5633333333333335,0.43907450076804916
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,disagreement_low__flowmean,512,12,0.41733333333333333,0.02176822044612299,0.41733333333333333,0.4312860023041475
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,cancellation_low__flowmean,512,12,0.3913333333333333,0.02128758086871845,0.3913333333333333,0.391633064516129
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,cosine_high__flowmean,512,12,0.4413333333333333,0.022470885316545938,0.4413333333333333,0.4118111559139785
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_entropy_low__d0,512,12,0.5716666666666667,0.08136682643832764,0.5716666666666667,0.5772969470046083
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_entropy_low__d9,512,12,0.5483333333333333,0.0341717000800484,0.5483333333333333,0.5108870967741935
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_entropy_low__flowmean,512,12,0.5831666666666666,0.07614558150703339,0.5831666666666666,0.5909994239631337
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_margin_low__d0,512,12,0.4341666666666667,0.022520051189180143,0.4341666666666667,0.41695948540706607
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_margin_low__d9,512,12,0.5395000000000001,0.031235148920941348,0.5395000000000001,0.5608270929339477
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_margin_low__flowmean,512,12,0.5688333333333333,0.035336233986350475,0.5688333333333333,0.5342069892473118
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_token_collapse__d0,512,12,0.546,0.038891146514832484,0.546,0.46472254224270354
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_token_collapse__d9,512,12,0.5545,0.09106277263858979,0.5545,0.4720142089093702
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,route_token_collapse__flowmean,512,12,0.5365,0.08844463484236173,0.5365,0.4126752112135177
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,clock,512,12,0.5,0.0234375,0.5,0.5
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,random,512,12,0.5808333333333333,0.0289475443978964,0.5808333333333333,0.6034970238095239
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,routed_d0__deviation,512,37,0.33598862019914655,0.06191011007666558,0.33598862019914655,0.501799555171531
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,routed_d0__knn5,512,37,0.34207681365576104,0.08234297774836496,0.34207681365576104,0.5230366143433179
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,routed_d9__deviation,512,37,0.42742532005689904,0.06869529434550589,0.42742532005689904,0.545112787218382
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,routed_d9__knn5,512,37,0.5709815078236131,0.10438554352277668,0.5709815078236131,0.47970656121991806
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,routed_flowmean__deviation,512,37,0.5264864864864865,0.08045087031243034,0.5264864864864865,0.5799960997503841
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,routed_flowmean__knn5,512,37,0.41172119487908965,0.07174828123319883,0.41172119487908965,0.5346974206349207
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,shared_d0__deviation,512,37,0.42036984352773826,0.06847173726793693,0.42036984352773826,0.5575568236367127
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,shared_d0__knn5,512,37,0.45075391180654345,0.09589938897411968,0.45075391180654345,0.59521485375064
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,shared_d9__deviation,512,37,0.43317211948790896,0.06664178663420556,0.43317211948790896,0.6139321116551459
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,shared_d9__knn5,512,37,0.47408250355618775,0.10213701764375686,0.47408250355618775,0.5618758400537635
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,shared_flowmean__deviation,512,37,0.41359886201991464,0.07198853371203756,0.41359886201991464,0.5818545786930364
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,shared_flowmean__knn5,512,37,0.46036984352773824,0.08099601847609471,0.46036984352773824,0.5750397625448028
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,hidden_d0__deviation,512,37,0.40830725462304407,0.08709863874876982,0.40830725462304407,0.5267291906682027
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,hidden_d0__knn5,512,37,0.4465433854907539,0.10075033895056466,0.4465433854907539,0.565440448188684
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,hidden_d9__deviation,512,37,0.42958748221906123,0.06753341791766593,0.42958748221906123,0.6081118791602663
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,hidden_d9__knn5,512,37,0.47761024182076817,0.07277182231284615,0.47761024182076817,0.5202310347862262
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,hidden_flowmean__deviation,512,37,0.39328591749644387,0.08835622694016164,0.39328591749644387,0.5325997863863288
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,hidden_flowmean__knn5,512,37,0.48170697012802277,0.09231321829578712,0.48170697012802277,0.5571898801523297
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,function4_d0__deviation,512,37,0.4685633001422475,0.07020162020134402,0.4685633001422475,0.5122975270417307
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,function4_d0__knn5,512,37,0.4914935988620199,0.08486765934939852,0.4914935988620199,0.404468025953661
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,function4_d9__deviation,512,37,0.4871123755334282,0.08023808285550789,0.4871123755334282,0.6223779121863798
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,function4_d9__knn5,512,37,0.4808534850640114,0.08089256762366884,0.4808534850640114,0.5302613567268305
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,function4_flowmean__deviation,512,37,0.44119487908961597,0.06346088572509437,0.44119487908961597,0.5740525193612392
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,function4_flowmean__knn5,512,37,0.5114651493598863,0.07663878529213373,0.5114651493598863,0.5041733870967743
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_d0__deviation,512,37,0.4345945945945946,0.08179097818664921,0.4345945945945946,0.530371343766001
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_d0__knn5,512,37,0.4424466571834993,0.06983353882587609,0.4424466571834993,0.5254652697772656
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_d9__deviation,512,37,0.3559032716927454,0.06356874949496832,0.3559032716927454,0.5700019401241679
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_d9__knn5,512,37,0.4571834992887625,0.07038680793837479,0.4571834992887625,0.4888146041346646
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_flowmean__deviation,512,37,0.42543385490753916,0.07642286403131986,0.42543385490753916,0.526316664266513
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_flowmean__knn5,512,37,0.4698150782361309,0.07292594981698872,0.4698150782361309,0.49577732974910393
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,proprio__deviation,512,37,0.3261166429587482,0.06016240938115938,0.3261166429587482,0.5
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,proprio__knn5,512,37,0.5,0.072265625,0.5,0.5
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,action__deviation,512,37,0.4903556187766715,0.07493594673879372,0.4903556187766715,0.5992845142089094
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,action__knn5,512,37,0.43100995732574676,0.061129928406838875,0.43100995732574676,0.5431951844918074
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,authority_low__d0,512,37,0.3392887624466572,0.05317976020993875,0.3392887624466572,0.525314680139529
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,disagreement_low__d0,512,37,0.5042389758179232,0.07291521290472489,0.5042389758179232,0.44252232142857145
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__d0,512,37,0.6163869132290186,0.12890321903613042,0.6163869132290186,0.47447652649769584
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__d0,512,37,0.393570412517781,0.06224952244185742,0.393570412517781,0.46751262080773165
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,authority_low__d9,512,37,0.5079374110953059,0.07035871956565606,0.5079374110953059,0.4396855998783922
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,disagreement_low__d9,512,37,0.39248933143669984,0.06541422803068665,0.39248933143669984,0.4718150361623144
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__d9,512,37,0.4013086770981508,0.06383567910366768,0.4013086770981508,0.48760532674091145
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__d9,512,37,0.4172972972972973,0.09814442268669973,0.4172972972972973,0.532569584453405
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,authority_low__flowmean,512,37,0.41046941678520626,0.0583155572146932,0.41046941678520626,0.46345690124167943
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,disagreement_low__flowmean,512,37,0.42833570412517785,0.0658325358859603,0.42833570412517785,0.44427395353302607
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cancellation_low__flowmean,512,37,0.5286201991465149,0.11586648187949886,0.5286201991465149,0.4677116335445468
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,cosine_high__flowmean,512,37,0.42987197724039833,0.06826192527274497,0.42987197724039833,0.4763563268049155
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__d0,512,37,0.6178093883357041,0.1123688720421378,0.6178093883357041,0.5586752552163339
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__d9,512,37,0.3163584637268848,0.05041385909767766,0.3163584637268848,0.5421559379800307
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_entropy_low__flowmean,512,37,0.4503556187766714,0.073263642906258,0.4503556187766714,0.54907958109319
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__d0,512,37,0.4905263157894737,0.07857341717167776,0.4905263157894737,0.4746417770737328
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__d9,512,37,0.598520625889047,0.09527761694187854,0.598520625889047,0.47875326020865333
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_margin_low__flowmean,512,37,0.4616785206258891,0.06721602115556297,0.4616785206258891,0.5110623279889913
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__d0,512,37,0.42435277382645803,0.06714083319039522,0.42435277382645803,0.4340358182923707
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__d9,512,37,0.4139971550497866,0.05828882101646696,0.4139971550497866,0.45288574468766
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,route_token_collapse__flowmean,512,37,0.40312944523470845,0.05749267447508905,0.40312944523470845,0.4653072196620584
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,clock,512,37,0.5,0.072265625,0.5,0.5
q0,flow_noise_seed,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,random,512,37,0.5007681365576102,0.08126998101730644,0.5007681365576102,0.5436453733038915
q34,init_state_id,all,hidden_descriptor__deviation,512,216,0.7307932932932932,0.7782247066508523,0.7307932932932932,0.5028745392851646
q34,init_state_id,all,hidden_descriptor__knn5,512,216,0.4518111861861862,0.4595820374918087,0.4518111861861862,0.4949846010765148
q34,init_state_id,all,proprio__deviation,512,216,0.43693693693693686,0.392207030796682,0.43693693693693686,0.5515445497641899
q34,init_state_id,all,proprio__knn5,512,216,0.2426958208208208,0.3050920377906926,0.2426958208208208,0.483987994383603
q34,init_state_id,all,action__deviation,512,216,0.7114927427427428,0.7508773681931511,0.7114927427427428,0.48662387070279894
q34,init_state_id,all,action__knn5,512,216,0.2179366866866867,0.329827080792778,0.2179366866866867,0.38371866515637376
q34,init_state_id,all,route_d0__deviation,512,216,0.6758633633633634,0.5845546418941817,0.6758633633633634,0.6366747715885647
q34,init_state_id,all,route_d0__knn5,512,216,0.5265890890890891,0.4748525918013661,0.5265890890890891,0.5620520498150232
q34,init_state_id,all,route_d9__deviation,512,216,0.8000187687687688,0.7867866243657007,0.8000187687687688,0.662997194931228
q34,init_state_id,all,route_d9__knn5,512,216,0.47952640140140146,0.47222053767495553,0.47952640140140146,0.5660533992623995
q34,init_state_id,all,route_flowmean__deviation,512,216,0.7440409159159159,0.6616868710447453,0.7440409159159159,0.6567832612997531
q34,init_state_id,all,route_flowmean__knn5,512,216,0.468531031031031,0.44954293117514976,0.468531031031031,0.5527681034723885
q34,init_state_id,all,clock,512,216,0.5,0.421875,0.5,0.5
q34,init_state_id,all,random,512,216,0.5369119119119119,0.4594473987084453,0.5369119119119119,0.6310857824858889
q34,init_state_id,all,route_entropy_low__d0,512,216,0.6229510760760761,0.5677780938822049,0.6229510760760761,0.6102097379271293
q34,init_state_id,all,route_entropy_low__d9,512,216,0.8696352602602602,0.8048914187591303,0.8696352602602602,0.7970596661376272
q34,init_state_id,all,route_entropy_low__flowmean,512,216,0.8283908908908909,0.7588702484198336,0.8283908908908909,0.75774928469831
q34,init_state_id,all,route_margin_low__d0,512,216,0.2735391641641642,0.30955133047843947,0.2735391641641642,0.2778843882836241
q34,init_state_id,all,route_margin_low__d9,512,216,0.38120933433433435,0.3472976688845439,0.38120933433433435,0.3967630926649401
q34,init_state_id,all,route_margin_low__flowmean,512,216,0.21039789789789792,0.28693590877523606,0.21039789789789792,0.23436456374987108
q34,init_state_id,all,route_token_collapse__d0,512,216,0.41402339839839836,0.37011987849488537,0.41402339839839836,0.4387813406995349
q34,init_state_id,all,route_token_collapse__d9,512,216,0.499171046046046,0.4459253797024612,0.499171046046046,0.48401884985468197
q34,init_state_id,all,route_token_collapse__flowmean,512,216,0.3266860610610611,0.337566745907397,0.3266860610610611,0.3552851321591951
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,hidden_descriptor__deviation,512,216,0.7307932932932932,0.7782247066508523,0.7307932932932932,0.5028745392851646
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,hidden_descriptor__knn5,512,216,0.4518111861861862,0.4595820374918087,0.4518111861861862,0.4949846010765148
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,proprio__deviation,512,216,0.43693693693693686,0.392207030796682,0.43693693693693686,0.5515445497641899
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,proprio__knn5,512,216,0.2426958208208208,0.3050920377906926,0.2426958208208208,0.483987994383603
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,action__deviation,512,216,0.7114927427427428,0.7508773681931511,0.7114927427427428,0.48662387070279894
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,action__knn5,512,216,0.2179366866866867,0.329827080792778,0.2179366866866867,0.38371866515637376
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_d0__deviation,512,216,0.6758633633633634,0.5845546418941817,0.6758633633633634,0.6366747715885647
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_d0__knn5,512,216,0.5265890890890891,0.4748525918013661,0.5265890890890891,0.5620520498150232
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_d9__deviation,512,216,0.8000187687687688,0.7867866243657007,0.8000187687687688,0.662997194931228
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_d9__knn5,512,216,0.47952640140140146,0.47222053767495553,0.47952640140140146,0.5660533992623995
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_flowmean__deviation,512,216,0.7440409159159159,0.6616868710447453,0.7440409159159159,0.6567832612997531
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_flowmean__knn5,512,216,0.468531031031031,0.44954293117514976,0.468531031031031,0.5527681034723885
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,clock,512,216,0.5,0.421875,0.5,0.5
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,random,512,216,0.5369119119119119,0.4594473987084453,0.5369119119119119,0.6310857824858889
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_entropy_low__d0,512,216,0.6229510760760761,0.5677780938822049,0.6229510760760761,0.6102097379271293
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_entropy_low__d9,512,216,0.8696352602602602,0.8048914187591303,0.8696352602602602,0.7970596661376272
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_entropy_low__flowmean,512,216,0.8283908908908909,0.7588702484198336,0.8283908908908909,0.75774928469831
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_margin_low__d0,512,216,0.2735391641641642,0.30955133047843947,0.2735391641641642,0.2778843882836241
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_margin_low__d9,512,216,0.38120933433433435,0.3472976688845439,0.38120933433433435,0.3967630926649401
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_margin_low__flowmean,512,216,0.21039789789789792,0.28693590877523606,0.21039789789789792,0.23436456374987108
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_token_collapse__d0,512,216,0.41402339839839836,0.37011987849488537,0.41402339839839836,0.4387813406995349
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_token_collapse__d9,512,216,0.499171046046046,0.4459253797024612,0.499171046046046,0.48401884985468197
q34,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,route_token_collapse__flowmean,512,216,0.3266860610610611,0.337566745907397,0.3266860610610611,0.3552851321591951
