dataset,grouping,task,fold,method,budget,reference_size,calibration_size,calibration_alarms,threshold
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_margin_low__d0,0.05,256,128,6,-0.0009132510773096769
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_margin_low__d0,0.1,256,128,12,-0.0009735240630466746
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_margin_low__d9,0.01,256,128,1,-0.0011215107300117538
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_margin_low__d9,0.03,256,128,3,-0.0011688598584745093
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_margin_low__d9,0.05,256,128,6,-0.0012359800309519136
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_margin_low__d9,0.1,256,128,12,-0.0012878357700589625
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_margin_low__flowmean,0.01,256,128,1,-0.0011412832619312851
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_margin_low__flowmean,0.03,256,128,3,-0.0012062812706796842
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_margin_low__flowmean,0.05,256,128,6,-0.0012424487344533373
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_margin_low__flowmean,0.1,256,128,12,-0.0012852528909803355
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_token_collapse__d0,0.01,256,128,1,-0.0018236827951728651
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_token_collapse__d0,0.03,256,128,3,-0.0018827228524589401
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_token_collapse__d0,0.05,256,128,6,-0.0019119445179121008
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_token_collapse__d0,0.1,256,128,12,-0.0019612620532073466
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_token_collapse__d9,0.01,256,128,1,-0.0023641798270552794
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_token_collapse__d9,0.03,256,128,3,-0.002484390222800892
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_token_collapse__d9,0.05,256,128,6,-0.002513525048921883
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_token_collapse__d9,0.1,256,128,12,-0.002559366898659876
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_token_collapse__flowmean,0.01,256,128,1,-0.0022829560677258944
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_token_collapse__flowmean,0.03,256,128,3,-0.002308692524882183
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_token_collapse__flowmean,0.05,256,128,6,-0.002321912704599305
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,route_token_collapse__flowmean,0.1,256,128,12,-0.0023692685201109564
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,clock,0.01,256,128,0,0.0
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,clock,0.03,256,128,0,0.0
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,clock,0.05,256,128,0,0.0
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,clock,0.1,256,128,0,0.0
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,random,0.01,256,128,1,0.9936288769691041
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,random,0.03,256,128,3,0.9822441231259211
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,random,0.05,256,128,6,0.960047583480925
q0,init_state_id,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,3,random,0.1,256,128,12,0.9251444611355447
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d0__deviation,0.01,256,128,1,0.8861817172338868
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d0__deviation,0.03,256,128,3,0.881202118029961
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d0__deviation,0.05,256,128,6,0.8753667696334345
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d0__deviation,0.1,256,128,12,0.8660341032360599
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d0__knn5,0.01,256,128,1,1.1267554165753377
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d0__knn5,0.03,256,128,3,1.1184745394122815
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d0__knn5,0.05,256,128,6,1.1109377176131074
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d0__knn5,0.1,256,128,12,1.1026440404018885
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d9__deviation,0.01,256,128,1,1.0987013283480396
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d9__deviation,0.03,256,128,3,1.0935768542431998
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d9__deviation,0.05,256,128,6,1.0797340904719832
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d9__deviation,0.1,256,128,12,1.069899552616271
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d9__knn5,0.01,256,128,1,1.5397087541962526
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d9__knn5,0.03,256,128,3,1.5229988883731154
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d9__knn5,0.05,256,128,6,1.4978811523321576
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_d9__knn5,0.1,256,128,12,1.4912249020666402
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_flowmean__deviation,0.01,256,128,1,0.9717039892861978
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_flowmean__deviation,0.03,256,128,3,0.9602700287009627
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_flowmean__deviation,0.05,256,128,6,0.9509102907865803
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_flowmean__deviation,0.1,256,128,12,0.9431923252772151
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_flowmean__knn5,0.01,256,128,1,1.2344826006265748
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_flowmean__knn5,0.03,256,128,3,1.2326743792095087
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_flowmean__knn5,0.05,256,128,6,1.2240148516925333
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,routed_flowmean__knn5,0.1,256,128,12,1.2126628725193234
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d0__deviation,0.01,256,128,1,0.9728917256177312
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d0__deviation,0.03,256,128,3,0.9673158251739226
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d0__deviation,0.05,256,128,6,0.9458294066191979
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d0__deviation,0.1,256,128,12,0.9134697499292933
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d0__knn5,0.01,256,128,1,0.6812450509200815
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d0__knn5,0.03,256,128,3,0.6762343964589095
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d0__knn5,0.05,256,128,6,0.6730019972945225
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d0__knn5,0.1,256,128,12,0.6695921034222589
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d9__deviation,0.01,256,128,1,1.4690538253209087
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d9__deviation,0.03,256,128,3,1.455699519632373
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d9__deviation,0.05,256,128,6,1.4452530413519389
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d9__deviation,0.1,256,128,12,1.4199129904232013
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d9__knn5,0.01,256,128,1,1.499003932731139
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d9__knn5,0.03,256,128,3,1.4801410492019076
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d9__knn5,0.05,256,128,6,1.4736333210971722
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_d9__knn5,0.1,256,128,12,1.4467230357861047
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_flowmean__deviation,0.01,256,128,1,1.0489281029684778
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_flowmean__deviation,0.03,256,128,3,1.0301152805212852
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_flowmean__deviation,0.05,256,128,6,1.0138390998333626
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_flowmean__deviation,0.1,256,128,12,0.9791528473082337
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_flowmean__knn5,0.01,256,128,1,0.9996914960585134
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_flowmean__knn5,0.03,256,128,3,0.9936139445525038
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_flowmean__knn5,0.05,256,128,6,0.988713908918666
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,shared_flowmean__knn5,0.1,256,128,12,0.9830833705802859
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d0__deviation,0.01,256,128,1,0.9857860487279438
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d0__deviation,0.03,256,128,3,0.9676575237067787
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d0__deviation,0.05,256,128,6,0.9593594029943023
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d0__deviation,0.1,256,128,12,0.9249001952737753
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d0__knn5,0.01,256,128,1,0.6119309433685532
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d0__knn5,0.03,256,128,3,0.6089769688225551
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d0__knn5,0.05,256,128,6,0.6021125973025022
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d0__knn5,0.1,256,128,12,0.5991984191872162
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d9__deviation,0.01,256,128,1,1.449293804667062
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d9__deviation,0.03,256,128,3,1.4405104635301715
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d9__deviation,0.05,256,128,6,1.4155698668002175
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d9__deviation,0.1,256,128,12,1.3976467352291935
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d9__knn5,0.01,256,128,1,1.4560805020081666
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d9__knn5,0.03,256,128,3,1.451325600486729
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d9__knn5,0.05,256,128,6,1.4355038961534354
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_d9__knn5,0.1,256,128,12,1.4176091443501533
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_flowmean__deviation,0.01,256,128,1,1.0451457140000344
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_flowmean__deviation,0.03,256,128,3,1.0259246960647985
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_flowmean__deviation,0.05,256,128,6,1.0056076359947244
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_flowmean__deviation,0.1,256,128,12,0.977409790379031
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_flowmean__knn5,0.01,256,128,1,0.9177994538573465
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_flowmean__knn5,0.03,256,128,3,0.9102831040100876
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_flowmean__knn5,0.05,256,128,6,0.903243915325158
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,hidden_flowmean__knn5,0.1,256,128,12,0.8960301595999878
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d0__deviation,0.01,256,128,1,2.7265511205165325
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d0__deviation,0.03,256,128,3,2.4521703406245523
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d0__deviation,0.05,256,128,6,1.9902135972719135
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d0__deviation,0.1,256,128,12,1.7388449104775314
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d0__knn5,0.01,256,128,1,1.2230480357999205
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d0__knn5,0.03,256,128,3,0.9618829302224283
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d0__knn5,0.05,256,128,6,0.8412814928386126
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d0__knn5,0.1,256,128,12,0.7396945850673528
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d9__deviation,0.01,256,128,1,2.172531352042217
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d9__deviation,0.03,256,128,3,2.1118661219969446
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d9__deviation,0.05,256,128,6,1.7669562375067505
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d9__deviation,0.1,256,128,12,1.7145650045484966
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d9__knn5,0.01,256,128,1,1.2540117600033518
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d9__knn5,0.03,256,128,3,1.1518045764071903
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d9__knn5,0.05,256,128,6,1.01392695411399
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_d9__knn5,0.1,256,128,12,0.9252937572557254
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_flowmean__deviation,0.01,256,128,1,2.224089803276714
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_flowmean__deviation,0.03,256,128,3,2.074895615087489
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_flowmean__deviation,0.05,256,128,6,2.022156394713546
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_flowmean__deviation,0.1,256,128,12,1.693110450356362
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_flowmean__knn5,0.01,256,128,1,1.0242056071188705
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_flowmean__knn5,0.03,256,128,3,0.989245045104548
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_flowmean__knn5,0.05,256,128,6,0.910552717000701
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,function4_flowmean__knn5,0.1,256,128,12,0.7545714080070018
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d0__deviation,0.01,256,128,1,1.0668133471411418
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d0__deviation,0.03,256,128,3,1.0333777277679461
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d0__deviation,0.05,256,128,6,1.028261823425259
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d0__deviation,0.1,256,128,12,1.006814092118607
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d0__knn5,0.01,256,128,1,1.0973807657013208
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d0__knn5,0.03,256,128,3,1.0920699566339487
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d0__knn5,0.05,256,128,6,1.0842387526947508
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d0__knn5,0.1,256,128,12,1.0773682265230993
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d9__deviation,0.01,256,128,1,1.2821558868024223
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d9__deviation,0.03,256,128,3,1.2423348083110022
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d9__deviation,0.05,256,128,6,1.2313629729432083
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d9__deviation,0.1,256,128,12,1.2091204590238978
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d9__knn5,0.01,256,128,1,1.6050307638002
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d9__knn5,0.03,256,128,3,1.5990099546503829
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d9__knn5,0.05,256,128,6,1.588137576497345
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_d9__knn5,0.1,256,128,12,1.579503916873873
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_flowmean__deviation,0.01,256,128,1,1.147999438584345
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_flowmean__deviation,0.03,256,128,3,1.1391776635226303
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_flowmean__deviation,0.05,256,128,6,1.1298487304248859
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_flowmean__deviation,0.1,256,128,12,1.1054167285972931
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_flowmean__knn5,0.01,256,128,1,1.3562939079280594
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_flowmean__knn5,0.03,256,128,3,1.3549504873798408
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_flowmean__knn5,0.05,256,128,6,1.3518119063464946
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,route_flowmean__knn5,0.1,256,128,12,1.3409503246583032
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,proprio__deviation,0.01,256,128,0,2.470575319562908
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,proprio__deviation,0.03,256,128,0,2.470575319562908
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,proprio__deviation,0.05,256,128,0,2.470575319562908
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,proprio__deviation,0.1,256,128,0,2.470575319562908
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,proprio__knn5,0.01,256,128,0,2.170088925110597
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,proprio__knn5,0.03,256,128,0,2.170088925110597
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,proprio__knn5,0.05,256,128,0,2.170088925110597
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,proprio__knn5,0.1,256,128,0,2.170088925110597
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,action__deviation,0.01,256,128,1,2.5314494223159327
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,action__deviation,0.03,256,128,3,2.51865443377425
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,action__deviation,0.05,256,128,6,2.473971883338698
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,action__deviation,0.1,256,128,12,2.4257641921856723
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,action__knn5,0.01,256,128,1,1.8223819455558015
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,action__knn5,0.03,256,128,3,1.7873600871387907
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,action__knn5,0.05,256,128,6,1.747089210232918
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,action__knn5,0.1,256,128,12,1.6962280828120804
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,authority_low__d0,0.01,256,128,1,-0.2276674509048462
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,authority_low__d0,0.03,256,128,3,-0.22996990382671356
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,authority_low__d0,0.05,256,128,6,-0.23007068037986755
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,authority_low__d0,0.1,256,128,12,-0.2316339761018753
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,disagreement_low__d0,0.01,256,128,1,-0.7006223201751709
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,disagreement_low__d0,0.03,256,128,3,-0.7024686336517334
q0,init_state_id,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,0,disagreement_low__d0,0.05,256,128,6,-0.703179657459259
