action_lag1,action_nonlocal_repeat,action_periodic_prominence,action_prominent_period,action_return_excess,action_return_period,episode_index,episode_length,failure,hard_lag1,hard_nonlocal_repeat,hard_periodic_prominence,hard_prominent_period,hard_return_excess,hard_return_period,joint_loop_candidate,max_period,route_cycle_candidate,route_state_cycle_candidate,scene,sim_lag1,sim_nonlocal_repeat,sim_periodic_prominence,sim_prominent_period,sim_return_excess,sim_return_period,soft_lag1,soft_nonlocal_repeat,soft_periodic_prominence,soft_prominent_period,soft_return_excess,soft_return_period,suite,task,window,window_length
-0.08896849304437637,-0.10158949345350266,0.0028005018830299377,7,-0.012621000409126282,2,147,52,True,0.45334090909090907,0.4394649621212121,0.004213849016480586,7,-0.013875946969696962,2,0.0,8,0.0,0.0,13,-0.09897355735301971,-0.1364860087633133,0.0026725083589553833,7,-0.03751245141029358,2,-0.1360013335943222,-0.17434853315353394,0.0020789653062820435,7,-0.03834719955921173,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6972336769104004,-1.0795799493789673,0.049849510192871094,7,-0.3823462724685669,2,150,52,True,0.3108863636363636,0.23319128787878787,0.006416342703349287,7,-0.07769507575757575,2,0.0,8,0.0,0.0,13,-0.3995573818683624,-0.6418462991714478,-0.0028874576091766357,7,-0.24228891730308533,2,-0.7359469532966614,-1.0709530115127563,-0.0014813542366027832,7,-0.33500605821609497,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.3377547860145569,-0.5216049551963806,0.007519066333770752,5,-0.18385016918182373,2,150,52,True,0.39490909090909093,0.36111505681818185,0.00456775817384375,7,-0.033794034090909086,2,0.0,8,0.0,0.0,13,-0.34918487071990967,-0.5032728910446167,0.004048407077789307,6,-0.15408802032470703,2,-0.37087151408195496,-0.5312139391899109,0.006130039691925049,7,-0.16034242510795593,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.7020184993743896,-1.095274567604065,0.05482959747314453,7,-0.3932560682296753,2,152,52,True,0.3063068181818182,0.2330965909090909,-0.00011438885761641537,8,-0.0732102272727273,2,0.0,8,0.0,0.0,13,-0.37008967995643616,-0.614783763885498,-0.0032044649124145508,7,-0.2446940839290619,2,-0.733315646648407,-1.069540023803711,-0.002177119255065918,7,-0.33622437715530396,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.45442694425582886,-0.6612192988395691,-0.005248606204986572,7,-0.20679235458374023,2,152,52,True,0.379625,0.3228811553030303,0.005246639325586694,6,-0.05674384469696969,2,0.0,8,0.0,0.0,13,-0.5903564095497131,-0.7499392032623291,0.006866812705993652,7,-0.15958279371261597,2,-0.5303778052330017,-0.7749608159065247,-3.2067298889160156e-05,8,-0.24458301067352295,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.7421780228614807,-1.0989866256713867,0.030623316764831543,7,-0.356808602809906,2,153,52,True,0.2933636363636364,0.2304095643939394,0.005729623538011708,7,-0.06295407196969699,2,0.0,8,0.0,0.0,13,-0.4003849923610687,-0.6527883410453796,-0.0025162696838378906,7,-0.2524033486843109,2,-0.7512246966362,-1.101460576057434,-0.0016432404518127441,7,-0.35023587942123413,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.07691843807697296,-0.09299081563949585,0.0010210201144218445,7,-0.016072377562522888,2,153,52,True,0.4452159090909091,0.4447679924242424,0.005775403491436071,2,-0.00044791666666665897,2,0.0,8,0.0,0.0,13,-0.09583719074726105,-0.13653527200222015,0.0013790205121040344,7,-0.040698081254959106,2,-0.10766179114580154,-0.14182402193546295,0.00047057121992111206,5,-0.03416223078966141,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.7427464127540588,-1.1166363954544067,0.03900521993637085,7,-0.3738899827003479,2,154,52,True,0.2988636363636364,0.2280658143939394,0.0010684025404420205,6,-0.070797821969697,2,0.0,8,0.0,0.0,13,-0.4296663999557495,-0.6836478114128113,-0.002068042755126953,8,-0.25398141145706177,2,-0.7695024609565735,-1.1137932538986206,-0.006205618381500244,7,-0.3442907929420471,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.07396009564399719,-0.09479568153619766,0.001196242868900299,5,-0.02083558589220047,2,154,52,True,0.4501136363636364,0.4409090909090909,0.005824403575225956,7,-0.009204545454545465,2,0.0,8,0.0,0.0,13,-0.10153434425592422,-0.12008098512887955,0.003428798168897629,3,-0.018546640872955322,2,-0.13554203510284424,-0.19356875121593475,0.0028132572770118713,3,-0.058026716113090515,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.7315396070480347,-1.0926733016967773,0.041254401206970215,7,-0.3611336946487427,2,155,52,True,0.30120454545454545,0.23110795454545455,0.0031216772993088726,8,-0.0700965909090909,2,0.0,8,0.0,0.0,13,-0.39934322237968445,-0.6433082818984985,-0.0006807446479797363,6,-0.2439650595188141,2,-0.7407758235931396,-1.0779045820236206,-0.002765178680419922,7,-0.33712875843048096,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.11367206275463104,-0.10117053985595703,0.029527366161346436,4,0.012501522898674011,2,155,52,True,0.4213181818181818,0.42759232954545456,0.012587709525596513,8,0.00627414772727275,2,0.0,8,1.0,0.0,13,-0.12100942432880402,-0.1390717625617981,0.015138499438762665,4,-0.01806233823299408,2,-0.17818254232406616,-0.1731177568435669,0.03063998371362686,4,0.005064785480499268,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.7137027978897095,-1.0976022481918335,0.050038695335388184,7,-0.383899450302124,2,158,52,True,0.3034886363636364,0.2376183712121212,0.014716822833599152,7,-0.06587026515151517,2,0.0,8,0.0,0.0,13,-0.4580247402191162,-0.7061577439308167,-0.0020132064819335938,6,-0.24813300371170044,2,-0.734107255935669,-1.0612293481826782,-0.0031717419624328613,7,-0.3271220922470093,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.08944541960954666,-0.10632453113794327,0.001438833773136139,5,-0.016879111528396606,2,158,52,True,0.4510227272727273,0.4361624053030303,0.006040153440104057,4,-0.014860321969696999,2,0.0,8,0.0,0.0,13,-0.25080519914627075,-0.2922022342681885,0.027118057012557983,5,-0.041397035121917725,2,-0.16543911397457123,-0.22298286855220795,-0.00026626884937286377,5,-0.05754375457763672,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.7150420546531677,-1.1028921604156494,0.05396568775177002,7,-0.3878501057624817,2,159,52,True,0.30718181818181817,0.2370620265151515,0.004322127525252517,7,-0.07011979166666665,2,0.0,8,0.0,0.0,13,-0.41415897011756897,-0.660625159740448,-0.0027437806129455566,6,-0.24646618962287903,2,-0.7340995669364929,-1.0670570135116577,-0.0018245577812194824,7,-0.3329574465751648,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.07913033664226532,-0.09794247150421143,0.0017742328345775604,5,-0.018812134861946106,2,159,52,True,0.44095454545454543,0.43667243083003954,0.005027501422326053,3,-0.004282114624505895,3,0.0,8,0.0,0.0,13,-0.11350096762180328,-0.15915454924106598,0.004038132727146149,3,-0.045653581619262695,2,-0.13502156734466553,-0.17746813595294952,0.0013338178396224976,4,-0.042446568608284,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6700021624565125,-1.0561360120773315,0.006360113620758057,6,-0.3861338496208191,2,161,52,True,0.2859431818181818,0.21860795454545454,0.005038917131844761,7,-0.06733522727272725,2,0.0,8,0.0,0.0,16,-0.5278737545013428,-0.7857128977775574,-0.0023661255836486816,5,-0.2578391432762146,2,-0.7590099573135376,-1.0763449668884277,0.007797539234161377,7,-0.31733500957489014,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.18620005249977112,-0.2418166995048523,0.004932671785354614,7,-0.05561664700508118,2,161,52,True,0.4304545454545455,0.4223129734848485,0.008599813928761302,7,-0.008141571969697003,2,0.0,8,0.0,0.0,16,-0.20145148038864136,-0.24933874607086182,0.014250457286834717,3,-0.04788726568222046,2,-0.22967207431793213,-0.28616228699684143,0.010363847017288208,3,-0.0564902126789093,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6607876420021057,-1.0362871885299683,0.017095565795898438,7,-0.37549954652786255,2,167,52,True,0.2833977272727273,0.21737689393939394,0.003740743905217586,6,-0.06602083333333333,2,0.0,8,0.0,0.0,16,-0.4450097382068634,-0.7125828266143799,-0.0006478428840637207,8,-0.2675730884075165,2,-0.7839263677597046,-1.1129989624023438,0.005638480186462402,8,-0.32907259464263916,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.1272640824317932,-0.1444050669670105,0.002103962004184723,4,-0.017140984535217285,2,167,52,True,0.4289431818181818,0.4282315340909091,0.005599312578067506,4,-0.000711647727272724,2,0.0,8,0.0,0.0,16,-0.12231016159057617,-0.15716050565242767,0.0031301528215408325,5,-0.0348503440618515,2,-0.15672405064105988,-0.19477780163288116,0.0014254003763198853,6,-0.03805375099182129,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6692016124725342,-1.045169472694397,0.019763410091400146,7,-0.3759678602218628,2,172,52,True,0.28098863636363636,0.2200402462121212,0.0044645467836257335,7,-0.06094839015151515,2,0.0,8,0.0,0.0,16,-0.5002482533454895,-0.7584810256958008,0.007709085941314697,8,-0.2582327723503113,2,-0.762698233127594,-1.0900201797485352,0.0037044286727905273,8,-0.32732194662094116,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.07966621220111847,-0.08794159442186356,0.004189141094684601,7,-0.008275382220745087,2,172,52,True,0.44131818181818183,0.43244554924242423,0.005298437856003646,6,-0.0088726325757576,2,0.0,8,0.0,0.0,16,-0.11436457931995392,-0.14541198313236237,0.0031111016869544983,6,-0.031047403812408447,2,-0.11144661903381348,-0.13306759297847748,0.0028926581144332886,3,-0.021620973944664,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6547876000404358,-1.0260882377624512,0.026909351348876953,7,-0.3713006377220154,2,177,52,True,0.27861363636363634,0.2217684659090909,0.007057843472317138,6,-0.05684517045454543,2,0.0,8,0.0,0.0,16,-0.5730786919593811,-0.8256125450134277,0.018726110458374023,7,-0.25253385305404663,2,-0.7769773602485657,-1.1096018552780151,0.003638625144958496,8,-0.33262449502944946,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.3605268895626068,-0.5743670463562012,0.008191943168640137,8,-0.21384015679359436,2,177,52,True,0.384625,0.32413589015151517,0.0027066304492291415,7,-0.06048910984848482,2,0.0,8,0.0,0.0,16,-0.5831664800643921,-0.7853055000305176,0.007822930812835693,7,-0.2021390199661255,2,-0.5153209567070007,-0.7536704540252686,0.0007978081703186035,8,-0.23834949731826782,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6740844249725342,-1.0404928922653198,0.0140761137008667,7,-0.36640846729278564,2,198,52,True,0.2898522727272727,0.21425189393939395,0.0037969673515338975,8,-0.07560037878787876,2,0.0,8,0.0,0.0,20,-0.4594060480594635,-0.702176570892334,0.003947138786315918,7,-0.24277052283287048,2,-0.7708328366279602,-1.090155005455017,0.013705313205718994,8,-0.3193221688270569,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.44164761900901794,-0.6986973881721497,-0.004369378089904785,7,-0.2570497691631317,2,198,52,True,0.39207954545454543,0.33566524621212124,-0.00015454711589579784,7,-0.05641429924242419,2,0.0,8,0.0,0.0,20,-0.5594882369041443,-0.8138601779937744,-0.0011412501335144043,6,-0.2543719410896301,2,-0.5265774726867676,-0.7657694816589355,9.417533874511719e-05,8,-0.23919200897216797,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.65095055103302,-1.0177642107009888,0.021291077136993408,7,-0.36681365966796875,2,201,52,True,0.3064545454545455,0.2314630681818182,0.004894826750476894,8,-0.07499147727272729,2,0.0,8,0.0,0.0,20,-0.4124637544155121,-0.6644431352615356,0.0030313730239868164,7,-0.25197938084602356,2,-0.7505550384521484,-1.0688018798828125,0.013057708740234375,8,-0.31824684143066406,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.44833603501319885,-0.6774351000785828,-8.106231689453125e-06,7,-0.2290990650653839,2,201,52,True,0.38948863636363634,0.32972301136363635,0.0007822468102073044,7,-0.05976562499999999,2,0.0,8,0.0,0.0,20,-0.7263922095298767,-0.996104896068573,0.018484950065612793,7,-0.2697126865386963,2,-0.5409739017486572,-0.7994267344474792,-0.0016118884086608887,7,-0.258452832698822,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.615731954574585,-0.9708885550498962,0.01606208086013794,7,-0.3551566004753113,2,203,52,True,0.30326136363636363,0.22541429924242423,0.007965051052318844,8,-0.0778470643939394,2,0.0,8,0.0,0.0,20,-0.5666716694831848,-0.8679859638214111,-0.0013334155082702637,7,-0.3013142943382263,2,-0.76641446352005,-1.095206618309021,0.013404250144958496,8,-0.32879215478897095,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.4632292091846466,-0.7528696656227112,-0.004558086395263672,7,-0.2896404564380646,2,203,52,True,0.36001136363636366,0.2832386363636364,0.002247237411711095,6,-0.07677272727272727,2,0.0,8,0.0,0.0,20,-0.5706611275672913,-0.9848635792732239,0.0006617307662963867,8,-0.4142024517059326,2,-0.6110814809799194,-0.8870038986206055,0.0003662109375,7,-0.27592241764068604,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6085224747657776,-0.9355781078338623,0.009463965892791748,7,-0.3270556330680847,2,204,52,True,0.3069204545454545,0.23952414772727273,0.0023875681153641692,7,-0.06739630681818179,2,0.0,8,0.0,0.0,20,-0.4846295416355133,-0.7490512728691101,0.011498630046844482,7,-0.2644217312335968,2,-0.7215881943702698,-1.03827702999115,0.015599429607391357,8,-0.3166888356208801,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.5339705944061279,-0.8122560977935791,-0.0001423954963684082,8,-0.27828550338745117,2,204,52,True,0.33685227272727275,0.2720762310606061,0.005030153508771923,7,-0.06477604166666667,2,0.0,8,0.0,0.0,20,-0.6538082361221313,-0.8666694164276123,0.002827763557434082,7,-0.21286118030548096,2,-0.6476998329162598,-0.9248740077018738,0.0001074671745300293,8,-0.277174174785614,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6212388873100281,-0.9931944012641907,0.012627661228179932,7,-0.3719555139541626,2,211,52,True,0.3211363636363636,0.23764204545454545,0.008022648951925254,6,-0.08349431818181816,2,0.0,8,0.0,0.0,20,-0.6811681985855103,-0.9235487580299377,0.015083253383636475,5,-0.2423805594444275,2,-0.7088748216629028,-1.044806718826294,0.0015753507614135742,8,-0.3359318971633911,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.5329886674880981,-0.827622652053833,-0.002879023551940918,8,-0.29463398456573486,2,211,52,True,0.3648409090909091,0.2877840909090909,0.001423044297463788,8,-0.0770568181818182,2,0.0,8,0.0,0.0,20,-0.5013924241065979,-0.7513258457183838,0.01146775484085083,7,-0.2499334216117859,2,-0.6471538543701172,-0.9343648552894592,-0.005682826042175293,8,-0.28721100091934204,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6445930600166321,-1.0133318901062012,0.017298460006713867,7,-0.3687388300895691,2,213,52,True,0.3069545454545455,0.23062263257575757,0.001451521796916544,7,-0.0763319128787879,2,0.0,8,0.0,0.0,20,-0.4950231909751892,-0.7494809031486511,0.013315737247467041,7,-0.2544577121734619,2,-0.7465142011642456,-1.0695655345916748,0.01519697904586792,8,-0.3230513334274292,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.4233607053756714,-0.6440916657447815,-0.005652964115142822,7,-0.2207309603691101,2,213,52,True,0.4017272727272727,0.34019886363636365,0.002995913078149892,6,-0.061528409090909064,2,0.0,8,0.0,0.0,20,-0.6513510346412659,-0.9277400970458984,0.006903648376464844,6,-0.27638906240463257,2,-0.5121439099311829,-0.7655647397041321,-0.0006917119026184082,7,-0.2534208297729492,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6671423316001892,-1.0365101099014282,0.01480114459991455,7,-0.369367778301239,2,218,52,True,0.3054318181818182,0.23004261363636364,0.0007013805821371732,7,-0.07538920454545456,2,0.0,8,0.0,0.0,20,-0.4365357458591461,-0.6755046248435974,0.0034035444259643555,7,-0.2389688789844513,2,-0.7496047019958496,-1.0645216703414917,0.007714450359344482,8,-0.3149169683456421,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.6125229001045227,-0.8490630984306335,0.009323447942733765,3,-0.23654019832611084,2,218,52,True,0.33507954545454544,0.27700047348484846,0.005903846081866115,3,-0.05807907196969697,2,0.0,8,0.0,0.0,20,-1.044111728668213,-1.5495866537094116,0.04058748483657837,3,-0.5054749250411987,2,-0.7679800987243652,-1.0142556428909302,0.018046081066131592,3,-0.24627554416656494,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6530415415763855,-1.026465892791748,0.013636112213134766,7,-0.37342435121536255,2,220,52,True,0.2953409090909091,0.2238754734848485,0.004716490563530046,7,-0.07146543560606061,2,0.0,8,0.0,0.0,20,-0.42204827070236206,-0.6720075011253357,1.9431114196777344e-05,7,-0.24995923042297363,2,-0.7565487027168274,-1.0666115283966064,0.009389340877532959,8,-0.31006282567977905,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.569862961769104,-0.8301034569740295,0.0006905198097229004,7,-0.26024049520492554,2,220,52,True,0.3403409090909091,0.2838541666666667,0.00418938807580449,8,-0.0564867424242424,2,0.0,8,0.0,0.0,20,-1.1826293468475342,-1.647407054901123,0.035201191902160645,8,-0.46477770805358887,2,-0.6964170336723328,-0.9995956420898438,-0.0008026957511901855,7,-0.303178608417511,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.673708438873291,-1.0476570129394531,0.00983196496963501,8,-0.3739485740661621,2,221,52,True,0.3060681818181818,0.23803267045454546,0.002300637958532692,6,-0.06803551136363634,2,0.0,8,0.0,0.0,20,-0.5179573893547058,-0.7695525288581848,0.00965338945388794,7,-0.251595139503479,2,-0.7332994341850281,-1.0514068603515625,0.012055635452270508,8,-0.3181074261665344,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.4797222912311554,-0.7524538040161133,-0.01593393087387085,3,-0.2727315127849579,2,221,52,True,0.3663863636363636,0.30175189393939394,0.0005231299058698347,8,-0.06463446969696968,2,0.0,8,0.0,0.0,20,-0.9346896409988403,-1.3206955194473267,0.022430777549743652,7,-0.38600587844848633,2,-0.5975224375724792,-0.8794739246368408,-0.004009127616882324,8,-0.2819514870643616,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6603499054908752,-1.0260123014450073,0.004012763500213623,8,-0.3656623959541321,2,226,52,True,0.3251590909090909,0.24823626893939393,0.0010014512003148346,5,-0.07692282196969696,2,0.0,8,0.0,0.0,23,-0.5312621593475342,-0.7993486523628235,0.008585840463638306,4,-0.2680864930152893,2,-0.6994832754135132,-1.0402313470840454,-0.0005499720573425293,8,-0.3407480716705322,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.46204647421836853,-0.7202660441398621,-0.0021672844886779785,7,-0.25821956992149353,2,226,52,True,0.3604659090909091,0.30170454545454545,0.00654146989374263,5,-0.05876136363636364,2,0.0,8,0.0,0.0,23,-0.29532885551452637,-0.4828782081604004,-0.0029543638229370117,8,-0.18754935264587402,2,-0.5502705574035645,-0.8121398091316223,0.0037388205528259277,8,-0.26186925172805786,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.594868004322052,-0.8886021971702576,0.0020852088928222656,8,-0.29373419284820557,2,240,52,True,0.3295,0.2727391098484849,0.001486493221690588,7,-0.05676089015151514,2,0.0,8,0.0,0.0,23,-1.1013989448547363,-1.303761601448059,0.09866064786911011,7,-0.20236265659332275,2,-0.6429139971733093,-0.9418647885322571,-0.011375904083251953,8,-0.29895079135894775,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.2528149485588074,-0.38463425636291504,0.006917327642440796,6,-0.13181930780410767,2,240,52,True,0.41298863636363636,0.365719696969697,0.005357223063497785,4,-0.04726893939393939,2,0.0,8,0.0,0.0,23,-0.17482800781726837,-0.29165008664131165,0.0006850957870483398,8,-0.11682207882404327,2,-0.39716964960098267,-0.5617488026618958,-0.0017548799514770508,8,-0.16457915306091309,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6160423159599304,-0.9347774982452393,0.0030254721641540527,8,-0.31873518228530884,2,243,52,True,0.33295454545454545,0.26131628787878786,0.0055954279638490145,8,-0.07163825757575759,2,0.0,8,0.0,0.0,23,-0.39709585905075073,-0.6331988573074341,0.003532588481903076,8,-0.23610299825668335,2,-0.6698600649833679,-0.9689711928367615,-0.007142066955566406,8,-0.29911112785339355,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.36680975556373596,-0.5750839710235596,0.012099295854568481,6,-0.2082742154598236,2,243,52,True,0.382,0.32199337121212124,0.005210119284954823,7,-0.06000662878787877,2,0.0,8,0.0,0.0,23,-0.4084649980068207,-0.5867950916290283,0.03950315713882446,6,-0.17833009362220764,2,-0.4979343116283417,-0.7297947406768799,0.006559967994689941,8,-0.2318604290485382,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6810948252677917,-1.0091482400894165,0.025986015796661377,8,-0.32805341482162476,2,257,52,True,0.2988068181818182,0.22608901515151514,0.004329769736842098,7,-0.07271780303030306,2,0.0,8,0.0,0.0,26,-0.39963990449905396,-0.6348509192466736,0.007577478885650635,8,-0.23521101474761963,2,-0.764801025390625,-1.0944613218307495,0.003158748149871826,8,-0.3296602964401245,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.49854645133018494,-0.8130729794502258,-0.007238626480102539,8,-0.3145265281200409,2,257,52,True,0.34361363636363634,0.2764559659090909,0.003960576156299828,7,-0.06715767045454546,2,0.0,8,0.0,0.0,26,-0.5389083027839661,-0.8404713273048401,0.01010066270828247,8,-0.301563024520874,2,-0.6601420044898987,-0.9755387306213379,-0.003916740417480469,6,-0.3153967261314392,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.7254081964492798,-1.066527009010315,0.006615400314331055,7,-0.34111881256103516,2,258,52,True,0.30023863636363635,0.22430160984848485,0.0018731843814080718,6,-0.0759370265151515,2,0.0,8,0.0,0.0,26,-0.5161339044570923,-0.7651209831237793,0.005010366439819336,6,-0.248987078666687,2,-0.8044393062591553,-1.150525450706482,0.012774288654327393,8,-0.34608614444732666,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.10971911251544952,-0.14849209785461426,0.003896966576576233,7,-0.038772985339164734,2,258,52,True,0.44372727272727275,0.429782196969697,0.013489214384100778,5,-0.013945075757575753,2,0.0,8,0.0,0.0,26,-0.11770033091306686,-0.1777985841035843,0.00247018039226532,6,-0.060098253190517426,2,-0.19714266061782837,-0.2489241361618042,0.0005262792110443115,7,-0.05178147554397583,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.7197086215019226,-1.0767375230789185,0.00997912883758545,7,-0.35702890157699585,2,259,52,True,0.2894318181818182,0.2174715909090909,0.0010487689393939292,7,-0.07196022727272727,2,0.0,8,0.0,0.0,26,-0.4615204930305481,-0.7192182540893555,-0.0015860795974731445,7,-0.2576977610588074,2,-0.7909526824951172,-1.1253241300582886,0.012441694736480713,8,-0.3343714475631714,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.08958153426647186,-0.11952009052038193,0.0034480541944503784,7,-0.029938556253910065,2,259,52,True,0.46238636363636365,0.4433948863636364,0.006173222466762496,3,-0.018991477272727264,2,0.0,8,0.0,0.0,26,-0.1008320078253746,-0.1506783813238144,0.0013079196214675903,6,-0.04984637349843979,2,-0.14795970916748047,-0.20652739703655243,0.002115398645401001,7,-0.05856768786907196,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6614311933517456,-0.9568917155265808,0.02025967836380005,8,-0.2954605221748352,2,260,52,True,0.30514772727272726,0.2392400568181818,0.0013934576023391931,7,-0.06590767045454546,2,0.0,8,0.0,0.0,26,-0.46282681822776794,-0.6970539093017578,0.004439055919647217,8,-0.23422709107398987,2,-0.7450892925262451,-1.0851573944091797,6.520748138427734e-05,8,-0.34006810188293457,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.15764664113521576,-0.21095378696918488,0.005861721932888031,3,-0.053307145833969116,2,260,52,True,0.43175,0.4089488636363636,0.004447090738209147,6,-0.0228011363636364,2,0.0,8,0.0,0.0,26,-0.1787661761045456,-0.23712380230426788,0.00459618866443634,8,-0.05835762619972229,2,-0.23758627474308014,-0.3364514112472534,0.0006249547004699707,6,-0.09886513650417328,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.6638062000274658,-0.9799173474311829,0.02809232473373413,8,-0.31611114740371704,2,261,52,True,0.30318181818181816,0.23529829545454545,0.001610329722977949,4,-0.06788352272727272,2,0.0,8,0.0,0.0,26,-0.4380708634853363,-0.6649198532104492,0.006015300750732422,8,-0.22684898972511292,2,-0.757365882396698,-1.0861934423446655,0.0020803213119506836,8,-0.32882755994796753,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
-0.40341445803642273,-0.6260660290718079,0.0019102096557617188,8,-0.22265157103538513,2,261,52,True,0.36260227272727275,0.3006628787878788,0.006858695033037154,6,-0.06193939393939396,2,0.0,8,0.0,0.0,26,-0.3704603910446167,-0.5414530634880066,-0.001650482416152954,6,-0.1709926724433899,2,-0.565805196762085,-0.783162534236908,-0.0003364682197570801,8,-0.217357337474823,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_late,26
-0.7253289222717285,-1.0818449258804321,0.007478535175323486,8,-0.3565160036087036,2,262,52,True,0.28925,0.2180160984848485,0.001366041217511077,3,-0.07123390151515152,2,0.0,8,0.0,0.0,26,-0.40729594230651855,-0.6696093678474426,0.005451023578643799,6,-0.2623134255409241,2,-0.8238403797149658,-1.16763174533844,0.010457515716552734,8,-0.3437913656234741,2,libero_long,KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,failure_early,26
