record_index,candidate,outcome,relative_query,current_query,stored_layer,model_layer,route_replay_mean_h,route_replay_max_h,route_replay_state_h,route_replay_action_h,action_replay_rms
26,4,success,-1,32,5,13,0.004379854537546635,0.0075486451387405396,0.0072327107191085815,0.0040945690125226974,0.003492851508781314
26,4,success,-1,32,6,14,0.004373094066977501,0.009950040839612484,0.00973847508430481,0.0038365558721125126,0.003492851508781314
26,4,success,-1,32,7,15,0.006682803854346275,0.034329332411289215,0.010732494294643402,0.006277834996581078,0.003492851508781314
27,4,success,0,33,0,2,0.0025797521229833364,0.006569152232259512,0.006569152232259512,0.0021808124147355556,0.002341551473364234
27,4,success,0,33,1,3,0.0031161990482360125,0.009049683809280396,0.009049683809280396,0.002522850874811411,0.002341551473364234
27,4,success,0,33,2,4,0.0037400228902697563,0.011789742857217789,0.011789741925895214,0.002935051219537854,0.002341551473364234
27,4,success,0,33,3,5,0.0037548127584159374,0.007429259829223156,0.007429259363561869,0.0033873682841658592,0.002341551473364234
27,4,success,0,33,4,12,0.00350279756821692,0.007774259429425001,0.007740339729934931,0.0030790430027991533,0.002341551473364234
27,4,success,0,33,5,13,0.003704197471961379,0.010833353735506535,0.010830050334334373,0.002991612534970045,0.002341551473364234
27,4,success,0,33,6,14,0.003429689910262823,0.005940197966992855,0.005734636913985014,0.0031991954892873764,0.002341551473364234
27,4,success,0,33,7,15,0.004243886098265648,0.0096890302374959,0.009527640417218208,0.003715510480105877,0.002341551473364234
28,4,success,1,34,0,2,0.004390433896332979,0.01861882396042347,0.01861882396042347,0.00296759488992393,0.01343731302767992
28,4,success,1,34,1,3,0.005356299225240946,0.022975176572799683,0.022975176572799683,0.003594412002712488,0.01343731302767992
28,4,success,1,34,2,4,0.00666370103135705,0.03390039876103401,0.03390040248632431,0.00394003139808774,0.01343731302767992
28,4,success,1,34,3,5,0.006797986105084419,0.028391780331730843,0.028391782194375992,0.0046386076137423515,0.01343731302767992
28,4,success,1,34,4,12,0.006497313268482685,0.012374341487884521,0.012284593656659126,0.005918585229665041,0.01343731302767992
28,4,success,1,34,5,13,0.0079133166000247,0.015124901197850704,0.015093239955604076,0.00719532510265708,0.01343731302767992
28,4,success,1,34,6,14,0.007988027296960354,0.012950964272022247,0.012856239452958107,0.007501206360757351,0.01343731302767992
28,4,success,1,34,7,15,0.008759936317801476,0.013429953716695309,0.012781837955117226,0.00835774652659893,0.01343731302767992
29,4,success,2,35,0,2,0.0015330504393205047,0.0026294749695807695,0.002629475202411413,0.0014234078116714954,0.003838422242552042
29,4,success,2,35,1,3,0.001759620034135878,0.004164726939052343,0.0028783755842596292,0.0016477444441989064,0.003838422242552042
29,4,success,2,35,2,4,0.0020737960003316402,0.0050508202984929085,0.004529448691755533,0.0018282309174537659,0.003838422242552042
29,4,success,2,35,3,5,0.0021088423673063517,0.004612901248037815,0.0026529196184128523,0.002054434735327959,0.003838422242552042
29,4,success,2,35,4,12,0.002285579452291131,0.00341796875,0.0032781423069536686,0.0021863228175789118,0.003838422242552042
29,4,success,2,35,5,13,0.002225115429610014,0.0038291960954666138,0.002915970515459776,0.002156029688194394,0.003838422242552042
29,4,success,2,35,6,14,0.002366965636610985,0.003686442505568266,0.00355166825465858,0.0022484951186925173,0.003838422242552042
29,4,success,2,35,7,15,0.0029190974310040474,0.0040412466041743755,0.003778380574658513,0.002833169186487794,0.003838422242552042
30,4,success,3,36,0,2,0.0016209291061386466,0.0037346333265304565,0.0037346333265304565,0.0014095586957409978,0.002278087195008993
30,4,success,3,36,1,3,0.0018658406333997846,0.004380946978926659,0.003913871943950653,0.0016610375605523586,0.002278087195008993
30,4,success,3,36,2,4,0.0018301168456673622,0.006632362026721239,0.0022428978700190783,0.001788838766515255,0.002278087195008993
30,4,success,3,36,3,5,0.002251784084364772,0.006019935477524996,0.0031802691519260406,0.002158935647457838,0.002278087195008993
30,4,success,3,36,4,12,0.002206613076850772,0.0036211905535310507,0.0034085377119481564,0.0020864205434918404,0.002278087195008993
30,4,success,3,36,5,13,0.0020350348204374313,0.0034440273884683847,0.001996500650420785,0.0020388884004205465,0.002278087195008993
30,4,success,3,36,6,14,0.002178227063268423,0.00390625,0.0021207903046160936,0.0021839707624167204,0.002278087195008993
30,4,success,3,36,7,15,0.0025217561051249504,0.003686442505568266,0.0027886000461876392,0.0024950718507170677,0.002278087195008993
31,4,success,4,37,0,2,0.0015080110169947147,0.002652046037837863,0.0026520458050072193,0.0013936072355136275,0.002123046899214387
31,4,success,4,37,1,3,0.0016371415695175529,0.0038447303231805563,0.0024656993336975574,0.0015542857581749558,0.002123046899214387
31,4,success,4,37,2,4,0.001750145573168993,0.00439453125,0.00215340917930007,0.001709819189272821,0.002123046899214387
31,4,success,4,37,3,5,0.0021547148935496807,0.004784159827977419,0.003175512421876192,0.0020526351872831583,0.002123046899214387
31,4,success,4,37,4,12,0.0019086095271632075,0.0031925528310239315,0.0017472163308411837,0.0019247488817200065,0.002123046899214387
31,4,success,4,37,5,13,0.0020226240158081055,0.0034440273884683847,0.003124756272882223,0.0019124107202515006,0.002123046899214387
31,4,success,4,37,6,14,0.002126594539731741,0.0033474876545369625,0.0027736960910260677,0.0020618843846023083,0.002123046899214387
31,4,success,4,37,7,15,0.0025905969087034464,0.0038756122812628746,0.003043700708076358,0.002545286901295185,0.002123046899214387
32,4,success,5,38,0,2,0.0018925374606624246,0.00521913031116128,0.005219130776822567,0.0015598780009895563,0.004169373773038387
32,4,success,5,38,1,3,0.0021026665344834328,0.004796602297574282,0.004796602297574282,0.0018332728650420904,0.004169373773038387
32,4,success,5,38,2,4,0.002589114708825946,0.007982315495610237,0.0077461376786231995,0.0020734118297696114,0.004169373773038387
32,4,success,5,38,3,5,0.002569397911429405,0.008177800104022026,0.002771681407466531,0.002549169585108757,0.004169373773038387
32,4,success,5,38,4,12,0.0033048726618289948,0.007501118816435337,0.00582514051347971,0.003052846295759082,0.004169373773038387
32,4,success,5,38,5,13,0.0037532909773290157,0.006463965866714716,0.005496259778738022,0.0035789941903203726,0.004169373773038387
32,4,success,5,38,6,14,0.0039704712107777596,0.007075867615640163,0.004830706864595413,0.003884447505697608,0.004169373773038387
32,4,success,5,38,7,15,0.00391570758074522,0.0075407447293400764,0.006021255161613226,0.003705153241753578,0.004169373773038387
33,4,success,6,39,0,2,0.0017557097598910332,0.004207443445920944,0.004207443445920944,0.0015105364145711064,0.003557499498128891
33,4,success,6,39,1,3,0.0018421958666294813,0.0038909611757844687,0.003400485496968031,0.0016863669734448195,0.003557499498128891
33,4,success,6,39,2,4,0.0021285749971866608,0.005777421873062849,0.0035547413863241673,0.0019859583117067814,0.003557499498128891
33,4,success,6,39,3,5,0.0023201326839625835,0.007225902751088142,0.0023920799139887094,0.0023129379842430353,0.003557499498128891
33,4,success,6,39,4,12,0.0024444886948913336,0.0041861399076879025,0.004186139442026615,0.0022703236900269985,0.003557499498128891
33,4,success,6,39,5,13,0.0025332437362521887,0.004839899484068155,0.004839899949729443,0.0023025779519230127,0.003557499498128891
33,4,success,6,39,6,14,0.003001584904268384,0.00480901263654232,0.004721454810351133,0.0028295975644141436,0.003557499498128891
33,4,success,6,39,7,15,0.003534771269187331,0.007820125669240952,0.007765039801597595,0.0031117447651922703,0.003557499498128891
34,4,success,7,40,0,2,0.0019538558553904295,0.0057567511685192585,0.0057567511685192585,0.0015735659981146455,0.003032049397006631
34,4,success,7,40,1,3,0.0019492765422910452,0.004326182883232832,0.003653962630778551,0.001778807956725359,0.003032049397006631
34,4,success,7,40,2,4,0.002715251175686717,0.0083151301369071,0.00831226259469986,0.002155550057068467,0.003032049397006631
34,4,success,7,40,3,5,0.0025815977714955807,0.006019935477524996,0.0036856874357908964,0.0024711887817829847,0.003032049397006631
34,4,success,7,40,4,12,0.0028134514577686787,0.0052872090600430965,0.005145899951457977,0.002580206608399749,0.003032049397006631
34,4,success,7,40,5,13,0.003185184905305505,0.006300531327724457,0.006022921297699213,0.0029014116153120995,0.003032049397006631
34,4,success,7,40,6,14,0.0037073635030537844,0.005348853301256895,0.005227114073932171,0.0035553881898522377,0.003032049397006631
34,4,success,7,40,7,15,0.003785854671150446,0.0072629270143806934,0.006474830210208893,0.003516956465318799,0.003032049397006631
35,4,success,8,41,0,2,0.002817473839968443,0.011291339062154293,0.011291339062154293,0.0019700874108821154,0.00732669560238719
35,4,success,8,41,1,3,0.004120205529034138,0.019074242562055588,0.019074242562055588,0.0026248020585626364,0.00732669560238719
35,4,success,8,41,2,4,0.0038992364425212145,0.012688267976045609,0.012627976946532726,0.003026362741366029,0.00732669560238719
35,4,success,8,41,3,5,0.004007007926702499,0.007607635110616684,0.007603323552757502,0.0036473763175308704,0.00732669560238719
35,4,success,8,41,4,12,0.005079994443804026,0.01176950242370367,0.011626440100371838,0.004425350576639175,0.00732669560238719
35,4,success,8,41,5,13,0.006488884799182415,0.012318824417889118,0.012083199806511402,0.005929453298449516,0.00732669560238719
35,4,success,8,41,6,14,0.006801370531320572,0.013307344168424606,0.013121197000145912,0.006169388070702553,0.00732669560238719
35,4,success,8,41,7,15,0.007222069427371025,0.013019816018640995,0.010928349569439888,0.006851441226899624,0.00732669560238719
36,7,success,-3,27,0,2,0.0016800460871309042,0.00480901263654232,0.0048090131022036076,0.00136714952532202,0.0024200903717428446
36,7,success,-3,27,1,3,0.0022502304054796696,0.00913490541279316,0.00913490541279316,0.0015617626486346126,0.0024200903717428446
36,7,success,-3,27,2,4,0.005248003639280796,0.03920111060142517,0.03916611894965172,0.00185619224794209,0.0024200903717428446
36,7,success,-3,27,3,5,0.00334470858797431,0.012865539640188217,0.012841192074120045,0.0023950606118887663,0.0024200903717428446
36,7,success,-3,27,4,12,0.002999430987983942,0.007642810698598623,0.007601659744977951,0.00253920815885067,0.0024200903717428446
36,7,success,-3,27,5,13,0.0029238336719572544,0.007731976453214884,0.007455994840711355,0.002470617648214102,0.0024200903717428446
36,7,success,-3,27,6,14,0.003135119564831257,0.007352646440267563,0.007164700888097286,0.0027321611996740103,0.0024200903717428446
36,7,success,-3,27,7,15,0.0032474452164024115,0.005950223654508591,0.005876217503100634,0.00298456777818501,0.0024200903717428446
37,7,success,-2,28,0,2,0.0017260388704016805,0.005097805988043547,0.005097805988043547,0.0013888620305806398,0.0012270325096324086
37,7,success,-2,28,1,3,0.0020264731720089912,0.0049555134028196335,0.004955513868480921,0.0017335693119093776,0.0012270325096324086
37,7,success,-2,28,2,4,0.0023759009782224894,0.006059410981833935,0.006059410981833935,0.002007549861446023,0.0012270325096324086
37,7,success,-2,28,3,5,0.0026517827063798904,0.006152149755507708,0.003992272075265646,0.0025177341885864735,0.0012270325096324086
37,7,success,-2,28,4,12,0.002253582002595067,0.004333066288381815,0.0035680935252457857,0.002122130710631609,0.0012270325096324086
37,7,success,-2,28,5,13,0.002413323847576976,0.004514951724559069,0.0038705021142959595,0.002267605857923627,0.0012270325096324086
37,7,success,-2,28,6,14,0.002567216055467725,0.0041215680539608,0.0036897435784339905,0.002454963279888034,0.0012270325096324086
37,7,success,-2,28,7,15,0.0027943395543843508,0.004298539366573095,0.0028842585161328316,0.0027853474020957947,0.0012270325096324086
38,7,success,-1,29,0,2,0.0014665325870737433,0.0028887109365314245,0.0028887109365314245,0.0013243146240711212,0.0013342458987608552
38,7,success,-1,29,1,3,0.0015255301259458065,0.004277689382433891,0.0024045065511018038,0.0014376325998455286,0.0013342458987608552
38,7,success,-1,29,2,4,0.0016814240952953696,0.005813418421894312,0.0020426269620656967,0.0016453039133921266,0.0013342458987608552
38,7,success,-1,29,3,5,0.0018851333297789097,0.0047088139690458775,0.0027836314402520657,0.001795283518731594,0.0013342458987608552
38,7,success,-1,29,4,12,0.0015842531574890018,0.0023920799139887094,0.0020881376694887877,0.0015338645316660404,0.0013342458987608552
38,7,success,-1,29,5,13,0.001729363575577736,0.0036539623979479074,0.002167110564187169,0.0016855888534337282,0.0013342458987608552
38,7,success,-1,29,6,14,0.0019985383842140436,0.0037979367189109325,0.002130165696144104,0.0019853755366057158,0.0013342458987608552
38,7,success,-1,29,7,15,0.002281471388414502,0.003996754065155983,0.0023558742832392454,0.002274031052365899,0.0013342458987608552
39,7,success,0,30,0,2,0.001735155819915235,0.00477792602032423,0.00477792602032423,0.0014308786485344172,0.0019684883300215006
39,7,success,0,30,1,3,0.0020681358873844147,0.004901088774204254,0.004901088774204254,0.0017848407151177526,0.0019684883300215006
39,7,success,0,30,2,4,0.0030112862586975098,0.01211882196366787,0.01211882196366787,0.002100532641634345,0.0019684883300215006
39,7,success,0,30,3,5,0.0031680322717875242,0.009430277161300182,0.009430276229977608,0.0025418074801564217,0.0019684883300215006
39,7,success,0,30,4,12,0.0023582640569657087,0.0044884709641337395,0.004374062642455101,0.002156684175133705,0.0019684883300215006
39,7,success,0,30,5,13,0.0023650892544537783,0.004721454810351133,0.004658479243516922,0.002135750139132142,0.0019684883300215006
39,7,success,0,30,6,14,0.002505482640117407,0.00537109375,0.005347161553800106,0.002221314236521721,0.0019684883300215006
39,7,success,0,30,7,15,0.0028572245500981808,0.005179004743695259,0.005062531679868698,0.0026366941165179014,0.0019684883300215006
40,7,success,1,31,0,2,0.0028231805190443993,0.008000961504876614,0.008000961504876614,0.002305402420461178,0.004315283615142107
40,7,success,1,31,1,3,0.0035561013501137495,0.013126958161592484,0.013126957230269909,0.0025990158319473267,0.004315283615142107
40,7,success,1,31,2,4,0.003938877489417791,0.013354291208088398,0.013354291208088398,0.002997335512191057,0.004315283615142107
40,7,success,1,31,3,5,0.004285875707864761,0.01149277575314045,0.01149277575314045,0.003565185936167836,0.004315283615142107
40,7,success,1,31,4,12,0.004513067658990622,0.008782277815043926,0.008782276883721352,0.00408614706248045,0.004315283615142107
40,7,success,1,31,5,13,0.004829974379390478,0.009480707347393036,0.005859375,0.004727034829556942,0.004315283615142107
40,7,success,1,31,6,14,0.005575686693191528,0.013092858716845512,0.00840780045837164,0.00529247522354126,0.004315283615142107
40,7,success,1,31,7,15,0.005209446419030428,0.011631961911916733,0.00632884819060564,0.0050975061021745205,0.004315283615142107
41,7,success,2,32,0,2,0.0014567604521289468,0.0028680029790848494,0.0028680027462542057,0.0013156363274902105,0.002823164686560631
41,7,success,2,32,1,3,0.0015543808694928885,0.0038909611757844687,0.0021547870710492134,0.001494340249337256,0.002823164686560631
41,7,success,2,32,2,4,0.001835980685427785,0.005480943247675896,0.0030155591666698456,0.0017180228605866432,0.002823164686560631
41,7,success,2,32,3,5,0.0018071539234369993,0.005155935417860746,0.0010766219347715378,0.0018802070990204811,0.002823164686560631
41,7,success,2,32,4,12,0.001790477312169969,0.0033385728020220995,0.0016233877977356315,0.0018071862868964672,0.002823164686560631
41,7,success,2,32,5,13,0.002031936775892973,0.003365246346220374,0.0024012974463403225,0.0019950007554143667,0.002823164686560631
41,7,success,2,32,6,14,0.0020670159719884396,0.0030688000842928886,0.0021123946644365788,0.002062477869912982,0.002823164686560631
41,7,success,2,32,7,15,0.0025551384314894676,0.004143203608691692,0.0018380784895271063,0.0026268446817994118,0.002823164686560631
42,7,success,3,33,0,2,0.0013631116598844528,0.001953125,0.001794059993699193,0.0013200168032199144,0.0018859573174268007
42,7,success,3,33,1,3,0.0014915987849235535,0.003097797278314829,0.0024168691597878933,0.0013990720035508275,0.0018859573174268007
42,7,success,3,33,2,4,0.0016318063717335463,0.004435034468770027,0.0013147376012057066,0.001663513365201652,0.0018859573174268007
42,7,success,3,33,3,5,0.0022043241187930107,0.005337697919458151,0.0053376974537968636,0.0018909868085756898,0.0018859573174268007
42,7,success,3,33,4,12,0.0016764436149969697,0.003571469336748123,0.0015297302743420005,0.0016911148559302092,0.0018859573174268007
42,7,success,3,33,5,13,0.0017556686652824283,0.003686442505568266,0.001819915371015668,0.0017492439365014434,0.0018859573174268007
42,7,success,3,33,6,14,0.001836229464970529,0.003201874205842614,0.0013848657254129648,0.0018813657807186246,0.0018859573174268007
42,7,success,3,33,7,15,0.0021065096370875835,0.00363761349581182,0.001393425976857543,0.0021778177469968796,0.0018859573174268007
43,7,success,4,34,0,2,0.00136549340095371,0.0021001771092414856,0.0021001771092414856,0.0012920249719172716,0.001970440847799182
43,7,success,4,34,1,3,0.0015589608810842037,0.004514951724559069,0.001779644750058651,0.001536892494186759,0.001970440847799182
43,7,success,4,34,2,4,0.0018397935200482607,0.005109484773129225,0.0011751980055123568,0.0019062529318034649,0.001970440847799182
43,7,success,4,34,3,5,0.002451100153848529,0.00699538504704833,0.005060204770416021,0.002190189203247428,0.001970440847799182
43,7,success,4,34,4,12,0.0018691550940275192,0.0037266449071466923,0.0016442807391285896,0.0018916423432528973,0.001970440847799182
43,7,success,4,34,5,13,0.00197802996262908,0.0040042041800916195,0.0024899800773710012,0.0019268346950411797,0.001970440847799182
43,7,success,4,34,6,14,0.0022396589629352093,0.004541278351098299,0.0030316696502268314,0.0021604576613754034,0.001970440847799182
43,7,success,4,34,7,15,0.0023693623952567577,0.004715138580650091,0.0021828939206898212,0.0023880088701844215,0.001970440847799182
44,7,success,5,35,0,2,0.0014330289559438825,0.0024656993336975574,0.0024656993336975574,0.0013297619298100471,0.0014838207280263305
44,7,success,5,35,1,3,0.0016204440034925938,0.004360490944236517,0.0027186349034309387,0.001510624890215695,0.0014838207280263305
44,7,success,5,35,2,4,0.0017034984193742275,0.005480943247675896,0.00103218131698668,0.0017706301296129823,0.0014838207280263305
44,7,success,5,35,3,5,0.0020019016228616238,0.005556546151638031,0.0010526097612455487,0.002096831100061536,0.0014838207280263305
44,7,success,5,35,4,12,0.001873363507911563,0.0030297054909169674,0.001975573133677244,0.0018631427083164454,0.0014838207280263305
44,7,success,5,35,5,13,0.0020180975552648306,0.00397432129830122,0.002609704155474901,0.0019589366856962442,0.0014838207280263305
44,7,success,5,35,6,14,0.0022493558935821056,0.0036783493123948574,0.002472532447427511,0.0022270383778959513,0.0014838207280263305
44,7,success,5,35,7,15,0.0024481795262545347,0.0038447303231805563,0.002148859668523073,0.002478111768141389,0.0014838207280263305
45,7,success,6,36,0,2,0.0014582326402887702,0.0021001771092414856,0.002071601804345846,0.001396895619109273,0.0020100604742765427
45,7,success,6,36,1,3,0.0018804575083777308,0.004846053197979927,0.00484605273231864,0.0015838977415114641,0.0020100604742765427
45,7,success,6,36,2,4,0.0019555501639842987,0.00490716565400362,0.0032000099308788776,0.0018311042804270983,0.0020100604742765427
45,7,success,6,36,3,5,0.0021876669488847256,0.005224837455898523,0.000982573488727212,0.00230817636474967,0.0020100604742765427
45,7,success,6,36,4,12,0.002013756660744548,0.003996754065155983,0.002615327248349786,0.0019535995088517666,0.0020100604742765427
45,7,success,6,36,5,13,0.002074064686894417,0.003936649300158024,0.0030232302378863096,0.0019791480153799057,0.0020100604742765427
45,7,success,6,36,6,14,0.0024798375088721514,0.0037505594082176685,0.0033076810650527477,0.0023970529437065125,0.0020100604742765427
45,7,success,6,36,7,15,0.0026023434475064278,0.006014982704073191,0.002639236394315958,0.0025986540131270885,0.0020100604742765427
46,7,success,7,37,0,2,0.0015110867097973824,0.002949962392449379,0.002949962392449379,0.0013671991182491183,0.0016690002521499991
46,7,success,7,37,1,3,0.001702024950645864,0.004759177099913359,0.0032388914842158556,0.0015483383322134614,0.0016690002521499991
46,7,success,7,37,2,4,0.002438013209030032,0.009793052449822426,0.00952555239200592,0.0017292590346187353,0.0016690002521499991
46,7,success,7,37,3,5,0.002268953248858452,0.006818476598709822,0.004803889896720648,0.0020154595840722322,0.0016690002521499991
46,7,success,7,37,4,12,0.002278546104207635,0.004985492676496506,0.004883731249719858,0.0020180277060717344,0.0016690002521499991
46,7,success,7,37,5,13,0.002454110188409686,0.005292842630296946,0.005250956863164902,0.0021744256373494864,0.0016690002521499991
46,7,success,7,37,6,14,0.002808724995702505,0.004815205931663513,0.004606158472597599,0.0026289820671081543,0.0016690002521499991
46,7,success,7,37,7,15,0.00294890021905303,0.004468507133424282,0.004391494207084179,0.0028046409133821726,0.0016690002521499991
47,7,success,8,38,0,2,0.001675897859968245,0.0038291960954666138,0.0038291960954666138,0.0014605678152292967,0.001991457771509886
47,7,success,8,38,1,3,0.001917871180921793,0.00477792602032423,0.004375281278043985,0.0016721300780773163,0.001991457771509886
47,7,success,8,38,2,4,0.0020181764848530293,0.00477792602032423,0.003054096596315503,0.001914584543555975,0.001991457771509886
47,7,success,8,38,3,5,0.002387356013059616,0.004931398667395115,0.0034215326886624098,0.0022839384619146585,0.001991457771509886
47,7,success,8,38,4,12,0.0020804130472242832,0.004179014358669519,0.002831488149240613,0.0020053053740411997,0.001991457771509886
47,7,success,8,38,5,13,0.0024079198483377695,0.00412879278883338,0.003892206819728017,0.0022594912443310022,0.001991457771509886
47,7,success,8,38,6,14,0.002594379708170891,0.003604693105444312,0.002888763789087534,0.0025649413000792265,0.001991457771509886
47,7,success,8,38,7,15,0.003033724380657077,0.006123015657067299,0.0040611266158521175,0.0029309841338545084,0.001991457771509886
48,8,success,-3,30,0,2,0.001994374906644225,0.0054262964986264706,0.005426296032965183,0.0016511824214830995,0.004114131443202496
48,8,success,-3,30,1,3,0.002123731654137373,0.005091956350952387,0.005091956816613674,0.0018269091378897429,0.004114131443202496
48,8,success,-3,30,2,4,0.0028932758141309023,0.010999883525073528,0.010999882593750954,0.0020826151594519615,0.004114131443202496
48,8,success,-3,30,3,5,0.0028832126408815384,0.006537318229675293,0.006537318229675293,0.0025178021751344204,0.004114131443202496
48,8,success,-3,30,4,12,0.002987815532833338,0.006482381839305162,0.006390649825334549,0.0026475321501493454,0.004114131443202496
48,8,success,-3,30,5,13,0.0031390967778861523,0.006253051105886698,0.006141915917396545,0.002838814863935113,0.004114131443202496
48,8,success,-3,30,6,14,0.0031497438903898,0.005264613777399063,0.005234341137111187,0.0029412838630378246,0.004114131443202496
48,8,success,-3,30,7,15,0.003379637375473976,0.005415300838649273,0.0053702532313764095,0.003180575557053089,0.004114131443202496
49,8,success,-2,31,0,2,0.005562801379710436,0.04498949274420738,0.01070327777415514,0.005048754159361124,0.2395075112581253
49,8,success,-2,31,1,3,0.00679284380748868,0.06042616069316864,0.01218503899872303,0.0062536257319152355,0.2395075112581253
49,8,success,-2,31,2,4,0.006520108785480261,0.05756854638457298,0.010859181173145771,0.006086201872676611,0.2395075112581253
49,8,success,-2,31,3,5,0.010966818779706955,0.16341088712215424,0.01870819926261902,0.010192681103944778,0.2395075112581253
49,8,success,-2,31,4,12,0.007445841562002897,0.08263718336820602,0.013333084993064404,0.006857116706669331,0.2395075112581253
49,8,success,-2,31,5,13,0.007515369448810816,0.06485231965780258,0.010257516987621784,0.007241155486553907,0.2395075112581253
49,8,success,-2,31,6,14,0.007038134150207043,0.0510680116713047,0.011952337808907032,0.006546713877469301,0.2395075112581253
49,8,success,-2,31,7,15,0.008380983956158161,0.08996342122554779,0.011262135580182076,0.008092868141829967,0.2395075112581253
50,8,success,-1,32,0,2,0.025846337899565697,0.09041579067707062,0.09041579067707062,0.01938939280807972,0.5841704607009888
50,8,success,-1,32,1,3,0.02915741130709648,0.0980406254529953,0.09803984314203262,0.022269167006015778,0.5841704607009888
50,8,success,-1,32,2,4,0.03611863777041435,0.20479804277420044,0.20474079251289368,0.01925642415881157,0.5841704607009888
50,8,success,-1,32,3,5,0.04740734025835991,0.2024327665567398,0.18639042973518372,0.0335090272128582,0.5841704607009888
50,8,success,-1,32,4,12,0.03059191256761551,0.07546394318342209,0.07543252408504486,0.026107855141162872,0.5841704607009888
50,8,success,-1,32,5,13,0.03538031131029129,0.08364871889352798,0.08362855017185211,0.03055548667907715,0.5841704607009888
50,8,success,-1,32,6,14,0.026138566434383392,0.05841546133160591,0.05841020867228508,0.022911401465535164,0.5841704607009888
50,8,success,-1,32,7,15,0.039639394730329514,0.08149653673171997,0.05760031193494797,0.03784330189228058,0.5841704607009888
51,8,success,0,33,0,2,0.004546830430626869,0.019614994525909424,0.019614994525909424,0.003040013834834099,0.017904508858919144
51,8,success,0,33,1,3,0.0055763013660907745,0.023409508168697357,0.023409510031342506,0.00379298091866076,0.017904508858919144
51,8,success,0,33,2,4,0.006264934781938791,0.02248348295688629,0.022473933175206184,0.0046440353617072105,0.017904508858919144
51,8,success,0,33,3,5,0.007145456504076719,0.023750754073262215,0.02373054064810276,0.005486947949975729,0.017904508858919144
51,8,success,0,33,4,12,0.006645509507507086,0.016150230541825294,0.01609688065946102,0.005700372625142336,0.017904508858919144
51,8,success,0,33,5,13,0.006822682451456785,0.017603537067770958,0.017514020204544067,0.005753548815846443,0.017904508858919144
51,8,success,0,33,6,14,0.007311887573450804,0.01624957099556923,0.016012685373425484,0.006441808305680752,0.017904508858919144
51,8,success,0,33,7,15,0.007220577448606491,0.015483212657272816,0.015185264870524406,0.006424109451472759,0.017904508858919144
52,8,success,1,34,0,2,0.001848213723860681,0.004521547816693783,0.004521547816693783,0.00158088025636971,0.00798296369612217
52,8,success,1,34,1,3,0.001959113171324134,0.004683429375290871,0.0035622778814285994,0.0017987968167290092,0.00798296369612217
52,8,success,1,34,2,4,0.0032298828009516,0.015301210805773735,0.015288935974240303,0.0020239774603396654,0.00798296369612217
52,8,success,1,34,3,5,0.0029755246359854937,0.007250606548041105,0.007108485791832209,0.0025622292887419462,0.00798296369612217
52,8,success,1,34,4,12,0.002969596302136779,0.005975213833153248,0.0040632085874676704,0.002860235283151269,0.00798296369612217
52,8,success,1,34,5,13,0.0031279181130230427,0.004979511257261038,0.004719252698123455,0.002968784887343645,0.00798296369612217
52,8,success,1,34,6,14,0.003357826266437769,0.0057670958340168,0.004275668878108263,0.0032660418655723333,0.00798296369612217
52,8,success,1,34,7,15,0.0038859862834215164,0.007096895482391119,0.005864250473678112,0.003688159864395857,0.00798296369612217
53,8,success,2,35,0,2,0.0018353862687945366,0.004796602297574282,0.004796602297574282,0.0015392645727843046,0.003970921039581299
53,8,success,2,35,1,3,0.002145174192264676,0.004833737853914499,0.004833738319575787,0.0018763178959488869,0.003970921039581299
53,8,success,2,35,2,4,0.0022696671076118946,0.005236233118921518,0.002618116792291403,0.002234822139143944,0.003970921039581299
53,8,success,2,35,3,5,0.002950573805719614,0.006426976062357426,0.006300531327724457,0.0026155782397836447,0.003970921039581299
53,8,success,2,35,4,12,0.00297905202023685,0.004925351589918137,0.0038756125140935183,0.002889395924285054,0.003970921039581299
53,8,success,2,35,5,13,0.002969924593344331,0.005270271562039852,0.0033652461133897305,0.0029303922783583403,0.003970921039581299
53,8,success,2,35,6,14,0.0028606955893337727,0.005086100194603205,0.0025371836964040995,0.0028930469416081905,0.003970921039581299
53,8,success,2,35,7,15,0.003762509673833847,0.005792876239866018,0.004186139442026615,0.0037201466038823128,0.003970921039581299
54,8,success,3,36,0,2,0.0020103338174521923,0.007008154410868883,0.0070081548765301704,0.0015105516649782658,0.003357460955157876
54,8,success,3,36,1,3,0.0021682297810912132,0.006371087860316038,0.006371087394654751,0.001747943926602602,0.003357460955157876
54,8,success,3,36,2,4,0.002395007759332657,0.006243511568754911,0.006241124123334885,0.0020103962160646915,0.003357460955157876
54,8,success,3,36,3,5,0.0026389791164547205,0.006054490804672241,0.005696904845535755,0.0023331858683377504,0.003357460955157876
54,8,success,3,36,4,12,0.002841576235368848,0.00473406258970499,0.0031914226710796356,0.0028065911028534174,0.003357460955157876
54,8,success,3,36,5,13,0.002976133720949292,0.00562053918838501,0.0035191834904253483,0.0029218285344541073,0.003357460955157876
54,8,success,3,36,6,14,0.0031032804399728775,0.005258949939161539,0.0034321043640375137,0.003070398233830929,0.003357460955157876
54,8,success,3,36,7,15,0.0036557784769684076,0.005818542558699846,0.003991461358964443,0.003622210118919611,0.003357460955157876
55,8,success,4,37,0,2,0.0016754816751927137,0.0030000503174960613,0.0030000503174960613,0.0015430247876793146,0.0038334219716489315
