target,band,split,model,variant,rows,positives,mixed_strata,mixed_snapshots,macro_snapshot_auc,auc_ci95_low,auc_ci95_high,pair_weighted_auc,brier
loop,next_9_12,heldout_snapshot,physical_action+token_current,shift_3,1691.0,161.0,44,20,0.653390459020237,0.5877105314697881,0.7173523855981188,0.6456266907123535,0.05802189383514313
loop,next_9_12,heldout_snapshot,physical+token_current,shift_3,1691.0,161.0,44,20,0.5900715229025371,0.5105283523117319,0.6710277861426931,0.5644724977457168,0.06733604447989507
loop,next_9_12,heldout_snapshot,moe_token_history,aligned,1691.0,161.0,44,20,0.671793399110918,0.589894010322079,0.7537013872154269,0.6393146979260595,0.08049189525615268
loop,next_9_12,heldout_snapshot,physical_action+token_history,aligned,1691.0,161.0,44,20,0.7679886879788052,0.7053417927958116,0.8307345286155404,0.7466185752930569,0.051146935893945936
loop,next_9_12,heldout_snapshot,physical+token_history,aligned,1691.0,161.0,44,20,0.752269449475316,0.68201156623089,0.8212049968082527,0.7276825969341749,0.05755519782744799
loop,next_9_12,heldout_snapshot,physical_action+token_history,shift_1,1691.0,161.0,44,20,0.6249314035788605,0.5439313084703167,0.7054168351941893,0.6095581605049594,0.06259102495891045
loop,next_9_12,heldout_snapshot,physical+token_history,shift_1,1691.0,161.0,44,20,0.593941004444315,0.5086697804948328,0.6802523095824106,0.5608656447249775,0.06688382260387558
loop,next_9_12,heldout_snapshot,physical_action+token_history,shift_2,1691.0,161.0,44,20,0.6296185365574678,0.5628265620526727,0.6926172581108851,0.6149684400360685,0.06183199853339468
loop,next_9_12,heldout_snapshot,physical+token_history,shift_2,1691.0,161.0,44,20,0.6003064982372825,0.5253850984026761,0.6844234091318094,0.563570784490532,0.06830455548324393
loop,next_9_12,heldout_snapshot,physical_action+token_history,shift_3,1691.0,161.0,44,20,0.6032252990086069,0.5238726816808043,0.6809914122753661,0.5843101893597836,0.06496261608202998
loop,next_9_12,heldout_snapshot,physical+token_history,shift_3,1691.0,161.0,44,20,0.5612171308837592,0.47887839743128036,0.647460850742257,0.527502254283138,0.06965057818615215
loop,next_9_12,heldout_worker,rate_only,aligned,1691.0,161.0,44,20,0.5,0.5,0.5,0.5,0.09417635942055107
loop,next_9_12,heldout_worker,physical_action,aligned,1691.0,161.0,44,20,0.7075673845162004,0.6510536423894006,0.7650151876540042,0.6934174932371506,0.06791564894214579
loop,next_9_12,heldout_worker,physical,aligned,1691.0,161.0,44,20,0.6777920112912582,0.5873380374044911,0.7588272274585179,0.6474301172227231,0.07313288123449456
loop,next_9_12,heldout_worker,moe_aggregate_current,aligned,1691.0,161.0,44,20,0.6534789338096971,0.5878135052586666,0.7218301403988747,0.6239855725879171,0.09122300386374005
loop,next_9_12,heldout_worker,physical_action+aggregate_current,aligned,1691.0,161.0,44,20,0.735175217844747,0.6890693049603583,0.7871997060749729,0.7141568981064021,0.06912268094706567
loop,next_9_12,heldout_worker,physical+aggregate_current,aligned,1691.0,161.0,44,20,0.7239201242172252,0.6570793161331258,0.7889874454885768,0.6934174932371506,0.07294383265707273
loop,next_9_12,heldout_worker,physical_action+aggregate_current,shift_1,1691.0,161.0,44,20,0.6461566389214226,0.558871157432727,0.7348653979944663,0.6194770063119928,0.07243274605958587
loop,next_9_12,heldout_worker,physical+aggregate_current,shift_1,1691.0,161.0,44,20,0.6238626112091722,0.5387710927371664,0.7033486064530101,0.5888187556357078,0.07617780697757612
loop,next_9_12,heldout_worker,physical_action+aggregate_current,shift_2,1691.0,161.0,44,20,0.702489470318158,0.6373736757867986,0.7670259004501498,0.6844003606853021,0.06966987416432317
loop,next_9_12,heldout_worker,physical+aggregate_current,shift_2,1691.0,161.0,44,20,0.6564094025109755,0.5815416117907619,0.7334143937497029,0.6311992786293958,0.07288122865618002
loop,next_9_12,heldout_worker,physical_action+aggregate_current,shift_3,1691.0,161.0,44,20,0.5811609448456357,0.49916563072624776,0.6620047057213725,0.5617673579801623,0.07479602860666697
loop,next_9_12,heldout_worker,physical+aggregate_current,shift_3,1691.0,161.0,44,20,0.5173780543376107,0.4319779322878117,0.6065300559018101,0.49684400360685305,0.07884124986158858
loop,next_9_12,heldout_worker,moe_token_current,aligned,1691.0,161.0,44,20,0.5689141053118764,0.48816981273621485,0.6458235489947629,0.5608656447249775,0.09455744589824389
loop,next_9_12,heldout_worker,physical_action+token_current,aligned,1691.0,161.0,44,20,0.7007698080168133,0.6333676385892341,0.7715523327733486,0.6771866546438232,0.07289082111540901
loop,next_9_12,heldout_worker,physical+token_current,aligned,1691.0,161.0,44,20,0.6800356389831373,0.6120905862207745,0.7504348888079386,0.6510369702434626,0.07348787017696216
loop,next_9_12,heldout_worker,physical_action+token_current,shift_1,1691.0,161.0,44,20,0.6567811400259236,0.5794486481441652,0.7352593598588734,0.6366095581605049,0.07379382776648648
loop,next_9_12,heldout_worker,physical+token_current,shift_1,1691.0,161.0,44,20,0.5893081614042668,0.5088323441422549,0.6726505366963338,0.5536519386834986,0.07559324522743623
loop,next_9_12,heldout_worker,physical_action+token_current,shift_2,1691.0,161.0,44,20,0.6712314312984241,0.5998784695103241,0.7453463367789236,0.6645626690712354,0.07182495833632428
loop,next_9_12,heldout_worker,physical+token_current,shift_2,1691.0,161.0,44,20,0.6585582471881033,0.5803333140221892,0.7410103531972109,0.6131650135256989,0.0735236873364147
loop,next_9_12,heldout_worker,physical_action+token_current,shift_3,1691.0,161.0,44,20,0.6151900859517045,0.5446691094441475,0.691199117375397,0.5987376014427412,0.0752741041324006
loop,next_9_12,heldout_worker,physical+token_current,shift_3,1691.0,161.0,44,20,0.6288504433971718,0.5462714066899983,0.7152657654606381,0.5915238954012624,0.07462948739338604
loop,next_9_12,heldout_worker,moe_token_history,aligned,1691.0,161.0,44,20,0.6412046559117035,0.5764581466600546,0.7079758304506024,0.6212804328223624,0.09663504610428877
loop,next_9_12,heldout_worker,physical_action+token_history,aligned,1691.0,161.0,44,20,0.7356302521533122,0.6730172179498545,0.7958747604234707,0.7132551848512173,0.06815840407726177
loop,next_9_12,heldout_worker,physical+token_history,aligned,1691.0,161.0,44,20,0.7481205788597073,0.6901860578183949,0.8063629481783903,0.7195671776375113,0.07079732148173006
loop,next_9_12,heldout_worker,physical_action+token_history,shift_1,1691.0,161.0,44,20,0.5926256896929458,0.5022323224981395,0.68271012389937,0.5626690712353472,0.08133438982425717
loop,next_9_12,heldout_worker,physical+token_history,shift_1,1691.0,161.0,44,20,0.5855357900646603,0.49840652393365703,0.6704219846081687,0.5401262398557258,0.08031338376223578
loop,next_9_12,heldout_worker,physical_action+token_history,shift_2,1691.0,161.0,44,20,0.5907669973610915,0.5231057904287849,0.6622186416817116,0.5770964833183048,0.08027447009627818
loop,next_9_12,heldout_worker,physical+token_history,shift_2,1691.0,161.0,44,20,0.5984442746892278,0.5201255225836608,0.6800400053624044,0.563570784490532,0.07923976933945014
loop,next_9_12,heldout_worker,physical_action+token_history,shift_3,1691.0,161.0,44,20,0.5453619003043181,0.47018082490621194,0.627687278592024,0.5175834084761046,0.08461216471330597
loop,next_9_12,heldout_worker,physical+token_history,shift_3,1691.0,161.0,44,20,0.5706316847137611,0.48580059575470624,0.6643196899570543,0.5293056807935077,0.08160355390454421
static,next_1_4,heldout_snapshot,rate_only,aligned,2463.0,16.0,7,7,0.5,0.5,0.5,0.5,0.006469170055288325
static,next_1_4,heldout_snapshot,physical_action,aligned,2463.0,16.0,7,7,0.9010703582132153,0.8215593929879644,0.9654345654345654,0.8786407766990292,0.00545832302103831
static,next_1_4,heldout_snapshot,physical,aligned,2463.0,16.0,7,7,0.8014604443175871,0.6964874411302983,0.9027639027639027,0.7912621359223301,0.006059801049145617
static,next_1_4,heldout_snapshot,moe_aggregate_current,aligned,2463.0,16.0,7,7,0.2721326292754864,0.15305920270205986,0.390419104704819,0.32038834951456313,0.00649802618141982
static,next_1_4,heldout_snapshot,physical_action+aggregate_current,aligned,2463.0,16.0,7,7,0.8586722801008515,0.7531135531135531,0.9515151515151515,0.8349514563106796,0.005589210917327716
static,next_1_4,heldout_snapshot,physical+aggregate_current,aligned,2463.0,16.0,7,7,0.7420674563531707,0.6175824175824175,0.8639455782312925,0.7087378640776699,0.006226214605536366
static,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_1,2463.0,16.0,7,7,0.878333571190714,0.7970695970695971,0.9535250463821894,0.8543689320388349,0.005842118818750699
static,next_1_4,heldout_snapshot,physical+aggregate_current,shift_1,2463.0,16.0,7,7,0.7984634413205843,0.7000856286570574,0.9047619047619049,0.7766990291262136,0.006125453895052526
static,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_2,2463.0,16.0,7,7,0.8977260834403692,0.8253565482136911,0.9636363636363636,0.8737864077669902,0.005744006713966161
static,next_1_4,heldout_snapshot,physical+aggregate_current,shift_2,2463.0,16.0,7,7,0.7431853860425289,0.6450168878740307,0.8352980352980354,0.7669902912621359,0.006169549039024467
static,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_3,2463.0,16.0,7,7,0.9070239284524998,0.8336330336330336,0.9744897959183673,0.883495145631068,0.005360868327434581
static,next_1_4,heldout_snapshot,physical+aggregate_current,shift_3,2463.0,16.0,7,7,0.7919770705484991,0.6847032729175587,0.9084249084249085,0.7718446601941747,0.006041937285322355
static,next_1_4,heldout_snapshot,moe_token_current,aligned,2463.0,16.0,7,7,0.70593216307502,0.579579230293516,0.8220160791589365,0.6941747572815534,0.006502677094100184
static,next_1_4,heldout_snapshot,physical_action+token_current,aligned,2463.0,16.0,7,7,0.8727653299081871,0.8059940059940061,0.9432282003710576,0.8446601941747572,0.005653721865851723
static,next_1_4,heldout_snapshot,physical+token_current,aligned,2463.0,16.0,7,7,0.820322534608249,0.7400694543551686,0.9102231102231102,0.7912621359223301,0.006148961083994592
static,next_1_4,heldout_snapshot,physical_action+token_current,shift_1,2463.0,16.0,7,7,0.9046144331858618,0.8176151229722659,0.9743589743589743,0.8689320388349514,0.005709880531240679
static,next_1_4,heldout_snapshot,physical+token_current,shift_1,2463.0,16.0,7,7,0.8028756957328386,0.7212121212121213,0.8885899814471244,0.7621359223300971,0.005940730328820587
static,next_1_4,heldout_snapshot,physical_action+token_current,shift_2,2463.0,16.0,7,7,0.8186836972551258,0.7405308976737548,0.9018315018315018,0.8058252427184466,0.005824971060633445
static,next_1_4,heldout_snapshot,physical+token_current,shift_2,2463.0,16.0,7,7,0.6552471338185624,0.4586080586080586,0.8085961657390228,0.6796116504854369,0.006204058003664192
static,next_1_4,heldout_snapshot,physical_action+token_current,shift_3,2463.0,16.0,7,7,0.8078421578421578,0.6950133200133198,0.9140730103230102,0.7961165048543689,0.005929591395707158
static,next_1_4,heldout_snapshot,physical+token_current,shift_3,2463.0,16.0,7,7,0.7231268731268733,0.5978021978021978,0.8561938061938061,0.7184466019417476,0.00622584044249797
static,next_1_4,heldout_snapshot,moe_token_history,aligned,2463.0,16.0,7,7,0.8967817896389326,0.849162742019885,0.9421245421245422,0.8689320388349514,0.005663564379409382
static,next_1_4,heldout_snapshot,physical_action+token_history,aligned,2463.0,16.0,7,7,0.8887755102040815,0.8315018315018314,0.9495238095238085,0.8543689320388349,0.005536416217133571
static,next_1_4,heldout_snapshot,physical+token_history,aligned,2463.0,16.0,7,7,0.8944365158650872,0.8359592788164216,0.9532933732933726,0.8689320388349514,0.005583086136326111
static,next_1_4,heldout_snapshot,physical_action+token_history,shift_1,2463.0,16.0,7,7,0.7395889824461254,0.6236878597592883,0.8476190476190476,0.7184466019417476,0.006231085749996338
static,next_1_4,heldout_snapshot,physical+token_history,shift_1,2463.0,16.0,7,7,0.6203986489700776,0.46288949146092,0.7564625850340135,0.5825242718446602,0.006383502866071877
static,next_1_4,heldout_snapshot,physical_action+token_history,shift_2,2463.0,16.0,7,7,0.6866276580562294,0.5773635887921603,0.8019789734075449,0.7184466019417476,0.005720506714788983
static,next_1_4,heldout_snapshot,physical+token_history,shift_2,2463.0,16.0,7,7,0.5252152609295465,0.34612768184196746,0.6676728033870891,0.5728155339805825,0.006121700153691505
static,next_1_4,heldout_snapshot,physical_action+token_history,shift_3,2463.0,16.0,7,7,0.7763688692260121,0.6673992673992674,0.8731506588649447,0.7912621359223301,0.00590537207848634
static,next_1_4,heldout_snapshot,physical+token_history,shift_3,2463.0,16.0,7,7,0.6690071832928977,0.5655677655677656,0.7801531801531801,0.6747572815533981,0.006063305027620176
static,next_1_4,heldout_worker,rate_only,aligned,2463.0,16.0,7,7,0.5,0.5,0.5,0.5,0.006480757419051988
static,next_1_4,heldout_worker,physical_action,aligned,2463.0,16.0,7,7,0.8862304362304362,0.7912087912087912,0.9695637695637694,0.8689320388349514,0.005559726247619895
static,next_1_4,heldout_worker,physical,aligned,2463.0,16.0,7,7,0.7946006374577802,0.6795823224394653,0.9073593073593074,0.7864077669902912,0.00610291885090778
static,next_1_4,heldout_worker,moe_aggregate_current,aligned,2463.0,16.0,7,7,0.32053898482469906,0.23809523809523808,0.3934589220303506,0.3300970873786408,0.006509822454657866
static,next_1_4,heldout_worker,physical_action+aggregate_current,aligned,2463.0,16.0,7,7,0.7888064316635744,0.6796441653584511,0.8979686979686978,0.7815533980582524,0.005856708781320077
static,next_1_4,heldout_worker,physical+aggregate_current,aligned,2463.0,16.0,7,7,0.6300437657580514,0.45416012558869706,0.8022527472527464,0.6213592233009708,0.006340579137189952
static,next_1_4,heldout_worker,physical_action+aggregate_current,shift_1,2463.0,16.0,7,7,0.8836211407639979,0.7957090528519101,0.9605442176870749,0.8689320388349514,0.006123366344253707
static,next_1_4,heldout_worker,physical+aggregate_current,shift_1,2463.0,16.0,7,7,0.7517767946339377,0.5991341991341991,0.8926506826506826,0.7621359223300971,0.006286853249117635
static,next_1_4,heldout_worker,physical_action+aggregate_current,shift_2,2463.0,16.0,7,7,0.863053613053613,0.7978521478521479,0.9267399267399268,0.8495145631067961,0.005925212238406838
static,next_1_4,heldout_worker,physical+aggregate_current,shift_2,2463.0,16.0,7,7,0.7587412587412589,0.6538461538461539,0.8483516483516483,0.7669902912621359,0.006300437777097063
static,next_1_4,heldout_worker,physical_action+aggregate_current,shift_3,2463.0,16.0,7,7,0.8533966033966035,0.7661338661338661,0.9406593406593408,0.8155339805825242,0.005853037757876504
static,next_1_4,heldout_worker,physical+aggregate_current,shift_3,2463.0,16.0,7,7,0.78719375862233,0.6867608581894296,0.8909090909090909,0.7669902912621359,0.006278345368920869
static,next_1_4,heldout_worker,moe_token_current,aligned,2463.0,16.0,7,7,0.5292754864183437,0.39554730983302416,0.6879120879120879,0.529126213592233,0.006637235548397009
static,next_1_4,heldout_worker,physical_action+token_current,aligned,2463.0,16.0,7,7,0.8440178868750297,0.7674182959897244,0.9135531135531135,0.8349514563106796,0.005851108071387967
static,next_1_4,heldout_worker,physical+token_current,aligned,2463.0,16.0,7,7,0.6822439465296608,0.5394391322962752,0.8349650349650349,0.6844660194174758,0.006286395348260851
static,next_1_4,heldout_worker,physical_action+token_current,shift_1,2463.0,16.0,7,7,0.8565006422149279,0.7837495837495838,0.9364207221350078,0.8106796116504854,0.006110565778873282
static,next_1_4,heldout_worker,physical+token_current,shift_1,2463.0,16.0,7,7,0.8100661243518388,0.7110413396127682,0.9090909090909092,0.7621359223300971,0.006309565388834672
static,next_1_4,heldout_worker,physical_action+token_current,shift_2,2463.0,16.0,7,7,0.8069359212216357,0.7429870129870132,0.8676656676656679,0.7961165048543689,0.006072556583023197
static,next_1_4,heldout_worker,physical+token_current,shift_2,2463.0,16.0,7,7,0.6958327386898817,0.5893304314732887,0.7893439893439894,0.6844660194174758,0.006331217561917285
static,next_1_4,heldout_worker,physical_action+token_current,shift_3,2463.0,16.0,7,7,0.8441249226963512,0.728609485752343,0.9493173493173492,0.8155339805825242,0.0058671098990136315
static,next_1_4,heldout_worker,physical+token_current,shift_3,2463.0,16.0,7,7,0.7221778221778221,0.5763902763902763,0.8800865800865801,0.7135922330097088,0.006282589648961935
static,next_1_4,heldout_worker,moe_token_history,aligned,2463.0,16.0,7,7,0.8889491460920033,0.8037676609105181,0.956976356976357,0.8689320388349514,0.00568602507809948
static,next_1_4,heldout_worker,physical_action+token_history,aligned,2463.0,16.0,7,7,0.863053613053613,0.7914847652347651,0.9311355311355312,0.8495145631067961,0.005740273669084608
static,next_1_4,heldout_worker,physical+token_history,aligned,2463.0,16.0,7,7,0.8345345131059416,0.7329384900813471,0.9258741258741259,0.8155339805825242,0.00584718975915563
static,next_1_4,heldout_worker,physical_action+token_history,shift_1,2463.0,16.0,7,7,0.7654964083535513,0.6165691451405737,0.8839826839826842,0.7330097087378641,0.006222523696610758
static,next_1_4,heldout_worker,physical+token_history,shift_1,2463.0,16.0,7,7,0.5805432662575521,0.4059654631083202,0.752504638218924,0.5436893203883495,0.0063317626651169375
static,next_1_4,heldout_worker,physical_action+token_history,shift_2,2463.0,16.0,7,7,0.709219352076495,0.6400837257980115,0.7878787878787878,0.7184466019417476,0.00620818849625962
static,next_1_4,heldout_worker,physical+token_history,shift_2,2463.0,16.0,7,7,0.6052399980971409,0.4946580800152228,0.7271395271395272,0.6116504854368932,0.006308990535157889
static,next_1_4,heldout_worker,physical_action+token_history,shift_3,2463.0,16.0,7,7,0.814050235478807,0.7224751439037155,0.9086865515436944,0.7864077669902912,0.005959278979189657
static,next_1_4,heldout_worker,physical+token_history,shift_3,2463.0,16.0,7,7,0.6597759383473668,0.4864468864468864,0.8080636030636029,0.6601941747572816,0.006206372193933914
static,next_5_8,heldout_snapshot,rate_only,aligned,2447.0,43.0,14,10,0.5,0.5,0.5,0.5,0.017334347273865635
static,next_5_8,heldout_snapshot,physical_action,aligned,2447.0,43.0,14,10,0.9163295464339812,0.8605375726001516,0.9622001047668937,0.8871681415929203,0.011722406462195389
static,next_5_8,heldout_snapshot,physical,aligned,2447.0,43.0,14,10,0.7795981165484033,0.6794767107008045,0.8828130081300813,0.7323008849557522,0.015514505681709877
static,next_5_8,heldout_snapshot,moe_aggregate_current,aligned,2447.0,43.0,14,10,0.5773527489242938,0.37190617125751907,0.7554921866681998,0.6327433628318584,0.01706042441027085
static,next_5_8,heldout_snapshot,physical_action+aggregate_current,aligned,2447.0,43.0,14,10,0.8910382101044689,0.8493466684188656,0.9341645062297363,0.8849557522123894,0.012408115302576586
static,next_5_8,heldout_snapshot,physical+aggregate_current,aligned,2447.0,43.0,14,10,0.744487262690108,0.5735914750097699,0.8766751694933044,0.7654867256637168,0.015141780156721407
static,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_1,2447.0,43.0,14,10,0.9215618699612873,0.8626629152574546,0.9690476190476192,0.8871681415929203,0.012071595715392815
static,next_5_8,heldout_snapshot,physical+aggregate_current,shift_1,2447.0,43.0,14,10,0.7528977831236069,0.6536578306357784,0.8574022075779765,0.6991150442477876,0.016271354546730454
static,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_2,2447.0,43.0,14,10,0.9123810556065599,0.8848870321005275,0.9450794683049727,0.9026548672566371,0.011713048094960953
static,next_5_8,heldout_snapshot,physical+aggregate_current,shift_2,2447.0,43.0,14,10,0.711234118111592,0.6035456748977428,0.8178280687208767,0.6946902654867256,0.016127613970758348
static,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_3,2447.0,43.0,14,10,0.9235711409998932,0.871480953785348,0.9688571428571429,0.8871681415929203,0.01176821617629308
static,next_5_8,heldout_snapshot,physical+aggregate_current,shift_3,2447.0,43.0,14,10,0.7369811710103555,0.6588529541092715,0.8257915238594128,0.6902654867256637,0.01618177150406529
static,next_5_8,heldout_snapshot,moe_token_current,aligned,2447.0,43.0,14,10,0.4723854770189175,0.2940481956647983,0.6398766257944465,0.5464601769911505,0.01734594503171919
static,next_5_8,heldout_snapshot,physical_action+token_current,aligned,2447.0,43.0,14,10,0.9005679314744206,0.8457142857142858,0.9520540699382897,0.8738938053097345,0.01255888521335889
static,next_5_8,heldout_snapshot,physical+token_current,aligned,2447.0,43.0,14,10,0.6711705611011434,0.5089136294914547,0.8091800517299211,0.7079646017699115,0.01599308625083497
static,next_5_8,heldout_snapshot,physical_action+token_current,shift_1,2447.0,43.0,14,10,0.9293313698159806,0.8881614870328153,0.9679809108676286,0.9048672566371682,0.011867199318228227
static,next_5_8,heldout_snapshot,physical+token_current,shift_1,2447.0,43.0,14,10,0.7699450150244973,0.6756614231505632,0.8680177567412506,0.7190265486725663,0.015989032112793403
static,next_5_8,heldout_snapshot,physical_action+token_current,shift_2,2447.0,43.0,14,10,0.8722482961183724,0.8157763330806435,0.9315873015873016,0.8517699115044248,0.012987230699964608
static,next_5_8,heldout_snapshot,physical+token_current,shift_2,2447.0,43.0,14,10,0.7116019704734201,0.6283094744402038,0.8020107374911958,0.6792035398230089,0.016088016497016026
static,next_5_8,heldout_snapshot,physical_action+token_current,shift_3,2447.0,43.0,14,10,0.8985263739399351,0.8405033350794481,0.9512564543889844,0.8716814159292036,0.012747333419224996
static,next_5_8,heldout_snapshot,physical+token_current,shift_3,2447.0,43.0,14,10,0.6699615126668366,0.5440163388543823,0.7805651789859027,0.672566371681416,0.01641466560603873
static,next_5_8,heldout_snapshot,moe_token_history,aligned,2447.0,43.0,14,10,0.7979171568869023,0.6756326806544464,0.899837649416025,0.8097345132743363,0.015124204416065672
static,next_5_8,heldout_snapshot,physical_action+token_history,aligned,2447.0,43.0,14,10,0.8685725212621429,0.823519322251892,0.9181003694219386,0.8539823008849557,0.013135960624455155
static,next_5_8,heldout_snapshot,physical+token_history,aligned,2447.0,43.0,14,10,0.7877845603998583,0.6618750577361204,0.8950947714772131,0.7853982300884956,0.015340066264310084
static,next_5_8,heldout_snapshot,physical_action+token_history,shift_1,2447.0,43.0,14,10,0.9147409655792285,0.8525408608123348,0.9684552845528455,0.8827433628318584,0.011942975610891119
static,next_5_8,heldout_snapshot,physical+token_history,shift_1,2447.0,43.0,14,10,0.559723598935458,0.4598894409937888,0.6622955020607603,0.5707964601769911,0.01664537961346876
static,next_5_8,heldout_snapshot,physical_action+token_history,shift_2,2447.0,43.0,14,10,0.8646374327284393,0.80136459071655,0.9237674507554026,0.8451327433628318,0.01266273354326784
static,next_5_8,heldout_snapshot,physical+token_history,shift_2,2447.0,43.0,14,10,0.5354104393131786,0.4326208918489694,0.6281536636420956,0.588495575221239,0.01657773843521945
static,next_5_8,heldout_snapshot,physical_action+token_history,shift_3,2447.0,43.0,14,10,0.8897960523607331,0.8297851335656213,0.9474518142255434,0.8650442477876106,0.013145390786579534
static,next_5_8,heldout_snapshot,physical+token_history,shift_3,2447.0,43.0,14,10,0.4810991038841017,0.36751934506698203,0.5847149043074282,0.5199115044247787,0.017262482244316823
static,next_5_8,heldout_worker,rate_only,aligned,2447.0,43.0,14,10,0.5,0.5,0.5,0.5,0.017532722944978475
static,next_5_8,heldout_worker,physical_action,aligned,2447.0,43.0,14,10,0.8820164512009558,0.8291036428093833,0.9338013376335216,0.8628318584070797,0.014914679822770626
static,next_5_8,heldout_worker,physical,aligned,2447.0,43.0,14,10,0.6711181614809488,0.5248900546892918,0.8234660723639899,0.6106194690265486,0.017078341595010822
static,next_5_8,heldout_worker,moe_aggregate_current,aligned,2447.0,43.0,14,10,0.462148772690114,0.30030313772891903,0.6183688665521551,0.5265486725663717,0.01798843678069142
static,next_5_8,heldout_worker,physical_action+aggregate_current,aligned,2447.0,43.0,14,10,0.8453965696650156,0.7795573633624534,0.9124267671098473,0.827433628318584,0.01625507948542241
static,next_5_8,heldout_worker,physical+aggregate_current,aligned,2447.0,43.0,14,10,0.56119949595889,0.3922498991573018,0.7182639800275686,0.5929203539823009,0.017730755587719988
static,next_5_8,heldout_worker,physical_action+aggregate_current,shift_1,2447.0,43.0,14,10,0.8648300803070891,0.7931171579211864,0.933215758048099,0.831858407079646,0.016161086952963855
static,next_5_8,heldout_worker,physical+aggregate_current,shift_1,2447.0,43.0,14,10,0.6421919958275762,0.49965318748863047,0.7831240010793056,0.5398230088495575,0.0182596233468974
static,next_5_8,heldout_worker,physical_action+aggregate_current,shift_2,2447.0,43.0,14,10,0.8776922428896518,0.8316404684941857,0.9282607727075548,0.8672566371681416,0.016179033729063402
static,next_5_8,heldout_worker,physical+aggregate_current,shift_2,2447.0,43.0,14,10,0.6360960483858376,0.505125394569238,0.7765756895176525,0.5641592920353983,0.017912338166250343
static,next_5_8,heldout_worker,physical_action+aggregate_current,shift_3,2447.0,43.0,14,10,0.863647481710917,0.7962815831269329,0.9302554488519142,0.8539823008849557,0.015999329830828895
static,next_5_8,heldout_worker,physical+aggregate_current,shift_3,2447.0,43.0,14,10,0.5833313948618795,0.4916171191051131,0.695017055496642,0.5420353982300885,0.01820610389525573
static,next_5_8,heldout_worker,moe_token_current,aligned,2447.0,43.0,14,10,0.5159370550423682,0.3318246027588615,0.6881886406594413,0.5486725663716814,0.018463544565218263
static,next_5_8,heldout_worker,physical_action+token_current,aligned,2447.0,43.0,14,10,0.8365802978616481,0.7472545569339926,0.914239256678281,0.8362831858407079,0.016039094760212806
static,next_5_8,heldout_worker,physical+token_current,aligned,2447.0,43.0,14,10,0.584514883500066,0.44280873005352733,0.7061649579685201,0.6128318584070797,0.01744922394572983
static,next_5_8,heldout_worker,physical_action+token_current,shift_1,2447.0,43.0,14,10,0.8693039328956486,0.802637266228982,0.9358686422709471,0.8451327433628318,0.016199665759607764
static,next_5_8,heldout_worker,physical+token_current,shift_1,2447.0,43.0,14,10,0.619830849226325,0.4992331351310408,0.7417134915970501,0.5575221238938053,0.01774157303921629
static,next_5_8,heldout_worker,physical_action+token_current,shift_2,2447.0,43.0,14,10,0.8659227953575652,0.8144252108165023,0.9204137341670879,0.8517699115044248,0.016396333589759296
static,next_5_8,heldout_worker,physical+token_current,shift_2,2447.0,43.0,14,10,0.5681073735430537,0.4781641708136896,0.6702794693354542,0.5287610619469026,0.017951976589149453
static,next_5_8,heldout_worker,physical_action+token_current,shift_3,2447.0,43.0,14,10,0.8493267300885611,0.7778371307377671,0.9180827596098681,0.827433628318584,0.016774879461262077
static,next_5_8,heldout_worker,physical+token_current,shift_3,2447.0,43.0,14,10,0.5553520525063441,0.43462209046380945,0.6899918314562598,0.5,0.018100174478381602
static,next_5_8,heldout_worker,moe_token_history,aligned,2447.0,43.0,14,10,0.7514458291683119,0.5647791625016453,0.8855784587625866,0.7743362831858407,0.01602460564673713
static,next_5_8,heldout_worker,physical_action+token_history,aligned,2447.0,43.0,14,10,0.8205355337423015,0.7063118994611988,0.9095376209884227,0.834070796460177,0.015931113400129194
static,next_5_8,heldout_worker,physical+token_history,aligned,2447.0,43.0,14,10,0.7345126288114636,0.5646392967669293,0.8573819041884855,0.75,0.017054481130939405
static,next_5_8,heldout_worker,physical_action+token_history,shift_1,2447.0,43.0,14,10,0.8405854208126755,0.7355757354418938,0.9319842132505175,0.7876106194690266,0.01646133891237447
static,next_5_8,heldout_worker,physical+token_history,shift_1,2447.0,43.0,14,10,0.5077092167082713,0.4356153179044513,0.5750588014584216,0.504424778761062,0.01750395724141726
static,next_5_8,heldout_worker,physical_action+token_history,shift_2,2447.0,43.0,14,10,0.8243926338084753,0.772157122658183,0.8819816837516201,0.8252212389380531,0.01674772669280324
static,next_5_8,heldout_worker,physical+token_history,shift_2,2447.0,43.0,14,10,0.4840448253651884,0.4433712118660979,0.5288780172424282,0.5022123893805309,0.017785258342891866
static,next_5_8,heldout_worker,physical_action+token_history,shift_3,2447.0,43.0,14,10,0.7931087583176215,0.7281082091584031,0.8647133131830458,0.7676991150442478,0.017163104029486443
static,next_5_8,heldout_worker,physical+token_history,shift_3,2447.0,43.0,14,10,0.4580531275229687,0.38663939807099934,0.5365900839382376,0.4424778761061947,0.018008073437339494
