target,band,split,model,variant,snapshot_key,worker,mixed_strata,pairs,auc
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w00_s000,0,1,55,1.0
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w00_s001,0,3,62,1.0
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w00_s002,0,2,80,0.9041666666666666
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w00_s003,0,2,71,0.9389671361502346
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w00_s004,0,1,63,1.0
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w00_s005,0,2,59,0.943502824858757
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w01_s000,1,3,69,0.8260869565217391
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w01_s001,1,3,62,0.9731182795698925
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w01_s002,1,2,61,0.9672131147540984
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w01_s003,1,3,62,0.9408602150537635
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w01_s004,1,3,77,0.8831168831168831
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w02_s000,2,3,71,0.5915492957746479
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w02_s001,2,2,59,0.9491525423728814
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w02_s002,2,3,69,0.7777777777777778
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w02_s003,2,3,86,0.8565891472868218
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w02_s004,2,3,62,0.8387096774193548
loop,next_1_4,heldout_snapshot,physical_action+aggregate_current,shift_mean,w03_s005,3,1,15,0.5777777777777778
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w00_s000,0,1,55,1.0
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w00_s001,0,3,62,1.0
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w00_s002,0,2,80,0.9416666666666667
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w00_s003,0,2,71,0.9671361502347416
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w00_s004,0,1,63,1.0
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w00_s005,0,2,59,0.9830508474576272
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w01_s000,1,3,69,0.9468599033816425
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w01_s001,1,3,62,0.9784946236559141
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w01_s002,1,2,61,0.9726775956284154
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w01_s003,1,3,62,0.8817204301075269
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w01_s004,1,3,77,0.9090909090909091
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w02_s000,2,3,71,0.6009389671361502
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w02_s001,2,2,59,0.943502824858757
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w02_s002,2,3,69,0.8260869565217391
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w02_s003,2,3,86,0.9069767441860465
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w02_s004,2,3,62,0.8924731182795698
loop,next_1_4,heldout_snapshot,physical_action+token_current,shift_mean,w03_s005,3,1,15,0.5555555555555556
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w00_s000,0,1,55,1.0
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w00_s001,0,3,62,0.9946236559139786
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w00_s002,0,2,80,0.925
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w00_s003,0,2,71,0.9483568075117372
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w00_s004,0,1,63,1.0
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w00_s005,0,2,59,0.9887005649717514
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w01_s000,1,3,69,0.8743961352657004
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w01_s001,1,3,62,0.9623655913978495
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w01_s002,1,2,61,0.9672131147540984
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w01_s003,1,3,62,0.8817204301075269
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w01_s004,1,3,77,0.800865800865801
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w02_s000,2,3,71,0.5305164319248827
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w02_s001,2,2,59,0.9378531073446327
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w02_s002,2,3,69,0.7922705314009661
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w02_s003,2,3,86,0.751937984496124
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w02_s004,2,3,62,0.7903225806451613
loop,next_1_4,heldout_snapshot,physical_action+token_history,shift_mean,w03_s005,3,1,15,0.6222222222222222
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w00_s000,0,1,55,1.0
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w00_s001,0,3,62,0.9677419354838711
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w00_s002,0,2,80,0.9208333333333332
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w00_s003,0,2,71,0.892018779342723
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w00_s004,0,1,63,0.8994708994708995
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w00_s005,0,2,59,0.7909604519774011
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w01_s000,1,3,69,0.6521739130434783
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w01_s001,1,3,62,0.6612903225806451
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w01_s002,1,2,61,0.8907103825136613
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w01_s003,1,3,62,0.8172043010752688
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w01_s004,1,3,77,0.735930735930736
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w02_s000,2,3,71,0.6901408450704225
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w02_s001,2,2,59,0.9661016949152542
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w02_s002,2,3,69,0.8212560386473431
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w02_s003,2,3,86,0.9147286821705425
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w02_s004,2,3,62,0.6720430107526881
loop,next_1_4,heldout_worker,physical+aggregate_current,shift_mean,w03_s005,3,1,15,0.888888888888889
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w00_s000,0,1,55,1.0
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w00_s001,0,3,62,0.9677419354838711
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w00_s002,0,2,80,0.9041666666666666
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w00_s003,0,2,71,0.8685446009389671
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w00_s004,0,1,63,0.9100529100529101
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w00_s005,0,2,59,0.7909604519774012
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w01_s000,1,3,69,0.6859903381642511
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w01_s001,1,3,62,0.7043010752688172
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w01_s002,1,2,61,0.912568306010929
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w01_s003,1,3,62,0.8172043010752688
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w01_s004,1,3,77,0.7142857142857144
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w02_s000,2,3,71,0.7230046948356806
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w02_s001,2,2,59,0.9378531073446327
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w02_s002,2,3,69,0.8309178743961353
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w02_s003,2,3,86,0.8410852713178294
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w02_s004,2,3,62,0.6290322580645162
loop,next_1_4,heldout_worker,physical+token_current,shift_mean,w03_s005,3,1,15,0.888888888888889
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w00_s000,0,1,55,1.0
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w00_s001,0,3,62,0.9139784946236558
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w00_s002,0,2,80,0.8166666666666667
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w00_s003,0,2,71,0.7934272300469484
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w00_s004,0,1,63,0.8465608465608465
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w00_s005,0,2,59,0.7909604519774012
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w01_s000,1,3,69,0.6231884057971014
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w01_s001,1,3,62,0.6774193548387096
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w01_s002,1,2,61,0.8306010928961749
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w01_s003,1,3,62,0.8225806451612904
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w01_s004,1,3,77,0.6277056277056279
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w02_s000,2,3,71,0.6197183098591549
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w02_s001,2,2,59,0.9039548022598869
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w02_s002,2,3,69,0.8019323671497585
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w02_s003,2,3,86,0.7596899224806203
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w02_s004,2,3,62,0.6451612903225806
loop,next_1_4,heldout_worker,physical+token_history,shift_mean,w03_s005,3,1,15,0.888888888888889
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w00_s000,0,1,55,0.9515151515151515
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w00_s001,0,3,62,0.989247311827957
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w00_s002,0,2,80,0.8791666666666667
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w00_s003,0,2,71,0.7793427230046949
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w00_s004,0,1,63,0.8518518518518517
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w00_s005,0,2,59,0.8531073446327684
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w01_s000,1,3,69,0.8550724637681159
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w01_s001,1,3,62,0.860215053763441
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w01_s002,1,2,61,0.9016393442622952
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w01_s003,1,3,62,0.8978494623655914
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w01_s004,1,3,77,0.7965367965367964
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w02_s000,2,3,71,0.6431924882629108
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w02_s001,2,2,59,0.8870056497175142
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w02_s002,2,3,69,0.855072463768116
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w02_s003,2,3,86,0.8449612403100774
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w02_s004,2,3,62,0.7150537634408602
loop,next_1_4,heldout_worker,physical_action+aggregate_current,shift_mean,w03_s005,3,1,15,0.4000000000000001
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w00_s000,0,1,55,1.0
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w00_s001,0,3,62,1.0
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w00_s002,0,2,80,0.9375
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w00_s003,0,2,71,0.9577464788732394
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w00_s004,0,1,63,1.0
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w00_s005,0,2,59,0.9830508474576272
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w01_s000,1,3,69,0.9420289855072463
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w01_s001,1,3,62,0.8978494623655915
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w01_s002,1,2,61,0.9289617486338798
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w01_s003,1,3,62,0.8387096774193549
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w01_s004,1,3,77,0.787878787878788
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w02_s000,2,3,71,0.6666666666666667
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w02_s001,2,2,59,0.8813559322033898
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w02_s002,2,3,69,0.8357487922705314
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w02_s003,2,3,86,0.8992248062015505
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w02_s004,2,3,62,0.8333333333333334
loop,next_1_4,heldout_worker,physical_action+token_current,shift_mean,w03_s005,3,1,15,0.5111111111111111
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w00_s000,0,1,55,0.993939393939394
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w00_s001,0,3,62,0.9784946236559141
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w00_s002,0,2,80,0.8791666666666667
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w00_s003,0,2,71,0.9483568075117372
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w00_s004,0,1,63,1.0
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w00_s005,0,2,59,0.8531073446327683
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w01_s000,1,3,69,0.7294685990338163
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w01_s001,1,3,62,0.7903225806451613
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w01_s002,1,2,61,0.9071038251366121
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w01_s003,1,3,62,0.7795698924731183
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w01_s004,1,3,77,0.6969696969696969
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w02_s000,2,3,71,0.5868544600938967
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w02_s001,2,2,59,0.9096045197740114
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w02_s002,2,3,69,0.7536231884057971
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w02_s003,2,3,86,0.7984496124031006
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w02_s004,2,3,62,0.7580645161290324
loop,next_1_4,heldout_worker,physical_action+token_history,shift_mean,w03_s005,3,1,15,0.5555555555555556
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w00_s000,0,1,55,0.9515151515151515
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w00_s001,0,3,62,0.9354838709677419
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w00_s002,0,2,80,0.8916666666666668
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w00_s003,0,2,71,0.8873239436619719
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w00_s004,0,1,63,0.8835978835978836
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w00_s005,0,3,69,0.7874396135265701
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w01_s000,1,3,69,0.7777777777777777
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w01_s001,1,3,62,0.8709677419354839
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w01_s002,1,2,61,0.9726775956284154
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w01_s003,1,2,47,0.8794326241134751
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w01_s004,1,2,62,0.881720430107527
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w02_s000,2,3,71,0.6713615023474178
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w02_s001,2,3,77,0.7705627705627704
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w02_s002,2,3,63,0.8095238095238095
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w02_s003,2,3,86,0.7131782945736433
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w02_s004,2,3,62,0.6236559139784946
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w03_s004,3,1,15,0.6222222222222222
loop,next_5_8,heldout_snapshot,physical+aggregate_current,shift_mean,w03_s005,3,1,15,0.8444444444444444
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w00_s000,0,1,55,0.890909090909091
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w00_s001,0,3,62,0.8548387096774194
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w00_s002,0,2,80,0.8333333333333334
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w00_s003,0,2,71,0.9483568075117372
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w00_s004,0,1,63,0.7566137566137566
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w00_s005,0,3,69,0.7391304347826086
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w01_s000,1,3,69,0.7536231884057971
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w01_s001,1,3,62,0.7849462365591398
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w01_s002,1,2,61,0.9125683060109291
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w01_s003,1,2,47,0.8865248226950354
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w01_s004,1,2,62,0.7956989247311828
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w02_s000,2,3,71,0.596244131455399
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w02_s001,2,3,77,0.7922077922077922
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w02_s002,2,3,63,0.8518518518518519
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w02_s003,2,3,86,0.686046511627907
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w02_s004,2,3,62,0.5376344086021505
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w03_s004,3,1,15,0.6666666666666666
loop,next_5_8,heldout_snapshot,physical+token_current,shift_mean,w03_s005,3,1,15,0.7999999999999999
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w00_s000,0,1,55,0.8424242424242425
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w00_s001,0,3,62,0.7365591397849465
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w00_s002,0,2,80,0.7583333333333334
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w00_s003,0,2,71,0.8967136150234741
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w00_s004,0,1,63,0.6243386243386243
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w00_s005,0,3,69,0.7391304347826086
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w01_s000,1,3,69,0.6714975845410628
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w01_s001,1,3,62,0.7311827956989247
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w01_s002,1,2,61,0.9125683060109291
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w01_s003,1,2,47,0.8085106382978723
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w01_s004,1,2,62,0.6612903225806451
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w02_s000,2,3,71,0.6150234741784038
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w02_s001,2,3,77,0.7662337662337663
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w02_s002,2,3,63,0.7142857142857143
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w02_s003,2,3,86,0.6434108527131782
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w02_s004,2,3,62,0.5752688172043011
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w03_s004,3,1,15,0.6666666666666666
loop,next_5_8,heldout_snapshot,physical+token_history,shift_mean,w03_s005,3,1,15,0.7777777777777778
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w00_s000,0,1,55,1.0
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w00_s001,0,3,62,1.0
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w00_s002,0,2,80,0.8791666666666667
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w00_s003,0,2,71,0.9154929577464789
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w00_s004,0,1,63,0.8941798941798943
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w00_s005,0,3,69,0.9323671497584543
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w01_s000,1,3,69,0.8454106280193237
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w01_s001,1,3,62,0.9462365591397849
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w01_s002,1,2,61,0.9890710382513661
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w01_s003,1,2,47,0.9787234042553191
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w01_s004,1,2,62,0.9408602150537636
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w02_s000,2,3,71,0.7652582159624414
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w02_s001,2,3,77,0.7445887445887446
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w02_s002,2,3,63,0.8783068783068783
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w02_s003,2,3,86,0.8372093023255814
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w02_s004,2,3,62,0.8118279569892474
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w03_s004,3,1,15,0.7777777777777778
loop,next_5_8,heldout_snapshot,physical_action+aggregate_current,shift_mean,w03_s005,3,1,15,0.9111111111111111
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w00_s000,0,1,55,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w00_s001,0,3,62,0.989247311827957
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w00_s002,0,2,80,0.875
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w00_s003,0,2,71,0.9107981220657275
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w00_s004,0,1,63,0.888888888888889
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w00_s005,0,3,69,0.9371980676328501
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w01_s000,1,3,69,0.8212560386473431
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w01_s001,1,3,62,0.8978494623655915
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w01_s002,1,2,61,0.9453551912568307
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w01_s003,1,2,47,0.9929078014184398
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w01_s004,1,2,62,0.9032258064516129
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w02_s000,2,3,71,0.6995305164319249
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w02_s001,2,3,77,0.787878787878788
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w02_s002,2,3,63,0.9153439153439153
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w02_s003,2,3,86,0.8527131782945737
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w02_s004,2,3,62,0.7258064516129031
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w03_s004,3,1,15,0.7777777777777778
loop,next_5_8,heldout_snapshot,physical_action+token_current,shift_mean,w03_s005,3,1,15,0.8444444444444444
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w00_s000,0,1,55,1.0
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w00_s001,0,3,62,0.9516129032258065
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w00_s002,0,2,80,0.8666666666666666
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w00_s003,0,2,71,0.9107981220657275
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w00_s004,0,1,63,0.8624338624338624
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w00_s005,0,3,69,0.9468599033816426
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w01_s000,1,3,69,0.8599033816425121
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w01_s001,1,3,62,0.913978494623656
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w01_s002,1,2,61,0.9453551912568307
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w01_s003,1,2,47,0.9503546099290779
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w01_s004,1,2,62,0.9193548387096774
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w02_s000,2,3,71,0.6854460093896714
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w02_s001,2,3,77,0.7965367965367965
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w02_s002,2,3,63,0.8835978835978836
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w02_s003,2,3,86,0.7984496124031009
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w02_s004,2,3,62,0.7150537634408602
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w03_s004,3,1,15,0.7777777777777778
loop,next_5_8,heldout_snapshot,physical_action+token_history,shift_mean,w03_s005,3,1,15,0.8444444444444444
loop,next_5_8,heldout_worker,physical+aggregate_current,shift_mean,w00_s000,0,1,55,0.9454545454545454
loop,next_5_8,heldout_worker,physical+aggregate_current,shift_mean,w00_s001,0,3,62,0.9086021505376345
