run,relative_query,metric,layer,expert,auc_minus_half,ci_low,ci_high,mean_raw_difference,cells,positive_cells,negative_cells,sign_p,bh_q_across_2x4x32
seed1000_1007,2,top4_occupancy,14,16,-0.005705574912891993,-0.09392058652729386,0.08590664924506387,-0.013252035714685917,41,12,19,0.28104151505976915,0.53293798411334
seed1000_1007,2,top4_occupancy,14,17,-0.04901277584204414,-0.138125,0.038988095238095107,-0.05814169719815254,41,13,22,0.17546524899080396,0.39060090210126797
seed1000_1007,2,top4_occupancy,14,18,-0.04780778164924507,-0.1138563443670151,0.01954377177700338,-0.0146341472864151,41,7,18,0.043285250663757324,0.130364990234375
seed1000_1007,2,top4_occupancy,14,19,-0.08575783972125436,-0.18682999419279908,0.01333115563298488,-0.05278746038675308,41,11,25,0.028816719655878842,0.10327451523036173
seed1000_1007,2,top4_occupancy,14,20,0.08082897793263646,-0.01747513792102208,0.18028183072009288,0.08091172575950623,41,20,13,0.296206368599087,0.545531153678894
seed1000_1007,2,top4_occupancy,14,21,-0.060525551684088276,-0.15802500725900115,0.03751324767711959,-0.10089430212974548,41,14,19,0.48685024166479707,0.724614313175512
seed1000_1007,2,top4_occupancy,14,22,-0.14130371660859467,-0.22221544715447153,-0.05479166666666676,-0.07959350198507309,41,8,28,0.0011932429624721408,0.013885009017857637
seed1000_1007,2,top4_occupancy,14,23,0.04298054587688733,-0.05380153890824623,0.14632513066202082,0.05674797296524048,41,17,17,1.0,1.0
seed1000_1007,2,top4_occupancy,14,24,-0.03192508710801394,-0.11281649245063881,0.04660677990708468,-0.024883856996893883,41,8,21,0.0241195447742939,0.09150686158853419
seed1000_1007,2,top4_occupancy,14,25,-0.11432926829268293,-0.19840120499419273,-0.02866035133565629,-0.06488385796546936,41,7,28,0.0005082604475319386,0.007609638902876113
seed1000_1007,2,top4_occupancy,14,26,0.10720092915214867,0.008478513356562134,0.19645216318234604,0.08029036223888397,41,20,13,0.296206368599087,0.545531153678894
seed1000_1007,2,top4_occupancy,14,27,-0.06406068524970965,-0.14460238821138213,0.018460910278745597,-0.06783972680568695,41,9,21,0.04277394525706768,0.130364990234375
seed1000_1007,2,top4_occupancy,14,28,0.10418844367015098,0.01393292682926828,0.19901549796747967,0.05523229390382767,41,22,12,0.12144948495551944,0.29895257835204786
seed1000_1007,2,top4_occupancy,14,29,-0.09902729384436704,-0.18365309233449478,-0.001129137630662055,-0.06932636350393295,41,11,28,0.009475304279476404,0.04756231167737175
seed1000_1007,2,top4_occupancy,14,30,0.06511324041811846,-0.026189387340301983,0.15512739547038326,0.08351335674524307,41,20,16,0.617719317029696,0.8279379327727862
seed1000_1007,2,top4_occupancy,14,31,0.03467624854819976,-0.03403927119628339,0.10611843060394882,0.018641116097569466,41,11,13,0.8388197422027588,0.9577262349555205
seed1000_1007,2,top4_occupancy,15,0,0.16750871080139373,0.07281649245063877,0.2619954994192799,0.11790940910577774,41,25,8,0.004551384132355452,0.03426924523185281
seed1000_1007,2,top4_occupancy,15,1,0.20087108013937277,0.11052337398373985,0.28891369047619037,0.18297907710075378,41,25,11,0.028816719655878842,0.10327451523036173
seed1000_1007,2,top4_occupancy,15,2,-0.020746225319396065,-0.1267907955865273,0.08497459349593496,-0.010929152369499207,41,18,21,0.7492586247608415,0.9133819425655972
seed1000_1007,2,top4_occupancy,15,3,-0.039401858304297335,-0.1267022357723577,0.048665069686411135,-0.01942509040236473,41,13,21,0.22948101302608848,0.47770628890370936
seed1000_1007,2,top4_occupancy,15,4,-0.026611498257839723,-0.10787020905923345,0.05740381823461083,-0.0014169601490721107,41,12,19,0.28104151505976915,0.53293798411334
seed1000_1007,2,top4_occupancy,15,5,-0.09878774680603948,-0.1917463342044135,0.010082026713124153,-0.10552265495061874,41,14,24,0.14330665429588407,0.33050904053825514
seed1000_1007,2,top4_occupancy,15,6,-0.07470963995354239,-0.15026713124274102,0.007852061556329776,-0.04735772684216499,41,7,25,0.0021024015732109547,0.0199338815830372
seed1000_1007,2,top4_occupancy,15,7,0.07396922183507548,-0.01786803135888502,0.16362151567944247,0.05329268053174019,41,14,16,0.855535551905632,0.9577262349555205
seed1000_1007,2,top4_occupancy,15,8,0.0656431475029036,-0.012818488675958193,0.1439461745063879,0.10694541037082672,41,15,11,0.557197093963623,0.8013621126667837
seed1000_1007,2,top4_occupancy,15,9,-0.0887630662020906,-0.1598156213704994,-0.014514372822299674,-0.05721835419535637,41,5,23,0.0009122341871261597,0.011676597595214843
seed1000_1007,2,top4_occupancy,15,10,0.028919860627177694,-0.05578542392566783,0.11145833333333323,0.0036875708028674126,41,17,15,0.860050065908581,0.9577262349555205
seed1000_1007,2,top4_occupancy,15,11,0.06956300813008129,-0.03541975174216028,0.17301302990708473,0.09515099972486496,41,19,15,0.6075913612730801,0.8229808914598333
seed1000_1007,2,top4_occupancy,15,12,0.002758420441347272,-0.0845746225319396,0.09265788327526121,0.05073751509189606,41,11,22,0.08014331245794892,0.21151224731170026
seed1000_1007,2,top4_occupancy,15,13,0.08034262485481998,-0.018539488966318244,0.1790439895470383,0.10250871628522873,41,19,14,0.48685024166479707,0.724614313175512
seed1000_1007,2,top4_occupancy,15,14,0.007324332171893146,-0.08370063879210221,0.10188643292682917,-0.00036004549474455416,41,15,20,0.49955983320251107,0.7349845821830048
seed1000_1007,2,top4_occupancy,15,15,0.048577235772357716,-0.04733231707317073,0.14376161440185828,0.03321138769388199,41,18,14,0.5966148958541453,0.8229808914598333
seed1000_1007,2,top4_occupancy,15,16,-0.11809668989547038,-0.20099793118466897,-0.035844947735191875,-0.06487805396318436,41,8,23,0.010673840530216694,0.051556663693122146
seed1000_1007,2,top4_occupancy,15,17,-0.004079558652729395,-0.09123040069686414,0.07973613530778154,-0.004065040498971939,41,15,19,0.6075913612730801,0.8229808914598333
seed1000_1007,2,top4_occupancy,15,18,-0.09819976771196286,-0.18765389082462253,-0.006597706155633021,-0.09649825841188431,41,12,23,0.0895310789346695,0.2291995620727539
seed1000_1007,2,top4_occupancy,15,19,-0.09708188153310106,-0.1904943379790941,-0.001959567363530779,-0.06395470350980759,41,9,25,0.00904118549078703,0.04629086971282959
seed1000_1007,2,top4_occupancy,15,20,-0.0733739837398374,-0.15906685540069684,0.014768800813008116,-0.07012776285409927,41,12,23,0.0895310789346695,0.2291995620727539
seed1000_1007,2,top4_occupancy,15,21,0.02994337979094076,-0.062691456155633,0.11676284843205573,0.02577235922217369,41,14,13,1.0,1.0
seed1000_1007,2,top4_occupancy,15,22,-0.17408536585365855,-0.24827126887340303,-0.09270833333333335,-0.14672474563121796,41,6,29,0.0001168418675661087,0.005941288811819894
seed1000_1007,2,top4_occupancy,15,23,-0.05945121951219513,-0.13985572735191637,0.02565004355400694,-0.00843205489218235,41,11,19,0.20048842206597328,0.43495793261770477
seed1000_1007,2,top4_occupancy,15,24,0.05835511033681765,-0.03764536149825785,0.1487421965737514,0.06963415443897247,41,17,16,1.0,1.0
seed1000_1007,2,top4_occupancy,15,25,-0.08313734030197445,-0.16418626596980257,-0.004928861788617936,-0.04337398707866669,41,9,20,0.06142834573984146,0.17093104901521103
seed1000_1007,2,top4_occupancy,15,26,0.060090011614401855,-0.042405632984901284,0.166709131823461,0.03970383107662201,41,19,14,0.48685024166479707,0.724614313175512
seed1000_1007,2,top4_occupancy,15,27,-0.12069541231126599,-0.20833351480836237,-0.029208587398374015,-0.08651567995548248,41,10,24,0.024306510109454393,0.09150686158853419
seed1000_1007,2,top4_occupancy,15,28,-0.12862224157955868,-0.22319904181184666,-0.027149571718931554,-0.10345529019832611,41,11,26,0.020073851919732988,0.08156993795954992
seed1000_1007,2,top4_occupancy,15,29,-0.0457534843205575,-0.14154743757259,0.05543082171893133,-0.002822298789396882,41,14,23,0.18774155899882317,0.41432619916981667
seed1000_1007,2,top4_occupancy,15,30,0.008972125435540074,-0.0868256387921022,0.0945259872241579,0.03231126070022583,41,16,13,0.711071103811264,0.9098771092566577
seed1000_1007,2,top4_occupancy,15,31,0.009596399535423926,-0.09686120789779328,0.12014481707317066,0.019233450293540955,41,16,21,0.5113757815852296,0.7480697147761073
seed1000_1007,3,top4_occupancy,12,0,0.0544642857142857,-0.027946428571428573,0.13530803571428565,0.02859523519873619,40,13,13,1.0,1.0
seed1000_1007,3,top4_occupancy,12,1,-0.006138392857142861,-0.09174795386904763,0.08222414434523805,-0.022386904805898666,40,14,16,0.855535551905632,0.9577262349555205
seed1000_1007,3,top4_occupancy,12,2,0.06110119047619047,-0.03470796130952381,0.15812686011904753,0.050261907279491425,40,18,13,0.47312965989112854,0.724614313175512
seed1000_1007,3,top4_occupancy,12,3,0.14515625000000001,0.05690271577380951,0.2306659226190476,0.057791661471128464,40,23,10,0.03508203336969018,0.11817105977158797
seed1000_1007,3,top4_occupancy,12,4,0.10013392857142853,0.0026104910714285627,0.19831584821428563,0.0721726194024086,40,22,14,0.2429849540349096,0.4859699080698192
seed1000_1007,3,top4_occupancy,12,5,-0.03907738095238096,-0.10985342261904762,0.03176190476190472,-0.014976191334426403,40,7,17,0.06391465663909912,0.17593711935063844
seed1000_1007,3,top4_occupancy,12,6,-0.05669642857142858,-0.14955580357142859,0.032634300595238086,-0.03063095174729824,40,12,19,0.28104151505976915,0.53293798411334
seed1000_1007,3,top4_occupancy,12,7,0.17177827380952382,0.0706875,0.26954259672619035,0.16685715317726135,40,26,10,0.011330984183587134,0.05179878483925547
seed1000_1007,3,top4_occupancy,12,8,-0.09568452380952382,-0.18175595238095238,-0.006831845238095312,-0.10313095152378082,40,8,21,0.0241195447742939,0.09150686158853419
seed1000_1007,3,top4_occupancy,12,9,-0.01646577380952382,-0.10634895833333333,0.07586383928571422,-0.021017855033278465,40,12,18,0.361594608053565,0.6297157800116506
seed1000_1007,3,top4_occupancy,12,10,0.00046130952380951385,-0.0746153273809524,0.08581659226190468,0.006940473802387714,40,12,14,0.8450189828872681,0.9577262349555205
seed1000_1007,3,top4_occupancy,12,11,-0.02067708333333334,-0.1007163318452381,0.05641778273809508,0.0034464295022189617,40,12,17,0.45825831964612007,0.7241612952432515
seed1000_1007,3,top4_occupancy,12,12,-0.17517857142857146,-0.26435119047619043,-0.08273511904761906,-0.11460714042186737,40,5,26,0.00019219517707824707,0.005941288811819894
seed1000_1007,3,top4_occupancy,12,13,-0.03921875000000001,-0.13106510416666667,0.0571052827380952,-0.03529166430234909,40,11,22,0.08014331245794892,0.21151224731170026
seed1000_1007,3,top4_occupancy,12,14,-0.014055059523809532,-0.08955654761904762,0.06166350446428565,-0.026470238342881203,40,10,13,0.6776394844055176,0.8896190154246795
seed1000_1007,3,top4_occupancy,12,15,0.05800595238095235,-0.05544382440476192,0.164267113095238,0.045476190745830536,40,19,15,0.6075913612730801,0.8229808914598333
seed1000_1007,3,top4_occupancy,12,16,0.08217261904761904,-0.021847470238095246,0.19247619047619047,0.019309522584080696,40,18,16,0.8641662404406816,0.9577262349555205
seed1000_1007,3,top4_occupancy,12,17,0.10518601190476189,0.024347470238095234,0.18953422619047616,0.08265476673841476,40,18,12,0.361594608053565,0.6297157800116506
seed1000_1007,3,top4_occupancy,12,18,0.01910714285714285,-0.08620833333333335,0.1271175595238095,-0.0046488093212246895,40,16,17,1.0,1.0
seed1000_1007,3,top4_occupancy,12,19,0.11671874999999998,0.020336681547619046,0.21193173363095236,0.06598810106515884,40,19,13,0.37708558747544885,0.6309405908085941
seed1000_1007,3,top4_occupancy,12,20,0.02101934523809525,-0.08201618303571429,0.12027697172619045,0.011333334259688854,40,13,17,0.584664711728692,0.8229808914598333
seed1000_1007,3,top4_occupancy,12,21,0.06555803571428571,-0.03928738839285715,0.16753404017857126,0.07194047421216965,40,19,16,0.7358788008568808,0.9098771092566577
seed1000_1007,3,top4_occupancy,12,22,-0.08953124999999999,-0.1821709449404762,0.004109561011904707,-0.04907142370939255,40,10,22,0.050102459732443094,0.14575261013074356
seed1000_1007,3,top4_occupancy,12,23,-0.1239955357142857,-0.2097581845238095,-0.031079241071428617,-0.0664583295583725,40,10,26,0.011330984183587134,0.05179878483925547
seed1000_1007,3,top4_occupancy,12,24,-0.12845238095238093,-0.19933035714285716,-0.055615327380952435,-0.10178570449352264,40,7,25,0.0021024015732109547,0.0199338815830372
seed1000_1007,3,top4_occupancy,12,25,-0.13294642857142858,-0.21681622023809524,-0.047639880952381,-0.09822024405002594,40,9,25,0.00904118549078703,0.04629086971282959
seed1000_1007,3,top4_occupancy,12,26,-0.012410714285714285,-0.10691517857142858,0.09107291666666664,-0.024369046092033386,40,12,19,0.28104151505976915,0.53293798411334
seed1000_1007,3,top4_occupancy,12,27,0.048794642857142856,-0.05045014880952381,0.15155022321428568,0.03467262536287308,40,18,17,1.0,1.0
seed1000_1007,3,top4_occupancy,12,28,-0.06046130952380953,-0.15935081845238094,0.04312723214285712,-0.004511904902756214,40,10,25,0.01667384780012071,0.07234754299713393
seed1000_1007,3,top4_occupancy,12,29,0.010625,-0.0759858630952381,0.09702604166666666,-0.005386903882026672,40,13,17,0.584664711728692,0.8229808914598333
seed1000_1007,3,top4_occupancy,12,30,-0.005208333333333343,-0.10215401785714284,0.09023586309523793,-0.01054166816174984,40,16,17,1.0,1.0
seed1000_1007,3,top4_occupancy,12,31,-0.006986607142857154,-0.0828896949404762,0.06534356398809521,0.016065474599599838,40,12,15,0.7011080384254456,0.9098771092566577
seed1000_1007,3,top4_occupancy,13,0,0.12406994047619047,0.023859933035714275,0.2211789434523809,0.1536964327096939,40,22,14,0.2429849540349096,0.4859699080698192
seed1000_1007,3,top4_occupancy,13,1,-0.022462797619047625,-0.11041462053571428,0.07060137648809518,-0.013220235705375671,40,11,24,0.04095959151163697,0.1278738466704764
seed1000_1007,3,top4_occupancy,13,2,-0.01080357142857144,-0.10481417410714286,0.08227901785714281,-0.028267856687307358,40,15,18,0.7283324808813632,0.9098771092566577
seed1000_1007,3,top4_occupancy,13,3,-0.04069940476190477,-0.13221502976190477,0.05065811011904736,-0.04666666314005852,40,12,18,0.361594608053565,0.6297157800116506
seed1000_1007,3,top4_occupancy,13,4,-0.03458333333333334,-0.13815624999999998,0.07942819940476184,-0.021494047716259956,40,15,19,0.6075913612730801,0.8229808914598333
seed1000_1007,3,top4_occupancy,13,5,0.0790625,0.007425595238095234,0.15406659226190472,0.022113095968961716,40,18,13,0.47312965989112854,0.724614313175512
seed1000_1007,3,top4_occupancy,13,6,-0.19882440476190474,-0.2877689732142857,-0.09837351190476201,-0.17053571343421936,40,6,30,6.960169412195683e-05,0.005939344565073649
seed1000_1007,3,top4_occupancy,13,7,-0.15441220238095238,-0.23044680059523812,-0.07654668898809526,-0.08697619289159775,40,5,26,0.00019219517707824707,0.005941288811819894
seed1000_1007,3,top4_occupancy,13,8,-0.16424107142857142,-0.23960044642857145,-0.0802198660714286,-0.11074404418468475,40,5,25,0.00032491423189640045,0.005941288811819894
seed1000_1007,3,top4_occupancy,13,9,0.05399553571428571,-0.0317109375,0.13934784226190472,0.04804762080311775,40,14,12,0.8450189828872681,0.9577262349555205
seed1000_1007,3,top4_occupancy,13,10,0.10433035714285714,0.008394717261904756,0.1956473214285714,0.11627976596355438,40,22,14,0.2429849540349096,0.4859699080698192
seed1000_1007,3,top4_occupancy,13,11,-0.11505952380952382,-0.20280636160714288,-0.024438058035714312,-0.052392859011888504,40,8,26,0.0029350556433200836,0.02348044514656067
seed1000_1007,3,top4_occupancy,13,12,-0.03520833333333334,-0.10646837797619046,0.03913355654761898,-0.0006785705918446183,40,11,18,0.26493089646101,0.5177275533894546
seed1000_1007,3,top4_occupancy,13,13,0.14592261904761905,0.042064360119047614,0.24323697916666662,0.09180356562137604,40,22,15,0.3240086000878364,0.5841281804400431
seed1000_1007,3,top4_occupancy,13,14,0.04712053571428572,-0.050824404761904765,0.1493065476190475,0.03673809766769409,40,20,17,0.7428293587290682,0.9098771092566577
seed1000_1007,3,top4_occupancy,13,15,-0.03564732142857143,-0.09641610863095237,0.028748325892857113,-0.03067857027053833,40,4,14,0.0308837890625,0.10684121621621621
seed1000_1007,3,top4_occupancy,13,16,0.012455357142857134,-0.0889404761904762,0.11580952380952375,0.039428576827049255,40,15,18,0.7283324808813632,0.9098771092566577
seed1000_1007,3,top4_occupancy,13,17,-0.11574404761904762,-0.20458333333333334,-0.028690476190476204,-0.07865476608276367,40,8,24,0.0070003666914999485,0.04072940620509061
seed1000_1007,3,top4_occupancy,13,18,-0.017455357142857144,-0.11018824404761908,0.08144531249999999,-0.03167261928319931,40,14,19,0.48685024166479707,0.724614313175512
seed1000_1007,3,top4_occupancy,13,19,-0.08808035714285714,-0.18259561011904762,0.009003348214285705,-0.06454761326313019,40,10,27,0.007632078602910042,0.04247417657271675
seed1000_1007,3,top4_occupancy,13,20,0.24005208333333333,0.1620059523809524,0.31661793154761886,0.2604583501815796,40,28,6,0.00019512558355927467,0.005941288811819894
seed1000_1007,3,top4_occupancy,13,21,0.009255952380952375,-0.07142485119047619,0.09049181547619047,-0.006863100919872522,40,11,12,1.0,1.0
seed1000_1007,3,top4_occupancy,13,22,0.10889880952380952,0.034696428571428566,0.18572023809523805,0.04913690686225891,40,18,5,0.010622024536132812,0.051556663693122146
seed1000_1007,3,top4_occupancy,13,23,0.016979166666666667,-0.06377604166666667,0.09681808035714284,0.01755952276289463,40,13,11,0.8388197422027588,0.9577262349555205
seed1000_1007,3,top4_occupancy,13,24,0.09110119047619047,0.0024185267857142856,0.17219568452380948,0.02826785482466221,40,22,9,0.029449373483657837,0.10327451523036173
seed1000_1007,3,top4_occupancy,13,25,-0.013511904761904758,-0.07973214285714285,0.056319196428571375,-0.015601187944412231,40,7,13,0.26317596435546875,0.5177275533894546
seed1000_1007,3,top4_occupancy,13,26,-0.06921130952380954,-0.17451748511904763,0.03217410714285712,-0.055571429431438446,40,14,22,0.2429849540349096,0.4859699080698192
seed1000_1007,3,top4_occupancy,13,27,0.015245535714285708,-0.07452734375,0.10541294642857121,-0.04243452101945877,40,15,18,0.7283324808813632,0.9098771092566577
seed1000_1007,3,top4_occupancy,13,28,-0.1279092261904762,-0.19928776041666668,-0.05837686011904772,-0.06366071850061417,40,8,24,0.0070003666914999485,0.04072940620509061
seed1000_1007,3,top4_occupancy,13,29,-0.07892113095238096,-0.165163318452381,0.013407180059523745,-0.04369642958045006,40,11,25,0.028816719655878842,0.10327451523036173
seed1000_1007,3,top4_occupancy,13,30,0.1266517857142857,0.02129575892857142,0.22665252976190475,0.07421427965164185,40,23,13,0.13249816396273673,0.3195207578326584
seed1000_1007,3,top4_occupancy,13,31,0.05566220238095236,-0.03791945684523811,0.1481571800595238,0.02661309204995632,40,19,15,0.6075913612730801,0.8229808914598333
seed1000_1007,3,top4_occupancy,14,0,0.1200967261904762,0.02368824404761904,0.21246391369047618,0.08939285576343536,40,22,13,0.17546524899080396,0.39060090210126797
seed1000_1007,3,top4_occupancy,14,1,0.035744047619047606,-0.06801116071428573,0.14568452380952382,0.007113093044608831,40,18,17,1.0,1.0
seed1000_1007,3,top4_occupancy,14,2,0.20620535714285718,0.09583779761904762,0.30687239583333326,0.18920236825942993,40,28,9,0.0025632079923525453,0.022747171336206896
seed1000_1007,3,top4_occupancy,14,3,0.08177083333333332,-0.012383928571428575,0.1732198660714285,0.08895833790302277,40,20,13,0.296206368599087,0.545531153678894
seed1000_1007,3,top4_occupancy,14,4,-0.038474702380952394,-0.12531529017857143,0.049732328869047576,-0.04163690656423569,40,13,19,0.37708558747544885,0.6309405908085941
seed1000_1007,3,top4_occupancy,14,5,0.015059523809523806,-0.046832961309523816,0.08037239583333332,0.005035714711993933,40,12,13,1.0,1.0
seed1000_1007,3,top4_occupancy,14,6,0.06889136904761903,-0.01527232142857144,0.1534827008928571,0.030315477401018143,40,18,13,0.47312965989112854,0.724614313175512
seed1000_1007,3,top4_occupancy,14,7,-0.15019345238095236,-0.2152715773809524,-0.08365401785714296,-0.05320237949490547,40,4,26,5.947612226009369e-05,0.005939344565073649
seed1000_1007,3,top4_occupancy,14,8,-0.09302827380952382,-0.1830738467261905,0.0056943824404761655,-0.053654760122299194,40,10,24,0.024306510109454393,0.09150686158853419
seed1000_1007,3,top4_occupancy,14,9,-0.06925595238095239,-0.147452380952381,0.010002976190476165,-0.06976785510778427,40,10,19,0.13604594767093658,0.3195207578326584
seed1000_1007,3,top4_occupancy,14,10,-0.11470238095238097,-0.2037559523809524,-0.021627976190476253,-0.0939880907535553,40,8,24,0.0070003666914999485,0.04072940620509061
seed1000_1007,3,top4_occupancy,14,11,0.07395833333333332,-0.01250372023809525,0.15967633928571426,0.05745833367109299,40,16,10,0.32693958282470703,0.5852904419798951
seed1000_1007,3,top4_occupancy,14,12,-0.11419642857142857,-0.17843080357142857,-0.05234598214285725,-0.10265477001667023,40,3,17,0.0025768280029296875,0.022747171336206896
seed1000_1007,3,top4_occupancy,14,13,0.05842261904761903,-0.05557886904761905,0.17249999999999985,0.09041071683168411,40,18,17,1.0,1.0
seed1000_1007,3,top4_occupancy,14,14,0.019181547619047612,-0.0639903273809524,0.09770424107142851,0.023642856627702713,40,14,14,1.0,1.0
seed1000_1007,3,top4_occupancy,14,15,-0.11166666666666666,-0.19215997023809522,-0.031246279761904795,-0.04381547495722771,40,7,23,0.005222879350185394,0.037140475379096136
seed1000_1007,3,top4_occupancy,14,16,-0.13566964285714284,-0.23189099702380955,-0.04338950892857145,-0.05628571659326553,40,9,24,0.013530986849218607,0.059722976437930404
seed1000_1007,3,top4_occupancy,14,17,-0.12527529761904763,-0.21454036458333334,-0.029570684523809565,-0.11335120350122452,40,12,25,0.04703102743951604,0.13839014970708166
seed1000_1007,3,top4_occupancy,14,18,-0.03569196428571429,-0.13582496279761905,0.06567801339285703,-0.028559524565935135,40,14,19,0.48685024166479707,0.724614313175512
seed1000_1007,3,top4_occupancy,14,19,0.01837797619047618,-0.09080915178571429,0.12463355654761901,-0.007089285645633936,40,17,17,1.0,1.0
seed1000_1007,3,top4_occupancy,14,20,0.03655505952380952,-0.06960844494047619,0.13745331101190472,-0.003470237599685788,40,18,15,0.7283324808813632,0.9098771092566577
seed1000_1007,3,top4_occupancy,14,21,-0.14527529761904762,-0.2291361607142857,-0.05339936755952386,-0.10351190716028214,40,9,26,0.0059881205670535564,0.0403410227675187
seed1000_1007,3,top4_occupancy,14,22,-0.09775297619047621,-0.17866145833333336,-0.008237723214285833,-0.05310119315981865,40,8,24,0.0070003666914999485,0.04072940620509061
seed1000_1007,3,top4_occupancy,14,23,-0.03795386904761906,-0.12143843005952382,0.05182812499999989,0.009642856195569038,40,13,22,0.17546524899080396,0.39060090210126797
seed1000_1007,3,top4_occupancy,14,24,0.0687797619047619,-0.019505952380952388,0.1578980654761904,0.06962499767541885,40,14,16,0.855535551905632,0.9577262349555205
seed1000_1007,3,top4_occupancy,14,25,-0.051130952380952374,-0.13967857142857143,0.04405505952380948,-0.03141666576266289,40,12,24,0.06524533522315323,0.17768942358645987
seed1000_1007,3,top4_occupancy,14,26,0.20021577380952377,0.12524088541666667,0.2737810639880952,0.13807141780853271,40,28,7,0.0005082604475319386,0.007609638902876113
seed1000_1007,3,top4_occupancy,14,27,-0.0385639880952381,-0.11731212797619048,0.03855040922619046,-0.026505952700972557,40,9,19,0.08715855330228806,0.22767948617740552
seed1000_1007,3,top4_occupancy,14,28,0.08934523809523809,-0.01610491071428572,0.19107589285714283,0.08710713684558868,40,21,17,0.6271025701571489,0.8361367602095319
seed1000_1007,3,top4_occupancy,14,29,-0.06418154761904762,-0.1553422619047619,0.031079241071428444,-0.029803568497300148,40,14,19,0.48685024166479707,0.724614313175512
seed1000_1007,3,top4_occupancy,14,30,0.05566964285714284,-0.04471912202380953,0.1504914434523809,0.0651964321732521,40,17,15,0.860050065908581,0.9577262349555205
seed1000_1007,3,top4_occupancy,14,31,-0.04464285714285715,-0.12417485119047621,0.036906249999999995,-0.03935714438557625,40,9,20,0.06142834573984146,0.17093104901521103
seed1000_1007,3,top4_occupancy,15,0,0.14488839285714286,0.05101692708333334,0.2357522321428571,0.10877976566553116,40,23,7,0.005222879350185394,0.037140475379096136
seed1000_1007,3,top4_occupancy,15,1,0.11276041666666665,0.01564918154761904,0.21488095238095237,0.11094643920660019,40,20,14,0.39152830513194203,0.6466532007340462
seed1000_1007,3,top4_occupancy,15,2,0.05826636904761904,-0.02665922619047619,0.1458041294642857,0.06136905029416084,40,17,14,0.720100131817162,0.9098771092566577
seed1000_1007,3,top4_occupancy,15,3,-0.09680059523809526,-0.17707552083333336,-0.014954985119047628,-0.0668392926454544,40,10,21,0.07075554598122835,0.19066757653888902
seed1000_1007,3,top4_occupancy,15,4,-0.0425,-0.1224220610119048,0.04020331101190471,-0.025714287534356117,40,13,15,0.8505540192127228,0.9577262349555205
seed1000_1007,3,top4_occupancy,15,5,-0.041502976190476194,-0.12918266369047618,0.04773958333333332,-0.039494048804044724,40,11,21,0.11018416518345475,0.27927867610855855
seed1000_1007,3,top4_occupancy,15,6,-0.034456845238095245,-0.1070991443452381,0.04351469494047616,-0.032327376306056976,40,7,15,0.13380050659179688,0.3195207578326584
seed1000_1007,3,top4_occupancy,15,7,-0.028311011904761908,-0.10108537946428571,0.04669735863095232,0.009374997578561306,40,9,16,0.2295229434967041,0.47770628890370936
seed1000_1007,3,top4_occupancy,15,8,0.14151785714285714,0.06337797619047619,0.2245535714285714,0.16238096356391907,40,15,4,0.0192108154296875,0.08156993795954992
seed1000_1007,3,top4_occupancy,15,9,-0.07558035714285713,-0.1444966517857143,-0.0017470238095238589,-0.037583332508802414,40,4,23,0.000310748815536499,0.005941288811819894
seed1000_1007,3,top4_occupancy,15,10,-0.050937500000000004,-0.14156882440476187,0.0351938244047619,-0.027202382683753967,40,12,20,0.21532714972272515,0.4632247926808205
seed1000_1007,3,top4_occupancy,15,11,0.020997023809523795,-0.095390625,0.13453720238095226,0.048565469682216644,40,19,19,1.0,1.0
seed1000_1007,3,top4_occupancy,15,12,0.08992559523809524,0.011407366071428565,0.162406994047619,0.057845234870910645,40,19,10,0.13604594767093658,0.3195207578326584
seed1000_1007,3,top4_occupancy,15,13,0.15833333333333335,0.04904241071428571,0.261406994047619,0.1964166760444641,40,25,12,0.04703102743951604,0.13839014970708166
seed1000_1007,3,top4_occupancy,15,14,-0.014293154761904764,-0.11414434523809523,0.08366183035714277,0.024815473705530167,40,16,19,0.7358788008568808,0.9098771092566577
seed1000_1007,3,top4_occupancy,15,15,0.034546130952380946,-0.07101897321428573,0.13260509672619022,0.030190473422408104,40,16,17,1.0,1.0
seed1000_1007,3,top4_occupancy,15,16,-0.11649553571428573,-0.1954720982142857,-0.03366536458333335,-0.07426786422729492,40,4,22,0.0005335211753845215,0.007609638902876113
seed1000_1007,3,top4_occupancy,15,17,-0.14223958333333336,-0.2322985491071429,-0.04927046130952382,-0.05913690850138664,40,8,26,0.0029350556433200836,0.02348044514656067
seed1000_1007,3,top4_occupancy,15,18,-0.09721726190476192,-0.18324441964285715,-0.007412574404761977,-0.04923809692263603,40,9,22,0.029449373483657837,0.10327451523036173
seed1000_1007,3,top4_occupancy,15,19,-0.12496279761904763,-0.2213577008928572,-0.022987351190476218,-0.10581548511981964,40,9,26,0.0059881205670535564,0.0403410227675187
seed1000_1007,3,top4_occupancy,15,20,-0.024285714285714292,-0.11839285714285715,0.07448139880952372,0.04020238667726517,40,13,21,0.22948101302608848,0.47770628890370936
seed1000_1007,3,top4_occupancy,15,21,0.018444940476190472,-0.06992206101190476,0.11064880952380947,0.013255955651402473,40,10,13,0.6776394844055176,0.8896190154246795
seed1000_1007,3,top4_occupancy,15,22,-0.1966517857142857,-0.28522433035714284,-0.10353311011904769,-0.1537500023841858,40,7,29,0.00031255115754902363,0.005941288811819894
