kind,layer,li,step,gate,quantile,confirm,threshold,dev_gain_tp,dev_gain_fp,exchange
layers_med,L2,0,9,q7_11,0.98,1,0.08481781557202339,13,1033,0.012584704743465635
layers_med,L2,0,9,q7_11,0.98,2,0.08481781557202339,5,72,0.06944444444444445
layers_med,L2,0,9,q7_11,0.99,1,0.09016751497983932,7,530,0.013207547169811321
layers_med,L2,0,9,q7_11,0.99,2,0.09016751497983932,2,31,0.06451612903225806
layers_med,L2,0,9,q7_11,0.995,1,0.09406661987304688,6,267,0.02247191011235955
layers_med,L2,0,9,q7_11,0.995,2,0.09406661987304688,0,8,0.0
layers_med,L2,0,9,q6_10,0.95,1,0.08060772344470024,16,2392,0.006688963210702341
layers_med,L2,0,9,q6_10,0.95,2,0.08060772344470024,7,502,0.013944223107569721
layers_med,L2,0,9,q6_10,0.96,1,0.08215757459402084,16,1969,0.008125952260030472
layers_med,L2,0,9,q6_10,0.96,2,0.08215757459402084,6,368,0.016304347826086956
layers_med,L2,0,9,q6_10,0.97,1,0.08397594839334488,13,1529,0.008502289077828646
layers_med,L2,0,9,q6_10,0.97,2,0.08397594839334488,5,253,0.019762845849802372
layers_med,L2,0,9,q6_10,0.98,1,0.08640193566679955,12,1052,0.011406844106463879
layers_med,L2,0,9,q6_10,0.98,2,0.08640193566679955,5,152,0.03289473684210526
layers_med,L2,0,9,q6_10,0.99,1,0.09019817411899567,6,549,0.01092896174863388
layers_med,L2,0,9,q6_10,0.99,2,0.09019817411899567,2,60,0.03333333333333333
layers_med,L2,0,9,q6_10,0.995,1,0.09396804869174957,6,285,0.021052631578947368
layers_med,L2,0,9,q6_10,0.995,2,0.09396804869174957,0,16,0.0
layers_med,L2,0,9,q9_13,0.95,1,0.07567932456731796,17,2000,0.0085
layers_med,L2,0,9,q9_13,0.95,2,0.07567932456731796,10,84,0.11904761904761904
layers_med,L2,0,9,q9_13,0.96,1,0.07746128737926483,17,1590,0.010691823899371069
layers_med,L2,0,9,q9_13,0.96,2,0.07746128737926483,10,53,0.18867924528301888
layers_med,L2,0,9,q9_13,0.97,1,0.07966235652565956,16,1168,0.0136986301369863
layers_med,L2,0,9,q9_13,0.97,2,0.07966235652565956,7,40,0.175
layers_med,L2,0,9,q9_13,0.98,1,0.08307326212525368,13,768,0.016927083333333332
layers_med,L2,0,9,q9_13,0.98,2,0.08307326212525368,5,23,0.21739130434782608
layers_med,L2,0,9,q9_13,0.99,1,0.08792819455265999,12,360,0.03333333333333333
layers_med,L2,0,9,q9_13,0.99,2,0.08792819455265999,3,14,0.21428571428571427
layers_med,L2,0,9,q9_13,0.995,1,0.09169020131230354,9,177,0.05084745762711865
layers_med,L2,0,9,q9_13,0.995,2,0.09169020131230354,3,4,0.75
front_med,L2,0,0,q7_9,0.95,1,0.05253070965409279,14,1561,0.008968609865470852
front_med,L2,0,0,q7_9,0.95,2,0.05253070965409279,5,264,0.01893939393939394
front_med,L2,0,0,q7_9,0.96,1,0.05318327061831951,14,1287,0.010878010878010878
front_med,L2,0,0,q7_9,0.96,2,0.05318327061831951,4,175,0.022857142857142857
front_med,L2,0,0,q7_9,0.97,1,0.05386469326913357,11,1013,0.01085883514313919
front_med,L2,0,0,q7_9,0.97,2,0.05386469326913357,3,104,0.028846153846153848
front_med,L2,0,0,q7_9,0.98,1,0.05488093942403793,9,703,0.012802275960170697
front_med,L2,0,0,q7_9,0.98,2,0.05488093942403793,0,46,0.0
front_med,L2,0,0,q7_9,0.99,1,0.05679645948112011,5,372,0.013440860215053764
front_med,L2,0,0,q7_9,0.99,2,0.05679645948112011,0,7,0.0
front_med,L2,0,0,q7_9,0.995,1,0.05858147330582142,2,193,0.010362694300518135
front_med,L2,0,0,q7_9,0.995,2,0.05858147330582142,0,0,inf
front_med,L2,0,0,q7_11,0.95,1,0.05189554952085018,15,2091,0.007173601147776184
front_med,L2,0,0,q7_11,0.95,2,0.05189554952085018,8,387,0.020671834625323
front_med,L2,0,0,q7_11,0.96,1,0.052529554814100266,15,1765,0.0084985835694051
front_med,L2,0,0,q7_11,0.96,2,0.052529554814100266,6,269,0.022304832713754646
front_med,L2,0,0,q7_11,0.97,1,0.053324779495596886,15,1388,0.010806916426512969
front_med,L2,0,0,q7_11,0.97,2,0.053324779495596886,4,165,0.024242424242424242
front_med,L2,0,0,q7_11,0.98,1,0.054291997104883194,14,984,0.014227642276422764
front_med,L2,0,0,q7_11,0.98,2,0.054291997104883194,3,83,0.03614457831325301
front_med,L2,0,0,q7_11,0.99,1,0.05597153678536415,9,529,0.017013232514177693
front_med,L2,0,0,q7_11,0.99,2,0.05597153678536415,1,20,0.05
front_med,L2,0,0,q7_11,0.995,1,0.05768201686441898,4,285,0.014035087719298246
front_med,L2,0,0,q7_11,0.995,2,0.05768201686441898,0,0,inf
front_med,L2,0,0,q6_10,0.95,1,0.05225534178316593,16,2233,0.007165248544558889
front_med,L2,0,0,q6_10,0.95,2,0.05225534178316593,6,573,0.010471204188481676
front_med,L2,0,0,q6_10,0.96,1,0.05288366787135601,16,1902,0.008412197686645636
front_med,L2,0,0,q6_10,0.96,2,0.05288366787135601,4,397,0.010075566750629723
front_med,L2,0,0,q6_10,0.97,1,0.053592411801218987,13,1535,0.008469055374592834
front_med,L2,0,0,q6_10,0.97,2,0.053592411801218987,3,224,0.013392857142857142
front_med,L2,0,0,q6_10,0.98,1,0.05455336160957813,10,1102,0.009074410163339383
front_med,L2,0,0,q6_10,0.98,2,0.05455336160957813,1,106,0.009433962264150943
front_med,L2,0,0,q6_10,0.99,1,0.05617480166256428,8,579,0.013816925734024179
front_med,L2,0,0,q6_10,0.99,2,0.05617480166256428,1,30,0.03333333333333333
front_med,L2,0,0,q6_10,0.995,1,0.05771203339099884,3,309,0.009708737864077669
front_med,L2,0,0,q6_10,0.995,2,0.05771203339099884,0,2,0.0
front_med,L2,0,0,q9_13,0.95,1,0.04934556595981121,17,1706,0.00996483001172333
front_med,L2,0,0,q9_13,0.95,2,0.04934556595981121,13,207,0.06280193236714976
front_med,L2,0,0,q9_13,0.96,1,0.05001574382185936,17,1393,0.012203876525484566
front_med,L2,0,0,q9_13,0.96,2,0.05001574382185936,10,132,0.07575757575757576
front_med,L2,0,0,q9_13,0.97,1,0.05088649317622185,17,1061,0.016022620169651274
front_med,L2,0,0,q9_13,0.97,2,0.05088649317622185,7,68,0.10294117647058823
front_med,L2,0,0,q9_13,0.98,1,0.052055055275559425,15,713,0.021037868162692847
front_med,L2,0,0,q9_13,0.98,2,0.052055055275559425,4,29,0.13793103448275862
front_med,L2,0,0,q9_13,0.99,1,0.0537569634616375,14,355,0.03943661971830986
front_med,L2,0,0,q9_13,0.99,2,0.0537569634616375,3,7,0.42857142857142855
front_med,L2,0,0,q9_13,0.995,1,0.05524948239326477,10,168,0.05952380952380952
front_med,L2,0,0,q9_13,0.995,2,0.05524948239326477,1,2,0.5
front_med,L2,0,1,q7_9,0.95,1,0.052035415545105934,14,1540,0.00909090909090909
front_med,L2,0,1,q7_9,0.95,2,0.052035415545105934,5,289,0.01730103806228374
front_med,L2,0,1,q7_9,0.96,1,0.05271935649216175,11,1281,0.00858704137392662
front_med,L2,0,1,q7_9,0.96,2,0.05271935649216175,3,186,0.016129032258064516
front_med,L2,0,1,q7_9,0.97,1,0.05345236510038376,11,998,0.011022044088176353
front_med,L2,0,1,q7_9,0.97,2,0.05345236510038376,2,114,0.017543859649122806
front_med,L2,0,1,q7_9,0.98,1,0.05450151301920414,9,687,0.013100436681222707
front_med,L2,0,1,q7_9,0.98,2,0.05450151301920414,0,64,0.0
front_med,L2,0,1,q7_9,0.99,1,0.05631973780691624,5,367,0.013623978201634877
front_med,L2,0,1,q7_9,0.99,2,0.05631973780691624,0,12,0.0
front_med,L2,0,1,q7_9,0.995,1,0.05830945633351803,1,193,0.0051813471502590676
front_med,L2,0,1,q7_9,0.995,2,0.05830945633351803,0,2,0.0
front_med,L2,0,1,q7_11,0.95,1,0.051308149471879005,16,2080,0.007692307692307693
front_med,L2,0,1,q7_11,0.95,2,0.051308149471879005,10,395,0.02531645569620253
front_med,L2,0,1,q7_11,0.96,1,0.0520328339189291,15,1728,0.008680555555555556
front_med,L2,0,1,q7_11,0.96,2,0.0520328339189291,6,295,0.020338983050847456
front_med,L2,0,1,q7_11,0.97,1,0.052880555391311646,14,1373,0.010196649672250545
front_med,L2,0,1,q7_11,0.97,2,0.052880555391311646,4,175,0.022857142857142857
front_med,L2,0,1,q7_11,0.98,1,0.05385854281485081,13,966,0.013457556935817806
front_med,L2,0,1,q7_11,0.98,2,0.05385854281485081,3,92,0.03260869565217391
front_med,L2,0,1,q7_11,0.99,1,0.05548516474664211,8,519,0.015414258188824663
front_med,L2,0,1,q7_11,0.99,2,0.05548516474664211,1,27,0.037037037037037035
front_med,L2,0,1,q7_11,0.995,1,0.05745166912674904,4,277,0.01444043321299639
front_med,L2,0,1,q7_11,0.995,2,0.05745166912674904,0,7,0.0
front_med,L2,0,1,q6_10,0.95,1,0.05188911594450474,16,2197,0.007282658170232135
front_med,L2,0,1,q6_10,0.95,2,0.05188911594450474,6,611,0.009819967266775777
front_med,L2,0,1,q6_10,0.96,1,0.05256917327642441,14,1886,0.007423117709437964
front_med,L2,0,1,q6_10,0.96,2,0.05256917327642441,5,410,0.012195121951219513
front_med,L2,0,1,q6_10,0.97,1,0.05329224094748497,12,1522,0.00788436268068331
front_med,L2,0,1,q6_10,0.97,2,0.05329224094748497,2,234,0.008547008547008548
front_med,L2,0,1,q6_10,0.98,1,0.05433383770287037,10,1094,0.009140767824497258
front_med,L2,0,1,q6_10,0.98,2,0.05433383770287037,1,113,0.008849557522123894
front_med,L2,0,1,q6_10,0.99,1,0.05600142478942871,6,591,0.01015228426395939
front_med,L2,0,1,q6_10,0.99,2,0.05600142478942871,0,27,0.0
front_med,L2,0,1,q6_10,0.995,1,0.057674383744597435,3,307,0.009771986970684038
front_med,L2,0,1,q6_10,0.995,2,0.057674383744597435,0,6,0.0
front_med,L2,0,1,q9_13,0.95,1,0.04863024316728115,17,1668,0.010191846522781775
front_med,L2,0,1,q9_13,0.95,2,0.04863024316728115,14,229,0.0611353711790393
front_med,L2,0,1,q9_13,0.96,1,0.04934450052678585,17,1382,0.012301013024602027
front_med,L2,0,1,q9_13,0.96,2,0.04934450052678585,11,138,0.07971014492753623
front_med,L2,0,1,q9_13,0.97,1,0.0502361711114645,17,1053,0.016144349477682812
front_med,L2,0,1,q9_13,0.97,2,0.0502361711114645,7,64,0.109375
front_med,L2,0,1,q9_13,0.98,1,0.051520101726055145,15,714,0.02100840336134454
front_med,L2,0,1,q9_13,0.98,2,0.051520101726055145,4,27,0.14814814814814814
front_med,L2,0,1,q9_13,0.99,1,0.053208691999316216,14,344,0.040697674418604654
front_med,L2,0,1,q9_13,0.99,2,0.053208691999316216,2,5,0.4
front_med,L2,0,1,q9_13,0.995,1,0.05450120568275452,11,164,0.06707317073170732
front_med,L2,0,1,q9_13,0.995,2,0.05450120568275452,1,2,0.5
front_med,L2,0,2,q7_9,0.95,1,0.05199254862964153,13,1521,0.008547008547008548
front_med,L2,0,2,q7_9,0.95,2,0.05199254862964153,5,302,0.016556291390728478
front_med,L2,0,2,q7_9,0.96,1,0.052656907588243484,12,1251,0.009592326139088728
front_med,L2,0,2,q7_9,0.96,2,0.052656907588243484,3,213,0.014084507042253521
front_med,L2,0,2,q7_9,0.97,1,0.05343022570014,11,968,0.011363636363636364
front_med,L2,0,2,q7_9,0.97,2,0.05343022570014,3,133,0.022556390977443608
front_med,L2,0,2,q7_9,0.98,1,0.05450771749019623,7,678,0.01032448377581121
front_med,L2,0,2,q7_9,0.98,2,0.05450771749019623,0,77,0.0
front_med,L2,0,2,q7_9,0.99,1,0.056739140301942825,5,363,0.013774104683195593
front_med,L2,0,2,q7_9,0.99,2,0.056739140301942825,0,16,0.0
front_med,L2,0,2,q7_9,0.995,1,0.05873875506222248,1,193,0.0051813471502590676
front_med,L2,0,2,q7_9,0.995,2,0.05873875506222248,0,4,0.0
front_med,L2,0,2,q7_11,0.95,1,0.05130160041153431,16,2051,0.0078010726474890294
front_med,L2,0,2,q7_11,0.95,2,0.05130160041153431,10,409,0.02444987775061125
front_med,L2,0,2,q7_11,0.96,1,0.05200132727622986,16,1700,0.009411764705882352
front_med,L2,0,2,q7_11,0.96,2,0.05200132727622986,7,308,0.022727272727272728
front_med,L2,0,2,q7_11,0.97,1,0.052801333367824554,14,1329,0.010534236267870579
front_med,L2,0,2,q7_11,0.97,2,0.052801333367824554,5,206,0.024271844660194174
front_med,L2,0,2,q7_11,0.98,1,0.05383886210620403,12,933,0.012861736334405145
front_med,L2,0,2,q7_11,0.98,2,0.05383886210620403,4,104,0.038461538461538464
front_med,L2,0,2,q7_11,0.99,1,0.05566851794719696,8,501,0.015968063872255488
front_med,L2,0,2,q7_11,0.99,2,0.05566851794719696,0,40,0.0
front_med,L2,0,2,q7_11,0.995,1,0.05776849761605263,2,279,0.007168458781362007
front_med,L2,0,2,q7_11,0.995,2,0.05776849761605263,0,7,0.0
front_med,L2,0,2,q6_10,0.95,1,0.051998019218444824,15,2195,0.00683371298405467
front_med,L2,0,2,q6_10,0.95,2,0.051998019218444824,7,576,0.012152777777777778
front_med,L2,0,2,q6_10,0.96,1,0.05267479084432125,13,1890,0.0068783068783068784
front_med,L2,0,2,q6_10,0.96,2,0.05267479084432125,4,395,0.010126582278481013
front_med,L2,0,2,q6_10,0.97,1,0.053451163694262505,12,1512,0.007936507936507936
front_med,L2,0,2,q6_10,0.97,2,0.053451163694262505,3,233,0.012875536480686695
front_med,L2,0,2,q6_10,0.98,1,0.05452609434723854,9,1089,0.008264462809917356
front_med,L2,0,2,q6_10,0.98,2,0.05452609434723854,1,114,0.008771929824561403
front_med,L2,0,2,q6_10,0.99,1,0.05641484074294567,5,585,0.008547008547008548
front_med,L2,0,2,q6_10,0.99,2,0.05641484074294567,0,32,0.0
front_med,L2,0,2,q6_10,0.995,1,0.05819358862936497,2,309,0.006472491909385114
front_med,L2,0,2,q6_10,0.995,2,0.05819358862936497,0,8,0.0
front_med,L2,0,2,q9_13,0.95,1,0.04858045279979706,17,1675,0.010149253731343283
front_med,L2,0,2,q9_13,0.95,2,0.04858045279979706,14,238,0.058823529411764705
front_med,L2,0,2,q9_13,0.96,1,0.049326274544000626,17,1367,0.012435991221653255
front_med,L2,0,2,q9_13,0.96,2,0.049326274544000626,12,136,0.08823529411764706
front_med,L2,0,2,q9_13,0.97,1,0.05034511163830757,16,1057,0.015137180700094607
front_med,L2,0,2,q9_13,0.97,2,0.05034511163830757,8,65,0.12307692307692308
front_med,L2,0,2,q9_13,0.98,1,0.051611945033073425,15,705,0.02127659574468085
front_med,L2,0,2,q9_13,0.98,2,0.051611945033073425,6,29,0.20689655172413793
front_med,L2,0,2,q9_13,0.99,1,0.05316829867660999,14,336,0.041666666666666664
front_med,L2,0,2,q9_13,0.99,2,0.05316829867660999,3,8,0.375
front_med,L2,0,2,q9_13,0.995,1,0.05458471551537514,10,160,0.0625
front_med,L2,0,2,q9_13,0.995,2,0.05458471551537514,2,2,1.0
front_med,L2,0,3,q7_9,0.95,1,0.05215765908360481,13,1524,0.00853018372703412
front_med,L2,0,3,q7_9,0.95,2,0.05215765908360481,5,295,0.01694915254237288
front_med,L2,0,3,q7_9,0.96,1,0.05283040180802345,13,1232,0.010551948051948052
front_med,L2,0,3,q7_9,0.96,2,0.05283040180802345,3,224,0.013392857142857142
front_med,L2,0,3,q7_9,0.97,1,0.053606390953063965,10,960,0.010416666666666666
front_med,L2,0,3,q7_9,0.97,2,0.053606390953063965,2,143,0.013986013986013986
front_med,L2,0,3,q7_9,0.98,1,0.05471835099160671,7,668,0.010479041916167664
front_med,L2,0,3,q7_9,0.98,2,0.05471835099160671,1,78,0.01282051282051282
front_med,L2,0,3,q7_9,0.99,1,0.05703339911997318,4,360,0.011111111111111112
front_med,L2,0,3,q7_9,0.99,2,0.05703339911997318,0,17,0.0
front_med,L2,0,3,q7_9,0.995,1,0.05897699482738972,1,190,0.005263157894736842
front_med,L2,0,3,q7_9,0.995,2,0.05897699482738972,0,6,0.0
front_med,L2,0,3,q7_11,0.95,1,0.05141503922641277,16,2057,0.007778317938745746
front_med,L2,0,3,q7_11,0.95,2,0.05141503922641277,9,424,0.02122641509433962
front_med,L2,0,3,q7_11,0.96,1,0.052142633125185966,16,1699,0.009417304296645085
front_med,L2,0,3,q7_11,0.96,2,0.052142633125185966,7,305,0.022950819672131147
front_med,L2,0,3,q7_11,0.97,1,0.052968671545386314,16,1306,0.01225114854517611
front_med,L2,0,3,q7_11,0.97,2,0.052968671545386314,5,212,0.02358490566037736
front_med,L2,0,3,q7_11,0.98,1,0.05406170338392258,11,921,0.011943539630836048
front_med,L2,0,3,q7_11,0.98,2,0.05406170338392258,5,112,0.044642857142857144
front_med,L2,0,3,q7_11,0.99,1,0.05599059909582138,8,493,0.016227180527383367
front_med,L2,0,3,q7_11,0.99,2,0.05599059909582138,1,38,0.02631578947368421
front_med,L2,0,3,q7_11,0.995,1,0.0580873116850853,2,273,0.007326007326007326
front_med,L2,0,3,q7_11,0.995,2,0.0580873116850853,0,11,0.0
front_med,L2,0,3,q6_10,0.95,1,0.05230720713734627,15,2182,0.0068744271310724105
front_med,L2,0,3,q6_10,0.95,2,0.05230720713734627,5,558,0.008960573476702509
front_med,L2,0,3,q6_10,0.96,1,0.05303514748811722,15,1858,0.008073196986006458
front_med,L2,0,3,q6_10,0.96,2,0.05303514748811722,4,390,0.010256410256410256
front_med,L2,0,3,q6_10,0.97,1,0.05384642444550991,12,1499,0.008005336891260841
front_med,L2,0,3,q6_10,0.97,2,0.05384642444550991,4,237,0.016877637130801686
front_med,L2,0,3,q6_10,0.98,1,0.05498284101486206,9,1066,0.008442776735459663
front_med,L2,0,3,q6_10,0.98,2,0.05498284101486206,0,119,0.0
front_med,L2,0,3,q6_10,0.99,1,0.0569345448166132,5,583,0.008576329331046312
front_med,L2,0,3,q6_10,0.99,2,0.0569345448166132,0,31,0.0
front_med,L2,0,3,q6_10,0.995,1,0.058619409799575806,3,306,0.00980392156862745
front_med,L2,0,3,q6_10,0.995,2,0.058619409799575806,0,10,0.0
front_med,L2,0,3,q9_13,0.95,1,0.048688897863030434,17,1697,0.010017678255745434
front_med,L2,0,3,q9_13,0.95,2,0.048688897863030434,15,203,0.07389162561576355
front_med,L2,0,3,q9_13,0.96,1,0.04951216094195843,17,1392,0.01221264367816092
front_med,L2,0,3,q9_13,0.96,2,0.04951216094195843,13,110,0.11818181818181818
front_med,L2,0,3,q9_13,0.97,1,0.05054887570440769,16,1051,0.015223596574690771
front_med,L2,0,3,q9_13,0.97,2,0.05054887570440769,9,58,0.15517241379310345
front_med,L2,0,3,q9_13,0.98,1,0.05184625834226608,15,701,0.021398002853067047
front_med,L2,0,3,q9_13,0.98,2,0.05184625834226608,5,29,0.1724137931034483
front_med,L2,0,3,q9_13,0.99,1,0.05349281243979931,15,328,0.04573170731707317
front_med,L2,0,3,q9_13,0.99,2,0.05349281243979931,3,9,0.3333333333333333
front_med,L2,0,3,q9_13,0.995,1,0.055014047771692276,9,155,0.05806451612903226
front_med,L2,0,3,q9_13,0.995,2,0.055014047771692276,1,4,0.25
front_med,L2,0,4,q7_9,0.95,1,0.051938269287347794,13,1519,0.008558262014483212
front_med,L2,0,4,q7_9,0.95,2,0.051938269287347794,3,288,0.010416666666666666
front_med,L2,0,4,q7_9,0.96,1,0.05266188271343708,12,1245,0.00963855421686747
front_med,L2,0,4,q7_9,0.96,2,0.05266188271343708,3,211,0.014218009478672985
front_med,L2,0,4,q7_9,0.97,1,0.05348309502005577,11,977,0.011258955987717503
front_med,L2,0,4,q7_9,0.97,2,0.05348309502005577,1,127,0.007874015748031496
front_med,L2,0,4,q7_9,0.98,1,0.05459444597363472,8,671,0.011922503725782414
front_med,L2,0,4,q7_9,0.98,2,0.05459444597363472,0,74,0.0
front_med,L2,0,4,q7_9,0.99,1,0.05681989528238773,6,354,0.01694915254237288
front_med,L2,0,4,q7_9,0.99,2,0.05681989528238773,0,16,0.0
front_med,L2,0,4,q7_9,0.995,1,0.05883361957967281,1,190,0.005263157894736842
front_med,L2,0,4,q7_9,0.995,2,0.05883361957967281,0,4,0.0
front_med,L2,0,4,q7_11,0.95,1,0.051168836653232574,16,2070,0.007729468599033816
front_med,L2,0,4,q7_11,0.95,2,0.051168836653232574,10,405,0.024691358024691357
front_med,L2,0,4,q7_11,0.96,1,0.051901593804359436,16,1690,0.009467455621301775
front_med,L2,0,4,q7_11,0.96,2,0.051901593804359436,6,302,0.019867549668874173
front_med,L2,0,4,q7_11,0.97,1,0.052876463159918785,15,1319,0.011372251705837756
front_med,L2,0,4,q7_11,0.97,2,0.052876463159918785,5,201,0.024875621890547265
front_med,L2,0,4,q7_11,0.98,1,0.05401959642767906,11,930,0.011827956989247311
front_med,L2,0,4,q7_11,0.98,2,0.05401959642767906,4,103,0.038834951456310676
front_med,L2,0,4,q7_11,0.99,1,0.05605180934071541,8,493,0.016227180527383367
front_med,L2,0,4,q7_11,0.99,2,0.05605180934071541,1,33,0.030303030303030304
front_med,L2,0,4,q7_11,0.995,1,0.05817353166639805,2,269,0.007434944237918215
front_med,L2,0,4,q7_11,0.995,2,0.05817353166639805,0,10,0.0
front_med,L2,0,4,q6_10,0.95,1,0.052208904176950455,15,2128,0.007048872180451127
front_med,L2,0,4,q6_10,0.95,2,0.052208904176950455,5,562,0.008896797153024912
front_med,L2,0,4,q6_10,0.96,1,0.052994245663285255,14,1801,0.007773459189339256
front_med,L2,0,4,q6_10,0.96,2,0.052994245663285255,5,395,0.012658227848101266
front_med,L2,0,4,q6_10,0.97,1,0.05385459028184414,12,1455,0.008247422680412371
front_med,L2,0,4,q6_10,0.97,2,0.05385459028184414,3,244,0.012295081967213115
front_med,L2,0,4,q6_10,0.98,1,0.054955268278717995,10,1016,0.00984251968503937
front_med,L2,0,4,q6_10,0.98,2,0.054955268278717995,1,147,0.006802721088435374
front_med,L2,0,4,q6_10,0.99,1,0.05681989528238773,7,562,0.012455516014234875
front_med,L2,0,4,q6_10,0.99,2,0.05681989528238773,0,38,0.0
front_med,L2,0,4,q6_10,0.995,1,0.058501506224274635,2,303,0.006600660066006601
front_med,L2,0,4,q6_10,0.995,2,0.058501506224274635,0,11,0.0
front_med,L2,0,4,q9_13,0.95,1,0.048569295555353165,17,1742,0.00975889781859931
front_med,L2,0,4,q9_13,0.95,2,0.048569295555353165,14,170,0.08235294117647059
front_med,L2,0,4,q9_13,0.96,1,0.04943585395812988,16,1416,0.011299435028248588
front_med,L2,0,4,q9_13,0.96,2,0.04943585395812988,11,97,0.1134020618556701
front_med,L2,0,4,q9_13,0.97,1,0.05058545060455799,16,1062,0.015065913370998116
front_med,L2,0,4,q9_13,0.97,2,0.05058545060455799,10,46,0.21739130434782608
front_med,L2,0,4,q9_13,0.98,1,0.05189330503344536,15,693,0.021645021645021644
front_med,L2,0,4,q9_13,0.98,2,0.05189330503344536,7,27,0.25925925925925924
front_med,L2,0,4,q9_13,0.99,1,0.05374547839164734,12,334,0.03592814371257485
front_med,L2,0,4,q9_13,0.99,2,0.05374547839164734,3,9,0.3333333333333333
front_med,L2,0,4,q9_13,0.995,1,0.05535425245761871,8,158,0.05063291139240506
front_med,L2,0,4,q9_13,0.995,2,0.05535425245761871,1,6,0.16666666666666666
front_med,L2,0,5,q7_9,0.95,1,0.051972923800349236,12,1552,0.007731958762886598
front_med,L2,0,5,q7_9,0.95,2,0.051972923800349236,3,252,0.011904761904761904
front_med,L2,0,5,q7_9,0.96,1,0.05275350250303745,12,1301,0.009223674096848577
front_med,L2,0,5,q7_9,0.96,2,0.05275350250303745,2,163,0.012269938650306749
front_med,L2,0,5,q7_9,0.97,1,0.053724003955721855,12,1004,0.01195219123505976
front_med,L2,0,5,q7_9,0.97,2,0.053724003955721855,2,107,0.018691588785046728
front_med,L2,0,5,q7_9,0.98,1,0.05499240197241306,8,690,0.011594202898550725
front_med,L2,0,5,q7_9,0.98,2,0.05499240197241306,0,51,0.0
front_med,L2,0,5,q7_9,0.99,1,0.05724682845175266,5,353,0.014164305949008499
front_med,L2,0,5,q7_9,0.99,2,0.05724682845175266,0,17,0.0
front_med,L2,0,5,q7_9,0.995,1,0.05920286849141121,1,190,0.005263157894736842
front_med,L2,0,5,q7_9,0.995,2,0.05920286849141121,0,3,0.0
front_med,L2,0,5,q7_11,0.95,1,0.051129838451743126,16,2068,0.007736943907156673
front_med,L2,0,5,q7_11,0.95,2,0.051129838451743126,11,378,0.0291005291005291
front_med,L2,0,5,q7_11,0.96,1,0.05200213007628918,15,1736,0.008640552995391706
front_med,L2,0,5,q7_11,0.96,2,0.05200213007628918,9,258,0.03488372093023256
front_med,L2,0,5,q7_11,0.97,1,0.05306307040154934,15,1370,0.010948905109489052
front_med,L2,0,5,q7_11,0.97,2,0.05306307040154934,7,153,0.0457516339869281
front_med,L2,0,5,q7_11,0.98,1,0.05440221354365349,13,950,0.01368421052631579
front_med,L2,0,5,q7_11,0.98,2,0.05440221354365349,5,80,0.0625
front_med,L2,0,5,q7_11,0.99,1,0.0566796250641346,10,506,0.019762845849802372
front_med,L2,0,5,q7_11,0.99,2,0.0566796250641346,1,22,0.045454545454545456
front_med,L2,0,5,q7_11,0.995,1,0.058605412021279335,3,271,0.01107011070110701
front_med,L2,0,5,q7_11,0.995,2,0.058605412021279335,0,7,0.0
front_med,L2,0,5,q6_10,0.95,1,0.05243920721113682,14,2083,0.00672107537205953
front_med,L2,0,5,q6_10,0.95,2,0.05243920721113682,5,591,0.008460236886632826
front_med,L2,0,5,q6_10,0.96,1,0.053284650668501854,14,1782,0.007856341189674524
front_med,L2,0,5,q6_10,0.96,2,0.053284650668501854,5,417,0.011990407673860911
front_med,L2,0,5,q6_10,0.97,1,0.054216379299759865,13,1406,0.009246088193456615
front_med,L2,0,5,q6_10,0.97,2,0.054216379299759865,4,279,0.014336917562724014
front_med,L2,0,5,q6_10,0.98,1,0.05544704757630825,10,999,0.01001001001001001
front_med,L2,0,5,q6_10,0.98,2,0.05544704757630825,1,156,0.00641025641025641
front_med,L2,0,5,q6_10,0.99,1,0.05736510455608368,7,526,0.013307984790874524
front_med,L2,0,5,q6_10,0.99,2,0.05736510455608368,0,60,0.0
front_med,L2,0,5,q6_10,0.995,1,0.058840757235884666,2,290,0.006896551724137931
front_med,L2,0,5,q6_10,0.995,2,0.058840757235884666,0,17,0.0
front_med,L2,0,5,q9_13,0.95,1,0.04880550689995289,19,1808,0.010508849557522125
front_med,L2,0,5,q9_13,0.95,2,0.04880550689995289,12,122,0.09836065573770492
front_med,L2,0,5,q9_13,0.96,1,0.04978131875395775,16,1441,0.011103400416377515
front_med,L2,0,5,q9_13,0.96,2,0.04978131875395775,11,77,0.14285714285714285
front_med,L2,0,5,q9_13,0.97,1,0.05096457526087761,16,1072,0.014925373134328358
front_med,L2,0,5,q9_13,0.97,2,0.05096457526087761,10,47,0.2127659574468085
front_med,L2,0,5,q9_13,0.98,1,0.05247797444462776,15,702,0.021367521367521368
front_med,L2,0,5,q9_13,0.98,2,0.05247797444462776,7,22,0.3181818181818182
front_med,L2,0,5,q9_13,0.99,1,0.054620154201984406,10,338,0.029585798816568046
front_med,L2,0,5,q9_13,0.99,2,0.054620154201984406,5,8,0.625
front_med,L2,0,5,q9_13,0.995,1,0.05640106461942196,9,163,0.05521472392638037
front_med,L2,0,5,q9_13,0.995,2,0.05640106461942196,1,4,0.25
front_med,L2,0,6,q7_9,0.95,1,0.05178418755531311,12,1607,0.0074673304293715
front_med,L2,0,6,q7_9,0.95,2,0.05178418755531311,2,218,0.009174311926605505
