fold,suite,seed,method,scope,calibration,alpha,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy
libero_spatial_20260909,libero_spatial,20260909,cosine,unseen,episode,0.03,1200,50,1150,3,20,0.06,0.017391304347826087,0.13043478260869565,0.521304347826087
libero_spatial_20260909,libero_spatial,20260909,cosine,seen,episode,0.05,560,23,537,4,18,0.17391304347826086,0.0335195530726257,0.18181818181818182,0.5701967452028175
libero_spatial_20260909,libero_spatial,20260909,cosine,unseen,episode,0.05,1200,50,1150,6,49,0.12,0.042608695652173914,0.10909090909090909,0.5386956521739131
libero_spatial_20260909,libero_spatial,20260909,cosine,seen,episode,0.1,560,23,537,14,51,0.6086956521739131,0.09497206703910614,0.2153846153846154,0.7568617925674035
libero_spatial_20260909,libero_spatial,20260909,cosine,unseen,episode,0.1,1200,50,1150,14,175,0.28,0.15217391304347827,0.07407407407407407,0.5639130434782609
libero_spatial_20260909,libero_spatial,20260909,cosine,seen,episode,0.15,560,23,537,17,68,0.7391304347826086,0.1266294227188082,0.2,0.8062505060319002
libero_spatial_20260909,libero_spatial,20260909,cosine,unseen,episode,0.15,1200,50,1150,29,287,0.58,0.24956521739130436,0.09177215189873418,0.6652173913043479
libero_spatial_20260909,libero_spatial,20260909,cosine,seen,episode,0.2,560,23,537,20,114,0.8695652173913043,0.2122905027932961,0.14925373134328357,0.828637357299004
libero_spatial_20260909,libero_spatial,20260909,cosine,unseen,episode,0.2,1200,50,1150,40,486,0.8,0.4226086956521739,0.07604562737642585,0.688695652173913
libero_spatial_20260909,libero_spatial,20260909,cosine,seen,task_init,0.01,560,23,537,0,0,0.0,0.0,,0.5
libero_spatial_20260909,libero_spatial,20260909,cosine,unseen,task_init,0.01,1200,50,1150,0,0,0.0,0.0,,0.5
libero_spatial_20260909,libero_spatial,20260909,cosine,seen,task_init,0.03,560,23,537,0,2,0.0,0.0037243947858473,0.0,0.49813780260707635
libero_spatial_20260909,libero_spatial,20260909,cosine,unseen,task_init,0.03,1200,50,1150,0,4,0.0,0.0034782608695652175,0.0,0.49826086956521737
libero_spatial_20260909,libero_spatial,20260909,cosine,seen,task_init,0.05,560,23,537,0,2,0.0,0.0037243947858473,0.0,0.49813780260707635
libero_spatial_20260909,libero_spatial,20260909,cosine,unseen,task_init,0.05,1200,50,1150,0,6,0.0,0.0052173913043478265,0.0,0.4973913043478261
libero_spatial_20260909,libero_spatial,20260909,cosine,seen,task_init,0.1,560,23,537,0,6,0.0,0.0111731843575419,0.0,0.49441340782122906
libero_spatial_20260909,libero_spatial,20260909,cosine,unseen,task_init,0.1,1200,50,1150,3,12,0.06,0.010434782608695653,0.2,0.5247826086956522
libero_spatial_20260909,libero_spatial,20260909,cosine,seen,task_init,0.15,560,23,537,4,20,0.17391304347826086,0.037243947858473,0.16666666666666666,0.5683345478098939
libero_spatial_20260909,libero_spatial,20260909,cosine,unseen,task_init,0.15,1200,50,1150,6,56,0.12,0.04869565217391304,0.0967741935483871,0.5356521739130435
libero_spatial_20260909,libero_spatial,20260909,cosine,seen,task_init,0.2,560,23,537,6,29,0.2608695652173913,0.054003724394785846,0.17142857142857143,0.6034329204113027
libero_spatial_20260909,libero_spatial,20260909,cosine,unseen,task_init,0.2,1200,50,1150,7,79,0.14,0.06869565217391305,0.08139534883720931,0.5356521739130435
