global_row,run_id,suite,task,episode,init_state_id,noise_seed,length,failure,scope,fold,method,first_alarm_query,alarm,threshold,peak_score,actual_action_steps,executed_actions_before_alarm,control_progress_at_alarm,drop_goal_release,failed_goal_release,release_lead_queries
22988,right-50x8b-20260903,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,188,23,1012,28,True,seen,libero_object_20260909,euclidean,-1,False,2.27472186088562,1.99188,280,-1,,7.0,7.0,
23862,right-50x8b-20260903,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,262,32,1014,28,True,unseen,libero_object_20260909,euclidean,15,True,2.27472186088562,2.5269887,280,150,0.5357142857142857,19.0,19.0,4.0
17235,right-50x8b-20260903,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,35,4,1011,28,True,unseen,libero_object_20260909,cosine,-1,False,0.45691999793052673,0.1311926,280,-1,,13.0,13.0,
17455,right-50x8b-20260903,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,255,31,1015,28,True,unseen,libero_object_20260909,cosine,-1,False,0.45691999793052673,0.17873164,280,-1,,10.0,10.0,
19666,right-50x8b-20260903,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,66,8,1010,28,True,seen,libero_object_20260909,cosine,-1,False,0.45691999793052673,0.07351021,280,-1,,8.0,8.0,
19668,right-50x8b-20260903,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,68,8,1012,28,True,seen,libero_object_20260909,cosine,-1,False,0.45691999793052673,0.076695934,280,-1,,11.0,11.0,
19981,right-50x8b-20260903,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,381,47,1013,28,True,seen,libero_object_20260909,cosine,-1,False,0.45691999793052673,0.08730139,280,-1,,11.0,11.0,
20799,right-50x8b-20260903,libero_object,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,399,49,1015,28,True,seen,libero_object_20260909,cosine,-1,False,0.45691999793052673,0.29644775,280,-1,,15.0,15.0,
22984,right-50x8b-20260903,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,184,23,1008,28,True,seen,libero_object_20260909,cosine,-1,False,0.45691999793052673,0.3215117,280,-1,,13.0,13.0,
22986,right-50x8b-20260903,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,186,23,1010,28,True,seen,libero_object_20260909,cosine,-1,False,0.45691999793052673,0.18466142,280,-1,,7.0,7.0,
22987,right-50x8b-20260903,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,187,23,1011,28,True,seen,libero_object_20260909,cosine,-1,False,0.45691999793052673,0.26472193,280,-1,,14.0,14.0,
22988,right-50x8b-20260903,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,188,23,1012,28,True,seen,libero_object_20260909,cosine,-1,False,0.45691999793052673,0.20631847,280,-1,,7.0,7.0,
23862,right-50x8b-20260903,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,262,32,1014,28,True,unseen,libero_object_20260909,cosine,-1,False,0.45691999793052673,0.21050125,280,-1,,19.0,19.0,
25589,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,389,48,1013,22,True,seen,libero_spatial_20260907,euclidean,14,True,2.0431175231933594,6.5395346,220,140,0.6363636363636364,8.0,8.0,-6.0
25590,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,390,48,1014,22,True,seen,libero_spatial_20260907,euclidean,14,True,2.0431175231933594,9.491202,220,140,0.6363636363636364,11.0,11.0,-3.0
27677,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,77,9,1013,22,True,seen,libero_spatial_20260907,euclidean,13,True,2.0431175231933594,4.3457527,220,130,0.5909090909090909,9.0,9.0,-4.0
27708,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,108,13,1012,22,True,seen,libero_spatial_20260907,euclidean,13,True,2.0431175231933594,3.8893106,220,130,0.5909090909090909,10.0,10.0,-3.0
28531,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,131,16,1011,22,True,unseen,libero_spatial_20260907,euclidean,11,True,2.0431175231933594,7.0110373,220,110,0.5,8.0,8.0,-3.0
28620,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,220,27,1012,22,True,unseen,libero_spatial_20260907,euclidean,12,True,2.0431175231933594,9.579441,220,120,0.5454545454545454,12.0,12.0,0.0
28660,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,260,32,1012,22,True,unseen,libero_spatial_20260907,euclidean,11,True,2.0431175231933594,8.254926,220,110,0.5,12.0,12.0,1.0
28787,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,387,48,1011,22,True,unseen,libero_spatial_20260907,euclidean,10,True,2.0431175231933594,6.823949,220,100,0.45454545454545453,13.0,13.0,3.0
28789,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,389,48,1013,22,True,unseen,libero_spatial_20260907,euclidean,11,True,2.0431175231933594,7.37966,220,110,0.5,13.0,13.0,2.0
28791,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,391,48,1015,22,True,unseen,libero_spatial_20260907,euclidean,11,True,2.0431175231933594,5.1149373,220,110,0.5,13.0,13.0,2.0
29216,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,16,2,1008,22,True,unseen,libero_spatial_20260907,euclidean,12,True,2.0431175231933594,13.903692,220,120,0.5454545454545454,9.0,9.0,-3.0
29236,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,36,4,1012,22,True,unseen,libero_spatial_20260907,euclidean,12,True,2.0431175231933594,13.324616,220,120,0.5454545454545454,9.0,9.0,-3.0
29259,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,59,7,1011,22,True,unseen,libero_spatial_20260907,euclidean,13,True,2.0431175231933594,8.126584,220,130,0.5909090909090909,9.0,9.0,-4.0
29287,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,87,10,1015,22,True,unseen,libero_spatial_20260907,euclidean,13,True,2.0431175231933594,12.329492,220,130,0.5909090909090909,9.0,9.0,-4.0
29438,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,238,29,1014,22,True,unseen,libero_spatial_20260907,euclidean,15,True,2.0431175231933594,12.548261,220,150,0.6818181818181818,10.0,10.0,-5.0
29467,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,267,33,1011,22,True,unseen,libero_spatial_20260907,euclidean,14,True,2.0431175231933594,15.489468,220,140,0.6363636363636364,10.0,10.0,-4.0
29521,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,321,40,1009,22,True,unseen,libero_spatial_20260907,euclidean,14,True,2.0431175231933594,12.473535,220,140,0.6363636363636364,10.0,10.0,-4.0
29522,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,322,40,1010,22,True,unseen,libero_spatial_20260907,euclidean,11,True,2.0431175231933594,13.655905,220,110,0.5,10.0,10.0,-1.0
29540,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,340,42,1012,22,True,unseen,libero_spatial_20260907,euclidean,14,True,2.0431175231933594,14.105458,220,140,0.6363636363636364,10.0,10.0,-4.0
29542,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,342,42,1014,22,True,unseen,libero_spatial_20260907,euclidean,12,True,2.0431175231933594,12.54434,220,120,0.5454545454545454,10.0,10.0,-2.0
30909,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,109,13,1013,22,True,seen,libero_spatial_20260907,euclidean,16,True,2.0431175231933594,10.351362,220,160,0.7272727272727273,13.0,13.0,-3.0
31068,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,268,33,1012,22,True,seen,libero_spatial_20260907,euclidean,16,True,2.0431175231933594,11.003084,220,160,0.7272727272727273,10.0,10.0,-6.0
31183,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,383,47,1015,22,True,seen,libero_spatial_20260907,euclidean,12,True,2.0431175231933594,6.176066,220,120,0.5454545454545454,9.0,9.0,-3.0
25589,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,389,48,1013,22,True,seen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.16886465,220,-1,,8.0,8.0,
25590,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,390,48,1014,22,True,seen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.23528019,220,-1,,11.0,11.0,
27677,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,77,9,1013,22,True,seen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.24486986,220,-1,,9.0,9.0,
27708,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,108,13,1012,22,True,seen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.21225607,220,-1,,10.0,10.0,
28531,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,131,16,1011,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.062154904,220,-1,,8.0,8.0,
28620,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,220,27,1012,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.13572484,220,-1,,12.0,12.0,
28660,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,260,32,1012,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.2018966,220,-1,,12.0,12.0,
28787,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,387,48,1011,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.18155114,220,-1,,13.0,13.0,
28789,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,389,48,1013,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.16940054,220,-1,,13.0,13.0,
28791,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,391,48,1015,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.1745038,220,-1,,13.0,13.0,
29216,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,16,2,1008,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.20844159,220,-1,,9.0,9.0,
29236,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,36,4,1012,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.20417139,220,-1,,9.0,9.0,
29259,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,59,7,1011,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.21209337,220,-1,,9.0,9.0,
29287,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,87,10,1015,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.19739956,220,-1,,9.0,9.0,
29438,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,238,29,1014,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.22752202,220,-1,,10.0,10.0,
29467,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,267,33,1011,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.24871436,220,-1,,10.0,10.0,
29521,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,321,40,1009,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.19852398,220,-1,,10.0,10.0,
29522,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,322,40,1010,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.17616227,220,-1,,10.0,10.0,
29540,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,340,42,1012,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.2342162,220,-1,,10.0,10.0,
29542,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,342,42,1014,22,True,unseen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.19665812,220,-1,,10.0,10.0,
30909,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,109,13,1013,22,True,seen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.25025776,220,-1,,13.0,13.0,
31068,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,268,33,1012,22,True,seen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.17209119,220,-1,,10.0,10.0,
31183,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,383,47,1015,22,True,seen,libero_spatial_20260907,cosine,-1,False,0.37882402539253235,0.1548276,220,-1,,9.0,9.0,
26811,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,11,1,1011,22,True,unseen,libero_spatial_20260908,euclidean,8,True,2.1334073543548584,4.2171283,220,80,0.36363636363636365,8.0,8.0,0.0
27101,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,301,37,1013,22,True,unseen,libero_spatial_20260908,euclidean,14,True,2.1334073543548584,4.9036436,220,140,0.6363636363636364,8.0,8.0,-6.0
27739,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,139,17,1011,22,True,seen,libero_spatial_20260908,euclidean,15,True,2.1334073543548584,3.338172,220,150,0.6818181818181818,9.0,9.0,-6.0
27881,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,281,35,1009,22,True,seen,libero_spatial_20260908,euclidean,14,True,2.1334073543548584,3.3207357,220,140,0.6363636363636364,10.0,10.0,-4.0
27883,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,283,35,1011,22,True,seen,libero_spatial_20260908,euclidean,13,True,2.1334073543548584,2.5827408,220,130,0.5909090909090909,10.0,10.0,-3.0
27885,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,285,35,1013,22,True,seen,libero_spatial_20260908,euclidean,13,True,2.1334073543548584,6.1909094,220,130,0.5909090909090909,10.0,10.0,-3.0
27886,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,286,35,1014,22,True,seen,libero_spatial_20260908,euclidean,13,True,2.1334073543548584,3.6932106,220,130,0.5909090909090909,10.0,10.0,-3.0
27887,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,287,35,1015,22,True,seen,libero_spatial_20260908,euclidean,14,True,2.1334073543548584,4.4623675,220,140,0.6363636363636364,10.0,10.0,-4.0
27918,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,318,39,1014,22,True,seen,libero_spatial_20260908,euclidean,12,True,2.1334073543548584,4.4477243,220,120,0.5454545454545454,11.0,11.0,-1.0
28531,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,131,16,1011,22,True,seen,libero_spatial_20260908,euclidean,11,True,2.1334073543548584,7.3708844,220,110,0.5,8.0,8.0,-3.0
28620,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,220,27,1012,22,True,seen,libero_spatial_20260908,euclidean,15,True,2.1334073543548584,9.637777,220,150,0.6818181818181818,12.0,12.0,-3.0
29521,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,321,40,1009,22,True,seen,libero_spatial_20260908,euclidean,15,True,2.1334073543548584,12.554473,220,150,0.6818181818181818,10.0,10.0,-5.0
29522,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,322,40,1010,22,True,seen,libero_spatial_20260908,euclidean,14,True,2.1334073543548584,13.691653,220,140,0.6363636363636364,10.0,10.0,-4.0
30064,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,64,8,1008,22,True,unseen,libero_spatial_20260908,euclidean,14,True,2.1334073543548584,14.726027,220,140,0.6363636363636364,11.0,11.0,-3.0
30094,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,94,11,1014,22,True,unseen,libero_spatial_20260908,euclidean,9,True,2.1334073543548584,3.8927748,220,90,0.4090909090909091,5.0,5.0,-4.0
30128,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,128,16,1008,22,True,unseen,libero_spatial_20260908,euclidean,11,True,2.1334073543548584,12.056995,220,110,0.5,10.0,10.0,-1.0
30218,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,218,27,1010,22,True,unseen,libero_spatial_20260908,euclidean,15,True,2.1334073543548584,5.0052357,220,150,0.6818181818181818,11.0,11.0,-4.0
30272,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,272,34,1008,22,True,unseen,libero_spatial_20260908,euclidean,10,True,2.1334073543548584,5.7719436,220,100,0.45454545454545453,10.0,10.0,0.0
30275,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,275,34,1011,22,True,unseen,libero_spatial_20260908,euclidean,10,True,2.1334073543548584,6.628007,220,100,0.45454545454545453,10.0,10.0,0.0
30278,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,278,34,1014,22,True,unseen,libero_spatial_20260908,euclidean,11,True,2.1334073543548584,5.041823,220,110,0.5,10.0,10.0,-1.0
30366,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,366,45,1014,22,True,unseen,libero_spatial_20260908,euclidean,11,True,2.1334073543548584,5.16714,220,110,0.5,10.0,10.0,-1.0
30813,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,13,1,1013,22,True,unseen,libero_spatial_20260908,euclidean,10,True,2.1334073543548584,4.9173155,220,100,0.45454545454545453,8.0,8.0,-2.0
30815,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,15,1,1015,22,True,unseen,libero_spatial_20260908,euclidean,13,True,2.1334073543548584,14.774309,220,130,0.5909090909090909,8.0,8.0,-5.0
30909,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,109,13,1013,22,True,unseen,libero_spatial_20260908,euclidean,16,True,2.1334073543548584,10.447675,220,160,0.7272727272727273,13.0,13.0,-3.0
30926,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,126,15,1014,22,True,unseen,libero_spatial_20260908,euclidean,12,True,2.1334073543548584,3.2830505,220,120,0.5454545454545454,9.0,9.0,-3.0
30941,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,141,17,1013,22,True,unseen,libero_spatial_20260908,euclidean,12,True,2.1334073543548584,9.819625,220,120,0.5454545454545454,7.0,7.0,-5.0
30944,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,144,18,1008,22,True,unseen,libero_spatial_20260908,euclidean,10,True,2.1334073543548584,11.677376,220,100,0.45454545454545453,6.0,6.0,-4.0
30946,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,146,18,1010,22,True,unseen,libero_spatial_20260908,euclidean,13,True,2.1334073543548584,3.9858415,220,130,0.5909090909090909,6.0,6.0,-7.0
30947,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,147,18,1011,22,True,unseen,libero_spatial_20260908,euclidean,11,True,2.1334073543548584,10.988308,220,110,0.5,8.0,8.0,-3.0
30949,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,149,18,1013,22,True,unseen,libero_spatial_20260908,euclidean,12,True,2.1334073543548584,11.347323,220,120,0.5454545454545454,6.0,6.0,-6.0
30950,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,150,18,1014,22,True,unseen,libero_spatial_20260908,euclidean,12,True,2.1334073543548584,8.801809,220,120,0.5454545454545454,7.0,7.0,-5.0
31068,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,268,33,1012,22,True,unseen,libero_spatial_20260908,euclidean,16,True,2.1334073543548584,11.133722,220,160,0.7272727272727273,10.0,10.0,-6.0
31106,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,306,38,1010,22,True,unseen,libero_spatial_20260908,euclidean,9,True,2.1334073543548584,9.650909,220,90,0.4090909090909091,10.0,10.0,1.0
31183,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,383,47,1015,22,True,unseen,libero_spatial_20260908,euclidean,12,True,2.1334073543548584,6.2753806,220,120,0.5454545454545454,9.0,9.0,-3.0
31691,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,91,11,1011,22,True,seen,libero_spatial_20260908,euclidean,12,True,2.1334073543548584,7.173091,220,120,0.5454545454545454,12.0,12.0,0.0
31695,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,95,11,1015,22,True,seen,libero_spatial_20260908,euclidean,17,True,2.1334073543548584,10.135447,220,170,0.7727272727272727,13.0,13.0,-4.0
31828,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,228,28,1012,22,True,seen,libero_spatial_20260908,euclidean,14,True,2.1334073543548584,4.150404,220,140,0.6363636363636364,7.0,7.0,-7.0
26811,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,11,1,1011,22,True,unseen,libero_spatial_20260908,cosine,-1,False,0.33105504512786865,0.06781824,220,-1,,8.0,8.0,
27101,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,301,37,1013,22,True,unseen,libero_spatial_20260908,cosine,-1,False,0.33105504512786865,0.18638422,220,-1,,8.0,8.0,
27739,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,139,17,1011,22,True,seen,libero_spatial_20260908,cosine,-1,False,0.33105504512786865,0.17150347,220,-1,,9.0,9.0,
27881,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,281,35,1009,22,True,seen,libero_spatial_20260908,cosine,-1,False,0.33105504512786865,0.23822214,220,-1,,10.0,10.0,
27883,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,283,35,1011,22,True,seen,libero_spatial_20260908,cosine,-1,False,0.33105504512786865,0.15071848,220,-1,,10.0,10.0,
27885,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,285,35,1013,22,True,seen,libero_spatial_20260908,cosine,-1,False,0.33105504512786865,0.2478551,220,-1,,10.0,10.0,
27886,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,286,35,1014,22,True,seen,libero_spatial_20260908,cosine,-1,False,0.33105504512786865,0.2491817,220,-1,,10.0,10.0,
27887,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,287,35,1015,22,True,seen,libero_spatial_20260908,cosine,-1,False,0.33105504512786865,0.13816373,220,-1,,10.0,10.0,
27918,right-50x8b-20260903,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,318,39,1014,22,True,seen,libero_spatial_20260908,cosine,-1,False,0.33105504512786865,0.2001333,220,-1,,11.0,11.0,
