method,task,query,successes,failures,success_zero_fraction,failure_zero_fraction,zero_cross_class_tie_fraction
leaky_ac,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,24,1,7,0.0,0.42857142857142855,0.0
leaky_ac,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,25,1,7,1.0,0.42857142857142855,0.42857142857142855
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,8,106,1,0.9905660377358491,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,9,19,1,0.9473684210526315,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,10,16,1,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,11,4,1,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,12,1,1,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,13,1,1,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,14,1,1,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,15,1,1,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,16,1,1,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,17,1,1,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,18,1,1,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,19,1,1,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,20,1,1,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,21,1,1,0.0,1.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,8,397,3,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,9,375,3,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,10,58,3,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,8,386,14,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,9,386,14,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,10,386,14,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,11,385,14,0.9948051948051948,1.0,0.9948051948051948
leaky_ac,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,327,14,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,13,132,14,1.0,0.9285714285714286,0.9285714285714286
leaky_ac,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,14,14,14,0.9285714285714286,0.7857142857142857,0.7295918367346939
leaky_ac,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,15,1,14,1.0,0.6428571428571429,0.6428571428571429
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,8,397,3,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,9,396,3,1.0,0.6666666666666666,0.6666666666666666
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,10,289,3,1.0,0.6666666666666666,0.6666666666666666
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,11,63,3,1.0,0.6666666666666666,0.6666666666666666
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,12,4,3,1.0,0.6666666666666666,0.6666666666666666
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,8,376,24,0.9973404255319149,1.0,0.9973404255319149
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,9,310,24,0.9935483870967742,1.0,0.9935483870967742
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,10,43,24,1.0,0.9583333333333334,0.9583333333333334
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,11,22,24,1.0,0.875,0.875
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,12,18,24,0.8888888888888888,0.875,0.7777777777777777
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,13,12,24,0.9166666666666666,0.625,0.5729166666666666
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,14,4,24,0.5,0.5,0.25
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,15,2,24,0.0,0.375,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,16,2,24,0.0,0.25,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,17,2,24,0.0,0.16666666666666666,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,18,2,24,0.0,0.041666666666666664,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,19,1,24,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,20,1,24,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,21,1,24,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,8,392,8,0.9974489795918368,1.0,0.9974489795918368
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,9,392,8,0.9974489795918368,1.0,0.9974489795918368
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,10,367,8,0.997275204359673,0.875,0.8726158038147138
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,11,174,8,0.9942528735632183,0.875,0.869971264367816
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,12,13,8,1.0,0.625,0.625
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,13,3,8,1.0,0.5,0.5
leaky_ac,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,14,1,8,1.0,0.375,0.375
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,8,357,13,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,9,12,13,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,10,1,13,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,11,1,13,1.0,0.8461538461538461,0.8461538461538461
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,12,1,13,1.0,0.7692307692307693,0.7692307692307693
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,1.0,0.46153846153846156,0.46153846153846156
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,14,1,13,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,15,1,13,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,16,1,13,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,17,1,13,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,18,1,13,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,19,1,13,0.0,0.0,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,388,12,1.0,0.9166666666666666,0.9166666666666666
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,9,207,12,1.0,0.9166666666666666,0.9166666666666666
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,10,33,12,1.0,0.9166666666666666,0.9166666666666666
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,11,19,12,1.0,0.5,0.5
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,16,12,0.9375,0.5,0.46875
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,13,4,12,0.75,0.25,0.1875
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,14,1,12,0.0,0.16666666666666666,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,359,41,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,9,359,41,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,10,358,41,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,11,327,41,1.0,0.8292682926829268,0.8292682926829268
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,12,143,41,1.0,0.7073170731707317,0.7073170731707317
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,13,29,41,1.0,0.4634146341463415,0.4634146341463415
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,14,1,41,1.0,0.2682926829268293,0.2682926829268293
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,15,1,41,0.0,0.24390243902439024,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,16,1,41,0.0,0.21951219512195122,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,17,1,41,1.0,0.1951219512195122,0.1951219512195122
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,18,1,41,1.0,0.12195121951219512,0.12195121951219512
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,8,379,21,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,9,379,21,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,10,379,21,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,11,365,21,1.0,1.0,1.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,12,101,21,1.0,0.9523809523809523,0.9523809523809523
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,13,7,21,1.0,0.9047619047619048,0.9047619047619048
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,14,1,21,1.0,0.7142857142857143,0.7142857142857143
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,15,1,21,0.0,0.7142857142857143,0.0
leaky_ac,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,16,1,21,0.0,0.2857142857142857,0.0
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,8,349,51,1.0,1.0,1.0
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,9,349,51,1.0,1.0,1.0
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,10,349,51,0.997134670487106,1.0,0.997134670487106
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,11,349,51,0.9541547277936963,0.9803921568627451,0.9354458115624472
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,12,349,51,0.9169054441260746,0.7843137254901961,0.7191415248047643
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,13,349,51,0.8853868194842407,0.8235294117647058,0.7291420866340805
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,14,349,51,0.8882521489971347,0.8823529411764706,0.7837518961739424
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,15,349,51,0.9169054441260746,0.9019607843137255,0.827012753525479
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,16,349,51,0.9684813753581661,0.9803921568627451,0.9494915444687902
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,17,328,51,0.9786585365853658,0.8627450980392157,0.8443328550932568
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,18,184,51,0.9728260869565217,0.8431372549019608,0.8202259164535379
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,19,48,51,0.9375,0.8235294117647058,0.7720588235294117
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,20,5,51,0.8,0.8235294117647058,0.6588235294117647
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,21,4,51,0.75,0.7647058823529411,0.5735294117647058
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,22,4,51,0.75,0.5294117647058824,0.3970588235294118
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,23,4,51,0.75,0.2549019607843137,0.19117647058823528
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,24,3,51,0.6666666666666666,0.09803921568627451,0.065359477124183
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,25,2,51,0.5,0.058823529411764705,0.029411764705882353
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,26,1,51,0.0,0.0196078431372549,0.0
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,27,1,51,0.0,0.0196078431372549,0.0
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,28,1,51,0.0,0.0,0.0
leaky_state_trap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,29,1,51,0.0,0.0196078431372549,0.0
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,8,399,1,0.9699248120300752,1.0,0.9699248120300752
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,9,399,1,0.9373433583959899,0.0,0.0
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,10,399,1,0.8922305764411027,0.0,0.0
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,11,399,1,0.568922305764411,0.0,0.0
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,12,352,1,0.35795454545454547,0.0,0.0
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,13,177,1,0.3389830508474576,0.0,0.0
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,14,67,1,0.47761194029850745,0.0,0.0
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,15,42,1,0.7380952380952381,0.0,0.0
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,16,37,1,0.7837837837837838,1.0,0.7837837837837838
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,17,34,1,0.6176470588235294,1.0,0.6176470588235294
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,18,34,1,0.5588235294117647,1.0,0.5588235294117647
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,19,32,1,0.625,1.0,0.625
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,20,25,1,0.68,0.0,0.0
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,21,12,1,0.8333333333333334,0.0,0.0
leaky_state_trap,libero_goal/push_the_plate_to_the_front_of_the_stove,22,3,1,1.0,0.0,0.0
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,8,5,18,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,9,1,18,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,10,1,18,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,11,1,18,1.0,0.8888888888888888,0.8888888888888888
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,12,1,18,1.0,0.8333333333333334,0.8333333333333334
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,13,1,18,1.0,0.7777777777777778,0.7777777777777778
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,14,1,18,1.0,0.7777777777777778,0.7777777777777778
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,15,1,18,1.0,0.7777777777777778,0.7777777777777778
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,16,1,18,0.0,0.7777777777777778,0.0
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,17,1,18,0.0,0.7777777777777778,0.0
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,18,1,18,0.0,0.7777777777777778,0.0
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,19,1,18,0.0,0.7777777777777778,0.0
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,20,1,18,0.0,0.6666666666666666,0.0
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,21,1,18,0.0,0.5555555555555556,0.0
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,22,1,18,0.0,0.4444444444444444,0.0
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,23,1,18,1.0,0.3333333333333333,0.3333333333333333
leaky_state_trap,libero_goal/put_the_bowl_on_the_plate,24,1,18,1.0,0.2777777777777778,0.2777777777777778
leaky_state_trap,libero_goal/put_the_bowl_on_the_stove,8,388,9,0.9432989690721649,1.0,0.9432989690721649
leaky_state_trap,libero_goal/put_the_bowl_on_the_stove,9,41,9,0.975609756097561,1.0,0.975609756097561
leaky_state_trap,libero_goal/put_the_bowl_on_top_of_the_cabinet,8,326,16,0.8343558282208589,0.75,0.6257668711656441
leaky_state_trap,libero_goal/put_the_bowl_on_top_of_the_cabinet,9,26,16,0.9615384615384616,0.875,0.8413461538461539
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,8,371,9,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,9,155,9,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,10,8,9,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,11,6,9,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,12,6,9,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,13,5,9,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,14,5,9,1.0,0.8888888888888888,0.8888888888888888
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,15,5,9,1.0,0.8888888888888888,0.8888888888888888
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,16,5,9,1.0,0.8888888888888888,0.8888888888888888
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,17,4,9,1.0,0.8888888888888888,0.8888888888888888
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,18,1,9,1.0,0.8888888888888888,0.8888888888888888
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,19,1,9,1.0,0.8888888888888888,0.8888888888888888
leaky_state_trap,libero_goal/put_the_cream_cheese_in_the_bowl,20,1,9,1.0,0.8888888888888888,0.8888888888888888
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,8,399,1,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,9,399,1,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,10,399,1,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,11,399,1,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,12,325,1,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,13,167,1,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,14,68,1,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,15,15,1,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,16,2,1,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,17,2,1,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,18,1,1,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,19,1,1,1.0,1.0,1.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,20,1,1,0.0,1.0,0.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,21,1,1,0.0,1.0,0.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,22,1,1,0.0,1.0,0.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,23,1,1,0.0,1.0,0.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_the_rack,24,1,1,0.0,1.0,0.0
leaky_state_trap,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,8,399,1,0.9849624060150376,1.0,0.9849624060150376
leaky_state_trap,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,9,151,1,0.9801324503311258,1.0,0.9801324503311258
leaky_state_trap,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,10,10,1,1.0,1.0,1.0
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,8,396,4,0.9949494949494949,1.0,0.9949494949494949
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,9,396,4,0.9797979797979798,1.0,0.9797979797979798
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,10,396,4,0.9722222222222222,0.75,0.7291666666666666
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,11,396,4,0.9747474747474747,1.0,0.9747474747474747
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,12,396,4,0.9797979797979798,1.0,0.9797979797979798
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,13,396,4,0.9797979797979798,1.0,0.9797979797979798
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,14,396,4,0.9823232323232324,1.0,0.9823232323232324
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,15,396,4,0.9696969696969697,1.0,0.9696969696969697
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,16,396,4,0.946969696969697,1.0,0.946969696969697
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,17,396,4,0.8762626262626263,0.5,0.43813131313131315
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,18,396,4,0.7171717171717171,0.5,0.35858585858585856
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,19,396,4,0.6287878787878788,0.5,0.3143939393939394
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,20,396,4,0.6237373737373737,0.5,0.31186868686868685
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,21,396,4,0.7070707070707071,0.5,0.35353535353535354
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,22,393,4,0.8396946564885496,0.5,0.4198473282442748
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,23,335,4,0.8955223880597015,0.5,0.44776119402985076
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,24,225,4,0.92,0.5,0.46
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,25,106,4,0.9056603773584906,0.5,0.4528301886792453
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,26,47,4,0.9574468085106383,0.5,0.4787234042553192
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,27,12,4,1.0,0.5,0.5
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,28,3,4,0.6666666666666666,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,29,1,4,1.0,0.0,0.0
leaky_state_trap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,8,399,1,0.9699248120300752,1.0,0.9699248120300752
