calibration,alpha,method,scope,tp,fp,failures,successes,recall,fpr,median_failure_q,median_failure_cap_percent,tp_by_cap_50,fp_by_cap_50,tp_by_cap_60,fp_by_cap_60,recall_lo,recall_hi,fpr_lo,fpr_hi
task_init,0.05,old_ac,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,39,0,41,359,0.9512195121951219,0.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.05,old_ac,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.05,old_hard_gate,all,485,144,564,15436,0.8599290780141844,0.00932884166882612,24.0,65.38461538461539,84,106,163,124,0.8201235194142046,0.916671760391198,0.005877256160342361,0.013058762142219274
task_init,0.05,old_hard_gate,libero_goal,87,10,106,3894,0.8207547169811321,0.0025680534155110425,21.0,70.0,22,7,37,10,,,,
task_init,0.05,old_hard_gate,libero_long,243,120,274,3726,0.8868613138686131,0.0322061191626409,32.0,61.53846153846154,57,95,115,109,,,,
task_init,0.05,old_hard_gate,libero_object,31,10,44,3956,0.7045454545454546,0.0025278058645096056,19.0,67.85714285714286,1,3,5,4,,,,
task_init,0.05,old_hard_gate,libero_spatial,124,4,140,3860,0.8857142857142857,0.0010362694300518134,18.0,81.81818181818181,4,1,6,1,,,,
task_init,0.05,old_hard_gate,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.05,old_hard_gate,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,25.0,83.33333333333333,1,0,3,1,,,,
task_init,0.05,old_hard_gate,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,53.333333333333336,0,2,1,4,,,,
task_init,0.05,old_hard_gate,libero_goal/put_the_bowl_on_the_plate,11,0,18,382,0.6111111111111112,0.0,16.0,53.333333333333336,2,0,6,0,,,,
task_init,0.05,old_hard_gate,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,18.0,60.0,0,0,7,0,,,,
task_init,0.05,old_hard_gate,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,46.666666666666664,15,0,16,0,,,,
task_init,0.05,old_hard_gate,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,66.66666666666667,3,5,3,5,,,,
task_init,0.05,old_hard_gate,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,73.33333333333333,0,0,0,0,,,,
task_init,0.05,old_hard_gate,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,50.0,1,0,1,0,,,,
task_init,0.05,old_hard_gate,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.05,old_hard_gate,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,1,4,396,1.0,0.0025252525252525255,33.0,63.46153846153846,1,1,2,1,,,,
task_init,0.05,old_hard_gate,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,11,1,399,1.0,0.02756892230576441,18.0,34.61538461538461,1,11,1,11,,,,
task_init,0.05,old_hard_gate,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,22,1,399,1.0,0.05513784461152882,41.0,78.84615384615384,0,22,0,22,,,,
task_init,0.05,old_hard_gate,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,125,15,151,249,0.8278145695364238,0.060240963855421686,33.0,63.46153846153846,0,1,22,6,,,,
task_init,0.05,old_hard_gate,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,8,30,370,1.0,0.021621621621621623,14.0,26.923076923076923,24,8,25,8,,,,
task_init,0.05,old_hard_gate,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,9,3,10,390,0.9,0.007692307692307693,10.0,19.23076923076923,8,2,8,3,,,,
task_init,0.05,old_hard_gate,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,3,7,4,396,0.75,0.017676767676767676,30.0,57.69230769230769,1,4,2,7,,,,
task_init,0.05,old_hard_gate,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,17,5,20,380,0.85,0.013157894736842105,30.0,57.69230769230769,3,4,15,4,,,,
task_init,0.05,old_hard_gate,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,25,47,353,1.0,0.0708215297450425,31.0,59.61538461538461,13,19,34,24,,,,
task_init,0.05,old_hard_gate,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,23,6,394,1.0,0.0583756345177665,24.5,47.11538461538461,6,23,6,23,,,,
task_init,0.05,old_hard_gate,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,3,3,397,0.6666666666666666,0.007556675062972292,21.5,76.78571428571428,0,0,0,1,,,,
task_init,0.05,old_hard_gate,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,10,390,0.9,0.0,20.0,71.42857142857143,0,0,1,0,,,,
task_init,0.05,old_hard_gate,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,,0,2,0,2,,,,
task_init,0.05,old_hard_gate,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,,0,1,0,1,,,,
task_init,0.05,old_hard_gate,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,1,7,393,0.7142857142857143,0.002544529262086514,24.0,85.71428571428571,0,0,0,0,,,,
task_init,0.05,old_hard_gate,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,75.0,0,0,0,0,,,,
task_init,0.05,old_hard_gate,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,18.0,64.28571428571429,0,0,0,0,,,,
task_init,0.05,old_hard_gate,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,2,2,5,395,0.4,0.005063291139240506,15.5,55.35714285714286,0,0,2,0,,,,
task_init,0.05,old_hard_gate,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,78.57142857142857,0,0,1,0,,,,
task_init,0.05,old_hard_gate,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,17.0,60.714285714285715,1,0,1,0,,,,
task_init,0.05,old_hard_gate,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,,0,0,0,0,,,,
task_init,0.05,old_hard_gate,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.05,old_hard_gate,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,0,14,386,0.8571428571428571,0.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.05,old_hard_gate,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,1,0,3,397,0.3333333333333333,0.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.05,old_hard_gate,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,19,2,24,376,0.7916666666666666,0.005319148936170213,17.0,77.27272727272727,2,1,2,1,,,,
task_init,0.05,old_hard_gate,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.05,old_hard_gate,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,72.72727272727273,0,0,0,0,,,,
task_init,0.05,old_hard_gate,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,0,12,388,1.0,0.0,17.5,79.54545454545453,2,0,2,0,,,,
task_init,0.05,old_hard_gate,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,38,0,41,359,0.926829268292683,0.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.05,old_hard_gate,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.05,ac_recalibrated,all,505,248,564,15436,0.8953900709219859,0.016066338429644986,23.0,63.46153846153846,95,209,183,226,0.8587622418565041,0.9419362039170507,0.010839378684942723,0.022164516978302386
task_init,0.05,ac_recalibrated,libero_goal,89,10,106,3894,0.839622641509434,0.0025680534155110425,20.0,66.66666666666667,22,8,37,10,,,,
task_init,0.05,ac_recalibrated,libero_long,253,217,274,3726,0.9233576642335767,0.058239398819108966,32.0,61.53846153846154,68,194,125,205,,,,
task_init,0.05,ac_recalibrated,libero_object,35,17,44,3956,0.7954545454545454,0.004297269969666329,19.0,67.85714285714286,1,6,12,10,,,,
task_init,0.05,ac_recalibrated,libero_spatial,128,4,140,3860,0.9142857142857143,0.0010362694300518134,18.0,81.81818181818181,4,1,9,1,,,,
task_init,0.05,ac_recalibrated,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.05,ac_recalibrated,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,25.0,83.33333333333333,1,1,3,1,,,,
task_init,0.05,ac_recalibrated,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,53.333333333333336,0,2,1,4,,,,
task_init,0.05,ac_recalibrated,libero_goal/put_the_bowl_on_the_plate,13,0,18,382,0.7222222222222222,0.0,20.0,66.66666666666667,2,0,6,0,,,,
task_init,0.05,ac_recalibrated,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,16.0,53.333333333333336,0,0,7,0,,,,
task_init,0.05,ac_recalibrated,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,46.666666666666664,15,0,16,0,,,,
task_init,0.05,ac_recalibrated,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,19.0,63.333333333333336,3,5,3,5,,,,
task_init,0.05,ac_recalibrated,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,73.33333333333333,0,0,0,0,,,,
task_init,0.05,ac_recalibrated,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,50.0,1,0,1,0,,,,
task_init,0.05,ac_recalibrated,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.05,ac_recalibrated,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,10,4,396,1.0,0.025252525252525252,29.0,55.769230769230774,2,10,2,10,,,,
task_init,0.05,ac_recalibrated,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,22,1,399,1.0,0.05513784461152882,17.0,32.69230769230769,1,22,1,22,,,,
task_init,0.05,ac_recalibrated,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,24,1,399,1.0,0.06015037593984962,41.0,78.84615384615384,0,24,0,24,,,,
task_init,0.05,ac_recalibrated,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,132,18,151,249,0.8741721854304636,0.07228915662650602,33.0,63.46153846153846,0,2,23,7,,,,
task_init,0.05,ac_recalibrated,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,26,30,370,1.0,0.07027027027027027,11.0,21.153846153846153,28,26,29,26,,,,
task_init,0.05,ac_recalibrated,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,9,8,10,390,0.9,0.020512820512820513,10.0,19.23076923076923,8,8,8,8,,,,
task_init,0.05,ac_recalibrated,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,12,4,396,1.0,0.030303030303030304,26.0,50.0,2,11,3,12,,,,
task_init,0.05,ac_recalibrated,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,19,6,20,380,0.95,0.015789473684210527,30.0,57.69230769230769,4,5,15,5,,,,
task_init,0.05,ac_recalibrated,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,37,47,353,1.0,0.1048158640226629,29.0,55.76923076923077,17,32,38,37,,,,
task_init,0.05,ac_recalibrated,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,54,6,394,1.0,0.13705583756345177,22.5,43.269230769230774,6,54,6,54,,,,
task_init,0.05,ac_recalibrated,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,8,3,397,0.6666666666666666,0.020151133501259445,21.5,76.78571428571428,0,1,0,5,,,,
task_init,0.05,ac_recalibrated,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,1,10,390,0.9,0.002564102564102564,20.0,71.42857142857143,0,1,3,1,,,,
task_init,0.05,ac_recalibrated,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,2,0,400,,0.005,,,0,2,0,2,,,,
task_init,0.05,ac_recalibrated,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,1,0,400,,0.0025,,,0,1,0,1,,,,
task_init,0.05,ac_recalibrated,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,2,7,393,0.7142857142857143,0.005089058524173028,24.0,85.71428571428571,0,1,1,1,,,,
task_init,0.05,ac_recalibrated,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,75.0,0,0,0,0,,,,
task_init,0.05,ac_recalibrated,libero_object/pick_up_the_milk_and_place_it_in_the_basket,6,1,7,393,0.8571428571428571,0.002544529262086514,17.0,60.714285714285715,0,0,0,0,,,,
task_init,0.05,ac_recalibrated,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,5,2,5,395,1.0,0.005063291139240506,15.0,53.57142857142857,0,0,4,0,,,,
task_init,0.05,ac_recalibrated,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,78.57142857142857,0,0,1,0,,,,
task_init,0.05,ac_recalibrated,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,4,0,7,393,0.5714285714285714,0.0,16.0,57.142857142857146,1,0,3,0,,,,
task_init,0.05,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,,0,0,0,0,,,,
task_init,0.05,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.05,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,0,14,386,0.8571428571428571,0.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.05,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,2,0,3,397,0.6666666666666666,0.0,16.0,72.72727272727272,0,0,1,0,,,,
task_init,0.05,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,20,2,24,376,0.8333333333333334,0.005319148936170213,16.5,75.0,2,1,2,1,,,,
task_init,0.05,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,86.36363636363636,0,0,2,0,,,,
task_init,0.05,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,72.72727272727273,0,0,0,0,,,,
task_init,0.05,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,0,12,388,1.0,0.0,17.0,77.27272727272727,2,0,3,0,,,,
task_init,0.05,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,40,0,41,359,0.975609756097561,0.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.05,ac_recalibrated,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.05,max_or_gap,all,501,220,564,15436,0.8882978723404256,0.014252396994039906,23.0,63.63636363636363,99,174,175,198,0.8510607506851002,0.9402354315655314,0.009323552454187917,0.01984526046174878
task_init,0.05,max_or_gap,libero_goal,89,10,106,3894,0.839622641509434,0.0025680534155110425,20.0,66.66666666666667,26,8,37,10,,,,
task_init,0.05,max_or_gap,libero_long,249,185,274,3726,0.9087591240875912,0.049651100375738055,31.0,59.61538461538461,68,161,126,172,,,,
task_init,0.05,max_or_gap,libero_object,34,20,44,3956,0.7727272727272727,0.005055611729019211,19.5,69.64285714285714,1,4,5,15,,,,
task_init,0.05,max_or_gap,libero_spatial,129,5,140,3860,0.9214285714285714,0.0012953367875647669,18.0,81.81818181818181,4,1,7,1,,,,
task_init,0.05,max_or_gap,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.05,max_or_gap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,25.0,83.33333333333333,1,1,3,1,,,,
task_init,0.05,max_or_gap,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,53.333333333333336,0,2,1,4,,,,
task_init,0.05,max_or_gap,libero_goal/put_the_bowl_on_the_plate,13,0,18,382,0.7222222222222222,0.0,20.0,66.66666666666667,2,0,6,0,,,,
task_init,0.05,max_or_gap,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,16.0,53.333333333333336,4,0,7,0,,,,
task_init,0.05,max_or_gap,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,46.666666666666664,15,0,16,0,,,,
task_init,0.05,max_or_gap,libero_goal/put_the_cream_cheese_in_the_bowl,9,5,9,391,1.0,0.01278772378516624,20.0,66.66666666666667,3,5,3,5,,,,
task_init,0.05,max_or_gap,libero_goal/put_the_wine_bottle_on_the_rack,1,0,1,399,1.0,0.0,22.0,73.33333333333333,0,0,0,0,,,,
task_init,0.05,max_or_gap,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,1,0,1,399,1.0,0.0,15.0,50.0,1,0,1,0,,,,
task_init,0.05,max_or_gap,libero_goal/turn_on_the_stove,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.05,max_or_gap,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,4,8,4,396,1.0,0.020202020202020204,26.5,50.96153846153847,2,8,3,8,,,,
task_init,0.05,max_or_gap,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,1,17,1,399,1.0,0.042606516290726815,18.0,34.61538461538461,1,17,1,17,,,,
task_init,0.05,max_or_gap,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,1,27,1,399,1.0,0.06766917293233082,41.0,78.84615384615384,0,26,0,26,,,,
task_init,0.05,max_or_gap,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,129,16,151,249,0.8543046357615894,0.0642570281124498,33.0,63.46153846153846,0,1,23,6,,,,
task_init,0.05,max_or_gap,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,30,16,30,370,1.0,0.043243243243243246,11.5,22.115384615384613,27,16,28,16,,,,
task_init,0.05,max_or_gap,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,9,5,10,390,0.9,0.01282051282051282,10.0,19.23076923076923,8,5,8,5,,,,
task_init,0.05,max_or_gap,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,4,10,4,396,1.0,0.025252525252525252,26.5,50.96153846153846,2,8,3,10,,,,
task_init,0.05,max_or_gap,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,18,5,20,380,0.9,0.013157894736842105,30.0,57.69230769230769,4,4,15,4,,,,
task_init,0.05,max_or_gap,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,47,38,47,353,1.0,0.10764872521246459,29.0,55.76923076923077,18,33,39,37,,,,
task_init,0.05,max_or_gap,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,6,43,6,394,1.0,0.10913705583756345,23.5,45.19230769230769,6,43,6,43,,,,
task_init,0.05,max_or_gap,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,2,10,3,397,0.6666666666666666,0.02518891687657431,21.5,76.78571428571428,0,0,0,9,,,,
task_init,0.05,max_or_gap,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,9,0,10,390,0.9,0.0,20.0,71.42857142857143,0,0,1,0,,,,
task_init,0.05,max_or_gap,libero_object/pick_up_the_butter_and_place_it_in_the_basket,0,3,0,400,,0.0075,,,0,2,0,3,,,,
task_init,0.05,max_or_gap,libero_object/pick_up_the_chocolate_pudding_and_place_it_in_the_basket,0,2,0,400,,0.005,,,0,1,0,2,,,,
task_init,0.05,max_or_gap,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,5,2,7,393,0.7142857142857143,0.005089058524173028,24.0,85.71428571428571,0,1,0,1,,,,
task_init,0.05,max_or_gap,libero_object/pick_up_the_ketchup_and_place_it_in_the_basket,1,0,1,399,1.0,0.0,21.0,75.0,0,0,0,0,,,,
task_init,0.05,max_or_gap,libero_object/pick_up_the_milk_and_place_it_in_the_basket,7,1,7,393,1.0,0.002544529262086514,18.0,64.28571428571429,0,0,0,0,,,,
task_init,0.05,max_or_gap,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,4,2,5,395,0.8,0.005063291139240506,16.5,58.92857142857143,0,0,2,0,,,,
task_init,0.05,max_or_gap,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,3,0,4,396,0.75,0.0,22.0,78.57142857142857,0,0,1,0,,,,
task_init,0.05,max_or_gap,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,3,0,7,393,0.42857142857142855,0.0,17.0,60.714285714285715,1,0,1,0,,,,
task_init,0.05,max_or_gap,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,0,1,1,399,0.0,0.002506265664160401,,,0,0,0,0,,,,
task_init,0.05,max_or_gap,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,3,0,3,397,1.0,0.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.05,max_or_gap,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,12,0,14,386,0.8571428571428571,0.0,19.0,86.36363636363636,0,0,0,0,,,,
task_init,0.05,max_or_gap,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,2,0,3,397,0.6666666666666666,0.0,19.5,88.63636363636363,0,0,0,0,,,,
task_init,0.05,max_or_gap,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,21,3,24,376,0.875,0.007978723404255319,17.0,77.27272727272727,2,1,2,1,,,,
task_init,0.05,max_or_gap,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,7,0,8,392,0.875,0.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.05,max_or_gap,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,13,1,13,387,1.0,0.002583979328165375,16.0,72.72727272727273,0,0,0,0,,,,
task_init,0.05,max_or_gap,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,12,0,12,388,1.0,0.0,17.0,77.27272727272727,2,0,3,0,,,,
task_init,0.05,max_or_gap,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,40,0,41,359,0.975609756097561,0.0,19.0,86.36363636363636,0,0,1,0,,,,
task_init,0.05,max_or_gap,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,19,0,21,379,0.9047619047619048,0.0,18.0,81.81818181818181,0,0,0,0,,,,
task_init,0.05,soft_sum_gap,all,495,210,564,15436,0.8776595744680851,0.013604560767038093,23.0,63.63636363636363,96,165,177,193,0.8381340963780582,0.9309896914348968,0.00921182823418909,0.018791094453058724
task_init,0.05,soft_sum_gap,libero_goal,89,10,106,3894,0.839622641509434,0.0025680534155110425,21.0,70.0,26,7,37,10,,,,
task_init,0.05,soft_sum_gap,libero_long,247,176,274,3726,0.9014598540145985,0.04723564143853999,31.0,59.61538461538461,65,152,125,166,,,,
task_init,0.05,soft_sum_gap,libero_object,31,19,44,3956,0.7045454545454546,0.004802831142568251,19.0,67.85714285714286,1,5,9,15,,,,
task_init,0.05,soft_sum_gap,libero_spatial,128,5,140,3860,0.9142857142857143,0.0012953367875647669,18.0,81.81818181818181,4,1,6,2,,,,
task_init,0.05,soft_sum_gap,libero_goal/open_the_middle_drawer_of_the_cabinet,0,0,0,400,,0.0,,,0,0,0,0,,,,
task_init,0.05,soft_sum_gap,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,39,1,51,349,0.7647058823529411,0.0028653295128939827,25.0,83.33333333333333,1,0,3,1,,,,
task_init,0.05,soft_sum_gap,libero_goal/push_the_plate_to_the_front_of_the_stove,1,4,1,399,1.0,0.010025062656641603,16.0,53.333333333333336,0,2,1,4,,,,
task_init,0.05,soft_sum_gap,libero_goal/put_the_bowl_on_the_plate,13,0,18,382,0.7222222222222222,0.0,21.0,70.0,2,0,6,0,,,,
task_init,0.05,soft_sum_gap,libero_goal/put_the_bowl_on_the_stove,9,0,9,391,1.0,0.0,16.0,53.333333333333336,4,0,7,0,,,,
task_init,0.05,soft_sum_gap,libero_goal/put_the_bowl_on_top_of_the_cabinet,16,0,16,384,1.0,0.0,14.0,46.666666666666664,15,0,16,0,,,,
