task,short_task,window,key,family,token_role,scope,metric,layer,layer_group,denoise_step,relative_query,expert,failure_mean,success_mean,adjusted_difference,within_init_residual_sd,effect_sigma,permutation_p_raw,permutation_p_max_family,permutation_p_max_global
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E13,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,13.0,0.03141408705630818,0.031755804425100086,-0.00024158256986942425,0.00033848498680236205,-0.7137172379538412,0.0004997501249375312,0.23088455772113944,0.34782608695652173
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E14,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,14.0,0.03145186180198515,0.031125282546671736,0.00047371236557443053,0.0003330379685719101,1.422397474995845,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E15,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,15.0,0.031447967514395714,0.03182631926423191,-0.0001428095295660137,0.00038159090630254593,-0.3742477276247945,0.05147426286856572,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E16,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,16.0,0.031151669553002796,0.031943719147004036,-0.0006267467194183566,0.00034807273405719155,-1.8006199799475713,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E17,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,17.0,0.03157172900800769,0.03105279648145097,0.0002917250490105138,0.00034952737073468327,0.8346271949957086,0.0004997501249375312,0.03698150924537731,0.06596701649175413
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E18,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,18.0,0.02976988034473883,0.02747139791482979,0.002178648910555845,0.0008003515644975375,2.722114889503097,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E19,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,19.0,0.031649616521758,0.032016048170304096,-0.000417141408997489,0.0002874779383108588,-1.4510379872921624,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E20,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,20.0,0.030835828668362385,0.031103010007558708,-0.00019504523063415408,0.0003022499055247954,-0.6453111384617235,0.0009995002498750624,0.48875562218890556,0.6341829085457271
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E21,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,21.0,0.0312660223225484,0.03083476405429737,0.00012444411138183456,0.00044332374158506026,0.28070707636116426,0.1424287856071964,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E22,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,22.0,0.030701694657673705,0.030566114674641695,-6.499776970964608e-05,0.00037835834163022397,-0.1717889169024044,0.3583208395802099,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E23,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,23.0,0.03158778953995254,0.031611650629285774,8.71520537270131e-05,0.0003120846996919242,0.27925769450743865,0.14942528735632185,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E24,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,24.0,0.0313975742539844,0.03126962499569576,0.00019286838963262676,0.000353085657198585,0.5462368286575637,0.0079960019990005,0.8660669665167416,0.9610194902548725
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E25,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,25.0,0.03179627797893576,0.03239753057573645,-0.0004976457256558618,0.0003907154892639148,-1.2736780069646005,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E26,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,26.0,0.02939768885639874,0.030076835621202027,-0.000135831628320793,0.0005284297448465699,-0.2570476579819175,0.18790604697651175,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E27,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,27.0,0.03207948068911965,0.03192152203159992,0.0002823138681252334,0.0003677691918511251,0.7676387103124057,0.0004997501249375312,0.11644177911044477,0.1839080459770115
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E28,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,28.0,0.0318659397496565,0.03146665219099446,0.0003212494134485652,0.0003314540609317162,0.9692124831584029,0.0004997501249375312,0.004997501249375313,0.009495252373813094
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E29,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,29.0,0.032441886997706185,0.032706356948236225,-0.0001853842379540518,0.00036611650724212053,-0.5063531260868642,0.020989505247376312,0.9575212393803099,0.9940029985007496
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E30,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,30.0,0.03304217232240213,0.03280762581943779,0.0003549571702193769,0.00028820977826048117,1.231593085986729,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D3|E31,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,3.0,,31.0,0.03212076415484016,0.03186604792858751,7.726877814760842e-05,0.00032550273180773033,0.23738288683011716,0.2448775612193903,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|entropy_mean|L4|D4,action_layer_denoise,action,layer_denoise,entropy_mean,4.0,,4.0,,,0.9975631680362677,0.9977971120395517,-0.00027599696662322735,0.00010618301215718364,-2.5992572730435133,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|entropy_std_query|L4|D4,action_layer_denoise,action,layer_denoise,entropy_std_query,4.0,,4.0,,,0.0004594012517954682,0.00028459124927349844,0.00016109485349846402,8.446800270770321e-05,1.9071701512337604,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|top1_mean|L4|D4,action_layer_denoise,action,layer_denoise,top1_mean,4.0,,4.0,,,0.04010706958738533,0.0390489576464943,0.0010849378237994158,0.00033318620484701513,3.2562507331225583,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|top1_std_query|L4|D4,action_layer_denoise,action,layer_denoise,top1_std_query,4.0,,4.0,,,0.001445778044620277,0.0006520489465763325,0.0007132196061408512,0.0002833570895430399,2.5170346268414727,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|p4p5_gap_mean|L4|D4,action_layer_denoise,action,layer_denoise,p4p5_gap_mean,4.0,,4.0,,,0.0005736485354891802,0.0005281126224442576,4.723630874752433e-05,7.166117524134817e-05,0.6591617928178939,0.0009995002498750624,0.25087456271864067,0.5737131434282858
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|query_speed_mean|L4|D4,action_layer_denoise,action,layer_denoise,query_speed_mean,4.0,,4.0,,,0.01723426006533004,0.01651654738975791,0.0006897987552256678,0.0013259652324946164,0.5202238628292756,0.011494252873563218,0.824087956021989,0.9860069965017492
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|token_dispersion_mean|L4|D4,action_layer_denoise,action,layer_denoise,token_dispersion_mean,4.0,,4.0,,,0.040135225331461105,0.03751771295877973,0.0029957637303838097,0.0010619066642375116,2.821117741581252,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|denoise_delta_mean|L4|D4,action_layer_denoise,action,layer_denoise,denoise_delta_mean,4.0,,4.0,,,0.008626150948977148,0.008412228015544006,0.00035096168335496756,0.0002278784874747194,1.5401264386306008,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E0,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,0.0,0.029788111865117744,0.029920614091008473,-0.00045409062909899125,0.00037074032180882264,-1.2248212627197033,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E1,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,1.0,0.029992986571144412,0.03058813253057965,-0.000727979909702527,0.0005036395763256,-1.4454382537084263,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E2,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,2.0,0.03215627271581341,0.03219839836596927,-0.00013814148870204405,0.0003669737644036996,-0.3764342361817388,0.06296851574212893,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E3,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,3.0,0.029516071836287912,0.02868609629056124,0.0006477733815356202,0.0005173328219224292,1.252140506238264,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E4,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,4.0,0.030376338173408766,0.03092194034017472,-0.0006444499031352608,0.0005051826272396622,-1.275677088613598,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E5,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,5.0,0.030946394579636084,0.031689328095883734,-0.0007596512106676502,0.00033595285530796604,-2.2611839687187127,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E6,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,6.0,0.03256236661124874,0.03274338936127229,-3.421018845559279e-05,0.0003824165239103321,-0.08945792432236609,0.6366816591704147,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E7,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,7.0,0.03185831624511126,0.032031248830881515,-1.757908199534533e-05,0.00032277654253775375,-0.05446208035173183,0.7951024487756122,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E8,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,8.0,0.030735051108373178,0.031245051547670228,-1.7327492319855973e-05,0.00046691933820744067,-0.037110247749382784,0.8460769615192404,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E9,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,9.0,0.03178185003029334,0.03199440889296683,-8.566368288657212e-05,0.00032030455654293396,-0.2674444716339515,0.17691154422788605,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E10,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,10.0,0.030173886164620117,0.029834340404321893,0.00039085307209605794,0.00044119730555067704,0.885891793033998,0.0004997501249375312,0.017491254372813594,0.03248375812093953
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E11,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,11.0,0.031659005511854146,0.0314746229702698,-0.00032659162101069577,0.00038594937845107274,-0.8462032568141529,0.0009995002498750624,0.031484257871064465,0.05547226386806597
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E12,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,12.0,0.0324054698686342,0.03175958237404095,0.0003571795536555098,0.0003477993160887595,1.026970258803949,0.0004997501249375312,0.0014992503748125937,0.0024987506246876563
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E13,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,13.0,0.03154787411158149,0.03178231938277782,-0.0001742874153714753,0.0003459958184827957,-0.5037269413709449,0.0079960019990005,0.9600199900049975,0.9940029985007496
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E14,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,14.0,0.030858116526458715,0.030546314590301913,0.00045867590288019793,0.00034480133953829965,1.3302613716477438,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E15,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,15.0,0.03156347824512301,0.031995365428349125,-0.00014090036393046517,0.0003839176885736692,-0.3670066999359632,0.0544727636181909,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E16,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,16.0,0.030946364022187284,0.03172752205336128,-0.0006782806596893691,0.00038898519017753296,-1.7437184674815038,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E17,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,17.0,0.031825127835209306,0.03135761261651942,0.00023007444394024278,0.00035999477966531124,0.6391049452276614,0.0014992503748125937,0.512743628185907,0.6626686656671664
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E18,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,18.0,0.02961939059802004,0.02715923245298416,0.002328053038554264,0.0008147216351810727,2.857482774514576,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E19,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,19.0,0.03162736460767888,0.03208704236411739,-0.0004672853378285605,0.0002853630576270435,-1.6375116727242287,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E20,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,20.0,0.029961989185697323,0.030257471227852,-0.00018783027790878032,0.0003010722312593626,-0.6238711458811739,0.0009995002498750624,0.5812093953023488,0.7276361819090454
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E21,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,21.0,0.03119759785162436,0.030809625387406486,6.06960048649108e-05,0.00045679514646309666,0.13287357655805188,0.49075462268865566,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E22,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,22.0,0.030778624369083223,0.03054739176282278,1.9492179398775933e-06,0.00037980677334481673,0.005132130537619319,0.9825087456271864,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E23,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,23.0,0.03150030260754598,0.0315823226748437,5.119327616594219e-05,0.0003276046481367151,0.15626541459991236,0.42978510744627685,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E24,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,24.0,0.031719499544517415,0.03166771727353764,0.00012728196537272097,0.00037943316265384936,0.33545292794778253,0.08395802098950525,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E25,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,25.0,0.03194536928188156,0.03254456766572397,-0.0005427999106804159,0.0004243534923758283,-1.2791220537421326,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E26,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,26.0,0.029663861754375534,0.030450982683115458,-0.00014331416295387085,0.0005786667110901383,-0.24766270498588772,0.2108945527236382,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E27,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,27.0,0.03208183728762575,0.031951109285571044,0.00029153167514636886,0.00036601329043270083,0.7965057083083518,0.0004997501249375312,0.0734632683658171,0.12043978010994502
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E28,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,28.0,0.03157969800805723,0.03117252889516031,0.0002554532753405799,0.00032872987083865004,0.7770917643987505,0.0009995002498750624,0.09895052473763119,0.16141929035482258
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E29,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,29.0,0.031908736639731636,0.03215387713711612,-0.00017636885286212106,0.0003682607101472409,-0.4789238927812958,0.02798600699650175,0.9870064967516242,0.999000499750125
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E30,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,30.0,0.032673587368146795,0.03242539700324666,0.00039384697532431247,0.0002815371959160021,1.398916310304584,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D4|E31,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,4.0,,31.0,0.03304906763337754,0.03269445278845534,0.00012219193866400347,0.00034415169776827725,0.35505255227965554,0.07746126936531735,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|entropy_mean|L4|D5,action_layer_denoise,action,layer_denoise,entropy_mean,4.0,,5.0,,,0.9973154327728493,0.9975615245463184,-0.0003031612542665129,0.0001164737461909835,-2.602829085358133,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|entropy_std_query|L4|D5,action_layer_denoise,action,layer_denoise,entropy_std_query,4.0,,5.0,,,0.00047831106330604935,0.0003227134562625757,0.0001458997532985189,8.968616832789185e-05,1.626780985503926,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|top1_mean|L4|D5,action_layer_denoise,action,layer_denoise,top1_mean,4.0,,5.0,,,0.040432671336708845,0.03938672912739196,0.001106502016617231,0.0003618167700864529,3.058183335042326,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|top1_std_query|L4|D5,action_layer_denoise,action,layer_denoise,top1_std_query,4.0,,5.0,,,0.001378069111819354,0.0006547212090007075,0.0006645444608817818,0.0002825659631574042,2.3518206278496305,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|p4p5_gap_mean|L4|D5,action_layer_denoise,action,layer_denoise,p4p5_gap_mean,4.0,,5.0,,,0.0005941855504076828,0.0005551333101707852,4.348933568785061e-05,7.498172322203355e-05,0.5799991493803275,0.001999000499750125,0.5507246376811594,0.8850574712643678
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|query_speed_mean|L4|D5,action_layer_denoise,action,layer_denoise,query_speed_mean,4.0,,5.0,,,0.01823356025222991,0.01771124300442271,0.0004999576616801904,0.0013624717038723338,0.3669490237920108,0.06046976511744128,1.0,1.0
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|token_dispersion_mean|L4|D5,action_layer_denoise,action,layer_denoise,token_dispersion_mean,4.0,,5.0,,,0.04160571027849171,0.038735253194223565,0.0033479217513787147,0.0011263460705982675,2.9723739788078096,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_layer_denoise|action|layer_denoise|denoise_delta_mean|L4|D5,action_layer_denoise,action,layer_denoise,denoise_delta_mean,4.0,,5.0,,,0.009722749299898342,0.009566320415038711,0.0004044509207006096,0.00026919109046269816,1.5024677079966524,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D5|E0,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,5.0,,0.0,0.02982489447537306,0.030019812420096454,-0.00047776235382712706,0.00038184310543716793,-1.2512006817044456,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,bowl_from_stove,phase5,action_expert_probability|action|layer_denoise_expert|mean_probability|L4|D5|E1,action_expert_probability,action,layer_denoise_expert,mean_probability,4.0,,5.0,,1.0,0.029708310558989242,0.0303608694406339,-0.0008018730010493912,0.00047655473778091114,-1.6826461631319258,0.0004997501249375312,0.0004997501249375312,0.0004997501249375312
