cohort,quantity,layer,chunk,alive,alive_risk,auc_pooled,auc_within_suite,auc_within_task
external_8b,res_mean,L15,16,4793,564,0.40792384229794615,0.59061570720549,0.4562047386649874
external_8b,res_mean,L15,18,4300,564,0.4616483097179826,0.7066758981239825,0.473751825458698
external_8b,res_mean,L15,20,3995,564,0.46574722337634955,0.7224839405030292,0.4482281933867364
external_8b,res_mean,L15,24,2174,424,0.5140498652291106,0.598590547887913,0.4959368893920857
external_8b,res_mean,L15,28,769,380,0.3580435664997971,0.35858595350410644,0.38156190476190477
external_8b,res_mean,L15,32,569,274,0.199517505876531,0.199517505876531,0.1743486973947896
external_8b,dd_deficit,L2,4,15600,564,0.5111800237349982,0.5563710719100027,0.5173243628568158
external_8b,dd_deficit,L2,6,15600,564,0.6007952073416236,0.6074918612641231,0.5296405565441812
external_8b,dd_deficit,L2,8,14456,564,0.5973341333243481,0.5839556104020105,0.49197785189545046
external_8b,dd_deficit,L2,10,11342,564,0.3936881702812006,0.471772154409067,0.4342045715410094
external_8b,dd_deficit,L2,12,9146,564,0.3627494913483772,0.43177308021018207,0.47912782749192145
external_8b,dd_deficit,L2,14,5753,564,0.5142910056598178,0.5171400084056909,0.4903071184213069
external_8b,dd_deficit,L2,16,4793,564,0.5491110434705319,0.5629398589401449,0.4373228904282116
external_8b,dd_deficit,L2,18,4300,564,0.5274390822664662,0.41650269580370947,0.4267236173179757
external_8b,dd_deficit,L2,20,3995,564,0.5031089089672593,0.32472635992615534,0.4658290030733532
external_8b,dd_deficit,L2,24,2174,424,0.6149986522911052,0.587383939774153,0.5677215536604517
external_8b,dd_deficit,L2,28,769,380,0.44284941144635365,0.4374447931740871,0.490184126984127
external_8b,dd_deficit,L2,32,569,274,0.31900284547816404,0.31900284547816404,0.32623141018879864
external_8b,dd_deficit,L3,4,15600,564,0.4922800526962241,0.5612688636559915,0.5043343427721062
external_8b,dd_deficit,L3,6,15600,564,0.4281228597465374,0.5379453305997695,0.5650463613374543
external_8b,dd_deficit,L3,8,14456,564,0.4175931399877066,0.5122691419632429,0.5410753602336886
external_8b,dd_deficit,L3,10,11342,564,0.33222439589971164,0.38642115935705856,0.46960285967271176
external_8b,dd_deficit,L3,12,9146,564,0.30534964324142067,0.34339934161579305,0.49782500621426795
external_8b,dd_deficit,L3,14,5753,564,0.4116236064014302,0.3982066369188672,0.48947602388913586
external_8b,dd_deficit,L3,16,4793,564,0.48205610031377405,0.4089692146397255,0.49182836114609574
external_8b,dd_deficit,L3,18,4300,564,0.5041827550989415,0.3244091935497067,0.5274779572430907
external_8b,dd_deficit,L3,20,3995,564,0.5072596331735469,0.2835594593607149,0.5628679692417828
external_8b,dd_deficit,L3,24,2174,424,0.6113861185983828,0.576870556252614,0.5034970142984971
external_8b,dd_deficit,L3,28,769,380,0.5380192125558111,0.4845608825574621,0.517231746031746
external_8b,dd_deficit,L3,32,569,274,0.5929852777434121,0.5929852777434121,0.7289051787786098
external_8b,dd_deficit,L4,4,15600,564,0.48653597795550724,0.524840276135011,0.490987897141311
external_8b,dd_deficit,L4,6,15600,564,0.5448522246372299,0.5693141965086982,0.5243514095719771
external_8b,dd_deficit,L4,8,14456,564,0.5665948487113355,0.581216540409727,0.48996141521156233
external_8b,dd_deficit,L4,10,11342,564,0.45338736709530447,0.555651270711658,0.5100252516971108
external_8b,dd_deficit,L4,12,9146,564,0.41403870214914607,0.47379275602657417,0.5497452150136714
external_8b,dd_deficit,L4,14,5753,564,0.4804453706627085,0.4869126076420249,0.4649780629699066
external_8b,dd_deficit,L4,16,4793,564,0.5297102160194134,0.6086646969119329,0.453567773929471
external_8b,dd_deficit,L4,18,4300,564,0.48419323393624614,0.48802279774517904,0.44147002953674525
external_8b,dd_deficit,L4,20,3995,564,0.45020991336810184,0.36749598646897386,0.49695750379540604
external_8b,dd_deficit,L4,24,2174,424,0.7489528301886792,0.7725616896695943,0.49062288855207176
external_8b,dd_deficit,L4,28,769,380,0.5193005006088486,0.5121783908737244,0.497447619047619
external_8b,dd_deficit,L4,32,569,274,0.5908326116540888,0.5908326116540888,0.7150617023520726
external_8b,dd_deficit,L5,4,15600,564,0.5135310597355944,0.5615063607928837,0.5440276607036933
external_8b,dd_deficit,L5,6,15600,564,0.5936354404276073,0.5887516474603764,0.547365572934553
external_8b,dd_deficit,L5,8,14456,564,0.5767415758444576,0.5793329450044188,0.4906044950188564
external_8b,dd_deficit,L5,10,11342,564,0.3854473059778982,0.4596692827891204,0.4698848916144689
external_8b,dd_deficit,L5,12,9146,564,0.35674804266227683,0.3783721807193306,0.5524406537409893
external_8b,dd_deficit,L5,14,5753,564,0.44754110235919137,0.4875573420132524,0.5521173582790545
external_8b,dd_deficit,L5,16,4793,564,0.5218935365233972,0.7130933091879528,0.45846288570528965
external_8b,dd_deficit,L5,18,4300,564,0.5730037530183607,0.6866296931119965,0.5312990677807913
external_8b,dd_deficit,L5,20,3995,564,0.5228920294932933,0.5502749832903862,0.5344795665214332
external_8b,dd_deficit,L5,24,2174,424,0.523911051212938,0.5164429109159347,0.44454995343401327
external_8b,dd_deficit,L5,28,769,380,0.4555946421323231,0.3814110394858013,0.3871492063492064
external_8b,dd_deficit,L5,32,569,274,0.4058517877025857,0.4058517877025857,0.4196550996730303
external_8b,dd_deficit,L12,4,15600,564,0.6003195758076597,0.6249671446648568,0.5128053031958624
external_8b,dd_deficit,L12,6,15600,564,0.6853829178765289,0.6892619846875364,0.5790796415972027
external_8b,dd_deficit,L12,8,14456,564,0.6547261498530712,0.6600538155817978,0.5007030279249232
external_8b,dd_deficit,L12,10,11342,564,0.47471430178890806,0.5889256462632252,0.40423047912635685
external_8b,dd_deficit,L12,12,9146,564,0.45616319659653803,0.5536152893061341,0.5112245215013671
external_8b,dd_deficit,L12,14,5753,564,0.4749739970942351,0.5210133328564147,0.5212702216896345
external_8b,dd_deficit,L12,16,4793,564,0.5382616482947027,0.5915059092642013,0.5451924590680101
external_8b,dd_deficit,L12,18,4300,564,0.5905489240208361,0.637677231708215,0.5352848813589098
external_8b,dd_deficit,L12,20,3995,564,0.609075885077857,0.6403156236500673,0.5448721904738395
external_8b,dd_deficit,L12,24,2174,424,0.7074501347708895,0.7317231283981598,0.5045926845747887
external_8b,dd_deficit,L12,28,769,380,0.5823907455012853,0.5774962882219172,0.6714920634920635
external_8b,dd_deficit,L12,32,569,274,0.6232339477916615,0.6232339477916615,0.730592764476321
external_8b,dd_deficit,L13,4,15600,564,0.5478312452006437,0.6090898039569088,0.5391287606797581
external_8b,dd_deficit,L13,6,15600,564,0.6181305528669727,0.6212258607159084,0.5539685512992621
external_8b,dd_deficit,L13,8,14456,564,0.5813232091330691,0.6070947092187082,0.4885771586772175
external_8b,dd_deficit,L13,10,11342,564,0.3384999026122295,0.47468523485607195,0.436985537664382
external_8b,dd_deficit,L13,12,9146,564,0.38466706664617184,0.4517087851049673,0.5089563136962466
external_8b,dd_deficit,L13,14,5753,564,0.46463536477190565,0.5116615546951149,0.5348866425713679
external_8b,dd_deficit,L13,16,4793,564,0.5083904365165214,0.5590549942813572,0.5153298173803527
external_8b,dd_deficit,L13,18,4300,564,0.5421066069828542,0.5335359617760397,0.5086359294192571
external_8b,dd_deficit,L13,20,3995,564,0.531447213661009,0.5017515543701819,0.5090040607758674
external_8b,dd_deficit,L13,24,2174,424,0.6919622641509434,0.7248703471350899,0.5696937601577765
external_8b,dd_deficit,L13,28,769,380,0.5598768772831823,0.5451427390103178,0.5625396825396826
external_8b,dd_deficit,L13,32,569,274,0.6453420759618953,0.6453420759618953,0.7401381710790002
external_8b,dd_deficit,L14,4,15600,564,0.6022793522496364,0.6063564747539605,0.5274629785728409
external_8b,dd_deficit,L14,6,15600,564,0.6269718632728261,0.6045409828063337,0.541423412735579
external_8b,dd_deficit,L14,8,14456,564,0.625283468417968,0.6210059920752877,0.49193970309332286
external_8b,dd_deficit,L14,10,11342,564,0.49045731454538993,0.5881249442235421,0.4736365723280753
external_8b,dd_deficit,L14,12,9146,564,0.48564598342894827,0.5533907077848618,0.5607522371364653
external_8b,dd_deficit,L14,14,5753,564,0.566636290078986,0.6088867824982787,0.5313206671949593
external_8b,dd_deficit,L14,16,4793,564,0.6348783895057598,0.7441860465116279,0.5662193010075567
external_8b,dd_deficit,L14,18,4300,564,0.6576841959390709,0.7018058612254249,0.6216661359568698
external_8b,dd_deficit,L14,20,3995,564,0.6270446140839364,0.5849127768906579,0.5726804823559906
external_8b,dd_deficit,L14,24,2174,424,0.7519636118598383,0.7889376829778335,0.5765782217271416
external_8b,dd_deficit,L14,28,769,380,0.5013327019347855,0.4861395628559078,0.49394285714285713
external_8b,dd_deficit,L14,32,569,274,0.4246319435853025,0.4246319435853025,0.5010547410610695
external_8b,dd_deficit,L15,4,15600,564,0.5057921862235127,0.514897547677785,0.4840467047547688
external_8b,dd_deficit,L15,6,15600,564,0.6083663981857255,0.5844893717684431,0.5288106313675294
external_8b,dd_deficit,L15,8,14456,564,0.5832257404128709,0.5893073933621777,0.47497711071872345
external_8b,dd_deficit,L15,10,11342,564,0.43953979672276994,0.5575036688514512,0.4232840324008789
external_8b,dd_deficit,L15,12,9146,564,0.5104005001396623,0.6437256218032622,0.552021190653741
external_8b,dd_deficit,L15,14,5753,564,0.5437320354432248,0.5978833755108246,0.5421442238930014
external_8b,dd_deficit,L15,16,4793,564,0.5388641246107173,0.5860284025924514,0.4663098236775819
external_8b,dd_deficit,L15,18,4300,564,0.5831866865612708,0.5903789670040172,0.5117872475925905
external_8b,dd_deficit,L15,20,3995,564,0.5997998019724209,0.514923673063243,0.5333070020612449
external_8b,dd_deficit,L15,24,2174,424,0.6796994609164421,0.686685487243831,0.5312539946312157
external_8b,dd_deficit,L15,28,769,380,0.5840955215803003,0.5947490086263602,0.6286730158730158
external_8b,dd_deficit,L15,32,569,274,0.7378201162934555,0.7378201162934555,0.8200611749815421
external_8b,th_cv,L2,4,15600,564,0.5824497565181626,0.5639637051806292,0.5228528612906247
external_8b,th_cv,L2,6,15600,564,0.42824113380841067,0.4015945163506922,0.47994651015162393
external_8b,th_cv,L2,8,14456,564,0.4611589557130692,0.4562919793064726,0.4824951496523009
external_8b,th_cv,L2,10,11342,564,0.6043993609256576,0.5559654780910074,0.5561079592037517
external_8b,th_cv,L2,12,9146,564,0.6265571516170246,0.561129124547015,0.545527280636341
external_8b,th_cv,L2,14,5753,564,0.5220973444916893,0.5227776337086086,0.5466475965905796
external_8b,th_cv,L2,16,4793,564,0.5515605687845994,0.5602592451391536,0.5788235988664987
external_8b,th_cv,L2,18,4300,564,0.6096889379926193,0.6993575478413117,0.5509646108067154
external_8b,th_cv,L2,20,3995,564,0.5104264207651967,0.6394226532932445,0.5335785433046569
external_8b,th_cv,L2,24,2174,424,0.38385983827493264,0.41183186951066497,0.44369167838425155
external_8b,th_cv,L2,28,769,380,0.5008794479772697,0.530831250352384,0.48157460317460316
external_8b,th_cv,L2,32,569,274,0.7136211802548559,0.7136211802548559,0.7513184263263368
external_8b,th_cv,L3,4,15600,564,0.5382421432061869,0.4929046556948622,0.4976012820913074
external_8b,th_cv,L3,6,15600,564,0.5412656197230665,0.49430992531512963,0.44360671432882726
external_8b,th_cv,L3,8,14456,564,0.5046294310925417,0.47716565931343846,0.4583524077343971
external_8b,th_cv,L3,10,11342,564,0.6364906053702775,0.6016829616555445,0.5253992719640573
external_8b,th_cv,L3,12,9146,564,0.6839316911034311,0.6441230983368592,0.5345357941834452
external_8b,th_cv,L3,14,5753,564,0.5796802838519564,0.601115095368822,0.43750362395871584
external_8b,th_cv,L3,16,4793,564,0.48657697861271965,0.5633902020587114,0.3905462846347607
external_8b,th_cv,L3,18,4300,564,0.4902218874815861,0.5887416446448003,0.4611026319545859
external_8b,th_cv,L3,20,3995,564,0.4860274799440231,0.5903630123296533,0.4844419210308693
external_8b,th_cv,L3,24,2174,424,0.47002156334231804,0.4256210790464241,0.5556874417925166
external_8b,th_cv,L3,28,769,380,0.4416384792314978,0.4501869984401135,0.46940952380952383
external_8b,th_cv,L3,32,569,274,0.36923172089570705,0.36923172089570705,0.27199135112329925
external_8b,th_cv,L4,4,15600,564,0.5719924663078116,0.5456975469268058,0.49740876026349473
external_8b,th_cv,L4,6,15600,564,0.5187832889009639,0.5144338180903353,0.5133256324602208
external_8b,th_cv,L4,8,14456,564,0.5022040594821654,0.4840489894941015,0.5405303773461513
external_8b,th_cv,L4,10,11342,564,0.5970085832843104,0.539219526222372,0.5645426819269996
external_8b,th_cv,L4,12,9146,564,0.6247064200016198,0.6040704217764726,0.5259290330599056
external_8b,th_cv,L4,14,5753,564,0.5800489715697008,0.6143057704173336,0.5962620073832119
external_8b,th_cv,L4,16,4793,564,0.5767287338857501,0.5447521921463973,0.5937893576826196
external_8b,th_cv,L4,18,4300,564,0.5915308404331253,0.6224473725118018,0.524787807582928
external_8b,th_cv,L4,20,3995,564,0.532673517015282,0.5944625092144655,0.468420987669559
external_8b,th_cv,L4,24,2174,424,0.2884609164420485,0.22735675449602677,0.49991782472927815
external_8b,th_cv,L4,28,769,380,0.5364632661344879,0.5100264992764382,0.5631746031746032
external_8b,th_cv,L4,32,569,274,0.47191636768526535,0.47191636768526535,0.3729828077207046
external_8b,th_cv,L5,4,15600,564,0.48907385867299097,0.492354563512179,0.49230953347278156
external_8b,th_cv,L5,6,15600,564,0.43007762457572274,0.43452072514540835,0.4384138282705296
external_8b,th_cv,L5,8,14456,564,0.434648213268313,0.38486097724772883,0.45167091753318944
external_8b,th_cv,L5,10,11342,564,0.5781166718650679,0.4652810141895309,0.49593021349162103
external_8b,th_cv,L5,12,9146,564,0.6745433291847855,0.6801667945483109,0.4655807233407905
external_8b,th_cv,L5,14,5753,564,0.6360625108487813,0.6212574555795009,0.48513693732001006
external_8b,th_cv,L5,16,4793,564,0.5135504763629717,0.29424037361799465,0.5287507871536524
external_8b,th_cv,L5,18,4300,564,0.4824076077877504,0.3072633297062024,0.4797579963326123
external_8b,th_cv,L5,20,3995,564,0.4772443986927699,0.38454785182064943,0.46792727631790076
external_8b,th_cv,L5,24,2174,424,0.46830592991913744,0.48788373065662904,0.5871697010646263
external_8b,th_cv,L5,28,769,380,0.46955080503314844,0.5163130297506061,0.47705396825396823
external_8b,th_cv,L5,32,569,274,0.4222937028331065,0.4222937028331065,0.30431916464507963
external_8b,th_cv,L12,4,15600,564,0.42475246170420305,0.4362057344763235,0.4996565826855234
external_8b,th_cv,L12,6,15600,564,0.3919627173742828,0.39498730845339614,0.47911398332865035
external_8b,th_cv,L12,8,14456,564,0.3913497844567923,0.37626119323066637,0.5012861596145881
external_8b,th_cv,L12,10,11342,564,0.46131764337388087,0.3935190234905651,0.5375135276948808
external_8b,th_cv,L12,12,9146,564,0.4932284461457347,0.41660782169755967,0.49912223465075817
external_8b,th_cv,L12,14,5753,564,0.5466583020000028,0.41488254388396567,0.4901814878524904
external_8b,th_cv,L12,16,4793,564,0.48115636880774254,0.286263820053374,0.4948539829974811
external_8b,th_cv,L12,18,4300,564,0.41541755888650966,0.24912355698822683,0.43568346271672176
external_8b,th_cv,L12,20,3995,564,0.4105511698716955,0.3012523076460184,0.46427381231562964
external_8b,th_cv,L12,24,2174,424,0.34836927223719677,0.33409033877038896,0.5338653421230438
external_8b,th_cv,L12,28,769,380,0.5463807333243134,0.5873442462741265,0.6440380952380952
external_8b,th_cv,L12,32,569,274,0.6132500309291105,0.6132500309291105,0.5829026474000631
external_8b,th_cv,L13,4,15600,564,0.44060189351702483,0.4622421794915121,0.4861800547386386
external_8b,th_cv,L13,6,15600,564,0.396773040211766,0.43483801381050546,0.494146295775967
external_8b,th_cv,L13,8,14456,564,0.43581271837661556,0.44341407171874575,0.5638774442482506
external_8b,th_cv,L13,10,11342,564,0.49612932964312645,0.4045032672609545,0.5530974321975536
external_8b,th_cv,L13,12,9146,564,0.5262784055693014,0.42883350101116285,0.5234044867014666
external_8b,th_cv,L13,14,5753,564,0.5864427478203346,0.4973325344946302,0.4673940354471482
external_8b,th_cv,L13,16,4793,564,0.5131224121189557,0.35798036599313765,0.48149204974811083
external_8b,th_cv,L13,18,4300,564,0.4708709204671435,0.29060375367144736,0.5539073051288527
external_8b,th_cv,L13,20,3995,564,0.5345804109795751,0.38193019142447576,0.5338007134129031
external_8b,th_cv,L13,24,2174,424,0.3871024258760108,0.31690506064408197,0.44604736947827833
external_8b,th_cv,L13,28,769,380,0.5324651603301312,0.5143020917513955,0.540647619047619
external_8b,th_cv,L13,32,569,274,0.5210070518371892,0.5210070518371892,0.41923320324860247
external_8b,th_cv,L14,4,15600,564,0.44319401757295496,0.44958630439435415,0.5380360692246053
external_8b,th_cv,L14,6,15600,564,0.3826254341825482,0.39082688430040663,0.4928870989562195
external_8b,th_cv,L14,8,14456,564,0.3935070033674159,0.38647784673618557,0.5030737034857106
external_8b,th_cv,L14,10,11342,564,0.47246739154753115,0.3952220646709437,0.5476666775981373
external_8b,th_cv,L14,12,9146,564,0.47910272366209333,0.37925594722443445,0.5054918593089734
external_8b,th_cv,L14,14,5753,564,0.5248790745289066,0.4544447325827826,0.45989485687779047
external_8b,th_cv,L14,16,4793,564,0.5241330126834471,0.4083139534883721,0.5147000944584383
external_8b,th_cv,L14,18,4300,564,0.45940352255987366,0.3530735843962463,0.5181338047500357
external_8b,th_cv,L14,20,3995,564,0.4488068735000651,0.3963348456160636,0.5277280637875066
external_8b,th_cv,L14,24,2174,424,0.3428787061994609,0.3780468423253869,0.5128284728182466
external_8b,th_cv,L14,28,769,380,0.42042348802597757,0.501456520513447,0.4677079365079365
external_8b,th_cv,L14,32,569,274,0.44478535197327723,0.44478535197327723,0.22700664486868474
external_8b,th_cv,L15,4,15600,564,0.4566190079978265,0.48255334767703395,0.5103649589460211
external_8b,th_cv,L15,6,15600,564,0.40662870104656623,0.44194415344004745,0.5068163133630962
external_8b,th_cv,L15,8,14456,564,0.4105911765126314,0.4169241347421266,0.5443561572166634
external_8b,th_cv,L15,10,11342,564,0.5174595544641106,0.43867378456900913,0.5265667530252844
external_8b,th_cv,L15,12,9146,564,0.5353370323173523,0.4562309906483818,0.5140287099179717
external_8b,th_cv,L15,14,5753,564,0.5662317245017762,0.4896748607248567,0.5527165194534104
external_8b,th_cv,L15,16,4793,564,0.5519567692846925,0.44877239801753716,0.5465502991183879
external_8b,th_cv,L15,18,4300,564,0.4999781690889486,0.4140891537876247,0.538326397505298
external_8b,th_cv,L15,20,3995,564,0.4654035690440312,0.3989836686360012,0.5425764326886285
external_8b,th_cv,L15,24,2174,424,0.32309164420485176,0.2651359263906315,0.4517448549149942
external_8b,th_cv,L15,28,769,380,0.530138005682587,0.506775169614163,0.47535238095238097
external_8b,th_cv,L15,32,569,274,0.4839044909068415,0.4839044909068415,0.3646239848117287
external_8b,lam_max,L2,4,15600,564,0.4875058724309883,0.5824410763032304,0.5117282216186403
external_8b,lam_max,L2,6,15600,564,0.5734559751631545,0.6332804831799459,0.5116293590584121
external_8b,lam_max,L2,8,14456,564,0.6149212363664581,0.6076747004712992,0.5340232816689556
external_8b,lam_max,L2,10,11342,564,0.5385178502570905,0.5613503852294024,0.4898894828321254
external_8b,lam_max,L2,12,9146,564,0.5297716150081566,0.5642397788108608,0.5242511807109123
external_8b,lam_max,L2,14,5753,564,0.6308725222066865,0.5992104015952928,0.5466282688107617
external_8b,lam_max,L2,16,4793,564,0.6110732379768871,0.49765821578345404,0.5279636335012594
external_8b,lam_max,L2,18,4300,564,0.5226600110863061,0.2999858869153297,0.44712483392443425
external_8b,lam_max,L2,20,3995,564,0.49506688081757694,0.28830907305163755,0.46029943593478073
external_8b,lam_max,L2,24,2174,424,0.5186752021563342,0.5046465913843581,0.5422472197366739
external_8b,lam_max,L2,28,769,380,0.38781626302259503,0.4063316356255521,0.4003555555555556
external_8b,lam_max,L2,32,569,274,0.29646170976122727,0.29646170976122727,0.2169074992089442
external_8b,lam_max,L3,4,15600,564,0.4648175348430905,0.5384994123588629,0.4671724267116231
external_8b,lam_max,L3,6,15600,564,0.39126451127223744,0.44565070460613027,0.5360484114347559
external_8b,lam_max,L3,8,14456,564,0.3972901133975777,0.4323216764599616,0.5568526148278944
external_8b,lam_max,L3,10,11342,564,0.4337266351604069,0.43194900296482863,0.521765651133047
external_8b,lam_max,L3,12,9146,564,0.4296401754620838,0.4121831653400463,0.5160095078299777
external_8b,lam_max,L3,14,5753,564,0.4749821977478272,0.39702045086694865,0.5295038558920737
external_8b,lam_max,L3,16,4793,564,0.4870268443657354,0.3449675943576058,0.5677837688916877
external_8b,lam_max,L3,18,4300,564,0.5068401939344237,0.2977881319184795,0.5498775707399559
external_8b,lam_max,L3,20,3995,564,0.5172436958809024,0.2772441924689609,0.5334551154667424
external_8b,lam_max,L3,24,2174,424,0.543222371967655,0.4999644500209118,0.5161885283322072
external_8b,lam_max,L3,28,769,380,0.5133473143011771,0.483254712548629,0.4719238095238095
external_8b,lam_max,L3,32,569,274,0.5894717307930224,0.5894717307930224,0.6190802657947474
external_8b,lam_max,L4,4,15600,564,0.38995099703972874,0.43919744742207656,0.5102869095563672
external_8b,lam_max,L4,6,15600,564,0.4287415875657288,0.4796418956214164,0.49410466943481834
external_8b,lam_max,L4,8,14456,564,0.5244022785704513,0.5464523451363305,0.5165783794388856
external_8b,lam_max,L4,10,11342,564,0.5190881675174936,0.5457868942676675,0.5774046502475978
external_8b,lam_max,L4,12,9146,564,0.5188279608813433,0.5336821323378463,0.5763888888888888
external_8b,lam_max,L4,14,5753,564,0.5272254865379438,0.48511566767117653,0.40270395639652873
external_8b,lam_max,L4,16,4793,564,0.46843141496824525,0.4694157453297751,0.4074208910579345
external_8b,lam_max,L4,18,4300,564,0.4229715286953088,0.3902400860693627,0.42363818036080947
external_8b,lam_max,L4,20,3995,564,0.46762724512217557,0.43969817387024746,0.4968957898764487
external_8b,lam_max,L4,24,2174,424,0.7282493261455526,0.777465495608532,0.47205127736893043
external_8b,lam_max,L4,28,769,380,0.45583818157218237,0.49224755210584675,0.436215873015873
external_8b,lam_max,L4,32,569,274,0.557342570827663,0.557342570827663,0.6468463242274022
external_8b,lam_max,L5,4,15600,564,0.45007466713457445,0.4942183997386593,0.5445141685658684
external_8b,lam_max,L5,6,15600,564,0.4615389967152121,0.49072259207942354,0.5558781596994579
external_8b,lam_max,L5,8,14456,564,0.4379672570365515,0.45748098639547696,0.5277832276066532
external_8b,lam_max,L5,10,11342,564,0.418884212521172,0.4283569990778292,0.5213786770734267
external_8b,lam_max,L5,12,9146,564,0.45191795957562503,0.4737818363415852,0.5415268456375839
external_8b,lam_max,L5,14,5753,564,0.5456653395275604,0.62991084602384,0.527967297396548
external_8b,lam_max,L5,16,4793,564,0.545409608428128,0.7008263438810522,0.4698421756926952
external_8b,lam_max,L5,18,4300,564,0.6124334631797956,0.7414186309080645,0.5171236261021378
external_8b,lam_max,L5,20,3995,564,0.5652938063670621,0.6519854889630583,0.5525370592083338
external_8b,lam_max,L5,24,2174,424,0.3506846361185984,0.32035968214136346,0.41173462865908217
external_8b,lam_max,L5,28,769,380,0.3604721959139494,0.3285816309270988,0.2702222222222222
external_8b,lam_max,L5,32,569,274,0.21917604849684524,0.21917604849684524,0.1692595717751292
external_8b,lam_max,L12,4,15600,564,0.4716156401940308,0.5793315535128924,0.5188151061992029
external_8b,lam_max,L12,6,15600,564,0.5124306864470897,0.6284681153053293,0.5344457973005318
external_8b,lam_max,L12,8,14456,564,0.49774565390969444,0.5796789881029232,0.5253417042704859
external_8b,lam_max,L12,10,11342,564,0.47086789612146623,0.5213326359210304,0.48577706358836453
external_8b,lam_max,L12,12,9146,564,0.522337491797941,0.5331245004244117,0.5288264354958986
external_8b,lam_max,L12,14,5753,564,0.6054446872749092,0.5238864695204285,0.5455652409207754
external_8b,lam_max,L12,16,4793,564,0.6076340499321637,0.42046702249332824,0.5784693797229219
external_8b,lam_max,L12,18,4300,564,0.5370067163272435,0.3251910379866969,0.5502289372261812
external_8b,lam_max,L12,20,3995,564,0.6136172899987804,0.5036728913112157,0.5544501906960095
external_8b,lam_max,L12,24,2174,424,0.6649393530997305,0.6552864910079464,0.463833750296744
external_8b,lam_max,L12,28,769,380,0.5813692328507645,0.5795166231276663,0.6253206349206349
external_8b,lam_max,L12,32,569,274,0.518087343807992,0.518087343807992,0.4999472629469465
external_8b,lam_max,L13,4,15600,564,0.4674879579788649,0.6021528693033542,0.529955355749118
external_8b,lam_max,L13,6,15600,564,0.47118912246542105,0.5804528591651366,0.5164996409728075
external_8b,lam_max,L13,8,14456,564,0.4000960806056039,0.44544679343403865,0.5186329649249014
external_8b,lam_max,L13,10,11342,564,0.36426776899094426,0.31935120824202523,0.5056308005115928
external_8b,lam_max,L13,12,9146,564,0.4590324710634662,0.37826225589044205,0.5437717499378574
external_8b,lam_max,L13,14,5753,564,0.6064918082304493,0.5087396829087267,0.5369643789017956
external_8b,lam_max,L13,16,4793,564,0.5755556449976438,0.35283358749523447,0.5250511649874056
external_8b,lam_max,L13,18,4300,564,0.5296663097787295,0.2559960156102989,0.5363170204121968
external_8b,lam_max,L13,20,3995,564,0.5721395040215308,0.3711715642132727,0.5202113084585097
external_8b,lam_max,L13,24,2174,424,0.634845013477089,0.6119866164784609,0.5025656945636493
external_8b,lam_max,L13,28,769,380,0.5802394804491949,0.5215189159728618,0.46466031746031744
external_8b,lam_max,L13,32,569,274,0.5301744401831003,0.5301744401831003,0.4273547094188377
external_8b,lam_max,L14,4,15600,564,0.48067793324390257,0.5783965845471033,0.533264649870438
external_8b,lam_max,L14,6,15600,564,0.4322479477150819,0.5042280122709983,0.5292841309980956
external_8b,lam_max,L14,8,14456,564,0.4222741339982397,0.46013373327208146,0.5623460423342707
external_8b,lam_max,L14,10,11342,564,0.4544011375944431,0.43631506013941634,0.5769783228937789
external_8b,lam_max,L14,12,9146,564,0.49199979009340017,0.42835303487165,0.5914274173502362
external_8b,lam_max,L14,14,5753,564,0.686100165516525,0.6412379615305511,0.5391774096909489
external_8b,lam_max,L14,16,4793,564,0.7357242042029956,0.7008759054517728,0.6034024716624685
external_8b,lam_max,L14,18,4300,564,0.6254214315002962,0.4953017745669942,0.6415403028339903
external_8b,lam_max,L14,20,3995,564,0.5639119542097397,0.3983335518298908,0.5944284673965367
external_8b,lam_max,L14,24,2174,424,0.5815080862533692,0.5839397741530741,0.4845053961761107
external_8b,lam_max,L14,28,769,380,0.4124002164795021,0.4011163524967581,0.35299047619047613
external_8b,lam_max,L14,32,569,274,0.2353705307435358,0.2353705307435358,0.12382660056956017
external_8b,lam_max,L15,4,15600,564,0.4270488416452995,0.4966201247376267,0.5032572611948841
external_8b,lam_max,L15,6,15600,564,0.41992563002458405,0.4528741847183265,0.5141113296494021
external_8b,lam_max,L15,8,14456,564,0.4266778496935835,0.4494281656563109,0.5282682623765613
external_8b,lam_max,L15,10,11342,564,0.46372601661645935,0.45300089738123334,0.5404191125832158
external_8b,lam_max,L15,12,9146,564,0.5666213797309559,0.5544703006407671,0.5875668033805618
external_8b,lam_max,L15,14,5753,564,0.6399588463867237,0.5294896672598343,0.5954888961904946
external_8b,lam_max,L15,16,4793,564,0.5770670765350359,0.37543271063667555,0.5603550062972292
external_8b,lam_max,L15,18,4300,564,0.5096468897595942,0.2514982368871035,0.5117433267818124
external_8b,lam_max,L15,20,3995,564,0.5084161721144922,0.24379917515758617,0.5304187906540441
external_8b,lam_max,L15,24,2174,424,0.41324932614555254,0.3324215809284818,0.4918646481985355
external_8b,lam_max,L15,28,769,380,0.6102827763496144,0.6044654099870322,0.5993396825396825
external_8b,lam_max,L15,32,569,274,0.7808363231473463,0.7808363231473463,0.7927697500263686
