parent,head,arm,query,accepted,reasons,formal_screen,fp32_screen,normalized_action_rms,gripper_sign_changes,request_l2,effective_logit_delta_l2,back_action_set_change_fraction,instant_freeze,score_freeze,native_severity_freeze,candidate_severity_freeze,instant_acceleration,score_acceleration,native_severity_acceleration,candidate_severity_acceleration,instant_periodicity,score_periodicity,native_severity_periodicity,candidate_severity_periodicity,instant_inversion,score_inversion,native_severity_inversion,candidate_severity_inversion,instant_curvature,score_curvature,native_severity_curvature,candidate_severity_curvature
plus-task06-init026,turbulence,random_balance,40,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.002811355361208092,0,2.118595450350431,2.1493605971456953,0.555,-0.5787593005218468,-0.09645962384671458,1.4744076011454463,1.3779479772987318,33.935545329220616,0.0,-4.656520805386941,-4.656520805386941,0.6798734603748097,0.11331197842686513,-0.8493710419105871,-0.736059063483722,3.6966318637132645,0.6161053106188779,-2.183983151117961,-1.567877840499083,1.2184527689221822,0.20307541948937158,-1.6131561060395845,-1.410080686550213
plus-task06-init026,turbulence,random_balance,41,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.00238076062094068,0,2.2912110302166404,2.320279618874765,0.585,-1.4025321923170369,-0.2337553653861728,1.9656412817536377,1.731885916367465,37.02284386224469,0.0,-4.656520805386941,-4.656520805386941,0.09838641071833264,0.016397933846424628,-7.4926330024162775,-7.476235068569853,4.2128682136535645,0.7021447022755942,-2.1953300432364147,-1.4931853409608205,1.7401156617509632,0.2900192991265429,-1.659516110424887,-1.369496811298344
plus-task03-init026,inversion,mobility,34,False,side_effect_1,True,False,0.015365990913071868,0,1.674949143195833,1.704392267915367,0.3975,-0.5199026754769405,-0.08665046754395656,-3.0187515963775984,-3.105402063921555,0.8816159660559971,0.0,9.217850318502236,9.217850318502236,-1.8217737852611717,0.0,-25.32852226585642,-25.32852226585642,-0.17267705872654915,-0.028779509787758173,0.32332550135751564,0.29454599156975747,-0.2760193229419697,-0.046003234376197855,-0.28656425593179574,-0.3325674903079936
plus-task03-init026,inversion,mobility,35,False,side_effect_4,True,False,0.0023092658205381795,0,2.876277399699871,2.8927518700984374,0.485,-2.3099857052822186,-0.3849977365182671,-3.2155142204797333,-3.6005119569980004,-0.22145323731833283,0.0,11.239756685858023,11.239756685858023,-5.618639801572182,-0.9364399669286989,-26.194045416682595,-27.130485383611294,0.005361391231417656,0.000893565205236313,0.4455930593113104,0.4464866245165467,0.11230024410595321,0.018716692859851336,-0.5338126854077069,-0.5150959925478555
plus-task03-init026,inversion,mobility,36,False,side_effect_1,False,False,0.003062579761438106,0,2.6650173172482057,2.691812293617864,0.605,-1.833266374161837,-0.3055444659948212,-3.5380110484904237,-3.843555514485245,0.38017903986662793,0.06350362717482838,11.880606084295048,11.944109711469876,-3.5858516444753854,-0.5976411458390878,-27.278460465826516,-27.876101611665604,0.022675488144159317,0.003779248024026516,0.5433463056509693,0.5471255536749958,-0.13518931606925932,-0.022531521176083702,-0.6501748741921891,-0.6727063953682728
plus-task03-init026,inversion,mobility,37,True,,True,True,0.002789539599711192,0,2.850652448241591,2.872897498878528,0.565,-1.9291885022136437,-0.32153147381733094,-3.3282271746556495,-3.6497586484729805,-0.39441801232094553,-0.08470754040427941,11.880606084295048,11.795898543890768,-4.705527169875003,-0.45345299966431085,-27.278460465826516,-27.731913465490827,0.0019443780183792114,0.0003240630030632019,0.4491332187193135,0.4494572817223767,-0.24310835279441378,-0.04051807132380014,-0.6173935086609201,-0.6579115799847203
plus-task03-init026,inversion,mobility,38,True,,True,True,0.0032968822512387556,0,2.7996507799098813,2.825410499117852,0.52,-1.6294690785552757,-0.27157822302147805,-3.515993367375545,-3.787571590397023,0.015460089433997725,0.0,11.795898543890768,11.795898543890768,-3.95882032967806,-0.6598012685281844,-27.872685102198385,-28.53248637072657,-0.014585498720407486,-0.0024309164534012107,0.41345294457549847,0.41102202812209726,-0.022521221236293694,-0.0037535606142887756,-0.9186145843858755,-0.9223681450001643
plus-task03-init026,inversion,mobility,39,True,,True,True,0.002984002973182442,0,2.5721905009996986,2.589478433887858,0.495,-1.5476133895327469,-0.257935618999956,-4.02847003170951,-4.286405650709466,-0.1296795739147236,0.0,11.795898543890768,11.795898543890768,-4.3861081768009464,0.0,-28.53248637072657,-28.53248637072657,0.01251906156539917,0.0020865102608997876,0.6394181916241845,0.6415047018850842,-0.033998662172285456,-0.005666434177086843,-0.45810295588067657,-0.4637693900577634
plus-task03-init026,inversion,mobility,40,False,side_effect_1,True,False,0.004662316510184541,0,2.909893029608501,2.927095207289825,0.57,-1.7853920158277594,-0.2975653035245944,-4.493872505757342,-4.791437809281937,0.30200537624124946,0.0,11.795898543890768,11.795898543890768,-7.618721517992198,0.0,-28.53248637072657,-28.53248637072657,0.012155100703239441,0.0020258501172065735,0.8128949683780471,0.8149208184952537,-0.7279245821886058,-0.12132070338631229,-0.8309502646802832,-0.9522709680665955
plus-task03-init026,inversion,mobility,41,False,side_effect_4,True,False,0.003527057436026291,0,2.917148555446397,2.925288363857271,0.5,-1.2305615718946172,-0.20509360613133598,-5.46176211663576,-5.666855722767096,-0.052323684430107056,0.0,11.795898543890768,11.795898543890768,-4.683530508642584,0.0,-28.53248637072657,-28.53248637072657,0.03968372941017151,0.0066139549016952515,1.0354438704376419,1.042057825339337,0.2896002406350463,0.048266659619234265,-0.36200697964919337,-0.3137403200299591
plus-task03-init026,inversion,mobility,42,False,side_effect_1;side_effect_3;side_effect_4,True,False,0.003653022021154659,0,2.429771851367128,2.4475204688240098,0.445,-1.1583668875464896,-0.19306110466214932,-6.119004628716315,-6.312065733378464,0.5486238801691988,0.0,11.795898543890768,11.795898543890768,-5.837445055047693,0.0,-27.42086802074802,-27.42086802074802,0.05344510078430176,0.00890751679738333,1.2783287798861664,1.2872362966835498,0.14830913383748828,0.024718191993734262,-0.4810729481496307,-0.45635475615589643
plus-task03-init026,inversion,mobility,43,False,side_effect_1;side_effect_4,True,False,0.004369192026132457,0,4.054611487830579,4.067985704304981,0.645,-1.600279379058433,-0.2667131649496737,-6.374642696948868,-6.641355861898542,0.2508709294599114,0.0,11.795898543890768,11.795898543890768,-5.904201328909306,0.0,-26.083709171897084,-26.083709171897084,0.008400604128837585,0.0014001006881394495,1.2115006674826145,1.212900768170754,0.27640406838476583,0.046067365853112996,-0.4193000224127062,-0.3732326565595932
plus-task03-init026,inversion,mobility,44,True,,True,False,0.004035937890752506,0,5.092404026120669,5.102389445324397,0.72,-3.138596983962505,-0.523099518958217,-5.847372349494039,-6.370471868452256,0.048586872424184704,0.0,11.795898543890768,11.795898543890768,-9.495005044081159,0.0,-24.712148346144712,-24.712148346144712,0.030118972063064575,0.005019828677177429,1.0747935534516968,1.0798133821288742,-0.003976982281337538,-0.0006628780830780223,-0.3535084820668497,-0.3541713601499277
plus-task03-init026,inversion,mobility,45,False,side_effect_1;side_effect_4,False,False,0.0037924091995557977,0,4.296184911576942,4.305943909771882,0.7125,-2.6729938595270775,-0.44549895495671343,-5.878951034556513,-6.3244499895132265,1.010237977819193,0.3367469166449748,8.327297051328216,8.66404396797319,-11.46909907090497,0.0,-24.268545831663697,-24.268545831663697,0.03242623060941696,0.00540437176823616,0.8052075386047364,0.8106119103729725,0.23172785192919257,0.038621291404348446,-0.9050686701405757,-0.8664473787362272
plus-task03-init026,inversion,mobility_balance,34,False,target_0_not_improved,False,False,0.01670772924024181,0,1.674949139690482,1.708085701215051,0.3725,0.275499860868554,0.045916492060162906,-3.0187515963775984,-2.9728351043174355,-2.625441701990351,0.0,9.217850318502236,9.217850318502236,-1.8892963492871393,0.0,-25.32852226585642,-25.32852226585642,-1.468308288604021,-0.24471804810067013,0.32332550135751564,0.07860745325684551,-0.46434728313534684,-0.07739121987480219,-0.28656425593179574,-0.36395547580659793
plus-task03-init026,inversion,mobility_balance,35,True,,True,True,0.0025875195301851696,0,2.876277400891135,2.8997050184643016,0.5075,-1.3809102311450934,-0.2301518349776459,-3.2155142204797333,-3.4456660554573793,-8.95471139087303,-2.2805516953844,11.239756685858023,8.959204990473623,-2.4857181080804582,-0.4142863513467425,-26.194045416682595,-26.608331768029338,-2.5717311911284924,-0.428621865188082,0.4455930593113104,0.016971194123228395,-1.4995078207198722,-0.24991791486323256,-0.5338126854077069,-0.7837306002709394
plus-task03-init026,inversion,mobility_balance,36,True,,True,True,0.002895860023676763,0,2.6148161136314108,2.640001573273161,0.565,-0.8241597862359544,-0.13735998600379196,-3.763455126993785,-3.9008151129975768,-8.025728976343595,-2.6651986927811047,8.959204990473623,6.294006297692518,-0.6793353084647797,-0.11322175650398592,-27.750468180238123,-27.86368993674211,-2.381598576903343,-0.39693309615055716,0.10871778083344302,-0.28821531531711414,-1.7417362080037446,-0.29028933988391326,-0.900217031062231,-1.1905063709461443
plus-task03-init026,inversion,mobility_balance,37,True,,True,True,0.0028118699572057524,0,2.830165940277387,2.8489796267497693,0.52,-0.6246127161988458,-0.10410224915327104,-3.7645323574058422,-3.8686346065591133,-8.915930184819727,-2.957652051240896,6.294006297692518,3.3363542464516223,-2.142919315925457,-0.3314983969511829,-27.86368993674211,-28.19518833369329,-2.66817569732666,-0.44469594955444347,-0.3745899071730673,-0.8192858567275108,-1.6481088527448216,-0.27468481977600323,-1.1334005163673886,-1.4080853361433918
plus-task03-init026,inversion,mobility_balance,38,True,,True,True,0.0029037973770403677,0,2.814720025325398,2.8302365002700633,0.54,-0.5791000557564079,-0.09651673003723316,-3.626424410093052,-3.722941140130285,-8.65404633258791,0.0,3.3363542464516223,3.3363542464516223,-2.0190442183605826,0.0,-28.19518833369329,-28.19518833369329,-2.4831080436706543,-0.4138513406117754,-0.8384247833428284,-1.2522761239546039,-1.4169427563301589,-0.23615709094690418,-1.6221951307456393,-1.8583522216925434
plus-task03-init026,inversion,mobility_balance,39,True,,True,True,0.007579430051574386,0,2.5010369882924235,2.524707014251852,0.51,-0.3140183757338145,-0.05233639595563577,-4.2307496978563375,-4.283086093811973,-7.851879203393734,0.0,3.3363542464516223,3.3363542464516223,-2.757113601165524,0.0,-28.19518833369329,-28.19518833369329,-2.192428782582283,-0.3654047970970471,-1.0220804465562106,-1.3874852436532576,-2.2230662997581296,-0.3705111093562612,-1.3391469149339172,-1.7096580242901784
plus-task03-init026,inversion,mobility_balance,40,True,,True,True,0.0043734131905195095,0,4.529062342955122,4.5385145161904985,0.7775,-0.8926977275889351,-0.14878294986634533,-4.827282635019801,-4.976065584886146,-17.17521842279505,0.0,3.3363542464516223,3.3363542464516223,-7.568511428096982,0.0,-28.19518833369329,-28.19518833369329,-4.673531576991081,-0.7789219294985137,-1.2641370286544165,-2.04305895815293,-2.093543738569356,-0.34892395883542626,-2.5233631996663317,-2.872287158501758
plus-task03-init026,inversion,mobility_balance,41,True,,True,True,0.004455299248870129,0,3.703747466057532,3.7235660942177207,0.615,-0.4883307393278913,-0.08138848900134743,-5.504060217699181,-5.585448706700529,-14.675819603737143,-2.769047345796211,3.3363542464516223,0.5673069006554112,-6.832324185890228,0.0,-27.880692993397265,-27.880692993397265,-4.3621935322880745,-0.727032255381346,-1.6650196024278798,-2.392051857809226,-2.632456900657962,-0.43874278274174605,-2.453249016439566,-2.891991799181312
plus-task03-init026,inversion,mobility_balance,42,True,,True,True,0.0058333067840173995,0,5.3860597769390814,5.396099462046347,0.78,-2.298159013225794,-0.3830265022042987,-5.280647756816922,-5.663674259021221,-22.810316872232907,-7.6034390729157915,-0.5137503177537657,-8.117189390669557,-15.542736386008654,0.0,-26.716060718479696,-26.716060718479696,-7.232479229569435,-1.2054132049282393,-2.0639477523167926,-3.269360957245032,-4.726481402915753,-0.7877468582895495,-2.5664388488490166,-3.354185707138566
plus-task03-init026,inversion,mobility_balance,43,True,,True,True,0.004249441633384433,0,3.871306476339212,3.8832761921314587,0.64,-0.8144314871074988,-0.1357385595534506,-5.4077721071042175,-5.543510666657668,-15.4202877428408,-1.0807373855566667,-8.117189390669557,-9.197926776226224,-4.875735795551876,0.0,-26.64165426148348,-26.64165426148348,-4.847131073474884,-0.8078551789124808,-2.9556811385353403,-3.763536317447821,-3.2248314854854727,-0.5374719332641797,-2.993872037739421,-3.5313439710036008
plus-task03-init026,inversion,mobility_balance,44,True,,True,True,0.004537653056768439,0,4.669891095242345,4.682396310125631,0.7575,-1.4721718937866388,-0.24536197148220662,-5.159805444400375,-5.405167415882581,-17.87276570937194,-1.6083694193498665,-9.197926776226224,-10.80629619557609,-8.111496570255333,0.0,-23.10758761601963,-23.10758761601963,-6.360418051481247,-1.0600696752468748,-3.604908370872338,-4.664978046119213,-4.641509804620352,-0.7735850303201479,-3.186282463234037,-3.959867493554185
plus-task03-init026,inversion,mobility_balance,45,True,,True,True,0.004872052459958727,0,4.024638378047096,4.037902547415165,0.7225,-1.2539221569942625,-0.20898701535014386,-4.523760231093179,-4.7327472464433225,-14.905633801987216,0.0,-10.80629619557609,-10.80629619557609,-6.535974978241413,0.0,-20.528685762289,-20.528685762289,-4.878396987915039,-0.8130661646525068,-4.708221507072448,-5.521287671724955,-3.011627993478832,-0.5019380491588685,-3.99592290794384,-4.497860957102708
plus-task03-init026,inversion,random_balance,34,False,target_0_not_improved;side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.013210680608752702,0,1.674949139690482,1.707671370612556,0.395,0.4302381691547661,0.0717062966323958,-3.0187515963775984,-2.9470452997452026,21.398095778261787,0.0,9.217850318502236,9.217850318502236,0.5422949643210053,0.0,-25.32852226585642,-25.32852226585642,1.65971202775836,0.27661867129306,0.32332550135751564,0.5999441726505756,0.4730304158181336,0.07883836659187402,-0.28656425593179574,-0.20772588933992173
plus-task03-init026,inversion,random_balance,35,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.002189333942255424,0,2.876277400891135,2.8964896430329707,0.53,-0.4555591838175592,-0.0759267036853224,-3.2155142204797333,-3.2914409241650557,38.39678844848286,0.0,11.239756685858023,11.239756685858023,1.062860356097583,0.1771433926829289,-26.194045416682595,-26.016902023999666,3.9717707224190235,0.6619617870698371,0.4455930593113104,1.1075548463811475,1.621002638848273,0.2701671412540502,-0.5338126854077069,-0.26364554415365665
plus-task03-init026,inversion,random_balance,36,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.0031471389878753885,0,2.6650173142314046,2.6907605641026624,0.595,-0.4114624324329937,-0.06857713696556411,-3.5380110484904237,-3.606588185455988,34.60568178384538,0.06350362717482838,11.880606084295048,11.944109711469876,0.6589523080556412,0.10982591461381119,-27.278460465826516,-27.168634551212705,3.4134248550981283,0.5689041425163546,0.5433463056509693,1.1122504481673239,1.5101532177552077,0.25169215116607885,-0.6501748741921891,-0.39848272302611026
plus-task03-init026,inversion,random_balance,37,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.0032497873049263147,0,2.850652450389105,2.872773344814002,0.53,-0.2769481517321865,-0.046158025288697946,-3.3282271746556495,-3.3743851999443475,38.253794402710234,0.0,11.880606084295048,11.880606084295048,0.9106547798422125,0.0,-27.278460465826516,-27.278460465826516,4.060811623930931,0.6768019373218217,0.4491332187193135,1.1259351560411353,1.408609299498222,0.2347682282511127,-0.6173935086609201,-0.3826252804098074
plus-task03-init026,inversion,random_balance,38,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.0025451776497908626,0,2.7895804035551555,2.8132892772726357,0.5625,-0.2960246044617586,-0.049337542232623655,-3.02344520609105,-3.072782748323674,35.17326554955947,0.0,11.880606084295048,11.880606084295048,-0.2490172765840883,0.0,-27.278460465826516,-27.278460465826516,3.603167198598385,0.600527866433064,0.41070772537961603,1.01123559181268,1.9129077028895907,0.3188179787085126,-0.8900434759509104,-0.5712254972423978
plus-task03-init026,inversion,random_balance,39,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.0187877010173978,0,1.9404545619917548,1.966543747675967,0.44,-0.48387120010216816,-0.08064523246372701,-3.4649258969305943,-3.5455711293943213,22.803656864188227,0.0,11.880606084295048,11.880606084295048,-1.0236682707621112,0.0,-27.278460465826516,-27.278460465826516,1.9911634176969528,0.33186056961615884,0.6304865597809354,0.9623471293970942,0.8730519122578043,0.14550866419998115,-0.5022192228935926,-0.3567105586936114
plus-task03-init026,inversion,random_balance,40,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.003047188310114207,0,3.0657727281116536,3.0858929980968433,0.575,-0.47516724326614185,-0.07919447565095838,-3.696725115717908,-3.7759195913688663,35.732740876759216,0.0,11.880606084295048,11.880606084295048,-1.0676982086218612,0.0,-26.947658407240453,-26.947658407240453,3.691198006272316,0.6151996677120529,0.8215000040208299,1.4366996717328828,2.0891112078312086,0.34818515581153936,-0.8361781659654346,-0.48799301015389523
plus-task03-init026,inversion,random_balance,41,False,side_effect_1;side_effect_2;target_3_not_improved;side_effect_4,False,False,0.0025975203349253182,0,2.3988767193586726,2.419899805690326,0.415,-0.12374184679343549,-0.020623641132239356,-4.565985586657087,-4.586609227789326,28.759569690019244,0.0,11.880606084295048,11.880606084295048,0.07992152044051191,0.0,-26.04975711224982,-26.04975711224982,2.65397310256958,0.4423288504282634,1.0346743744735916,1.477003224901855,1.8706717907457808,0.3117786210798711,-0.8381357525116676,-0.5263571314317965
plus-task03-init026,inversion,random_balance,42,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.004240199151245219,0,4.951021370707282,4.964685469054472,0.74,-0.3844794978393094,-0.06407992712211819,-5.236633971642104,-5.300713898764222,61.73008297219595,0.0,11.880606084295048,11.880606084295048,-1.008351608903306,0.0,-24.104205208054534,-24.104205208054534,7.955743372440338,1.3259572287400565,0.9310627813637257,2.257020010103782,2.818647256911646,0.46977450707814916,-0.7961394210660453,-0.32636491398789613
plus-task03-init026,inversion,random_balance,43,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.004167133327415079,0,4.4050493430814015,4.416697568005598,0.7125,-0.7038001833627863,-0.11730007382273033,-5.345676003615341,-5.462976077438071,57.624665509585554,0.39353232134476457,11.487073762950283,11.880606084295048,-2.382455738992667,0.0,-22.282820927130018,-22.282820927130018,7.153962180018425,1.1923270300030708,0.8829542775452137,2.0752813075482845,2.765758831503903,0.4609597896467586,-0.6946666407328725,-0.23370685108611394
plus-task03-init026,inversion,random_balance,44,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.004239619180162566,0,4.734361537911821,4.744625866111574,0.7325,-1.9313458994640325,-0.3218909832440051,-4.893327972273387,-5.2152189555173925,62.05081399020278,3.040294365425284,8.446779397524999,11.487073762950283,-1.4012052853989687,0.0,-19.702513678160198,-19.702513678160198,7.9217685759067535,1.3202947626511254,0.7071700603763262,2.0274648230274517,2.769908408734076,0.4616513793940227,-0.5425017681654613,-0.08085038877143857
plus-task03-init026,inversion,random_balance,45,False,side_effect_1;target_3_not_improved;side_effect_4,False,False,0.0030638755220899643,0,3.9088517916728343,3.9229778547709695,0.6625,-1.2943081740762814,-0.21571811553724451,-3.9132861316058882,-4.129004247143133,52.291934002577506,0.23153819434915413,8.215241203175845,8.446779397524999,-1.6163643013393145,0.0,-18.16205820768705,-18.16205820768705,6.115261539816856,1.0192102566361427,0.39560962269703553,1.4148198793331783,1.4357653340534642,0.23929425746532706,-0.7889441160268074,-0.5496498585614803
plus-task03-init039,curvature,mobility,23,False,side_effect_1,True,False,0.0024527282104398265,0,1.8320594115127298,1.8549732068535467,0.4775,-1.225196575082181,-0.20419940754923083,-4.039227085881481,-4.243426493430712,0.0680706878423043,0.0,1.3308698926886278,1.3308698926886278,-3.3920358763700516,-0.2243409844968518,-10.505717327481971,-10.730058311978823,-0.036709755659103394,-0.00611829260985064,-0.6423821524282295,-0.6485004450380801,-0.05599323757926297,-0.00933222382527481,0.022834469942049036,0.013502246116774226
plus-task03-init039,curvature,mobility,24,False,side_effect_1;side_effect_4,True,False,0.0027068488784707497,0,2.5262024598874517,2.5399157220270125,0.4225,-0.9836167530873683,-0.16393612821845327,-4.875626002278537,-5.03956213049699,0.7370224095063609,0.0,3.535804508180929,3.535804508180929,-2.2390020867098652,-0.3731674119050492,-10.70863795818329,-11.08180537008834,0.030665099620819092,0.005110849936803219,-0.2366134555637836,-0.23150260562698038,0.07932711059783061,0.013221189173478809,-0.5801015191884216,-0.5668803300149428
plus-task03-init039,curvature,mobility,25,False,side_effect_1,True,False,0.0048290954920587196,0,5.372609934213496,5.377635420615298,0.78,-1.6078647683876741,-0.2679774830290782,-5.639919835887191,-5.90789731891627,0.7424488260505694,0.0,4.141181220690073,4.141181220690073,-6.440085369811713,-1.0733475616352859,-10.940720142644436,-12.014067704279721,0.005796253681182861,0.0009660422801971436,-0.25367848202586174,-0.2527124397456646,-0.14602483942977343,-0.024337511134081113,-0.8711797494827014,-0.8955172606167825
plus-task03-init039,curvature,mobility,26,True,,True,True,0.00412702553363158,0,5.253984027812139,5.253145274815871,0.73,-1.8059022881931395,-0.30098375796112187,-6.996444490706227,-7.297428248667349,-0.16141267572095105,0.0,7.130786756937843,7.130786756937843,-10.24535752563316,-1.7075591901521232,-15.40767670122577,-17.115235891377893,0.017432421445846558,0.002905403574307741,-0.3875953784584999,-0.38468997488419215,-0.037258537304452846,-0.006209787638912889,-0.9255576602015727,-0.9317674478404856
plus-task03-init039,curvature,mobility,27,False,side_effect_1;side_effect_4,True,False,0.0049045459463125584,0,5.735205198725962,5.730626182759892,0.8275,-2.337476820078121,-0.38957947001301996,-7.758731276956718,-8.148310746969738,0.09556245257949526,0.03185438186947609,3.7251614965322215,3.7570158784016976,-15.947681141575206,0.0,-17.115235891377893,-17.115235891377893,-0.013732686638832092,-0.0022887811064720154,-0.39281651496887204,-0.39510529607534406,0.1352150294323611,0.022535903482722386,-1.1817743849464828,-1.1592384814637604
plus-task03-init039,curvature,mobility,28,False,side_effect_4,True,False,0.003457552896650111,0,4.782630129314062,4.800252017716752,0.72,-2.1188614738796283,-0.3531436438733362,-8.124401942441112,-8.477545586314449,-0.4394690511297341,-0.14648968370991122,3.3180735292609285,3.1715838455510172,-6.966217493975202,0.0,-17.115235891377893,-17.115235891377893,-0.016011744737625122,-0.002668624122937502,-0.4910159302751223,-0.4936845543980598,0.15352501255290538,0.025587519754150856,-1.3570207673451253,-1.3314332475909745
plus-task03-init039,curvature,mobility,29,False,side_effect_1,True,False,0.0030521074712726794,0,3.7184245831608425,3.7355903977975404,0.6975,-1.959202753452848,-0.3265334569595826,-8.37827114642235,-8.704804603381932,0.09145071192090155,0.0,3.3180735292609285,3.3180735292609285,-5.440408678283806,0.0,-17.115235891377893,-17.115235891377893,-0.00023379921913146973,-3.896653652191162e-05,-0.6193522362907726,-0.6193912028272945,-0.013731886646586913,-0.002288602153141639,-1.2947248425481248,-1.2970134447012664
plus-task03-init039,curvature,mobility,30,False,side_effect_1;side_effect_4,False,False,0.002647786111832674,0,4.333589491668004,4.3481756484445935,0.74,-3.0910251910980793,-0.5151710382320758,-7.4435705178389355,-7.958741556071011,0.656030890240018,0.21867696341333964,2.961691716890473,3.1803686803038125,-7.491660831388262,0.0,-14.006721016564983,-14.006721016564983,0.006516128778457642,0.0010860214630762366,-0.9600933695832887,-0.9590073481202125,0.09695081224417369,0.01615853039337667,-0.7945525965310066,-0.77839406613763
plus-task03-init039,curvature,mobility,31,True,,True,True,0.003470334103200342,0,3.9014601577294283,3.9069882114956047,0.6575,-3.0212445087206343,-0.5035407135989569,-6.113147610157841,-6.616688323756798,0.013926416405602667,0.0,2.961691716890473,2.961691716890473,-5.9660424952410915,0.0,-9.018985633728722,-9.018985633728722,0.039107874035835266,0.006517979005972507,-0.9125340343515077,-0.9060160553455352,0.021398192222165293,0.0035662909199425386,-0.5085974265581649,-0.5050311356382223
plus-task03-init039,curvature,mobility,32,False,side_effect_1,True,False,0.004558114819922116,0,4.366502181952572,4.3911010918479345,0.775,-2.6853267849837716,-0.4475544533483955,-5.240332960239555,-5.6878874135879505,0.19573978482283266,0.0,2.961691716890473,2.961691716890473,-11.567868626705481,0.0,-7.708790620036055,-7.708790620036055,0.022175386548042297,0.0036958977580070496,-0.8234648324052491,-0.8197689346472421,-0.07813052084152038,-0.013021771225796286,-0.33724418088547126,-0.35026595211126754
plus-task03-init039,curvature,mobility_balance,23,True,,True,True,0.003164137484124794,0,1.8320594118577593,1.8649603038173368,0.4025,-0.600770492296894,-0.10012837212055015,-4.039227085881481,-4.139355458002031,-5.10695238309087,0.0,1.3308698926886278,1.3308698926886278,-2.9845185539595858,-0.1564213645195398,-10.505717327481971,-10.66213869200151,-1.6336119174957275,-0.2722686529159548,-0.6423821524282295,-0.9146508053441843,-1.1208768355688496,-0.1868128306663889,0.022834469942049036,-0.16397836072433986
plus-task03-init039,curvature,mobility_balance,24,True,,False,True,0.0028228630110678906,0,2.486653037446615,2.5057657511251366,0.46,-0.12175766624650354,-0.02029294437441731,-4.937793837307578,-4.958086781681995,-7.9242258797517175,0.0,3.535804508180929,3.535804508180929,-0.9462793234166589,-0.1528955553660154,-10.66213869200151,-10.815034247367526,-2.186732217669487,-0.36445536961158104,-0.4964781211316585,-0.8609334907432395,-1.1533897106529356,-0.19223159553154112,-0.8399294916164778,-1.032161087148019
plus-task03-init039,curvature,mobility_balance,25,True,,True,True,0.005616974678263033,0,5.459679309876661,5.466252917627637,0.8175,-0.36127089307852206,-0.060211793881953746,-5.660250029072243,-5.720461822954197,-23.89467429442031,-4.918822055950719,4.141181220690073,-0.7776408352606466,-6.159243999109386,-1.0265414614250403,-10.922895549801666,-11.949437011226706,-8.023161739110947,-1.3371936231851578,-0.8808673880994319,-2.2180610112845898,-5.394931124519786,-0.8991551355629965,-1.3056472438789204,-2.204802379441917
plus-task03-init039,curvature,mobility_balance,26,True,,True,True,0.004751686614766903,0,5.454832430461519,5.46222685735506,0.78,-0.5767857624922388,-0.09613100367763838,-6.99937390849304,-7.095504912170679,-23.598831331449954,-7.866277052730906,-2.794417922227184,-10.66069497495809,-9.05224850917215,-1.5087084823154306,-16.244541076849124,-17.753249559164555,-8.27615424990654,-1.3793590416510901,-2.3467881312966345,-3.7261471729477247,-6.169594627465854,-1.0282656846578448,-2.2816914635052963,-3.309957148163141
plus-task03-init039,curvature,mobility_balance,27,True,,True,True,0.004700608588784187,0,5.9549223989974305,5.965439762298936,0.88,-0.535809085698741,-0.08930162243878748,-7.464832190863425,-7.5541338133022125,-22.426843172819513,-7.475614390939839,-11.967699030286195,-19.443313421226033,-9.771085121721297,0.0,-17.753249559164555,-17.753249559164555,-8.588262870907784,-1.431377145151297,-3.713440200885137,-5.144817346036434,-7.435681400620615,-1.2392802603647826,-3.5406020098806184,-4.779882270245401
plus-task03-init039,curvature,mobility_balance,28,True,,True,True,0.004004284594343531,0,4.745087189614474,4.759208987891758,0.7525,-1.1235599505979537,-0.1872602837866184,-7.789309305817148,-7.976569589603766,-18.649252651459392,0.0,-19.443313421226033,-19.443313421226033,-11.484722964245647,0.0,-17.753249559164555,-17.753249559164555,-6.739879995584488,-1.123313332597414,-5.251000977357228,-6.374314309954642,-5.103865421550738,-0.8506442723990713,-4.957564505556393,-5.808208777955464
plus-task03-init039,curvature,mobility_balance,29,True,,False,True,0.004313624228959364,0,3.511273317164532,3.5371002079188223,0.7425,-0.13785350029799048,-0.022975637460831422,-8.120868626689564,-8.143844264150395,-13.132594730817859,0.0,-19.443313421226033,-19.443313421226033,-5.742591508280822,0.0,-17.753249559164555,-17.753249559164555,-4.752028435468674,-0.7920047392447787,-6.24828250447909,-7.040287243723869,-3.3536513760655127,-0.5589418850056669,-5.5740783392330355,-6.133020224238702
