cohort,quantity,layer,layer_group,step,mean,std,n
development_extra,state_action_alignment,L12,back,0,0.9869608283042908,0.0035732737742364407,31941
development_extra,state_action_alignment,L12,back,1,0.9868521690368652,0.003605007193982601,31941
development_extra,state_action_alignment,L12,back,2,0.9867856502532959,0.003627537516877055,31941
development_extra,state_action_alignment,L12,back,3,0.9866597056388855,0.0036627762019634247,31941
development_extra,state_action_alignment,L12,back,4,0.9865912795066833,0.0036850622855126858,31941
development_extra,state_action_alignment,L12,back,5,0.9864588379859924,0.0037178569473326206,31941
development_extra,state_action_alignment,L12,back,6,0.9863783717155457,0.003737251739948988,31941
development_extra,state_action_alignment,L12,back,7,0.9862361550331116,0.0037596626207232475,31941
development_extra,state_action_alignment,L12,back,8,0.985985279083252,0.0037925736978650093,31941
development_extra,state_action_alignment,L12,back,9,0.9856469631195068,0.003817538497969508,31941
development_extra,state_action_alignment,L13,back,0,0.987352192401886,0.003559031058102846,31941
development_extra,state_action_alignment,L13,back,1,0.9873024821281433,0.0035434130113571882,31941
development_extra,state_action_alignment,L13,back,2,0.9872079491615295,0.0035576585214585066,31941
development_extra,state_action_alignment,L13,back,3,0.9871056079864502,0.0035467594861984253,31941
development_extra,state_action_alignment,L13,back,4,0.987013578414917,0.0035556862130761147,31941
development_extra,state_action_alignment,L13,back,5,0.9868793487548828,0.003556836862117052,31941
development_extra,state_action_alignment,L13,back,6,0.9867290258407593,0.0035913896281272173,31941
development_extra,state_action_alignment,L13,back,7,0.9865524172782898,0.003611232154071331,31941
development_extra,state_action_alignment,L13,back,8,0.9862722754478455,0.003635364817455411,31941
development_extra,state_action_alignment,L13,back,9,0.9857991933822632,0.00367139489389956,31941
development_extra,state_action_alignment,L14,back,0,0.9891861081123352,0.0032900923397392035,31941
development_extra,state_action_alignment,L14,back,1,0.9891329407691956,0.003315933747217059,31941
development_extra,state_action_alignment,L14,back,2,0.9890322089195251,0.0033401891123503447,31941
development_extra,state_action_alignment,L14,back,3,0.9889813661575317,0.003347479971125722,31941
development_extra,state_action_alignment,L14,back,4,0.988844096660614,0.00337822362780571,31941
development_extra,state_action_alignment,L14,back,5,0.9887059330940247,0.003410142846405506,31941
development_extra,state_action_alignment,L14,back,6,0.9885520339012146,0.0034258924424648285,31941
development_extra,state_action_alignment,L14,back,7,0.988394558429718,0.003442891174927354,31941
development_extra,state_action_alignment,L14,back,8,0.9881282448768616,0.003488383023068309,31941
development_extra,state_action_alignment,L14,back,9,0.9876710176467896,0.003645074786618352,31941
development_extra,state_action_alignment,L15,back,0,0.9886617064476013,0.0036631990224123,31941
development_extra,state_action_alignment,L15,back,1,0.9886090755462646,0.0036853416822850704,31941
development_extra,state_action_alignment,L15,back,2,0.9885820150375366,0.003675582353025675,31941
development_extra,state_action_alignment,L15,back,3,0.9884582161903381,0.003713525366038084,31941
development_extra,state_action_alignment,L15,back,4,0.9883349537849426,0.003751318668946624,31941
development_extra,state_action_alignment,L15,back,5,0.9882099628448486,0.003795403754338622,31941
development_extra,state_action_alignment,L15,back,6,0.988017201423645,0.0038630219642072916,31941
development_extra,state_action_alignment,L15,back,7,0.9877841472625732,0.003936241380870342,31941
development_extra,state_action_alignment,L15,back,8,0.9874358773231506,0.004019176587462425,31941
development_extra,state_action_alignment,L15,back,9,0.9869354367256165,0.004022706300020218,31941
development_extra,conditional_energy,L2,front,0,0.14799416065216064,0.08610040694475174,31941
development_extra,conditional_energy,L2,front,1,0.14854691922664642,0.08622286468744278,31941
development_extra,conditional_energy,L2,front,2,0.14826612174510956,0.08645643293857574,31941
development_extra,conditional_energy,L2,front,3,0.1482071876525879,0.0863076001405716,31941
development_extra,conditional_energy,L2,front,4,0.14809760451316833,0.08644130080938339,31941
development_extra,conditional_energy,L2,front,5,0.14866593480110168,0.08676407486200333,31941
development_extra,conditional_energy,L2,front,6,0.14859804511070251,0.08671539276838303,31941
development_extra,conditional_energy,L2,front,7,0.14803259074687958,0.08669029921293259,31941
development_extra,conditional_energy,L2,front,8,0.14808428287506104,0.08683976531028748,31941
development_extra,conditional_energy,L2,front,9,0.14732711017131805,0.08672568947076797,31941
development_extra,conditional_energy,L3,front,0,0.15008479356765747,0.09947186708450317,31941
development_extra,conditional_energy,L3,front,1,0.14969000220298767,0.09910446405410767,31941
development_extra,conditional_energy,L3,front,2,0.15018032491207123,0.09928181767463684,31941
development_extra,conditional_energy,L3,front,3,0.14993833005428314,0.09924954175949097,31941
development_extra,conditional_energy,L3,front,4,0.15025034546852112,0.09930458664894104,31941
development_extra,conditional_energy,L3,front,5,0.15037435293197632,0.0995354950428009,31941
development_extra,conditional_energy,L3,front,6,0.1509435772895813,0.09941110014915466,31941
development_extra,conditional_energy,L3,front,7,0.151497483253479,0.09978478401899338,31941
development_extra,conditional_energy,L3,front,8,0.15139931440353394,0.09991925209760666,31941
development_extra,conditional_energy,L3,front,9,0.1505090743303299,0.09967922419309616,31941
development_extra,conditional_energy,L4,front,0,0.18759463727474213,0.14320410788059235,31941
development_extra,conditional_energy,L4,front,1,0.18742604553699493,0.14291200041770935,31941
development_extra,conditional_energy,L4,front,2,0.188168466091156,0.14321666955947876,31941
development_extra,conditional_energy,L4,front,3,0.18829230964183807,0.14333082735538483,31941
development_extra,conditional_energy,L4,front,4,0.188611701130867,0.14296859502792358,31941
development_extra,conditional_energy,L4,front,5,0.18949516117572784,0.14311648905277252,31941
development_extra,conditional_energy,L4,front,6,0.18905723094940186,0.1429181545972824,31941
development_extra,conditional_energy,L4,front,7,0.1881641447544098,0.1424214392900467,31941
development_extra,conditional_energy,L4,front,8,0.1888606995344162,0.14302878081798553,31941
development_extra,conditional_energy,L4,front,9,0.18952615559101105,0.14359089732170105,31941
development_extra,conditional_energy,L5,front,0,0.17638425529003143,0.1438436210155487,31941
development_extra,conditional_energy,L5,front,1,0.17763343453407288,0.14430150389671326,31941
development_extra,conditional_energy,L5,front,2,0.17796503007411957,0.14425979554653168,31941
development_extra,conditional_energy,L5,front,3,0.17844104766845703,0.14422716200351715,31941
development_extra,conditional_energy,L5,front,4,0.17929533123970032,0.14457476139068604,31941
development_extra,conditional_energy,L5,front,5,0.17962847650051117,0.1445479840040207,31941
development_extra,conditional_energy,L5,front,6,0.17993687093257904,0.1447632610797882,31941
development_extra,conditional_energy,L5,front,7,0.18033184111118317,0.14485307037830353,31941
development_extra,conditional_energy,L5,front,8,0.18148472905158997,0.14554449915885925,31941
development_extra,conditional_energy,L5,front,9,0.1819285750389099,0.14574933052062988,31941
development_extra,conditional_energy,L12,back,0,0.025891203433275223,0.00704230135306716,31941
development_extra,conditional_energy,L12,back,1,0.026109924539923668,0.007104073651134968,31941
development_extra,conditional_energy,L12,back,2,0.02623685821890831,0.0071480185724794865,31941
development_extra,conditional_energy,L12,back,3,0.026494324207305908,0.007216393947601318,31941
development_extra,conditional_energy,L12,back,4,0.02662835456430912,0.00725959800183773,31941
development_extra,conditional_energy,L12,back,5,0.026881609112024307,0.007322826888412237,31941
development_extra,conditional_energy,L12,back,6,0.02703479491174221,0.0073599922470748425,31941
development_extra,conditional_energy,L12,back,7,0.027316631749272346,0.007402726449072361,31941
development_extra,conditional_energy,L12,back,8,0.027820156887173653,0.007465384900569916,31941
development_extra,conditional_energy,L12,back,9,0.028492270037531853,0.007511587347835302,31941
development_extra,conditional_energy,L13,back,0,0.025122331455349922,0.007015783339738846,31941
development_extra,conditional_energy,L13,back,1,0.025216873735189438,0.00698484992608428,31941
development_extra,conditional_energy,L13,back,2,0.025405803695321083,0.0070121739991009235,31941
development_extra,conditional_energy,L13,back,3,0.02560202032327652,0.0069902995601296425,31941
development_extra,conditional_energy,L13,back,4,0.025780795142054558,0.007007536944001913,31941
development_extra,conditional_energy,L13,back,5,0.026048485189676285,0.007009244989603758,31941
development_extra,conditional_energy,L13,back,6,0.026348525658249855,0.007076481357216835,31941
development_extra,conditional_energy,L13,back,7,0.026701750233769417,0.007114531006664038,31941
development_extra,conditional_energy,L13,back,8,0.027241846546530724,0.007160441018640995,31941
development_extra,conditional_energy,L13,back,9,0.028184767812490463,0.007227976806461811,31941
development_extra,conditional_energy,L14,back,0,0.021503878757357597,0.00650080107152462,31941
development_extra,conditional_energy,L14,back,1,0.021611105650663376,0.006551404017955065,31941
development_extra,conditional_energy,L14,back,2,0.021809980273246765,0.0065987505950033665,31941
development_extra,conditional_energy,L14,back,3,0.02190939337015152,0.006612715777009726,31941
development_extra,conditional_energy,L14,back,4,0.02217572182416916,0.006672583054751158,31941
development_extra,conditional_energy,L14,back,5,0.022443849593400955,0.006734813097864389,31941
development_extra,conditional_energy,L14,back,6,0.02275036834180355,0.006765367928892374,31941
development_extra,conditional_energy,L14,back,7,0.0230697114020586,0.00679795304313302,31941
development_extra,conditional_energy,L14,back,8,0.023588435724377632,0.006886010989546776,31941
development_extra,conditional_energy,L14,back,9,0.02449226938188076,0.007191103883087635,31941
development_extra,conditional_energy,L15,back,0,0.022531280294060707,0.007230252027511597,31941
development_extra,conditional_energy,L15,back,1,0.022636882960796356,0.007273603696376085,31941
development_extra,conditional_energy,L15,back,2,0.02268790267407894,0.0072540235705673695,31941
development_extra,conditional_energy,L15,back,3,0.02293558418750763,0.007327788509428501,31941
development_extra,conditional_energy,L15,back,4,0.023177141323685646,0.007401319220662117,31941
development_extra,conditional_energy,L15,back,5,0.02342708595097065,0.007487117312848568,31941
development_extra,conditional_energy,L15,back,6,0.023809487000107765,0.007619023323059082,31941
development_extra,conditional_energy,L15,back,7,0.02426719479262829,0.00776163162663579,31941
development_extra,conditional_energy,L15,back,8,0.02495216764509678,0.007922792807221413,31941
development_extra,conditional_energy,L15,back,9,0.025930464267730713,0.007926714606583118,31941
development_extra,conditional_effective_rank,L2,front,0,0.1112348809838295,0.006568486802279949,31941
development_extra,conditional_effective_rank,L2,front,1,0.11127582937479019,0.006609015166759491,31941
development_extra,conditional_effective_rank,L2,front,2,0.11183664202690125,0.007019547745585442,31941
development_extra,conditional_effective_rank,L2,front,3,0.1123257726430893,0.007398810237646103,31941
development_extra,conditional_effective_rank,L2,front,4,0.11274055391550064,0.00792772974818945,31941
development_extra,conditional_effective_rank,L2,front,5,0.1129646897315979,0.008445230312645435,31941
development_extra,conditional_effective_rank,L2,front,6,0.112811379134655,0.008733905851840973,31941
development_extra,conditional_effective_rank,L2,front,7,0.11234314739704132,0.008982506580650806,31941
development_extra,conditional_effective_rank,L2,front,8,0.11165164411067963,0.008803511038422585,31941
development_extra,conditional_effective_rank,L2,front,9,0.1104828268289566,0.007834156043827534,31941
development_extra,conditional_effective_rank,L3,front,0,0.11051203310489655,0.006158404517918825,31941
development_extra,conditional_effective_rank,L3,front,1,0.11086905002593994,0.006466270424425602,31941
development_extra,conditional_effective_rank,L3,front,2,0.11119350790977478,0.006722116377204657,31941
development_extra,conditional_effective_rank,L3,front,3,0.11187262833118439,0.0072550238110125065,31941
development_extra,conditional_effective_rank,L3,front,4,0.1122870221734047,0.007666854187846184,31941
development_extra,conditional_effective_rank,L3,front,5,0.11272785067558289,0.008182588964700699,31941
development_extra,conditional_effective_rank,L3,front,6,0.11278244107961655,0.0087010832503438,31941
development_extra,conditional_effective_rank,L3,front,7,0.11282037198543549,0.009584298357367516,31941
development_extra,conditional_effective_rank,L3,front,8,0.11300130933523178,0.01058993861079216,31941
development_extra,conditional_effective_rank,L3,front,9,0.11275716871023178,0.010520640760660172,31941
development_extra,conditional_effective_rank,L4,front,0,0.10860807448625565,0.005561663769185543,31941
development_extra,conditional_effective_rank,L4,front,1,0.10877138376235962,0.005619511473923922,31941
development_extra,conditional_effective_rank,L4,front,2,0.10948795080184937,0.006062930449843407,31941
development_extra,conditional_effective_rank,L4,front,3,0.110212542116642,0.006555992178618908,31941
development_extra,conditional_effective_rank,L4,front,4,0.11083609610795975,0.006971108261495829,31941
development_extra,conditional_effective_rank,L4,front,5,0.1113305613398552,0.007445293013006449,31941
development_extra,conditional_effective_rank,L4,front,6,0.11173482239246368,0.007949226535856724,31941
development_extra,conditional_effective_rank,L4,front,7,0.11199244111776352,0.008638204075396061,31941
development_extra,conditional_effective_rank,L4,front,8,0.11233033239841461,0.009534439072012901,31941
development_extra,conditional_effective_rank,L4,front,9,0.11237721145153046,0.00967256911098957,31941
development_extra,conditional_effective_rank,L5,front,0,0.1117391437292099,0.006513390690088272,31941
development_extra,conditional_effective_rank,L5,front,1,0.11179879307746887,0.006520029157400131,31941
development_extra,conditional_effective_rank,L5,front,2,0.11261415481567383,0.00697762705385685,31941
development_extra,conditional_effective_rank,L5,front,3,0.1134728491306305,0.007541540544480085,31941
development_extra,conditional_effective_rank,L5,front,4,0.11429557204246521,0.008180043660104275,31941
development_extra,conditional_effective_rank,L5,front,5,0.11498431861400604,0.008952743373811245,31941
development_extra,conditional_effective_rank,L5,front,6,0.11555618047714233,0.010191448032855988,31941
development_extra,conditional_effective_rank,L5,front,7,0.11637058854103088,0.012312516570091248,31941
development_extra,conditional_effective_rank,L5,front,8,0.11740493029356003,0.015038502402603626,31941
development_extra,conditional_effective_rank,L5,front,9,0.1175350695848465,0.0154025349766016,31941
development_extra,conditional_effective_rank,L12,back,0,0.11963794380426407,0.008917238563299179,31941
development_extra,conditional_effective_rank,L12,back,1,0.12020638585090637,0.009456345811486244,31941
development_extra,conditional_effective_rank,L12,back,2,0.12140733003616333,0.010281604714691639,31941
development_extra,conditional_effective_rank,L12,back,3,0.12277531623840332,0.011170261539518833,31941
development_extra,conditional_effective_rank,L12,back,4,0.12433107197284698,0.01201502326875925,31941
development_extra,conditional_effective_rank,L12,back,5,0.12606137990951538,0.012938354164361954,31941
development_extra,conditional_effective_rank,L12,back,6,0.1279757171869278,0.01405904721468687,31941
development_extra,conditional_effective_rank,L12,back,7,0.13061410188674927,0.015613367781043053,31941
development_extra,conditional_effective_rank,L12,back,8,0.13451705873012543,0.017735550180077553,31941
development_extra,conditional_effective_rank,L12,back,9,0.14040322601795197,0.020228957757353783,31941
development_extra,conditional_effective_rank,L13,back,0,0.12283303588628769,0.009678198024630547,31941
development_extra,conditional_effective_rank,L13,back,1,0.12340185046195984,0.010091934353113174,31941
development_extra,conditional_effective_rank,L13,back,2,0.12463004887104034,0.01084596011787653,31941
development_extra,conditional_effective_rank,L13,back,3,0.12623338401317596,0.011819900013506413,31941
development_extra,conditional_effective_rank,L13,back,4,0.12778548896312714,0.01288891676813364,31941
development_extra,conditional_effective_rank,L13,back,5,0.1297764629125595,0.014188568107783794,31941
development_extra,conditional_effective_rank,L13,back,6,0.13190822303295135,0.015874048694968224,31941
development_extra,conditional_effective_rank,L13,back,7,0.1348128616809845,0.01796010509133339,31941
development_extra,conditional_effective_rank,L13,back,8,0.1389254331588745,0.020490508526563644,31941
development_extra,conditional_effective_rank,L13,back,9,0.1445794552564621,0.022864902392029762,31941
development_extra,conditional_effective_rank,L14,back,0,0.1231711134314537,0.01039833016693592,31941
development_extra,conditional_effective_rank,L14,back,1,0.12346963584423065,0.010784098878502846,31941
development_extra,conditional_effective_rank,L14,back,2,0.12472052872180939,0.01161594595760107,31941
development_extra,conditional_effective_rank,L14,back,3,0.12639105319976807,0.012565313838422298,31941
development_extra,conditional_effective_rank,L14,back,4,0.1279449164867401,0.013455948792397976,31941
development_extra,conditional_effective_rank,L14,back,5,0.12989859282970428,0.014651165343821049,31941
development_extra,conditional_effective_rank,L14,back,6,0.13225077092647552,0.016071273013949394,31941
development_extra,conditional_effective_rank,L14,back,7,0.13599984347820282,0.018519433215260506,31941
development_extra,conditional_effective_rank,L14,back,8,0.14175286889076233,0.021897222846746445,31941
development_extra,conditional_effective_rank,L14,back,9,0.15013447403907776,0.025762435048818588,31941
development_extra,conditional_effective_rank,L15,back,0,0.12635920941829681,0.015007739886641502,31941
development_extra,conditional_effective_rank,L15,back,1,0.12737151980400085,0.015781566500663757,31941
development_extra,conditional_effective_rank,L15,back,2,0.12928685545921326,0.016935408115386963,31941
development_extra,conditional_effective_rank,L15,back,3,0.13145966827869415,0.018234753981232643,31941
development_extra,conditional_effective_rank,L15,back,4,0.13362127542495728,0.019499540328979492,31941
development_extra,conditional_effective_rank,L15,back,5,0.13628053665161133,0.02099161595106125,31941
development_extra,conditional_effective_rank,L15,back,6,0.1389518827199936,0.022472934797406197,31941
development_extra,conditional_effective_rank,L15,back,7,0.14180932939052582,0.023587174713611603,31941
development_extra,conditional_effective_rank,L15,back,8,0.14598380029201508,0.024152863770723343,31941
development_extra,conditional_effective_rank,L15,back,9,0.15394103527069092,0.025455137714743614,31941
development_extra,flow_speed,L2,front,0,,,0
development_extra,flow_speed,L2,front,1,0.007159159518778324,0.0004899993073195219,31941
development_extra,flow_speed,L2,front,2,0.008505797944962978,0.000554736121557653,31941
development_extra,flow_speed,L2,front,3,0.0070440336130559444,0.0005660215974785388,31941
development_extra,flow_speed,L2,front,4,0.006815919186919928,0.0007283060112968087,31941
development_extra,flow_speed,L2,front,5,0.007299852091819048,0.0007648717728443444,31941
development_extra,flow_speed,L2,front,6,0.008939070627093315,0.0010009121615439653,31941
development_extra,flow_speed,L2,front,7,0.009391684085130692,0.0010186744621023536,31941
development_extra,flow_speed,L2,front,8,0.011392509564757347,0.0011623079190030694,31941
development_extra,flow_speed,L2,front,9,0.01607317104935646,0.0017898777732625604,31941
development_extra,flow_speed,L3,front,0,,,0
development_extra,flow_speed,L3,front,1,0.007604606449604034,0.0005345018580555916,31941
development_extra,flow_speed,L3,front,2,0.007842938415706158,0.0005758641636930406,31941
development_extra,flow_speed,L3,front,3,0.007626911625266075,0.0006171812419779599,31941
development_extra,flow_speed,L3,front,4,0.0075325439684093,0.0007898379699327052,31941
development_extra,flow_speed,L3,front,5,0.007847949862480164,0.0010539982467889786,31941
development_extra,flow_speed,L3,front,6,0.009168276563286781,0.001283179153688252,31941
development_extra,flow_speed,L3,front,7,0.010026280768215656,0.0014929053140804172,31941
development_extra,flow_speed,L3,front,8,0.012913033366203308,0.002018689876422286,31941
development_extra,flow_speed,L3,front,9,0.016978589817881584,0.0022283236030489206,31941
development_extra,flow_speed,L4,front,0,,,0
development_extra,flow_speed,L4,front,1,0.007882233709096909,0.0005912999622523785,31941
development_extra,flow_speed,L4,front,2,0.00741716381162405,0.0006165875238366425,31941
development_extra,flow_speed,L4,front,3,0.007812017109245062,0.0006508163060061634,31941
development_extra,flow_speed,L4,front,4,0.007512671872973442,0.0007806926150806248,31941
development_extra,flow_speed,L4,front,5,0.008069710806012154,0.0009915579576045275,31941
development_extra,flow_speed,L4,front,6,0.0093470374122262,0.0011880224337801337,31941
development_extra,flow_speed,L4,front,7,0.01018548384308815,0.0015383398858830333,31941
development_extra,flow_speed,L4,front,8,0.012654510326683521,0.0017640048172324896,31941
development_extra,flow_speed,L4,front,9,0.017535317689180374,0.0021270536817610264,31941
development_extra,flow_speed,L5,front,0,,,0
development_extra,flow_speed,L5,front,1,0.00818432867527008,0.0005935367662459612,31941
development_extra,flow_speed,L5,front,2,0.008224071003496647,0.0007462477660737932,31941
development_extra,flow_speed,L5,front,3,0.008115804754197598,0.0007598854135721922,31941
development_extra,flow_speed,L5,front,4,0.008249012753367424,0.0010657348902896047,31941
development_extra,flow_speed,L5,front,5,0.00881246104836464,0.0014685923233628273,31941
development_extra,flow_speed,L5,front,6,0.010038439184427261,0.0018442057771608233,31941
development_extra,flow_speed,L5,front,7,0.011851749382913113,0.0025735709350556135,31941
development_extra,flow_speed,L5,front,8,0.015379237942397594,0.0031057484447956085,31941
development_extra,flow_speed,L5,front,9,0.01952243782579899,0.0030574388802051544,31941
development_extra,flow_speed,L12,back,0,,,0
development_extra,flow_speed,L12,back,1,0.004541768226772547,0.000667507469188422,31941
development_extra,flow_speed,L12,back,2,0.005099733360111713,0.0008038824889808893,31941
development_extra,flow_speed,L12,back,3,0.004809186328202486,0.0008199490839615464,31941
development_extra,flow_speed,L12,back,4,0.004924837965518236,0.0008483127458021045,31941
development_extra,flow_speed,L12,back,5,0.005537030287086964,0.0010814242996275425,31941
development_extra,flow_speed,L12,back,6,0.0063856737688183784,0.0013440288603305817,31941
development_extra,flow_speed,L12,back,7,0.007648915518075228,0.0016895044827833772,31941
development_extra,flow_speed,L12,back,8,0.00994836911559105,0.002017582766711712,31941
development_extra,flow_speed,L12,back,9,0.0159098282456398,0.0023520824033766985,31941
development_extra,flow_speed,L13,back,0,,,0
development_extra,flow_speed,L13,back,1,0.0044023944064974785,0.0006060795858502388,31941
development_extra,flow_speed,L13,back,2,0.004609417635947466,0.0007608466548845172,31941
development_extra,flow_speed,L13,back,3,0.004750893451273441,0.00082936673425138,31941
development_extra,flow_speed,L13,back,4,0.004978198558092117,0.0009564238716848195,31941
development_extra,flow_speed,L13,back,5,0.0056027560494840145,0.0012277995701879263,31941
development_extra,flow_speed,L13,back,6,0.006681376602500677,0.001583525096066296,31941
development_extra,flow_speed,L13,back,7,0.007957123219966888,0.001968946773558855,31941
development_extra,flow_speed,L13,back,8,0.010194084607064724,0.0020540524274110794,31941
development_extra,flow_speed,L13,back,9,0.016138164326548576,0.0025927398819476366,31941
development_extra,flow_speed,L14,back,0,,,0
development_extra,flow_speed,L14,back,1,0.004314381629228592,0.0004971666494384408,31941
development_extra,flow_speed,L14,back,2,0.004454419016838074,0.000623149040620774,31941
development_extra,flow_speed,L14,back,3,0.004419156350195408,0.0006245967233553529,31941
development_extra,flow_speed,L14,back,4,0.00482215965166688,0.0006868334021419287,31941
development_extra,flow_speed,L14,back,5,0.005317038856446743,0.000896147801540792,31941
development_extra,flow_speed,L14,back,6,0.006047467235475779,0.0011930386535823345,31941
development_extra,flow_speed,L14,back,7,0.007218094076961279,0.0014616972766816616,31941
development_extra,flow_speed,L14,back,8,0.009322931058704853,0.001769960974343121,31941
development_extra,flow_speed,L14,back,9,0.015582999214529991,0.0022804129403084517,31941
development_extra,flow_speed,L15,back,0,,,0
development_extra,flow_speed,L15,back,1,0.0049412306398153305,0.0006549489917233586,31941
development_extra,flow_speed,L15,back,2,0.0049890391528606415,0.000774616957642138,31941
development_extra,flow_speed,L15,back,3,0.004941615741699934,0.0009195650345645845,31941
development_extra,flow_speed,L15,back,4,0.005461492110043764,0.0010863309726119041,31941
development_extra,flow_speed,L15,back,5,0.006279483903199434,0.0014494938077405095,31941
development_extra,flow_speed,L15,back,6,0.007170510943979025,0.001864979974925518,31941
development_extra,flow_speed,L15,back,7,0.009253447875380516,0.0027376986108720303,31941
development_extra,flow_speed,L15,back,8,0.011244082823395729,0.0029661424923688173,31941
development_extra,flow_speed,L15,back,9,0.017117628827691078,0.0026616770774126053,31941
development_extra,mobility,L2,front,0,0.04091396927833557,0.003712994046509266,30741
development_extra,mobility,L2,front,1,0.04035557061433792,0.0037283957935869694,30741
development_extra,mobility,L2,front,2,0.04057849571108818,0.0038201739080250263,30741
development_extra,mobility,L2,front,3,0.040582042187452316,0.0038792951963841915,30741
development_extra,mobility,L2,front,4,0.04015546664595604,0.003996152430772781,30741
development_extra,mobility,L2,front,5,0.03948510065674782,0.004345472436398268,30741
development_extra,mobility,L2,front,6,0.037802718579769135,0.0048989783972501755,30741
development_extra,mobility,L2,front,7,0.03569089621305466,0.005751370918005705,30741
development_extra,mobility,L2,front,8,0.03425325080752373,0.006842047907412052,30741
development_extra,mobility,L2,front,9,0.03378872945904732,0.00737427594140172,30741
development_extra,mobility,L3,front,0,0.03796989098191261,0.0032787653617560863,30741
development_extra,mobility,L3,front,1,0.03800811991095543,0.0033886744640767574,30741
development_extra,mobility,L3,front,2,0.03798223286867142,0.003577425144612789,30741
development_extra,mobility,L3,front,3,0.038478218019008636,0.003879167605191469,30741
development_extra,mobility,L3,front,4,0.038534343242645264,0.004271449986845255,30741
development_extra,mobility,L3,front,5,0.03867477551102638,0.005010497290641069,30741
development_extra,mobility,L3,front,6,0.03825338929891586,0.006319305393844843,30741
development_extra,mobility,L3,front,7,0.03787096217274666,0.008136888034641743,30741
development_extra,mobility,L3,front,8,0.03826828673481941,0.010106499306857586,30741
development_extra,mobility,L3,front,9,0.040091678500175476,0.01059976126998663,30741
development_extra,mobility,L4,front,0,0.034510377794504166,0.003058556467294693,30741
development_extra,mobility,L4,front,1,0.03404757380485535,0.00314353802241385,30741
development_extra,mobility,L4,front,2,0.0349111407995224,0.0033618814777582884,30741
development_extra,mobility,L4,front,3,0.03549918159842491,0.003613701555877924,30741
development_extra,mobility,L4,front,4,0.03599921241402626,0.003975849132984877,30741
development_extra,mobility,L4,front,5,0.03634493425488472,0.004611150361597538,30741
development_extra,mobility,L4,front,6,0.036360595375299454,0.005664590280503035,30741
development_extra,mobility,L4,front,7,0.036426059901714325,0.007338308729231358,30741
development_extra,mobility,L4,front,8,0.037381526082754135,0.009040642529726028,30741
development_extra,mobility,L4,front,9,0.04002368077635765,0.009726953692734241,30741
development_extra,mobility,L5,front,0,0.04143231734633446,0.004616227000951767,30741
development_extra,mobility,L5,front,1,0.04088884964585304,0.004789730999618769,30741
development_extra,mobility,L5,front,2,0.041599612683057785,0.0051271310076117516,30741
development_extra,mobility,L5,front,3,0.04231959581375122,0.005580318160355091,30741
development_extra,mobility,L5,front,4,0.043099600821733475,0.006235073320567608,30741
development_extra,mobility,L5,front,5,0.043776944279670715,0.007414171472191811,30741
development_extra,mobility,L5,front,6,0.04427216202020645,0.009463243186473846,30741
development_extra,mobility,L5,front,7,0.045280519872903824,0.012628273107111454,30741
development_extra,mobility,L5,front,8,0.04698289558291435,0.016132330521941185,30741
development_extra,mobility,L5,front,9,0.049744486808776855,0.01747872866690159,30741
development_extra,mobility,L12,back,0,0.029818572103977203,0.006178367882966995,30741
development_extra,mobility,L12,back,1,0.030433276668190956,0.006587494630366564,30741
development_extra,mobility,L12,back,2,0.03155982494354248,0.007097052410244942,30741
development_extra,mobility,L12,back,3,0.032949239015579224,0.00760269071906805,30741
development_extra,mobility,L12,back,4,0.0344998836517334,0.008057908155024052,30741
development_extra,mobility,L12,back,5,0.036387450993061066,0.008590847253799438,30741
development_extra,mobility,L12,back,6,0.038441918790340424,0.009195423685014248,30741
development_extra,mobility,L12,back,7,0.041280489414930344,0.010066159069538116,30741
development_extra,mobility,L12,back,8,0.045323364436626434,0.011175635270774364,30741
development_extra,mobility,L12,back,9,0.05148821696639061,0.01254600565880537,30741
development_extra,mobility,L13,back,0,0.03198007866740227,0.006843273527920246,30741
development_extra,mobility,L13,back,1,0.03258001059293747,0.007287520915269852,30741
development_extra,mobility,L13,back,2,0.03375396504998207,0.007854742929339409,30741
development_extra,mobility,L13,back,3,0.03522363677620888,0.008413588628172874,30741
development_extra,mobility,L13,back,4,0.036760419607162476,0.009026800282299519,30741
development_extra,mobility,L13,back,5,0.03879694268107414,0.009691986255347729,30741
development_extra,mobility,L13,back,6,0.04100275784730911,0.010351229459047318,30741
development_extra,mobility,L13,back,7,0.044005297124385834,0.011203577741980553,30741
development_extra,mobility,L13,back,8,0.048141125589609146,0.01206260360777378,30741
development_extra,mobility,L13,back,9,0.054428115487098694,0.0131038473919034,30741
development_extra,mobility,L14,back,0,0.030119983479380608,0.006173142697662115,30741
development_extra,mobility,L14,back,1,0.030495841056108475,0.006577635649591684,30741
development_extra,mobility,L14,back,2,0.031586654484272,0.007094913627952337,30741
development_extra,mobility,L14,back,3,0.03295048698782921,0.007601054850965738,30741
development_extra,mobility,L14,back,4,0.034443993121385574,0.008088503032922745,30741
development_extra,mobility,L14,back,5,0.036363229155540466,0.008689855225384235,30741
development_extra,mobility,L14,back,6,0.03866152465343475,0.009356246329843998,30741
development_extra,mobility,L14,back,7,0.041953422129154205,0.010299798101186752,30741
development_extra,mobility,L14,back,8,0.04669890180230141,0.011480375193059444,30741
development_extra,mobility,L14,back,9,0.053681280463933945,0.012787502259016037,30741
development_extra,mobility,L15,back,0,0.033650510013103485,0.009398750960826874,30741
