cohort,quantity,task,layer,step,mean
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L5,9,0.10359492897987366
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L12,0,0.025298530235886574
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L12,1,0.02547198161482811
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L12,2,0.025564435869455338
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L12,3,0.025703705847263336
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L12,4,0.02582285739481449
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L12,5,0.025976117700338364
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L12,6,0.026159314438700676
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L12,7,0.026360688731074333
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L12,8,0.026581846177577972
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L12,9,0.027362922206521034
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,0,0.023587513715028763
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,1,0.023566868156194687
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,2,0.0236657727509737
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,3,0.023771800100803375
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,4,0.023977037519216537
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,5,0.024144073948264122
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,6,0.0244591161608696
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,7,0.02465219423174858
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,8,0.02490166574716568
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L13,9,0.02573041059076786
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,0,0.023104216903448105
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,1,0.02320902980864048
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,2,0.02341528981924057
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,3,0.02337987720966339
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,4,0.023564765229821205
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,5,0.02365555427968502
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,6,0.02383199892938137
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,7,0.02412835694849491
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,8,0.02463066764175892
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L14,9,0.025492874905467033
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,0,0.01832115836441517
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,1,0.01833425462245941
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,2,0.018406640738248825
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,3,0.01850971393287182
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,4,0.018713591620326042
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,5,0.0189889557659626
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,6,0.019227387383580208
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,7,0.01969212293624878
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,8,0.02044278383255005
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,L15,9,0.021676501259207726
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,0,0.1380126178264618
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,1,0.1384250968694687
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,2,0.13864381611347198
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,3,0.13875329494476318
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,4,0.1393435299396515
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,5,0.1392970234155655
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,6,0.13900883495807648
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,7,0.13880911469459534
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,8,0.13836635649204254
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,front_mean,9,0.13869160413742065
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,0,0.022577855736017227
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,1,0.022645533084869385
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,2,0.02276303619146347
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,3,0.022841274738311768
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,4,0.023019563406705856
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,5,0.0231911763548851
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,6,0.02341945469379425
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,7,0.023708339780569077
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,8,0.024139240384101868
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_mean,9,0.025065677240490913
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,0,-0.11543476581573486
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,1,-0.1157795637845993
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,2,-0.11588077992200851
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,3,-0.11591202020645142
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,4,-0.11632396280765533
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,5,-0.11610584706068039
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,6,-0.11558938026428223
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,7,-0.11510077118873596
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,8,-0.11422711610794067
external_8b,conditional_energy,libero_goal/push_the_plate_to_the_front_of_the_stove,back_minus_front,9,-0.11362592875957489
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L2,0,0.13057291507720947
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L2,1,0.13104435801506042
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L2,2,0.13089416921138763
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L2,3,0.13051250576972961
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L2,4,0.13092884421348572
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L2,5,0.13127775490283966
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L2,6,0.13113830983638763
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L2,7,0.13076914846897125
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L2,8,0.13152970373630524
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L2,9,0.12997780740261078
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L3,0,0.12360190600156784
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L3,1,0.1241108700633049
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L3,2,0.12491460144519806
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L3,3,0.12530702352523804
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L3,4,0.1256469488143921
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L3,5,0.1258937120437622
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L3,6,0.12625345587730408
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L3,7,0.12709291279315948
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L3,8,0.12666994333267212
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L3,9,0.1257948875427246
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L4,0,0.18804220855236053
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L4,1,0.18868619203567505
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L4,2,0.1895454078912735
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L4,3,0.18947656452655792
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L4,4,0.1901642382144928
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L4,5,0.19096431136131287
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L4,6,0.19065795838832855
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L4,7,0.19114112854003906
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L4,8,0.19198493659496307
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L4,9,0.19297896325588226
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L5,0,0.10056726634502411
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L5,1,0.1014164462685585
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L5,2,0.10195406526327133
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L5,3,0.10191333293914795
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L5,4,0.10267799347639084
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L5,5,0.10246475040912628
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L5,6,0.1028490886092186
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L5,7,0.10277499258518219
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L5,8,0.10350774228572845
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L5,9,0.10371977090835571
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L12,0,0.026222171261906624
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L12,1,0.02636473998427391
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L12,2,0.02651412971317768
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L12,3,0.026730693876743317
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L12,4,0.026795940473675728
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L12,5,0.02705473080277443
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L12,6,0.027256619185209274
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L12,7,0.027608292177319527
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L12,8,0.028141161426901817
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L12,9,0.028701450675725937
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L13,0,0.025419894605875015
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L13,1,0.02545217238366604
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L13,2,0.025509702041745186
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L13,3,0.02560541033744812
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L13,4,0.025758149102330208
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L13,5,0.026025855913758278
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L13,6,0.02635168470442295
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L13,7,0.026685725897550583
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L13,8,0.02712196484208107
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L13,9,0.028020132333040237
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L14,0,0.018792223185300827
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L14,1,0.01886354759335518
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L14,2,0.019018307328224182
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L14,3,0.019013220444321632
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L14,4,0.01920040138065815
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L14,5,0.019344208762049675
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L14,6,0.01949688419699669
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L14,7,0.019833961501717567
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L14,8,0.020201301202178
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L14,9,0.02085164003074169
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L15,0,0.01836862601339817
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L15,1,0.018399769440293312
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L15,2,0.018479779362678528
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L15,3,0.018596535548567772
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L15,4,0.01885480433702469
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L15,5,0.01916327513754368
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L15,6,0.019573677331209183
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L15,7,0.020163659006357193
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L15,8,0.02108573168516159
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,L15,9,0.02289356105029583
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,front_mean,0,0.13569608330726624
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,front_mean,1,0.13631446659564972
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,front_mean,2,0.13682705163955688
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,front_mean,3,0.13680236041545868
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,front_mean,4,0.1373545080423355
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,front_mean,5,0.13765013217926025
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,front_mean,6,0.13772469758987427
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,front_mean,7,0.1379445493221283
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,front_mean,8,0.13842308521270752
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,front_mean,9,0.13811786472797394
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_mean,0,0.022200727835297585
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_mean,1,0.02227005548775196
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_mean,2,0.02238047868013382
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_mean,3,0.02248646505177021
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_mean,4,0.02265232428908348
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_mean,5,0.022897018119692802
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_mean,6,0.023169714957475662
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_mean,7,0.023572910577058792
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_mean,8,0.02413753978908062
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_mean,9,0.0251166969537735
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_minus_front,0,-0.1134953573346138
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_minus_front,1,-0.11404441297054291
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_minus_front,2,-0.11444657295942307
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_minus_front,3,-0.11431589722633362
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_minus_front,4,-0.11470218002796173
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_minus_front,5,-0.1147531121969223
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_minus_front,6,-0.1145549863576889
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_minus_front,7,-0.1143716424703598
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_minus_front,8,-0.11428554356098175
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_plate,back_minus_front,9,-0.11300116777420044
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L2,0,0.18427173793315887
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L2,1,0.18453873693943024
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L2,2,0.1849278062582016
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L2,3,0.1844986379146576
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L2,4,0.18455418944358826
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L2,5,0.1852085143327713
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L2,6,0.18576160073280334
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L2,7,0.1855715811252594
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L2,8,0.18617059290409088
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L2,9,0.18509997427463531
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L3,0,0.12395728379487991
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L3,1,0.12424001842737198
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L3,2,0.12478872388601303
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L3,3,0.125417098402977
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L3,4,0.12563492357730865
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L3,5,0.125765860080719
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L3,6,0.1258712112903595
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L3,7,0.12635421752929688
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L3,8,0.1257813572883606
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L3,9,0.12439312785863876
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L4,0,0.2671414315700531
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L4,1,0.26760396361351013
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L4,2,0.26867496967315674
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L4,3,0.26784634590148926
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L4,4,0.2685561776161194
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L4,5,0.2692590355873108
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L4,6,0.26850461959838867
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L4,7,0.2688101530075073
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L4,8,0.2693491280078888
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L4,9,0.2699398696422577
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L5,0,0.08878077566623688
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L5,1,0.08977027982473373
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L5,2,0.09000419080257416
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L5,3,0.09028491377830505
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L5,4,0.09092015773057938
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L5,5,0.09073467552661896
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L5,6,0.0909038558602333
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L5,7,0.09121238440275192
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L5,8,0.09193762391805649
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L5,9,0.09345652163028717
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L12,0,0.026007646694779396
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L12,1,0.02616856060922146
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L12,2,0.026231400668621063
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L12,3,0.026367273181676865
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L12,4,0.026514103636145592
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L12,5,0.02675013244152069
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L12,6,0.026878951117396355
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L12,7,0.027097176760435104
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L12,8,0.02727522887289524
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L12,9,0.027397645637392998
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L13,0,0.02420537732541561
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L13,1,0.024254996329545975
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L13,2,0.024383937940001488
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L13,3,0.02455226704478264
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L13,4,0.02476534992456436
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L13,5,0.025052135810256004
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L13,6,0.025397803634405136
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L13,7,0.02573268860578537
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L13,8,0.026102770119905472
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L13,9,0.02682698890566826
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L14,0,0.01944035477936268
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L14,1,0.01950119063258171
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L14,2,0.019638340920209885
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L14,3,0.01966463401913643
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L14,4,0.019870171323418617
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L14,5,0.01999599300324917
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L14,6,0.0202074833214283
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L14,7,0.020520148798823357
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L14,8,0.020970700308680534
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L14,9,0.021859029307961464
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L15,0,0.015905562788248062
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L15,1,0.015935957431793213
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L15,2,0.016023356467485428
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L15,3,0.016157690435647964
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L15,4,0.016396723687648773
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L15,5,0.016630958765745163
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L15,6,0.016934119164943695
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L15,7,0.017184177413582802
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L15,8,0.01767324097454548
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,L15,9,0.018897565081715584
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,front_mean,0,0.16603779792785645
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,front_mean,1,0.16653825342655182
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,front_mean,2,0.16709892451763153
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,front_mean,3,0.16701173782348633
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,front_mean,4,0.16741636395454407
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,front_mean,5,0.16774201393127441
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,front_mean,6,0.16776032745838165
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,front_mean,7,0.16798707842826843
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,front_mean,8,0.16830967366695404
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,front_mean,9,0.1682223677635193
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_mean,0,0.021389733999967575
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_mean,1,0.021465174853801727
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_mean,2,0.021569259464740753
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_mean,3,0.021685466170310974
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_mean,4,0.021886587142944336
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_mean,5,0.022107306867837906
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_mean,6,0.02235458977520466
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_mean,7,0.022633546963334084
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_mean,8,0.02300548553466797
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_mean,9,0.023745305836200714
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_minus_front,0,-0.14464806020259857
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_minus_front,1,-0.1450730860233307
external_8b,conditional_energy,libero_goal/put_the_bowl_on_the_stove,back_minus_front,2,-0.14552965760231018
