cohort,quantity,layer,from_step,to_step,normalised_increment,span
external_8b,conditional_effective_rank,L14,1,2,0.043074697569932076,0.023620106279850103
external_8b,conditional_effective_rank,L14,2,3,0.059374740752817505,0.023620106279850103
external_8b,conditional_effective_rank,L14,3,4,0.05577564074862695,0.023620106279850103
external_8b,conditional_effective_rank,L14,4,5,0.07393075028775421,0.023620106279850103
external_8b,conditional_effective_rank,L14,5,6,0.08867602012089162,0.023620106279850103
external_8b,conditional_effective_rank,L14,6,7,0.13243110846286832,0.023620106279850103
external_8b,conditional_effective_rank,L14,7,8,0.20688863324729265,0.023620106279850103
external_8b,conditional_effective_rank,L14,8,9,0.3332425935348061,0.023620106279850103
external_8b,conditional_effective_rank,L15,0,1,0.02641761597284299,0.027249813079833984
external_8b,conditional_effective_rank,L15,1,2,0.05890947906276693,0.027249813079833984
external_8b,conditional_effective_rank,L15,2,3,0.06848894080179391,0.027249813079833984
external_8b,conditional_effective_rank,L15,3,4,0.07063691007401658,0.027249813079833984
external_8b,conditional_effective_rank,L15,4,5,0.09117878016343917,0.027249813079833984
external_8b,conditional_effective_rank,L15,5,6,0.09562236425359263,0.027249813079833984
external_8b,conditional_effective_rank,L15,6,7,0.11627578875531525,0.027249813079833984
external_8b,conditional_effective_rank,L15,7,8,0.1689147068087574,0.027249813079833984
external_8b,conditional_effective_rank,L15,8,9,0.30355541410747516,0.027249813079833984
external_8b,conditional_effective_rank,L2,0,1,-0.0678524536353564,0.0018158555030823031
external_8b,conditional_effective_rank,L2,1,2,0.10386509108817055,0.0018158555030823031
external_8b,conditional_effective_rank,L2,2,3,0.12145084523220892,0.0018158555030823031
external_8b,conditional_effective_rank,L2,3,4,0.051444280321664544,0.0018158555030823031
external_8b,conditional_effective_rank,L2,4,5,0.00981043820780984,0.0018158555030823031
external_8b,conditional_effective_rank,L2,5,6,-0.1312982110618952,0.0018158555030823031
external_8b,conditional_effective_rank,L2,6,7,-0.24300016412275247,0.0018158555030823031
external_8b,conditional_effective_rank,L2,7,8,-0.2962785163302258,0.0018158555030823031
external_8b,conditional_effective_rank,L2,8,9,-0.32942310848512657,0.0018158555030823031
external_8b,conditional_effective_rank,L3,0,1,0.1408869208525745,0.001028053462505299
external_8b,conditional_effective_rank,L3,1,2,0.1524825521984789,0.001028053462505299
external_8b,conditional_effective_rank,L3,2,3,0.3341353645013701,0.001028053462505299
external_8b,conditional_effective_rank,L3,3,4,0.18855946022340897,0.001028053462505299
external_8b,conditional_effective_rank,L3,4,5,0.1839357022241675,0.001028053462505299
external_8b,conditional_effective_rank,L3,5,6,-0.08216954262480593,0.001028053462505299
external_8b,conditional_effective_rank,L3,6,7,-0.18314574983878268,0.001028053462505299
external_8b,conditional_effective_rank,L3,7,8,-0.07338585188026657,0.001028053462505299
external_8b,conditional_effective_rank,L3,8,9,-0.017291985244586812,0.001028053462505299
external_8b,conditional_effective_rank,L4,0,1,0.023841805350192105,0.0023025050759315907
external_8b,conditional_effective_rank,L4,1,2,0.19933211880777668,0.0023025050759315907
external_8b,conditional_effective_rank,L4,2,3,0.19612861890321046,0.0023025050759315907
external_8b,conditional_effective_rank,L4,3,4,0.18456042480352328,0.0023025050759315907
external_8b,conditional_effective_rank,L4,4,5,0.13663088885795996,0.0023025050759315907
external_8b,conditional_effective_rank,L4,5,6,0.1050359665670901,0.0023025050759315907
external_8b,conditional_effective_rank,L4,6,7,0.02225299883187879,0.0023025050759315907
external_8b,conditional_effective_rank,L4,7,8,0.052757436811748284,0.0023025050759315907
external_8b,conditional_effective_rank,L4,8,9,0.07945974106662032,0.0023025050759315907
external_8b,conditional_effective_rank,L5,0,1,-0.0022938995016943352,0.003507837653159998
external_8b,conditional_effective_rank,L5,1,2,0.14986597679762362,0.003507837653159998
external_8b,conditional_effective_rank,L5,2,3,0.16305802291349988,0.003507837653159998
external_8b,conditional_effective_rank,L5,3,4,0.14711542137661843,0.003507837653159998
external_8b,conditional_effective_rank,L5,4,5,0.11674249278907976,0.003507837653159998
external_8b,conditional_effective_rank,L5,5,6,0.06145739081676132,0.003507837653159998
external_8b,conditional_effective_rank,L5,6,7,0.08180937695140587,0.003507837653159998
external_8b,conditional_effective_rank,L5,7,8,0.12860917474840614,0.003507837653159998
external_8b,conditional_effective_rank,L5,8,9,0.15134214360660497,0.003507837653159998
external_8b,conditional_energy,L12,0,1,0.07243674698445675,0.0032128728926182
external_8b,conditional_energy,L12,1,2,0.05746194847464055,0.0032128728926182
external_8b,conditional_energy,L12,2,3,0.08765040019756769,0.0032128728926182
external_8b,conditional_energy,L12,3,4,0.06405364259222084,0.0032128728926182
external_8b,conditional_energy,L12,4,5,0.1150386863455107,0.0032128728926182
external_8b,conditional_energy,L12,5,6,0.07532503371211194,0.0032128728926182
external_8b,conditional_energy,L12,6,7,0.12974796190847573,0.0032128728926182
external_8b,conditional_energy,L12,7,8,0.17163101818196733,0.0032128728926182
external_8b,conditional_energy,L12,8,9,0.22665456160304848,0.0032128728926182
external_8b,conditional_energy,L13,0,1,0.028105274845198223,0.0031371396034956013
external_8b,conditional_energy,L13,1,2,0.059286122693984825,0.0031371396034956013
external_8b,conditional_energy,L13,2,3,0.0628705308450823,0.0031371396034956013
external_8b,conditional_energy,L13,3,4,0.07764456232164028,0.0031371396034956013
external_8b,conditional_energy,L13,4,5,0.10362662306241037,0.0031371396034956013
external_8b,conditional_energy,L13,5,6,0.12278661163882915,0.0031371396034956013
external_8b,conditional_energy,L13,6,7,0.12445027101260335,0.0031371396034956013
external_8b,conditional_energy,L13,7,8,0.14758594237518147,0.0031371396034956013
external_8b,conditional_energy,L13,8,9,0.27364406120507007,0.0031371396034956013
external_8b,conditional_energy,L14,0,1,0.04965592001171635,0.0036118254065513992
external_8b,conditional_energy,L14,1,2,0.06139032656656281,0.0036118254065513992
external_8b,conditional_energy,L14,2,3,0.03560134579007082,0.0036118254065513992
external_8b,conditional_energy,L14,3,4,0.0900291065266012,0.0036118254065513992
external_8b,conditional_energy,L14,4,5,0.07154047993793107,0.0036118254065513992
external_8b,conditional_energy,L14,5,6,0.08439087734208338,0.0036118254065513992
external_8b,conditional_energy,L14,6,7,0.12907847210334567,0.0036118254065513992
external_8b,conditional_energy,L14,7,8,0.17239428513667238,0.0036118254065513992
external_8b,conditional_energy,L14,8,9,0.3059191865850163,0.0036118254065513992
external_8b,conditional_energy,L15,0,1,0.02500740553455897,0.0034772735089062985
external_8b,conditional_energy,L15,1,2,0.026025164354662365,0.0034772735089062985
external_8b,conditional_energy,L15,2,3,0.07655528278427863,0.0034772735089062985
external_8b,conditional_energy,L15,3,4,0.0759403421919652,0.0034772735089062985
external_8b,conditional_energy,L15,4,5,0.08501982219215318,0.0034772735089062985
external_8b,conditional_energy,L15,5,6,0.11914152579188558,0.0034772735089062985
external_8b,conditional_energy,L15,6,7,0.12608639058263243,0.0034772735089062985
external_8b,conditional_energy,L15,7,8,0.18382706242131452,0.0034772735089062985
external_8b,conditional_energy,L15,8,9,0.2823970041465491,0.0034772735089062985
external_8b,conditional_energy,L2,0,1,0.5778324168503931,0.0012302696704863947
external_8b,conditional_energy,L2,1,2,-0.24735350403329856,0.0012302696704863947
external_8b,conditional_energy,L2,2,3,-0.042634626099221,0.0012302696704863947
external_8b,conditional_energy,L2,3,4,0.09302100239824704,0.0012302696704863947
external_8b,conditional_energy,L2,4,5,0.25722487342842026,0.0012302696704863947
external_8b,conditional_energy,L2,5,6,-0.072575761246052,0.0012302696704863947
external_8b,conditional_energy,L2,6,7,-0.3406046365156262,0.0012302696704863947
external_8b,conditional_energy,L2,7,8,-0.020626922797391225,0.0012302696704863947
external_8b,conditional_energy,L2,8,9,-0.5661926794409305,0.0012302696704863947
external_8b,conditional_energy,L3,0,1,-0.07714119656914022,0.0016921460628508966
external_8b,conditional_energy,L3,1,2,0.2757973898800539,0.0016921460628508966
external_8b,conditional_energy,L3,2,3,-0.07940435724474218,0.0016921460628508966
external_8b,conditional_energy,L3,3,4,0.18334243294176264,0.0016921460628508966
external_8b,conditional_energy,L3,4,5,0.06977051374624892,0.0016921460628508966
external_8b,conditional_energy,L3,5,6,0.17101393120699873,0.0016921460628508966
external_8b,conditional_energy,L3,6,7,0.37948008946967793,0.0016921460628508966
external_8b,conditional_energy,L3,7,8,-0.1619084520685682,0.0016921460628508966
external_8b,conditional_energy,L3,8,9,-0.34655418376508657,0.0016921460628508966
external_8b,conditional_energy,L4,0,1,0.043516739004708704,0.0051017701625823975
external_8b,conditional_energy,L4,1,2,0.12063416030422872,0.0051017701625823975
external_8b,conditional_energy,L4,2,3,0.015176386057347046,0.0051017701625823975
external_8b,conditional_energy,L4,3,4,0.06888957689544183,0.0051017701625823975
external_8b,conditional_energy,L4,4,5,0.1336666919801262,0.0051017701625823975
external_8b,conditional_energy,L4,5,6,-0.06031708015212524,0.0051017701625823975
external_8b,conditional_energy,L4,6,7,0.01787518912068009,0.0051017701625823975
external_8b,conditional_energy,L4,7,8,0.25185907808420577,0.0051017701625823975
external_8b,conditional_energy,L4,8,9,0.4086992587053869,0.0051017701625823975
external_8b,conditional_energy,L5,0,1,0.1928730595659279,0.004774600267410195
external_8b,conditional_energy,L5,1,2,0.05754046277051284,0.004774600267410195
external_8b,conditional_energy,L5,2,3,0.10544039348602237,0.004774600267410195
external_8b,conditional_energy,L5,3,4,0.1677777153593032,0.004774600267410195
external_8b,conditional_energy,L5,4,5,0.013089152294815127,0.004774600267410195
external_8b,conditional_energy,L5,5,6,0.05465985057020527,0.004774600267410195
external_8b,conditional_energy,L5,6,7,0.08619678045551403,0.004774600267410195
external_8b,conditional_energy,L5,7,8,0.21008807245537048,0.004774600267410195
external_8b,conditional_energy,L5,8,9,0.11233451304232878,0.004774600267410195
external_8b,flow_speed,L12,1,2,0.04713906654959344,0.0116428690962493
external_8b,flow_speed,L12,2,3,-0.022600324578721513,0.0116428690962493
external_8b,flow_speed,L12,3,4,0.010387047151501358,0.0116428690962493
external_8b,flow_speed,L12,4,5,0.047324445260704714,0.0116428690962493
external_8b,flow_speed,L12,5,6,0.06817741050617951,0.0116428690962493
external_8b,flow_speed,L12,6,7,0.10730567701605194,0.0116428690962493
external_8b,flow_speed,L12,7,8,0.19854743881213022,0.0116428690962493
external_8b,flow_speed,L12,8,9,0.5437192392825604,0.0116428690962493
external_8b,flow_speed,L13,1,2,0.02452595291030855,0.011745163705200002
external_8b,flow_speed,L13,2,3,-0.005650341339441552,0.011745163705200002
external_8b,flow_speed,L13,3,4,0.018051864468728557,0.011745163705200002
external_8b,flow_speed,L13,4,5,0.04855350254674792,0.011745163705200002
external_8b,flow_speed,L13,5,6,0.08806743426823838,0.011745163705200002
external_8b,flow_speed,L13,6,7,0.10535930411785846,0.011745163705200002
external_8b,flow_speed,L13,7,8,0.19291009746160173,0.011745163705200002
external_8b,flow_speed,L13,8,9,0.5281821855659579,0.011745163705200002
external_8b,flow_speed,L14,1,2,0.010998337276246757,0.0113928131759167
external_8b,flow_speed,L14,2,3,-0.004916724842930945,0.0113928131759167
external_8b,flow_speed,L14,3,4,0.02746007909791144,0.0113928131759167
external_8b,flow_speed,L14,4,5,0.047431729412557466,0.0113928131759167
external_8b,flow_speed,L14,5,6,0.051545662776081434,0.0113928131759167
external_8b,flow_speed,L14,6,7,0.11594056702639802,0.0113928131759167
external_8b,flow_speed,L14,7,8,0.1961373144967596,0.0113928131759167
external_8b,flow_speed,L14,8,9,0.5554030347569763,0.0113928131759167
external_8b,flow_speed,L15,1,2,0.004593642993022729,0.0122792483307421
external_8b,flow_speed,L15,2,3,-0.009694804430191495,0.0122792483307421
external_8b,flow_speed,L15,3,4,0.035802898691416125,0.0122792483307421
external_8b,flow_speed,L15,4,5,0.05472575592584241,0.0122792483307421
external_8b,flow_speed,L15,5,6,0.06239427884161842,0.0122792483307421
external_8b,flow_speed,L15,6,7,0.15632440299839528,0.0122792483307421
external_8b,flow_speed,L15,7,8,0.18799760404877208,0.0122792483307421
external_8b,flow_speed,L15,8,9,0.5027550594939557,0.0122792483307421
external_8b,flow_speed,L2,1,2,0.12269651034965445,0.008905723690986599
external_8b,flow_speed,L2,2,3,-0.1471734016226815,0.008905723690986599
external_8b,flow_speed,L2,3,4,-0.04536662578452858,0.008905723690986599
external_8b,flow_speed,L2,4,5,0.06700344932594623,0.008905723690986599
external_8b,flow_speed,L2,5,6,0.13914846909493736,0.008905723690986599
external_8b,flow_speed,L2,6,7,0.08013983448589726,0.008905723690986599
external_8b,flow_speed,L2,7,8,0.2234132933324232,0.008905723690986599
external_8b,flow_speed,L2,8,9,0.490294953760796,0.008905723690986599
external_8b,flow_speed,L3,1,2,0.03368688562748867,0.0087003218941391
external_8b,flow_speed,L3,2,3,-0.022494515167920132,0.0087003218941391
external_8b,flow_speed,L3,3,4,-0.03140613961861206,0.0087003218941391
external_8b,flow_speed,L3,4,5,0.012076826559736898,0.0087003218941391
external_8b,flow_speed,L3,5,6,0.15176999067481722,0.0087003218941391
external_8b,flow_speed,L3,6,7,0.0748170112512959,0.0087003218941391
external_8b,flow_speed,L3,7,8,0.31801862137351206,0.0087003218941391
external_8b,flow_speed,L3,8,9,0.44331755014063784,0.0087003218941391
external_8b,flow_speed,L4,1,2,-0.06346229698583272,0.0099983750842512
external_8b,flow_speed,L4,2,3,0.07672518170377804,0.0099983750842512
external_8b,flow_speed,L4,3,4,-0.06356094007515371,0.0099983750842512
external_8b,flow_speed,L4,4,5,0.05300054067404366,0.0099983750842512
external_8b,flow_speed,L4,5,6,0.10891631531081489,0.0099983750842512
external_8b,flow_speed,L4,6,7,0.08827513243580237,0.0099983750842512
external_8b,flow_speed,L4,7,8,0.2473311059618145,0.0099983750842512
external_8b,flow_speed,L4,8,9,0.48931266398890033,0.0099983750842512
external_8b,flow_speed,L5,1,2,0.0004058410222288611,0.010735058225691301
external_8b,flow_speed,L5,2,3,-0.01821487035166113,0.010735058225691301
external_8b,flow_speed,L5,3,4,0.0016067070824656623,0.010735058225691301
external_8b,flow_speed,L5,4,5,0.03333101696836479,0.010735058225691301
external_8b,flow_speed,L5,5,6,0.10447543399527072,0.010735058225691301
external_8b,flow_speed,L5,6,7,0.1652626632072183,0.010735058225691301
external_8b,flow_speed,L5,7,8,0.2638853283091603,0.010735058225691301
external_8b,flow_speed,L5,8,9,0.4314388504375202,0.010735058225691301
external_8b,load_entropy,L12,0,1,-0.014505893019038985,0.0013148784637451172
external_8b,load_entropy,L12,1,2,-0.022665457842248413,0.0013148784637451172
external_8b,load_entropy,L12,2,3,-0.0371713508612874,0.0013148784637451172
external_8b,load_entropy,L12,3,4,-0.04478694469628287,0.0013148784637451172
external_8b,load_entropy,L12,4,5,-0.08504079782377831,0.0013148784637451172
external_8b,load_entropy,L12,5,6,-0.061831368993991415,0.0013148784637451172
external_8b,load_entropy,L12,6,7,-0.11931097008159565,0.0013148784637451172
external_8b,load_entropy,L12,7,8,-0.17733454215775157,0.0013148784637451172
external_8b,load_entropy,L12,8,9,-0.4373526745240254,0.0013148784637451172
external_8b,load_entropy,L13,0,1,0.007410768300060496,0.0015764236450195312
external_8b,load_entropy,L13,1,2,-0.018905021173623714,0.0015764236450195312
external_8b,load_entropy,L13,2,3,-0.03932244404113733,0.0015764236450195312
external_8b,load_entropy,L13,3,4,-0.04431336963097399,0.0015764236450195312
external_8b,load_entropy,L13,4,5,-0.06155474894103711,0.0015764236450195312
external_8b,load_entropy,L13,5,6,-0.09528130671534522,0.0015764236450195312
external_8b,load_entropy,L13,6,7,-0.13052026618269813,0.0015764236450195312
external_8b,load_entropy,L13,7,8,-0.19933454325468844,0.0015764236450195312
external_8b,load_entropy,L13,8,9,-0.4107683000604961,0.0015764236450195312
external_8b,load_entropy,L14,0,1,-0.013996889580378938,0.001533031463623491
external_8b,load_entropy,L14,1,2,-0.024883359253781694,0.001533031463623491
external_8b,load_entropy,L14,2,3,-0.02659409020187991,0.001533031463623491
external_8b,load_entropy,L14,3,4,-0.058164852255037584,0.001533031463623491
external_8b,load_entropy,L14,4,5,-0.05676516329702866,0.001533031463623491
external_8b,load_entropy,L14,5,6,-0.07604976671848497,0.001533031463623491
external_8b,load_entropy,L14,6,7,-0.12255054432344817,0.001533031463623491
external_8b,load_entropy,L14,7,8,-0.20373250388796588,0.001533031463623491
external_8b,load_entropy,L14,8,9,-0.4172628304819942,0.001533031463623491
external_8b,load_entropy,L15,0,1,-0.006289308176254861,0.002843141555787021
external_8b,load_entropy,L15,1,2,-0.01802935010481617,0.002843141555787021
external_8b,load_entropy,L15,2,3,-0.02884696016786207,0.002843141555787021
external_8b,load_entropy,L15,3,4,-0.049056603773413386,0.002843141555787021
external_8b,load_entropy,L15,4,5,-0.07186582809222074,0.002843141555787021
external_8b,load_entropy,L15,5,6,-0.09685534591191942,0.002843141555787021
external_8b,load_entropy,L15,6,7,-0.1733333333332792,0.002843141555787021
external_8b,load_entropy,L15,7,8,-0.2203773584904972,0.002843141555787021
external_8b,load_entropy,L15,8,9,-0.33534591194973695,0.002843141555787021
external_8b,load_entropy,L2,0,1,-0.07855251544571933,0.0002701282501220703
external_8b,load_entropy,L2,1,2,0.2621359223284531,0.0002701282501220703
external_8b,load_entropy,L2,2,3,0.1526919682275928,0.0002701282501220703
external_8b,load_entropy,L2,3,4,0.1941747572815534,0.0002701282501220703
external_8b,load_entropy,L2,4,5,0.1323918799646955,0.0002701282501220703
external_8b,load_entropy,L2,5,6,0.01500441306266549,0.0002701282501220703
external_8b,load_entropy,L2,6,7,0.04766107678729038,0.0002701282501220703
external_8b,load_entropy,L2,7,8,-0.3574580759046778,0.0002701282501220703
external_8b,load_entropy,L2,8,9,-0.6425419240953222,0.0002701282501220703
external_8b,load_entropy,L3,0,1,0.05472233482033268,0.0005881786346439988
external_8b,load_entropy,L3,1,2,-0.03648155654714013,0.0005881786346439988
external_8b,load_entropy,L3,2,3,-0.021483583299537895,0.0005881786346439988
external_8b,load_entropy,L3,3,4,0.012160518848795035,0.0005881786346439988
external_8b,load_entropy,L3,4,5,-0.07620591811911555,0.0005881786346439988
external_8b,load_entropy,L3,5,6,-0.026347790839055907,0.0005881786346439988
external_8b,load_entropy,L3,6,7,-0.21807863802172428,0.0005881786346439988
external_8b,load_entropy,L3,7,8,-0.18159708147533918,0.0005881786346439988
external_8b,load_entropy,L3,8,9,-0.4519659505468821,0.0005881786346439988
external_8b,load_entropy,L4,0,1,0.0005602240896361466,0.000851154327392134
external_8b,load_entropy,L4,1,2,-0.015686274509812106,0.000851154327392134
external_8b,load_entropy,L4,2,3,0.0008403361344542199,0.000851154327392134
external_8b,load_entropy,L4,3,4,-0.024929971988808527,0.000851154327392134
external_8b,load_entropy,L4,4,5,-0.0750700280107219,0.000851154327392134
external_8b,load_entropy,L4,5,6,-0.027731092438032758,0.000851154327392134
external_8b,load_entropy,L4,6,7,-0.14677871148414867,0.000851154327392134
external_8b,load_entropy,L4,7,8,-0.15882352941184757,0.000851154327392134
external_8b,load_entropy,L4,8,9,-0.5518207282910826,0.000851154327392134
external_8b,load_entropy,L5,0,1,-0.08519058529473027,0.0011446475982666016
external_8b,load_entropy,L5,1,2,-0.039991668402416164,0.0011446475982666016
external_8b,load_entropy,L5,2,3,-0.018954384503228495,0.0011446475982666016
external_8b,load_entropy,L5,3,4,-0.02603624244987766,0.0011446475982666016
external_8b,load_entropy,L5,4,5,-0.01687148510688135,0.0011446475982666016
external_8b,load_entropy,L5,5,6,-0.03082691106019579,0.0011446475982666016
external_8b,load_entropy,L5,6,7,-0.10622786919391794,0.0011446475982666016
external_8b,load_entropy,L5,7,8,-0.22786919391793375,0.0011446475982666016
external_8b,load_entropy,L5,8,9,-0.44803166007081857,0.0011446475982666016
external_8b,mobility,L12,0,1,0.02641914994021606,0.0226484350860119
external_8b,mobility,L12,1,2,0.05116402394022299,0.0226484350860119
external_8b,mobility,L12,2,3,0.06456283699552871,0.0226484350860119
external_8b,mobility,L12,3,4,0.07202001828067676,0.0226484350860119
external_8b,mobility,L12,4,5,0.08724147125086122,0.0226484350860119
external_8b,mobility,L12,5,6,0.0951705552447752,0.0226484350860119
external_8b,mobility,L12,6,7,0.12861955874711806,0.0226484350860119
external_8b,mobility,L12,7,8,0.18170639295760993,0.0226484350860119
external_8b,mobility,L12,8,9,0.293095992642991,0.0226484350860119
external_8b,mobility,L13,0,1,0.02483106537157904,0.023553386330604595
external_8b,mobility,L13,1,2,0.05089865440666446,0.023553386330604595
external_8b,mobility,L13,2,3,0.06408681667753856,0.023553386330604595
external_8b,mobility,L13,3,4,0.06786123477753339,0.023553386330604595
external_8b,mobility,L13,4,5,0.08785391496234946,0.023553386330604595
external_8b,mobility,L13,5,6,0.09708845968186101,0.023553386330604595
external_8b,mobility,L13,6,7,0.131830377675892,0.023553386330604595
external_8b,mobility,L13,7,8,0.18445918459662852,0.023553386330604595
external_8b,mobility,L13,8,9,0.29109029184995355,0.023553386330604595
external_8b,mobility,L14,0,1,0.01619600524172938,0.024607241153717103
external_8b,mobility,L14,1,2,0.04490454557565819,0.024607241153717103
external_8b,mobility,L14,2,3,0.056462263922427786,0.024607241153717103
external_8b,mobility,L14,3,4,0.06208382888327677,0.024607241153717103
external_8b,mobility,L14,4,5,0.07976073112893124,0.024607241153717103
external_8b,mobility,L14,5,6,0.09577855033778057,0.024607241153717103
external_8b,mobility,L14,6,7,0.1359856155275303,0.024607241153717103
external_8b,mobility,L14,7,8,0.1980340191502284,0.024607241153717103
external_8b,mobility,L14,8,9,0.31079444023243735,0.024607241153717103
external_8b,mobility,L15,0,1,0.02891913741921049,0.026223760098218897
external_8b,mobility,L15,1,2,0.05484795764176418,0.026223760098218897
external_8b,mobility,L15,2,3,0.0670160626202251,0.026223760098218897
external_8b,mobility,L15,3,4,0.07080375038337887,0.026223760098218897
external_8b,mobility,L15,4,5,0.08819958328758107,0.026223760098218897
external_8b,mobility,L15,5,6,0.09843016160356095,0.026223760098218897
external_8b,mobility,L15,6,7,0.12022467297223449,0.026223760098218897
external_8b,mobility,L15,7,8,0.17716883586596166,0.026223760098218897
external_8b,mobility,L15,8,9,0.2943898382060832,0.026223760098218897
external_8b,mobility,L2,0,1,-0.12122313649563225,0.007696449756622301
external_8b,mobility,L2,1,2,-0.049167957405619314,0.007696449756622301
external_8b,mobility,L2,2,3,-0.03839060987415212,0.007696449756622301
external_8b,mobility,L2,3,4,-0.08549661181025972,0.007696449756622301
external_8b,mobility,L2,4,5,-0.09839060987416035,0.007696449756622301
external_8b,mobility,L2,5,6,-0.20096127783155712,0.007696449756622301
external_8b,mobility,L2,6,7,-0.2404128751210018,0.007696449756622301
external_8b,mobility,L2,7,8,-0.16595692158761732,0.007696449756622301
external_8b,mobility,L2,8,9,0.002057599225562044,0.007696449756622301
external_8b,mobility,L3,0,1,-0.09200315459999739,0.002272065728902803
external_8b,mobility,L3,1,2,-0.10621197141182062,0.002272065728902803
external_8b,mobility,L3,2,3,0.07046366389409507,0.002272065728902803
external_8b,mobility,L3,3,4,-0.036322169263011926,0.002272065728902803
external_8b,mobility,L3,4,5,-0.038217552627199905,0.002272065728902803
external_8b,mobility,L3,5,6,-0.27692764259234226,0.002272065728902803
external_8b,mobility,L3,6,7,-0.2677278190138662,0.002272065728902803
external_8b,mobility,L3,7,8,0.05352326517495743,0.002272065728902803
external_8b,mobility,L3,8,9,0.9464767348250426,0.002272065728902803
external_8b,mobility,L4,0,1,-0.10355186404179365,0.005369573831558297
external_8b,mobility,L4,1,2,0.1031938747759227,0.005369573831558297
external_8b,mobility,L4,2,3,0.06174204792060496,0.005369573831558297
external_8b,mobility,L4,3,4,0.06592275202165816,0.005369573831558297
external_8b,mobility,L4,4,5,0.05519348071021722,0.005369573831558297
external_8b,mobility,L4,5,6,0.006384141908045908,0.005369573831558297
external_8b,mobility,L4,6,7,-0.00806724647976953,0.005369573831558297
external_8b,mobility,L4,7,8,0.15490806058621753,0.005369573831558297
external_8b,mobility,L4,8,9,0.5607228885571031,0.005369573831558297
external_8b,mobility,L5,0,1,-0.08639953164918775,0.0069232136011124
external_8b,mobility,L5,1,2,0.06841344011845785,0.0069232136011124
external_8b,mobility,L5,2,3,0.08024274174629521,0.0069232136011124
external_8b,mobility,L5,3,4,0.07627542729478268,0.0069232136011124
external_8b,mobility,L5,4,5,0.058335611234385486,0.0069232136011124
external_8b,mobility,L5,5,6,0.016884089632352436,0.0069232136011124
external_8b,mobility,L5,6,7,0.07165433730298114,0.0069232136011124
external_8b,mobility,L5,7,8,0.16901308412019686,0.0069232136011124
external_8b,mobility,L5,8,9,0.45918126855054836,0.0069232136011124
external_8b,state_action_alignment,L12,0,1,-0.07662590953417384,0.0015891790390013538
external_8b,state_action_alignment,L12,1,2,-0.058960318055594,0.0015891790390013538
external_8b,state_action_alignment,L12,2,3,-0.08506488635525782,0.0015891790390013538
external_8b,state_action_alignment,L12,3,4,-0.06424874352998254,0.0015891790390013538
external_8b,state_action_alignment,L12,4,5,-0.11908333958450545,0.0015891790390013538
external_8b,state_action_alignment,L12,5,6,-0.07520066011552547,0.0015891790390013538
external_8b,state_action_alignment,L12,6,7,-0.12849748706031439,0.0015891790390013538
external_8b,state_action_alignment,L12,7,8,-0.16712924761827502,0.0015891790390013538
external_8b,state_action_alignment,L12,8,9,-0.2251894081463715,0.0015891790390013538
external_8b,state_action_alignment,L13,0,1,-0.033526705341214755,0.0014898180961609997
external_8b,state_action_alignment,L13,1,2,-0.06081216243233292,0.0014898180961609997
external_8b,state_action_alignment,L13,2,3,-0.06845369073821705,0.0014898180961609997
external_8b,state_action_alignment,L13,3,4,-0.07637527505500531,0.0014898180961609997
external_8b,state_action_alignment,L13,4,5,-0.10214042808560951,0.0014898180961609997
external_8b,state_action_alignment,L13,5,6,-0.1264652930586023,0.0014898180961609997
external_8b,state_action_alignment,L13,6,7,-0.12374474894985525,0.0014898180961609997
external_8b,state_action_alignment,L13,7,8,-0.14286857371465778,0.0014898180961609997
external_8b,state_action_alignment,L13,8,9,-0.2656131226245051,0.0014898180961609997
external_8b,state_action_alignment,L14,0,1,-0.0483280622579123,0.0016773343086243786
external_8b,state_action_alignment,L14,1,2,-0.057069755872277333,0.0016773343086243786
external_8b,state_action_alignment,L14,2,3,-0.03553533989545756,0.0016773343086243786
external_8b,state_action_alignment,L14,3,4,-0.08741693614305461,0.0016773343086243786
external_8b,state_action_alignment,L14,4,5,-0.06982694289463798,0.0016773343086243786
external_8b,state_action_alignment,L14,5,6,-0.08421875555239128,0.0016773343086243786
external_8b,state_action_alignment,L14,6,7,-0.1328666358693633,0.0016773343086243786
external_8b,state_action_alignment,L14,7,8,-0.17245300451297677,0.0016773343086243786
external_8b,state_action_alignment,L14,8,9,-0.3122845670019289,0.0016773343086243786
external_8b,state_action_alignment,L15,0,1,-0.021286103099411653,0.001467287540435569
external_8b,state_action_alignment,L15,1,2,-0.024576512166317135,0.001467287540435569
external_8b,state_action_alignment,L15,2,3,-0.07596376487794138,0.001467287540435569
external_8b,state_action_alignment,L15,3,4,-0.07722305723688051,0.001467287540435569
external_8b,state_action_alignment,L15,4,5,-0.08437258804899772,0.001467287540435569
external_8b,state_action_alignment,L15,5,6,-0.12064833245327668,0.001467287540435569
external_8b,state_action_alignment,L15,6,7,-0.12519803387896997,0.001467287540435569
external_8b,state_action_alignment,L15,7,8,-0.18783767315280345,0.001467287540435569
external_8b,state_action_alignment,L15,8,9,-0.2828939350854015,0.001467287540435569
external_8b,state_action_alignment,L2,0,1,-0.5692232296005881,0.0007297396659851074
external_8b,state_action_alignment,L2,1,2,0.22257616597239238,0.0007297396659851074
external_8b,state_action_alignment,L2,2,3,0.04051294617332353,0.0007297396659851074
external_8b,state_action_alignment,L2,3,4,-0.07220452503471371,0.0007297396659851074
