feature,t,auc,pairs,n_alive,n_fail
A|wc_ent_late_minus_early|level,35,0.414070351758794,1990,511,216
A|wc_ent_late_minus_early|delta,35,0.29246231155778896,1990,511,216
A|wc_ent_mean|level,35,0.5271356783919598,1990,511,216
A|wc_ent_mean|delta,35,0.30402010050251255,1990,511,216
A|wc_ent_range|level,35,0.5123115577889448,1990,511,216
A|wc_ent_range|delta,35,0.32160804020100503,1990,511,216
A|wc_ent_std|level,35,0.5512562814070352,1990,511,216
A|wc_ent_std|delta,35,0.3085427135678392,1990,511,216
A|wc_front3frac|level,35,0.6527638190954774,1990,511,216
A|wc_front3frac|delta,35,0.27386934673366836,1990,511,216
A|wc_net|level,35,0.4201005025125628,1990,511,216
A|wc_net|delta,35,0.29547738693467335,1990,511,216
A|wc_path|level,35,0.40753768844221105,1990,511,216
A|wc_path|delta,35,0.26733668341708544,1990,511,216
A|wc_step0to1|level,35,0.4894472361809045,1990,511,216
A|wc_step0to1|delta,35,0.35527638190954774,1990,511,216
A|wc_step1to2|level,35,0.4648241206030151,1990,511,216
A|wc_step1to2|delta,35,0.2994974874371859,1990,511,216
A|wc_step2to3|level,35,0.37236180904522614,1990,511,216
A|wc_step2to3|delta,35,0.2723618090452261,1990,511,216
A|wc_step3to4|level,35,0.44321608040201005,1990,511,216
A|wc_step3to4|delta,35,0.27537688442211056,1990,511,216
A|wc_step4to5|level,35,0.492964824120603,1990,511,216
A|wc_step4to5|delta,35,0.271356783919598,1990,511,216
A|wc_step5to6|level,35,0.5025125628140703,1990,511,216
A|wc_step5to6|delta,35,0.30301507537688444,1990,511,216
A|wc_step6to7|level,35,0.5130653266331658,1990,511,216
A|wc_step6to7|delta,35,0.28492462311557787,1990,511,216
A|wc_step7to8|level,35,0.40251256281407033,1990,511,216
A|wc_step7to8|delta,35,0.3,1990,511,216
A|wc_step8to9|level,35,0.31105527638190955,1990,511,216
A|wc_step8to9|delta,35,0.31758793969849247,1990,511,216
A|wc_stepargmax|level,35,0.5135678391959799,1990,511,216
A|wc_stepargmax|delta,35,0.40678391959798993,1990,511,216
A|wc_stepmax|level,35,0.3160804020100503,1990,511,216
A|wc_stepmax|delta,35,0.31256281407035175,1990,511,216
A|wc_varsum|level,35,0.4371859296482412,1990,511,216
A|wc_varsum|delta,35,0.314070351758794,1990,511,216
A|xchunk_hell_d0|level,35,0.2623115577889447,1990,511,216
A|xchunk_hell_d1|level,35,0.2638190954773869,1990,511,216
A|xchunk_hell_d2|level,35,0.2728643216080402,1990,511,216
A|xchunk_hell_d3|level,35,0.27839195979899495,1990,511,216
A|xchunk_hell_d4|level,35,0.28442211055276384,1990,511,216
A|xchunk_hell_d5|level,35,0.2949748743718593,1990,511,216
A|xchunk_hell_d6|level,35,0.3,1990,511,216
A|xchunk_hell_d7|level,35,0.30452261306532663,1990,511,216
A|xchunk_hell_d8|level,35,0.30100502512562816,1990,511,216
A|xchunk_hell_d9|level,35,0.28442211055276384,1990,511,216
A|xchunk_hell_dmean|level,35,0.2949748743718593,1990,511,216
A|xchunk_hell_early02|level,35,0.26532663316582916,1990,511,216
A|xchunk_hell_late79|level,35,0.29547738693467335,1990,511,216
A|xchunk_hell_late_minus_early|level,35,0.2994974874371859,1990,511,216
A|xchunk_hell_late_over_early|level,35,0.2798994974874372,1990,511,216
F|wc_back3frac|level,35,0.8391959798994975,1990,511,216
F|wc_back3frac|delta,35,0.3155778894472362,1990,511,216
F|wc_backminusfront|level,35,0.8241206030150754,1990,511,216
F|wc_backminusfront|delta,35,0.2914572864321608,1990,511,216
F|wc_centroid|level,35,0.8261306532663316,1990,511,216
F|wc_centroid|delta,35,0.28391959798994976,1990,511,216
F|wc_disp|level,35,0.5959798994974874,1990,511,216
F|wc_disp|delta,35,0.24874371859296482,1990,511,216
F|wc_earlylate_hell|level,35,0.48040201005025124,1990,511,216
F|wc_earlylate_hell|delta,35,0.2457286432160804,1990,511,216
F|wc_eff|level,35,0.435678391959799,1990,511,216
F|wc_eff|delta,35,0.3869346733668342,1990,511,216
F|wc_ent_d0|level,35,0.5562814070351759,1990,511,216
F|wc_ent_d0|delta,35,0.5087939698492462,1990,511,216
F|wc_ent_d9|level,35,0.46130653266331656,1990,511,216
F|wc_ent_d9|delta,35,0.24246231155778894,1990,511,216
F|wc_ent_d9_minus_d0|level,35,0.42814070351758793,1990,511,216
F|wc_ent_d9_minus_d0|delta,35,0.2505025125628141,1990,511,216
F|wc_ent_early02|level,35,0.5567839195979899,1990,511,216
F|wc_ent_early02|delta,35,0.5037688442211056,1990,511,216
F|wc_ent_late79|level,35,0.5522613065326634,1990,511,216
F|wc_ent_late79|delta,35,0.2542713567839196,1990,511,216
F|wc_ent_late_minus_early|level,35,0.5296482412060302,1990,511,216
F|wc_ent_late_minus_early|delta,35,0.2527638190954774,1990,511,216
F|wc_ent_mean|level,35,0.536180904522613,1990,511,216
F|wc_ent_mean|delta,35,0.3050251256281407,1990,511,216
F|wc_ent_range|level,35,0.5381909547738694,1990,511,216
F|wc_ent_range|delta,35,0.25603015075376884,1990,511,216
F|wc_ent_std|level,35,0.47185929648241204,1990,511,216
F|wc_ent_std|delta,35,0.2537688442211055,1990,511,216
F|wc_front3frac|level,35,0.19246231155778895,1990,511,216
F|wc_front3frac|delta,35,0.23969849246231156,1990,511,216
F|wc_net|level,35,0.6522613065326633,1990,511,216
F|wc_net|delta,35,0.2708542713567839,1990,511,216
F|wc_path|level,35,0.7507537688442211,1990,511,216
F|wc_path|delta,35,0.27587939698492464,1990,511,216
F|wc_step0to1|level,35,0.5251256281407035,1990,511,216
F|wc_step0to1|delta,35,0.335678391959799,1990,511,216
F|wc_step1to2|level,35,0.4984924623115578,1990,511,216
F|wc_step1to2|delta,35,0.3969849246231156,1990,511,216
F|wc_step2to3|level,35,0.47185929648241204,1990,511,216
F|wc_step2to3|delta,35,0.3884422110552764,1990,511,216
F|wc_step3to4|level,35,0.3135678391959799,1990,511,216
F|wc_step3to4|delta,35,0.3949748743718593,1990,511,216
F|wc_step4to5|level,35,0.4201005025125628,1990,511,216
F|wc_step4to5|delta,35,0.2371859296482412,1990,511,216
F|wc_step5to6|level,35,0.5753768844221105,1990,511,216
F|wc_step5to6|delta,35,0.21407035175879396,1990,511,216
F|wc_step6to7|level,35,0.4814070351758794,1990,511,216
F|wc_step6to7|delta,35,0.2577889447236181,1990,511,216
F|wc_step7to8|level,35,0.8316582914572864,1990,511,216
F|wc_step7to8|delta,35,0.2914572864321608,1990,511,216
F|wc_step8to9|level,35,0.8653266331658291,1990,511,216
F|wc_step8to9|delta,35,0.3251256281407035,1990,511,216
F|wc_stepargmax|level,35,0.5582914572864321,1990,511,216
F|wc_stepargmax|delta,35,0.3123115577889447,1990,511,216
F|wc_stepmax|level,35,0.8537688442211055,1990,511,216
F|wc_stepmax|delta,35,0.31206030150753766,1990,511,216
F|wc_varsum|level,35,0.4015075376884422,1990,511,216
F|wc_varsum|delta,35,0.23517587939698492,1990,511,216
F|xchunk_hell_d0|level,35,0.45276381909547736,1990,511,216
F|xchunk_hell_d1|level,35,0.44472361809045224,1990,511,216
F|xchunk_hell_d2|level,35,0.4396984924623116,1990,511,216
F|xchunk_hell_d3|level,35,0.4537688442211055,1990,511,216
F|xchunk_hell_d4|level,35,0.471356783919598,1990,511,216
F|xchunk_hell_d5|level,35,0.5045226130653266,1990,511,216
F|xchunk_hell_d6|level,35,0.47839195979899496,1990,511,216
F|xchunk_hell_d7|level,35,0.3683417085427136,1990,511,216
F|xchunk_hell_d8|level,35,0.29447236180904524,1990,511,216
F|xchunk_hell_d9|level,35,0.27839195979899495,1990,511,216
F|xchunk_hell_dmean|level,35,0.3628140703517588,1990,511,216
F|xchunk_hell_early02|level,35,0.4452261306532663,1990,511,216
F|xchunk_hell_late79|level,35,0.2904522613065327,1990,511,216
F|xchunk_hell_late_minus_early|level,35,0.30251256281407035,1990,511,216
F|xchunk_hell_late_over_early|level,35,0.314070351758794,1990,511,216
S|wc_back3frac|level,35,0.5,1990,511,216
S|wc_back3frac|delta,35,0.5,1990,511,216
S|wc_backminusfront|level,35,0.5,1990,511,216
S|wc_backminusfront|delta,35,0.5,1990,511,216
S|wc_centroid|level,35,0.5,1990,511,216
S|wc_centroid|delta,35,0.5,1990,511,216
S|wc_disp|level,35,0.4909547738693467,1990,511,216
S|wc_disp|delta,35,0.42462311557788945,1990,511,216
S|wc_earlylate_hell|level,35,0.5,1990,511,216
S|wc_earlylate_hell|delta,35,0.5,1990,511,216
S|wc_eff|level,35,0.5,1990,511,216
S|wc_eff|delta,35,0.5,1990,511,216
S|wc_ent_d0|level,35,0.4670854271356784,1990,511,216
S|wc_ent_d0|delta,35,0.22914572864321608,1990,511,216
S|wc_ent_d9|level,35,0.4670854271356784,1990,511,216
S|wc_ent_d9|delta,35,0.22914572864321608,1990,511,216
S|wc_ent_d9_minus_d0|level,35,0.5,1990,511,216
S|wc_ent_d9_minus_d0|delta,35,0.5,1990,511,216
S|wc_ent_early02|level,35,0.4670854271356784,1990,511,216
S|wc_ent_early02|delta,35,0.22914572864321608,1990,511,216
S|wc_ent_late79|level,35,0.4670854271356784,1990,511,216
S|wc_ent_late79|delta,35,0.22914572864321608,1990,511,216
S|wc_ent_late_minus_early|level,35,0.5,1990,511,216
S|wc_ent_late_minus_early|delta,35,0.5,1990,511,216
S|wc_ent_mean|level,35,0.4670854271356784,1990,511,216
S|wc_ent_mean|delta,35,0.22914572864321608,1990,511,216
S|wc_ent_range|level,35,0.5,1990,511,216
S|wc_ent_range|delta,35,0.5,1990,511,216
S|wc_ent_std|level,35,0.5,1990,511,216
S|wc_ent_std|delta,35,0.5,1990,511,216
S|wc_front3frac|level,35,0.5,1990,511,216
S|wc_front3frac|delta,35,0.5,1990,511,216
S|wc_net|level,35,0.5,1990,511,216
S|wc_net|delta,35,0.5,1990,511,216
S|wc_path|level,35,0.5,1990,511,216
S|wc_path|delta,35,0.5,1990,511,216
S|wc_step0to1|level,35,0.5,1990,511,216
S|wc_step0to1|delta,35,0.5,1990,511,216
S|wc_step1to2|level,35,0.5,1990,511,216
S|wc_step1to2|delta,35,0.5,1990,511,216
S|wc_step2to3|level,35,0.5,1990,511,216
S|wc_step2to3|delta,35,0.5,1990,511,216
S|wc_step3to4|level,35,0.5,1990,511,216
S|wc_step3to4|delta,35,0.5,1990,511,216
S|wc_step4to5|level,35,0.5,1990,511,216
S|wc_step4to5|delta,35,0.5,1990,511,216
S|wc_step5to6|level,35,0.5,1990,511,216
S|wc_step5to6|delta,35,0.5,1990,511,216
S|wc_step6to7|level,35,0.5,1990,511,216
S|wc_step6to7|delta,35,0.5,1990,511,216
S|wc_step7to8|level,35,0.5,1990,511,216
S|wc_step7to8|delta,35,0.5,1990,511,216
S|wc_step8to9|level,35,0.5,1990,511,216
S|wc_step8to9|delta,35,0.5,1990,511,216
S|wc_stepargmax|level,35,0.5,1990,511,216
S|wc_stepargmax|delta,35,0.5,1990,511,216
S|wc_stepmax|level,35,0.5,1990,511,216
S|wc_stepmax|delta,35,0.5,1990,511,216
S|wc_varsum|level,35,0.4507537688442211,1990,511,216
S|wc_varsum|delta,35,0.3957286432160804,1990,511,216
S|xchunk_hell_d0|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_d1|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_d2|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_d3|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_d4|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_d5|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_d6|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_d7|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_d8|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_d9|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_dmean|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_early02|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_late79|level,35,0.19798994974874373,1990,511,216
S|xchunk_hell_late_minus_early|level,35,0.5,1990,511,216
S|xchunk_hell_late_over_early|level,35,0.5,1990,511,216
