q,lead,org,kind,n,n_event,pairs,auc,disc,p_family,disc_resid,p_family_resid,null_med
28,5-8,tok04,ent,212,19,861.0,0.6364692218350755,0.6364692218350755,0.4555,0.6596980255516841,0.432,0.6318234610917538
28,5-8,tok05,hell,212,19,861.0,0.24390243902439024,0.7560975609756098,0.014,0.5737514518002322,0.998,0.6318234610917538
28,5-8,tok05,ent,212,19,861.0,0.6283391405342624,0.6283391405342624,0.5405,0.6329849012775842,0.707,0.6318234610917538
28,5-8,tok06,hell,212,19,861.0,0.22531939605110338,0.7746806039488966,0.0045,0.5958188153310104,0.9635,0.6318234610917538
28,5-8,tok06,ent,212,19,861.0,0.7049941927990708,0.7049941927990708,0.076,0.727061556329849,0.0495,0.6318234610917538
28,5-8,tok07,hell,212,19,861.0,0.22880371660859466,0.7711962833914053,0.006,0.5876887340301975,0.983,0.6318234610917538
28,5-8,tok07,ent,212,19,861.0,0.7526132404181185,0.7526132404181185,0.0155,0.7723577235772358,0.0055,0.6318234610917538
28,5-8,tok08,hell,212,19,861.0,0.23228803716608595,0.7677119628339141,0.007,0.684088269454123,0.2295,0.6318234610917538
28,5-8,tok08,ent,212,19,861.0,0.7909407665505227,0.7909407665505227,0.0015,0.7677119628339141,0.007,0.6318234610917538
28,5-8,tok09,hell,212,19,861.0,0.2775842044134727,0.7224157955865274,0.039,0.5284552845528455,1.0,0.6318234610917538
28,5-8,tok09,ent,212,19,861.0,0.7096399535423926,0.7096399535423926,0.064,0.7177700348432056,0.075,0.6318234610917538
28,5-8,tok10,hell,212,19,861.0,0.3995354239256678,0.6004645760743321,0.791,0.5679442508710801,0.9995,0.6318234610917538
28,5-8,tok10,ent,212,19,861.0,0.502903600464576,0.502903600464576,1.0,0.6318234610917538,0.717,0.6318234610917538
28,5-8,act1_3,hell,212,19,861.0,0.32171893147502906,0.6782810685249709,0.174,0.6945412311265969,0.164,0.6318234610917538
28,5-8,act1_3,ent,212,19,861.0,0.6434378629500581,0.6434378629500581,0.399,0.6445993031358885,0.583,0.6318234610917538
28,5-8,act4_7,hell,212,19,861.0,0.22880371660859466,0.7711962833914053,0.006,0.5993031358885017,0.954,0.6318234610917538
28,5-8,act4_7,ent,212,19,861.0,0.6887340301974448,0.6887340301974448,0.1325,0.710801393728223,0.09,0.6318234610917538
28,5-8,act8_10,hell,212,19,861.0,0.30197444831591175,0.6980255516840883,0.101,0.5017421602787456,1.0,0.6318234610917538
28,5-8,act8_10,ent,212,19,861.0,0.6504065040650406,0.6504065040650406,0.3505,0.7305458768873403,0.0445,0.6318234610917538
28,5-8,act_all_1_10,hell,212,19,861.0,0.2590011614401858,0.7409988385598142,0.021,0.5,1.0,0.6318234610917538
28,5-8,act_all_1_10,ent,212,19,861.0,0.6788617886178862,0.6788617886178862,0.1705,0.7259001161440186,0.053,0.6318234610917538
28,5-8,all11,hell,212,19,861.0,0.27526132404181186,0.7247386759581882,0.037,0.5133565621370499,1.0,0.6318234610917538
28,5-8,all11,ent,212,19,861.0,0.772938443670151,0.772938443670151,0.0055,0.7061556329849012,0.1105,0.6318234610917538
28,9-12,tok00,hell,212,25,1076.0,0.5278810408921933,0.5278810408921933,1.0,0.6310408921933086,0.6055,0.6226765799256505
28,9-12,tok00,ent,212,25,1076.0,0.48420074349442377,0.5157992565055762,1.0,0.5604089219330854,1.0,0.6226765799256505
28,9-12,tok01,hell,212,25,1076.0,0.5622676579925651,0.5622676579925651,0.983,0.6013011152416357,0.906,0.6226765799256505
28,9-12,tok01,ent,212,25,1076.0,0.45817843866171004,0.54182156133829,1.0,0.6598513011152416,0.3155,0.6226765799256505
28,9-12,tok02,hell,212,25,1076.0,0.5436802973977695,0.5436802973977695,1.0,0.6933085501858736,0.0925,0.6226765799256505
28,9-12,tok02,ent,212,25,1076.0,0.5511152416356877,0.5511152416356877,0.9965,0.5464684014869888,1.0,0.6226765799256505
28,9-12,tok03,hell,212,25,1076.0,0.5966542750929368,0.5966542750929368,0.787,0.5687732342007434,0.998,0.6226765799256505
28,9-12,tok03,ent,212,25,1076.0,0.49070631970260226,0.5092936802973977,1.0,0.6013011152416357,0.906,0.6226765799256505
28,9-12,tok04,hell,212,25,1076.0,0.6198884758364313,0.6198884758364313,0.529,0.5120817843866171,1.0,0.6226765799256505
28,9-12,tok04,ent,212,25,1076.0,0.4972118959107807,0.5027881040892193,1.0,0.6171003717472119,0.761,0.6226765799256505
28,9-12,tok05,hell,212,25,1076.0,0.6394052044609665,0.6394052044609665,0.332,0.5715613382899628,0.997,0.6226765799256505
28,9-12,tok05,ent,212,25,1076.0,0.45724907063197023,0.5427509293680297,1.0,0.6338289962825279,0.577,0.6226765799256505
28,9-12,tok06,hell,212,25,1076.0,0.6022304832713755,0.6022304832713755,0.72,0.5669144981412639,0.9985,0.6226765799256505
28,9-12,tok06,ent,212,25,1076.0,0.44052044609665425,0.5594795539033457,0.9895,0.6617100371747212,0.2965,0.6226765799256505
28,9-12,tok07,hell,212,25,1076.0,0.6403345724907064,0.6403345724907064,0.322,0.5808550185873605,0.986,0.6226765799256505
28,9-12,tok07,ent,212,25,1076.0,0.4451672862453532,0.5548327137546468,0.9945,0.6524163568773234,0.386,0.6226765799256505
28,9-12,tok08,hell,212,25,1076.0,0.6022304832713755,0.6022304832713755,0.72,0.5315985130111525,1.0,0.6226765799256505
28,9-12,tok08,ent,212,25,1076.0,0.43447955390334575,0.5655204460966543,0.972,0.6440520446096654,0.47,0.6226765799256505
28,9-12,tok09,hell,212,25,1076.0,0.6003717472118959,0.6003717472118959,0.741,0.5204460966542751,1.0,0.6226765799256505
28,9-12,tok09,ent,212,25,1076.0,0.49070631970260226,0.5092936802973977,1.0,0.6087360594795539,0.841,0.6226765799256505
28,9-12,tok10,hell,212,25,1076.0,0.5576208178438662,0.5576208178438662,0.9925,0.5120817843866171,1.0,0.6226765799256505
28,9-12,tok10,ent,212,25,1076.0,0.5399628252788105,0.5399628252788105,1.0,0.5938661710037174,0.9435,0.6226765799256505
28,9-12,act1_3,hell,212,25,1076.0,0.5650557620817844,0.5650557620817844,0.977,0.671003717472119,0.22,0.6226765799256505
28,9-12,act1_3,ent,212,25,1076.0,0.49349442379182157,0.5065055762081785,1.0,0.6152416356877324,0.7815,0.6226765799256505
28,9-12,act4_7,hell,212,25,1076.0,0.637546468401487,0.637546468401487,0.348,0.5817843866171004,0.9845,0.6226765799256505
28,9-12,act4_7,ent,212,25,1076.0,0.4507434944237918,0.5492565055762082,0.9965,0.6570631970260223,0.341,0.6226765799256505
28,9-12,act8_10,hell,212,25,1076.0,0.5947955390334573,0.5947955390334573,0.8055,0.5092936802973977,1.0,0.6226765799256505
28,9-12,act8_10,ent,212,25,1076.0,0.5023234200743495,0.5023234200743495,1.0,0.6356877323420074,0.556,0.6226765799256505
28,9-12,act_all_1_10,hell,212,25,1076.0,0.6180297397769516,0.6180297397769516,0.549,0.5,1.0,0.6226765799256505
28,9-12,act_all_1_10,ent,212,25,1076.0,0.48141263940520446,0.5185873605947955,1.0,0.6421933085501859,0.4905,0.6226765799256505
28,9-12,all11,hell,212,25,1076.0,0.6096654275092936,0.6096654275092936,0.644,0.5613382899628252,1.0,0.6226765799256505
28,9-12,all11,ent,212,25,1076.0,0.4972118959107807,0.5027881040892193,1.0,0.533457249070632,1.0,0.6226765799256505
