representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift,quantity,family
L12,low,0.96,per_task,163,30,0.3347022587268994,0.0020959966464053656,0.844559585492228,36,20,0.6428571428571429,0.22085889570552147,0.6072129231092693,1.39087880601686,state_minus_action_mobility,B_state_channel
L12,low,0.96,global,255,75,0.5236139630390144,0.005239991616013414,0.7727272727272727,7,53,0.11666666666666667,0.027450980392156862,0.5697696732998296,1.3562099018924807,state_minus_action_mobility,B_state_channel
L12,low,0.975,per_task,122,17,0.25051334702258726,0.0011877314329630407,0.8776978417266187,16,9,0.64,0.13114754098360656,0.6959292796502767,1.2611882663820173,state_minus_action_mobility,B_state_channel
L12,low,0.975,global,179,28,0.3675564681724846,0.001956263536645008,0.8647342995169082,2,19,0.09523809523809523,0.0111731843575419,0.6189398140249329,1.3971217878093618,state_minus_action_mobility,B_state_channel
L12,low,0.98,per_task,90,13,0.18480492813141683,0.0009082652134423251,0.8737864077669902,12,6,0.6666666666666666,0.13333333333333333,0.6758959762023617,1.2927823785495958,state_minus_action_mobility,B_state_channel
L12,low,0.98,global,132,21,0.27104722792607805,0.001467197652483756,0.8627450980392157,1,13,0.07142857142857142,0.007575757575757576,0.5924451540795382,1.4562446702423169,state_minus_action_mobility,B_state_channel
L12,low,0.99,per_task,52,6,0.10677618069815195,0.00041919932928107315,0.896551724137931,6,2,0.75,0.11538461538461539,0.6834159582107828,1.3118682895335783,state_minus_action_mobility,B_state_channel
L12,low,0.99,global,56,4,0.11498973305954825,0.00027946621952071543,0.9333333333333333,1,2,0.3333333333333333,0.017857142857142856,0.7604532543750806,1.2273382064757166,state_minus_action_mobility,B_state_channel
L12,low,0.995,per_task,30,4,0.061601642710472276,0.00027946621952071543,0.8823529411764706,1,2,0.3333333333333333,0.03333333333333333,0.8021587466076486,1.0999729728161232,state_minus_action_mobility,B_state_channel
L12,low,0.995,global,17,3,0.03490759753593429,0.00020959966464053657,0.85,0,2,0.0,0.0,0.8102802376824734,1.0490197841072013,state_minus_action_mobility,B_state_channel
L12,high,0.5,per_task,32,930,0.06570841889117043,0.06497589603856634,0.033264033264033266,29,923,0.03046218487394958,0.90625,0.048151502786661804,0.6908202514760882,state_minus_action_mobility,B_state_channel
L12,high,0.5,global,43,2847,0.08829568788501027,0.1989100817438692,0.014878892733564015,41,2846,0.014201593349497749,0.9534883720930233,0.022900422073843803,0.649721332016769,state_minus_action_mobility,B_state_channel
L12,high,0.6,per_task,22,594,0.045174537987679675,0.041500733598826244,0.03571428571428571,20,591,0.03273322422258593,0.9090909090909091,0.04761818864355549,0.7500135291080455,state_minus_action_mobility,B_state_channel
L12,high,0.6,global,33,1837,0.06776180698151951,0.12834486131488856,0.01764705882352941,31,1837,0.016595289079229122,0.9393939393939394,0.020893555797222383,0.8446173066374578,state_minus_action_mobility,B_state_channel
L12,high,0.7,per_task,13,348,0.026694045174537988,0.024313561098302242,0.036011080332409975,11,348,0.03064066852367688,0.8461538461538461,0.045262126289074486,0.7956117682677767,state_minus_action_mobility,B_state_channel
L12,high,0.7,global,20,1036,0.04106776180698152,0.0723817508558653,0.01893939393939394,16,1036,0.015209125475285171,0.8,0.02062319034063373,0.9183542229195152,state_minus_action_mobility,B_state_channel
L12,high,0.75,per_task,13,254,0.026694045174537988,0.01774610493956543,0.04868913857677903,11,254,0.04150943396226415,0.8461538461538461,0.04678635279115521,1.040669675495277,state_minus_action_mobility,B_state_channel
L12,high,0.75,global,10,694,0.02053388090349076,0.04848738908684413,0.014204545454545454,9,694,0.012802275960170697,0.9,0.020147299541138506,0.7050347082764804,state_minus_action_mobility,B_state_channel
L12,high,0.8,per_task,12,167,0.024640657084188913,0.01166771466498987,0.0670391061452514,10,167,0.05649717514124294,0.8333333333333334,0.04814845620382093,1.3923417577806234,state_minus_action_mobility,B_state_channel
L12,high,0.8,global,7,450,0.014373716632443531,0.03143994969608049,0.015317286652078774,6,450,0.013157894736842105,0.8571428571428571,0.019384380474087647,0.7901870618230167,state_minus_action_mobility,B_state_channel
L12,high,0.85,per_task,10,110,0.02053388090349076,0.007685321036819674,0.08333333333333333,6,110,0.05172413793103448,0.6,0.05569070714794957,1.4963597627149454,state_minus_action_mobility,B_state_channel
L12,high,0.85,global,2,254,0.004106776180698152,0.01774610493956543,0.0078125,2,254,0.0078125,1.0,0.016351087013377792,0.4777969803235792,state_minus_action_mobility,B_state_channel
L12,high,0.9,per_task,9,58,0.018480492813141684,0.004052260183050374,0.13432835820895522,5,58,0.07936507936507936,0.5555555555555556,0.06265509037436019,2.143933675721347,state_minus_action_mobility,B_state_channel
L12,high,0.9,global,1,124,0.002053388090349076,0.008663452805142179,0.008,1,124,0.008,1.0,0.015602897536648373,0.5127252794687303,state_minus_action_mobility,B_state_channel
L12,high,0.925,per_task,9,38,0.018480492813141684,0.0026549290854467967,0.19148936170212766,3,38,0.07317073170731707,0.3333333333333333,0.07712426185863366,2.482867998829235,state_minus_action_mobility,B_state_channel
L12,high,0.925,global,0,67,0.0,0.0046810591769719835,0.0,0,67,0.0,0.0,0.01283126060432446,0.0,state_minus_action_mobility,B_state_channel
L12,high,0.95,per_task,5,22,0.01026694045174538,0.001537064207363935,0.18518518518518517,3,22,0.12,0.6,0.06656064753579932,2.782202277788602,state_minus_action_mobility,B_state_channel
L12,high,0.95,global,0,37,0.0,0.002585062530566618,0.0,0,37,0.0,0.0,0.011814842094936322,0.0,state_minus_action_mobility,B_state_channel
L12,high,0.96,per_task,5,20,0.01026694045174538,0.0013973310976035773,0.2,3,20,0.13043478260869565,0.6,0.06654603880430705,3.0054380935902594,state_minus_action_mobility,B_state_channel
L12,high,0.96,global,0,28,0.0,0.001956263536645008,0.0,0,28,0.0,0.0,0.011840094696019553,0.0,state_minus_action_mobility,B_state_channel
L12,high,0.975,per_task,3,10,0.006160164271047228,0.0006986655488017886,0.23076923076923078,2,10,0.16666666666666666,0.6666666666666666,0.0716247398885432,3.22192068171327,state_minus_action_mobility,B_state_channel
L12,high,0.975,global,0,17,0.0,0.0011877314329630407,0.0,0,17,0.0,0.0,0.010724886631307384,0.0,state_minus_action_mobility,B_state_channel
L12,high,0.98,per_task,3,8,0.006160164271047228,0.0005589324390414309,0.2727272727272727,2,8,0.2,0.6666666666666666,0.07659871856957702,3.560467822703143,state_minus_action_mobility,B_state_channel
L12,high,0.98,global,0,15,0.0,0.0010479983232026828,0.0,0,15,0.0,0.0,0.010921538182148367,0.0,state_minus_action_mobility,B_state_channel
L12,high,0.99,per_task,3,3,0.006160164271047228,0.00020959966464053657,0.5,2,3,0.4,0.6666666666666666,0.10934613498085516,4.572635329886533,state_minus_action_mobility,B_state_channel
L12,high,0.99,global,0,6,0.0,0.00041919932928107315,0.0,0,6,0.0,0.0,0.00925,0.0,state_minus_action_mobility,B_state_channel
L12,high,0.995,per_task,1,1,0.002053388090349076,6.986655488017886e-05,0.5,1,1,0.5,1.0,0.11855318646551635,4.217516330912247,state_minus_action_mobility,B_state_channel
L12,high,0.995,global,0,2,0.0,0.00013973310976035772,0.0,0,2,0.0,0.0,0.00925,0.0,state_minus_action_mobility,B_state_channel
L13,low,0.5,per_task,453,741,0.9301848049281314,0.051771117166212535,0.3793969849246231,97,680,0.12483912483912483,0.2141280353200883,0.27253654082174206,1.3920958407290245,state_minus_action_mobility,B_state_channel
L13,low,0.5,global,465,3434,0.9548254620123203,0.2399217494585342,0.11926134906386253,256,3364,0.0707182320441989,0.5505376344086022,0.11656718454379199,1.023112546902584,state_minus_action_mobility,B_state_channel
L13,low,0.6,per_task,444,485,0.9117043121149897,0.03388527911688675,0.47793326157158234,84,436,0.16153846153846155,0.1891891891891892,0.3427188191619606,1.3945346297009813,state_minus_action_mobility,B_state_channel
L13,low,0.6,global,456,2420,0.9363449691991786,0.16907706281003285,0.15855354659248957,217,2369,0.08391337973704563,0.4758771929824561,0.13993294127256622,1.1330680621059304,state_minus_action_mobility,B_state_channel
L13,low,0.7,per_task,412,302,0.8459958932238193,0.021099699573814017,0.5770308123249299,70,262,0.21084337349397592,0.16990291262135923,0.41488951813344765,1.3908059546091742,state_minus_action_mobility,B_state_channel
L13,low,0.7,global,445,1298,0.9137577002053389,0.09068678823447215,0.25530694205393,184,1257,0.12768910478834142,0.4134831460674157,0.1963941415007921,1.2999722909397493,state_minus_action_mobility,B_state_channel
L13,low,0.75,per_task,398,248,0.8172484599589322,0.017326905610284358,0.6160990712074303,63,213,0.22826086956521738,0.15829145728643215,0.4486687832744023,1.3731712438541306,state_minus_action_mobility,B_state_channel
L13,low,0.75,global,436,984,0.8952772073921971,0.06874869000209599,0.30704225352112674,141,926,0.13214620431115276,0.32339449541284404,0.23805764520122016,1.289781108527713,state_minus_action_mobility,B_state_channel
L13,low,0.8,per_task,379,190,0.7782340862422998,0.013274645427233982,0.6660808435852372,59,160,0.2694063926940639,0.15567282321899736,0.4935497296629978,1.3495718942851938,state_minus_action_mobility,B_state_channel
L13,low,0.8,global,423,701,0.8685831622176592,0.04897645497100538,0.3763345195729537,111,636,0.14859437751004015,0.2624113475177305,0.29175028652182816,1.2899199656648739,state_minus_action_mobility,B_state_channel
L13,low,0.85,per_task,340,141,0.6981519507186859,0.009851184238105219,0.7068607068607069,55,120,0.3142857142857143,0.16176470588235295,0.5444293255941894,1.2983516383678269,state_minus_action_mobility,B_state_channel
L13,low,0.85,global,411,466,0.8439425051334702,0.032557814574163346,0.46864310148232613,63,421,0.13016528925619836,0.15328467153284672,0.3614984174422438,1.296390464993393,state_minus_action_mobility,B_state_channel
L13,low,0.9,per_task,284,101,0.5831622176591376,0.007056522042898064,0.7376623376623377,48,84,0.36363636363636365,0.16901408450704225,0.5832807117854385,1.2646780919676441,state_minus_action_mobility,B_state_channel
L13,low,0.9,global,372,269,0.7638603696098563,0.018794103262768112,0.5803432137285491,27,232,0.10424710424710425,0.07258064516129033,0.44645180162544107,1.2999011575619952,state_minus_action_mobility,B_state_channel
L13,low,0.925,per_task,223,56,0.45790554414784396,0.003912527073290016,0.7992831541218638,41,41,0.5,0.18385650224215247,0.6083931121390217,1.3137610176283891,state_minus_action_mobility,B_state_channel
L13,low,0.925,global,338,171,0.6940451745379876,0.011947180884510585,0.6640471512770137,18,140,0.11392405063291139,0.05325443786982249,0.49710750393949504,1.33582202242885,state_minus_action_mobility,B_state_channel
L13,low,0.95,per_task,179,39,0.3675564681724846,0.0027247956403269754,0.8211009174311926,39,27,0.5909090909090909,0.21787709497206703,0.5960495988256139,1.3775714622558146,state_minus_action_mobility,B_state_channel
L13,low,0.95,global,301,109,0.6180698151950719,0.007615454481939496,0.7341463414634146,11,81,0.11956521739130435,0.036544850498338874,0.5576357170047243,1.3165339290079854,state_minus_action_mobility,B_state_channel
L13,low,0.96,per_task,153,34,0.3141683778234086,0.0023754628659260813,0.8181818181818182,39,23,0.6290322580645161,0.2549019607843137,0.5687559753979643,1.4385463249143504,state_minus_action_mobility,B_state_channel
L13,low,0.96,global,259,71,0.5318275154004107,0.004960525396492699,0.7848484848484848,7,51,0.1206896551724138,0.02702702702702703,0.5822201813264477,1.3480269321142349,state_minus_action_mobility,B_state_channel
L13,low,0.975,per_task,124,22,0.2546201232032854,0.001537064207363935,0.8493150684931506,16,14,0.5333333333333333,0.12903225806451613,0.6775910246661364,1.2534331736634592,state_minus_action_mobility,B_state_channel
L13,low,0.975,global,179,29,0.3675564681724846,0.002026130091525187,0.8605769230769231,2,19,0.09523809523809523,0.0111731843575419,0.6316696894310334,1.362384387720225,state_minus_action_mobility,B_state_channel
L13,low,0.98,per_task,108,16,0.22176591375770022,0.0011178648780828617,0.8709677419354839,11,10,0.5238095238095238,0.10185185185185185,0.7092293980829898,1.2280479972906713,state_minus_action_mobility,B_state_channel
L13,low,0.98,global,149,20,0.3059548254620123,0.0013973310976035773,0.8816568047337278,1,14,0.06666666666666667,0.006711409395973154,0.6490682534186684,1.35834220837332,state_minus_action_mobility,B_state_channel
L13,low,0.99,per_task,54,9,0.11088295687885011,0.0006287989939216097,0.8571428571428571,5,5,0.5,0.09259259259259259,0.703990847289133,1.2175482968897517,state_minus_action_mobility,B_state_channel
L13,low,0.99,global,50,9,0.1026694045174538,0.0006287989939216097,0.847457627118644,1,7,0.125,0.02,0.7234374637958583,1.1714317678159147,state_minus_action_mobility,B_state_channel
L13,low,0.995,per_task,30,2,0.061601642710472276,0.00013973310976035772,0.9375,2,1,0.6666666666666666,0.06666666666666667,0.8267436104669049,1.1339670341940051,state_minus_action_mobility,B_state_channel
L13,low,0.995,global,15,3,0.030800821355236138,0.00020959966464053657,0.8333333333333334,0,2,0.0,0.0,0.8230621333891074,1.0124792522065527,state_minus_action_mobility,B_state_channel
L13,high,0.5,per_task,20,754,0.04106776180698152,0.05267938237965486,0.025839793281653745,18,751,0.02340702210663199,0.9,0.04200211513562002,0.6152021915615442,state_minus_action_mobility,B_state_channel
L13,high,0.5,global,37,2940,0.07597535934291581,0.20540767134772583,0.012428619415518979,35,2939,0.011768661735036988,0.9459459459459459,0.019357200917720613,0.642066973853702,state_minus_action_mobility,B_state_channel
L13,high,0.6,per_task,13,410,0.026694045174537988,0.02864528750087333,0.030732860520094562,12,409,0.028503562945368172,0.9230769230769231,0.04238964731589425,0.7250086392809193,state_minus_action_mobility,B_state_channel
L13,high,0.6,global,20,1793,0.04106776180698152,0.1252707329001607,0.011031439602868174,19,1793,0.010485651214128035,0.95,0.01767333157148109,0.6241856300975686,state_minus_action_mobility,B_state_channel
L13,high,0.7,per_task,6,210,0.012320328542094456,0.01467197652483756,0.027777777777777776,5,209,0.02336448598130841,0.8333333333333334,0.04238207246015558,0.6554133897980648,state_minus_action_mobility,B_state_channel
L13,high,0.7,global,14,950,0.028747433264887063,0.06637322713616992,0.014522821576763486,13,950,0.013499480789200415,0.9285714285714286,0.01635050133281055,0.8882187329400439,state_minus_action_mobility,B_state_channel
L13,high,0.75,per_task,4,136,0.008213552361396304,0.009501851463704325,0.02857142857142857,3,136,0.02158273381294964,0.75,0.0429049285358759,0.665924161778709,state_minus_action_mobility,B_state_channel
L13,high,0.75,global,13,655,0.026694045174537988,0.045762593446517154,0.019461077844311378,12,655,0.017991004497751123,0.9230769230769231,0.01603148059844411,1.2139289147254506,state_minus_action_mobility,B_state_channel
L13,high,0.8,per_task,2,93,0.004106776180698152,0.006497589603856634,0.021052631578947368,2,93,0.021052631578947368,1.0,0.036395309764668926,0.578443533385843,state_minus_action_mobility,B_state_channel
L13,high,0.8,global,10,414,0.02053388090349076,0.028924753720394047,0.02358490566037736,9,414,0.02127659574468085,0.9,0.01655698260685245,1.4244688310910139,state_minus_action_mobility,B_state_channel
L13,high,0.85,per_task,1,58,0.002053388090349076,0.004052260183050374,0.01694915254237288,1,58,0.01694915254237288,1.0,0.03167320188850227,0.5351259592269266,state_minus_action_mobility,B_state_channel
L13,high,0.85,global,6,229,0.012320328542094456,0.01599944106756096,0.02553191489361702,6,229,0.02553191489361702,1.0,0.014914632729034708,1.7118701718959106,state_minus_action_mobility,B_state_channel
L13,high,0.9,per_task,0,25,0.0,0.0017466638720044715,0.0,0,25,0.0,0.0,0.02627380249253573,0.0,state_minus_action_mobility,B_state_channel
L13,high,0.9,global,4,100,0.008213552361396304,0.006986655488017886,0.038461538461538464,4,100,0.038461538461538464,1.0,0.014500218320642574,2.6524799565799952,state_minus_action_mobility,B_state_channel
L13,high,0.925,per_task,0,18,0.0,0.0012575979878432194,0.0,0,18,0.0,0.0,0.022744407004147708,0.0,state_minus_action_mobility,B_state_channel
L13,high,0.925,global,2,62,0.004106776180698152,0.0043317264025710895,0.03125,2,62,0.03125,1.0,0.015555368065431723,2.0089527852089875,state_minus_action_mobility,B_state_channel
L13,high,0.95,per_task,0,10,0.0,0.0006986655488017886,0.0,0,10,0.0,0.0,0.024593955667285082,0.0,state_minus_action_mobility,B_state_channel
L13,high,0.95,global,1,31,0.002053388090349076,0.0021658632012855447,0.03125,1,31,0.03125,1.0,0.015387016078161904,2.0309330828835432,state_minus_action_mobility,B_state_channel
L13,high,0.96,per_task,0,7,0.0,0.000489065884161252,0.0,0,7,0.0,0.0,0.023577470132700316,0.0,state_minus_action_mobility,B_state_channel
L13,high,0.96,global,1,23,0.002053388090349076,0.0016069307622441137,0.041666666666666664,1,23,0.041666666666666664,1.0,0.01678327664206528,2.4826300343661223,state_minus_action_mobility,B_state_channel
L13,high,0.975,per_task,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.025965381821483707,0.0,state_minus_action_mobility,B_state_channel
L13,high,0.975,global,1,9,0.002053388090349076,0.0006287989939216097,0.1,1,9,0.1,1.0,0.021180337466443988,4.721360089678931,state_minus_action_mobility,B_state_channel
L13,high,0.98,per_task,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.025965381821483707,0.0,state_minus_action_mobility,B_state_channel
L13,high,0.98,global,0,5,0.0,0.0003493327744008943,0.0,0,5,0.0,0.0,0.02438791225113606,0.0,state_minus_action_mobility,B_state_channel
L13,high,0.99,per_task,0,2,0.0,0.00013973310976035772,0.0,0,2,0.0,0.0,0.034323072732225554,0.0,state_minus_action_mobility,B_state_channel
L13,high,0.99,global,0,2,0.0,0.00013973310976035772,0.0,0,2,0.0,0.0,0.023263969158572692,0.0,state_minus_action_mobility,B_state_channel
L13,high,0.995,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,state_minus_action_mobility,B_state_channel
L13,high,0.995,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.01764425369575584,0.0,state_minus_action_mobility,B_state_channel
L14,low,0.5,per_task,431,888,0.8850102669404517,0.06204150073359883,0.32676269901440486,111,827,0.11833688699360341,0.25754060324825984,0.23762356402816884,1.375127506191554,state_minus_action_mobility,B_state_channel
L14,low,0.5,global,455,3138,0.9342915811088296,0.21924124921400126,0.12663512385193432,250,3040,0.07598784194528875,0.5494505494505495,0.1302378840941311,0.9723370794354058,state_minus_action_mobility,B_state_channel
L14,low,0.6,per_task,415,610,0.8521560574948666,0.0426185984769091,0.40487804878048783,96,559,0.1465648854961832,0.23132530120481928,0.28949399517682606,1.3985714920725176,state_minus_action_mobility,B_state_channel
L14,low,0.6,global,441,2091,0.9055441478439425,0.146090966254454,0.17417061611374407,202,1987,0.09227957971676565,0.4580498866213152,0.16358209573641216,1.0647290911004936,state_minus_action_mobility,B_state_channel
L14,low,0.7,per_task,391,382,0.8028747433264887,0.026689023964228325,0.5058214747736093,76,343,0.18138424821002386,0.19437340153452684,0.3580156593195672,1.4128473478924273,state_minus_action_mobility,B_state_channel
L14,low,0.7,global,419,1188,0.8603696098562629,0.08300146719765249,0.26073428749222155,123,1100,0.10057236304170074,0.2935560859188544,0.2258058240633841,1.1546836250735188,state_minus_action_mobility,B_state_channel
L14,low,0.75,per_task,374,282,0.7679671457905544,0.019702368476210437,0.5701219512195121,63,247,0.2032258064516129,0.16844919786096257,0.4120579199896491,1.383596634264022,state_minus_action_mobility,B_state_channel
L14,low,0.75,global,408,826,0.837782340862423,0.05770977433102774,0.33063209076175043,83,767,0.0976470588235294,0.2034313725490196,0.26992679602035,1.2248953999247403,state_minus_action_mobility,B_state_channel
L14,low,0.8,per_task,356,201,0.731006160164271,0.01404317753091595,0.6391382405745063,55,180,0.23404255319148937,0.1544943820224719,0.46291826209452946,1.3806719088649653,state_minus_action_mobility,B_state_channel
L14,low,0.8,global,389,546,0.7987679671457906,0.03814713896457766,0.4160427807486631,44,501,0.08073394495412844,0.11311053984575835,0.33279604531713364,1.2501434034536094,state_minus_action_mobility,B_state_channel
L14,low,0.85,per_task,322,140,0.6611909650924025,0.00978131768322504,0.696969696969697,49,122,0.28654970760233917,0.15217391304347827,0.5349671811067669,1.3028270174027707,state_minus_action_mobility,B_state_channel
L14,low,0.85,global,353,342,0.7248459958932238,0.02389436176902117,0.5079136690647482,24,299,0.07430340557275542,0.0679886685552408,0.4026746877294808,1.2613498800450242,state_minus_action_mobility,B_state_channel
L14,low,0.9,per_task,262,85,0.5379876796714579,0.005938657164815203,0.7550432276657061,45,69,0.39473684210526316,0.1717557251908397,0.5893780332177194,1.2810847793962301,state_minus_action_mobility,B_state_channel
L14,low,0.9,global,322,184,0.6611909650924025,0.01285544609795291,0.6363636363636364,20,150,0.11764705882352941,0.062111801242236024,0.4926288541952023,1.2917709365669428,state_minus_action_mobility,B_state_channel
L14,low,0.925,per_task,206,56,0.42299794661190965,0.003912527073290016,0.7862595419847328,44,44,0.5,0.21359223300970873,0.5815317495620401,1.352049208967311,state_minus_action_mobility,B_state_channel
L14,low,0.925,global,294,134,0.6036960985626283,0.009362118353943967,0.6869158878504673,15,108,0.12195121951219512,0.05102040816326531,0.5176730626118721,1.3269299437461475,state_minus_action_mobility,B_state_channel
L14,low,0.95,per_task,178,42,0.3655030800821355,0.002934395304967512,0.8090909090909091,34,30,0.53125,0.19101123595505617,0.6101349620476347,1.3260851441385544,state_minus_action_mobility,B_state_channel
L14,low,0.95,global,252,76,0.5174537987679672,0.005309858170893593,0.7682926829268293,7,51,0.1206896551724138,0.027777777777777776,0.5754241002937133,1.3351764073396826,state_minus_action_mobility,B_state_channel
L14,low,0.96,per_task,152,35,0.31211498973305957,0.00244532942080626,0.8128342245989305,30,25,0.5454545454545454,0.19736842105263158,0.6054800393447031,1.342462462476289,state_minus_action_mobility,B_state_channel
L14,low,0.96,global,228,65,0.4681724845995893,0.004541326067211626,0.7781569965870307,2,42,0.045454545454545456,0.008771929824561403,0.5871218136709067,1.3253757201111303,state_minus_action_mobility,B_state_channel
L14,low,0.975,per_task,122,18,0.25051334702258726,0.0012575979878432194,0.8714285714285714,10,11,0.47619047619047616,0.08196721311475409,0.7069394636070263,1.2326777840103456,state_minus_action_mobility,B_state_channel
L14,low,0.975,global,167,33,0.34291581108829566,0.002305596311045902,0.835,2,23,0.08,0.011976047904191617,0.6176130115335601,1.3519792886595094,state_minus_action_mobility,B_state_channel
L14,low,0.98,per_task,97,9,0.19917864476386038,0.0006287989939216097,0.9150943396226415,7,3,0.7,0.07216494845360824,0.7254128095274086,1.2614808114827838,state_minus_action_mobility,B_state_channel
L14,low,0.98,global,135,24,0.27720739219712526,0.0016767973171242926,0.8490566037735849,1,19,0.05,0.007407407407407408,0.6226265789299832,1.3636690634581226,state_minus_action_mobility,B_state_channel
L14,low,0.99,per_task,54,6,0.11088295687885011,0.00041919932928107315,0.9,3,1,0.75,0.05555555555555555,0.7309018841470951,1.2313554247438137,state_minus_action_mobility,B_state_channel
L14,low,0.99,global,40,15,0.08213552361396304,0.0010479983232026828,0.7272727272727273,1,11,0.08333333333333333,0.025,0.6509448814171708,1.1172570029114959,state_minus_action_mobility,B_state_channel
L14,low,0.995,per_task,24,1,0.049281314168377825,6.986655488017886e-05,0.96,1,0,1.0,0.041666666666666664,0.8519387058456881,1.1268416300525324,state_minus_action_mobility,B_state_channel
L14,low,0.995,global,10,5,0.02053388090349076,0.0003493327744008943,0.6666666666666666,0,4,0.0,0.0,0.6685678260200173,0.9971563702598908,state_minus_action_mobility,B_state_channel
L14,high,0.5,per_task,29,727,0.059548254620123205,0.05079298539789003,0.03835978835978836,23,710,0.03137789904502047,0.7931034482758621,0.052465104363887086,0.7311486143958243,state_minus_action_mobility,B_state_channel
L14,high,0.5,global,27,2096,0.055441478439425054,0.1464402990288549,0.012717852096090438,26,2096,0.012252591894439209,0.9629629629629629,0.023774747279002945,0.5349311160637411,state_minus_action_mobility,B_state_channel
L14,high,0.6,per_task,19,398,0.039014373716632446,0.027806888842311184,0.045563549160671464,17,390,0.04176904176904177,0.8947368421052632,0.04648797740747338,0.9801146812927742,state_minus_action_mobility,B_state_channel
L14,high,0.6,global,15,1430,0.030800821355236138,0.09990917347865577,0.010380622837370242,15,1430,0.010380622837370242,1.0,0.021443798634396362,0.4840850734682556,state_minus_action_mobility,B_state_channel
L14,high,0.7,per_task,7,206,0.014373716632443531,0.014392510305316845,0.03286384976525822,7,202,0.03349282296650718,1.0,0.0406032217189726,0.8093902004308684,state_minus_action_mobility,B_state_channel
L14,high,0.7,global,9,833,0.018480492813141684,0.058198840215188986,0.010688836104513063,9,833,0.010688836104513063,1.0,0.020104693368681897,0.5316587479599966,state_minus_action_mobility,B_state_channel
L14,high,0.75,per_task,4,141,0.008213552361396304,0.009851184238105219,0.027586206896551724,4,140,0.027777777777777776,1.0,0.03353169750262726,0.82269043773851,state_minus_action_mobility,B_state_channel
L14,high,0.75,global,4,570,0.008213552361396304,0.03982393628170195,0.006968641114982578,4,570,0.006968641114982578,1.0,0.019916173253350815,0.3498985988088918,state_minus_action_mobility,B_state_channel
L14,high,0.8,per_task,3,94,0.006160164271047228,0.006567456158736813,0.030927835051546393,3,93,0.03125,1.0,0.0320121850292879,0.9661269614445426,state_minus_action_mobility,B_state_channel
L14,high,0.8,global,3,350,0.006160164271047228,0.0244532942080626,0.0084985835694051,3,350,0.0084985835694051,1.0,0.018631307031768195,0.45614532329450563,state_minus_action_mobility,B_state_channel
L14,high,0.85,per_task,2,53,0.004106776180698152,0.0037029274086494797,0.03636363636363636,2,53,0.03636363636363636,1.0,0.023558555378185537,1.5435427079415878,state_minus_action_mobility,B_state_channel
L14,high,0.85,global,2,208,0.004106776180698152,0.014532243415077202,0.009523809523809525,2,208,0.009523809523809525,1.0,0.01776469801879737,0.5361087204371328,state_minus_action_mobility,B_state_channel
L14,high,0.9,per_task,1,18,0.002053388090349076,0.0012575979878432194,0.05263157894736842,1,18,0.05263157894736842,1.0,0.019392342696774364,2.714039235503141,state_minus_action_mobility,B_state_channel
L14,high,0.9,global,2,93,0.004106776180698152,0.006497589603856634,0.021052631578947368,2,93,0.021052631578947368,1.0,0.017058297433537133,1.2341578437691707,state_minus_action_mobility,B_state_channel
L14,high,0.925,per_task,1,12,0.002053388090349076,0.0008383986585621463,0.07692307692307693,1,12,0.07692307692307693,1.0,0.022144726038960564,3.4736522270693926,state_minus_action_mobility,B_state_channel
L14,high,0.925,global,1,53,0.002053388090349076,0.0037029274086494797,0.018518518518518517,1,53,0.018518518518518517,1.0,0.017369993926722713,1.0661211855709902,state_minus_action_mobility,B_state_channel
L14,high,0.95,per_task,0,8,0.0,0.0005589324390414309,0.0,0,8,0.0,0.0,0.02113859837724248,0.0,state_minus_action_mobility,B_state_channel
L14,high,0.95,global,0,28,0.0,0.001956263536645008,0.0,0,28,0.0,0.0,0.017880731593008882,0.0,state_minus_action_mobility,B_state_channel
L14,high,0.96,per_task,0,7,0.0,0.000489065884161252,0.0,0,7,0.0,0.0,0.0228369695739914,0.0,state_minus_action_mobility,B_state_channel
L14,high,0.96,global,0,17,0.0,0.0011877314329630407,0.0,0,17,0.0,0.0,0.020515549361164565,0.0,state_minus_action_mobility,B_state_channel
L14,high,0.975,per_task,0,4,0.0,0.00027946621952071543,0.0,0,4,0.0,0.0,0.015518268183056388,0.0,state_minus_action_mobility,B_state_channel
L14,high,0.975,global,0,7,0.0,0.000489065884161252,0.0,0,7,0.0,0.0,0.016413735066350157,0.0,state_minus_action_mobility,B_state_channel
L14,high,0.98,per_task,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.00925,0.0,state_minus_action_mobility,B_state_channel
L14,high,0.98,global,0,5,0.0,0.0003493327744008943,0.0,0,5,0.0,0.0,0.01426461454644511,0.0,state_minus_action_mobility,B_state_channel
L14,high,0.99,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,,state_minus_action_mobility,B_state_channel
L14,high,0.99,global,0,1,0.0,6.986655488017886e-05,0.0,0,1,0.0,0.0,0.034323072732225554,0.0,state_minus_action_mobility,B_state_channel
