cohort,quantity,layer,group,chunk,alive,alive_risk,prior,auc_pooled,auc_within_suite,auc_within_task
development_main,kernel_trace,L12,back,4,14800,487,0.0329054054054054,0.4565784382629998,0.5920758013968007,0.5369285437009167
development_main,kernel_trace,L12,back,6,14800,487,0.0329054054054054,0.49537747378892355,0.6190281223456331,0.5435814745140195
development_main,kernel_trace,L12,back,8,13666,487,0.03563588467730133,0.4871445503260819,0.5940498398828441,0.5517403400309119
development_main,kernel_trace,L12,back,10,10516,487,0.04631038417649296,0.4636392244830853,0.5505839509179685,0.4905287686241831
development_main,kernel_trace,L12,back,12,8342,487,0.058379285543035245,0.49704016719885713,0.5143987575639253,0.5167966083426149
development_main,kernel_trace,L12,back,14,4808,487,0.10128951747088186,0.5608341764374073,0.4855719683957403,0.4919327464868412
development_main,kernel_trace,L12,back,16,3554,487,0.13702870005627463,0.5941324786811183,0.40110703626722094,0.5550591082565391
development_main,kernel_trace,L12,back,18,3059,487,0.15920235371036287,0.5264517421864272,0.3002695912899563,0.5450655327394569
development_main,kernel_trace,L12,back,20,2776,487,0.17543227665706052,0.5533167734625829,0.4300920277199614,0.5347288663930125
development_main,kernel_trace,L12,back,24,1312,361,0.27515243902439024,0.5099632694553917,0.4863238981418806,0.32766414026116336
development_main,kernel_trace,L12,back,28,671,324,0.4828614008941878,0.5364322055004092,0.512332216943168,0.5741935483870968
development_main,kernel_trace,L12,back,32,515,222,0.43106796116504853,0.4492512990806506,0.4492512990806506,0.4043942178456812
development_main,kernel_trace,L13,back,4,14800,487,0.0329054054054054,0.4310891966364777,0.5527037696917803,0.5391382244916241
development_main,kernel_trace,L13,back,6,14800,487,0.0329054054054054,0.4328609665600305,0.5186886126529678,0.5186419421302517
development_main,kernel_trace,L13,back,8,13666,487,0.03563588467730133,0.3852085320853769,0.45147839144205365,0.5322472952086553
development_main,kernel_trace,L13,back,10,10516,487,0.04631038417649296,0.37157592059004246,0.3781268428288365,0.5671975185759589
development_main,kernel_trace,L13,back,12,8342,487,0.058379285543035245,0.4591062076104758,0.4334098825730251,0.5789440592102899
development_main,kernel_trace,L13,back,14,4808,487,0.10128951747088186,0.5816125535622553,0.5092923394022673,0.5267984431219026
development_main,kernel_trace,L13,back,16,3554,487,0.13702870005627463,0.6048931829791735,0.3850910677645429,0.5735711626175184
development_main,kernel_trace,L13,back,18,3059,487,0.15920235371036287,0.542245346345576,0.253965014360885,0.5896331781360175
development_main,kernel_trace,L13,back,20,2776,487,0.17543227665706052,0.5645399881407643,0.3531882740416437,0.5414956328508379
development_main,kernel_trace,L13,back,24,1312,361,0.27515243902439024,0.5328011627940846,0.49951616439923346,0.4605173043557666
development_main,kernel_trace,L13,back,28,671,324,0.4828614008941878,0.6196765930195325,0.5476413012436068,0.506090215499933
development_main,kernel_trace,L13,back,32,515,222,0.43106796116504853,0.5876456661439596,0.5876456661439596,0.5084345941794443
development_main,kernel_trace,L14,back,4,14800,487,0.0329054054054054,0.47565444661886763,0.5901186975241592,0.5712084565081071
development_main,kernel_trace,L14,back,6,14800,487,0.0329054054054054,0.4243312214122771,0.5170362449031481,0.5401713995640359
development_main,kernel_trace,L14,back,8,13666,487,0.03563588467730133,0.41132663454225993,0.49757511800327187,0.5713261205564142
development_main,kernel_trace,L14,back,10,10516,487,0.04631038417649296,0.4486584387821519,0.4750610893577387,0.5525875172642608
development_main,kernel_trace,L14,back,12,8342,487,0.058379285543035245,0.4861994282928385,0.4443903967103681,0.5645995760428268
development_main,kernel_trace,L14,back,14,4808,487,0.10128951747088186,0.6791781885609983,0.6328723134138874,0.5228553325337738
development_main,kernel_trace,L14,back,16,3554,487,0.13702870005627463,0.7233817768669462,0.6652193753830575,0.619775667876757
development_main,kernel_trace,L14,back,18,3059,487,0.15920235371036287,0.6033021067186987,0.44930737488960304,0.6218276502408698
development_main,kernel_trace,L14,back,20,2776,487,0.17543227665706052,0.5175107625703862,0.31750958954360947,0.5413721798709916
development_main,kernel_trace,L14,back,24,1312,361,0.27515243902439024,0.43067947138309,0.39579658883984326,0.3657885124646151
development_main,kernel_trace,L14,back,28,671,324,0.4828614008941878,0.4192905681858612,0.3785471350312849,0.3537143622005086
development_main,kernel_trace,L14,back,32,515,222,0.43106796116504853,0.24375057651508164,0.24375057651508164,0.1263954796061113
development_main,kernel_trace,L15,back,4,14800,487,0.0329054054054054,0.4066725572636757,0.5162398179809269,0.52223118038759
development_main,kernel_trace,L15,back,6,14800,487,0.0329054054054054,0.4075139686484236,0.4727622615782589,0.5302517244468333
development_main,kernel_trace,L15,back,8,13666,487,0.03563588467730133,0.4215978597024418,0.5063658638190591,0.5564884080370943
development_main,kernel_trace,L15,back,10,10516,487,0.04631038417649296,0.45907596921699145,0.5030658426852018,0.5754496423693896
development_main,kernel_trace,L15,back,12,8342,487,0.058379285543035245,0.5498168158237667,0.5632711453486962,0.6158157582725542
development_main,kernel_trace,L15,back,14,4808,487,0.10128951747088186,0.6342528989078219,0.539281286872881,0.5836708832115136
development_main,kernel_trace,L15,back,16,3554,487,0.13702870005627463,0.6143058282880153,0.400961307858342,0.5936889137112539
development_main,kernel_trace,L15,back,18,3059,487,0.15920235371036287,0.5433494815434581,0.2663072116133916,0.5472858411604812
development_main,kernel_trace,L15,back,20,2776,487,0.17543227665706052,0.5182288653079679,0.22225611458009362,0.45716181599333355
development_main,kernel_trace,L15,back,24,1312,361,0.27515243902439024,0.4039733652577401,0.31685273283694504,0.444525614099169
development_main,kernel_trace,L15,back,28,671,324,0.4828614008941878,0.5868822713203117,0.5593244541371343,0.5772185785035471
development_main,kernel_trace,L15,back,32,515,222,0.43106796116504853,0.7876502782646128,0.7876502782646128,0.7970348629892751
development_main,centroid_norm2,L2,front,4,14800,487,0.0329054054054054,0.4574586564302839,0.5645451673150877,0.5089730956433456
development_main,centroid_norm2,L2,front,6,14800,487,0.0329054054054054,0.5416983540902994,0.5847449969370592,0.48738988921735493
development_main,centroid_norm2,L2,front,8,13666,487,0.03563588467730133,0.5985501637303949,0.568784210146087,0.48220710973724884
development_main,centroid_norm2,L2,front,10,10516,487,0.04631038417649296,0.5119826015847676,0.5124600878402068,0.4358463924446193
development_main,centroid_norm2,L2,front,12,8342,487,0.058379285543035245,0.46383226786323467,0.4938815758995639,0.45609528257823445
development_main,centroid_norm2,L2,front,14,4808,487,0.10128951747088186,0.5671015008598949,0.5473287231341388,0.49691113575162366
development_main,centroid_norm2,L2,front,16,3554,487,0.13702870005627463,0.6105759864062629,0.49251205798491754,0.5187331285488225
development_main,centroid_norm2,L2,front,18,3059,487,0.15920235371036287,0.5397456736741596,0.297839929939662,0.48024598326022017
development_main,centroid_norm2,L2,front,20,2776,487,0.17543227665706052,0.483467041282161,0.25220798743191625,0.504722076479121
development_main,centroid_norm2,L2,front,24,1312,361,0.27515243902439024,0.526537163097017,0.5129229390510149,0.5975709980823669
development_main,centroid_norm2,L2,front,28,671,324,0.4828614008941878,0.34704877788451277,0.33790274424280187,0.36870566189265164
development_main,centroid_norm2,L2,front,32,515,222,0.43106796116504853,0.32058850659533256,0.32058850659533256,0.25835916284938426
development_main,centroid_norm2,L3,front,4,14800,487,0.0329054054054054,0.45455209297674704,0.5482913277334176,0.46340589447281194
development_main,centroid_norm2,L3,front,6,14800,487,0.0329054054054054,0.3827540936851681,0.4588646741037237,0.516653229418615
development_main,centroid_norm2,L3,front,8,13666,487,0.03563588467730133,0.3872301354295062,0.4520644411631061,0.5623431221020093
development_main,centroid_norm2,L3,front,10,10516,487,0.04631038417649296,0.4022529735635241,0.43321387564802893,0.5051734913543668
development_main,centroid_norm2,L3,front,12,8342,487,0.058379285543035245,0.4075490440831446,0.40402004840029737,0.5018143929867424
development_main,centroid_norm2,L3,front,14,4808,487,0.10128951747088186,0.46739408846628877,0.3978074171433692,0.533660700142563
development_main,centroid_norm2,L3,front,16,3554,487,0.13702870005627463,0.5323483944138738,0.3840135102726037,0.6034627199106395
development_main,centroid_norm2,L3,front,18,3059,487,0.15920235371036287,0.5664580811838756,0.3312447584625318,0.5959846058616143
development_main,centroid_norm2,L3,front,20,2776,487,0.17543227665706052,0.5448951013821123,0.28869510434858886,0.5367118298817938
development_main,centroid_norm2,L3,front,24,1312,361,0.27515243902439024,0.4616382813250959,0.4151714637099465,0.41103552187014886
development_main,centroid_norm2,L3,front,28,671,324,0.4828614008941878,0.4847813711886719,0.4506581509463354,0.4530317226609557
development_main,centroid_norm2,L3,front,32,515,222,0.43106796116504853,0.6203609753097807,0.6203609753097807,0.6147241956277258
development_main,centroid_norm2,L4,front,4,14800,487,0.0329054054054054,0.3654555937789213,0.4257138708529558,0.5227029770969572
development_main,centroid_norm2,L4,front,6,14800,487,0.0329054054054054,0.40683883105650137,0.4451060562721113,0.4928424258711816
development_main,centroid_norm2,L4,front,8,13666,487,0.03563588467730133,0.5284193804062308,0.5366844844686697,0.5046182380216383
development_main,centroid_norm2,L4,front,10,10516,487,0.04631038417649296,0.5369765462499614,0.5431550924748796,0.5538143407174216
development_main,centroid_norm2,L4,front,12,8342,487,0.058379285543035245,0.5340271632789902,0.5399478935722904,0.5824830237487875
development_main,centroid_norm2,L4,front,14,4808,487,0.10128951747088186,0.5685570731164881,0.516244231027736,0.40436966803195223
development_main,centroid_norm2,L4,front,16,3554,487,0.13702870005627463,0.49954774579229516,0.49355464065872573,0.401936144466164
development_main,centroid_norm2,L4,front,18,3059,487,0.15920235371036287,0.4412117863837696,0.3911355860502742,0.3949592270635412
development_main,centroid_norm2,L4,front,20,2776,487,0.17543227665706052,0.43864908772694694,0.39790226241457133,0.4543532607018302
development_main,centroid_norm2,L4,front,24,1312,361,0.27515243902439024,0.6280457078275965,0.6677550981495076,0.3351292119441147
development_main,centroid_norm2,L4,front,28,671,324,0.4828614008941878,0.3468175187675668,0.379624581353688,0.3867487618792665
development_main,centroid_norm2,L4,front,32,515,222,0.43106796116504853,0.5463518125634167,0.5463518125634167,0.6300847573854128
development_main,centroid_norm2,L5,front,4,14800,487,0.0329054054054054,0.4247885819399116,0.5120295986643958,0.538326017498283
development_main,centroid_norm2,L5,front,6,14800,487,0.0329054054054054,0.4369279317161306,0.49467148012640627,0.5325330705604825
development_main,centroid_norm2,L5,front,8,13666,487,0.03563588467730133,0.41376743817905814,0.4541210165667074,0.5107140649149923
development_main,centroid_norm2,L5,front,10,10516,487,0.04631038417649296,0.39328288824830987,0.41284005070929675,0.4940394898266244
development_main,centroid_norm2,L5,front,12,8342,487,0.058379285543035245,0.4008408304000774,0.39788011550772884,0.5077156612654043
development_main,centroid_norm2,L5,front,14,4808,487,0.10128951747088186,0.46849705392745516,0.5325228145116724,0.4694168495847571
development_main,centroid_norm2,L5,front,16,3554,487,0.13702870005627463,0.4914600613673141,0.6584359261331841,0.44004235316019735
development_main,centroid_norm2,L5,front,18,3059,487,0.15920235371036287,0.574518347964655,0.7359304146473605,0.4823182711198428
development_main,centroid_norm2,L5,front,20,2776,487,0.17543227665706052,0.5259382655912619,0.6412753096166575,0.5434708805283788
development_main,centroid_norm2,L5,front,24,1312,361,0.27515243902439024,0.3607224935990982,0.32959453146599804,0.39238425714546615
development_main,centroid_norm2,L5,front,28,671,324,0.4828614008941878,0.3644287899811435,0.305514448165745,0.24031588810065588
development_main,centroid_norm2,L5,front,32,515,222,0.43106796116504853,0.21543215570519325,0.21543215570519325,0.1603807224949941
development_main,centroid_norm2,L12,back,4,14800,487,0.0329054054054054,0.4582550921169724,0.599357997640632,0.5349278867687898
development_main,centroid_norm2,L12,back,6,14800,487,0.0329054054054054,0.5051169719634266,0.6330497230889649,0.5434142554271552
development_main,centroid_norm2,L12,back,8,13666,487,0.03563588467730133,0.5001150638974674,0.6057087184348421,0.5500092735703246
development_main,centroid_norm2,L12,back,10,10516,487,0.04631038417649296,0.4612903892879029,0.5478959299633598,0.4841014482689444
development_main,centroid_norm2,L12,back,12,8342,487,0.058379285543035245,0.4944941489549418,0.5108674551017752,0.5118115187008228
development_main,centroid_norm2,L12,back,14,4808,487,0.10128951747088186,0.5576267376695733,0.4813092766567592,0.48940960829128105
development_main,centroid_norm2,L12,back,16,3554,487,0.13702870005627463,0.5943557603661953,0.40737335784901535,0.5479265568277017
development_main,centroid_norm2,L12,back,18,3059,487,0.15920235371036287,0.5318985696539259,0.310070802502579,0.5439351939069355
development_main,centroid_norm2,L12,back,20,2776,487,0.17543227665706052,0.5608427233900549,0.44279368724929624,0.5349217616740224
development_main,centroid_norm2,L12,back,24,1312,361,0.27515243902439024,0.5272915811028485,0.5099055209693872,0.3263400602684687
development_main,centroid_norm2,L12,back,28,671,324,0.4828614008941878,0.5353559611484684,0.5131500376457149,0.5863472092089412
development_main,centroid_norm2,L12,back,32,515,222,0.43106796116504853,0.46181164099252836,0.46181164099252836,0.42529555366596267
development_main,centroid_norm2,L13,back,4,14800,487,0.0329054054054054,0.4306818330172123,0.5577699298359099,0.5375496431664128
development_main,centroid_norm2,L13,back,6,14800,487,0.0329054054054054,0.44211225962928263,0.5280908749291909,0.5178118188061752
development_main,centroid_norm2,L13,back,8,13666,487,0.03563588467730133,0.3886976870209014,0.4590801585034937,0.5258670788253478
development_main,centroid_norm2,L13,back,10,10516,487,0.04631038417649296,0.3617677114192251,0.3640319065321675,0.5574793793353549
development_main,centroid_norm2,L13,back,12,8342,487,0.058379285543035245,0.4542142816997505,0.42923883142180835,0.5725667373261956
development_main,centroid_norm2,L13,back,14,4808,487,0.10128951747088186,0.5784215095847746,0.5044419219452452,0.5195628069063837
