quantity,frame,representation,direction,quantile,mode,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
expert_load_effective_rank,expert_load,L2,low,0.85,global,83,481,0.1704312114989733,0.03360581289736603,0.14716312056737588,46,479,0.08761904761904762,0.5542168674698795,0.08066823593433352,1.824300715924559
expert_load_effective_rank,expert_load,L2,low,0.9,per_task,66,52,0.13552361396303902,0.0036330608537693005,0.559322033898305,23,46,0.3333333333333333,0.3484848484848485,0.32992070007569896,1.6953226450173355
expert_load_effective_rank,expert_load,L2,low,0.9,global,57,346,0.11704312114989733,0.024173827988541886,0.141439205955335,24,344,0.06521739130434782,0.42105263157894735,0.091960538333336,1.538042387732117
expert_load_effective_rank,expert_load,L2,low,0.925,per_task,59,37,0.12114989733059549,0.002585062530566618,0.6145833333333334,19,32,0.37254901960784315,0.3220338983050847,0.3525146113716244,1.7434265517165572
expert_load_effective_rank,expert_load,L2,low,0.925,global,41,241,0.08418891170431211,0.016837839726123106,0.1453900709219858,18,240,0.06976744186046512,0.43902439024390244,0.0969837883568564,1.49911725851558
expert_load_effective_rank,expert_load,L2,low,0.95,per_task,44,25,0.09034907597535935,0.0017466638720044715,0.6376811594202898,15,20,0.42857142857142855,0.3409090909090909,0.36021861563557134,1.770261534915852
expert_load_effective_rank,expert_load,L2,low,0.95,global,22,110,0.045174537987679675,0.007685321036819674,0.16666666666666666,8,109,0.06837606837606838,0.36363636363636365,0.10677923157442676,1.56085283822723
expert_load_effective_rank,expert_load,L2,low,0.96,per_task,36,22,0.07392197125256673,0.001537064207363935,0.6206896551724138,10,16,0.38461538461538464,0.2777777777777778,0.3620821728689807,1.714223183799248
expert_load_effective_rank,expert_load,L2,low,0.96,global,16,64,0.03285420944558522,0.004471459512331447,0.2,6,63,0.08695652173913043,0.375,0.12978051746476843,1.5410633576360495
expert_load_effective_rank,expert_load,L2,low,0.975,per_task,31,6,0.06365503080082136,0.00041919932928107315,0.8378378378378378,7,2,0.7777777777777778,0.22580645161290322,0.5148381205154423,1.6273811212717053
expert_load_effective_rank,expert_load,L2,low,0.975,global,4,24,0.008213552361396304,0.0016767973171242926,0.14285714285714285,0,23,0.0,0.0,0.1495323065783412,0.9553597220965678
expert_load_effective_rank,expert_load,L2,low,0.98,per_task,26,5,0.053388090349075976,0.0003493327744008943,0.8387096774193549,4,1,0.8,0.15384615384615385,0.6212664110806784,1.3500000361526692
expert_load_effective_rank,expert_load,L2,low,0.98,global,2,20,0.004106776180698152,0.0013973310976035773,0.09090909090909091,0,19,0.0,0.0,0.14397990512669775,0.6314012419239601
expert_load_effective_rank,expert_load,L2,low,0.99,per_task,18,1,0.03696098562628337,6.986655488017886e-05,0.9473684210526315,2,0,1.0,0.1111111111111111,0.7287878873842513,1.2999233898533968
expert_load_effective_rank,expert_load,L2,low,0.99,global,1,7,0.002053388090349076,0.000489065884161252,0.125,0,7,0.0,0.0,0.15260993975903617,0.8190816417159266
expert_load_effective_rank,expert_load,L2,low,0.995,per_task,15,1,0.030800821355236138,6.986655488017886e-05,0.9375,1,0,1.0,0.06666666666666667,0.8056409791293903,1.163669704355285
expert_load_effective_rank,expert_load,L2,low,0.995,global,1,3,0.002053388090349076,0.00020959966464053657,0.25,0,3,0.0,0.0,0.2737198795180723,0.9133425034387895
expert_load_effective_rank,expert_load,L2,high,0.5,per_task,117,430,0.2402464065708419,0.03004261859847691,0.21389396709323583,16,413,0.037296037296037296,0.13675213675213677,0.19168380231303886,1.1158687615342977
expert_load_effective_rank,expert_load,L2,high,0.5,global,177,4038,0.36344969199178645,0.2821211486061622,0.04199288256227758,106,4029,0.025634824667472793,0.5988700564971752,0.040943092836091884,1.0256402155642794
expert_load_effective_rank,expert_load,L2,high,0.6,per_task,94,229,0.19301848049281314,0.01599944106756096,0.29102167182662536,11,216,0.048458149779735685,0.11702127659574468,0.2587705962013073,1.1246319176087098
expert_load_effective_rank,expert_load,L2,high,0.6,global,105,2381,0.21560574948665298,0.16635226716970586,0.042236524537409496,77,2379,0.031351791530944625,0.7333333333333333,0.042737185900804775,0.9882851115991272
expert_load_effective_rank,expert_load,L2,high,0.7,per_task,73,108,0.14989733059548255,0.007545587927059317,0.40331491712707185,7,98,0.06666666666666667,0.0958904109589041,0.35533744579875953,1.1350194635987891
expert_load_effective_rank,expert_load,L2,high,0.7,global,77,1154,0.15811088295687886,0.0806260043317264,0.06255077173030058,66,1154,0.054098360655737705,0.8571428571428571,0.05307639437676455,1.1785045398201288
expert_load_effective_rank,expert_load,L2,high,0.75,per_task,58,61,0.11909650924024641,0.00426185984769091,0.48739495798319327,3,54,0.05263157894736842,0.05172413793103448,0.46016045364633595,1.0591847998259079
expert_load_effective_rank,expert_load,L2,high,0.75,global,63,751,0.1293634496919918,0.052469782715014325,0.0773955773955774,51,751,0.06359102244389027,0.8095238095238095,0.06847331158979963,1.1303028230798595
expert_load_effective_rank,expert_load,L2,high,0.8,per_task,48,35,0.09856262833675565,0.00244532942080626,0.5783132530120482,3,29,0.09375,0.0625,0.5297227711803764,1.0917281349325385
expert_load_effective_rank,expert_load,L2,high,0.8,global,45,405,0.09240246406570841,0.028295954726472436,0.1,35,405,0.07954545454545454,0.7777777777777778,0.08601031491530278,1.1626512482656683
expert_load_effective_rank,expert_load,L2,high,0.85,per_task,37,16,0.07597535934291581,0.0011178648780828617,0.6981132075471698,3,12,0.2,0.08108108108108109,0.6519868187892702,1.0707474252984985
expert_load_effective_rank,expert_load,L2,high,0.85,global,28,171,0.057494866529774126,0.011947180884510585,0.1407035175879397,20,171,0.10471204188481675,0.7142857142857143,0.10844092829610893,1.2975130312766643
expert_load_effective_rank,expert_load,L2,high,0.9,per_task,31,8,0.06365503080082136,0.0005589324390414309,0.7948717948717948,3,5,0.375,0.0967741935483871,0.7629989852172385,1.041773069521818
expert_load_effective_rank,expert_load,L2,high,0.9,global,9,50,0.018480492813141684,0.003493327744008943,0.15254237288135594,6,50,0.10714285714285714,0.6666666666666666,0.12077099428207697,1.2630712679658216
expert_load_effective_rank,expert_load,L2,high,0.925,per_task,27,5,0.055441478439425054,0.0003493327744008943,0.84375,2,3,0.4,0.07407407407407407,0.7934049404363412,1.0634544316499603
expert_load_effective_rank,expert_load,L2,high,0.925,global,5,19,0.01026694045174538,0.0013274645427233983,0.20833333333333334,4,19,0.17391304347826086,0.8,0.10832390761401722,1.9232442580974138
expert_load_effective_rank,expert_load,L2,high,0.95,per_task,20,3,0.04106776180698152,0.00020959966464053657,0.8695652173913043,2,2,0.5,0.1,0.7940586564109064,1.095089399719767
expert_load_effective_rank,expert_load,L2,high,0.95,global,1,3,0.002053388090349076,0.00020959966464053657,0.25,1,3,0.25,1.0,0.07630062676120543,3.276513059092077
expert_load_effective_rank,expert_load,L2,high,0.96,per_task,16,2,0.03285420944558522,0.00013973310976035772,0.8888888888888888,2,2,0.5,0.125,0.767031054110781,1.1588694931255132
expert_load_effective_rank,expert_load,L2,high,0.96,global,1,0,0.002053388090349076,0.0,1.0,1,0,1.0,1.0,0.21074380165289255,4.745098039215686
expert_load_effective_rank,expert_load,L2,high,0.975,per_task,9,1,0.018480492813141684,6.986655488017886e-05,0.9,2,1,0.6666666666666666,0.2222222222222222,0.6841752646033639,1.315452408998966
expert_load_effective_rank,expert_load,L2,high,0.975,global,1,0,0.002053388090349076,0.0,1.0,1,0,1.0,1.0,0.21074380165289255,4.745098039215686
expert_load_effective_rank,expert_load,L2,high,0.98,per_task,8,1,0.01642710472279261,6.986655488017886e-05,0.8888888888888888,2,1,0.6666666666666666,0.25,0.6490836273370709,1.3694520265988568
expert_load_effective_rank,expert_load,L2,high,0.98,global,1,0,0.002053388090349076,0.0,1.0,1,0,1.0,1.0,0.21074380165289255,4.745098039215686
expert_load_effective_rank,expert_load,L2,high,0.99,per_task,7,1,0.014373716632443531,6.986655488017886e-05,0.875,2,1,0.6666666666666666,0.2857142857142857,0.6859991608290801,1.2755117643912255
expert_load_effective_rank,expert_load,L2,high,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
expert_load_effective_rank,expert_load,L2,high,0.995,per_task,4,1,0.008213552361396304,6.986655488017886e-05,0.8,2,1,0.6666666666666666,0.5,0.497598657326528,1.6077213799132781
expert_load_effective_rank,expert_load,L2,high,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
expert_load_effective_rank,expert_load,L3,low,0.5,per_task,395,386,0.811088295687885,0.026968490183749038,0.5057618437900128,98,361,0.21350762527233116,0.2481012658227848,0.31198476499853733,1.6211107096604025
expert_load_effective_rank,expert_load,L3,low,0.5,global,356,4560,0.731006160164271,0.3185914902536156,0.07241659886086249,288,4496,0.06020066889632107,0.8089887640449438,0.057554216882750926,1.2582327200870287
expert_load_effective_rank,expert_load,L3,low,0.6,per_task,384,231,0.7885010266940452,0.016139174177321317,0.624390243902439,88,210,0.2953020134228188,0.22916666666666666,0.39317833987901996,1.5880585998062926
expert_load_effective_rank,expert_load,L3,low,0.6,global,349,2964,0.7166324435318275,0.20708446866485014,0.10534258979776638,216,2848,0.07049608355091384,0.6189111747851003,0.08037337271584213,1.3106652892395374
expert_load_effective_rank,expert_load,L3,low,0.7,per_task,363,122,0.7453798767967146,0.00852371969538182,0.7484536082474227,81,106,0.43315508021390375,0.2231404958677686,0.4762710082388184,1.571486811710619
expert_load_effective_rank,expert_load,L3,low,0.7,global,314,1158,0.6447638603696099,0.08090547055124712,0.21331521739130435,111,1085,0.09280936454849498,0.3535031847133758,0.1424110602682576,1.4978837808628462
expert_load_effective_rank,expert_load,L3,low,0.75,per_task,350,90,0.7186858316221766,0.006287989939216097,0.7954545454545454,75,74,0.5033557046979866,0.21428571428571427,0.5066222830152097,1.5701136174278074
expert_load_effective_rank,expert_load,L3,low,0.75,global,296,582,0.6078028747433265,0.0406623349402641,0.33712984054669703,70,536,0.11551155115511551,0.23648648648648649,0.21446888763871563,1.5719288902855242
expert_load_effective_rank,expert_load,L3,low,0.8,per_task,336,68,0.6899383983572895,0.004750925731852163,0.8316831683168316,69,52,0.5702479338842975,0.20535714285714285,0.5454310535032325,1.5248181469959203
expert_load_effective_rank,expert_load,L3,low,0.8,global,279,274,0.5728952772073922,0.019143436037169007,0.5045207956600362,43,244,0.14982578397212543,0.15412186379928317,0.3313427633702931,1.5226552423485629
expert_load_effective_rank,expert_load,L3,low,0.85,per_task,322,45,0.6611909650924025,0.0031439949696080486,0.8773841961852861,58,32,0.6444444444444445,0.18012422360248448,0.6038428966079253,1.453000774065528
expert_load_effective_rank,expert_load,L3,low,0.85,global,262,105,0.5379876796714579,0.00733598826241878,0.7138964577656676,28,90,0.23728813559322035,0.10687022900763359,0.49745842215841873,1.435087689676953
expert_load_effective_rank,expert_load,L3,low,0.9,per_task,289,25,0.5934291581108829,0.0017466638720044715,0.9203821656050956,50,16,0.7575757575757576,0.17301038062283736,0.658694644411435,1.3972819931267042
expert_load_effective_rank,expert_load,L3,low,0.9,global,235,34,0.48254620123203285,0.0023754628659260813,0.8736059479553904,13,25,0.34210526315789475,0.05531914893617021,0.6937458150362114,1.2592594132042307
expert_load_effective_rank,expert_load,L3,low,0.925,per_task,250,17,0.5133470225872689,0.0011877314329630407,0.9363295880149812,49,11,0.8166666666666667,0.196,0.6602060894085482,1.418238339567272
expert_load_effective_rank,expert_load,L3,low,0.925,global,214,15,0.4394250513347023,0.0010479983232026828,0.9344978165938864,12,8,0.6,0.056074766355140186,0.7719441899794607,1.2105769156948392
expert_load_effective_rank,expert_load,L3,low,0.95,per_task,192,14,0.3942505133470226,0.000978131768322504,0.9320388349514563,41,11,0.7884615384615384,0.21354166666666666,0.6430995688439729,1.4492916495448391
expert_load_effective_rank,expert_load,L3,low,0.95,global,194,9,0.39835728952772076,0.0006287989939216097,0.9556650246305419,9,2,0.8181818181818182,0.04639175257731959,0.820711400966197,1.1644349323105154
expert_load_effective_rank,expert_load,L3,low,0.96,per_task,168,7,0.34496919917864477,0.000489065884161252,0.96,37,4,0.9024390243902439,0.22023809523809523,0.666957291342052,1.4393725242410758
expert_load_effective_rank,expert_load,L3,low,0.96,global,183,7,0.3757700205338809,0.000489065884161252,0.9631578947368421,8,1,0.8888888888888888,0.04371584699453552,0.8423798697747406,1.143377150019502
expert_load_effective_rank,expert_load,L3,low,0.975,per_task,138,3,0.28336755646817247,0.00020959966464053657,0.9787234042553191,23,2,0.92,0.16666666666666666,0.7379610620171563,1.3262534497146212
expert_load_effective_rank,expert_load,L3,low,0.975,global,162,4,0.3326488706365503,0.00027946621952071543,0.9759036144578314,6,1,0.8571428571428571,0.037037037037037035,0.8704499889144794,1.1211484024198346
expert_load_effective_rank,expert_load,L3,low,0.98,per_task,113,3,0.23203285420944558,0.00020959966464053657,0.9741379310344828,17,1,0.9444444444444444,0.1504424778761062,0.7703171265866536,1.2645933699422962
expert_load_effective_rank,expert_load,L3,low,0.98,global,154,1,0.3162217659137577,6.986655488017886e-05,0.9935483870967742,4,1,0.8,0.025974025974025976,0.887153256858448,1.1199286926084095
expert_load_effective_rank,expert_load,L3,low,0.99,per_task,64,1,0.13141683778234087,6.986655488017886e-05,0.9846153846153847,9,0,1.0,0.140625,0.7686950925150676,1.280891987216745
expert_load_effective_rank,expert_load,L3,low,0.99,global,111,0,0.22792607802874743,0.0,1.0,0,0,0.0,0.0,0.9355959046427857,1.0688375131160968
expert_load_effective_rank,expert_load,L3,low,0.995,per_task,27,0,0.055441478439425054,0.0,1.0,3,0,1.0,0.1111111111111111,0.8072532178793792,1.2387686761125074
expert_load_effective_rank,expert_load,L3,low,0.995,global,36,0,0.07392197125256673,0.0,1.0,0,0,0.0,0.0,0.9791324338975131,1.0213123019726984
expert_load_effective_rank,expert_load,L3,high,0.5,per_task,11,415,0.022587268993839837,0.028994620275274226,0.025821596244131457,6,410,0.014423076923076924,0.5454545454545454,0.0481371975257079,0.5364166916933897
expert_load_effective_rank,expert_load,L3,high,0.5,global,108,4554,0.22176591375770022,0.3181722909243345,0.023166023166023165,107,4550,0.02297616491303414,0.9907407407407407,0.025436650854029956,0.9107340152193404
expert_load_effective_rank,expert_load,L3,high,0.6,per_task,7,210,0.014373716632443531,0.01467197652483756,0.03225806451612903,2,207,0.009569377990430622,0.2857142857142857,0.056946989743877054,0.5664577646897907
expert_load_effective_rank,expert_load,L3,high,0.6,global,96,3047,0.1971252566735113,0.21288339271990497,0.030544066178810055,96,3045,0.030563514804202482,1.0,0.02587814089729463,1.1803037281554958
expert_load_effective_rank,expert_load,L3,high,0.7,per_task,3,86,0.006160164271047228,0.006008523719695381,0.033707865168539325,0,84,0.0,0.0,0.06342791880117167,0.531435774744617
expert_load_effective_rank,expert_load,L3,high,0.7,global,64,2001,0.13141683778234087,0.1398029763152379,0.03099273607748184,64,2001,0.03099273607748184,1.0,0.025933880032468003,1.1950674576530926
expert_load_effective_rank,expert_load,L3,high,0.75,per_task,3,60,0.006160164271047228,0.004191993292810731,0.047619047619047616,0,58,0.0,0.0,0.07867584079620892,0.6052562913486168
expert_load_effective_rank,expert_load,L3,high,0.75,global,57,1473,0.11704312114989733,0.10291343533850346,0.03725490196078431,56,1473,0.03662524525833878,0.9824561403508771,0.02647762014979796,1.4070336287783247
expert_load_effective_rank,expert_load,L3,high,0.8,per_task,2,34,0.004106776180698152,0.0023754628659260813,0.05555555555555555,0,32,0.0,0.0,0.09112627660793317,0.6096546201989675
expert_load_effective_rank,expert_load,L3,high,0.8,global,39,1041,0.08008213552361396,0.07273108363026619,0.03611111111111111,38,1041,0.03521779425393883,0.9743589743589743,0.027706463741606794,1.3033460873205214
expert_load_effective_rank,expert_load,L3,high,0.85,per_task,0,15,0.0,0.0010479983232026828,0.0,0,14,0.0,0.0,0.06708395887802782,0.0
expert_load_effective_rank,expert_load,L3,high,0.85,global,14,658,0.028747433264887063,0.04597219311115769,0.020833333333333332,13,658,0.019374068554396422,0.9285714285714286,0.032781044435143354,0.6355298829648844
expert_load_effective_rank,expert_load,L3,high,0.9,per_task,0,6,0.0,0.00041919932928107315,0.0,0,4,0.0,0.0,0.1356141028069907,0.0
expert_load_effective_rank,expert_load,L3,high,0.9,global,3,323,0.006160164271047228,0.02256689722629777,0.009202453987730062,2,323,0.006153846153846154,0.6666666666666666,0.04707088006414044,0.19550205934519335
expert_load_effective_rank,expert_load,L3,high,0.925,per_task,0,2,0.0,0.00013973310976035772,0.0,0,1,0.0,0.0,0.1732162260050706,0.0
expert_load_effective_rank,expert_load,L3,high,0.925,global,2,197,0.004106776180698152,0.013763711311395236,0.010050251256281407,2,197,0.010050251256281407,1.0,0.049506924435409015,0.20300698075869827
expert_load_effective_rank,expert_load,L3,high,0.95,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
expert_load_effective_rank,expert_load,L3,high,0.95,global,0,67,0.0,0.0046810591769719835,0.0,0,67,0.0,0.0,0.05139866828683856,0.0
expert_load_effective_rank,expert_load,L3,high,0.96,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
expert_load_effective_rank,expert_load,L3,high,0.96,global,0,29,0.0,0.002026130091525187,0.0,0,29,0.0,0.0,0.05038987884211536,0.0
expert_load_effective_rank,expert_load,L3,high,0.975,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
expert_load_effective_rank,expert_load,L3,high,0.975,global,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.05395527722682561,0.0
expert_load_effective_rank,expert_load,L3,high,0.98,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
expert_load_effective_rank,expert_load,L3,high,0.98,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
expert_load_effective_rank,expert_load,L3,high,0.99,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
expert_load_effective_rank,expert_load,L3,high,0.99,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
expert_load_effective_rank,expert_load,L3,high,0.995,per_task,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
expert_load_effective_rank,expert_load,L3,high,0.995,global,0,0,0.0,0.0,0.0,0,0,0.0,0.0,,
expert_load_effective_rank,expert_load,L4,low,0.5,per_task,215,581,0.4414784394250513,0.04059246838538392,0.2701005025125628,83,537,0.1338709677419355,0.386046511627907,0.20508285067305732,1.317031149245904
expert_load_effective_rank,expert_load,L4,low,0.5,global,236,4999,0.48459958932238195,0.3492629078460141,0.04508118433619866,175,4933,0.03425998433829287,0.7415254237288136,0.0530486776892344,0.8498078802319959
expert_load_effective_rank,expert_load,L4,low,0.6,per_task,194,413,0.39835728952772076,0.02885488716551387,0.31960461285008235,73,372,0.16404494382022472,0.37628865979381443,0.23541653361867104,1.3576132820296285
expert_load_effective_rank,expert_load,L4,low,0.6,global,203,4507,0.41683778234086244,0.31488856284496614,0.043099787685774944,164,4482,0.03529918209212225,0.8078817733990148,0.04553910543092025,0.9464346582555166
expert_load_effective_rank,expert_load,L4,low,0.7,per_task,174,259,0.35728952772073924,0.018095437713966326,0.4018475750577367,60,227,0.20905923344947736,0.3448275862068966,0.2890046259506517,1.3904537816164688
expert_load_effective_rank,expert_load,L4,low,0.7,global,141,3268,0.28952772073921973,0.2283239013484245,0.04136110296274567,111,3252,0.03300624442462088,0.7872340425531915,0.04004167036459693,1.0329514874413261
expert_load_effective_rank,expert_load,L4,low,0.75,per_task,168,199,0.34496919917864477,0.013903444421155592,0.45776566757493187,52,170,0.23423423423423423,0.30952380952380953,0.3357057316188477,1.3635920523831513
expert_load_effective_rank,expert_load,L4,low,0.75,global,106,1388,0.21765913757700206,0.09697477817368826,0.07095046854082998,44,1386,0.03076923076923077,0.41509433962264153,0.07183848032527985,0.9876387726963458
expert_load_effective_rank,expert_load,L4,low,0.8,per_task,158,151,0.324435318275154,0.010549849786907008,0.511326860841424,41,123,0.25,0.25949367088607594,0.38685553668705935,1.321751435226462
expert_load_effective_rank,expert_load,L4,low,0.8,global,64,634,0.13141683778234087,0.044295395794033396,0.09169054441260745,20,634,0.03058103975535168,0.3125,0.0906029116704608,1.012004390610564
expert_load_effective_rank,expert_load,L4,low,0.85,per_task,146,104,0.2997946611909651,0.007266121707538601,0.584,37,77,0.32456140350877194,0.2534246575342466,0.43889746740738206,1.3306069033611776
expert_load_effective_rank,expert_load,L4,low,0.85,global,46,297,0.0944558521560575,0.020750366799413122,0.13411078717201166,11,297,0.03571428571428571,0.2391304347826087,0.1274463583021403,1.0522920306131607
expert_load_effective_rank,expert_load,L4,low,0.9,per_task,120,75,0.2464065708418891,0.005239991616013414,0.6153846153846154,28,55,0.3373493975903614,0.23333333333333334,0.4708339694612582,1.3070098066389648
expert_load_effective_rank,expert_load,L4,low,0.9,global,32,74,0.06570841889117043,0.005170125061133236,0.3018867924528302,6,74,0.075,0.1875,0.2639670453027783,1.1436533378875258
expert_load_effective_rank,expert_load,L4,low,0.925,per_task,103,58,0.21149897330595482,0.004052260183050374,0.639751552795031,26,44,0.37142857142857144,0.2524271844660194,0.47652864859206323,1.3425248506783825
expert_load_effective_rank,expert_load,L4,low,0.925,global,24,38,0.049281314168377825,0.0026549290854467967,0.3870967741935484,5,38,0.11627906976744186,0.20833333333333334,0.3259816576112698,1.187480231342212
expert_load_effective_rank,expert_load,L4,low,0.95,per_task,89,34,0.18275154004106775,0.0023754628659260813,0.7235772357723578,21,23,0.4772727272727273,0.23595505617977527,0.5488164676531455,1.318432077788274
expert_load_effective_rank,expert_load,L4,low,0.95,global,18,20,0.03696098562628337,0.0013973310976035773,0.47368421052631576,5,20,0.2,0.2777777777777778,0.36258840920283264,1.3063964498140808
expert_load_effective_rank,expert_load,L4,low,0.96,per_task,83,26,0.1704312114989733,0.0018165304268846503,0.7614678899082569,19,16,0.5428571428571428,0.2289156626506024,0.5924862606634169,1.2852076756271587
expert_load_effective_rank,expert_load,L4,low,0.96,global,14,13,0.028747433264887063,0.0009082652134423251,0.5185185185185185,4,13,0.23529411764705882,0.2857142857142857,0.39051737845172874,1.3277732237532465
expert_load_effective_rank,expert_load,L4,low,0.975,per_task,54,15,0.11088295687885011,0.0010479983232026828,0.782608695652174,15,5,0.75,0.2777777777777778,0.594696258254054,1.315980527521402
expert_load_effective_rank,expert_load,L4,low,0.975,global,6,10,0.012320328542094456,0.0006986655488017886,0.375,3,10,0.23076923076923078,0.5,0.21363098276379833,1.755363361383867
expert_load_effective_rank,expert_load,L4,low,0.98,per_task,42,9,0.08624229979466119,0.0006287989939216097,0.8235294117647058,14,4,0.7777777777777778,0.3333333333333333,0.5258649877906685,1.5660472381411499
expert_load_effective_rank,expert_load,L4,low,0.98,global,3,9,0.006160164271047228,0.0006287989939216097,0.25,2,9,0.18181818181818182,0.6666666666666666,0.11292464368506443,2.2138657412745535
expert_load_effective_rank,expert_load,L4,low,0.99,per_task,22,3,0.045174537987679675,0.00020959966464053657,0.88,4,2,0.6666666666666666,0.18181818181818182,0.66162336696538,1.3300618508022657
expert_load_effective_rank,expert_load,L4,low,0.99,global,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.034323072732225554,0.0
expert_load_effective_rank,expert_load,L4,low,0.995,per_task,11,1,0.022587268993839837,6.986655488017886e-05,0.9166666666666666,2,1,0.6666666666666666,0.18181818181818182,0.6802661290089219,1.347511845110025
expert_load_effective_rank,expert_load,L4,low,0.995,global,0,3,0.0,0.00020959966464053657,0.0,0,3,0.0,0.0,0.034323072732225554,0.0
expert_load_effective_rank,expert_load,L4,high,0.5,per_task,59,326,0.12114989733059549,0.02277649689093831,0.15324675324675324,7,318,0.021538461538461538,0.11864406779661017,0.14185745160238983,1.0802869466193874
expert_load_effective_rank,expert_load,L4,high,0.5,global,119,4754,0.24435318275154005,0.3321456019003703,0.02442027498460907,103,4748,0.021232735518449803,0.865546218487395,0.02782623795702059,0.8775988698985379
expert_load_effective_rank,expert_load,L4,high,0.6,per_task,41,175,0.08418891170431211,0.0122266471040313,0.18981481481481483,2,168,0.011764705882352941,0.04878048780487805,0.17007436637314882,1.1160695104302478
expert_load_effective_rank,expert_load,L4,high,0.6,global,106,4095,0.21765913757700206,0.28610354223433243,0.025232087598190907,102,4087,0.024349486751014563,0.9622641509433962,0.02639357625012528,0.9559935099007714
expert_load_effective_rank,expert_load,L4,high,0.7,per_task,29,97,0.059548254620123205,0.0067770558233773495,0.23015873015873015,1,90,0.01098901098901099,0.034482758620689655,0.2017272025274184,1.1409404744382323
expert_load_effective_rank,expert_load,L4,high,0.7,global,96,3497,0.1971252566735113,0.24432334241598547,0.026718619537990537,94,3496,0.02618384401114206,0.9791666666666666,0.027295229485787026,0.9788750650330037
expert_load_effective_rank,expert_load,L4,high,0.75,per_task,23,65,0.04722792607802875,0.004541326067211626,0.26136363636363635,1,60,0.01639344262295082,0.043478260869565216,0.225209396509892,1.160536107347352
expert_load_effective_rank,expert_load,L4,high,0.75,global,71,2156,0.1457905544147844,0.1506322923216656,0.03188145487202514,67,2156,0.03013945119208277,0.9436619718309859,0.03384536490335814,0.9419740328715399
expert_load_effective_rank,expert_load,L4,high,0.8,per_task,22,50,0.045174537987679675,0.003493327744008943,0.3055555555555556,1,45,0.021739130434782608,0.045454545454545456,0.2520179650972855,1.2124356112374892
expert_load_effective_rank,expert_load,L4,high,0.8,global,45,1299,0.09240246406570841,0.09075665478935234,0.033482142857142856,41,1299,0.030597014925373135,0.9111111111111111,0.05000169042488074,0.6696202182893042
expert_load_effective_rank,expert_load,L4,high,0.85,per_task,17,29,0.03490759753593429,0.002026130091525187,0.3695652173913043,0,24,0.0,0.0,0.31504096508373214,1.1730703570346181
expert_load_effective_rank,expert_load,L4,high,0.85,global,19,720,0.039014373716632446,0.05030391951372878,0.02571041948579161,13,720,0.017735334242837655,0.6842105263157895,0.05921790607324234,0.43416630527246697
expert_load_effective_rank,expert_load,L4,high,0.9,per_task,14,14,0.028747433264887063,0.000978131768322504,0.5,0,9,0.0,0.0,0.43804054077876,1.1414468604003796
expert_load_effective_rank,expert_load,L4,high,0.9,global,5,372,0.01026694045174538,0.025990358415426535,0.013262599469496022,3,371,0.008021390374331552,0.6,0.06483261096564762,0.2045667955054807
expert_load_effective_rank,expert_load,L4,high,0.925,per_task,11,11,0.022587268993839837,0.0007685321036819675,0.5,0,6,0.0,0.0,0.43083761880437793,1.1605300423569216
expert_load_effective_rank,expert_load,L4,high,0.925,global,3,211,0.006160164271047228,0.014741843079717739,0.014018691588785047,2,210,0.009433962264150943,0.6666666666666666,0.07216107428375688,0.19426944135642651
expert_load_effective_rank,expert_load,L4,high,0.95,per_task,8,7,0.01642710472279261,0.000489065884161252,0.5333333333333333,0,3,0.0,0.0,0.4132372059389995,1.2906227359693792
expert_load_effective_rank,expert_load,L4,high,0.95,global,1,93,0.002053388090349076,0.006497589603856634,0.010638297872340425,1,92,0.010752688172043012,1.0,0.08286974886356444,0.1283737192187606
expert_load_effective_rank,expert_load,L4,high,0.96,per_task,8,5,0.01642710472279261,0.0003493327744008943,0.6153846153846154,0,1,0.0,0.0,0.4766507086521242,1.2910598981900263
expert_load_effective_rank,expert_load,L4,high,0.96,global,1,56,0.002053388090349076,0.003912527073290016,0.017543859649122806,1,55,0.017857142857142856,1.0,0.0865746501798347,0.20264430306885822
expert_load_effective_rank,expert_load,L4,high,0.975,per_task,4,3,0.008213552361396304,0.00020959966464053657,0.5714285714285714,0,0,0.0,0.0,0.5001275522026589,1.142565669321534
expert_load_effective_rank,expert_load,L4,high,0.975,global,0,5,0.0,0.0003493327744008943,0.0,0,5,0.0,0.0,0.07965841721199911,0.0
expert_load_effective_rank,expert_load,L4,high,0.98,per_task,3,3,0.006160164271047228,0.00020959966464053657,0.5,0,0,0.0,0.0,0.5742520353524642,0.8706978281637439
