suite,chunk,prior,n_risk,freeze,freeze_observed,freeze_expected,circling,circling_observed,circling_expected,window,layer_group
libero_goal,19,0.5930232558139535,102,3.431372549019608,40.0,11.657142857142857,2.173202614379085,19.0,8.742857142857144,6,back
libero_goal,20,0.7906976744186046,102,1.2904411764705883,39.0,30.22222222222222,0.5294117647058824,8.0,15.11111111111111,6,back
libero_goal,21,0.864406779661017,102,0.27450980392156865,7.0,25.5,1.411764705882353,9.0,6.375,6,back
libero_goal,22,0.9107142857142857,102,0.14705882352941174,6.0,40.800000000000004,,9.0,0.0,6,back
libero_goal,23,0.9532710280373832,102,0.24509803921568626,5.0,20.400000000000002,,6.0,0.0,6,back
libero_goal,24,0.9532710280373832,102,,5.0,0.0,,5.0,0.0,6,back
libero_long,6,0.07928571428571428,222,1.493418030003396,58.0,38.83708301008534,0.38826364358279253,11.0,28.33126454615981,6,back
libero_long,7,0.07928571428571428,222,1.2705912018889116,43.0,33.842513576415826,0.16757016757016757,10.0,59.67649340574088,6,back
libero_long,8,0.07928571428571428,222,0.9454945550978955,39.0,41.24825446082234,0.32865884752677205,24.0,73.02404965089217,6,back
libero_long,9,0.07928571428571428,222,0.5939431494987051,29.0,48.82622187742436,0.3292561918516117,26.0,78.96586501163692,6,back
libero_long,10,0.07928571428571428,222,0.26543114543114543,12.0,45.20946470131885,0.28445881039540977,17.0,59.76260667183863,6,back
libero_long,11,0.07928571428571428,222,0.10368404118404118,5.0,48.223429014740105,0.3463410779200253,17.0,49.08456167571761,6,back
libero_long,12,0.07928571428571428,222,0.15165725426919455,7.0,46.1567106283941,0.45582217731750446,21.0,46.070597362296354,6,back
libero_long,13,0.07928571428571428,222,0.738984438984439,35.0,47.3622963537626,0.4156639861337848,16.0,38.49262994569433,6,back
libero_long,14,0.07931404072883172,222,1.1571945777553254,64.0,55.30616996507567,0.1698747528015821,6.0,35.32013969732247,6,back
libero_long,15,0.07991360691144708,222,2.4915805858214233,124.0,49.767605633802816,0.11017716280874175,4.0,36.305164319248824,6,back
libero_long,16,0.08164766458256711,222,2.771574205784732,103.0,37.16299559471366,0.14897679136089734,8.0,53.69963956748097,6,back
libero_long,17,0.08434650455927052,222,2.932328880604743,47.0,16.028215767634855,0.09880187354590085,8.0,80.9701244813278,6,back
libero_long,18,0.08702469619756958,222,1.8789834610730134,12.0,6.3864319450407905,0.061711711711711706,5.0,81.02189781021897,6,back
libero_long,19,0.08883553421368548,222,1.742978272390037,26.0,14.91699604743083,0.06051183927290123,6.0,99.15415019762845,6,back
libero_long,20,0.09002433090024331,222,1.798900595510765,42.0,23.3475935828877,0.14137214137214138,16.0,113.17647058823529,6,back
libero_long,21,0.09749670619235837,222,2.2164065473924626,85.0,38.35036496350365,0.18362294616670344,17.0,92.58102189781022,6,back
libero_long,22,0.11929070392262224,222,2.154349431398612,89.0,41.3117754728493,0.22999635149167857,20.0,86.95790115924345,6,back
libero_long,23,0.1487935656836461,222,2.3555908850026497,84.0,35.659842519685036,0.08645925522499831,6.0,69.39685039370079,6,back
libero_long,24,0.19072164948453607,222,2.173368490441661,63.0,28.987261146496817,0.2191346275853318,11.0,50.197452229299365,6,back
libero_long,25,0.2727272727272727,222,1.142857142857143,21.0,18.375,0.456140350877193,13.0,28.5,6,back
libero_long,26,0.3288888888888889,222,1.5604133545310017,13.0,8.331125827814569,0.5972313777191826,12.0,20.09271523178808,6,back
libero_long,27,0.36938435940099834,222,0.7587587587587588,4.0,5.271767810026385,0.34144144144144145,5.0,14.643799472295514,6,back
libero_long,28,0.39015817223198596,222,0.0,0.0,0.6397694524495677,0.5683865683865683,4.0,7.037463976945245,6,back
libero_long,29,0.4036363636363636,222,0.4221364221364221,2.0,4.737804878048781,0.8208208208208208,5.0,6.091463414634147,6,back
libero_long,30,0.4111111111111111,222,0.17905405405405403,1.0,5.584905660377359,0.613899613899614,3.0,4.886792452830188,6,back
libero_long,31,0.4228571428571429,222,0.41995841995842,4.0,9.524752475247524,1.364864864864865,2.0,1.4653465346534653,6,back
libero_long,32,0.43106796116504853,222,0.24441107774441106,5.0,20.457337883959045,1.3198198198198199,3.0,2.273037542662116,6,back
libero_long,33,0.43529411764705883,222,0.3538083538083538,12.0,33.91666666666667,0.8648648648648649,2.0,2.3125,6,back
libero_long,34,0.4378698224852071,222,0.35414725069897485,8.0,22.589473684210525,1.7117117117117118,4.0,2.336842105263158,6,back
libero_long,35,0.444,222,1.9827327327327327,19.0,9.582733812949641,3.7567567567567566,3.0,0.7985611510791367,6,back
libero_long,36,0.45962732919254656,222,2.622661122661123,29.0,11.057471264367816,2.939189189189189,5.0,1.7011494252873562,6,back
libero_long,37,0.48577680525164113,222,11.996996996996996,34.0,2.8340425531914892,4.2342342342342345,8.0,1.8893617021276596,6,back
libero_long,38,0.5362318840579711,222,17.72972972972973,41.0,2.3125,2.3063063063063063,8.0,3.46875,6,back
libero_long,39,0.6873065015479877,222,10.00900900900901,44.0,4.396039603960396,2.274774774774775,5.0,2.198019801980198,6,back
libero_long,40,0.8043478260869565,222,,43.0,0.0,0.3648648648648649,3.0,8.222222222222221,6,back
libero_long,41,0.888,222,5.54954954954955,44.0,7.928571428571428,0.2522522522522523,2.0,7.928571428571428,6,back
libero_long,42,0.925,222,3.810810810810811,47.0,12.333333333333332,0.16216216216216217,2.0,12.333333333333332,6,back
libero_long,43,0.9446808510638298,222,2.7522522522522523,47.0,17.076923076923077,0.0,0.0,17.076923076923077,6,back
libero_long,44,0.961038961038961,222,1.864864864864865,46.0,24.666666666666664,,2.0,0.0,6,back
libero_long,45,0.9652173913043478,222,1.6576576576576576,46.0,27.75,,4.0,0.0,6,back
libero_long,46,0.9736842105263158,222,1.1621621621621623,43.0,37.0,,2.0,0.0,6,back
libero_long,47,0.9779735682819384,222,0.5518018018018017,49.0,88.80000000000001,,2.0,0.0,6,back
libero_object,6,0.00925,37,,0.0,0.0,0.7939815278584738,10.0,12.59475145092102,6,back
libero_object,7,0.00925,37,,0.0,0.0,0.8505143576609961,30.0,35.27277315165279,6,back
libero_object,8,0.00925,37,0.0,0.0,0.00933636134241736,0.9261637018503753,34.0,36.71057279838506,6,back
libero_object,9,0.00925,37,0.0,0.0,1.0736815543779965,0.9649379108838569,34.0,35.23542770628312,6,back
libero_object,10,0.00925,37,0.0,0.0,0.8962906888720666,1.3966827463159983,32.0,22.911430734292203,6,back
libero_object,11,0.00931520644511581,37,0.0,0.0,0.02820838627700127,5.094675513837191,16.0,3.140533672172808,6,back
libero_object,12,0.010853622763273688,37,,0.0,0.0,5.114726971869829,11.0,2.150652431791222,6,back
libero_object,13,0.01764425369575584,37,0.0,0.0,0.19757281553398057,5.287634002717803,17.0,3.21504854368932,6,back
libero_object,14,0.02888368462138954,37,0.0,0.0,3.3906752411575565,3.3799513799513794,19.0,5.621382636655949,6,back
libero_object,15,0.07370517928286853,37,0.0,0.0,3.978494623655914,1.581349561482012,19.0,12.015053763440859,6,back
libero_object,16,0.16591928251121077,37,0.0,0.0,0.7956989247311829,2.848648648648649,17.0,5.967741935483871,6,back
libero_object,17,0.33636363636363636,37,0.0,0.0,1.0136986301369864,1.5032175032175035,16.0,10.643835616438356,6,back
libero_object,18,0.4567901234567901,37,0.0,0.0,0.8409090909090909,1.2741312741312742,15.0,11.772727272727273,6,back
libero_object,19,0.5967741935483871,37,,0.0,0.0,2.027027027027027,15.0,7.4,6,back
libero_object,20,0.6727272727272727,37,,0.0,0.0,3.648648648648649,15.0,4.111111111111111,6,back
libero_object,21,0.8043478260869565,37,,0.0,0.0,1.8243243243243246,15.0,8.222222222222221,6,back
libero_object,22,0.8604651162790697,37,0.0,0.0,6.166666666666666,1.2162162162162165,15.0,12.333333333333332,6,back
libero_spatial,6,0.0315,126,,0.0,0.0,1.0576802473941438,101.0,95.49199793495096,6,back
libero_spatial,7,0.03162650602409638,126,,0.0,0.0,0.8518812930577636,105.0,123.25660964230171,6,back
libero_spatial,8,0.034323072732225554,126,,0.0,0.0,0.7421481732388668,89.0,119.92214386459803,6,back
libero_spatial,9,0.0423244877393349,126,,0.0,0.0,0.7518620679824093,74.0,98.42230796211855,6,back
libero_spatial,10,0.06146341463414634,126,,0.0,0.0,0.9706635342308968,67.0,69.02494802494802,6,back
libero_spatial,11,0.08433734939759036,126,,0.0,0.0,2.2463054187192117,54.0,24.039473684210527,6,back
libero_spatial,12,0.16578947368421051,126,,0.0,0.0,6.091060985797827,46.0,7.55205047318612,6,back
libero_spatial,13,0.3987341772151899,126,,0.0,0.0,5.73015873015873,38.0,6.63157894736842,6,back
libero_spatial,14,0.8811188811188811,126,,0.0,0.0,1.7989417989417986,40.0,22.23529411764706,6,back
