corpus,sites,r,d,t,variant,stat,metric,name,value
B,,32,4,20,shuffle,dzf_w12,raw,rho_base,0.11654600439882697
B,,32,4,20,shuffle,dzf_w12,raw,rho_min,-0.13563049853372433
B,,32,4,20,shuffle,dzf_w12,raw,rho_max,0.3420087976539589
B,,32,4,20,shuffle,dzf_w12,resid,auc_succ,0.2300796812749004
B,,32,4,20,shuffle,dzf_w12,resid,det,0.7699203187250996
B,,32,4,20,shuffle,dzf_w12,resid,npairs,2008.0
B,,32,4,20,shuffle,nll_w8,raw,auc_succ,0.5353585657370518
B,,32,4,20,shuffle,nll_w8,raw,det,0.5353585657370518
B,,32,4,20,shuffle,nll_w8,raw,npairs,2008.0
B,,32,4,20,shuffle,nll_w8,raw,rho_base,0.6348057184750734
B,,32,4,20,shuffle,nll_w8,raw,rho_min,0.2987536656891496
B,,32,4,20,shuffle,nll_w8,raw,rho_max,0.8200146627565983
B,,32,4,20,shuffle,nll_w8,resid,auc_succ,0.4457171314741036
B,,32,4,20,shuffle,nll_w8,resid,det,0.5542828685258965
B,,32,4,20,shuffle,nll_w8,resid,npairs,2008.0
B,,32,4,20,shuffle,zfnorm_w8,raw,auc_succ,0.2455179282868526
B,,32,4,20,shuffle,zfnorm_w8,raw,det,0.7544820717131474
B,,32,4,20,shuffle,zfnorm_w8,raw,npairs,2008.0
B,,32,4,20,shuffle,zfnorm_w8,raw,rho_base,-0.16071755865102638
B,,32,4,20,shuffle,zfnorm_w8,raw,rho_min,-0.749266862170088
B,,32,4,20,shuffle,zfnorm_w8,raw,rho_max,0.25806451612903225
B,,32,4,20,shuffle,zfnorm_w8,resid,auc_succ,0.2684262948207171
B,,32,4,20,shuffle,zfnorm_w8,resid,det,0.7315737051792829
B,,32,4,20,shuffle,zfnorm_w8,resid,npairs,2008.0
B,,32,4,20,shuffle,pcaz_w8,raw,auc_succ,0.6195219123505976
B,,32,4,20,shuffle,pcaz_w8,raw,det,0.6195219123505976
B,,32,4,20,shuffle,pcaz_w8,raw,npairs,2008.0
B,,32,4,20,shuffle,pcaz_w8,raw,rho_base,0.766633064516129
B,,32,4,20,shuffle,pcaz_w8,raw,rho_min,0.4600439882697947
B,,32,4,20,shuffle,pcaz_w8,raw,rho_max,0.9398826979472141
B,,32,4,20,shuffle,pcaz_w8,resid,auc_succ,0.5632470119521913
B,,32,4,20,shuffle,pcaz_w8,resid,det,0.5632470119521913
B,,32,4,20,shuffle,pcaz_w8,resid,npairs,2008.0
B,,32,4,20,shuffle,innov_cum,raw,auc_succ,0.5657370517928287
B,,32,4,20,shuffle,innov_cum,raw,det,0.5657370517928287
B,,32,4,20,shuffle,innov_cum,raw,npairs,2008.0
B,,32,4,20,shuffle,innov_cum,raw,rho_base,0.4414406158357771
B,,32,4,20,shuffle,innov_cum,raw,rho_min,0.16862170087976538
B,,32,4,20,shuffle,innov_cum,raw,rho_max,0.7408357771260997
B,,32,4,20,shuffle,innov_cum,resid,auc_succ,0.5054780876494024
B,,32,4,20,shuffle,innov_cum,resid,det,0.5054780876494024
B,,32,4,20,shuffle,innov_cum,resid,npairs,2008.0
B,,32,4,20,shuffle,nis_cum,raw,auc_succ,0.5403386454183267
B,,32,4,20,shuffle,nis_cum,raw,det,0.5403386454183267
B,,32,4,20,shuffle,nis_cum,raw,npairs,2008.0
B,,32,4,20,shuffle,nis_cum,raw,rho_base,0.42407441348973607
B,,32,4,20,shuffle,nis_cum,raw,rho_min,0.1125366568914956
B,,32,4,20,shuffle,nis_cum,raw,rho_max,0.718108504398827
B,,32,4,20,shuffle,nis_cum,resid,auc_succ,0.47808764940239046
B,,32,4,20,shuffle,nis_cum,resid,det,0.5219123505976095
B,,32,4,20,shuffle,nis_cum,resid,npairs,2008.0
B,,32,8,20,shuffle,innov_w1,raw,auc_succ,0.5502988047808764
B,,32,8,20,shuffle,innov_w1,raw,det,0.5502988047808764
B,,32,8,20,shuffle,innov_w1,raw,npairs,2008.0
B,,32,8,20,shuffle,innov_w1,raw,rho_base,0.21407624633431085
B,,32,8,20,shuffle,innov_w1,raw,rho_min,-0.0967741935483871
B,,32,8,20,shuffle,innov_w1,raw,rho_max,0.4567448680351906
B,,32,8,20,shuffle,innov_w1,raw,p_perm,0.16417910447761194
B,,32,8,20,shuffle,innov_w1,resid,auc_succ,0.5204183266932271
B,,32,8,20,shuffle,innov_w1,resid,det,0.5204183266932271
B,,32,8,20,shuffle,innov_w1,resid,npairs,2008.0
B,,32,8,20,shuffle,innov_w1,resid,p_perm,0.5621890547263682
B,,32,8,20,shuffle,nis_w1,raw,auc_succ,0.5373505976095617
B,,32,8,20,shuffle,nis_w1,raw,det,0.5373505976095617
B,,32,8,20,shuffle,nis_w1,raw,npairs,2008.0
B,,32,8,20,shuffle,nis_w1,raw,rho_base,0.2125183284457478
B,,32,8,20,shuffle,nis_w1,raw,rho_min,-0.12903225806451613
B,,32,8,20,shuffle,nis_w1,raw,rho_max,0.46480938416422285
B,,32,8,20,shuffle,nis_w1,raw,p_perm,0.29850746268656714
B,,32,8,20,shuffle,nis_w1,resid,auc_succ,0.500996015936255
B,,32,8,20,shuffle,nis_w1,resid,det,0.500996015936255
B,,32,8,20,shuffle,nis_w1,resid,npairs,2008.0
B,,32,8,20,shuffle,nis_w1,resid,p_perm,0.9900497512437811
B,,32,8,20,shuffle,innov_w3,raw,auc_succ,0.5737051792828686
B,,32,8,20,shuffle,innov_w3,raw,det,0.5737051792828686
B,,32,8,20,shuffle,innov_w3,raw,npairs,2008.0
B,,32,8,20,shuffle,innov_w3,raw,rho_base,0.4298936950146628
B,,32,8,20,shuffle,innov_w3,raw,rho_min,0.10080645161290322
B,,32,8,20,shuffle,innov_w3,raw,rho_max,0.657258064516129
B,,32,8,20,shuffle,innov_w3,raw,p_perm,0.03980099502487562
B,,32,8,20,shuffle,innov_w3,resid,auc_succ,0.5144422310756972
B,,32,8,20,shuffle,innov_w3,resid,det,0.5144422310756972
B,,32,8,20,shuffle,innov_w3,resid,npairs,2008.0
B,,32,8,20,shuffle,innov_w3,resid,p_perm,0.681592039800995
B,,32,8,20,shuffle,nis_w3,raw,auc_succ,0.545816733067729
B,,32,8,20,shuffle,nis_w3,raw,det,0.545816733067729
B,,32,8,20,shuffle,nis_w3,raw,npairs,2008.0
B,,32,8,20,shuffle,nis_w3,raw,rho_base,0.421783357771261
B,,32,8,20,shuffle,nis_w3,raw,rho_min,0.09604105571847507
B,,32,8,20,shuffle,nis_w3,raw,rho_max,0.657258064516129
B,,32,8,20,shuffle,nis_w3,raw,p_perm,0.1691542288557214
B,,32,8,20,shuffle,nis_w3,resid,auc_succ,0.48854581673306774
B,,32,8,20,shuffle,nis_w3,resid,det,0.5114541832669323
B,,32,8,20,shuffle,nis_w3,resid,npairs,2008.0
B,,32,8,20,shuffle,nis_w3,resid,p_perm,0.7213930348258707
B,,32,8,20,shuffle,innov_w8,raw,auc_succ,0.5717131474103586
B,,32,8,20,shuffle,innov_w8,raw,det,0.5717131474103586
B,,32,8,20,shuffle,innov_w8,raw,npairs,2008.0
B,,32,8,20,shuffle,innov_w8,raw,rho_base,0.6476814516129032
B,,32,8,20,shuffle,innov_w8,raw,rho_min,0.3321114369501466
B,,32,8,20,shuffle,innov_w8,raw,rho_max,0.8390762463343109
B,,32,8,20,shuffle,innov_w8,raw,p_perm,0.03980099502487562
B,,32,8,20,shuffle,innov_w8,resid,auc_succ,0.4805776892430279
B,,32,8,20,shuffle,innov_w8,resid,det,0.5194223107569721
B,,32,8,20,shuffle,innov_w8,resid,npairs,2008.0
B,,32,8,20,shuffle,innov_w8,resid,p_perm,0.5422885572139303
B,,32,8,20,shuffle,nis_w8,raw,auc_succ,0.5313745019920318
B,,32,8,20,shuffle,nis_w8,raw,det,0.5313745019920318
B,,32,8,20,shuffle,nis_w8,raw,npairs,2008.0
B,,32,8,20,shuffle,nis_w8,raw,rho_base,0.6278867302052786
B,,32,8,20,shuffle,nis_w8,raw,rho_min,0.2558651026392962
B,,32,8,20,shuffle,nis_w8,raw,rho_max,0.8163489736070382
B,,32,8,20,shuffle,nis_w8,raw,p_perm,0.36318407960199006
B,,32,8,20,shuffle,nis_w8,resid,auc_succ,0.4342629482071713
B,,32,8,20,shuffle,nis_w8,resid,det,0.5657370517928286
B,,32,8,20,shuffle,nis_w8,resid,npairs,2008.0
B,,32,8,20,shuffle,nis_w8,resid,p_perm,0.05970149253731343
B,,32,8,20,shuffle,innov_w12,raw,auc_succ,0.5956175298804781
B,,32,8,20,shuffle,innov_w12,raw,det,0.5956175298804781
B,,32,8,20,shuffle,innov_w12,raw,npairs,2008.0
B,,32,8,20,shuffle,innov_w12,raw,rho_base,0.5553748167155426
B,,32,8,20,shuffle,innov_w12,raw,rho_min,0.2752932551319648
B,,32,8,20,shuffle,innov_w12,raw,rho_max,0.7408357771260997
B,,32,8,20,shuffle,innov_w12,raw,p_perm,0.009950248756218905
B,,32,8,20,shuffle,innov_w12,resid,auc_succ,0.5438247011952191
B,,32,8,20,shuffle,innov_w12,resid,det,0.5438247011952191
B,,32,8,20,shuffle,innov_w12,resid,npairs,2008.0
B,,32,8,20,shuffle,innov_w12,resid,p_perm,0.208955223880597
B,,32,8,20,shuffle,nis_w12,raw,auc_succ,0.5632470119521913
B,,32,8,20,shuffle,nis_w12,raw,det,0.5632470119521913
B,,32,8,20,shuffle,nis_w12,raw,npairs,2008.0
B,,32,8,20,shuffle,nis_w12,raw,rho_base,0.556153775659824
B,,32,8,20,shuffle,nis_w12,raw,rho_min,0.23240469208211142
B,,32,8,20,shuffle,nis_w12,raw,rho_max,0.7437683284457478
B,,32,8,20,shuffle,nis_w12,raw,p_perm,0.0845771144278607
B,,32,8,20,shuffle,nis_w12,resid,auc_succ,0.5054780876494024
B,,32,8,20,shuffle,nis_w12,resid,det,0.5054780876494024
B,,32,8,20,shuffle,nis_w12,resid,npairs,2008.0
B,,32,8,20,shuffle,nis_w12,resid,p_perm,0.8009950248756219
B,,32,8,20,shuffle,dzf_w3,raw,auc_succ,0.3281872509960159
B,,32,8,20,shuffle,dzf_w3,raw,det,0.671812749003984
B,,32,8,20,shuffle,dzf_w3,raw,npairs,2008.0
B,,32,8,20,shuffle,dzf_w3,raw,rho_base,0.23714717741935482
B,,32,8,20,shuffle,dzf_w3,raw,rho_min,-0.12316715542521994
B,,32,8,20,shuffle,dzf_w3,raw,rho_max,0.5718475073313783
B,,32,8,20,shuffle,dzf_w3,raw,p_perm,0.004975124378109453
B,,32,8,20,shuffle,dzf_w3,resid,auc_succ,0.2898406374501992
B,,32,8,20,shuffle,dzf_w3,resid,det,0.7101593625498008
B,,32,8,20,shuffle,dzf_w3,resid,npairs,2008.0
B,,32,8,20,shuffle,dzf_w3,resid,p_perm,0.004975124378109453
B,,32,8,20,shuffle,dzf_w8,raw,auc_succ,0.2290836653386454
B,,32,8,20,shuffle,dzf_w8,raw,det,0.7709163346613546
B,,32,8,20,shuffle,dzf_w8,raw,npairs,2008.0
B,,32,8,20,shuffle,dzf_w8,raw,rho_base,0.30228189149560114
B,,32,8,20,shuffle,dzf_w8,raw,rho_min,0.0032991202346041057
B,,32,8,20,shuffle,dzf_w8,raw,rho_max,0.6616568914956011
B,,32,8,20,shuffle,dzf_w8,raw,p_perm,0.004975124378109453
B,,32,8,20,shuffle,dzf_w8,resid,auc_succ,0.17928286852589642
B,,32,8,20,shuffle,dzf_w8,resid,det,0.8207171314741035
B,,32,8,20,shuffle,dzf_w8,resid,npairs,2008.0
B,,32,8,20,shuffle,dzf_w8,resid,p_perm,0.004975124378109453
B,,32,8,20,shuffle,dzf_w12,raw,auc_succ,0.2201195219123506
B,,32,8,20,shuffle,dzf_w12,raw,det,0.7798804780876494
B,,32,8,20,shuffle,dzf_w12,raw,npairs,2008.0
B,,32,8,20,shuffle,dzf_w12,raw,rho_base,0.26205095307917886
B,,32,8,20,shuffle,dzf_w12,raw,rho_min,-0.024560117302052785
B,,32,8,20,shuffle,dzf_w12,raw,rho_max,0.5227272727272727
B,,32,8,20,shuffle,dzf_w12,raw,p_perm,0.004975124378109453
B,,32,8,20,shuffle,dzf_w12,resid,auc_succ,0.18177290836653387
B,,32,8,20,shuffle,dzf_w12,resid,det,0.8182270916334662
B,,32,8,20,shuffle,dzf_w12,resid,npairs,2008.0
B,,32,8,20,shuffle,dzf_w12,resid,p_perm,0.004975124378109453
B,,32,8,20,shuffle,nll_w8,raw,auc_succ,0.5313745019920318
B,,32,8,20,shuffle,nll_w8,raw,det,0.5313745019920318
B,,32,8,20,shuffle,nll_w8,raw,npairs,2008.0
B,,32,8,20,shuffle,nll_w8,raw,rho_base,0.6278867302052786
B,,32,8,20,shuffle,nll_w8,raw,rho_min,0.2558651026392962
B,,32,8,20,shuffle,nll_w8,raw,rho_max,0.8163489736070382
B,,32,8,20,shuffle,nll_w8,raw,p_perm,0.36318407960199006
B,,32,8,20,shuffle,nll_w8,resid,auc_succ,0.4342629482071713
B,,32,8,20,shuffle,nll_w8,resid,det,0.5657370517928286
B,,32,8,20,shuffle,nll_w8,resid,npairs,2008.0
B,,32,8,20,shuffle,nll_w8,resid,p_perm,0.05970149253731343
B,,32,8,20,shuffle,zfnorm_w8,raw,auc_succ,0.2146414342629482
B,,32,8,20,shuffle,zfnorm_w8,raw,det,0.7853585657370518
B,,32,8,20,shuffle,zfnorm_w8,raw,npairs,2008.0
B,,32,8,20,shuffle,zfnorm_w8,raw,rho_base,-0.1496517595307918
B,,32,8,20,shuffle,zfnorm_w8,raw,rho_min,-0.719208211143695
B,,32,8,20,shuffle,zfnorm_w8,raw,rho_max,0.2529325513196481
B,,32,8,20,shuffle,zfnorm_w8,raw,p_perm,0.004975124378109453
B,,32,8,20,shuffle,zfnorm_w8,resid,auc_succ,0.2400398406374502
B,,32,8,20,shuffle,zfnorm_w8,resid,det,0.7599601593625498
B,,32,8,20,shuffle,zfnorm_w8,resid,npairs,2008.0
B,,32,8,20,shuffle,zfnorm_w8,resid,p_perm,0.004975124378109453
B,,32,8,20,shuffle,pcaz_w8,raw,auc_succ,0.6195219123505976
B,,32,8,20,shuffle,pcaz_w8,raw,det,0.6195219123505976
B,,32,8,20,shuffle,pcaz_w8,raw,npairs,2008.0
B,,32,8,20,shuffle,pcaz_w8,raw,rho_base,0.766633064516129
B,,32,8,20,shuffle,pcaz_w8,raw,rho_min,0.4600439882697947
B,,32,8,20,shuffle,pcaz_w8,raw,rho_max,0.9398826979472141
B,,32,8,20,shuffle,pcaz_w8,raw,p_perm,0.004975124378109453
B,,32,8,20,shuffle,pcaz_w8,resid,auc_succ,0.5632470119521913
B,,32,8,20,shuffle,pcaz_w8,resid,det,0.5632470119521913
B,,32,8,20,shuffle,pcaz_w8,resid,npairs,2008.0
B,,32,8,20,shuffle,pcaz_w8,resid,p_perm,0.0945273631840796
B,,32,8,20,shuffle,innov_cum,raw,auc_succ,0.5662350597609562
B,,32,8,20,shuffle,innov_cum,raw,det,0.5662350597609562
B,,32,8,20,shuffle,innov_cum,raw,npairs,2008.0
B,,32,8,20,shuffle,innov_cum,raw,rho_base,0.4385309750733138
B,,32,8,20,shuffle,innov_cum,raw,rho_min,0.14442815249266863
B,,32,8,20,shuffle,innov_cum,raw,rho_max,0.7338709677419355
B,,32,8,20,shuffle,innov_cum,raw,p_perm,0.05472636815920398
B,,32,8,20,shuffle,innov_cum,resid,auc_succ,0.5124501992031872
B,,32,8,20,shuffle,innov_cum,resid,det,0.5124501992031872
B,,32,8,20,shuffle,innov_cum,resid,npairs,2008.0
B,,32,8,20,shuffle,innov_cum,resid,p_perm,0.7114427860696517
B,,32,8,20,shuffle,nis_cum,raw,auc_succ,0.5363545816733067
B,,32,8,20,shuffle,nis_cum,raw,det,0.5363545816733067
B,,32,8,20,shuffle,nis_cum,raw,npairs,2008.0
B,,32,8,20,shuffle,nis_cum,raw,rho_base,0.42634255865102644
B,,32,8,20,shuffle,nis_cum,raw,rho_min,0.11913489736070382
B,,32,8,20,shuffle,nis_cum,raw,rho_max,0.716275659824047
B,,32,8,20,shuffle,nis_cum,raw,p_perm,0.30845771144278605
B,,32,8,20,shuffle,nis_cum,resid,auc_succ,0.4721115537848606
B,,32,8,20,shuffle,nis_cum,resid,det,0.5278884462151394
B,,32,8,20,shuffle,nis_cum,resid,npairs,2008.0
B,,32,8,20,shuffle,nis_cum,resid,p_perm,0.42786069651741293
B,,32,16,20,shuffle,innov_w1,raw,auc_succ,0.5517928286852589
B,,32,16,20,shuffle,innov_w1,raw,det,0.5517928286852589
B,,32,16,20,shuffle,innov_w1,raw,npairs,2008.0
B,,32,16,20,shuffle,innov_w1,raw,rho_base,0.21063966275659823
B,,32,16,20,shuffle,innov_w1,raw,rho_min,-0.11143695014662756
B,,32,16,20,shuffle,innov_w1,raw,rho_max,0.4604105571847507
B,,32,16,20,shuffle,innov_w1,resid,auc_succ,0.523406374501992
B,,32,16,20,shuffle,innov_w1,resid,det,0.523406374501992
B,,32,16,20,shuffle,innov_w1,resid,npairs,2008.0
B,,32,16,20,shuffle,nis_w1,raw,auc_succ,0.5378486055776892
B,,32,16,20,shuffle,nis_w1,raw,det,0.5378486055776892
B,,32,16,20,shuffle,nis_w1,raw,npairs,2008.0
B,,32,16,20,shuffle,nis_w1,raw,rho_base,0.21155608504398826
B,,32,16,20,shuffle,nis_w1,raw,rho_min,-0.14589442815249268
B,,32,16,20,shuffle,nis_w1,raw,rho_max,0.4659090909090909
B,,32,16,20,shuffle,nis_w1,resid,auc_succ,0.5084661354581673
B,,32,16,20,shuffle,nis_w1,resid,det,0.5084661354581673
B,,32,16,20,shuffle,nis_w1,resid,npairs,2008.0
B,,32,16,20,shuffle,innov_w3,raw,auc_succ,0.579183266932271
B,,32,16,20,shuffle,innov_w3,raw,det,0.579183266932271
B,,32,16,20,shuffle,innov_w3,raw,npairs,2008.0
B,,32,16,20,shuffle,innov_w3,raw,rho_base,0.4306726539589443
B,,32,16,20,shuffle,innov_w3,raw,rho_min,0.10410557184750734
B,,32,16,20,shuffle,innov_w3,raw,rho_max,0.6671554252199413
B,,32,16,20,shuffle,innov_w3,resid,auc_succ,0.5273904382470119
B,,32,16,20,shuffle,innov_w3,resid,det,0.5273904382470119
B,,32,16,20,shuffle,innov_w3,resid,npairs,2008.0
B,,32,16,20,shuffle,nis_w3,raw,auc_succ,0.548804780876494
B,,32,16,20,shuffle,nis_w3,raw,det,0.548804780876494
B,,32,16,20,shuffle,nis_w3,raw,npairs,2008.0
B,,32,16,20,shuffle,nis_w3,raw,rho_base,0.42299761730205276
B,,32,16,20,shuffle,nis_w3,raw,rho_min,0.1000733137829912
B,,32,16,20,shuffle,nis_w3,raw,rho_max,0.6653225806451613
B,,32,16,20,shuffle,nis_w3,resid,auc_succ,0.4905378486055777
B,,32,16,20,shuffle,nis_w3,resid,det,0.5094621513944223
B,,32,16,20,shuffle,nis_w3,resid,npairs,2008.0
B,,32,16,20,shuffle,innov_w8,raw,auc_succ,0.5727091633466136
B,,32,16,20,shuffle,innov_w8,raw,det,0.5727091633466136
B,,32,16,20,shuffle,innov_w8,raw,npairs,2008.0
B,,32,16,20,shuffle,innov_w8,raw,rho_base,0.6480480205278593
B,,32,16,20,shuffle,innov_w8,raw,rho_min,0.35740469208211145
B,,32,16,20,shuffle,innov_w8,raw,rho_max,0.8346774193548387
B,,32,16,20,shuffle,innov_w8,raw,p_perm,0.03980099502487562
B,,32,16,20,shuffle,innov_w8,resid,auc_succ,0.48804780876494025
B,,32,16,20,shuffle,innov_w8,resid,det,0.5119521912350598
B,,32,16,20,shuffle,innov_w8,resid,npairs,2008.0
B,,32,16,20,shuffle,innov_w8,resid,p_perm,0.746268656716418
B,,32,16,20,shuffle,nis_w8,raw,auc_succ,0.5318725099601593
B,,32,16,20,shuffle,nis_w8,raw,det,0.5318725099601593
B,,32,16,20,shuffle,nis_w8,raw,npairs,2008.0
B,,32,16,20,shuffle,nis_w8,raw,rho_base,0.6273368768328447
B,,32,16,20,shuffle,nis_w8,raw,rho_min,0.2540322580645161
B,,32,16,20,shuffle,nis_w8,raw,rho_max,0.8137829912023461
B,,32,16,20,shuffle,nis_w8,raw,p_perm,0.35323383084577115
B,,32,16,20,shuffle,nis_w8,resid,auc_succ,0.43675298804780877
B,,32,16,20,shuffle,nis_w8,resid,det,0.5632470119521913
B,,32,16,20,shuffle,nis_w8,resid,npairs,2008.0
B,,32,16,20,shuffle,nis_w8,resid,p_perm,0.07462686567164178
B,,32,16,20,shuffle,innov_w12,raw,auc_succ,0.5966135458167331
B,,32,16,20,shuffle,innov_w12,raw,det,0.5966135458167331
B,,32,16,20,shuffle,innov_w12,raw,npairs,2008.0
B,,32,16,20,shuffle,innov_w12,raw,rho_base,0.5634393328445748
B,,32,16,20,shuffle,innov_w12,raw,rho_min,0.2866568914956012
B,,32,16,20,shuffle,innov_w12,raw,rho_max,0.7463343108504399
B,,32,16,20,shuffle,innov_w12,resid,auc_succ,0.5413346613545816
B,,32,16,20,shuffle,innov_w12,resid,det,0.5413346613545816
B,,32,16,20,shuffle,innov_w12,resid,npairs,2008.0
B,,32,16,20,shuffle,nis_w12,raw,auc_succ,0.5647410358565738
B,,32,16,20,shuffle,nis_w12,raw,det,0.5647410358565738
B,,32,16,20,shuffle,nis_w12,raw,npairs,2008.0
B,,32,16,20,shuffle,nis_w12,raw,rho_base,0.5578262463343109
B,,32,16,20,shuffle,nis_w12,raw,rho_min,0.2371700879765396
B,,32,16,20,shuffle,nis_w12,raw,rho_max,0.7525659824046921
B,,32,16,20,shuffle,nis_w12,raw,p_perm,0.0845771144278607
B,,32,16,20,shuffle,nis_w12,resid,auc_succ,0.5069721115537849
B,,32,16,20,shuffle,nis_w12,resid,det,0.5069721115537849
B,,32,16,20,shuffle,nis_w12,resid,npairs,2008.0
B,,32,16,20,shuffle,nis_w12,resid,p_perm,0.7810945273631841
B,,32,16,20,shuffle,dzf_w3,raw,auc_succ,0.4357569721115538
B,,32,16,20,shuffle,dzf_w3,raw,det,0.5642430278884463
B,,32,16,20,shuffle,dzf_w3,raw,npairs,2008.0
B,,32,16,20,shuffle,dzf_w3,raw,rho_base,0.3603601539589443
B,,32,16,20,shuffle,dzf_w3,raw,rho_min,-0.03555718475073314
B,,32,16,20,shuffle,dzf_w3,raw,rho_max,0.6818181818181818
B,,32,16,20,shuffle,dzf_w3,resid,auc_succ,0.37300796812749004
B,,32,16,20,shuffle,dzf_w3,resid,det,0.62699203187251
B,,32,16,20,shuffle,dzf_w3,resid,npairs,2008.0
B,,32,16,20,shuffle,dzf_w8,raw,auc_succ,0.34412350597609564
B,,32,16,20,shuffle,dzf_w8,raw,det,0.6558764940239044
B,,32,16,20,shuffle,dzf_w8,raw,npairs,2008.0
B,,32,16,20,shuffle,dzf_w8,raw,rho_base,0.48604747067448684
B,,32,16,20,shuffle,dzf_w8,raw,rho_min,0.23460410557184752
B,,32,16,20,shuffle,dzf_w8,raw,rho_max,0.7650293255131965
B,,32,16,20,shuffle,dzf_w8,raw,p_perm,0.004975124378109453
B,,32,16,20,shuffle,dzf_w8,resid,auc_succ,0.25249003984063745
B,,32,16,20,shuffle,dzf_w8,resid,det,0.7475099601593626
B,,32,16,20,shuffle,dzf_w8,resid,npairs,2008.0
B,,32,16,20,shuffle,dzf_w8,resid,p_perm,0.004975124378109453
B,,32,16,20,shuffle,dzf_w12,raw,auc_succ,0.3466135458167331
B,,32,16,20,shuffle,dzf_w12,raw,det,0.6533864541832669
B,,32,16,20,shuffle,dzf_w12,raw,npairs,2008.0
B,,32,16,20,shuffle,dzf_w12,raw,rho_base,0.4154142228739003
B,,32,16,20,shuffle,dzf_w12,raw,rho_min,0.07551319648093842
B,,32,16,20,shuffle,dzf_w12,raw,rho_max,0.6627565982404692
B,,32,16,20,shuffle,dzf_w12,resid,auc_succ,0.28087649402390436
B,,32,16,20,shuffle,dzf_w12,resid,det,0.7191235059760956
B,,32,16,20,shuffle,dzf_w12,resid,npairs,2008.0
B,,32,16,20,shuffle,nll_w8,raw,auc_succ,0.5318725099601593
B,,32,16,20,shuffle,nll_w8,raw,det,0.5318725099601593
B,,32,16,20,shuffle,nll_w8,raw,npairs,2008.0
B,,32,16,20,shuffle,nll_w8,raw,rho_base,0.6273368768328447
B,,32,16,20,shuffle,nll_w8,raw,rho_min,0.2540322580645161
B,,32,16,20,shuffle,nll_w8,raw,rho_max,0.8137829912023461
B,,32,16,20,shuffle,nll_w8,resid,auc_succ,0.43675298804780877
B,,32,16,20,shuffle,nll_w8,resid,det,0.5632470119521913
B,,32,16,20,shuffle,nll_w8,resid,npairs,2008.0
B,,32,16,20,shuffle,zfnorm_w8,raw,auc_succ,0.20966135458167331
B,,32,16,20,shuffle,zfnorm_w8,raw,det,0.7903386454183267
B,,32,16,20,shuffle,zfnorm_w8,raw,npairs,2008.0
B,,32,16,20,shuffle,zfnorm_w8,raw,rho_base,-0.13986895161290322
B,,32,16,20,shuffle,zfnorm_w8,raw,rho_min,-0.6924486803519062
B,,32,16,20,shuffle,zfnorm_w8,raw,rho_max,0.2873900293255132
B,,32,16,20,shuffle,zfnorm_w8,resid,auc_succ,0.2355577689243028
B,,32,16,20,shuffle,zfnorm_w8,resid,det,0.7644422310756972
B,,32,16,20,shuffle,zfnorm_w8,resid,npairs,2008.0
B,,32,16,20,shuffle,pcaz_w8,raw,auc_succ,0.6195219123505976
B,,32,16,20,shuffle,pcaz_w8,raw,det,0.6195219123505976
B,,32,16,20,shuffle,pcaz_w8,raw,npairs,2008.0
B,,32,16,20,shuffle,pcaz_w8,raw,rho_base,0.766633064516129
B,,32,16,20,shuffle,pcaz_w8,raw,rho_min,0.4600439882697947
B,,32,16,20,shuffle,pcaz_w8,raw,rho_max,0.9398826979472141
B,,32,16,20,shuffle,pcaz_w8,resid,auc_succ,0.5632470119521913
B,,32,16,20,shuffle,pcaz_w8,resid,det,0.5632470119521913
B,,32,16,20,shuffle,pcaz_w8,resid,npairs,2008.0
B,,32,16,20,shuffle,innov_cum,raw,auc_succ,0.5687250996015937
B,,32,16,20,shuffle,innov_cum,raw,det,0.5687250996015937
B,,32,16,20,shuffle,innov_cum,raw,npairs,2008.0
B,,32,16,20,shuffle,innov_cum,raw,rho_base,0.44020344574780057
B,,32,16,20,shuffle,innov_cum,raw,rho_min,0.12939882697947214
B,,32,16,20,shuffle,innov_cum,raw,rho_max,0.7309384164222874
B,,32,16,20,shuffle,innov_cum,resid,auc_succ,0.5164342629482072
B,,32,16,20,shuffle,innov_cum,resid,det,0.5164342629482072
B,,32,16,20,shuffle,innov_cum,resid,npairs,2008.0
B,,32,16,20,shuffle,nis_cum,raw,auc_succ,0.5378486055776892
B,,32,16,20,shuffle,nis_cum,raw,det,0.5378486055776892
B,,32,16,20,shuffle,nis_cum,raw,npairs,2008.0
B,,32,16,20,shuffle,nis_cum,raw,rho_base,0.4276942815249267
B,,32,16,20,shuffle,nis_cum,raw,rho_min,0.11693548387096774
B,,32,16,20,shuffle,nis_cum,raw,rho_max,0.7239736070381232
B,,32,16,20,shuffle,nis_cum,resid,auc_succ,0.476593625498008
B,,32,16,20,shuffle,nis_cum,resid,det,0.523406374501992
B,,32,16,20,shuffle,nis_cum,resid,npairs,2008.0
B,,64,8,20,shuffle,innov_w1,raw,auc_succ,0.4905378486055777
B,,64,8,20,shuffle,innov_w1,raw,det,0.5094621513944223
B,,64,8,20,shuffle,innov_w1,raw,npairs,2008.0
B,,64,8,20,shuffle,innov_w1,raw,rho_base,0.1491477272727273
B,,64,8,20,shuffle,innov_w1,raw,rho_min,-0.13049853372434017
B,,64,8,20,shuffle,innov_w1,raw,rho_max,0.5102639296187683
B,,64,8,20,shuffle,innov_w1,resid,auc_succ,0.46912350597609564
