corpus,variant,r,d,t,stat,metric,auc_succ,det,npairs,p_perm,rho_base,rho_max,rho_min
B,shuffle,16,4,30,innov_w1,raw,0.5308764940239044,0.5308764940239044,2008.0,,0.1099706744868035,0.3038856304985337,-0.1968475073313783
B,shuffle,16,4,30,innov_w1,resid,0.524402390438247,0.524402390438247,2008.0,,,,
B,shuffle,16,4,30,innov_w12,raw,0.6648406374501992,0.6648406374501992,2008.0,,0.5824780058651027,0.8361436950146628,0.2573313782991202
B,shuffle,16,4,30,innov_w12,resid,0.6140438247011952,0.6140438247011952,2008.0,,,,
B,shuffle,16,4,30,innov_w3,raw,0.6284860557768924,0.6284860557768924,2008.0,,0.3248487903225806,0.6074046920821115,0.0450879765395894
B,shuffle,16,4,30,innov_w3,resid,0.5991035856573705,0.5991035856573705,2008.0,,,,
B,shuffle,16,4,30,innov_w8,raw,0.6394422310756972,0.6394422310756972,2008.0,0.0099502487562189,0.6570289589442815,0.8585043988269795,0.3988269794721407
B,shuffle,16,4,30,innov_w8,resid,0.6065737051792829,0.6065737051792829,2008.0,0.0049751243781094,,,
B,shuffle,16,4,30,nis_cum,raw,0.6822709163346613,0.6822709163346613,2008.0,,0.3517686950146628,0.7789589442815249,-0.1928152492668621
B,shuffle,16,4,30,nis_cum,resid,0.6379482071713147,0.6379482071713147,2008.0,,,,
B,shuffle,16,4,30,nis_w1,raw,0.521414342629482,0.521414342629482,2008.0,,0.110016495601173,0.2892228739002933,-0.1814516129032258
B,shuffle,16,4,30,nis_w1,resid,0.5149402390438247,0.5149402390438247,2008.0,,,,
B,shuffle,16,4,30,nis_w12,raw,0.6000996015936255,0.6000996015936255,2008.0,0.0099502487562189,0.5677923387096775,0.8071847507331378,0.2474340175953079
B,shuffle,16,4,30,nis_w12,resid,0.5368525896414342,0.5368525896414342,2008.0,0.36318407960199,,,
B,shuffle,16,4,30,nis_w3,raw,0.5786852589641435,0.5786852589641435,2008.0,,0.3006094208211144,0.6099706744868035,0.0289589442815249
B,shuffle,16,4,30,nis_w3,resid,0.5512948207171314,0.5512948207171314,2008.0,,,,
B,shuffle,16,4,30,nis_w8,raw,0.5662350597609562,0.5662350597609562,2008.0,0.0796019900497512,0.6352181085043989,0.8475073313782991,0.3687683284457478
B,shuffle,16,4,30,nis_w8,resid,0.5199203187250996,0.5199203187250996,2008.0,0.6218905472636815,,,
B,shuffle,16,4,30,nll_w8,raw,0.5662350597609562,0.5662350597609562,2008.0,,0.6352181085043989,0.8475073313782991,0.3687683284457478
B,shuffle,16,4,30,nll_w8,resid,0.5199203187250996,0.5199203187250996,2008.0,,,,
B,shuffle,16,4,30,pcaz_w8,raw,0.6807768924302788,0.6807768924302788,2008.0,,0.7587289222873901,0.9622434017595308,0.5073313782991202
B,shuffle,16,4,30,pcaz_w8,resid,0.6583665338645418,0.6583665338645418,2008.0,,,,
B,shuffle,16,4,30,zfnorm_w8,raw,0.297808764940239,0.702191235059761,2008.0,,-0.2280058651026393,0.4244868035190616,-0.6895161290322581
B,shuffle,16,4,30,zfnorm_w8,resid,0.3401394422310757,0.6598605577689243,2008.0,,,,
B,shuffle,16,8,20,dzf_w12,raw,0.5084661354581673,0.5084661354581673,2008.0,,0.4563095674486803,0.6994134897360704,0.2837243401759531
B,shuffle,16,8,20,dzf_w12,resid,0.4636454183266932,0.5363545816733069,2008.0,,,,
B,shuffle,16,8,20,dzf_w3,raw,0.5343625498007968,0.5343625498007968,2008.0,,0.3801090542521994,0.7071114369501467,-0.156891495601173
B,shuffle,16,8,20,dzf_w3,resid,0.4875498007968127,0.5124501992031872,2008.0,,,,
B,shuffle,16,8,20,dzf_w8,raw,0.50199203187251,0.50199203187251,2008.0,0.9353233830845772,0.5207111436950147,0.7840909090909091,0.3328445747800586
B,shuffle,16,8,20,dzf_w8,resid,0.4566733067729083,0.5433266932270917,2008.0,0.2288557213930348,,,
B,shuffle,16,8,20,innov_cum,raw,0.7415338645418327,0.7415338645418327,2008.0,,0.3587564149560117,0.7126099706744868,0.125366568914956
B,shuffle,16,8,20,innov_cum,resid,0.6942231075697212,0.6942231075697212,2008.0,,,,
B,shuffle,16,8,20,innov_w1,raw,0.5747011952191236,0.5747011952191236,2008.0,,0.1849111070381231,0.4794721407624633,-0.2782258064516129
B,shuffle,16,8,20,innov_w1,resid,0.546812749003984,0.546812749003984,2008.0,,,,
B,shuffle,16,8,20,innov_w12,raw,0.727589641434263,0.727589641434263,2008.0,,0.4990606671554252,0.7796920821114369,-0.0740469208211143
B,shuffle,16,8,20,innov_w12,resid,0.6678286852589641,0.6678286852589641,2008.0,,,,
B,shuffle,16,8,20,innov_w3,raw,0.6578685258964143,0.6578685258964143,2008.0,,0.3654004765395894,0.5824780058651027,-0.033724340175953
B,shuffle,16,8,20,innov_w3,resid,0.624003984063745,0.624003984063745,2008.0,,,,
B,shuffle,16,8,20,innov_w8,raw,0.6942231075697212,0.6942231075697212,2008.0,0.0049751243781094,0.5872892228739003,0.843108504398827,0.1744868035190616
B,shuffle,16,8,20,innov_w8,resid,0.6294820717131474,0.6294820717131474,2008.0,0.0049751243781094,,,
B,shuffle,16,8,20,nis_cum,raw,0.6897410358565738,0.6897410358565738,2008.0,,0.344758064516129,0.6195014662756598,0.1235337243401759
B,shuffle,16,8,20,nis_cum,resid,0.6434262948207171,0.6434262948207171,2008.0,,,,
B,shuffle,16,8,20,nis_w1,raw,0.5602589641434262,0.5602589641434262,2008.0,,0.1734100073313783,0.4783724340175953,-0.3489736070381232
B,shuffle,16,8,20,nis_w1,resid,0.5353585657370518,0.5353585657370518,2008.0,,,,
B,shuffle,16,8,20,nis_w12,raw,0.6857569721115537,0.6857569721115537,2008.0,0.0049751243781094,0.4887967375366568,0.7965542521994134,-0.0802785923753665
B,shuffle,16,8,20,nis_w12,resid,0.6339641434262948,0.6339641434262948,2008.0,0.0049751243781094,,,
B,shuffle,16,8,20,nis_w3,raw,0.6225099601593626,0.6225099601593626,2008.0,,0.336670637829912,0.5623167155425219,-0.0403225806451612
B,shuffle,16,8,20,nis_w3,resid,0.5896414342629482,0.5896414342629482,2008.0,,,,
B,shuffle,16,8,20,nis_w8,raw,0.6454183266932271,0.6454183266932271,2008.0,0.0049751243781094,0.5641495601173021,0.844574780058651,0.2038123167155425
B,shuffle,16,8,20,nis_w8,resid,0.5861553784860558,0.5861553784860558,2008.0,0.0199004975124378,,,
B,shuffle,16,8,20,nll_w8,raw,0.6454183266932271,0.6454183266932271,2008.0,,0.5641495601173021,0.844574780058651,0.2038123167155425
B,shuffle,16,8,20,nll_w8,resid,0.5861553784860558,0.5861553784860558,2008.0,,,,
B,shuffle,16,8,20,pcaz_w8,raw,0.7186254980079682,0.7186254980079682,2008.0,,0.6939378665689149,0.968841642228739,0.2932551319648094
B,shuffle,16,8,20,pcaz_w8,resid,0.6752988047808764,0.6752988047808764,2008.0,,,,
B,shuffle,16,8,20,zfnorm_w8,raw,0.351593625498008,0.648406374501992,2008.0,,-0.1214030425219941,0.2375366568914956,-0.6403958944281525
B,shuffle,16,8,20,zfnorm_w8,resid,0.3814741035856573,0.6185258964143426,2008.0,,,,
B,shuffle,16,8,25,dzf_w12,raw,0.5044820717131474,0.5044820717131474,2008.0,,0.4217833577712609,0.780791788856305,0.157258064516129
B,shuffle,16,8,25,dzf_w12,resid,0.4536852589641434,0.5463147410358566,2008.0,,,,
B,shuffle,16,8,25,dzf_w3,raw,0.4985059760956175,0.5014940239043825,2008.0,,0.3795821114369501,0.6517595307917888,0.0920087976539589
B,shuffle,16,8,25,dzf_w3,resid,0.4511952191235059,0.548804780876494,2008.0,,,,
B,shuffle,16,8,25,dzf_w8,raw,0.5089641434262948,0.5089641434262948,2008.0,0.8308457711442786,0.5251557917888563,0.750366568914956,0.2371700879765396
B,shuffle,16,8,25,dzf_w8,resid,0.4427290836653386,0.5572709163346614,2008.0,0.1343283582089552,,,
B,shuffle,16,8,25,innov_cum,raw,0.7221115537848606,0.7221115537848606,2008.0,,0.3967879398826979,0.6722873900293255,-0.031524926686217
B,shuffle,16,8,25,innov_cum,resid,0.6967131474103586,0.6967131474103586,2008.0,,,,
B,shuffle,16,8,25,innov_w1,raw,0.5258964143426295,0.5258964143426295,2008.0,,0.2355892595307918,0.5282258064516129,-0.1279325513196481
B,shuffle,16,8,25,innov_w1,resid,0.5099601593625498,0.5099601593625498,2008.0,,,,
B,shuffle,16,8,25,innov_w12,raw,0.6992031872509961,0.6992031872509961,2008.0,,0.5556268328445748,0.7782258064516129,0.1671554252199413
B,shuffle,16,8,25,innov_w12,resid,0.6608565737051793,0.6608565737051793,2008.0,,,,
B,shuffle,16,8,25,innov_w3,raw,0.6210159362549801,0.6210159362549801,2008.0,,0.4616248167155425,0.7474340175953079,0.0586510263929618
B,shuffle,16,8,25,innov_w3,resid,0.5826693227091634,0.5826693227091634,2008.0,,,,
B,shuffle,16,8,25,innov_w8,raw,0.6777888446215139,0.6777888446215139,2008.0,0.0049751243781094,0.6789772727272727,0.8947947214076246,0.4098240469208211
B,shuffle,16,8,25,innov_w8,resid,0.6568725099601593,0.6568725099601593,2008.0,0.0049751243781094,,,
B,shuffle,16,8,25,nis_cum,raw,0.6782868525896414,0.6782868525896414,2008.0,,0.3985062316715542,0.7005131964809385,0.0120967741935483
B,shuffle,16,8,25,nis_cum,resid,0.649402390438247,0.649402390438247,2008.0,,,,
B,shuffle,16,8,25,nis_w1,raw,0.5164342629482072,0.5164342629482072,2008.0,,0.2352456011730205,0.5271260997067448,-0.1315982404692082
B,shuffle,16,8,25,nis_w1,resid,0.5064741035856574,0.5064741035856574,2008.0,,,,
B,shuffle,16,8,25,nis_w12,raw,0.6538844621513944,0.6538844621513944,2008.0,0.0049751243781094,0.5570472873900294,0.8126832844574781,0.2089442815249267
B,shuffle,16,8,25,nis_w12,resid,0.6090637450199203,0.6090637450199203,2008.0,0.0049751243781094,,,
B,shuffle,16,8,25,nis_w3,raw,0.5766932270916335,0.5766932270916335,2008.0,,0.4431818181818182,0.7518328445747801,0.032624633431085
B,shuffle,16,8,25,nis_w3,resid,0.5298804780876494,0.5298804780876494,2008.0,,,,
B,shuffle,16,8,25,nis_w8,raw,0.6349601593625498,0.6349601593625498,2008.0,0.0049751243781094,0.6726539589442815,0.8874633431085044,0.3973607038123167
B,shuffle,16,8,25,nis_w8,resid,0.5876494023904383,0.5876494023904383,2008.0,0.0149253731343283,,,
B,shuffle,16,8,25,nll_w8,raw,0.6349601593625498,0.6349601593625498,2008.0,,0.6726539589442815,0.8874633431085044,0.3973607038123167
B,shuffle,16,8,25,nll_w8,resid,0.5876494023904383,0.5876494023904383,2008.0,,,,
B,shuffle,16,8,25,pcaz_w8,raw,0.7131474103585658,0.7131474103585658,2008.0,,0.761294904692082,0.968108504398827,0.5571847507331378
B,shuffle,16,8,25,pcaz_w8,resid,0.6877490039840638,0.6877490039840638,2008.0,,,,
B,shuffle,16,8,25,zfnorm_w8,raw,0.3256972111553785,0.6743027888446216,2008.0,,-0.1816119868035191,0.2012463343108504,-0.6411290322580645
B,shuffle,16,8,25,zfnorm_w8,resid,0.3625498007968127,0.6374501992031872,2008.0,,,,
B,shuffle,16,8,30,dzf_w12,raw,0.4850597609561753,0.5149402390438247,2008.0,,0.4705141129032258,0.7554985337243402,0.032258064516129
B,shuffle,16,8,30,dzf_w12,resid,0.4282868525896414,0.5717131474103585,2008.0,,,,
B,shuffle,16,8,30,dzf_w3,raw,0.4497011952191235,0.5502988047808766,2008.0,,0.3091092375366568,0.6840175953079178,0.0032991202346041
B,shuffle,16,8,30,dzf_w3,resid,0.4337649402390438,0.5662350597609562,2008.0,,,,
B,shuffle,16,8,30,dzf_w8,raw,0.4487051792828685,0.5512948207171315,2008.0,0.1492537313432835,0.5751695381231672,0.7917888563049853,0.1315982404692082
B,shuffle,16,8,30,dzf_w8,resid,0.3961653386454183,0.6038346613545817,2008.0,0.0049751243781094,,,
B,shuffle,16,8,30,innov_cum,raw,0.7226095617529881,0.7226095617529881,2008.0,,0.3353647360703812,0.7686950146627566,-0.2261730205278592
B,shuffle,16,8,30,innov_cum,resid,0.6827689243027888,0.6827689243027888,2008.0,,,,
B,shuffle,16,8,30,innov_w1,raw,0.5278884462151394,0.5278884462151394,2008.0,,0.109924853372434,0.2965542521994135,-0.2126099706744868
B,shuffle,16,8,30,innov_w1,resid,0.5179282868525896,0.5179282868525896,2008.0,,,,
B,shuffle,16,8,30,innov_w12,raw,0.6603585657370518,0.6603585657370518,2008.0,,0.5805076979472141,0.8361436950146628,0.2386363636363636
B,shuffle,16,8,30,innov_w12,resid,0.6080677290836654,0.6080677290836654,2008.0,,,,
B,shuffle,16,8,30,innov_w3,raw,0.625,0.625,2008.0,,0.3219849706744868,0.6217008797653959,0.0362903225806451
B,shuffle,16,8,30,innov_w3,resid,0.5936254980079682,0.5936254980079682,2008.0,,,,
B,shuffle,16,8,30,innov_w8,raw,0.6444223107569721,0.6444223107569721,2008.0,0.0049751243781094,0.656341642228739,0.8574046920821115,0.4010263929618768
B,shuffle,16,8,30,innov_w8,resid,0.6170318725099602,0.6170318725099602,2008.0,0.0049751243781094,,,
B,shuffle,16,8,30,nis_cum,raw,0.6787848605577689,0.6787848605577689,2008.0,,0.3503024193548387,0.7899560117302052,-0.1994134897360703
B,shuffle,16,8,30,nis_cum,resid,0.6344621513944223,0.6344621513944223,2008.0,,,,
B,shuffle,16,8,30,nis_w1,raw,0.5169322709163346,0.5169322709163346,2008.0,,0.1080920087976539,0.2833577712609971,-0.1994134897360703
B,shuffle,16,8,30,nis_w1,resid,0.5079681274900398,0.5079681274900398,2008.0,,,,
B,shuffle,16,8,30,nis_w12,raw,0.603585657370518,0.603585657370518,2008.0,0.0099502487562189,0.5665093475073314,0.8145161290322581,0.2478005865102639
B,shuffle,16,8,30,nis_w12,resid,0.5398406374501992,0.5398406374501992,2008.0,0.3283582089552239,,,
B,shuffle,16,8,30,nis_w3,raw,0.5801792828685259,0.5801792828685259,2008.0,,0.2999450146627566,0.6231671554252199,0.0458211143695014
B,shuffle,16,8,30,nis_w3,resid,0.5592629482071713,0.5592629482071713,2008.0,,,,
B,shuffle,16,8,30,nis_w8,raw,0.5702191235059761,0.5702191235059761,2008.0,0.0696517412935323,0.6356992302052786,0.8599706744868035,0.3728005865102639
B,shuffle,16,8,30,nis_w8,resid,0.522410358565737,0.522410358565737,2008.0,0.6069651741293532,,,
B,shuffle,16,8,30,nll_w8,raw,0.5702191235059761,0.5702191235059761,2008.0,,0.6356992302052786,0.8599706744868035,0.3728005865102639
B,shuffle,16,8,30,nll_w8,resid,0.522410358565737,0.522410358565737,2008.0,,,,
B,shuffle,16,8,30,pcaz_w8,raw,0.6807768924302788,0.6807768924302788,2008.0,,0.7587289222873901,0.9622434017595308,0.5073313782991202
B,shuffle,16,8,30,pcaz_w8,resid,0.6583665338645418,0.6583665338645418,2008.0,,,,
B,shuffle,16,8,30,zfnorm_w8,raw,0.2993027888446215,0.7006972111553784,2008.0,,-0.2065386730205278,0.4116568914956012,-0.6788856304985337
B,shuffle,16,8,30,zfnorm_w8,resid,0.3381474103585657,0.6618525896414342,2008.0,,,,
B,shuffle,32,4,20,dzf_w12,raw,0.2325697211155378,0.7674302788844621,2008.0,,0.1165460043988269,0.3420087976539589,-0.1356304985337243
B,shuffle,32,4,20,dzf_w12,resid,0.2300796812749004,0.7699203187250996,2008.0,,,,
B,shuffle,32,4,20,dzf_w3,raw,0.3869521912350597,0.6130478087649402,2008.0,,0.1310483870967742,0.3988269794721407,-0.3295454545454545
B,shuffle,32,4,20,dzf_w3,resid,0.3774900398406374,0.6225099601593626,2008.0,,,,
B,shuffle,32,4,20,dzf_w8,raw,0.2868525896414343,0.7131474103585658,2008.0,0.0049751243781094,0.1757239736070381,0.4497800586510264,-0.19024926686217
B,shuffle,32,4,20,dzf_w8,resid,0.2758964143426294,0.7241035856573705,2008.0,0.0049751243781094,,,
B,shuffle,32,4,20,innov_cum,raw,0.5657370517928287,0.5657370517928287,2008.0,,0.4414406158357771,0.7408357771260997,0.1686217008797653
B,shuffle,32,4,20,innov_cum,resid,0.5054780876494024,0.5054780876494024,2008.0,,,,
B,shuffle,32,4,20,innov_w1,raw,0.546812749003984,0.546812749003984,2008.0,,0.2025980571847507,0.4420821114369501,-0.1326979472140762
B,shuffle,32,4,20,innov_w1,resid,0.522410358565737,0.522410358565737,2008.0,,,,
B,shuffle,32,4,20,innov_w12,raw,0.5951195219123506,0.5951195219123506,2008.0,,0.5583990102639296,0.7404692082111437,0.2892228739002933
B,shuffle,32,4,20,innov_w12,resid,0.5338645418326693,0.5338645418326693,2008.0,,,,
B,shuffle,32,4,20,innov_w3,raw,0.5727091633466136,0.5727091633466136,2008.0,,0.4281066715542522,0.6484604105571847,0.0975073313782991
B,shuffle,32,4,20,innov_w3,resid,0.5159362549800797,0.5159362549800797,2008.0,,,,
B,shuffle,32,4,20,innov_w8,raw,0.5692231075697212,0.5692231075697212,2008.0,0.044776119402985,0.6490331744868035,0.8409090909090909,0.3581378299120235
B,shuffle,32,4,20,innov_w8,resid,0.4845617529880478,0.5154382470119522,2008.0,0.6467661691542289,,,
B,shuffle,32,4,20,nis_cum,raw,0.5403386454183267,0.5403386454183267,2008.0,,0.424074413489736,0.718108504398827,0.1125366568914956
B,shuffle,32,4,20,nis_cum,resid,0.4780876494023904,0.5219123505976095,2008.0,,,,
B,shuffle,32,4,20,nis_w1,raw,0.5368525896414342,0.5368525896414342,2008.0,,0.2020252932551319,0.4398826979472141,-0.1352639296187683
B,shuffle,32,4,20,nis_w1,resid,0.5034860557768924,0.5034860557768924,2008.0,,,,
B,shuffle,32,4,20,nis_w12,raw,0.5662350597609562,0.5662350597609562,2008.0,0.0796019900497512,0.5529692082111437,0.7393695014662757,0.250366568914956
B,shuffle,32,4,20,nis_w12,resid,0.5064741035856574,0.5064741035856574,2008.0,0.8159203980099502,,,
B,shuffle,32,4,20,nis_w3,raw,0.5448207171314741,0.5448207171314741,2008.0,,0.4180260263929619,0.6436950146627566,0.0879765395894428
B,shuffle,32,4,20,nis_w3,resid,0.4875498007968127,0.5124501992031872,2008.0,,,,
B,shuffle,32,4,20,nis_w8,raw,0.5353585657370518,0.5353585657370518,2008.0,0.2885572139303483,0.6348057184750734,0.8200146627565983,0.2987536656891496
B,shuffle,32,4,20,nis_w8,resid,0.4457171314741036,0.5542828685258965,2008.0,0.1044776119402985,,,
B,shuffle,32,4,20,nll_w8,raw,0.5353585657370518,0.5353585657370518,2008.0,,0.6348057184750734,0.8200146627565983,0.2987536656891496
B,shuffle,32,4,20,nll_w8,resid,0.4457171314741036,0.5542828685258965,2008.0,,,,
B,shuffle,32,4,20,pcaz_w8,raw,0.6195219123505976,0.6195219123505976,2008.0,,0.766633064516129,0.939882697947214,0.4600439882697947
B,shuffle,32,4,20,pcaz_w8,resid,0.5632470119521913,0.5632470119521913,2008.0,,,,
B,shuffle,32,4,20,zfnorm_w8,raw,0.2455179282868526,0.7544820717131474,2008.0,,-0.1607175586510263,0.2580645161290322,-0.749266862170088
B,shuffle,32,4,20,zfnorm_w8,resid,0.2684262948207171,0.7315737051792829,2008.0,,,,
B,shuffle,32,4,25,dzf_w12,raw,0.2539840637450199,0.7460159362549801,2008.0,,0.2083715175953079,0.6026392961876833,-0.1752199413489736
B,shuffle,32,4,25,dzf_w12,resid,0.250996015936255,0.749003984063745,2008.0,,,,
B,shuffle,32,4,25,dzf_w3,raw,0.3545816733067729,0.6454183266932271,2008.0,,0.1618859970674487,0.4351173020527859,-0.2613636363636363
B,shuffle,32,4,25,dzf_w3,resid,0.3481075697211155,0.6518924302788844,2008.0,,,,
B,shuffle,32,4,25,dzf_w8,raw,0.2958167330677291,0.704183266932271,2008.0,0.0049751243781094,0.244478555718475,0.5553519061583577,-0.2313049853372434
B,shuffle,32,4,25,dzf_w8,resid,0.2883466135458167,0.7116533864541832,2008.0,0.0049751243781094,,,
B,shuffle,32,4,25,innov_cum,raw,0.548804780876494,0.548804780876494,2008.0,,0.423341275659824,0.7452346041055719,0.001466275659824
B,shuffle,32,4,25,innov_cum,resid,0.5089641434262948,0.5089641434262948,2008.0,,,,
B,shuffle,32,4,25,innov_w1,raw,0.4701195219123506,0.5298804780876494,2008.0,,0.242645711143695,0.4923020527859237,-0.1004398826979472
B,shuffle,32,4,25,innov_w1,resid,0.449203187250996,0.5507968127490039,2008.0,,,,
B,shuffle,32,4,25,innov_w12,raw,0.5702191235059761,0.5702191235059761,2008.0,,0.5914818548387097,0.7994868035190615,0.3581378299120235
B,shuffle,32,4,25,innov_w12,resid,0.5278884462151394,0.5278884462151394,2008.0,,,,
B,shuffle,32,4,25,innov_w3,raw,0.5756972111553785,0.5756972111553785,2008.0,,0.4618310117302052,0.7302052785923754,0.0516862170087976
B,shuffle,32,4,25,innov_w3,resid,0.5507968127490039,0.5507968127490039,2008.0,,,,
B,shuffle,32,4,25,innov_w8,raw,0.5687250996015937,0.5687250996015937,2008.0,0.0646766169154228,0.689974340175953,0.9127565982404692,0.4226539589442815
B,shuffle,32,4,25,innov_w8,resid,0.5358565737051793,0.5358565737051793,2008.0,0.3283582089552239,,,
B,shuffle,32,4,25,nis_cum,raw,0.5293824701195219,0.5293824701195219,2008.0,,0.4304893695014662,0.7730938416422287,0.0186950146627566
B,shuffle,32,4,25,nis_cum,resid,0.4900398406374502,0.5099601593625498,2008.0,,,,
B,shuffle,32,4,25,nis_w1,raw,0.4741035856573705,0.5258964143426295,2008.0,,0.2404233870967742,0.5018328445747801,-0.0472873900293255
B,shuffle,32,4,25,nis_w1,resid,0.4551792828685259,0.5448207171314741,2008.0,,,,
B,shuffle,32,4,25,nis_w12,raw,0.5438247011952191,0.5438247011952191,2008.0,0.208955223880597,0.5923524560117303,0.8236803519061584,0.3684017595307918
B,shuffle,32,4,25,nis_w12,resid,0.4965139442231076,0.5034860557768924,2008.0,0.965174129353234,,,
B,shuffle,32,4,25,nis_w3,raw,0.5463147410358565,0.5463147410358565,2008.0,,0.4522314882697947,0.6851173020527859,0.0681818181818181
B,shuffle,32,4,25,nis_w3,resid,0.5109561752988048,0.5109561752988048,2008.0,,,,
B,shuffle,32,4,25,nis_w8,raw,0.5433266932270916,0.5433266932270916,2008.0,0.2388059701492537,0.6770756964809385,0.8947947214076246,0.4127565982404692
B,shuffle,32,4,25,nis_w8,resid,0.4950199203187251,0.5049800796812749,2008.0,0.9253731343283582,,,
B,shuffle,32,4,25,nll_w8,raw,0.5433266932270916,0.5433266932270916,2008.0,,0.6770756964809385,0.8947947214076246,0.4127565982404692
B,shuffle,32,4,25,nll_w8,resid,0.4950199203187251,0.5049800796812749,2008.0,,,,
B,shuffle,32,4,25,pcaz_w8,raw,0.624003984063745,0.624003984063745,2008.0,,0.8147910557184752,0.9519794721407624,0.6286656891495601
B,shuffle,32,4,25,pcaz_w8,resid,0.6095617529880478,0.6095617529880478,2008.0,,,,
B,shuffle,32,4,25,zfnorm_w8,raw,0.221613545816733,0.7783864541832669,2008.0,,-0.1987261730205278,0.1345307917888563,-0.625366568914956
B,shuffle,32,4,25,zfnorm_w8,resid,0.2529880478087649,0.7470119521912351,2008.0,,,,
B,shuffle,32,4,30,dzf_w12,raw,0.2644422310756972,0.7355577689243028,2008.0,,0.2158403592375366,0.6906158357771262,-0.126466275659824
B,shuffle,32,4,30,dzf_w12,resid,0.2614541832669322,0.7385458167330677,2008.0,,,,
B,shuffle,32,4,30,dzf_w3,raw,0.3446215139442231,0.6553784860557769,2008.0,,0.0996151026392961,0.439149560117302,-0.2225073313782991
B,shuffle,32,4,30,dzf_w3,resid,0.3481075697211155,0.6518924302788844,2008.0,,,,
B,shuffle,32,4,30,dzf_w8,raw,0.2858565737051793,0.7141434262948207,2008.0,0.0049751243781094,0.2313278958944281,0.7118768328445748,-0.1715542521994134
B,shuffle,32,4,30,dzf_w8,resid,0.2808764940239043,0.7191235059760956,2008.0,0.0049751243781094,,,
B,shuffle,32,4,30,innov_cum,raw,0.5383466135458167,0.5383466135458167,2008.0,,0.3962839076246334,0.7606304985337243,-0.0689149560117302
B,shuffle,32,4,30,innov_cum,resid,0.4885458167330677,0.5114541832669323,2008.0,,,,
B,shuffle,32,4,30,innov_w1,raw,0.5313745019920318,0.5313745019920318,2008.0,,0.1533632697947214,0.4090909090909091,-0.1304985337243401
B,shuffle,32,4,30,innov_w1,resid,0.5258964143426295,0.5258964143426295,2008.0,,,,
B,shuffle,32,4,30,innov_w12,raw,0.5627490039840638,0.5627490039840638,2008.0,,0.5879994501466276,0.8449413489736071,0.2547653958944281
B,shuffle,32,4,30,innov_w12,resid,0.49800796812749,0.50199203187251,2008.0,,,,
B,shuffle,32,4,30,innov_w3,raw,0.5906374501992032,0.5906374501992032,2008.0,,0.391999633431085,0.6609237536656891,0.0498533724340175
B,shuffle,32,4,30,innov_w3,resid,0.5592629482071713,0.5592629482071713,2008.0,,,,
B,shuffle,32,4,30,innov_w8,raw,0.5652390438247012,0.5652390438247012,2008.0,0.099502487562189,0.6854609604105573,0.873533724340176,0.4479472140762463
B,shuffle,32,4,30,innov_w8,resid,0.5129482071713147,0.5129482071713147,2008.0,0.7064676616915423,,,
B,shuffle,32,4,30,nis_cum,raw,0.522410358565737,0.522410358565737,2008.0,,0.3872113269794721,0.7448680351906158,-0.0659824046920821
B,shuffle,32,4,30,nis_cum,resid,0.4646414342629482,0.5353585657370519,2008.0,,,,
B,shuffle,32,4,30,nis_w1,raw,0.5189243027888446,0.5189243027888446,2008.0,,0.1555626832844575,0.4164222873900293,-0.1055718475073313
B,shuffle,32,4,30,nis_w1,resid,0.5134462151394422,0.5134462151394422,2008.0,,,,
B,shuffle,32,4,30,nis_w12,raw,0.5383466135458167,0.5383466135458167,2008.0,0.2885572139303483,0.5722598973607038,0.8522727272727273,0.2221407624633431
B,shuffle,32,4,30,nis_w12,resid,0.4676294820717131,0.5323705179282869,2008.0,0.4228855721393035,,,
B,shuffle,32,4,30,nis_w3,raw,0.5627490039840638,0.5627490039840638,2008.0,,0.374633431085044,0.6411290322580645,0.0241935483870967
B,shuffle,32,4,30,nis_w3,resid,0.5323705179282868,0.5323705179282868,2008.0,,,,
B,shuffle,32,4,30,nis_w8,raw,0.526394422310757,0.526394422310757,2008.0,0.4477611940298507,0.6705232771260996,0.8918621700879765,0.3991935483870967
B,shuffle,32,4,30,nis_w8,resid,0.4661354581673306,0.5338645418326693,2008.0,0.3383084577114428,,,
B,shuffle,32,4,30,nll_w8,raw,0.526394422310757,0.526394422310757,2008.0,,0.6705232771260996,0.8918621700879765,0.3991935483870967
B,shuffle,32,4,30,nll_w8,resid,0.4661354581673306,0.5338645418326693,2008.0,,,,
B,shuffle,32,4,30,pcaz_w8,raw,0.5966135458167331,0.5966135458167331,2008.0,,0.8196022727272727,0.9728739002932552,0.6605571847507331
B,shuffle,32,4,30,pcaz_w8,resid,0.5737051792828686,0.5737051792828686,2008.0,,,,
B,shuffle,32,4,30,zfnorm_w8,raw,0.2141434262948207,0.7858565737051793,2008.0,,-0.1735932917888563,0.3881964809384164,-0.6986803519061584
B,shuffle,32,4,30,zfnorm_w8,resid,0.2579681274900398,0.7420318725099602,2008.0,,,,
B,shuffle,32,8,20,dzf_w12,raw,0.2201195219123506,0.7798804780876494,2008.0,0.0049751243781094,0.2620509530791788,0.5227272727272727,-0.0245601173020527
B,shuffle,32,8,20,dzf_w12,resid,0.1817729083665338,0.8182270916334662,2008.0,0.0049751243781094,,,
B,shuffle,32,8,20,dzf_w3,raw,0.3281872509960159,0.671812749003984,2008.0,0.0049751243781094,0.2371471774193548,0.5718475073313783,-0.1231671554252199
B,shuffle,32,8,20,dzf_w3,resid,0.2898406374501992,0.7101593625498008,2008.0,0.0049751243781094,,,
