split,query,cohort,comparison,states,auc_gain,auc_gain_ci95_low,auc_gain_ci95_high
heldout_init,43,risk_set,token_position_increment_history,7,-0.027999605639357154,-0.08744947254264022,0.03726708074534162
heldout_init,43,risk_set,temporal_increment_aggregate,7,0.003721778566499071,-0.07882283348121857,0.062111801242236045
heldout_init,43,risk_set,temporal_increment_token,7,-0.0028036576949619996,-0.04283126293995849,0.030926501035196723
heldout_init,43,risk_set,state_to_token_history,7,0.2081299911268856,-0.08886193064182195,0.43592871931381255
heldout_init,43,risk_set,aligned_vs_shifted_token_history,7,0.22669301214849874,-0.1264006991685563,0.5075763799883883
heldout_init,44,risk_set,token_position_increment_current,7,0.003660159716060326,-0.0076530612244898166,0.018633540372670794
heldout_init,44,risk_set,token_position_increment_history,7,0.14675761608991422,-0.04347826086956522,0.4498299319727891
heldout_init,44,risk_set,temporal_increment_aggregate,7,0.009483141082519955,0.0,0.02223824312333627
heldout_init,44,risk_set,temporal_increment_token,7,0.15258059745637387,-0.041407867494824016,0.45445134575569357
heldout_init,44,risk_set,state_to_token_history,7,0.35411120970127186,0.21125406684412892,0.47458407275953723
heldout_init,44,risk_set,aligned_vs_shifted_token_history,7,0.386455628950453,0.24810213940648726,0.5184240362811792
heldout_init,45,risk_set,token_position_increment_current,7,0.15571288902034247,-0.19395354760261593,0.5476190476190477
heldout_init,45,risk_set,token_position_increment_history,7,0.037156166814551896,-0.06854480922803906,0.16045548654244304
heldout_init,45,risk_set,temporal_increment_aggregate,7,0.19970874823359294,0.03011313220940551,0.47740390540274036
heldout_init,45,risk_set,temporal_increment_token,7,0.0811520260278024,-0.08758503401360547,0.2592058562555457
heldout_init,45,risk_set,state_to_token_history,7,0.35135684708666076,0.21598639455782312,0.4528061224489796
heldout_init,45,risk_set,aligned_vs_shifted_token_history,7,0.3937670478819547,0.2751322751322752,0.5212112622826909
heldout_init,46,risk_set,token_position_increment_current,7,-0.10814519044332711,-0.4289164941338855,0.1620822241940254
heldout_init,46,risk_set,token_position_increment_history,7,-0.16940254362614612,-0.47204968944099374,0.07904466134279799
heldout_init,46,risk_set,temporal_increment_aggregate,7,0.03645371191955042,-0.11180124223602486,0.18389529724933448
heldout_init,46,risk_set,temporal_increment_token,7,-0.02480364126326859,-0.08806216931216929,0.030135725787899713
heldout_init,46,risk_set,state_to_token_history,7,0.10485063590653652,-0.1446317657497782,0.3333333333333333
heldout_init,46,risk_set,aligned_vs_shifted_token_history,7,0.14304063010067153,-0.11663216011042092,0.3935198878263061
